measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,ambient_temp_f__17,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,intsolirrad__16,module_temp_1__321,module_temp_f__18,wind_speed_mph__19,system_id
2010-03-21 02:28:00,5.027,0.153,122.786,3.425,,5.038,0.007,1.828,0.014,,3.925,,,4
2010-03-21 02:29:00,5.024,0.105,122.805,3.192,,5.057,0.006,2.054,0.012,,3.865,,,4
2010-03-21 02:30:00,5.027,0.3449999999999999,122.83,3.055,,5.093,0.006,2.116,0.012,,3.855,,,4
2010-03-21 02:31:00,5.027,0.003,122.78,3.509,,5.112,0.007,2.114,0.016,,4.004,,,4
2010-03-21 02:32:00,5.021,0.081,122.804,3.955,,5.131,0.006,2.018,0.012,,4.019,,,4
2010-03-21 02:33:00,5.021,0.105,122.816,3.8,,5.151,0.005,2.116,0.012,,3.953,,,4
2010-03-21 02:34:00,5.017,0.117,122.82,3.823,,5.155,0.006,1.812,0.012,,4.02,,,4
2010-03-21 02:35:00,5.026,0.0929999999999999,122.785,3.907,,5.181,0.007,2.234,0.016,,4.102,,,4
2010-03-21 02:36:00,5.02,0.153,122.754,3.911,,5.187,0.007,2.11,0.014,,4.145,,,4
2010-03-21 02:37:00,5.022,0.135,122.75,3.72,,5.188,0.007,2.078,0.014,,4.1,,,4
2010-03-21 02:38:00,5.018,0.0869999999999999,122.795,3.915,,5.215,0.007,2.32,0.016,,4.151,,,4
2010-03-21 02:39:00,5.02,0.117,122.742,4.079,,5.209,0.007,1.97,0.014,,4.205,,,4
2010-03-21 02:40:00,5.017,0.153,122.765,3.803,,5.23,0.005,2.018,0.01,,4.086,,,4
2010-03-21 02:41:00,5.02,0.111,122.791,3.948,,5.25,0.007,2.022,0.014,,4.129,,,4
2010-03-21 02:42:00,5.022,0.153,122.789,4.069,,5.263,0.004,2.08,0.008,,4.179,,,4
2010-03-21 02:43:00,5.018,0.2429999999999999,122.737,4.277,,5.282,0.006,1.9,0.012,,4.228,,,4
2010-03-21 02:44:00,5.024,0.123,122.758,4.155,,5.291,0.007,1.94,0.014,,4.24,,,4
2010-03-21 02:45:00,5.03,0.261,122.804,4.264,,5.29,0.007,2.332,0.016,,4.302,,,4
2010-03-21 02:46:00,5.022,0.063,122.838,3.782,,5.304,0.007,2.016,0.016,,4.163,,,4
2010-03-21 02:47:00,5.029,0.0749999999999999,122.754,3.716,,5.319,0.006,2.1,0.012,,4.152,,,4
2010-03-21 02:48:00,5.022,0.159,122.72,3.937,,5.335,0.006,2.12,0.012,,4.217,,,4
2010-03-21 02:49:00,5.018,0.153,122.739,4.148,,5.358,0.007,2.17,0.016,,4.241,,,4
2010-03-21 02:50:00,5.018,0.0749999999999999,122.701,4.068,,5.378,0.007,2.12,0.014,,4.142,,,4
2010-03-21 02:51:00,5.02,0.249,122.726,4.233,,5.396,0.006,2.196,0.014,,4.161,,,4
2010-03-21 02:52:00,5.017,0.183,122.71,4.305,,5.414,0.007,1.908,0.012,,4.277,,,4
2010-03-21 02:53:00,5.023,0.2069999999999999,122.686,3.791,,5.407,0.007,1.96,0.012,,4.159,,,4
2010-03-21 02:54:00,5.02,0.189,122.685,3.824,,5.432,0.0089999999999999,1.99,0.0179999999999999,,4.223,,,4
2010-03-21 02:55:00,5.018,0.2129999999999999,122.76,3.733,,5.445,0.006,2.126,0.014,,4.277,,,4
2010-03-21 02:56:00,5.023,0.069,122.775,4.267,,5.468,0.008,2.084,0.0179999999999999,,4.461,,,4
2010-03-21 02:57:00,5.018,0.099,122.81,4.248,,5.485,0.005,2.192,0.01,,4.419,,,4
2010-03-21 02:58:00,5.028,0.0749999999999999,122.884,4.093,,5.486,0.008,1.89,0.014,,4.376,,,4
2010-03-21 02:59:00,5.025,0.069,122.897,3.772,,5.513,0.006,2.222,0.014,,4.297,,,4
2010-03-21 03:00:00,5.026,0.0869999999999999,122.843,3.614,,5.513,0.006,1.812,0.01,,4.221,,,4
2010-03-21 03:01:00,5.021,0.081,122.786,4.053,,5.533,0.007,2.078,0.014,,4.43,,,4
2010-03-21 03:02:00,5.019,0.171,122.765,4.027,,5.544,0.006,2.034,0.012,,4.306,,,4
2010-03-21 03:03:00,5.027,0.117,122.787,3.992,,5.568,0.01,1.956,0.02,,4.261,,,4
2010-03-21 03:04:00,5.026,0.165,122.837,3.934,,5.575,0.007,1.882,0.012,,4.236,,,4
2010-03-21 03:05:00,5.019,0.0869999999999999,122.803,4.118,,5.572,0.006,2.006,0.012,,4.3,,,4
2010-03-21 03:06:00,5.024,-0.0449999999999999,122.861,4.29,,5.598,0.006,1.862,0.012,,4.402,,,4
2010-03-21 03:07:00,5.02,0.003,122.816,4.189,,5.606,0.005,1.962,0.01,,4.351,,,4
2010-03-21 03:08:00,5.022,0.219,122.791,4.178,,5.613,0.006,2.188,0.012,,4.363,,,4
2010-03-21 03:09:00,5.019,0.135,122.749,3.986,,5.63,0.006,2.034,0.012,,4.26,,,4
2010-03-21 03:10:00,5.015,0.135,122.662,3.853,,5.638,0.006,2.116,0.012,,4.21,,,4
2010-03-21 03:11:00,5.022,0.105,122.674,3.718,,5.647,0.008,2.116,0.016,,4.204,,,4
2010-03-21 03:12:00,5.022,0.183,122.807,3.693,,5.658,0.008,2.054,0.0179999999999999,,4.156,,,4
2010-03-21 03:13:00,5.02,0.1409999999999999,122.705,3.659,,5.669,0.006,2.13,0.014,,4.081,,,4
2010-03-21 03:14:00,5.019,0.1409999999999999,122.809,3.814,,5.678,0.007,1.992,0.014,,4.079,,,4
2010-03-21 03:15:00,5.018,0.117,122.775,3.854,,5.694,0.005,2.088,0.01,,4.129,,,4
2010-03-21 03:16:00,5.027,0.111,122.813,3.671,,5.698,0.007,2.016,0.014,,4.051,,,4
2010-03-21 03:17:00,5.025,0.021,122.75,3.757,,5.703,0.005,2.084,0.01,,4.08,,,4
2010-03-21 03:18:00,5.022,0.2069999999999999,122.846,4.095,,5.708,0.006,2.032,0.012,,4.199,,,4
2010-03-21 03:19:00,5.016,0.0509999999999999,122.692,4.238,,5.721,0.005,1.734,0.008,,4.187,,,4
2010-03-21 03:20:00,5.017,0.0869999999999999,122.672,4.08,,5.715,0.006,1.96,0.012,,4.072,,,4
2010-03-21 03:21:00,5.016,0.069,122.711,4.013,,5.71,0.006,2.09,0.012,,4.136,,,4
2010-03-21 03:22:00,5.019,0.021,122.652,4.119,,5.702,0.005,2.068,0.01,,4.177,,,4
2010-03-21 03:23:00,5.022,0.069,122.63,4.151,,5.695,0.006,1.792,0.01,,4.149,,,4
2010-03-21 03:24:00,5.019,0.0929999999999999,122.669,3.853,,5.709,0.006,2.098,0.012,,4.058,,,4
2010-03-21 03:25:00,5.007,0.0869999999999999,122.57,3.653,,5.733,0.006,2.18,0.012,,3.995,,,4
2010-03-21 03:26:00,5.014,0.135,122.615,3.651,,5.72,0.006,2.008,0.012,,3.984,,,4
2010-03-21 03:27:00,5.013,0.3509999999999999,122.623,4.043,,5.728,0.0089999999999999,1.792,0.016,,4.004,,,4
2010-03-21 03:28:00,5.022,0.195,122.7,4.07,,5.732,0.006,1.756,0.012,,3.876,,,4
2010-03-21 03:29:00,5.019,0.2429999999999999,122.694,4.163,,5.716,0.008,1.982,0.016,,3.922,,,4
2010-03-21 03:30:00,5.022,0.099,122.67,4.366,,5.716,0.008,1.736,0.014,,3.957,,,4
2010-03-21 03:31:00,5.015,0.135,122.602,4.448,,5.726,0.007,1.946,0.014,,3.981,,,4
2010-03-21 03:32:00,5.007,0.165,122.627,4.445,,5.702,0.006,2.34,0.014,,3.987,,,4
2010-03-21 03:33:00,5.017,0.111,122.584,4.533,,5.705,0.008,2.188,0.0179999999999999,,3.942,,,4
2010-03-21 03:34:00,5.011,0.117,122.618,4.539,,5.681,0.005,1.954,0.01,,3.985,,,4
2010-03-21 03:35:00,5.016,0.219,122.644,4.695,,5.682,0.007,1.99,0.014,,4.072,,,4
2010-03-21 03:36:00,5.013,0.069,122.623,4.506,,5.697,0.01,2.198,0.02,,3.945,,,4
2010-03-21 03:37:00,5.014,0.105,122.657,4.495,,5.679,0.006,2.08,0.012,,3.926,,,4
2010-03-21 03:38:00,5.014,0.117,122.636,4.559,,5.681,0.007,1.832,0.012,,4.013,,,4
2010-03-21 03:39:00,5.016,0.117,122.665,4.858,,5.674,0.006,2.064,0.012,,4.135,,,4
2010-03-21 03:40:00,5.01,0.189,122.629,5.04,,5.678,0.008,1.956,0.016,,4.211,,,4
2010-03-21 03:41:00,5.015,0.153,122.646,4.792,,5.666,0.007,2.104,0.014,,4.184,,,4
2010-03-21 03:42:00,5.02,0.195,122.67,4.456,,5.689,0.007,1.93,0.012,,4.097,,,4
2010-03-21 03:43:00,5.012,0.1469999999999999,122.63,4.263,,5.682,0.007,1.89,0.012,,4.079,,,4
2010-03-21 03:44:00,5.018,0.117,122.653,4.182,,5.687,0.008,1.996,0.016,,4.101,,,4
2010-03-21 03:45:00,5.015,0.0749999999999999,122.607,4.226,,5.698,0.007,2.186,0.014,,4.136,,,4
2010-03-21 03:46:00,5.014,0.159,122.632,4.392,,5.71,0.005,2.062,0.01,,4.124,,,4
2010-03-21 03:47:00,5.012,0.027,122.628,4.563,,5.705,0.006,1.944,0.012,,4.135,,,4
2010-03-21 03:48:00,5.015,0.219,122.641,4.683,,5.733,0.006,2.18,0.014,,4.196,,,4
2010-03-21 03:49:00,5.016,0.063,122.656,4.571,,5.722,0.007,2.002,0.014,,4.306,,,4
2010-03-21 03:50:00,5.016,0.123,122.61,4.613,,5.749,0.006,1.898,0.012,,4.255,,,4
2010-03-21 03:51:00,5.01,0.081,122.603,4.425,,5.746,0.006,2.268,0.014,,4.179,,,4
2010-03-21 03:52:00,5.015,0.0449999999999999,122.632,4.423,,5.767,0.006,2.074,0.012,,4.251,,,4
2010-03-21 03:53:00,5.017,0.2429999999999999,122.67,4.521,,5.76,0.0089999999999999,2.16,0.02,,4.221,,,4
2010-03-21 03:54:00,5.018,0.1769999999999999,122.646,4.586,,5.776,0.007,2.238,0.016,,4.25,,,4
2010-03-21 03:55:00,5.019,0.117,122.622,4.899,,5.777,0.008,2.032,0.016,,4.375,,,4
2010-03-21 03:56:00,5.013,0.0869999999999999,122.601,4.884,,5.773,0.005,1.874,0.01,,4.325,,,4
2010-03-21 03:57:00,5.015,0.069,122.675,4.359,,5.794,0.006,2.176,0.012,,4.289,,,4
2010-03-21 03:58:00,5.017,0.039,122.616,4.063,,5.802,0.007,1.96,0.014,,4.257,,,4
2010-03-21 03:59:00,5.015,0.099,122.668,4.345,,5.819,0.008,2.206,0.016,,4.32,,,4
