measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,battery_pack_voltage__1363,biased_module_3_10_mv__1209,biased_module_3_11_mv__1210,biased_module_3_12_mv__1211,biased_module_3_13_mv__1212,biased_module_3_14_mv__1213,biased_module_3_15_mv__1214,biased_module_3_16_mv__1215,biased_module_3_4_mv__1203,biased_module_3_5_mv__1204,biased_module_3_6_mv__1205,biased_module_3_7_mv__1206,biased_module_3_8_mv__1207,biased_module_3_9_mv__1208,biased_module_voltage__1202,control_module_voltage__1371,control_module_voltage__1376,das_battery_voltage__1369,das_battery_voltage__326,das_temp__1368,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,hviv_load_temp_1__1191,hviv_load_temp_2__1192,hviv_load_temp_3__1193,hvps_1-1_current__1387,hvps_1-1_disabled__1378,hvps_1-1_mvcontrol__1384,hvps_1-1_vactual__1386,hvps_1-1_vtarget__1385,hvps_1-2_current__1391,hvps_1-2_disabled__1379,hvps_1-2_mvcontrol__1388,hvps_1-2_vactual__1390,hvps_1-2_vtarget__1389,hvps_1-3_current__1395,hvps_1-3_disabled__1380,hvps_1-3_mvcontrol__1392,hvps_1-3_vactual__1394,hvps_1-3_vtarget__1393,hvps_2-1_current__1399,hvps_2-1_disabled__1381,hvps_2-1_mvcontrol__1396,hvps_2-1_vactual__1398,hvps_2-1_vtarget__1397,hvps_2-2_current__1403,hvps_2-2_disabled__1382,hvps_2-2_mvcontrol__1400,hvps_2-2_vactual__1402,hvps_2-2_vtarget__1401,hvps_2-3_current__1407,hvps_2-3_disabled__1383,hvps_2-3_mvcontrol__1404,hvps_2-3_vactual__1406,hvps_2-3_vtarget__1405,interior_temp__1366,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,poa_irradiance__313,power_factor__327,program_codeset__1373,program_codeset__1377,resistor_box_3_temp__1370,unbiased_module_3_1_mv__1199,unbiased_module_3_2_mv__1200,unbiased_module_3_3_mv__1201,unbiased_module_temp_3_1__1195,unbiased_module_temp_3_2__1196,unbiased_module_temp_3_3__1197,vcm_above_threshold__1372,system_id
2012-06-18 04:26:00,0.1890999999999999,3.3963,122.2617,21.9732,,,,,,,,,,,,,,,,,,,13.2856,,21.0153,0.0277999999999999,21.3586,0.5952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3577,19.3774,19.1348,19.4287,-2.3745,0.1348,,,,,,,,,,,4
2012-06-18 04:27:00,0.1890999999999999,3.4177,122.301,22.0675,,,,,,,,,,,,,,,,,,,13.2852,,21.0153,0.0300999999999999,23.232,0.6976999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3481,19.3254,19.0779,19.3746,-2.1964,0.1348999999999999,,,,,,,,,,,4
2012-06-18 04:28:00,0.1889,3.3103,122.3881,22.1993,,,,,,,,,,,,,,,,,,,13.2856,,21.0153,0.0325999999999999,24.7352,0.8044999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3412,19.3011,19.091,19.3351,-2.0777,0.1346999999999999,,,,,,,,,,,4
2012-06-18 04:29:00,0.1895,3.4607,122.3225,22.2548,,,,,,,,,,,,,,,,,,,13.2875,,21.0153,0.0269,26.6938,0.7214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3212,19.1937,18.9627,19.1881,-1.7215,0.135,,,,,,,,,,,4
2012-06-18 04:30:00,0.1885999999999999,3.3961,122.3634,22.2952,,,,,,,,,,,,,,,,,,,13.2861,,21.0086,0.028,30.3714,0.8530999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2888,19.1342,18.9379,19.1439,-1.4841,0.1358999999999999,,,,,,,,,,,4
2012-06-18 04:31:00,0.1882,3.4606,122.3431,22.2887,,,,,,,,,,,,,,,,,,,13.2856,,20.995,0.0325999999999999,34.7899,1.1397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2622,19.0817,18.8591,19.124,-1.1873,0.1348999999999999,,,,,,,,,,,4
2012-06-18 04:32:00,0.1882,3.3747,122.3079,22.3225,,,,,,,,,,,,,,,,,,,13.2865,,20.9927,0.0257,38.0584,0.9757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2503,19.0566,18.8457,19.0857,-0.8903999999999999,0.135,,,,,,,,,,,4
2012-06-18 04:33:00,0.1893,3.2242,122.2483,22.2507,,,,,,,,,,,,,,,,,,,13.2875,,20.9882,0.0337,41.2927,1.3988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2326,19.0062,18.7821,19.0034,-0.4748999999999999,0.1351,,,,,,,,,,,4
2012-06-18 04:34:00,0.1885999999999999,3.3747,122.2078,22.2292,,,,,,,,,,,,,,,,,,,13.287,,20.9882,0.0417,43.9291,1.8311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2278,19.0083,18.8001,19.0561,-0.0594,0.135,,,,,,,,,,,4
2012-06-18 04:35:00,0.1885999999999999,3.3747,122.2319,22.2346,,,,,,,,,,,,,,,,,,,13.2875,,20.986,0.0350999999999999,46.4687,1.6302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.211,18.9693,18.7465,19.0241,0.1781,0.1356999999999999,,,,,,,,,,,4
2012-06-18 04:36:00,0.1889,3.4607,122.2544,22.4762,,,,,,,,,,,,,,,,,,,13.2865,,20.9724,0.0424,49.5607,2.1031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2009,19.0397,18.8815,19.1263,0.7123,0.1346999999999999,,,,,,,,,,,4
2012-06-18 04:37:00,0.1885999999999999,3.2887,122.2956,22.5405,,,,,,,,,,,,,,,,,,,13.2884,,20.9611,0.0359999999999999,52.7437,1.9042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2035,19.0214,18.8375,19.0637,1.4247,0.1346,,,,,,,,,,,4
2012-06-18 04:38:00,0.1882,3.3747,122.2788,22.4643,,,,,,,,,,,,,,,,,,,13.2893,,20.9611,0.0383,53.82,2.0553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2021,18.9971,18.7709,19.0137,1.8996,0.1356,,,,,,,,,,,4
2012-06-18 04:39:00,0.1889,3.3102,122.2311,22.3824,,,,,,,,,,,,,,,,,,,13.2875,,20.9611,0.0403,55.7674,2.2474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1903,18.9957,18.8132,19.0408,2.5526,0.1356,,,,,,,,,,,4
2012-06-18 04:40:00,0.1890999999999999,3.3747,122.2877,22.5294,,,,,,,,,,,,,,,,,,,13.2888,,20.9611,0.0476,75.1387,3.7156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2228,19.1399,18.9416,19.1732,2.79,0.1353,,,,,,,,,,,4
2012-06-18 04:41:00,0.2954,2.4074,122.3503,22.6625,,,,,,,,,,,,,,,,,,,13.2888,,20.9611,0.0383,196.9021,7.369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2497,19.1892,18.9658,19.2273,3.3836,0.0942,,,,,,,,,,,4
2012-06-18 04:42:00,0.3894,1.7195,122.4409,22.6937,,,,,,,,,,,,,,,,,,,13.2884,,20.9611,0.041,198.4882,7.830599999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2711,19.2835,19.0505,19.3237,3.9772,0.0584,,,,,,,,,,,4
2012-06-18 04:43:00,0.3896,1.2467,122.3289,22.5225,,,,,,,,,,,,,,,,,,,13.2897,,20.9611,0.0442,192.2602,8.4142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2718,19.2862,19.049,19.3222,4.6896,0.0478,,,,,,,,,,,4
2012-06-18 04:44:00,0.3554999999999999,1.1177,122.2302,22.4352,,,,,,,,,,,,,,,,,,,13.2893,,20.9611,0.0415,198.3191,7.960499999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3084,19.3922,19.1683,19.4144,5.2832,0.0507,,,,,,,,,,,4
2012-06-18 04:45:00,0.551,-0.1075,122.2513,22.4906,,,,,,,,,,,,,,,,,,,13.2893,,20.9611,0.0476,171.3877,8.0862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3436,19.5385,19.3077,19.6161,6.0549,0.0035999999999999,,,,,,,,,,,4
2012-06-18 04:46:00,0.5475999999999999,-1.2252,122.2481,22.5709,,,,,,,,,,,,,,,,,,,13.2879,,20.9588,0.0589999999999999,158.5027,9.3486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3786,19.575,19.3193,19.593,6.5892,-0.0124,,,,,,,,,,,4
2012-06-18 04:47:00,0.5405999999999999,-1.1607,122.1991,22.4663,,,,,,,,,,,,,,,,,,,13.2884,,20.9611,0.0608,158.7995,9.6576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4085,19.5856,19.3625,19.6182,7.4203,-0.0115999999999999,,,,,,,,,,,4
2012-06-18 04:48:00,0.5413,-1.0962,122.1805,22.4837,,,,,,,,,,,,,,,,,,,13.2884,,20.9611,0.0606,158.7598,9.6193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4651,19.7429,19.4865,19.8156,7.9545,-0.0094,,,,,,,,,,,4
2012-06-18 04:49:00,0.543,-0.0645,122.215,22.3512,,,,,,,,,,,,,,,,,,,13.2884,,20.9611,0.0637999999999999,158.5736,10.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.472,19.8377,19.4962,19.8855,8.7262,-0.0047999999999999,,,,,,,,,,,4
2012-06-18 04:50:00,0.5357,0.3654,122.1768,22.6916,,,,,,,,,,,,,,,,,,,13.2879,,20.9611,0.0656,158.8063,10.4157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5162,19.9644,19.6057,20.0371,9.676,0.0019,,,,,,,,,,,4
2012-06-18 04:51:00,0.5304999999999999,1.0532,122.1934,22.641,,,,,,,,,,,,,,,,,,,13.287,,20.9611,0.0631,158.5857,10.0064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5258,19.9229,19.4769,19.9215,10.9821,0.0105,,,,,,,,,,,4
2012-06-18 04:52:00,0.5389,1.2252,122.2584,22.5751,,,,,,,,,,,,,,,,,,,13.2884,,20.9611,0.0683,158.6428,10.8397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5093,19.8371,19.4131,19.8204,11.3976,0.016,,,,,,,,,,,4
2012-06-18 04:53:00,0.5403999999999999,1.2682,122.2577,22.6023,,,,,,,,,,,,,,,,,,,13.2875,,20.9611,0.0727,158.9174,11.5482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.501,19.7449,19.2973,19.7144,12.2287,0.0199,,,,,,,,,,,4
2012-06-18 04:54:00,0.5402,1.1607,122.1621,22.6258,,,,,,,,,,,,,,,,,,,13.287,,20.9611,0.0753999999999999,158.6385,11.9594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4989,19.7117,19.3292,19.7338,12.4661,0.0244,,,,,,,,,,,4
2012-06-18 04:55:00,0.5419,2.2999,122.1321,22.8045,,,,,,,,,,,,,,,,,,,13.2865,,20.9792,0.0806,158.6736,12.7932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5556,19.8032,19.4402,19.797,12.4662,0.0277999999999999,,,,,,,,,,,4
2012-06-18 04:56:00,0.5282999999999999,2.4074,122.0587,22.8987,,,,,,,,,,,,,,,,,,,13.2856,,20.9882,0.0781,158.9585,12.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5902,19.8448,19.5234,19.8476,13.0599,0.0330999999999999,,,,,,,,,,,4
2012-06-18 04:57:00,0.5265999999999998,2.8803,121.9773,22.9555,,,,,,,,,,,,,,,,,,,13.2861,,20.9973,0.0821999999999999,158.7713,13.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6399,19.919,19.5872,19.8747,13.7721,0.0386999999999999,,,,,,,,,,,4
2012-06-18 04:58:00,0.5192999999999999,3.0093,121.9278,22.9467,,,,,,,,,,,,,,,,,,,13.2856,,21.0176,0.0777,158.7885,12.3331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6795,19.9615,19.6132,19.9435,14.8407,0.0442,,,,,,,,,,,4
2012-06-18 04:59:00,0.5177,3.5037,121.9009,22.955,,,,,,,,,,,,,,,,,,,13.2842,,21.0447,0.0874999999999999,158.6865,13.8778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7445,19.9901,19.6466,19.9361,15.9091,0.0500999999999999,,,,,,,,,,,4
2012-06-18 05:00:00,0.5188,3.6326,121.9693,22.9188,,,,,,,,,,,,,,,,,,,13.2842,,21.0696,0.0859,158.7151,13.6291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7983,19.9817,19.6327,19.9319,16.4434,0.0565999999999999,,,,,,,,,,,4
2012-06-18 05:01:00,0.521,3.9981,121.8313,22.8466,,,,,,,,,,,,,,,,,,,13.2833,,21.1034,0.0906,158.6586,14.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8832,20.0067,19.675,19.9486,17.3931,0.0628999999999999,,,,,,,,,,,4
2012-06-18 05:02:00,0.5337,5.0728,121.7272,22.729,,,,,,,,,,,,,,,,,,,13.2842,,21.1418,0.0927,158.6986,14.7129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9595,19.9995,19.6581,19.967,17.9867,0.0693,,,,,,,,,,,4
2012-06-18 05:03:00,0.5482,5.6317,121.7513,22.7372,,,,,,,,,,,,,,,,,,,13.2815,,21.1848,0.0976999999999999,158.6477,15.5014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0658,20.0536,19.7372,20.0127,18.8771,0.0769999999999999,,,,,,,,,,,4
2012-06-18 05:04:00,0.5454,5.8252,121.6558,22.5544,,,,,,,,,,,,,,,,,,,13.2792,,21.2322,0.0976999999999999,158.7503,15.5115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.14,20.0008,19.6892,19.9316,19.2926,0.0840999999999999,,,,,,,,,,,4
2012-06-18 05:05:00,0.5406999999999998,5.8682,121.6218,22.4731,,,,,,,,,,,,,,,,,,,13.2792,,21.2842,0.1096,158.591,17.3754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2229,20.055,19.7884,20.0162,20.3018,0.0872,,,,,,,,,,,4
2012-06-18 05:06:00,0.5403999999999999,5.8252,121.6612,22.4164,,,,,,,,,,,,,,,,,,,13.2792,,21.3407,0.108,158.9214,17.1566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3123,20.1151,19.8236,20.0064,21.1922,0.0879999999999999,,,,,,,,,,,4
2012-06-18 05:07:00,0.534,5.7822,121.7057,22.4667,,,,,,,,,,,,,,,,,,,13.2783,,21.4015,0.1019999999999999,158.597,16.1832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3936,20.1331,19.8742,20.0563,21.9639,0.0898999999999999,,,,,,,,,,,4
2012-06-18 05:08:00,0.5281,5.8682,121.728,22.5201,,,,,,,,,,,,,,,,,,,13.2783,,21.4627,0.1111,158.6712,17.6365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4871,20.1336,19.8775,20.045,22.8543,0.0932,,,,,,,,,,,4
2012-06-18 05:09:00,0.5216,5.7822,121.7212,22.6565,,,,,,,,,,,,,,,,,,,13.276,,21.5237,0.1068,158.751,16.9591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5831,20.1733,19.9407,20.0992,23.5072,0.0967999999999999,,,,,,,,,,,4
2012-06-18 05:10:00,0.5167,6.4484,121.6916,22.7596,,,,,,,,,,,,,,,,,,,13.2742,,21.5901,0.11,158.617,17.4483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6845,20.2033,19.9589,20.1002,24.457,0.1024999999999999,,,,,,,,,,,4
2012-06-18 05:11:00,0.5112999999999999,6.4698,121.6984,22.7602,,,,,,,,,,,,,,,,,,,13.2746,,21.6457,0.1137,158.8425,18.0537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7612,20.1559,19.9171,20.0444,25.11,0.1081,,,,,,,,,,,4
2012-06-18 05:12:00,0.5136,6.8353,121.7093,22.7207,,,,,,,,,,,,,,,,,,,13.2719,,21.7157,0.1116,158.7466,17.7195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8422,20.0807,19.8093,19.9298,25.8223,0.1126999999999999,,,,,,,,,,,4
2012-06-18 05:13:00,0.5161999999999999,7.0717,121.5781,22.4853,,,,,,,,,,,,,,,,,,,13.27,,21.7854,0.1121,158.4964,17.7586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.911,20.0046,19.7511,19.8425,26.4159,0.1177,,,,,,,,,,,4
2012-06-18 05:14:00,0.5222999999999999,7.4372,121.7085,22.2699,,,,,,,,,,,,,,,,,,,13.2682,,21.8558,0.1234,158.6566,19.5863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9778,19.9112,19.6972,19.7651,27.0095,0.1189,,,,,,,,,,,4
2012-06-18 05:15:00,0.5229,8.2755,121.8197,22.1727,,,,,,,,,,,,,,,,,,,13.2682,,21.923,0.1239,165.7287,20.5101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.027,19.8929,19.7031,19.7793,27.6031,0.1321,,,,,,,,,,,4
2012-06-18 05:16:00,0.5386999999999998,10.9194,121.7467,22.0931,,,,,,,,,,,,,,,,,,,13.2682,,21.994,0.1162,198.2763,23.0315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.084,19.8201,19.6269,19.6858,28.4341,0.1716999999999999,,,,,,,,,,,4
2012-06-18 05:17:00,0.5514999999999999,11.6932,121.7485,22.1322,,,,,,,,,,,,,,,,,,,13.2682,,22.0636,0.1086,233.6248,25.3267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1645,19.7329,19.5362,19.6138,28.9684,0.1772,,,,,,,,,,,4
2012-06-18 05:18:00,0.5645999999999999,12.1446,121.7455,22.3035,,,,,,,,,,,,,,,,,,,13.2664,,22.1427,0.1137,239.331,27.1295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2578,19.7535,19.6004,19.6801,29.6214,0.1827,,,,,,,,,,,4
2012-06-18 05:19:00,0.5491,13.0689,121.6311,22.5431,,,,,,,,,,,,,,,,,,,13.2641,,22.2118,0.1247999999999999,207.1542,25.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3494,19.8264,19.6831,19.7932,30.5711,0.1981,,,,,,,,,,,4
2012-06-18 05:20:00,0.5521,12.4456,121.582,22.6507,,,,,,,,,,,,,,,,,,,13.2627,,22.2882,0.1264,200.4359,25.3349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4498,19.8146,19.6332,19.7364,31.5803,0.1942,,,,,,,,,,,4
2012-06-18 05:21:00,0.5546999999999999,13.3484,121.7511,22.7083,,,,,,,,,,,,,,,,,,,13.26,,22.3681,0.1275,200.026,25.5123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5727,19.7578,19.5804,19.6712,32.1145,0.1986,,,,,,,,,,,4
2012-06-18 05:22:00,0.5546999999999999,13.3699,121.8915,22.5221,,,,,,,,,,,,,,,,,,,13.2577,,22.4564,0.1305,200.0322,26.1071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6766,19.6435,19.4516,19.5022,33.183,0.202,,,,,,,,,,,4
2012-06-18 05:23:00,0.564,13.9503,121.883,22.072,,,,,,,,,,,,,,,,,,,13.2572,,22.5305,0.1328,200.203,26.584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.7266,19.4847,19.2913,19.3253,33.5986,0.2061999999999999,,,,,,,,,,,4
2012-06-18 05:24:00,0.5637999999999999,14.3587,121.8764,21.7253,,,,,,,,,,,,,,,,,,,13.2572,,22.6292,0.1321,200.192,26.4479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.7865,19.388,19.2639,19.2472,34.2515,0.2126,,,,,,,,,,,4
2012-06-18 05:25:00,0.5625,14.6812,121.7346,21.634,,,,,,,,,,,,,,,,,,,13.2568,,22.7293,0.1424,200.2092,28.5012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.8232,19.3897,19.3044,19.2608,34.9639,0.2198,,,,,,,,,,,4
2012-06-18 05:26:00,0.5544999999999999,14.6597,121.6938,21.9667,,,,,,,,,,,,,,,,,,,13.2545,,22.805,0.138,200.1752,27.6297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9042,19.4479,19.4257,19.3903,35.7949,0.2263999999999999,,,,,,,,,,,4
2012-06-18 05:27:00,0.5544999999999999,15.455,121.7024,22.3584,,,,,,,,,,,,,,,,,,,13.2517,,22.8824,0.1337,199.9532,26.7333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0219,19.5265,19.4842,19.4461,36.5072,0.2331999999999999,,,,,,,,,,,4
2012-06-18 05:28:00,0.5491,15.799,121.6956,22.3489,,,,,,,,,,,,,,,,,,,13.2513,,22.9671,0.1426,200.1698,28.5388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1209,19.5467,19.4587,19.4399,37.3378,0.2391,,,,,,,,,,,4
2012-06-18 05:29:00,0.5428,16.3148,121.7435,22.3141,,,,,,,,,,,,,,,,,,,13.2494,,23.0556,0.1467,200.1129,29.3539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.2428,19.5658,19.4806,19.4667,38.347,0.2472,,,,,,,,,,,4
2012-06-18 05:30:00,0.5395999999999999,16.5728,121.6018,22.4676,,,,,,,,,,,,,,,,,,,13.2462,,23.1403,0.1535,200.3237,30.7546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3444,19.6559,19.6005,19.5811,39.2374,0.2540999999999999,,,,,,,,,,,4
2012-06-18 05:31:00,0.5406999999999998,17.067,121.6466,22.7793,,,,,,,,,,,,,,,,,,,13.2462,,23.2281,0.1424,200.2475,28.505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.506,19.7228,19.6535,19.6514,40.2466,0.2594,,,,,,,,,,,4
2012-06-18 05:32:00,0.5403999999999999,16.9376,121.6866,23.0655,,,,,,,,,,,,,,,,,,,13.2462,,23.3141,0.1494,200.3569,29.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6687,19.8225,19.763,19.7858,40.7809,0.2622999999999999,,,,,,,,,,,4
2012-06-18 05:33:00,0.537,17.0019,121.7006,23.2126,,,,,,,,,,,,,,,,,,,13.2462,,23.4092,0.1496,200.2067,29.9606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.8327,19.8844,19.8173,19.8221,41.5526,0.2675,,,,,,,,,,,4
2012-06-18 05:34:00,0.5323999999999999,16.8727,121.697,23.2147,,,,,,,,,,,,,,,,,,,13.243,,23.5095,0.1515,200.3516,30.343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9656,19.9821,19.9039,19.9461,42.265,0.2713999999999999,,,,,,,,,,,4
2012-06-18 05:35:00,0.5378,17.3457,121.6021,23.1129,,,,,,,,,,,,,,,,,,,13.2412,,23.6001,0.154,200.3472,30.8447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0833,19.955,19.8442,19.8546,42.6808,0.2761,,,,,,,,,,,4
2012-06-18 05:36:00,0.5268,18.313,121.7105,22.1197,,,,,,,,,,,,,,,,,,,13.2398,,23.6963,0.1557999999999999,200.3086,31.2059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0723,19.8581,19.7632,19.7154,43.3341,0.2822,,,,,,,,,,,4
2012-06-18 05:37:00,0.5298,18.4636,121.7419,21.4398,,,,,,,,,,,,,,,,,,,13.2375,,23.7948,0.1633,200.4235,32.7302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9678,19.8126,19.7697,19.7239,43.9871,0.2857,,,,,,,,,,,4
2012-06-18 05:38:00,0.5311,18.7861,121.7425,22.0234,,,,,,,,,,,,,,,,,,,13.2362,,23.8761,0.1580999999999999,200.2936,31.6593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.9893,19.9382,19.9596,19.9555,44.3432,0.2887,,,,,,,,,,,4
2012-06-18 05:39:00,0.5323999999999999,18.9796,121.7055,22.7415,,,,,,,,,,,,,,,,,,,13.2352,,23.9616,0.1630999999999999,200.2148,32.6536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.1369,20.0956,20.1953,20.1323,44.8177,0.2933999999999999,,,,,,,,,,,4
2012-06-18 05:40:00,0.5333,19.2376,121.6411,23.2165,,,,,,,,,,,,,,,,,,,13.2348,,24.0403,0.1651,200.4205,33.095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.249,20.2628,20.46,20.3057,45.7672,0.2964999999999999,,,,,,,,,,,4
2012-06-18 05:41:00,0.5345999999999999,19.3448,121.7259,23.5057,,,,,,,,,,,,,,,,,,,13.2334,,24.1259,0.159,199.8247,31.7659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4481,20.3269,20.5745,20.3919,46.3019,0.3004,,,,,,,,,,,4
2012-06-18 05:42:00,0.5389,19.3661,121.706,23.6749,,,,,,,,,,,,,,,,,,,13.2302,,24.214,0.1617,200.0221,32.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6346,20.3963,20.677,20.4447,47.4301,0.3037,,,,,,,,,,,4
2012-06-18 05:43:00,0.5414999999999999,19.5162,121.6408,23.4979,,,,,,,,,,,,,,,,,,,13.2302,,24.3074,0.1676,200.0473,33.5331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.7776,20.4338,20.6979,20.4566,47.7264,0.308,,,,,,,,,,,4
2012-06-18 05:44:00,0.5405999999999999,20.5693,121.5394,23.2505,,,,,,,,,,,,,,,,,,,13.2284,,24.3954,0.1696999999999999,200.3081,33.9854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8707,20.4886,20.7223,20.5107,48.2604,0.313,,,,,,,,,,,4
2012-06-18 05:45:00,0.5403999999999999,20.6335,121.4026,23.1029,,,,,,,,,,,,,,,,,,,13.2275,,24.4933,0.1706,200.1912,34.1478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9772,20.5044,20.6268,20.5002,48.4984,0.3155,,,,,,,,,,,4
