measured_on,ac_current__319,ac_power__315,ac_power__4020,ac_voltage__318,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_current__4024,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,dc_power__4025,dc_voltage__4023,inverter_temp__324,module_temp_1__321,module_temp_1__4021,module_temp_2__322,module_temp_3__323,poa_irradiance__313,poa_irradiance__4022,power_factor__327,system_id
2013-04-28 12:10:00,7.088,863.4955,,125.1321,24.105,13.0802,32.7883,,3.7971,246.545,936.1109,,,31.2763,42.9747,,44.2591,42.3982,1085.26,,0.9687,4
2013-04-28 12:11:00,7.1144,866.2691,,125.1045,23.8692,13.0811,32.7732,,3.7587,249.9546,939.4053,,,30.9014,41.9387,,43.4151,41.5992,1085.973,,0.9689,4
2013-04-28 12:12:00,7.118,866.5761999999999,,125.1104,24.1924,13.0811,32.7574,,3.796,247.5126,939.5308,,,30.9195,41.847,,44.086,41.6285,1084.43,,0.9689,4
2013-04-28 12:13:00,7.1164,866.5988,,125.1279,23.9441,13.0834,32.7137,,3.7955,247.7802,940.4185000000001,,,30.7633,41.4111,,43.5029,41.3104,1083.659,,0.969,4
2013-04-28 12:14:00,7.1043,865.6711,,125.1993,24.1407,13.0839,32.6926,,3.7584,249.6187,938.1439,,,30.7793,41.5058,,43.8031,41.5712,1081.819,,0.9689,4
2013-04-28 12:15:00,7.0879,863.3501,,125.1864,23.9999,13.0848,32.6384,,3.7776,247.6606,935.5247,,,30.9137,41.9348,,44.6536,42.1555,1079.209,,0.9688,4
2013-04-28 12:16:00,7.079,862.0970999999998,,125.1265,24.2056,13.0843,32.6234,,3.7746,247.6037,934.5797,,,31.1285,42.1759,,44.2254,41.9297,1078.497,,0.9689,4
2013-04-28 12:17:00,7.081,862.3242,,125.1296,24.1468,13.0853,32.59,,3.7302,250.7173,935.0652,,,30.9558,41.6473,,43.7054,41.346,1078.853,,0.969,4
2013-04-28 12:18:00,7.082,862.5718,,125.1059,23.5628,13.0853,32.552,,3.7336,250.6149,935.5547,,,30.739,41.1179,,43.0099,40.8595,1077.251,,0.969,4
2013-04-28 12:19:00,7.1006,864.0521,,125.0153,23.8099,13.0857,32.5036,,3.7939,247.228,937.9035,,,30.7425,41.2528,,43.5953,41.3553,1077.785,,0.9692,4
2013-04-28 12:20:00,7.1018,864.8556999999998,,125.0963,23.3704,13.0857,32.4765,,3.7776,248.1388,937.3494,,,30.7734,41.2994,,43.4586,41.1793,1079.09,,0.9691,4
2013-04-28 12:21:00,7.1085,865.6287,,125.1031,23.3325,13.0857,32.4283,,3.7766,248.5088,938.4966,,,30.6046,40.9605,,43.1819,40.8829,1078.378,,0.969,4
2013-04-28 12:22:00,7.111,865.8391,,125.076,23.5641,13.0857,32.3952,,3.747,250.575,938.8945000000001,,,30.4989,40.4561,,42.561,40.0944,1077.666,,0.9692,4
2013-04-28 12:23:00,7.1207,867.1464999999998,,125.0865,23.4289,13.0857,32.344,,3.7534,250.575,940.4573,,,30.2504,39.7353,,41.7117,39.5393,1077.37,,0.9691,4
2013-04-28 12:24:00,7.1153,867.0526999999998,,125.1876,23.5648,13.0857,32.3138,,3.7218,252.7494,940.639,,,30.2012,39.721,,42.3974,39.7294,1077.132,,0.9691,4
2013-04-28 12:25:00,7.1064,865.8586,,125.2128,23.8878,13.0857,32.2596,,3.7593,250.04,939.9763,,,30.3391,40.3725,,43.2217,40.6882,1076.064,,0.9689,4
2013-04-28 12:26:00,7.091,864.1402,,125.1939,24.074,13.0857,32.2144,,3.7277,251.3662,936.9776,,,30.5945,41.0786,,43.4799,40.8314,1076.42,,0.969,4
2013-04-28 12:27:00,7.0998,865.2401,,125.1987,23.6948,13.0857,32.1813,,3.7534,250.1026,938.7028,,,30.5456,41.2712,,43.7277,41.2055,1077.726,,0.9689,4
2013-04-28 12:28:00,7.0994,865.3884,,125.2183,23.7809,13.0857,32.1361,,3.7648,249.3455,938.6973,,,30.4976,41.5196,,43.2316,41.3501,1078.616,,0.969,4
2013-04-28 12:29:00,7.1006,865.0648,,125.1583,23.7183,13.0857,32.103,,3.7509,249.8009,936.963,,,30.4467,41.8562,,43.7087,41.9402,1078.141,,0.9691,4
2013-04-28 12:30:00,7.1036,864.8283,,125.092,23.6436,13.0857,32.0488,,3.763,249.1861,937.671,,,30.3983,42.132,,43.7383,42.1722,1078.141,,0.969,4
2013-04-28 12:31:00,7.0866,862.6409,,125.0755,23.9565,13.0862,32.0258,,3.7359,250.6775,936.4617,,,30.4695,42.3019,,43.8812,42.5407,1076.302,,0.9692,4
2013-04-28 12:32:00,7.07,860.4806999999998,,125.0681,24.0363,13.0862,31.9817,,3.7639,247.82,932.7195,,,30.6014,42.9388,,44.6141,43.2481,1074.818,,0.9691,4
2013-04-28 12:33:00,7.0515,858.0789,,125.0235,24.119,13.0862,31.9456,,3.7388,248.4917,929.0239,,,30.7397,43.5223,,44.992,43.7832,1072.92,,0.9692,4
2013-04-28 12:34:00,7.0323,856.4099,,125.0473,23.9369,13.0857,31.9064,,3.7493,247.5639,928.1590000000001,,,30.8148,44.0045,,45.8292,44.763,1071.733,,0.9691,4
2013-04-28 12:35:00,7.0118,854.0676999999998,,125.1459,24.4281,13.0857,31.8944,,3.7334,248.1843,926.5049,,,31.2012,44.724,,46.3934,45.1282,1071.259,,0.9691,4
2013-04-28 12:36:00,7.0162,854.6118,,125.1248,24.238,13.0857,31.8642,,3.765,246.5222,928.1118,,,31.1034,44.3624,,45.4355,44.2991,1071.199,,0.9688,4
2013-04-28 12:37:00,7.0216,855.562,,125.191,24.0084,13.0857,31.8402,,3.7486,247.6265,928.2352,,,31.0048,43.9952,,45.2827,43.9956,1069.894,,0.9689,4
2013-04-28 12:38:00,7.0133,854.0322999999999,,125.1486,23.9678,13.0857,31.8281,,3.732,248.486,927.2927,,,31.0577,44.0177,,45.4111,44.1755,1068.114,,0.9687,4
2013-04-28 12:39:00,6.9987,852.4708,,125.1796,23.5698,13.0857,31.8083,,3.7158,248.8161,924.4492,,,31.1095,44.2426,,46.2715,44.7597,1066.75,,0.9688,4
2013-04-28 12:40:00,6.9868,850.3076999999998,,125.0903,24.0248,13.0857,31.7731,,3.719,247.3475,919.8557,,,31.5124,45.6048,,47.7179,46.127,1066.334,,0.9689,4
2013-04-28 12:41:00,6.9737,848.7274999999998,,125.057,24.0199,13.0857,31.7581,,3.7161,247.5354,919.7923,,,31.652,45.6426,,47.1862,45.7524,1065.385,,0.9689,4
2013-04-28 12:42:00,6.9871,850.1924,,125.043,24.0628,13.0857,31.7581,,3.7049,249.004,922.4785,,,31.5338,44.6997,,46.0837,44.5737,1065.444,,0.9688,4
2013-04-28 12:43:00,6.9979,852.0938999999998,,125.0798,23.8914,13.0857,31.7581,,3.7341,247.2736,923.2668000000002,,,31.446,43.7942,,45.3557,43.6135,1064.495,,0.9688,4
2013-04-28 12:44:00,7.0002,851.4108999999999,,125.0243,24.3932,13.0857,31.7551,,3.6794,250.6718,922.2797,,,31.5774,43.863,,46.0886,43.6686,1065.622,,0.9688,4
2013-04-28 12:45:00,7.0176,854.4891,,125.0778,24.3315,13.0857,31.731,,3.714,249.2715,925.7443,,,31.5276,43.3809,,45.4075,43.2476,1067.462,,0.9689,4
2013-04-28 12:46:00,7.0119,853.5457,,125.11,24.2891,13.0857,31.7219,,3.7423,247.1426,924.8553,,,31.7293,44.1027,,46.5399,44.2323,1067.046,,0.9687,4
2013-04-28 12:47:00,6.9976,852.0748,,125.1494,24.2441,13.0857,31.7219,,3.7306,247.4443,923.101,,,31.9677,44.7194,,47.2452,44.9703,1066.631,,0.9686,4
2013-04-28 12:48:00,6.9772,848.8518,,125.0897,24.5684,13.0857,31.7219,,3.7272,246.2034,917.623,,,32.2073,45.4551,,47.3745,45.4373,1064.91,,0.9688,4
2013-04-28 12:49:00,6.92,843.2573999999998,,125.0865,23.9922,13.0857,31.7219,,3.6585,249.7326,913.6052,,,32.0507,44.9485,,46.223,44.7162,1056.545,,0.9686,4
2013-04-28 12:50:00,6.9195,842.715,,125.0818,23.9079,13.0857,31.74,,3.6004,253.461,912.5486,,,32.0114,44.5065,,45.8465,44.2081,1060.342,,0.9688,4
2013-04-28 12:51:00,6.9017,838.9244,,124.959,24.3416,13.0857,31.7551,,3.6277,251.1556,911.1455,,,32.3206,45.3873,,47.2802,45.2368,1050.375,,0.9687,4
2013-04-28 12:52:00,6.8586,834.6785,,125.0211,24.7807,13.0853,31.7581,,3.5972,251.0019,902.9241,,,32.6615,46.1685,,47.2603,46.2949,1054.053,,0.9685,4
2013-04-28 12:53:00,6.5752,797.6606,,124.8737,24.4729,13.0853,31.7581,,3.5021,246.9434,864.4695,,,32.5684,45.3534,,45.6441,44.7724,995.6132,,0.968,4
2013-04-28 12:54:00,6.9057,838.8946999999998,,124.949,23.5892,13.0843,31.7912,,3.7373,243.1183,908.5991,,,32.1483,44.3787,,45.2448,43.9091,1048.595,,0.9685,4
2013-04-28 12:55:00,6.9901,849.8862,,125.0164,23.4658,13.0825,31.8112,,3.7773,243.4143,919.3952,,,32.2553,44.8946,,46.4658,44.6683,1064.258,,0.9686,4
2013-04-28 12:56:00,7.0155,854.5119999999998,,125.0151,24.1388,13.0802,31.8281,,3.849,240.09,924.0008,,,32.5366,45.4086,,46.1687,44.9784,1075.412,,0.9689,4
2013-04-28 12:57:00,5.7732,701.8472,,124.6761,24.2429,13.0802,31.8341,,3.2564,233.3505,760.1865,,,32.4516,44.3549,,44.2996,43.7491,913.0854,,0.9698,4
2013-04-28 12:58:00,5.2887,636.7487,,124.4374,23.616,13.0802,31.8642,,3.0717,226.019,693.9891,,,32.2321,43.5465,,43.9114,43.1863,825.8112999999998,,0.9688,4
2013-04-28 12:59:00,4.5458,552.8094,,124.2147,23.5332,13.0802,31.8883,,2.6869,220.3041,592.0435,,,32.2231,43.3078,,43.7789,43.4389,730.409,,0.9673,4
2013-04-28 13:00:00,4.3981,527.4751,,124.14,23.2022,13.0802,31.9004,,2.6623,215.8357,574.7,,,31.7349,41.2374,,41.1184,40.6385,714.924,,0.9657,4
2013-04-28 13:01:00,3.7844,452.7175,,123.8419,22.7829,13.0802,31.9004,,2.3329,211.652,493.8081,,,31.099,39.3818,,40.3329,39.3593,626.3446,,0.9632,4
2013-04-28 13:02:00,4.4627,531.3372,,124.0663,23.0678,13.0802,31.8974,,2.7575,210.5875,581.1321,,,31.0683,39.2693,,40.7795,39.4726,715.5173,,0.9662,4
2013-04-28 13:03:00,6.1314,745.4597,,124.702,23.4912,13.0802,31.8763,,3.8304,209.6825,803.0698999999998,,,30.9897,39.9089,,40.9318,40.0019,1007.42,,0.9694,4
2013-04-28 13:04:00,5.9427,722.7356,,124.7199,23.7736,13.0802,31.8522,,3.7038,210.1549,778.3084,,,31.019,40.8279,,41.9765,40.9704,1002.911,,0.9684,4
2013-04-28 13:05:00,5.4874,666.4773,,124.5724,23.7713,13.0821,31.8281,,3.4497,208.026,717.2978,,,31.1328,41.2529,,41.9264,41.0724,915.874,,0.9681,4
2013-04-28 13:06:00,5.3111,648.3053,,124.5371,23.9314,13.0825,31.8281,,3.4094,202.7949,691.5958,,,31.2315,41.61,,42.3294,41.5378,906.6779,,0.967,4
2013-04-28 13:07:00,5.9792,723.9145,,124.7281,24.0692,13.0816,31.8196,,3.7218,210.1151,781.7359,,,31.1764,41.734,,41.8224,41.5193,1001.546,,0.9687,4
2013-04-28 13:08:00,5.7771,702.0796,,124.6623,23.4283,13.0821,31.7942,,3.474,217.771,756.2903,,,30.814,41.3855,,41.4745,40.9793,941.5045,,0.9689,4
2013-04-28 13:09:00,6.2515,757.8499,,124.7537,23.7799,13.0843,31.7912,,3.6255,226.0532,820.0007,,,30.7487,41.3673,,41.4923,41.1252,964.999,,0.9701,4
2013-04-28 13:10:00,6.769,826.1174,,125.0197,24.1796,13.0811,31.7611,,3.7584,238.1319,894.9189,,,30.7917,41.8844,,42.2735,41.9212,1034.89,,0.9705,4
2013-04-28 13:11:00,6.8579,834.2202,,125.0611,24.2221,13.0807,31.7581,,3.6314,248.9869,904.1336,,,30.7954,41.763,,42.0128,41.5676,1032.457,,0.969,4
2013-04-28 13:12:00,6.8216,829.0374,,125.0071,24.1613,13.0821,31.7581,,3.5984,250.1083,899.9539999999998,,,31.043,42.4433,,42.918,42.5679,1026.405,,0.9686,4
2013-04-28 13:13:00,6.732,816.8354,,124.9443,24.0985,13.0816,31.7581,,3.5622,248.4291,884.951,,,31.279,42.9485,,43.0242,42.5738,1013.768,,0.9683,4
2013-04-28 13:14:00,6.6787,811.5999,,124.8256,23.8907,13.0811,31.7581,,3.4977,251.5712,879.8230999999998,,,31.2405,42.6809,,42.7645,42.3927,1004.928,,0.9682,4
2013-04-28 13:15:00,6.7593,821.5112,,124.8669,24.0931,13.0807,31.7581,,3.5485,250.9507,890.4536,,,31.2871,42.4689,,41.729,42.2084,1017.862,,0.9683,4
2013-04-28 13:16:00,6.7718,822.4289,,124.8817,23.8292,13.0802,31.7581,,3.5774,249.3626,892.0354999999998,,,31.2452,42.6247,,42.0204,42.8588,1018.574,,0.9685,4
2013-04-28 13:17:00,6.7457,818.7951,,124.8581,24.0944,13.0802,31.7581,,3.5704,249.1463,889.524,,,31.4237,43.4846,,42.8716,43.5944,1015.904,,0.9685,4
2013-04-28 13:18:00,6.7179,815.0884,,124.7811,23.8738,13.0802,31.7581,,3.5207,251.3435,884.772,,,31.2831,42.2631,,41.3825,41.9555,1010.564,,0.9685,4
2013-04-28 13:19:00,6.7383,818.5117,,124.8094,23.574,13.0802,31.7581,,3.5451,250.8198,889.124,,,31.1168,42.0891,,41.0784,41.9125,1012.522,,0.9684,4
2013-04-28 13:20:00,6.745,818.9249999999998,,124.8082,23.7879,13.0798,31.7581,,3.5838,247.3533,886.409,,,31.0803,41.5317,,40.5358,41.2602,1012.641,,0.9684,4
2013-04-28 13:21:00,6.7391,819.3035,,125.0022,23.875,13.0798,31.7581,,3.5332,250.8995,886.398,,,31.0918,41.6231,,40.764,41.4705,1012.7,,0.9685,4
2013-04-28 13:22:00,6.7196,816.1155,,124.8974,24.1029,13.0798,31.7581,,3.5212,251.7135,886.2089999999998,,,31.2838,42.0205,,41.6103,42.7794,1010.327,,0.9685,4
2013-04-28 13:23:00,6.7002,813.3499,,124.8709,24.5586,13.0802,31.7581,,3.5494,248.3437,881.3904,,,31.4994,42.6786,,41.9972,43.2454,1008.191,,0.9683,4
2013-04-28 13:24:00,6.6846,811.7785,,124.8713,24.9861,13.0798,31.7641,,3.5264,249.8009,880.817,,,31.6783,43.2817,,42.5343,43.7495,1007.657,,0.9685,4
2013-04-28 13:25:00,6.6749,810.4622,,124.8771,25.0706,13.0798,31.7999,,3.561,246.3856,877.3694,,,31.7843,43.541,,42.4775,44.2416,1006.767,,0.9684,4
2013-04-28 13:26:00,6.6923,812.2025999999998,,124.7352,24.717,13.0788,31.8253,,3.548,248.2754,880.8777,,,31.6105,42.8951,,41.5764,42.7971,1006.945,,0.9684,4
2013-04-28 13:27:00,6.7006,813.0134,,124.7483,24.5701,13.077,31.8311,,3.5553,247.9054,881.3401,,,31.5272,42.5957,,42.3519,42.8274,1006.589,,0.9684,4
2013-04-28 13:28:00,6.688,811.9385,,124.8169,24.4117,13.0756,31.8642,,3.4811,253.0853,880.9702,,,31.4664,41.9701,,41.9409,42.0587,1005.759,,0.9684,4
2013-04-28 13:29:00,6.6857,811.446,,124.8285,24.1101,13.0747,31.8823,,3.4818,252.7324,879.9152,,,31.525,42.0209,,42.6222,42.3302,1004.275,,0.9684,4
2013-04-28 13:30:00,6.6569,807.8588999999998,,124.8142,23.8234,13.0747,31.9004,,3.4451,254.218,875.7722,,,31.6681,42.4475,,43.4485,42.9122,1002.139,,0.9684,4
2013-04-28 13:31:00,6.6457,806.4860999999999,,124.7441,23.9904,13.0747,31.9004,,3.4447,253.7228,873.9402,,,31.7039,42.1546,,42.6617,42.1575,999.7663,,0.9683,4
2013-04-28 13:32:00,6.6628,808.0674,,124.7484,23.5357,13.0747,31.9004,,3.4966,250.9052,877.2668999999999,,,31.193,40.4053,,40.9284,40.2321,995.3759,,0.9682,4
2013-04-28 13:33:00,6.6769,809.6733,,124.6726,23.351,13.0747,31.9004,,3.4729,253.0853,878.8699,,,31.1092,40.1367,,41.7845,40.3908,996.6812000000001,,0.9684,4
2013-04-28 13:34:00,6.6551,806.2756,,124.6825,23.8705,13.0747,31.9034,,3.4832,250.9849,874.1894999999998,,,31.2474,40.4489,,41.5849,40.4036,992.7654,,0.9682,4
2013-04-28 13:35:00,6.6279,804.4672,,124.7655,24.1626,13.0747,31.9094,,3.4328,253.9334,871.6789999999999,,,31.3015,40.7358,,41.4887,40.7235,990.6888,,0.9683,4
2013-04-28 13:36:00,6.623,803.6937,,124.7811,24.1328,13.0747,31.9365,,3.4679,251.3548,871.6367,,,31.2644,40.5934,,41.1103,40.4594,988.8496,,0.9681,4
2013-04-28 13:37:00,6.6143,802.1848,,124.7434,23.7516,13.0747,31.9365,,3.4351,253.0625,869.2499,,,31.2346,40.6047,,41.7193,40.6172,986.7137,,0.9683,4
2013-04-28 13:38:00,6.5921,799.1739,,124.7089,23.5587,13.0747,31.9365,,3.4265,253.5008,868.5873,,,31.4306,40.9459,,42.0169,41.1034,984.0439,,0.9683,4
2013-04-28 13:39:00,6.5629,796.7799999999999,,124.8712,23.8601,13.0747,31.9365,,3.4221,252.2542,863.1951,,,31.5543,41.64,,42.4643,41.9204,982.086,,0.9681,4
2013-04-28 13:40:00,6.5162,793.3508,,125.1538,23.8442,13.0747,31.9576,,3.3843,254.2635,860.4855,,,31.3085,40.9175,,41.2287,40.7555,976.5684,,0.9678,4
2013-04-28 13:41:00,6.5426,796.7084,,125.1793,24.0515,13.0747,31.9456,,3.4258,252.0834,863.5506,,,31.3038,40.9841,,41.6165,41.1946,978.2889,,0.9678,4
2013-04-28 13:42:00,6.5343,795.8749,,125.1599,24.0685,13.0747,31.9697,,3.429,251.0816,860.9189,,,31.5287,41.3794,,42.1566,41.3734,978.6448,,0.9678,4
2013-04-28 13:43:00,6.5369,795.6186,,125.1703,24.4159,13.0747,31.9637,,3.4397,251.3548,864.5112,,,31.5409,41.2614,,41.8184,41.2208,978.2889,,0.9677,4
2013-04-28 13:44:00,6.552,797.2888,,125.1525,24.1089,13.0747,31.9727,,3.4301,251.9639,864.2365,,,31.3148,40.6064,,41.2225,40.4411,978.8229,,0.9677,4
2013-04-28 13:45:00,6.5618,798.5547,,125.1412,24.655,13.0747,31.9727,,3.4654,249.8749,865.8832,,,31.2519,40.3722,,41.4496,40.3575,978.9416000000001,,0.9677,4
2013-04-28 13:46:00,6.5775,800.931,,125.1898,24.6058,13.0747,31.9727,,3.4403,252.2485,867.7976,,,31.1343,40.0857,,41.3505,40.1367,981.6707,,0.9679,4
2013-04-28 13:47:00,6.5879,801.813,,125.1878,24.6951,13.0747,31.9727,,3.4315,253.0454,868.2809999999998,,,31.2958,40.6288,,42.0735,40.9832,984.5779,,0.9679,4
2013-04-28 13:48:00,6.5851,802.22,,125.3323,24.7282,13.0747,31.9637,,3.4233,254.5709,871.3483999999999,,,31.4747,41.4252,,42.5907,41.6415,989.3242,,0.9679,4
2013-04-28 13:49:00,6.3894,779.2722999999999,,125.3196,24.7521,13.0747,31.9637,,3.2694,258.4985,845.1199,,,31.5997,41.8205,,42.6615,41.8429,970.1607,,0.9676,4
2013-04-28 13:50:00,5.6395,683.0979,,125.0227,24.2785,13.0747,31.9697,,2.9071,256.1875,744.6223,,,31.4537,41.3759,,42.085,41.2215,851.6198,,0.9669,4
2013-04-28 13:51:00,5.5818,673.5784,,124.8604,24.0025,13.0747,31.9727,,2.9791,246.2205,733.6006,,,31.502,41.1835,,41.9159,41.3646,825.2772999999999,,0.967,4
2013-04-28 13:52:00,5.0774,615.2425,,124.7217,23.3638,13.0743,31.9667,,2.7259,245.0251,667.8699,,,31.2107,40.2164,,40.9515,39.9056,764.3456999999999,,0.96,4
2013-04-28 13:53:00,5.2684,636.0243,,124.6525,23.7165,13.0747,31.9396,,2.8001,246.6759,690.4058,,,31.2958,40.0138,,40.8679,39.9115,765.7102999999998,,0.9641,4
2013-04-28 13:54:00,5.5817,677.4282,,124.7416,23.8033,13.0747,31.9365,,2.9982,244.0689,732.0012,,,31.2576,39.9651,,39.9596,40.0114,809.3769999999998,,0.9666,4
2013-04-28 13:55:00,5.6815,689.0418,,124.8995,23.5106,13.0747,31.9275,,3.077,242.8792,747.686,,,31.0065,39.4314,,38.6035,39.0505,852.7471,,0.9655,4
2013-04-28 13:56:00,6.1845,753.1364999999998,,125.0023,23.594,13.0747,31.9004,,3.4802,234.8077,817.0049,,,30.7993,39.6788,,39.2076,39.6954,927.0873,,0.9691,4
2013-04-28 13:57:00,6.2612,764.1299,,125.1153,23.5641,13.0747,31.9004,,3.4333,241.052,827.6196,,,30.7248,39.9175,,39.1983,39.772,944.9456,,0.9689,4
2013-04-28 13:58:00,6.2548,760.5282999999998,,125.035,23.8409,13.0747,31.8853,,3.3317,247.3589,824.0967,,,30.7782,40.3437,,39.685,40.6002,930.1724,,0.9674,4
2013-04-28 13:59:00,6.1986,753.5048,,125.0867,24.1222,13.0747,31.8642,,3.2744,250.3075,819.5886,,,30.8376,40.6504,,40.0737,41.0055,917.7725,,0.9669,4
2013-04-28 14:00:00,6.2776,763.3239,,125.132,24.0478,13.0747,31.8311,,3.2819,251.9411,826.7784,,,30.7292,40.4368,,39.9343,40.6137,929.4011,,0.9671,4
2013-04-28 14:01:00,6.2346,757.8837,,125.0836,24.5018,13.0747,31.8281,,3.3349,246.5336,822.0522999999998,,,30.6795,40.0357,,40.2254,40.3177,925.1887,,0.967,4
2013-04-28 14:02:00,6.2145,754.9203,,125.1193,24.1273,13.0747,31.8083,,3.3609,244.0233,820.1069,,,30.7064,39.7791,,39.8373,39.7555,925.3074,,0.9667,4
2013-04-28 14:03:00,6.0777,738.9197,,124.9879,23.3217,13.0747,31.7731,,3.3242,240.8016,800.4332,,,30.4579,39.211,,39.9399,39.4549,909.407,,0.9679,4
2013-04-28 14:04:00,6.1632,751.0401,,125.0269,23.8325,13.0747,31.7581,,3.314,245.4179,813.284,,,30.6113,39.5976,,40.7867,40.1069,916.8232,,0.969,4
2013-04-28 14:05:00,6.17,748.6937,,125.0137,23.8014,13.0747,31.737,,3.2919,246.8239,812.4687,,,30.7032,39.8253,,40.5816,39.6984,913.3228,,0.9659,4
2013-04-28 14:06:00,6.1605,747.22,,124.9731,24.1514,13.0747,31.6978,,3.2939,246.2205,810.9645,,,30.7005,39.6884,,40.4862,39.6465,911.5429,,0.9668,4
2013-04-28 14:07:00,6.146,745.8366,,124.9557,24.3776,13.0747,31.6745,,3.2074,253.0056,811.3569999999999,,,30.6893,39.7366,,40.5523,39.7292,907.1525,,0.9671,4
2013-04-28 14:08:00,6.1355,744.3913,,124.9024,24.1735,13.0747,31.6428,,3.15,256.1534,806.852,,,30.5954,39.2795,,39.9213,39.1451,905.8472,,0.9672,4
2013-04-28 14:09:00,6.131,743.5557,,124.8978,24.0078,13.0747,31.6157,,3.1894,253.3926,808.157,,,30.5357,38.9175,,39.7,38.8482,902.1094,,0.967,4
2013-04-28 14:10:00,6.125,742.6941,,124.8911,24.2121,13.0747,31.6007,,3.1808,253.3926,805.9222,,,30.4224,38.5559,,39.7376,38.6776,900.2703,,0.967,4
2013-04-28 14:11:00,6.0987,739.6625,,124.902,24.3829,13.0747,31.5655,,3.1384,255.3849,801.4914,,,30.4061,38.5085,,39.7196,38.5983,896.7698,,0.9671,4
2013-04-28 14:12:00,6.0808,737.3425999999998,,124.8697,24.1219,13.0747,31.5457,,3.1446,254.9694,801.7374999999998,,,30.3619,38.2464,,39.4269,38.2437,892.854,,0.9671,4
2013-04-28 14:13:00,6.0425,732.7711,,124.9377,23.7729,13.0747,31.5035,,3.1239,254.2465,794.1832,,,30.1604,37.8922,,39.266,38.0266,885.7344,,0.967,4
2013-04-28 14:14:00,6.0184,730.187,,124.9826,24.2134,13.0747,31.4734,,3.1348,252.8462,792.585,,,30.4059,38.3459,,39.5242,38.2264,882.8273,,0.9668,4
2013-04-28 14:15:00,5.976,724.4654,,124.9603,24.1578,13.0747,31.448,,3.0567,257.3259,786.4860999999999,,,30.4996,38.614,,39.5911,38.4893,878.8522,,0.9669,4
2013-04-28 14:16:00,5.9332,719.7224,,124.9731,24.2329,13.0747,31.4094,,3.0098,258.8799,779.1363,,,30.6227,38.9537,,39.766,38.8897,874.0463999999998,,0.9665,4
2013-04-28 14:17:00,5.9462,721.2550999999999,,124.9646,24.1537,13.0749,31.3862,,3.0963,253.165,783.8488999999998,,,30.697,39.1442,,39.6135,38.7594,871.7919,,0.9664,4
2013-04-28 14:18:00,5.9165,716.8015,,124.8708,23.8984,13.0752,31.3514,,3.1334,248.1957,777.664,,,30.7231,39.2086,,39.5708,38.8334,868.2915,,0.9662,4
2013-04-28 14:19:00,5.9024,715.3465,,124.9208,23.9664,13.0751,31.3333,,3.0474,254.9068,776.7324,,,30.7618,39.1948,,39.5897,39.0417,865.147,,0.9663,4
2013-04-28 14:20:00,5.8869,713.1569,,124.8823,24.1428,13.0751,31.3153,,3.0499,253.774,773.9571999999998,,,30.7864,39.2994,,39.3431,39.2952,861.8244999999998,,0.9662,4
2013-04-28 14:21:00,5.8536,709.346,,124.9164,24.262,13.075,31.2802,,3.0628,251.4402,770.0764,,,30.8386,39.4432,,39.7813,39.3746,856.7222,,0.9663,4
2013-04-28 14:22:00,5.8439,708.0031,,124.8732,24.1487,13.075,31.2633,,3.0337,253.6943,769.6088999999998,,,30.8731,39.2476,,39.5712,39.1571,855.0016,,0.9665,4
2013-04-28 14:23:00,5.8044,703.3109,,124.8881,24.3558,13.0752,31.2332,,3.0093,253.3528,762.3757,,,31.0127,39.5843,,40.3763,39.65,849.8991999999998,,0.9665,4
2013-04-28 14:24:00,5.7955,702.8586,,124.8732,24.1016,13.0754,31.2017,,2.9923,254.2863,760.8677,,,30.9116,39.0898,,39.4513,38.8416,848.4752999999998,,0.9665,4
2013-04-28 14:25:00,5.7888,701.4416,,124.8686,24.2018,13.0756,31.1933,,2.9995,253.6033,760.6462,,,30.8273,38.8863,,39.6243,39.0079,845.4494999999998,,0.9666,4
2013-04-28 14:26:00,5.7596,698.3956,,124.9681,24.4554,13.0757,31.1752,,2.9973,252.5787,757.0229,,,30.9229,39.1327,,40.0302,39.8178,842.0676999999998,,0.9664,4
2013-04-28 14:27:00,5.7377,695.7308,,124.9485,24.6333,13.0756,31.1543,,2.9836,253.3756,755.9344999999998,,,31.0603,39.3664,,39.8106,39.6558,840.1099,,0.9665,4
2013-04-28 14:28:00,5.7127,692.78,,124.9308,24.5516,13.0755,31.1232,,2.9481,254.9808,751.6740999999998,,,31.0089,39.4367,,39.7941,39.743,836.6094,,0.9667,4
2013-04-28 14:29:00,5.6987,690.5012,,124.8918,24.4479,13.0754,31.1082,,2.9604,253.3129,749.8619,,,30.8883,38.8545,,39.292,38.9682,832.575,,0.9665,4
2013-04-28 14:30:00,5.6494,684.2051,,124.8091,24.3748,13.0753,31.0871,,2.9114,255.5955,744.1384,,,30.9396,38.8206,,39.6609,39.2768,824.3875,,0.9665,4
2013-04-28 14:31:00,5.6586,684.837,,124.6923,24.3903,13.0752,31.052,,2.9306,253.9675,744.2351,,,31.0507,39.0296,,39.8819,39.3292,825.2772999999999,,0.9664,4
2013-04-28 14:32:00,5.6571,684.8101,,124.7294,23.8292,13.0752,31.017,,2.9531,251.8159,743.6209,,,30.6808,38.1023,,38.9732,38.3501,823.6160999999998,,0.9664,4
