measured_on,ac_current__319,ac_current__3979,ac_current_a__3978,ac_power__315,ac_va__3982,ac_vars__3981,ac_volage_c-a__3977,ac_voltage__318,ac_voltage_a-n__3975,ac_voltage_c_n__3976,ac_w__3980,ambient_temp__320,ambient_temp__3969,battery_pack_voltage__1363,control_module_voltage__1371,das_batt_vdc__3986,das_battery_voltage__1369,das_battery_voltage__326,das_temp__1368,das_temp__325,dc_current__3973,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,dc_power__3971,dc_voltage__3972,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,frequency__3984,interior_temp__1366,inverter_temp__324,mod_temperature__3974,module_temp_1__321,module_temp_2__322,module_temp_3__323,neutral_current__3985,panel_temperatuer__3987,poa_irradiance__313,poa_irradiance__3970,power_factor__327,power_factor__3983,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2012-07-31 06:17:00,0.516,,,18.5501,,,,122.2614,,,,21.8228,,,,,,13.2792,,21.4875,,0.1797,180.4378,32.4253,,,,,,,,22.6723,,19.9045,19.9308,20.1911,,,58.4715,,0.3004999999999999,,,,,4
2012-07-31 06:18:00,0.5151999999999999,,,21.108,,,,122.3315,,,,21.8221,,,,,,13.2778,,21.5056,,0.1910999999999999,185.4316,35.445,,,,,,,,22.8314,,19.9663,20.0487,20.2991,,,69.4534,,0.342,,,,,4
2012-07-31 06:19:00,0.5512,,,27.6641,,,,122.3472,,,,21.928,,,,,,13.2778,,21.5101,,0.2084,216.0774,45.0309,,,,,,,,23.023,,20.0227,20.1701,20.4254,,,81.6225,,0.4148,,,,,4
2012-07-31 06:20:00,0.5925,,,32.6724,,,,122.3302,,,,22.1161,,,,,,13.2765,,21.5463,,0.1991,251.3692,49.9434,,,,,,,,23.3046,,20.1261,20.3503,20.5833,,,89.75499999999998,,0.457,,,,,4
2012-07-31 06:21:00,0.5854,,,25.3642,,,,122.3168,,,,22.5181,,,,,,13.2746,,21.5899,,0.1467,277.6534,40.5838,,,,,,,,23.6299,,20.2786,20.5746,20.7481,,,98.3623,,0.3592,,,,,4
2012-07-31 06:22:00,0.6019999999999999,,,38.5836,,,,122.3903,,,,22.44,,,,,,13.2737,,21.6366,,0.2283999999999999,251.461,57.2712,,,,,,,,23.9868,,20.3911,20.714,20.8577,,,107.6227,,0.5282,,,,,4
2012-07-31 06:23:00,0.6033,,,39.8089,,,,122.4588,,,,22.2312,,,,,,13.2737,,21.7067,,0.2442,227.2388,55.4858,,,,,,,,24.3558,,20.4937,20.8926,21.0031,,,117.1205,,0.549,,,,,4
2012-07-31 06:24:00,0.5912,,,40.7117,,,,122.5085,,,,22.4989,,,,,,13.27,,21.7852,,0.2553,226.4019,57.8054,,,,,,,,24.7479,,20.643,21.1149,21.1916,,,120.2072,,0.5716999999999999,,,,,4
2012-07-31 06:25:00,0.5958,,,42.1735,,,,122.4659,,,,22.9096,,,,,,13.2682,,21.8697,,0.2652999999999999,226.5502,60.1121,,,,,,,,25.1539,,20.7823,21.2804,21.3294,,,122.5816,,0.5816,,,,,4
2012-07-31 06:26:00,0.6083,,,42.7753,,,,122.4421,,,,22.7418,,,,,,13.2682,,21.9827,,0.276,226.5503,62.5388,,,,,,,,25.5556,,20.9184,21.4211,21.4383,,,125.1935,,0.5900999999999998,,,,,4
2012-07-31 06:27:00,0.6107,,,44.5595,,,,122.4831,,,,22.677,,,,,,13.2678,,22.0919,,0.2778999999999999,226.5505,62.9522,,,,,,,,25.924,,21.0354,21.5732,21.5615,,,127.9834,,0.6009999999999999,,,,,4
2012-07-31 06:28:00,0.6167,,,45.6987,,,,122.4764,,,,23.0284,,,,,,13.2636,,22.2093,,0.2827,226.2659,63.9567,,,,,,,,26.3071,,21.1621,21.7329,21.6846,,,130.893,,0.6116,,,,,4
2012-07-31 06:29:00,0.6249,,,47.1604,,,,122.4696,,,,23.2369,,,,,,13.2613,,22.3329,,0.2878999999999999,226.5394,65.2179,,,,,,,,26.7123,,21.2852,21.8724,21.8082,,,133.8619,,0.6239,,,,,4
2012-07-31 06:30:00,0.6343999999999999,,,48.7931,,,,122.4621,,,,23.4564,,,,,,13.2572,,22.4654,,0.2944999999999999,226.8082,66.7919,,,,,,,,27.0996,,21.4145,22.0478,21.9388,,,136.6517,,0.6372999999999999,,,,,4
2012-07-31 06:31:00,0.6387,,,50.0821,,,,122.4057,,,,23.614,,,,,,13.2568,,22.6102,,0.3002,226.4692,67.9826,,,,,,,,27.4871,,21.5534,22.2037,22.0658,,,139.6196,,0.647,,,,,4
2012-07-31 06:32:00,0.64,,,51.0496,,,,122.3363,,,,23.5003,,,,,,13.2549,,22.7721,,0.3065999999999999,226.4874,69.431,,,,,,,,27.8499,,21.7122,22.3575,22.2024,,,139.56,,0.6549,,,,,4
2012-07-31 06:33:00,0.6434999999999998,,,52.2535,,,,122.2768,,,,23.5931,,,,,,13.2522,,22.9176,,0.3129,226.3797,70.847,,,,,,,,28.1915,,21.8546,22.5183,22.3426,,,141.3407,,0.6679,,,,,4
2012-07-31 06:34:00,0.6464999999999999,,,53.9088,,,,122.5319,,,,23.9244,,,,,,13.2499,,23.0673,,0.3185999999999999,226.5345,72.1825,,,,,,,,28.5713,,22.0005,22.6701,22.4629,,,144.4867,,0.6875,,,,,4
2012-07-31 06:35:00,0.6269,,,48.4277,,,,122.6465,,,,23.9944,,,,,,13.2462,,23.2185,,0.2897,226.2558,65.5499,,,,,,,,28.8921,,22.0824,22.7044,22.4614,,,126.3813,,0.6417,,,,,4
2012-07-31 06:36:00,0.6068,,,41.6785,,,,122.6214,,,,23.7422,,,,,,13.2462,,23.3736,,0.2616999999999999,226.3478,59.2397,,,,,,,,29.0766,,22.0959,22.6174,22.3736,,,101.2711,,0.5696999999999999,,,,,4
2012-07-31 06:37:00,0.6452,,,54.9194,,,,122.9136,,,,23.6285,,,,,,13.2435,,23.5144,,0.3322999999999999,226.4847,75.2645,,,,,,,,29.2633,,22.1958,22.8067,22.5499,,,136.6507,,0.6958999999999999,,,,,4
2012-07-31 06:38:00,0.7126,,,66.6324,,,,123.0044,,,,23.7621,,,,,,13.2412,,23.6577,,0.3755999999999999,234.4105,88.0378,,,,,,,,29.574,,22.3904,23.0898,22.8221,,,162.5322,,0.7603999999999999,,,,,4
2012-07-31 06:39:00,0.7430999999999999,,,70.501,,,,122.9731,,,,23.7817,,,,,,13.2375,,23.797,,0.3765,237.1253,89.2676,,,,,,,,29.8921,,22.5879,23.296,23.0071,,,167.3998,,0.7774999999999999,,,,,4
2012-07-31 06:40:00,0.7297,,,67.7483,,,,122.9891,,,,23.6265,,,,,,13.2357,,23.9418,,0.3796999999999999,233.0946,88.4983,,,,,,,,30.1876,,22.7572,23.4299,23.1363,,,161.7583,,0.7672999999999999,,,,,4
2012-07-31 06:41:00,0.7402999999999998,,,69.962,,,,122.9667,,,,23.5475,,,,,,13.2339,,24.0868,,0.3785,239.4938,90.6604,,,,,,,,30.3381,,22.9314,23.5846,23.2932,,,161.1645,,0.7761,,,,,4
2012-07-31 06:42:00,0.7396,,,69.4471,,,,122.9565,,,,23.5845,,,,,,13.2311,,24.2282,,0.3774,237.5387,89.6337,,,,,,,,30.5174,,23.093,23.7317,23.4362,,,157.4823,,0.7722999999999999,,,,,4
2012-07-31 06:43:00,0.7366,,,69.8122,,,,122.9799,,,,23.5461,,,,,,13.2297,,24.366,,0.389,231.5933,90.0743,,,,,,,,30.6466,,23.2346,23.8325,23.5254,,,159.0849,,0.7775999999999998,,,,,4
2012-07-31 06:44:00,0.7789,,,76.3424,,,,122.9872,,,,23.6116,,,,,,13.2279,,24.503,,0.4131,236.1873,97.5889,,,,,,,,30.8595,,23.405,24.0652,23.761,,,170.7181,,0.8023,,,,,4
2012-07-31 06:45:00,0.8067999999999999,,,80.2114,,,,122.9279,,,,23.8291,,,,,,13.2247,,24.6401,,0.4265999999999999,239.4164,102.1168,,,,,,,,31.1687,,23.5843,24.2669,23.9463,,,175.3484,,0.8144,,,,,4
2012-07-31 06:46:00,0.8053,,,80.3849,,,,122.9729,,,,23.8761,,,,,,13.2242,,24.774,,0.4325,233.995,101.2017,,,,,,,,31.4312,,23.7357,24.3782,24.0591,,,176.1232,,0.8184,,,,,4
2012-07-31 06:47:00,0.8351,,,85.11369999999998,,,,122.9989,,,,23.8017,,,,,,13.2242,,24.9067,,0.4647999999999999,229.6458,106.6826,,,,,,,,31.6567,,23.8961,24.5632,24.2147,,,185.0868,,0.8311,,,,,4
2012-07-31 06:48:00,0.8747,,,89.84359999999998,,,,123.0828,,,,23.995,,,,,,13.2233,,25.0803,,0.5081,221.069,112.3195,,,,,,,,31.9163,,24.1435,24.8637,24.5202,,,198.0278,,0.8407,,,,,4
2012-07-31 06:49:00,0.9043,,,94.2072,,,,122.9996,,,,24.0019,,,,,,13.2196,,25.2147,,0.5171999999999999,226.1714,116.9853,,,,,,,,32.1447,,24.329,25.0242,24.6726,,,203.3103,,0.8504,,,,,4
2012-07-31 06:50:00,0.9373,,,98.8294,,,,122.9821,,,,23.9292,,,,,,13.2183,,25.3469,,0.5259,229.9773,120.9349,,,,,,,,32.2939,,24.5273,25.2523,24.8639,,,208.2948,,0.8605,,,,,4
2012-07-31 06:51:00,0.9717,,,103.5143,,,,122.9539,,,,24.1306,,,,,,13.2164,,25.4918,,0.5394999999999999,234.8437,126.7093,,,,,,,,32.5967,,24.7513,25.5267,25.0844,,,212.2708,,0.8694,,,,,4
2012-07-31 06:52:00,1.0032,,,107.0593,,,,122.976,,,,24.2261,,,,,,13.2129,,25.6257,,0.545,238.45,129.9428,,,,,,,,32.9269,,24.9409,25.7071,25.2622,,,214.7617,,0.8758,,,,,4
2012-07-31 06:53:00,0.8705,,,87.3482,,,,122.9221,,,,24.0929,,,,,,13.2124,,25.7615,,0.455,236.0137,107.3871,,,,,,,,33.1684,,25.0439,25.7019,25.2015,,,178.5527,,0.8241,,,,,4
2012-07-31 06:54:00,0.7225,,,64.3698,,,,122.698,,,,24.0686,,,,,,13.2117,,25.8929,,0.3573,240.4986,86.0224,,,,,,,,33.1959,,24.9392,25.509,24.968,,,126.198,,0.7334,,,,,4
2012-07-31 06:55:00,0.9211,,,96.2211,,,,122.7539,,,,23.9979,,,,,,13.2078,,26.0192,,0.4839,245.8494,118.9761,,,,,,,,33.2718,,24.9993,25.6744,25.1425,,,181.9366,,0.8546,,,,,4
2012-07-31 06:56:00,1.0138,,,105.8493,,,,122.8423,,,,23.9472,,,,,,13.2065,,26.1372,,0.5123999999999999,253.6142,129.946,,,,,,,,33.4001,,25.1608,25.837,25.3341,,,195.6489,,0.8565,,,,,4
2012-07-31 06:57:00,0.9085,,,90.4592,,,,122.7869,,,,23.9168,,,,,,13.2055,,26.2391,,0.453,250.569,113.4868,,,,,,,,33.53,,25.2341,25.8753,25.3218,,,167.8674,,0.8227999999999999,,,,,4
2012-07-31 06:58:00,1.0425,,,109.8639,,,,122.88,,,,23.9652,,,,,,13.2027,,26.3415,,0.5552,244.4439,135.4053,,,,,,,,33.6524,,25.3463,26.0024,25.4607,,,199.3259,,0.8566,,,,,4
2012-07-31 06:59:00,1.1254,,,122.7804,,,,122.9605,,,,23.9916,,,,,,13.2006,,26.4462,,0.6098,239.7417,146.1918,,,,,,,,33.8383,,25.6162,26.3437,25.7468,,,225.9161,,0.894,,,,,4
2012-07-31 07:00:00,1.1185,,,122.1788,,,,122.894,,,,24.0506,,,,,,13.1999,,26.5337,,0.6219,233.2574,145.0655,,,,,,,,34.0268,,25.8229,26.5549,25.9603,,,227.0421,,0.8953999999999999,,,,,4
2012-07-31 07:01:00,1.1215,,,122.9928,,,,122.8537,,,,24.0048,,,,,,13.1996,,26.6264,,0.6319,233.6851,147.6366,,,,,,,,34.0872,,25.9498,26.6161,26.0093,,,225.496,,0.8958,,,,,4
2012-07-31 07:02:00,1.2183,,,136.2727,,,,122.8404,,,,23.9713,,,,,,13.1995,,26.712,,0.6718,238.6809,160.3315,,,,,,,,34.0694,,26.1231,26.811,26.242,,,244.4887,,0.9098,,,,,4
2012-07-31 07:03:00,1.2638,,,141.1484,,,,122.891,,,,23.9649,,,,,,13.1993,,26.7949,,0.6973,237.0595,165.2351,,,,,,,,34.0392,,26.3379,27.0889,26.4329,,,252.3191,,0.9125,,,,,4
2012-07-31 07:04:00,1.3144,,,147.7664,,,,122.9278,,,,24.1347,,,,,,13.1978,,26.8826,,0.7246,238.9081,173.1095,,,,,,,,34.217,,26.6382,27.4555,26.7918,,,261.1021,,0.9166,,,,,4
2012-07-31 07:05:00,1.3468,,,151.4601,,,,122.8898,,,,24.3762,,,,,,13.1985,,26.9613,,0.7405,239.4334,177.2903,,,,,,,,34.5478,,26.9565,27.825,27.1434,,,264.4799,,0.9189,,,,,4
2012-07-31 07:06:00,1.3805,0.0,0.0,155.1128,0.0,16.88394,0.06876964,122.8569,0.0,122.7744,-16.88394,24.549,-7999.0,,,-13.0,,13.1948,,27.0494,-5.609428,0.7507,240.3035,180.3757,0.06868359,-0.0034001779999999,,,,0.0,,34.9152,122.7704,27.2267,28.0424,27.3972,-13.0,13.39,267.6832,-0.0002321491,0.9203,60.00163,,,,4
2012-07-31 07:07:00,1.4012,,,158.1192,,,,122.985,,,,24.6902,,,,,,13.1932,,27.1356,,0.761,241.4216,183.7143,,,,,,,,35.2341,,27.5031,28.2829,27.6885,,,271.238,,0.9221,,,,,4
2012-07-31 07:08:00,1.493,,,167.5311,,,,123.0581,,,,24.6354,,,,,,13.1918,,27.2253,,0.7704999999999999,253.307,195.191,,,,,,,,35.4476,,27.7167,28.4036,27.7541,,,274.8571,,0.9156,,,,,4
2012-07-31 07:09:00,1.5375,,,172.4071,,,,123.0344,,,,24.5031,,,,,,13.1889,,27.3201,,0.7823999999999999,255.467,199.8351,,,,,,,,35.5782,,27.9075,28.6941,27.9722,,,278.5299,,0.916,,,,,4
2012-07-31 07:10:00,1.5643,,,176.1675,,,,122.9625,,,,24.661,,,,,,13.1875,,27.4071,,0.7928,256.8272,203.6279,,,,,,,,35.7321,,28.1162,28.8651,28.2414,,,282.6838,,0.9187,,,,,4
2012-07-31 07:11:00,1.5943,,,179.7174,,,,122.8459,,,,24.6929,,,,,,13.1874,,27.4836,,0.8113,257.2204,208.6667,,,,,,,,35.8077,,28.313,29.025,28.3083,,,286.2967,,0.9204,,,,,4
2012-07-31 07:12:00,1.6252,,,183.3274,,,,122.8235,,,,24.802,,,,,,13.1855,,27.5653,,0.8256999999999999,256.5085,211.7717,,,,,,,,35.9422,,28.5619,29.3944,28.6775,,,290.0944,,0.922,,,,,4
2012-07-31 07:13:00,1.655,,,186.7846,,,,122.8371,,,,24.9425,,,,,,13.1845,,27.6391,,0.8484,256.4593,217.5851,,,,,,,,36.171,,28.794,29.5513,28.8293,,,293.8269,,0.9231,,,,,4
2012-07-31 07:14:00,1.6837,,,189.7067,,,,122.8044,,,,25.0492,,,,,,13.1827,,27.7129,,0.8587,255.2463,219.1521,,,,,,,,36.3325,,29.0082,29.6811,28.9471,,,297.5058,,0.924,,,,,4
2012-07-31 07:15:00,1.7086,,,193.5084,,,,122.7929,,,,25.0532,,,,,,13.1826,,27.784,,0.8705,255.4429,222.3718,,,,,,,,36.4351,,29.1994,29.9249,29.1777,,,301.1794,,0.9251,,,,,4
2012-07-31 07:16:00,1.7403,,,197.1827,,,,122.7757,,,,25.2454,,,,,,13.1803,,27.8381,,0.8646,261.6757,226.2064,,,,,,,,36.6071,,29.4855,30.1109,29.4291,,,304.9765,,0.9278,,,,,4
2012-07-31 07:17:00,1.7768,,,201.7367,,,,122.7251,,,,25.385,,,,,,13.1798,,27.9049,,0.9012,257.2335,231.8212,,,,,,,,36.8618,,29.7468,30.4071,29.6511,,,308.7697,,0.9275,,,,,4
2012-07-31 07:18:00,1.809,,,204.9166,,,,122.6224,,,,25.4884,,,,,,13.177,,27.955,,0.908,256.6467,233.0372,,,,,,,,37.1461,,29.9913,30.6187,29.9092,,,312.5664,,0.9275,,,,,4
2012-07-31 07:19:00,1.8343,,,208.3965,,,,122.6302,,,,25.5701,,,,,,13.1761,,28.0205,,0.9064,261.6146,237.1398,,,,,,,,37.3958,,30.2117,30.8734,30.1365,,,316.3604,,0.9301,,,,,4
2012-07-31 07:20:00,1.8703,,,212.6938,,,,122.6505,,,,25.5718,,,,,,13.176,,28.0653,,0.9442,257.9881,243.5684,,,,,,,,37.6368,,30.4894,31.1601,30.3559,,,320.0381,,0.9302,,,,,4
2012-07-31 07:21:00,1.8973,,,215.6583,,,,122.6517,,,,25.6606,,,,,,13.176,,28.1154,,0.962,256.5013,246.7342,,,,,,,,37.9204,,30.8047,31.444,30.7269,,,323.4174,,0.9303,,,,,4
2012-07-31 07:22:00,1.9137,,,217.6778,,,,122.578,,,,25.7676,,,,,,13.176,,28.1698,,0.9859,251.5541,247.9976,,,,,,,,38.1482,,30.9407,31.4405,30.831,,,327.3916,,0.9311,,,,,4
2012-07-31 07:23:00,1.9569,,,223.1567,,,,122.5964,,,,25.8232,,,,,,13.1755,,28.2099,,0.9957,256.3747,255.2576,,,,,,,,38.2484,,31.0515,31.6309,30.9452,,,331.6024,,0.9325,,,,,4
2012-07-31 07:24:00,1.9697,,,224.51,,,,122.6559,,,,25.916,,,,,,13.175,,28.2619,,0.9643,265.516,256.0156,,,,,,,,38.326,,31.2668,31.8176,31.0801,,,335.5768,,0.9338,,,,,4
2012-07-31 07:25:00,2.0202,,,230.8486,,,,122.6215,,,,25.9797,,,,,,13.1723,,28.3123,,1.0175,258.7076,263.2299,,,,,,,,38.5281,,31.5069,32.0433,31.4082,,,339.4319,,0.9349,,,,,4
2012-07-31 07:26:00,2.0541,,,234.4368,,,,122.6213,,,,25.9677,,,,,,13.1709,,28.3421,,1.0269,260.0675,267.0414,,,,,,,,38.7528,,31.7695,32.423,31.529,,,343.5247,,0.9359,,,,,4
2012-07-31 07:27:00,2.0842,,,238.4547,,,,122.5221,,,,25.8006,,,,,,13.1704,,28.3779,,1.0456,258.7864,270.5412,,,,,,,,38.8962,,31.9455,32.4328,31.501,,,347.4397,,0.9368,,,,,4
2012-07-31 07:28:00,2.1032,,,240.5601,,,,122.5082,,,,25.6483,,,,,,13.17,,28.4174,,1.0726,253.5377,271.9479,,,,,,,,38.8736,,32.1933,32.8273,31.7422,,,351.1764,,0.937,,,,,4
2012-07-31 07:29:00,2.1369,,,244.5782,,,,122.5201,,,,25.7274,,,,,,13.1677,,28.4618,,1.0581,261.3188,276.4614,,,,,,,,38.9044,,32.5018,33.1212,32.0429,,,355.0323,,0.9384,,,,,4
2012-07-31 07:30:00,2.1475,,,245.2225,,,,122.4687,,,,25.9807,,,,,,13.1663,,28.4776,,1.0465,265.9917,278.3206,,,,,,,,39.0692,,32.8459,33.5013,32.5324,,,358.7691,,0.9383,,,,,4
2012-07-31 07:31:00,2.171,,,248.8968,,,,122.3644,,,,26.1947,,,,,,13.1649,,28.516,,1.0576,265.2344,280.418,,,,,,,,39.3802,,33.1859,33.754,32.7964,,,362.388,,0.939,,,,,4
2012-07-31 07:32:00,2.2159,,,254.1181,,,,122.4957,,,,26.2495,,,,,,13.1649,,28.5432,,1.0909,263.6005,287.5448,,,,,,,,39.7625,,33.4455,33.8855,33.0023,,,366.0655,,0.9401,,,,,4
2012-07-31 07:33:00,2.2611,,,259.3826,,,,122.3625,,,,26.2764,,,,,,13.1649,,28.5774,,1.1287,260.0427,293.4352,,,,,,,,40.0051,,33.6233,34.086,33.241,,,370.0407,,0.9408,,,,,4
2012-07-31 07:34:00,2.3015,,,263.2931,,,,122.1643,,,,26.3854,,,,,,13.1649,,28.5962,,1.1674,253.6558,296.086,,,,,,,,40.2909,,33.9366,34.5669,33.6547,,,373.7184,,0.9398,,,,,4
2012-07-31 07:35:00,2.3287,,,266.5377,,,,122.0857,,,,26.5032,,,,,,13.164,,28.6403,,1.1621,259.3252,301.3431,,,,,,,,40.7545,,34.1744,34.7427,33.74,,,377.3969,,0.9412,,,,,4
2012-07-31 07:36:00,2.3408,,,269.6103,,,,122.7823,,,,26.259,,,,,,13.164,,28.6702,,1.1699,260.2869,304.463,,,,,,,,40.9943,,34.3867,35.06,33.9323,,,380.8373,,0.9413,,,,,4
2012-07-31 07:37:00,2.3777,,,274.2516,,,,122.9787,,,,26.2556,,,,,,13.1621,,28.7058,,1.2026,256.3308,308.2602,,,,,,,,41.2277,,34.7395,35.2681,34.36,,,384.338,,0.9413,,,,,4
2012-07-31 07:38:00,2.4077,,,277.711,,,,123.1408,,,,26.3678,,,,,,13.1607,,28.7245,,1.214,256.877,311.8535,,,,,,,,41.4934,,34.8209,35.4112,34.5053,,,388.0158,,0.9417,,,,,4
2012-07-31 07:39:00,2.4246,,,280.3325,,,,123.315,,,,26.2774,,,,,,13.1585,,28.7713,,1.2165,258.7782,314.7265,,,,,,,,41.6853,,35.106,35.4232,34.7678,,,391.3387,,0.9423,,,,,4
2012-07-31 07:40:00,2.4518,,,284.2431,,,,123.6564,,,,26.1849,,,,,,13.1589,,28.7984,,1.2521,255.6075,320.0186,,,,,,,,41.726,,35.2443,35.5312,35.0632,,,394.7198,,0.942,,,,,4
2012-07-31 07:41:00,2.4756,,,286.7572,,,,123.5352,,,,26.1806,,,,,,13.1566,,28.8448,,1.2322,260.48,320.9645,,,,,,,,41.9067,,35.5897,36.2299,35.1076,,,398.7548,,0.9433,,,,,4
2012-07-31 07:42:00,2.5071,,,291.0117,,,,123.5624,,,,26.0756,,,,,,13.1557,,28.8668,,1.2671,258.2372,327.1853,,,,,,,,41.9627,,35.7538,36.2994,35.3798,,,402.4329,,0.944,,,,,4
2012-07-31 07:43:00,2.5348,,,294.4497,,,,123.5573,,,,26.2157,,,,,,13.1548,,28.9076,,1.2766,259.1706,330.8435,,,,,,,,42.1505,,36.0452,36.5624,35.7994,,,406.0525,,0.9441,,,,,4
2012-07-31 07:44:00,2.5587,,,296.6844,,,,123.4394,,,,26.3043,,,,,,13.1539,,28.9464,,1.3281,250.7803,333.0214,,,,,,,,42.3915,,36.3824,36.8075,36.0143,,,409.434,,0.9449,,,,,4
2012-07-31 07:45:00,2.5644,,,297.9737,,,,123.4838,,,,26.2973,,,,,,13.1543,,28.986,,1.3477,247.4845,333.5205,,,,,,,,42.5588,,36.4735,36.8953,36.2052,,,413.4086,,0.9453,,,,,4
2012-07-31 07:46:00,2.6104,,,304.1836,,,,123.4343,,,,26.3831,,,,,,13.1539,,29.0263,,1.3488,252.0438,339.9391,,,,,,,,42.7587,,36.6698,37.3679,36.6838,,,417.3196,,0.9463,,,,,4
2012-07-31 07:47:00,2.6521,,,308.5886,,,,123.3881,,,,26.5523,,,,,,13.1539,,29.0647,,1.3611,253.5579,345.111,,,,,,,,43.0535,,36.8018,37.6453,36.9341,,,420.8206,,0.9467,,,,,4
2012-07-31 07:48:00,2.6732,,,311.425,,,,123.3915,,,,26.6989,,,,,,13.1534,,29.1114,,1.3841,252.243,349.1219,,,,,,,,43.4814,,37.0836,37.8366,37.0977,,,424.3813,,0.9472,,,,,4
2012-07-31 07:49:00,2.7045,,,314.5622,,,,123.2634,,,,26.7622,,,,,,13.1534,,29.1422,,1.3714,256.7626,352.0865,,,,,,,,43.8213,,37.3993,38.1384,37.3979,,,428.2384,,0.9477,,,,,4
2012-07-31 07:50:00,2.7225,,,316.6465,,,,123.3095,,,,26.6745,,,,,,13.1516,,29.1938,,1.36,259.9729,353.5482,,,,,,,,44.103,,37.6278,38.4239,37.159,,,431.9176,,0.9478,,,,,4
2012-07-31 07:51:00,2.7611,,,321.911,,,,123.2327,,,,26.7201,,,,,,13.1502,,29.2446,,1.3991,256.5747,358.9603,,,,,,,,44.2935,,37.7996,38.5561,37.7482,,,435.7153,,0.9491,,,,,4
2012-07-31 07:52:00,2.7907,,,324.6184,,,,123.1951,,,,26.7246,,,,,,13.1484,,29.2825,,1.441,250.2563,360.571,,,,,,,,44.5843,,38.1005,38.778,38.0138,,,439.4538,,0.9489,,,,,4
2012-07-31 07:53:00,2.8074,,,326.9176,,,,123.1609,,,,26.849,,,,,,13.1484,,29.3243,,1.4686,247.8485,363.9781,,,,,,,,44.8708,,38.4255,39.3473,38.3135,,,442.6581,,0.9487,,,,,4
2012-07-31 07:54:00,2.851,,,331.9243,,,,123.1046,,,,27.1212,,,,,,13.1474,,29.3751,,1.4809,250.2905,370.6247,,,,,,,,45.2453,,38.7071,39.411,38.6259,,,446.3966,,0.9498,,,,,4
2012-07-31 07:55:00,2.8571,,,332.9342,,,,123.2395,,,,27.2081,,,,,,13.1465,,29.4103,,1.4959,247.1142,369.6448,,,,,,,,45.5571,,38.8893,39.6455,38.5298,,,449.9509,,0.9495,,,,,4
2012-07-31 07:56:00,2.9041,,,338.4565,,,,123.1695,,,,27.1796,,,,,,13.1447,,29.4632,,1.4925,250.8198,374.2847,,,,,,,,45.6909,,39.0715,39.6626,38.7581,,,453.8612,,0.9503,,,,,4
2012-07-31 07:57:00,2.9132,,,339.1442,,,,123.096,,,,27.1044,,,,,,13.1429,,29.5141,,1.533,246.0725,377.234,,,,,,,,45.7944,,39.2776,39.7336,38.9124,,,457.36,,0.9501,,,,,4
2012-07-31 07:58:00,2.959,,,345.2038,,,,123.0584,,,,27.0447,,,,,,13.1429,,29.5572,,1.5246,251.1613,382.9049,,,,,,,,45.7631,,39.1755,39.8807,39.0697,,,461.2153,,0.9512,,,,,4
2012-07-31 07:59:00,2.9897,,,348.7493,,,,123.0004,,,,26.9197,,,,,,13.1429,,29.605,,1.5175,254.2863,385.8665,,,,,,,,45.8201,,39.1879,39.9661,39.42,,,464.5997,,0.9516,,,,,4
2012-07-31 08:00:00,3.021,,,351.908,,,,122.9031,,,,27.0064,,,,,,13.1424,,29.653,,1.5435,252.8633,390.2638,,,,,,,,45.971,,39.3501,40.1938,39.7668,,,468.3983,,0.9514,,,,,4
2012-07-31 08:01:00,3.0506,,,355.1097,,,,122.7733,,,,27.1564,,,,,,13.141,,29.701,,1.5546,253.5406,394.1414,,,,,,,,46.3591,,39.7005,40.3983,40.2099,,,472.0745,,0.9521,,,,,4
2012-07-31 08:02:00,3.0759,,,358.0536,,,,122.6879,,,,27.3387,,,,,,13.1397,,29.7567,,1.5852,249.465,395.3956,,,,,,,,46.5077,,39.8606,40.3684,40.1328,,,475.6931,,0.9518,,,,,4
2012-07-31 08:03:00,3.1059,,,361.771,,,,122.8399,,,,27.4418,,,,,,13.1374,,29.8061,,1.6043,250.0969,401.2072,,,,,,,,46.5931,,40.0671,40.8102,40.2543,,,480.2052,,0.9521,,,,,4
2012-07-31 08:04:00,3.1366,,,365.4454,,,,122.7972,,,,27.3825,,,,,,13.1374,,29.8597,,1.5965,253.5577,404.7854,,,,,,,,46.8185,,40.279,40.8805,40.2491,,,484.4783,,0.9529,,,,,4
2012-07-31 08:05:00,3.1651,,,368.7545,,,,122.8143,,,,27.3671,,,,,,13.1369,,29.9106,,1.6339,250.1367,408.6754,,,,,,,,46.8765,,40.4394,41.0937,40.2841,,,488.2673,,0.9529,,,,,4
2012-07-31 08:06:00,3.1644,,,368.3463,,,,122.734,,,,27.2422,,,,,,13.136,,29.9727,,1.6735,244.0461,408.3987,,,,,,,,46.7282,,40.3363,40.9337,40.0229,,,492.063,,0.952,,,,,4
2012-07-31 08:07:00,3.213,,,374.1266,,,,122.7955,,,,27.421,,,,,,13.1346,,30.0461,,1.6778,246.1636,412.9973,,,,,,,,46.7494,,40.3823,40.9638,40.1235,,,496.0962,,0.9528,,,,,4
2012-07-31 08:08:00,3.2377,,,377.672,,,,122.7818,,,,27.5158,,,,,,13.1332,,30.0913,,1.6963,246.2831,417.7544,,,,,,,,46.9856,,40.729,41.3803,40.6454,,,500.3088,,0.9531,,,,,4
