measured_on,ac_current__251,ac_current__319,ac_current__633,ac_power__247,ac_power__315,ac_power__629,ac_voltage__250,ac_voltage__318,ac_voltage__632,ambient_temp__252,ambient_temp__320,ambient_temp__634,das_battery_voltage__326,das_temp__325,das_temp__662,dc_current__631,dc_pos_current__249,dc_pos_current__317,dc_pos_voltage__248,dc_pos_voltage__316,dc_power__246,dc_power__314,dc_power__628,dc_voltage__630,inv_temp__661,inverter_temp__256,inverter_temp__324,module10nw_temp__640,module1sw_temp__659,module3_temp__639,module5se_temp__660,module6ne_temp__641,module8_temp_bot__637,module8_temp_mid__636,module8_temp_top__635,module_current_10__651,module_current_1__642,module_current_2__643,module_current_3__644,module_current_4__645,module_current_5__646,module_current_6__647,module_current_7__648,module_current_8__649,module_current_9__650,module_temp_1__253,module_temp_1__321,module_temp_2__254,module_temp_2__322,module_temp_3__255,module_temp_3__323,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,photodiode_1__652,photodiode_2__653,photodiode_3__654,photodiode_4__655,photodiode_5__656,photodiode_6__657,poa_irradiance_1__627,poa_irradiance_2__658,poa_irradiance__245,poa_irradiance__313,power_factor__327,reflector_temp_1__638,system_id
2012-10-18 04:20:00,,0.1855999999999999,,,3.2061,,,121.0671,,,7.211999999999998,,13.7242,3.1019,,,,-0.0051999999999999,,1.6872,,-0.0088,,,,,5.0443,,,,,,,,,,,,,,,,,,,,3.7645,,3.6342,,4.0422,,,,,,,,,,,,,,-3.0924,0.1275999999999999,,4
2012-10-18 04:21:00,,0.1852,,,3.2922,,,121.038,,,7.418599999999999,,13.7228,3.1623,,,,-0.0011,,1.5219,,-0.0041,,,,,5.1002,,,,,,,,,,,,,,,,,,,,3.8134,,3.5357,,3.9838,,,,,,,,,,,,,,-2.9735,0.1270999999999999,,4
2012-10-18 04:22:00,,0.186,,,3.3782,,,120.9918,,,7.369,,13.7201,3.2205,,,,0.0011,,1.6758,,0.0045999999999999,,,,,5.116,,,,,,,,,,,,,,,,,,,,3.8093,,3.5272,,4.0147,,,,,,,,,,,,,,-2.8545,0.1262,,4
2012-10-18 04:23:00,,0.186,,,3.2061,,,121.0414,,,7.1797,,13.7201,3.2778,,,,-0.0014,,1.5162,,-0.0019,,,,,5.1352,,,,,,,,,,,,,,,,,,,,3.7541,,3.515,,3.9759,,,,,,,,,,,,,,-3.0924,0.1274,,4
2012-10-18 04:24:00,,0.1865,,,3.3567,,,121.1423,,,7.0914,,13.7201,3.3352,,,,0.0035999999999999,,1.6131,,0.0077,,,,,5.1553,,,,,,,,,,,,,,,,,,,,3.6712,,3.4213,,3.8895,,,,,,,,,,,,,,-3.0923,0.1268,,4
2012-10-18 04:25:00,,0.1857999999999999,,,3.2491,,,121.1714,,,6.8919,,13.7196,3.3888,,,,-0.0032,,1.4763,,-0.0037,,,,,5.1524,,,,,,,,,,,,,,,,,,,,3.5265,,3.2987,,3.7448,,,,,,,,,,,,,,-3.3302,0.1267,,4
2012-10-18 04:26:00,,0.1857999999999999,,,3.2706,,,121.1697,,,6.614,,13.7192,3.4406,,,,0.003,,1.4991,,0.0033999999999999,,,,,5.1255,,,,,,,,,,,,,,,,,,,,3.4014,,3.2395,,3.579,,,,,,,,,,,,,,-3.4491,0.1277,,4
2012-10-18 04:27:00,,0.1865,,,3.2922,,,121.168,,,6.6426,,13.7178,3.5061,,,,-0.0047999999999999,,1.6074,,-0.0071,,,,,5.1387,,,,,,,,,,,,,,,,,,,,3.3688,,3.1345,,3.5507,,,,,,,,,,,,,,-3.6275,0.1275,,4
2012-10-18 04:28:00,,0.1862,,,3.3137,,,121.1731,,,6.63,,13.7173,3.5504,,,,-0.0014,,1.5447,,-0.0035,,,,,5.1136,,,,,,,,,,,,,,,,,,,,3.2504,,3.0598,,3.428,,,,,,,,,,,,,,-3.8058,0.126,,4
2012-10-18 04:29:00,,0.1857999999999999,,,3.2922,,,121.2381,,,6.6467,,13.7155,3.5916,,,,-0.0023,,1.4022,,-0.003,,,,,5.0983,,,,,,,,,,,,,,,,,,,,3.1978,,3.0323,,3.4578,,,,,,,,,,,,,,-3.8653,0.1270999999999999,,4
2012-10-18 04:30:00,,0.1857999999999999,,,3.3137,,,121.221,,,6.7679,,13.715,3.6272,,,,0.0006999999999999,,1.5732,,-0.0008999999999999,,,,,5.1101,,,,,,,,,,,,,,,,,,,,3.2621,,3.1904,,3.6295,,,,,,,,,,,,,,-3.8057,0.1268,,4
2012-10-18 04:31:00,,0.1854,,,3.3137,,,121.091,,,6.9091,,13.7146,3.6684,,,,-0.0008999999999999,,1.7214,,-0.001,,,,,5.1348,,,,,,,,,,,,,,,,,,,,3.3205,,3.1708,,3.7838,,,,,,,,,,,,,,-3.9246,0.1270999999999999,,4
2012-10-18 04:32:00,,0.1855999999999999,,,3.3352,,,121.0277,,,7.0824,,13.7146,3.7095,,,,-0.0008999999999999,,1.4934,,-0.0016,,,,,5.1536,,,,,,,,,,,,,,,,,,,,3.338,,3.1897,,3.7454,,,,,,,,,,,,,,-3.8651,0.1275,,4
2012-10-18 04:33:00,,0.1857999999999999,,,3.2706,,,120.9987,,,7.1603,,13.7146,3.7454,,,,0.0025,,1.5162,,0.0038999999999999,,,,,5.1923,,,,,,,,,,,,,,,,,,,,3.4098,,3.3066,,3.805,,,,,,,,,,,,,,-3.8056,0.1272,,4
2012-10-18 04:34:00,,0.1865,,,3.3567,,,120.9611,,,7.1051,,13.7137,3.7755,,,,-0.0077999999999999,,1.5504,,-0.0119,,,,,5.1902,,,,,,,,,,,,,,,,,,,,3.2931,,3.0609,,3.5803,,,,,,,,,,,,,,-3.6866,0.1273,,4
2012-10-18 04:35:00,,0.1862,,,3.3137,,,122.1273,,,6.936,,13.7109,3.8151,,,,-0.0008999999999999,,1.5846,,-0.0004,,,,,5.1661,,,,,,,,,,,,,,,,,,,,3.2338,,3.0583,,3.5124,,,,,,,,,,,,,,-3.865,0.1270999999999999,,4
2012-10-18 04:36:00,,0.1865,,,3.2491,,,122.2931,,,6.8572,,13.7095,3.8439,,,,0.0032,,1.3452,,0.0038999999999999,,,,,5.1549,,,,,,,,,,,,,,,,,,,,3.2333,,3.1065,,3.5799,,,,,,,,,,,,,,-3.865,0.1269,,4
2012-10-18 04:37:00,,0.1857999999999999,,,3.1846,,,122.2658,,,6.7055,,13.7104,3.8793,,,,-0.0002,,1.5447,,-0.0012999999999999,,,,,5.1302,,,,,,,,,,,,,,,,,,,,3.1405,,3.0796,,3.3783,,,,,,,,,,,,,,-3.865,0.1265,,4
2012-10-18 04:38:00,,0.1862,,,3.2276,,,122.2452,,,6.665,,13.71,3.9134,,,,-0.0018,,1.6815,,-0.003,,,,,5.1021,,,,,,,,,,,,,,,,,,,,3.1022,,3.0513,,3.3014,,,,,,,,,,,,,,-3.9839,0.1272,,4
2012-10-18 04:39:00,,0.1854,,,3.3137,,,122.1478,,,6.6336,,13.7091,3.9388,,,,-0.0020999999999999,,1.4706,,-0.0016999999999999,,,,,5.0646,,,,,,,,,,,,,,,,,,,,2.9915,,2.9091,,3.2445,,,,,,,,,,,,,,-3.9839,0.1272,,4
2012-10-18 04:40:00,,0.1849,,,3.2491,,,122.1444,,,6.5934,,13.7091,3.9633,,,,-0.0047999999999999,,1.7043,,-0.0077,,,,,5.0433,,,,,,,,,,,,,,,,,,,,2.9258,,2.9279,,3.1737,,,,,,,,,,,,,,-4.1622,0.1262,,4
2012-10-18 04:41:00,,0.186,,,3.2276,,,122.2025,,,6.4707,,13.7089,3.9868,,,,-0.0016,,1.4706,,-0.0033999999999999,,,,,5.004,,,,,,,,,,,,,,,,,,,,2.7773,,2.8612,,2.9917,,,,,,,,,,,,,,-4.0433,0.127,,4
2012-10-18 04:42:00,,0.1865,,,3.2922,,,122.1426,,,6.6682,,13.7086,4.0118,,,,0.0,,1.4934,,-0.0008,,,,,5.0154,,,,,,,,,,,,,,,,,,,,2.8971,,3.039,,3.2052,,,,,,,,,,,,,,-4.2216,0.1265,,4
2012-10-18 04:43:00,,0.1852,,,3.3137,,,122.1666,,,6.7777,,13.7087,4.0297,,,,-0.0054999999999999,,1.4592,,-0.0086999999999999,,,,,5.0368,,,,,,,,,,,,,,,,,,,,2.9451,,2.91,,3.1766,,,,,,,,,,,,,,-4.0433,0.1263,,4
2012-10-18 04:44:00,,0.1857999999999999,,,3.2922,,,122.1444,,,6.6555,,13.7087,4.0566,,,,-0.0005,,1.4991,,-0.0012999999999999,,,,,5.0387,,,,,,,,,,,,,,,,,,,,2.9441,,2.9248,,3.139,,,,,,,,,,,,,,-4.1027,0.1264,,4
2012-10-18 04:45:00,,0.186,,,3.3137,,,122.0811,,,6.6325,,13.7085,4.0796,,,,0.0041,,1.653,,0.0054,,,,,5.0544,,,,,,,,,,,,,,,,,,,,2.9987,,3.051,,3.2337,,,,,,,,,,,,,,-3.9243,0.1257,,4
2012-10-18 04:46:00,,0.1857999999999999,,,3.2922,,,122.1119,,,6.8328,,13.7083,4.1052,,,,-0.0035999999999999,,1.5447,,-0.0064,,,,,5.0843,,,,,,,,,,,,,,,,,,,,3.0559,,3.0795,,3.2665,,,,,,,,,,,,,,-3.6865,0.1272,,4
2012-10-18 04:47:00,,0.1862,,,3.2922,,,122.1307,,,6.7661,,13.7081,4.1223,,,,0.0025,,1.6473,,0.0038999999999999,,,,,5.0893,,,,,,,,,,,,,,,,,,,,3.0537,,3.1074,,3.2127,,,,,,,,,,,,,,-3.6865,0.1274,,4
2012-10-18 04:48:00,,0.186,,,3.2922,,,122.1102,,,6.5846,,13.708,4.1444,,,,0.0023,,1.482,,0.0033,,,,,5.1041,,,,,,,,,,,,,,,,,,,,3.0757,,3.2735,,3.2391,,,,,,,,,,,,,,-3.5675,0.1274,,4
2012-10-18 04:49:00,,0.1857999999999999,,,3.3352,,,122.0914,,,6.3808,,13.7075,4.1672,,,,-0.0047999999999999,,1.6416,,-0.0077,,,,,5.0847,,,,,,,,,,,,,,,,,,,,3.085,,3.2297,,3.2662,,,,,,,,,,,,,,-3.5081,0.1270999999999999,,4
2012-10-18 04:50:00,,0.1854,,,3.2276,,,122.0589,,,6.4677,,13.7068,4.1911,,,,0.0043,,1.6245,,0.0051,,,,,5.085,,,,,,,,,,,,,,,,,,,,3.1168,,3.2515,,3.3675,,,,,,,,,,,,,,-3.5675,0.1264,,4
2012-10-18 04:51:00,,0.1857999999999999,,,3.2922,,,122.0315,,,6.633,,13.7069,4.2031,,,,0.0047999999999999,,1.5789,,0.0097,,,,,5.112,,,,,,,,,,,,,,,,,,,,3.1819,,3.3159,,3.4004,,,,,,,,,,,,,,-3.5675,0.1272,,4
2012-10-18 04:52:00,,0.1857999999999999,,,3.2491,,,121.999,,,6.8028,,13.7067,4.2283,,,,-0.005,,1.6644,,-0.0067999999999999,,,,,5.1436,,,,,,,,,,,,,,,,,,,,3.1914,,3.2008,,3.344,,,,,,,,,,,,,,-3.5675,0.1265,,4
2012-10-18 04:53:00,,0.1865,,,3.2491,,,121.934,,,6.6738,,13.705,4.2426,,,,0.0025,,1.7043,,0.0028,,,,,5.1201,,,,,,,,,,,,,,,,,,,,3.1098,,3.1478,,3.2316,,,,,,,,,,,,,,-3.5675,0.1257,,4
2012-10-18 04:54:00,,0.1854,,,3.2491,,,121.9426,,,6.6488,,13.7053,4.26,,,,-0.0011,,1.6017,,-0.0023999999999999,,,,,5.131,,,,,,,,,,,,,,,,,,,,3.1888,,3.3413,,3.3678,,,,,,,,,,,,,,-3.6269,0.1259,,4
2012-10-18 04:55:00,,0.186,,,3.2706,,,121.893,,,6.8415,,13.7041,4.2788,,,,-0.0014,,1.5333,,-0.0008,,,,,5.1704,,,,,,,,,,,,,,,,,,,,3.3967,,3.5385,,3.6101,,,,,,,,,,,,,,-3.5674,0.1265999999999999,,4
2012-10-18 04:56:00,,0.1862,,,3.2922,,,121.8468,,,6.8949,,13.705,4.2907,,,,0.0023,,1.7157,,0.0051999999999999,,,,,5.2194,,,,,,,,,,,,,,,,,,,,3.5138,,3.6362,,3.637,,,,,,,,,,,,,,-3.508,0.1260999999999999,,4
2012-10-18 04:57:00,,0.1862,,,3.2706,,,121.8007,,,6.8445,,13.7029,4.3104,,,,-0.0066,,1.4763,,-0.0103,,,,,5.2406,,,,,,,,,,,,,,,,,,,,3.5429,,3.7111,,3.6503,,,,,,,,,,,,,,-3.2701,0.1270999999999999,,4
2012-10-18 04:58:00,,0.1855999999999999,,,3.2706,,,121.7733,,,6.9797,,13.7015,4.3319,,,,-0.0035999999999999,,1.3509,,-0.0047999999999999,,,,,5.2934,,,,,,,,,,,,,,,,,,,,3.6432,,3.7941,,3.8857,,,,,,,,,,,,,,-3.389,0.1272,,4
2012-10-18 04:59:00,,0.1862,,,3.2706,,,121.7938,,,7.2052,,13.7003,4.3515,,,,0.0035999999999999,,1.596,,0.0073,,,,,5.3714,,,,,,,,,,,,,,,,,,,,3.7873,,3.9569,,4.037,,,,,,,,,,,,,,-3.2701,0.1272,,4
2012-10-18 05:00:00,,0.1862,,,3.3137,,,121.7784,,,7.2062,,13.7003,4.3697,,,,-0.0011,,1.6188,,-0.0016,,,,,5.3811,,,,,,,,,,,,,,,,,,,,3.7927,,3.9465,,3.9687,,,,,,,,,,,,,,-3.2701,0.1269,,4
2012-10-18 05:01:00,,0.1855999999999999,,,3.4213,,,121.6639,,,7.2154,,13.6992,4.3963,,,,-0.0038999999999999,,1.5105,,-0.0077,,,,,5.444,,,,,,,,,,,,,,,,,,,,3.8558,,4.0403,,4.1397,,,,,,,,,,,,,,-3.5079,0.1267,,4
2012-10-18 05:02:00,,0.1867,,,3.2276,,,121.5835,,,7.2077,,13.6992,4.4144,,,,-0.0008999999999999,,1.3623,,-0.001,,,,,5.4827,,,,,,,,,,,,,,,,,,,,3.8796,,3.9533,,4.1013,,,,,,,,,,,,,,-3.4484,0.1260999999999999,,4
2012-10-18 05:03:00,,0.1867,,,3.2276,,,121.5749,,,7.1338,,13.6991,4.443,,,,-0.0018,,1.7442,,-0.0047999999999999,,,,,5.4841,,,,,,,,,,,,,,,,,,,,3.8632,,3.9962,,4.1057,,,,,,,,,,,,,,-3.1511,0.1269,,4
2012-10-18 05:04:00,,0.1865,,,3.2706,,,121.4296,,,7.1833,,13.6981,4.459,,,,-0.0005,,1.5675,,-0.0004,,,,,5.498,,,,,,,,,,,,,,,,,,,,3.8906,,4.073,,4.0952,,,,,,,,,,,,,,-3.2106,0.1270999999999999,,4
2012-10-18 05:05:00,,0.186,,,3.3137,,,121.3475,,,7.1708,,13.6967,4.4802,,,,0.0002,,1.5504,,0.0015,,,,,5.5463,,,,,,,,,,,,,,,,,,,,3.9356,,4.2045,,4.0943,,,,,,,,,,,,,,-3.2106,0.1275,,4
2012-10-18 05:06:00,,0.186,,,3.3352,,,121.3082,,,7.0992,,13.6966,4.5053,,,,-0.0086999999999999,,1.6074,,-0.0132999999999999,,,,,5.567,,,,,,,,,,,,,,,,,,,,3.8612,,4.138,,3.9942,,,,,,,,,,,,,,-3.0916,0.1265999999999999,,4
2012-10-18 05:07:00,,0.1855999999999999,,,3.3137,,,121.2757,,,7.1095,,13.6938,4.5307,,,,0.0025,,1.5504,,0.0025,,,,,5.581,,,,,,,,,,,,,,,,,,,,3.8837,,4.1505,,4.1277,,,,,,,,,,,,,,-3.0322,0.1274,,4
2012-10-18 05:08:00,,0.1867,,,3.2922,,,121.1184,,,7.2008,,13.6938,4.5448,,,,0.0025,,1.6131,,0.0043,,,,,5.6158,,,,,,,,,,,,,,,,,,,,3.9558,,4.2047,,4.2526,,,,,,,,,,,,,,-3.1511,0.1265,,4
2012-10-18 05:09:00,,0.1867,,,3.3352,,,121.1201,,,7.1402,,13.6937,4.5717,,,,-0.0006999999999999,,1.4649,,-0.001,,,,,5.6362,,,,,,,,,,,,,,,,,,,,3.9485,,4.2274,,4.2488,,,,,,,,,,,,,,-3.1511,0.1267,,4
2012-10-18 05:10:00,,0.1865,,,3.3137,,,121.1919,,,7.1509,,13.6937,4.5911,,,,-0.0008999999999999,,1.5789,,-0.0028999999999999,,,,,5.6562,,,,,,,,,,,,,,,,,,,,3.9901,,4.2282,,4.2525,,,,,,,,,,,,,,-3.27,0.1274,,4
2012-10-18 05:11:00,,0.186,,,3.3137,,,121.1868,,,7.134,,13.6937,4.6166,,,,0.0,,1.7214,,-0.0008999999999999,,,,,5.6909,,,,,,,,,,,,,,,,,,,,3.9933,,4.1728,,4.2772,,,,,,,,,,,,,,-3.2105,0.1275,,4
2012-10-18 05:12:00,,0.1854,,,3.2706,,,121.1885,,,6.9035,,13.6918,4.6324,,,,-0.0020999999999999,,1.7385,,-0.0041,,,,,5.6746,,,,,,,,,,,,,,,,,,,,3.9019,,4.0499,,4.1543,,,,,,,,,,,,,,-3.3889,0.127,,4
2012-10-18 05:13:00,,0.1855999999999999,,,3.4213,,,121.1286,,,6.7559,,13.6923,4.6538,,,,0.0011,,1.539,,0.0011,,,,,5.6632,,,,,,,,,,,,,,,,,,,,3.859,,3.9827,,4.1165,,,,,,,,,,,,,,-3.27,0.1270999999999999,,4
2012-10-18 05:14:00,,0.1857999999999999,,,3.3782,,,121.038,,,6.7691,,13.6904,4.6736,,,,0.0045999999999999,,1.8981,,0.0079,,,,,5.6644,,,,,,,,,,,,,,,,,,,,3.8222,,3.8952,,4.1534,,,,,,,,,,,,,,-3.4483,0.1267,,4
2012-10-18 05:15:00,,0.1857999999999999,,,3.3352,,,121.0688,,,6.8658,,13.6899,4.693,,,,0.0005,,1.596,,0.0018,,,,,5.6609,,,,,,,,,,,,,,,,,,,,3.7751,,3.8467,,4.1449,,,,,,,,,,,,,,-3.4483,0.1274,,4
2012-10-18 05:16:00,,0.1862,,,3.3567,,,121.9716,,,7.1185,,13.6885,4.7081,,,,-0.0008999999999999,,1.6815,,-0.0023999999999999,,,,,5.7052,,,,,,,,,,,,,,,,,,,,3.9769,,4.1822,,4.4703,,,,,,,,,,,,,,-3.6267,0.1267,,4
2012-10-18 05:17:00,,0.1857999999999999,,,3.2276,,,121.8725,,,7.2825,,13.689,4.7305,,,,0.0063,,1.4991,,0.008,,,,,5.7661,,,,,,,,,,,,,,,,,,,,4.0351,,4.1353,,4.472,,,,,,,,,,,,,,-3.5672,0.127,,4
2012-10-18 05:18:00,,0.1867,,,3.2276,,,122.0332,,,7.2713,,13.6885,4.751,,,,-0.0016,,1.7898,,-0.0018,,,,,5.8093,,,,,,,,,,,,,,,,,,,,4.148,,4.2781,,4.5682,,,,,,,,,,,,,,-3.4483,0.1267,,4
2012-10-18 05:19:00,,0.1857999999999999,,,3.2922,,,122.1136,,,7.2103,,13.688,4.7788,,,,-0.0023,,1.767,,-0.0022,,,,,5.8499,,,,,,,,,,,,,,,,,,,,4.2402,,4.4218,,4.5611,,,,,,,,,,,,,,-3.27,0.1273,,4
2012-10-18 05:20:00,,0.1865,,,3.2922,,,122.1204,,,7.1169,,13.688,4.7958,,,,0.0,,1.6017,,0.0005,,,,,5.8576,,,,,,,,,,,,,,,,,,,,4.2436,,4.4373,,4.4787,,,,,,,,,,,,,,-3.2105,0.1268,,4
2012-10-18 05:21:00,,0.186,,,3.2491,,,122.1546,,,7.211,,13.6866,4.8199,,,,-0.0018,,1.6131,,-0.0038999999999999,,,,,5.8709,,,,,,,,,,,,,,,,,,,,4.3185,,4.5643,,4.5407,,,,,,,,,,,,,,-3.0916,0.1267,,4
2012-10-18 05:22:00,,0.1862,,,3.2061,,,122.1734,,,7.1443,,13.6848,4.8406,,,,-0.0032,,1.4706,,-0.006,,,,,5.8731,,,,,,,,,,,,,,,,,,,,4.2706,,4.4193,,4.415,,,,,,,,,,,,,,-3.0321,0.1270999999999999,,4
2012-10-18 05:23:00,,0.186,,,3.3352,,,122.1734,,,7.1228,,13.6834,4.8679,,,,-0.0018,,1.6188,,-0.0028,,,,,5.8789,,,,,,,,,,,,,,,,,,,,4.2493,,4.353,,4.4995,,,,,,,,,,,,,,-3.0916,0.1265999999999999,,4
2012-10-18 05:24:00,,0.1855999999999999,,,3.2922,,,122.17,,,7.0137,,13.6829,4.8798,,,,-0.0020999999999999,,1.938,,-0.0044999999999999,,,,,5.8523,,,,,,,,,,,,,,,,,,,,4.2047,,4.3534,,4.442,,,,,,,,,,,,,,-3.2699,0.1269,,4
2012-10-18 05:25:00,,0.1862,,,3.2491,,,122.2162,,,6.8742,,13.6829,4.9057,,,,0.0047999999999999,,1.6929,,0.0085,,,,,5.8369,,,,,,,,,,,,,,,,,,,,4.1285,,4.3136,,4.3279,,,,,,,,,,,,,,-3.2105,0.1274,,4
2012-10-18 05:26:00,,0.1862,,,3.3782,,,122.2555,,,6.8933,,13.6829,4.9227,,,,0.0043,,1.7955,,0.0064999999999999,,,,,5.8225,,,,,,,,,,,,,,,,,,,,4.1325,,4.3449,,4.3828,,,,,,,,,,,,,,-3.2105,0.1264,,4
2012-10-18 05:27:00,,0.1865,,,3.2061,,,122.2538,,,7.222,,13.6825,4.9415,,,,-0.0014,,1.8411,,-0.0022,,,,,5.8548,,,,,,,,,,,,,,,,,,,,4.2944,,4.5931,,4.4731,,,,,,,,,,,,,,-3.3294,0.1268,,4
2012-10-18 05:28:00,,0.1867,,,3.2491,,,122.1136,,,7.2443,,13.6825,4.9639,,,,0.003,,1.653,,0.0061,,,,,5.865,,,,,,,,,,,,,,,,,,,,4.2797,,4.5184,,4.3719,,,,,,,,,,,,,,-3.2699,0.1268,,4
2012-10-18 05:29:00,,0.1857999999999999,,,3.2706,,,122.0965,,,7.2942,,13.6825,4.9731,,,,0.0008999999999999,,2.0805,,0.0015,,,,,5.8514,,,,,,,,,,,,,,,,,,,,4.2002,,4.449,,4.2918,,,,,,,,,,,,,,-3.2699,0.1269,,4
2012-10-18 05:30:00,,0.1857999999999999,,,3.3352,,,122.1085,,,7.1425,,13.6825,4.9882,,,,0.0073,,1.9893,,0.0154,,,,,5.8251,,,,,,,,,,,,,,,,,,,,4.0723,,4.2017,,4.0544,,,,,,,,,,,,,,-3.2699,0.1275,,4
2012-10-18 05:31:00,,0.1862,,,3.3352,,,122.0777,,,6.8471,,13.6825,5.0085,,,,-0.0032,,2.2344,,-0.0077,,,,,5.7863,,,,,,,,,,,,,,,,,,,,3.8552,,3.9761,,3.8252,,,,,,,,,,,,,,-3.3889,0.127,,4
2012-10-18 05:32:00,,0.1862,,,3.3137,,,122.0093,,,6.5569,,13.6824,5.0142,,,,-0.0027,,2.4453,,-0.0057,,,,,5.7263,,,,,,,,,,,,,,,,,,,,3.7085,,3.8938,,3.6956,,,,,,,,,,,,,,-3.805,0.1275,,4
2012-10-18 05:33:00,,0.1862,,,3.2922,,,122.0383,,,6.5172,,13.6824,5.0311,,,,-0.0030999999999999,,2.2287,,-0.0057999999999999,,,,,5.7076,,,,,,,,,,,,,,,,,,,,3.8063,,4.1096,,3.8056,,,,,,,,,,,,,,-4.0428,0.1270999999999999,,4
2012-10-18 05:34:00,,0.1867,,,3.3782,,,122.0161,,,7.0458,,13.6824,5.0413,,,,0.0,,2.5707,,-0.0015,,,,,5.7591,,,,,,,,,,,,,,,,,,,,4.1127,,4.5158,,4.2785,,,,,,,,,,,,,,-3.5672,0.127,,4
2012-10-18 05:35:00,,0.1867,,,3.3137,,,122.0708,,,7.1239,,13.6824,5.0515,,,,0.0033999999999999,,2.9412,,0.0094,,,,,5.7814,,,,,,,,,,,,,,,,,,,,4.1529,,4.4667,,4.1286,,,,,,,,,,,,,,-3.2105,0.127,,4
2012-10-18 05:36:00,,0.1867,,,3.2706,,,122.0024,,,7.1451,,13.6824,5.059,,,,0.0043,,3.0894,,0.0124,,,,,5.7882,,,,,,,,,,,,,,,,,,,,4.194,,4.4785,,4.0832,,,,,,,,,,,,,,-2.9727,0.1277,,4
2012-10-18 05:37:00,,0.1865,,,3.3352,,,122.0007,,,7.0527,,13.6824,5.0741,,,,0.0008999999999999,,3.3003,,-0.0005999999999999,,,,,5.7897,,,,,,,,,,,,,,,,,,,,4.1154,,4.3499,,3.9459,,,,,,,,,,,,,,-3.0321,0.1275,,4
2012-10-18 05:38:00,,0.1865,,,3.2922,,,121.9734,,,7.0007,,13.6824,5.0966,,,,0.0018,,3.2661,,0.0053,,,,,5.7894,,,,,,,,,,,,,,,,,,,,4.0516,,4.2675,,3.8964,,,,,,,,,,,,,,-3.2105,0.1272,,4
2012-10-18 05:39:00,,0.1865,,,3.1846,,,121.9563,,,6.9241,,13.6824,5.0966,,,,-0.0011,,3.0723,,-0.0054999999999999,,,,,5.7495,,,,,,,,,,,,,,,,,,,,3.8663,,4.058,,3.7082,,,,,,,,,,,,,,-3.2699,0.1275,,4
2012-10-18 05:40:00,,0.186,,,3.2922,,,122.6488,,,6.7945,,13.6824,5.1017,,,,0.0054999999999999,,3.4941,,0.0167999999999999,,,,,5.7189,,,,,,,,,,,,,,,,,,,,3.7784,,4.0595,,3.7798,,,,,,,,,,,,,,-3.4483,0.1275,,4
2012-10-18 05:41:00,,0.1857999999999999,,,3.163,,,122.2914,,,6.8857,,13.6824,5.117,,,,-0.0032,,3.6765,,-0.0129,,,,,5.7448,,,,,,,,,,,,,,,,,,,,3.9668,,4.3386,,3.9997,,,,,,,,,,,,,,-3.5078,0.127,,4
2012-10-18 05:42:00,,0.1855999999999999,,,3.2922,,,122.8301,,,6.9324,,13.6824,5.1207,,,,0.003,,3.7848,,0.012,,,,,5.7543,,,,,,,,,,,,,,,,,,,,4.0364,,4.3145,,3.9656,,,,,,,,,,,,,,-3.5078,0.1257,,4
2012-10-18 05:43:00,,0.1857999999999999,,,3.3137,,,122.5274,,,7.0549,,13.6824,5.1396,,,,0.0032,,4.2864,,0.0145,,,,,5.7831,,,,,,,,,,,,,,,,,,,,4.1546,,4.4519,,4.0058,,,,,,,,,,,,,,-3.2105,0.126,,4
2012-10-18 05:44:00,,0.1867,,,3.2276,,,122.4573,,,7.5007,,13.6824,5.1396,,,,0.0051999999999999,,4.5144,,0.0246,,,,,5.8736,,,,,,,,,,,,,,,,,,,,4.4134,,4.7799,,4.3612,,,,,,,,,,,,,,-3.0916,0.1267,,4
2012-10-18 05:45:00,,0.186,,,3.163,,,122.5342,,,7.4061,,13.6811,5.143,,,,0.0023,,5.073,,0.0106999999999999,,,,,5.8948,,,,,,,,,,,,,,,,,,,,4.4489,,4.7783,,4.3682,,,,,,,,,,,,,,-2.8538,0.1269,,4
2012-10-18 05:46:00,,0.186,,,3.3352,,,122.4864,,,7.605299999999999,,13.6815,5.1599,,,,-0.0018,,5.3922,,-0.0101,,,,,5.9773,,,,,,,,,,,,,,,,,,,,4.6881,,5.1365,,4.5738,,,,,,,,,,,,,,-2.9132,0.1273,,4
2012-10-18 05:47:00,,0.1862,,,3.2922,,,122.5206,,,7.7137,,13.6792,5.1768,,,,0.0005,,6.1617,,0.0020999999999999,,,,,6.0647,,,,,,,,,,,,,,,,,,,,4.8315,,5.2762,,4.7279,,,,,,,,,,,,,,-2.616,0.127,,4
2012-10-18 05:48:00,,0.186,,,3.2276,,,122.5633,,,7.524899999999999,,13.6788,5.1927,,,,0.0008999999999999,,6.7259,,0.005,,,,,6.0855,,,,,,,,,,,,,,,,,,,,4.783,,5.1457,,4.6552,,,,,,,,,,,,,,-2.6754,0.1273,,4
2012-10-18 05:49:00,,0.1857999999999999,,,3.2922,,,122.5667,,,7.279499999999999,,13.6774,5.2141,,,,0.003,,8.0882,,0.0225999999999999,,,,,6.0941,,,,,,,,,,,,,,,,,,,,4.6924,,5.0273,,4.5924,,,,,,,,,,,,,,-2.616,0.1270999999999999,,4
