measured_on,ac_current__251,ac_current__319,ac_power__247,ac_power__315,ac_voltage__250,ac_voltage__318,ambient_temp__252,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__249,dc_pos_current__317,dc_pos_voltage__248,dc_pos_voltage__316,dc_power__246,dc_power__314,inverter_temp__256,inverter_temp__324,module_temp_1__253,module_temp_1__321,module_temp_2__254,module_temp_2__322,module_temp_3__255,module_temp_3__323,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,power_factor__327,system_id
2011-05-31 12:42:00,,6.7037,,798.8572,,123.6681,,21.8587,13.1448,29.4548,,3.446,,252.8291,,871.1924,,30.4872,,42.4361,,41.1983,,45.7022,,,,,,0.9671,4
2011-05-31 12:43:00,,6.7274,,801.3497999999998,,123.6288,,21.8747,13.144,29.483,,3.5501,,246.1465,,873.754,,30.4822,,42.4283,,40.8736,,46.0529,,,,,,0.9671,4
2011-05-31 12:44:00,,6.7205,,799.9101,,123.5417,,21.7347,13.145,29.483,,3.5371,,246.0725,,870.2643,,30.3203,,42.1002,,41.1966,,46.0928,,,,,,0.9672,4
2011-05-31 12:45:00,,6.7032,,798.6208,,123.6237,,21.6902,13.1442,29.4915,,3.5073,,248.0591,,869.9849,,30.4418,,42.7903,,42.5317,,47.8132,,,,,,0.9674,4
2011-05-31 12:46:00,,6.6644,,793.1627999999998,,123.6817,,21.946,13.1431,29.5056,,3.5467,,243.3517,,863.0551,,30.7599,,43.9008,,43.5272,,48.8878,,,,,,0.9669,4
2011-05-31 12:47:00,,6.6294,,789.8321999999998,,123.7159,,22.5787,13.1429,29.5169,,3.5339,,243.363,,859.9778,,31.0093,,44.5497,,43.9368,,49.1998,,,,,,0.9669,4
2011-05-31 12:48:00,,6.6225,,789.6174,,123.7962,,22.7644,13.1435,29.5169,,3.5444,,242.6117,,859.8962,,30.9884,,43.7109,,42.9492,,47.6195,,,,,,0.967,4
2011-05-31 12:49:00,,6.5864,,787.0388,,123.7518,,22.4916,13.1431,29.5301,,3.572,,240.0274,,857.3315,,30.8358,,42.7151,,41.2409,,46.1892,,,,,,0.9684,4
2011-05-31 12:50:00,,6.6207,,791.0786,,123.6647,,22.2705,13.1405,29.5485,,3.5235,,244.5413,,861.5298,,30.559,,41.7548,,40.4491,,45.5272,,,,,,0.969,4
2011-05-31 12:51:00,,6.6637,,794.0869,,123.6374,,22.065,13.141,29.5824,,3.4761,,249.2772,,866.4883,,30.4419,,41.5245,,40.5602,,46.6046,,,,,,0.9671,4
2011-05-31 12:52:00,,6.6605,,793.0553999999998,,123.5981,,22.4836,13.1408,29.5824,,3.4645,,249.6074,,864.7328999999999,,30.6125,,42.0128,,41.6158,,47.1888,,,,,,0.9671,4
2011-05-31 12:53:00,,6.6533,,792.5182,,123.6134,,22.5723,13.1407,29.5824,,3.4845,,248.0534,,864.3159,,30.7567,,42.2264,,41.7357,,47.5775,,,,,,0.9671,4
2011-05-31 12:54:00,,6.635,,790.4554,,123.7057,,22.0029,13.1399,29.6106,,3.49,,247.0345,,862.1185,,30.6434,,41.7047,,40.9332,,46.7921,,,,,,0.9671,4
2011-05-31 12:55:00,,6.6149,,789.9396,,123.9703,,21.8581,13.1408,29.6163,,3.4759,,247.7005,,860.9415,,30.454,,41.3633,,41.0613,,46.3473,,,,,,0.967,4
2011-05-31 12:56:00,,6.6026,,788.7577999999999,,124.0079,,22.0447,13.14,29.6163,,3.4169,,251.537,,859.4103,,30.3903,,40.8485,,40.4565,,45.6933,,,,,,0.9672,4
2011-05-31 12:57:00,,6.6125,,789.3379999999999,,123.9396,,21.8922,13.1401,29.6191,,3.4133,,252.3737,,861.4,,30.2855,,40.6856,,40.2384,,45.8432,,,,,,0.9673,4
2011-05-31 12:58:00,,6.6073,,789.1445999999999,,123.972,,22.1549,13.1402,29.6502,,3.4242,,251.3207,,860.5145,,30.2792,,40.5348,,39.9354,,45.0166,,,,,,0.9671,4
2011-05-31 12:59:00,,6.5961,,786.9099,,123.8986,,22.0613,13.1397,29.6502,,3.3825,,253.4211,,857.1550999999998,,30.2514,,41.0285,,40.6108,,45.7155,,,,,,0.9672,4
2011-05-31 13:00:00,,6.5885,,786.5875999999998,,123.9379,,22.019,13.1399,29.6502,,3.4205,,250.9621,,858.4049999999999,,30.3043,,41.181,,40.1212,,44.6635,,,,,,0.9671,4
2011-05-31 13:01:00,,6.5885,,786.2222,,123.9533,,22.1792,13.1403,29.6502,,3.4775,,246.4482,,856.991,,30.2318,,41.0625,,40.1412,,44.0412,,,,,,0.967,4
2011-05-31 13:02:00,,6.5786,,785.7925,,123.943,,22.2732,13.1396,29.6332,,3.4442,,248.9983,,857.5783,,30.2393,,41.285,,40.8867,,44.9388,,,,,,0.9671,4
2011-05-31 13:03:00,,6.576,,785.9643999999998,,124.0455,,22.3821,13.14,29.6163,,3.441,,248.7535,,855.9366,,30.135,,40.898,,39.8749,,43.6005,,,,,,0.967,4
2011-05-31 13:04:00,,6.5814,,786.3297,,124.0591,,22.6083,13.1402,29.6163,,3.4424,,248.6795,,856.0222999999999,,30.0584,,41.1924,,40.2361,,43.2986,,,,,,0.9669,4
2011-05-31 13:05:00,,6.559,,783.6652,,124.1377,,22.643,13.1397,29.6163,,3.4135,,250.4783,,854.9727,,30.1966,,42.2213,,41.8602,,44.6504,,,,,,0.967,4
2011-05-31 13:06:00,,6.5233,,778.7659,,124.083,,22.725,13.1409,29.6022,,3.4551,,245.3951,,847.8338999999999,,30.364,,42.5412,,41.9105,,44.9203,,,,,,0.9668,4
2011-05-31 13:07:00,,6.5188,,778.8304,,124.0011,,22.6121,13.1404,29.5824,,3.426,,247.5468,,848.0777,,30.3484,,42.2715,,40.8165,,44.6929,,,,,,0.9668,4
2011-05-31 13:08:00,,6.5199,,777.9709,,123.9942,,22.0097,13.1397,29.5824,,3.4169,,247.894,,846.9981,,30.2447,,42.0441,,40.9523,,44.5446,,,,,,0.9667,4
2011-05-31 13:09:00,,6.5045,,775.994,,123.9123,,22.0402,13.1415,29.5824,,3.3745,,250.9336,,846.7128,,30.3186,,42.1915,,41.5962,,45.4208,,,,,,0.9668,4
2011-05-31 13:10:00,,6.4762,,773.0501,,123.9738,,21.9604,13.14,29.5824,,3.3286,,252.6242,,840.8523,,30.3457,,42.2503,,41.5643,,45.738,,,,,,0.9667,4
2011-05-31 13:11:00,,6.4518,,770.0633,,123.9601,,22.2474,13.1391,29.5824,,3.3126,,253.5919,,839.9837,,30.4913,,42.1982,,41.9879,,46.1927,,,,,,0.9667,4
2011-05-31 13:12:00,,6.4516,,769.9129,,123.902,,22.1252,13.139,29.5824,,3.4026,,246.6759,,839.2686999999999,,30.5942,,42.3406,,42.2492,,46.9221,,,,,,0.9668,4
2011-05-31 13:13:00,,6.4447,,767.7856,,123.8115,,21.9513,13.1389,29.5824,,3.3843,,247.3305,,836.9589999999998,,30.6862,,42.7404,,43.2404,,47.979,,,,,,0.9667,4
2011-05-31 13:14:00,,6.4194,,764.9062,,123.8781,,22.362,13.1389,29.5824,,3.3707,,247.4614,,834.0648999999999,,31.0462,,44.2682,,44.5624,,48.9945,,,,,,0.9664,4
2011-05-31 13:15:00,,6.3918,,761.683,,123.873,,22.8831,13.139,29.605,,3.423,,242.5832,,830.3481,,31.3479,,45.0051,,44.497,,48.2463,,,,,,0.9664,4
2011-05-31 13:16:00,,6.3825,,761.2532,,123.9225,,22.8018,13.1392,29.6163,,3.3978,,243.3801,,826.9299999999998,,31.4592,,45.0442,,44.4924,,48.3345,,,,,,0.9664,4
2011-05-31 13:17:00,,6.3792,,760.6946,,123.9072,,23.1994,13.1391,29.6445,,3.3572,,247.0004,,829.2161999999998,,31.563,,44.8666,,44.2574,,48.2289,,,,,,0.9666,4
2011-05-31 13:18:00,,6.3632,,758.5673,,123.8047,,23.0881,13.1377,29.6502,,3.388,,243.7046,,825.6412,,31.5659,,44.5029,,43.2322,,47.7518,,,,,,0.9665,4
2011-05-31 13:19:00,,6.3639,,758.5888,,123.8269,,22.7048,13.1362,29.653,,3.3338,,248.0022,,826.7333,,31.443,,43.9856,,43.0192,,47.1973,,,,,,0.9667,4
2011-05-31 13:20:00,,6.3494,,757.4068999999998,,123.9242,,23.0119,13.1353,29.6841,,3.3443,,246.5108,,824.3757,,31.632,,44.9155,,44.3016,,47.9402,,,,,,0.9664,4
2011-05-31 13:21:00,,6.3315,,754.6135,,123.8457,,23.1179,13.1346,29.7095,,3.3301,,246.6816,,821.4661999999998,,31.7486,,44.8663,,44.5229,,48.759,,,,,,0.9665,4
2011-05-31 13:22:00,,6.3053,,751.6912,,123.902,,23.0413,13.1342,29.7208,,3.3042,,248.4063,,820.7043,,31.8024,,44.5466,,43.8659,,48.699,,,,,,0.9663,4
2011-05-31 13:23:00,,6.3094,,752.5721,,123.8218,,22.974,13.1344,29.749,,3.3342,,246.4027,,821.4885,,31.7014,,43.8601,,43.4746,,47.6872,,,,,,0.9666,4
2011-05-31 13:24:00,,6.3151,,752.9804,,123.8576,,22.2749,13.1336,29.7808,,3.2723,,250.7059,,820.3604,,31.4379,,42.5728,,41.8682,,46.6175,,,,,,0.9666,4
2011-05-31 13:25:00,,6.3077,,752.0349,,123.9123,,22.2297,13.1342,29.7835,,3.2901,,249.4764,,820.7866,,31.4696,,43.0342,,42.9484,,48.2097,,,,,,0.9663,4
2011-05-31 13:26:00,,6.2866,,749.3275,,123.8508,,22.2872,13.132,29.8032,,3.2662,,250.0229,,816.5961999999998,,31.4035,,42.734,,42.052,,47.5448,,,,,,0.9666,4
2011-05-31 13:27:00,,6.3056,,752.1209,,123.8388,,22.2915,13.1327,29.8287,,3.2876,,249.4707,,820.1389,,31.1551,,42.1791,,41.3746,,45.9734,,,,,,0.9667,4
2011-05-31 13:28:00,,6.3101,,752.2498,,123.861,,22.2499,13.1326,29.8513,,3.3167,,247.4956,,820.7503,,31.0031,,42.2368,,41.5377,,45.4428,,,,,,0.9667,4
2011-05-31 13:29:00,,6.2963,,750.5521999999999,,123.8525,,22.3622,13.1324,29.8513,,3.304,,247.9111,,818.9695,,30.8299,,42.3895,,41.8692,,45.3135,,,,,,0.9667,4
2011-05-31 13:30:00,,6.2814,,748.0167,,123.7586,,22.5929,13.1301,29.8513,,3.2247,,252.7665,,815.0648999999999,,30.8137,,42.6445,,42.4568,,45.4462,,,,,,0.9666,4
2011-05-31 13:31:00,,6.2725,,746.3406,,123.7159,,22.3294,13.1295,29.8541,,3.311,,245.7993,,813.8088,,30.8159,,43.0617,,42.5335,,45.1416,,,,,,0.9665,4
2011-05-31 13:32:00,,6.2317,,742.2148999999998,,123.7381,,22.357,13.1309,29.8739,,3.3315,,243.1012,,809.8275999999998,,30.7361,,43.3433,,43.4084,,45.4201,,,,,,0.9665,4
2011-05-31 13:33:00,,6.2382,,742.4514,,123.7108,,23.1141,13.1312,29.8851,,3.2612,,248.2298,,809.4856999999998,,30.9855,,43.8099,,43.674,,45.1597,,,,,,0.9666,4
2011-05-31 13:34:00,,6.2243,,741.2695,,123.7518,,22.9826,13.1294,29.8851,,3.247,,249.1349,,808.926,,30.9226,,43.0259,,42.1567,,44.576,,,,,,0.9664,4
2011-05-31 13:35:00,,6.2116,,740.7537,,123.8423,,22.7416,13.1288,29.8851,,3.2086,,252.0322,,808.6318,,30.696,,42.4709,,41.4695,,44.1305,,,,,,0.9666,4
2011-05-31 13:36:00,,6.1764,,739.1851,,123.7893,,23.3209,13.1292,29.8851,,3.2133,,251.6565,,808.6284,,30.7562,,43.0044,,42.0603,,44.4996,,,,,,0.9669,4
2011-05-31 13:37:00,,6.1483,,733.0825999999998,,123.7705,,23.1949,13.1292,29.9021,,3.1819,,252.0094,,801.8318,,30.5992,,42.4458,,41.1969,,43.3137,,,,,,0.9668,4
2011-05-31 13:38:00,,6.1554,,732.5884,,123.721,,23.3055,13.1287,29.919,,3.1995,,249.8692,,799.4240999999998,,30.6357,,42.6538,,42.0397,,43.4493,,,,,,0.9666,4
2011-05-31 13:39:00,,6.179,,736.1553,,123.7074,,23.464,13.1282,29.919,,3.2083,,249.8407,,801.4932,,30.6912,,42.9066,,42.1521,,43.616,,,,,,0.9668,4
2011-05-31 13:40:00,,6.1729,,735.2744,,123.6954,,23.634,13.13,29.919,,3.2097,,250.0798,,802.6543,,30.7501,,42.9364,,42.2514,,43.7348,,,,,,0.9667,4
2011-05-31 13:41:00,,6.1589,,733.3189,,123.7159,,23.3897,13.1281,29.919,,3.1865,,250.8767,,799.3934,,30.7752,,42.4882,,41.7582,,43.7008,,,,,,0.9666,4
2011-05-31 13:42:00,,6.142,,731.1486999999998,,123.6715,,23.208,13.1281,29.919,,3.191,,249.909,,797.4315,,30.8076,,42.4551,,42.4338,,44.5485,,,,,,0.9667,4
2011-05-31 13:43:00,,6.1103,,727.9899,,123.7876,,23.2047,13.1281,29.919,,3.1794,,249.8976,,794.3972,,30.8178,,42.0119,,41.5882,,44.4899,,,,,,0.9664,4
2011-05-31 13:44:00,,6.1245,,730.2890999999998,,123.791,,22.9786,13.1276,29.9247,,3.2045,,248.3608,,795.8544,,30.5946,,41.2068,,40.272,,43.2284,,,,,,0.9664,4
2011-05-31 13:45:00,,6.1228,,728.9783,,123.7722,,22.9623,13.128,29.9529,,3.1842,,249.4138,,794.1616,,30.5179,,40.7261,,40.2326,,43.666,,,,,,0.9664,4
2011-05-31 13:46:00,,6.1109,,727.947,,123.7569,,23.3636,13.1276,29.9529,,3.2147,,247.2394,,794.7938,,30.5883,,41.2039,,40.8063,,44.3494,,,,,,0.9665,4
2011-05-31 13:47:00,,6.0904,,725.4329,,123.7603,,23.7878,13.1276,29.9642,,3.1291,,252.6868,,790.6568999999998,,30.6713,,41.354,,40.916,,44.6944,,,,,,0.9664,4
2011-05-31 13:48:00,,6.0844,,725.2179999999998,,123.7535,,23.7051,13.128,29.9727,,3.1532,,250.8255,,790.8536,,30.5952,,41.11,,40.3906,,43.525,,,,,,0.9664,4
2011-05-31 13:49:00,,6.0824,,725.1319999999998,,123.8525,,23.3654,13.1285,29.9868,,3.1703,,250.1254,,792.9538,,30.5111,,40.8256,,39.8795,,42.8851,,,,,,0.9663,4
2011-05-31 13:50:00,,6.0621,,722.1882,,123.9072,,22.8787,13.128,29.9868,,3.1648,,248.8617,,787.5820999999999,,30.4983,,41.0997,,40.4877,,43.6421,,,,,,0.9661,4
2011-05-31 13:51:00,,6.0373,,719.0939,,123.8388,,22.8245,13.1275,29.9868,,3.1138,,251.9753,,784.5830999999998,,30.4265,,41.3172,,40.4522,,43.6569,,,,,,0.966,4
2011-05-31 13:52:00,,6.0075,,715.3765,,123.832,,22.7314,13.1275,29.9868,,3.0908,,252.2542,,779.6529,,30.4631,,42.0966,,41.6018,,44.459,,,,,,0.9657,4
2011-05-31 13:53:00,,5.9962,,713.4426,,123.7142,,22.9125,13.1275,29.9953,,3.1091,,250.5124,,778.782,,30.4465,,41.825,,40.6964,,43.7682,,,,,,0.9657,4
2011-05-31 13:54:00,,5.9802,,712.2178,,123.7825,,23.1576,13.1275,30.0207,,3.1289,,248.1445,,776.3810999999998,,30.4353,,41.9306,,41.0157,,44.3153,,,,,,0.9656,4
2011-05-31 13:55:00,,5.9671,,709.8755,,123.7415,,23.4391,13.1275,30.0207,,3.1535,,245.7196,,774.8107999999999,,30.4048,,41.0504,,39.6957,,43.2357,,,,,,0.9657,4
2011-05-31 13:56:00,,5.9437,,707.4474,,123.6988,,23.1549,13.1275,30.0207,,3.1614,,243.9607,,771.1778,,30.1494,,39.8377,,38.9462,,42.45,,,,,,0.9656,4
2011-05-31 13:57:00,,5.9755,,710.4773,,123.581,,22.9537,13.1275,30.0264,,3.1286,,247.894,,775.5309999999998,,29.924,,39.2192,,37.986,,42.1105,,,,,,0.9657,4
2011-05-31 13:58:00,,5.9446,,706.6309,,123.6595,,23.2034,13.1275,30.0433,,3.1428,,245.3325,,771.001,,29.9342,,39.586,,39.0021,,43.3436,,,,,,0.9658,4
2011-05-31 13:59:00,,5.9046,,702.0754,,123.7142,,23.4582,13.1275,30.0518,,3.1409,,243.7729,,765.6541999999998,,30.192,,40.9182,,40.2856,,44.3171,,,,,,0.9656,4
2011-05-31 14:00:00,,5.9029,,702.3548,,123.7125,,23.4952,13.1275,30.0546,,3.1097,,246.0953,,765.2781,,30.2348,,40.7127,,39.6349,,43.8751,,,,,,0.9655,4
2011-05-31 14:01:00,,5.8837,,699.6689,,123.7125,,23.1893,13.1275,30.0489,,3.1125,,244.9056,,762.2632,,30.196,,40.8437,,39.978,,43.4395,,,,,,0.9656,4
2011-05-31 14:02:00,,5.8735,,698.9382,,123.6834,,23.2981,13.1275,30.0433,,3.0918,,246.6588,,762.5579,,30.2161,,41.3497,,40.4749,,43.6687,,,,,,0.9656,4
2011-05-31 14:03:00,,5.8651,,697.3481,,123.6561,,23.2548,13.1275,30.0518,,3.0622,,248.2925,,760.2961,,30.3905,,42.3085,,41.7121,,44.5177,,,,,,0.9655,4
2011-05-31 14:04:00,,5.8375,,693.9316,,123.5998,,23.3194,13.1275,30.0546,,3.0421,,248.6511,,756.4050999999998,,30.4617,,42.3091,,41.254,,44.3539,,,,,,0.9657,4
2011-05-31 14:05:00,,5.8016,,689.1827,,123.5537,,23.318,13.1275,30.0546,,2.9374,,255.8175,,751.2560999999998,,30.4448,,41.9865,,40.4562,,43.4143,,,,,,0.9657,4
2011-05-31 14:06:00,,5.799,,689.3331,,123.499,,22.9879,13.1275,30.0546,,2.944,,255.789,,752.9814,,30.2992,,41.5632,,39.9914,,43.1191,,,,,,0.9656,4
2011-05-31 14:07:00,,5.8001,,689.0753,,123.5024,,22.9872,13.1275,30.0546,,2.9711,,252.8576,,751.2365999999998,,30.3723,,41.8635,,40.749,,44.0701,,,,,,0.9655,4
2011-05-31 14:08:00,,5.7834,,686.5827,,123.5042,,23.1547,13.1275,30.0546,,3.0068,,249.4252,,749.946,,30.4238,,41.9258,,40.9638,,44.4354,,,,,,0.9652,4
2011-05-31 14:09:00,,5.7564,,683.295,,123.499,,23.3158,13.1275,30.0546,,3.0198,,247.228,,746.5358999999999,,30.505,,42.5432,,41.5513,,44.3922,,,,,,0.9653,4
2011-05-31 14:10:00,,5.7344,,680.8024,,123.511,,23.4781,13.1275,30.0546,,3.0073,,247.4102,,743.9872,,30.5829,,42.6342,,41.5876,,43.4509,,,,,,0.9653,4
2011-05-31 14:11:00,,5.7275,,679.3627,,123.4171,,23.4716,13.1275,30.0828,,2.9633,,249.6187,,739.6925999999999,,30.6436,,42.8534,,42.4128,,43.4398,,,,,,0.9654,4
2011-05-31 14:12:00,,5.7214,,678.6321,,123.4051,,23.6304,13.1275,30.0885,,2.9745,,248.9812,,740.5714,,30.6682,,42.6274,,42.0175,,42.1397,,,,,,0.9666,4
2011-05-31 14:13:00,,5.7035,,676.9131,,123.4239,,23.4458,13.1275,30.0885,,2.9827,,247.4272,,737.9868,,30.7561,,42.7495,,42.4197,,42.3662,,,,,,0.9655,4
2011-05-31 14:14:00,,5.6761,,673.5395,,123.4119,,23.2625,13.1275,30.0885,,2.9788,,246.4767,,734.1939,,30.8292,,42.4885,,41.9289,,42.6708,,,,,,0.9652,4
2011-05-31 14:15:00,,5.6718,,672.5511,,123.3812,,23.5267,13.1274,30.0885,,2.9299,,250.3815,,733.5501,,30.7819,,42.305,,41.8639,,42.3425,,,,,,0.9654,4
2011-05-31 14:16:00,,5.651,,670.1229,,123.4341,,23.7556,13.1274,30.0913,,2.9235,,250.3872,,731.9361,,30.8665,,42.5403,,42.494,,42.96,,,,,,0.9655,4
2011-05-31 14:17:00,,5.6301,,668.0601,,123.4802,,23.5624,13.1265,30.0998,,2.8834,,252.8746,,729.0875999999998,,30.8107,,42.3026,,42.3977,,42.512,,,,,,0.9654,4
2011-05-31 14:18:00,,5.6165,,666.5774,,123.4512,,23.3945,13.1274,30.1026,,2.9212,,248.6055,,726.211,,30.842,,42.3727,,43.3243,,43.1113,,,,,,0.9654,4
2011-05-31 14:19:00,,5.5841,,662.3443,,123.4085,,23.6085,13.1265,30.0941,,2.8843,,251.0873,,724.1857,,31.0939,,42.9213,,44.2776,,43.6111,,,,,,0.9654,4
2011-05-31 14:20:00,,5.5713,,660.9261,,123.4068,,23.6584,13.1265,30.0998,,2.8982,,249.2032,,722.2251999999999,,31.1415,,42.4714,,43.1081,,42.5412,,,,,,0.9654,4
2011-05-31 14:21:00,,5.5456,,655.683,,123.3744,,23.7047,13.1252,30.0941,,2.8673,,250.9564,,719.5145,,31.1669,,42.4304,,43.1115,,43.1742,,,,,,0.9651,4
2011-05-31 14:22:00,,5.535,,656.4566,,123.4034,,23.9536,13.1247,30.0941,,2.8839,,248.486,,716.5739,,31.2548,,42.6653,,43.613,,43.203,,,,,,0.9649,4
2011-05-31 14:23:00,,5.5141,,654.1574,,123.4,,23.8803,13.1261,30.1139,,2.8837,,247.82,,714.5876,,31.1643,,42.1247,,42.7119,,42.3413,,,,,,0.9647,4
2011-05-31 14:24:00,,5.5024,,652.7177,,123.3846,,23.7694,13.1238,30.1195,,2.8873,,246.841,,712.679,,31.0259,,41.6913,,42.625,,42.0172,,,,,,0.9647,4
2011-05-31 14:25:00,,5.4912,,651.364,,123.4427,,23.9657,13.1229,30.1054,,2.8618,,248.9698,,712.4456,,30.9936,,41.4341,,41.8899,,41.7899,,,,,,0.9646,4
2011-05-31 14:26:00,,5.4473,,645.7126,,123.4136,,23.9944,13.1233,30.1167,,2.8224,,249.8066,,705.0173,,31.0089,,41.3478,,41.8923,,41.5371,,,,,,0.9646,4
2011-05-31 14:27:00,,5.4395,,645.3259,,123.3949,,24.0081,13.1224,30.1139,,2.7771,,254.3318,,706.2581,,30.9053,,40.8583,,41.2959,,40.5234,,,,,,0.9648,4
2011-05-31 14:28:00,,5.4514,,646.9589,,123.4512,,23.9358,13.1224,30.0998,,2.8074,,251.6281,,706.3943,,30.7451,,40.2443,,40.0727,,40.3209,,,,,,0.9649,4
2011-05-31 14:29:00,,5.4404,,644.5738,,123.3795,,23.859,13.122,30.0885,,2.8156,,249.5447,,702.59,,30.5937,,39.6795,,39.379,,39.4003,,,,,,0.9646,4
2011-05-31 14:30:00,,5.4246,,643.5209,,123.4136,,23.9357,13.1224,30.0885,,2.7967,,251.3662,,702.954,,30.5341,,39.5538,,39.1123,,39.7989,,,,,,0.9646,4
2011-05-31 14:31:00,,5.4097,,641.5869,,123.4546,,23.9291,13.1224,30.0885,,2.7933,,251.0247,,701.154,,30.524,,39.5559,,39.1261,,39.9443,,,,,,0.9646,4
2011-05-31 14:32:00,,5.3888,,637.8266,,123.2719,,23.9796,13.1229,30.0715,,2.7311,,254.8897,,696.1077,,30.5321,,39.6178,,39.1638,,40.1814,,,,,,0.9647,4
2011-05-31 14:33:00,,5.3819,,638.0414,,123.277,,24.1034,13.1238,30.0546,,2.7475,,253.3471,,696.063,,30.4935,,39.3832,,38.5389,,39.8523,,,,,,0.9647,4
2011-05-31 14:34:00,,5.3538,,634.1521,,123.3692,,24.006,13.1215,30.0546,,2.7252,,254.5311,,693.614,,30.5653,,39.736,,39.1663,,40.4069,,,,,,0.9646,4
2011-05-31 14:35:00,,5.3194,,632.2182,,123.3744,,23.536,13.1233,30.0546,,2.7181,,253.774,,689.7195,,30.5829,,39.6763,,39.2762,,40.5795,,,,,,0.9651,4
2011-05-31 14:36:00,,5.3035,,628.2859,,123.4136,,23.6577,13.1224,30.0546,,2.7552,,248.8332,,685.5748,,30.6384,,40.1509,,39.5598,,40.8551,,,,,,0.9645,4
2011-05-31 14:37:00,,5.2685,,623.7734,,123.3658,,23.9155,13.1224,30.0546,,2.7602,,246.989,,681.7197,,30.6573,,40.3838,,39.8581,,40.6091,,,,,,0.9643,4
2011-05-31 14:38:00,,5.2633,,623.58,,123.429,,23.8677,13.1229,30.0546,,2.7001,,252.2656,,681.1343,,30.6181,,40.1915,,39.7909,,40.7989,,,,,,0.9644,4
2011-05-31 14:39:00,,5.2456,,621.6031,,123.4649,,23.7382,13.1229,30.0518,,2.6669,,255.4475,,681.2162,,30.4819,,39.4233,,38.3718,,40.0331,,,,,,0.9644,4
2011-05-31 14:40:00,,5.233,,620.5717,,123.5281,,23.6005,13.1229,30.0461,,2.6541,,255.2255,,677.3925,,30.2609,,38.7871,,37.8763,,39.9802,,,,,,0.9643,4
2011-05-31 14:41:00,,5.2205,,618.8527,,123.5161,,23.4865,13.1224,30.0433,,2.6626,,254.6791,,678.0742,,30.0243,,38.1208,,36.9818,,39.9751,,,,,,0.9642,4
2011-05-31 14:42:00,,5.2019,,616.3386,,123.4666,,23.5674,13.1229,30.0207,,2.6598,,253.4382,,674.0668,,29.9367,,38.3384,,37.2394,,40.1455,,,,,,0.9642,4
2011-05-31 14:43:00,,5.1818,,613.3517,,123.4478,,23.5612,13.1224,30.0207,,2.6491,,253.5691,,671.6434,,29.837,,38.0058,,36.5993,,39.9328,,,,,,0.9641,4
2011-05-31 14:44:00,,5.1514,,610.1931,,123.4102,,23.4581,13.1224,30.0009,,2.623,,254.1156,,666.4996,,29.8281,,38.6818,,37.8489,,40.489,,,,,,0.9639,4
2011-05-31 14:45:00,,5.1196,,606.0029,,123.4546,,23.9034,13.1224,29.9868,,2.6293,,252.0151,,662.6035,,30.0051,,39.2847,,38.3243,,41.5365,,,,,,0.9635,4
2011-05-31 14:46:00,,5.0877,,602.3499,,123.3966,,23.9925,13.1242,29.9868,,2.6284,,250.5238,,658.4673,,30.0857,,39.3127,,38.1891,,40.7755,,,,,,0.9634,4
2011-05-31 14:47:00,,5.0684,,599.2557,,123.3351,,23.6774,13.1224,29.9868,,2.638,,248.0022,,654.2034,,29.9617,,39.0041,,37.6771,,40.1156,,,,,,0.9634,4
2011-05-31 14:48:00,,5.0427,,596.5267,,123.2617,,23.7455,13.1233,29.9812,,2.628,,247.7972,,651.1516,,29.8246,,38.6295,,37.2787,,39.7451,,,,,,0.9635,4
2011-05-31 14:49:00,,5.0421,,595.9896,,123.2378,,23.861,13.122,29.967,,2.5808,,252.6583,,652.025,,29.7772,,38.4312,,37.3216,,39.4722,,,,,,0.9635,4
2011-05-31 14:50:00,,5.0086,,592.2291,,123.2804,,23.8186,13.1215,29.9529,,2.559,,253.5634,,648.8104,,29.8045,,38.903,,38.4896,,40.4475,,,,,,0.9637,4
2011-05-31 14:51:00,,4.9812,,588.7266,,123.2497,,23.8269,13.122,29.9529,,2.5688,,250.5807,,643.6722,,29.8309,,38.887,,37.9312,,39.7556,,,,,,0.9633,4
2011-05-31 14:52:00,,4.9723,,587.7167,,123.207,,23.7951,13.1224,29.9303,,2.5458,,252.7722,,643.487,,29.7629,,38.6105,,38.2054,,39.6949,,,,,,0.9635,4
2011-05-31 14:53:00,,4.9591,,585.8257,,123.1182,,23.8086,13.122,29.919,,2.541,,252.1916,,640.7996,,29.738,,38.331,,37.5649,,39.1967,,,,,,0.9634,4
2011-05-31 14:54:00,,4.9349,,582.624,,123.149,,23.8659,13.122,29.919,,2.5394,,251.7704,,639.3289,,29.7821,,38.4995,,37.9865,,39.3432,,,,,,0.9633,4
2011-05-31 14:55:00,,4.8993,,578.348,,123.1592,,23.6848,13.1215,29.919,,2.5405,,248.9129,,632.3308,,29.7699,,38.369,,38.0418,,39.3011,,,,,,0.963,4
2011-05-31 14:56:00,,4.8751,,575.3611,,123.1626,,23.8506,13.122,29.919,,2.5198,,249.9546,,629.8278,,29.9055,,38.9756,,38.9195,,39.975,,,,,,0.9632,4
2011-05-31 14:57:00,,4.8602,,573.9644,,123.096,,23.9628,13.1215,29.888,,2.4954,,252.1916,,629.2588,,29.8832,,38.7801,,38.1714,,39.0442,,,,,,0.9631,4
