measured_on,ac_current__319,ac_current__379,ac_power__315,ac_power__375,ac_voltage__318,ac_voltage__378,ambient_temp__320,ambient_temp__380,das_battery_voltage__386,das_temp__325,das_temp__385,dc_pos_current__317,dc_pos_current__377,dc_pos_voltage__316,dc_pos_voltage__376,dc_power__314,dc_power__374,inverter_temp__384,module_temp_1__321,module_temp_1__381,module_temp_2__382,module_temp_3__383,poa_irradiance__373,power_factor__387,system_id
2010-03-03 14:01:00,6.837,,796.238,,122.644,,12.607,,,35.27,,3.165,,268.072,,848.376,,,46.249,,,,,,4
2010-03-03 14:02:00,2.864,,271.327,,79.17,,12.876,,,35.23,,1.769,,232.582,,470.456,,,47.24,,,,,,4
2010-03-03 14:03:00,3.241,,145.391,,81.004,,12.983,,,35.192,,2.198,,243.404,,584.414,,,47.785,,,,,,4
2010-03-03 14:04:00,6.83,,689.109,,118.374,,13.18,,,35.138,,3.183,,263.756,,839.404,,,47.932,,,,,,4
2010-03-03 14:05:00,5.26,,574.382,,106.725,,13.628,,,35.099,,2.902,,257.014,,767.808,,,48.297,,,,,,4
2010-03-03 14:06:00,6.664,,779.914,,122.406,,13.764,,,35.073,,3.149,,264.572,,832.9779999999998,,,48.345,,,,,,4
2010-03-03 14:07:00,4.788,,415.601,,97.192,,13.493,,,35.049,,2.607,,260.424,,683.864,,,47.103,,,,,,4
2010-03-03 14:08:00,0.017,,0.3459999999999999,,48.738,,12.773,,,35.008,,0.533,,202.398,,135.37,,,45.561,,,,,,4
2010-03-03 14:09:00,3.112,,271.222,,79.272,,12.344,,,35.016,,2.109,,234.768,,552.392,,,44.466,,,,,,4
2010-03-03 14:10:00,5.075,,555.906,,104.621,,12.461,,,35.012,,2.598,,249.612,,683.07,,,44.708,,,,,,4
2010-03-03 14:11:00,6.78,,731.368,,121.122,,12.659,,,34.978,,3.133,,264.34,,828.07,,,44.458,,,,,,4
2010-03-03 14:12:00,5.482,,515.711,,103.722,,12.754,,,34.946,,2.606,,248.582,,686.276,,,44.831,,,,,,4
2010-03-03 14:13:00,6.684,,772.4489999999998,,122.619,,12.766,,,34.871,,3.106,,264.262,,820.7,,,44.819,,,,,,4
2010-03-03 14:14:00,6.658,,769.955,,122.618,,12.838,,,34.828,,3.105,,264.242,,820.546,,,44.079,,,,,,4
2010-03-03 14:15:00,6.517,,763.734,,122.669,,12.797,,,34.816,,3.051,,267.538,,816.188,,,43.376,,,,,,4
2010-03-03 14:16:00,6.241,,667.616,,118.391,,12.699,,,34.755,,3.061,,267.126,,817.5019999999998,,,42.985,,,,,,4
2010-03-03 14:17:00,4.505,,461.577,,96.088,,12.889,,,34.738,,2.194,,252.298,,604.48,,,43.18,,,,,,4
2010-03-03 14:18:00,6.563,,757.871,,122.405,,13.188,,,34.636,,2.962,,272.814,,807.952,,,43.656,,,,,,4
2010-03-03 14:19:00,6.529,,749.673,,122.482,,13.178,,,34.571,,2.987,,270.45,,807.932,,,43.595,,,,,,4
2010-03-03 14:20:00,6.532,,751.903,,122.438,,12.882,,,34.514,,2.989,,268.828,,803.5839999999998,,,43.478,,,,,,4
2010-03-03 14:21:00,6.026,,633.009,,113.509,,12.795,,,34.405,,2.719,,258.416,,737.6799999999998,,,43.331,,,,,,4
2010-03-03 14:22:00,4.299,,411.367,,94.236,,12.985,,,34.285,,2.373,,262.036,,653.068,,,43.319,,,,,,4
2010-03-03 14:23:00,6.476,,739.395,,122.56,,13.053,,,34.178,,2.856,,276.976,,790.85,,,43.416,,,,,,4
2010-03-03 14:24:00,5.978,,607.948,,112.671,,12.788,,,34.08,,2.659,,259.254,,726.9679999999998,,,43.326,,,,,,4
2010-03-03 14:25:00,6.185,,681.357,,117.43,,12.908,,,34.008,,2.932,,270.03,,791.644,,,43.846,,,,,,4
2010-03-03 14:26:00,6.517,,727.6849999999998,,122.126,,13.133,,,33.887,,2.963,,265.292,,786.0499999999998,,,44.626,,,,,,4
2010-03-03 14:27:00,1.897,,125.165,,65.959,,13.306,,,33.792,,1.091,,194.416,,284.442,,,45.24,,,,,,4
2010-03-03 14:28:00,4.348,,483.262,,98.997,,13.193,,,33.69,,2.471,,246.974,,635.356,,,45.437,,,,,,4
2010-03-03 14:29:00,6.492,,680.729,,119.293,,13.231,,,33.578,,2.998,,259.518,,777.996,,,44.983,,,,,,4
2010-03-03 14:30:00,5.929,,596.139,,114.544,,13.159,,,33.498,,2.72,,256.114,,714.072,,,44.555,,,,,,4
2010-03-03 14:31:00,6.457,,725.719,,122.217,,13.38,,,33.435,,2.905,,266.054,,772.77,,,45.11,,,,,,4
2010-03-03 14:32:00,3.888,,299.597,,89.72799999999998,,13.642,,,33.346,,2.325,,250.6,,613.874,,,45.755,,,,,,4
2010-03-03 14:33:00,4.816,,172.417,,94.551,,13.458,,,33.294,,2.234,,253.442,,588.65,,,45.481,,,,,,4
2010-03-03 14:34:00,6.384,,714.874,,122.055,,13.421,,,33.208,,2.884,,263.962,,761.216,,,45.4,,,,,,4
2010-03-03 14:35:00,6.285,,682.084,,120.903,,13.491,,,33.191,,2.876,,264.328,,760.2419999999998,,,44.423,,,,,,4
2010-03-03 14:36:00,4.944,,434.44,,102.972,,13.329,,,33.126,,2.411,,252.502,,633.254,,,43.812,,,,,,4
2010-03-03 14:37:00,4.922,,531.451,,104.774,,13.268,,,33.104,,2.401,,236.912,,634.962,,,43.486,,,,,,4
2010-03-03 14:38:00,0.084,,0.379,,47.393,,13.399,,,33.055,,0.4879999999999999,,179.916,,129.918,,,43.279,,,,,,4
2010-03-03 14:39:00,2.745,,223.199,,78.796,,13.294,,,33.009,,2.019,,234.966,,525.1,,,43.364,,,,,,4
2010-03-03 14:40:00,6.313,,701.661,,122.053,,13.251,,,33.002,,2.827,,264.564,,747.826,,,43.961,,,,,,4
2010-03-03 14:41:00,4.633,,442.566,,99.786,,13.386,,,33.019,,2.406,,263.704,,634.268,,,43.604,,,,,,4
2010-03-03 14:42:00,4.155,,399.982,,95.334,,13.042,,,32.992,,1.934,,253.968,,519.8,,,43.034,,,,,,4
2010-03-03 14:43:00,6.278,,538.085,,113.706,,12.888,,,32.961,,2.784,,266.466,,741.85,,,43.109,,,,,,4
2010-03-03 14:44:00,5.344,,558.124,,110.872,,12.938,,,32.914,,2.547,,254.082,,675.136,,,43.269,,,,,,4
2010-03-03 14:45:00,6.227,,687.677,,122.039,,13.14,,,32.902,,2.768,,264.05,,730.818,,,44.103,,,,,,4
2010-03-03 14:46:00,6.16,,672.135,,122.501,,13.307,,,32.877,,2.722,,266.64,,725.65,,,44.764,,,,,,4
2010-03-03 14:47:00,4.453,,404.166,,99.245,,13.541,,,32.828,,2.151,,242.794,,558.748,,,45.297,,,,,,4
2010-03-03 14:48:00,6.162,,678.274,,122.026,,13.54,,,32.808,,2.75,,262.398,,721.604,,,44.931,,,,,,4
2010-03-03 14:49:00,6.152,,674.706,,122.035,,13.508,,,32.801,,2.706,,266.12,,720.058,,,44.831,,,,,,4
2010-03-03 14:50:00,6.137,,673.281,,122.025,,13.18,,,32.815,,2.746,,261.396,,717.696,,,44.7,,,,,,4
2010-03-03 14:51:00,6.135,,650.417,,122.072,,13.424,,,32.822,,2.726,,262.462,,715.38,,,44.797,,,,,,4
2010-03-03 14:52:00,6.096,,665.331,,122.023,,13.438,,,32.84,,2.725,,259.794,,707.894,,,44.28,,,,,,4
2010-03-03 14:53:00,6.074,,661.317,,122.047,,13.686,,,32.823,,2.682,,262.958,,705.142,,,44.334,,,,,,4
2010-03-03 14:54:00,3.608,,222.467,,85.4,,13.682,,,32.791,,2.064,,257.232,,546.922,,,43.663,,,,,,4
2010-03-03 14:55:00,3.524,,316.895,,89.708,,13.271,,,32.8,,1.666,,230.22,,438.53,,,43.315,,,,,,4
2010-03-03 14:56:00,5.999,,626.733,,121.987,,13.079,,,32.799,,2.62,,264.606,,693.332,,,43.507,,,,,,4
2010-03-03 14:57:00,4.994,,411.604,,106.726,,13.027,,,32.795,,2.554,,266.512,,680.7,,,43.434,,,,,,4
2010-03-03 14:58:00,3.613,,260.294,,87.93,,13.098,,,32.736,,1.848,,260.814,,487.46,,,42.963,,,,,,4
2010-03-03 14:59:00,4.201,,426.447,,98.757,,13.16,,,32.728,,1.91,,247.102,,513.368,,,42.728,,,,,,4
2010-03-03 15:00:00,5.933,,640.226,,122.323,,13.304,,,32.718,,2.555,,268.274,,685.336,,,42.386,,,,,,4
2010-03-03 15:01:00,5.915,,602.988,,121.918,,13.459,,,32.715,,2.515,,268.54,,675.374,,,42.577,,,,,,4
2010-03-03 15:02:00,5.8,,626.171,,121.945,,13.461,,,32.712,,2.463,,271.358,,668.33,,,42.156,,,,,,4
2010-03-03 15:03:00,5.906,,628.313,,122.282,,13.412,,,32.687,,2.49,,271.404,,675.8,,,42.077,,,,,,4
2010-03-03 15:04:00,5.878,,627.806,,121.871,,13.357,,,32.671,,2.466,,271.356,,669.252,,,41.748,,,,,,4
2010-03-03 15:05:00,5.812,,622.499,,121.942,,12.951,,,32.67,,2.49,,268.432,,668.392,,,41.177,,,,,,4
2010-03-03 15:06:00,5.835,,624.283,,122.045,,13.028,,,32.662,,2.443,,272.812,,666.42,,,41.04,,,,,,4
2010-03-03 15:07:00,5.92,,466.581,,111.687,,13.051,,,32.631,,2.446,,271.626,,664.41,,,41.644,,,,,,4
2010-03-03 15:08:00,5.354,,543.656,,115.625,,13.112,,,32.619,,2.459,,269.482,,662.542,,,41.2,,,,,,4
2010-03-03 15:09:00,1.953,,163.075,,70.864,,12.99,,,32.55,,1.343,,244.998,,365.182,,,40.633,,,,,,4
2010-03-03 15:10:00,1.927,,117.573,,69.835,,12.913,,,32.481,,1.266,,224.356,,344.498,,,40.278,,,,,,4
2010-03-03 15:11:00,1.984,,132.228,,68.745,,12.841,,,32.448,,1.426,,231.896,,384.946,,,39.902,,,,,,4
2010-03-03 15:12:00,1.432,,122.093,,67.687,,12.879,,,32.402,,1.179,,229.75,,314.808,,,40.326,,,,,,4
2010-03-03 15:13:00,5.601,,596.541,,122.05,,13.089,,,32.385,,2.333,,272.65,,636.06,,,40.281,,,,,,4
2010-03-03 15:14:00,4.144,,398.199,,100.661,,13.228,,,32.301,,1.978,,254.622,,531.806,,,40.637,,,,,,4
2010-03-03 15:15:00,5.154,,406.781,,107.595,,13.11,,,32.257,,2.234,,267.124,,596.268,,,40.635,,,,,,4
2010-03-03 15:16:00,1.283,,25.49,,60.224,,13.068,,,32.2,,1.19,,230.882,,317.77,,,41.007,,,,,,4
2010-03-03 15:17:00,4.1,,386.103,,102.121,,13.262,,,32.13,,1.972,,258.272,,530.178,,,41.246,,,,,,4
2010-03-03 15:18:00,5.348,,546.728,,122.305,,13.494,,,32.077,,2.164,,270.266,,584.822,,,40.975,,,,,,4
2010-03-03 15:19:00,5.189,,523.782,,121.764,,13.447,,,32.045,,2.117,,267.244,,565.702,,,41.344,,,,,,4
2010-03-03 15:20:00,5.051,,482.871,,121.716,,13.213,,,32.003,,1.986,,262.276,,521.01,,,40.432,,,,,,4
2010-03-03 15:21:00,4.609,,276.579,,112.423,,12.98,,,31.972,,1.505,,263.596,,396.752,,,39.251,,,,,,4
2010-03-03 15:22:00,4.323,,354.144,,115.467,,13.058,,,31.931,,1.555,,261.102,,406.606,,,38.888,,,,,,4
2010-03-03 15:23:00,3.406,,259.171,,104.562,,13.098,,,31.895,,1.203,,248.066,,314.26,,,38.326,,,,,,4
2010-03-03 15:24:00,4.497,,330.014,,121.711,,13.048,,,31.852,,1.34,,265.962,,356.494,,,37.803,,,,,,4
2010-03-03 15:25:00,4.498,,317.721,,120.263,,13.114,,,31.794,,1.369,,266.046,,363.864,,,37.255,,,,,,4
2010-03-03 15:26:00,3.158,,209.837,,96.761,,13.025,,,31.733,,1.36,,257.28,,357.742,,,36.888,,,,,,4
2010-03-03 15:27:00,0.374,,0.4179999999999999,,52.176,,13.216,,,31.658,,0.38,,221.156,,102.796,,,36.616,,,,,,4
2010-03-03 15:28:00,-0.005,,0.385,,50.629,,13.189,,,31.576,,0.6129999999999999,,237.322,,164.442,,,36.246,,,,,,4
2010-03-03 15:29:00,4.413,,297.527,,119.931,,13.159,,,31.508,,1.315,,267.208,,351.372,,,36.19,,,,,,4
2010-03-03 15:30:00,3.709,,263.999,,110.401,,13.099,,,31.451,,1.199,,265.164,,318.014,,,36.01,,,,,,4
2010-03-03 15:31:00,4.476,,334.958,,121.896,,13.02,,,31.368,,1.39,,263.402,,366.05,,,35.678,,,,,,4
2010-03-03 15:32:00,1.169,,60.988,,62.699,,13.061,,,31.216,,0.373,,206.958,,99.246,,,35.744,,,,,,4
2010-03-03 15:33:00,3.01,,217.991,,98.207,,13.119,,,31.103,,1.208,,258.08,,325.104,,,35.795,,,,,,4
2010-03-03 15:34:00,3.1,,169.868,,90.453,,13.237,,,31.016,,0.996,,265.274,,276.714,,,35.756,,,,,,4
2010-03-03 15:35:00,4.557,,383.24,,122.143,,13.234,,,30.882,,1.489,,277.438,,413.11,,,35.727,,,,,,4
2010-03-03 15:36:00,3.888,,293.002,,110.676,,13.177,,,30.728,,1.371,,277.33,,380.31,,,35.717,,,,,,4
2010-03-03 15:37:00,2.629,,130.565,,84.723,,13.154,,,30.581,,0.776,,249.392,,214.888,,,35.378,,,,,,4
2010-03-03 15:38:00,3.642,,264.924,,109.693,,13.115,,,30.46,,1.204,,261.03,,326.896,,,35.154,,,,,,4
2010-03-03 15:39:00,3.374,,229.673,,106.842,,13.08,,,30.361,,1.146,,259.88,,308.968,,,34.903,,,,,,4
2010-03-03 15:40:00,3.954,,168.696,,103.168,,13.01,,,30.252,,1.167,,270.962,,316.332,,,34.608,,,,,,4
2010-03-03 15:41:00,4.422,,271.377,,121.836,,12.929,,,30.113,,1.078,,274.606,,295.936,,,34.298,,,,,,4
2010-03-03 15:42:00,4.352,,252.592,,121.678,,12.967,,,29.949,,1.013,,276.518,,280.21,,,34.101,,,,,,4
2010-03-03 15:43:00,1.991,,101.535,,81.58199999999998,,13.015,,,29.838,,0.5909999999999999,,242.504,,161.858,,,33.757,,,,,,4
2010-03-03 15:44:00,4.314,,253.209,,121.433,,12.963,,,29.688,,1.01,,275.038,,277.72,,,33.421,,,,,,4
2010-03-03 15:45:00,4.36,,256.198,,121.937,,13.087,,,29.578,,1.005,,277.888,,279.318,,,33.152,,,,,,4
2010-03-03 15:46:00,4.424,,272.533,,121.448,,13.016,,,29.436,,1.092,,272.92,,297.958,,,32.919,,,,,,4
2010-03-03 15:47:00,1.876,,84.50199999999998,,73.336,,13.069,,,29.299,,0.5919999999999999,,234.628,,160.318,,,32.789,,,,,,4
2010-03-03 15:48:00,4.495,,318.541,,121.805,,13.088,,,29.124,,1.285,,268.34,,344.944,,,32.797,,,,,,4
2010-03-03 15:49:00,3.42,,240.552,,103.553,,13.062,,,28.981,,0.985,,256.498,,270.692,,,32.838,,,,,,4
2010-03-03 15:50:00,2.511,,50.649,,77.92199999999998,,13.152,,,28.856,,0.904,,264.536,,250.69,,,33.031,,,,,,4
2010-03-03 15:51:00,0.5849999999999999,,0.391,,54.878,,13.186,,,28.69,,0.438,,239.516,,121.896,,,32.891,,,,,,4
2010-03-03 15:52:00,1.519,,0.3519999999999999,,64.727,,13.146,,,28.538,,0.7299999999999999,,238.464,,205.268,,,32.955,,,,,,4
2010-03-03 15:53:00,2.135,,77.55899999999998,,76.915,,13.14,,,28.391,,0.6179999999999999,,235.638,,170.03,,,32.833,,,,,,4
2010-03-03 15:54:00,4.129,,323.782,,115.501,,13.104,,,28.268,,1.245,,274.142,,350.046,,,32.835,,,,,,4
2010-03-03 15:55:00,4.322,,365.304,,116.154,,13.112,,,28.102,,1.433,,277.3,,397.37,,,33.086,,,,,,4
2010-03-03 15:56:00,3.525,,260.371,,103.961,,13.269,,,27.958,,1.391,,261.126,,377.538,,,33.333,,,,,,4
2010-03-03 15:57:00,4.493,,338.856,,122.513,,13.276,,,27.831,,1.315,,274.378,,360.452,,,33.31,,,,,,4
2010-03-03 15:58:00,4.361,,214.517,,119.337,,13.103,,,27.697,,0.997,,278.334,,278.618,,,32.715,,,,,,4
2010-03-03 15:59:00,2.653,,214.027,,88.589,,13.047,,,27.556,,1.246,,259.916,,347.372,,,32.916,,,,,,4
2010-03-03 16:00:00,4.39,,360.013,,113.9,,13.041,,,27.45,,1.515,,263.878,,412.188,,,33.2,,,,,,4
2010-03-03 16:01:00,3.21,,209.155,,95.105,,13.143,,,27.331,,1.217,,253.198,,332.584,,,33.392,,,,,,4
2010-03-03 16:02:00,3.618,,254.91,,101.962,,12.991,,,27.184,,1.477,,261.75,,398.904,,,33.276,,,,,,4
2010-03-03 16:03:00,4.665,,392.082,,122.372,,12.978,,,27.096,,1.567,,274.156,,429.582,,,33.444,,,,,,4
2010-03-03 16:04:00,2.316,,147.208,,83.784,,13.05,,,27.057,,0.871,,238.878,,237.196,,,33.469,,,,,,4
2010-03-03 16:05:00,4.458,,280.405,,118.216,,12.999,,,26.934,,1.223,,273.826,,334.908,,,33.145,,,,,,4
2010-03-03 16:06:00,4.412,,303.412,,122.109,,12.97,,,26.885,,1.256,,265.364,,333.224,,,32.998,,,,,,4
2010-03-03 16:07:00,3.571,,215.436,,101.347,,12.96,,,26.858,,1.101,,251.356,,295.69,,,32.853,,,,,,4
2010-03-03 16:08:00,4.007,,315.728,,116.767,,12.825,,,26.735,,1.349,,273.812,,369.73,,,32.519,,,,,,4
2010-03-03 16:09:00,4.614,,346.668,,122.048,,12.81,,,26.661,,1.359,,277.104,,376.45,,,32.539,,,,,,4
2010-03-03 16:10:00,4.554,,343.37,,122.187,,12.969,,,26.624,,1.39,,268.394,,373.178,,,32.668,,,,,,4
2010-03-03 16:11:00,3.86,,254.805,,107.815,,13.076,,,26.575,,1.163,,248.5,,304.188,,,32.724,,,,,,4
2010-03-03 16:12:00,2.697,,172.621,,93.98500000000001,,13.065,,,26.513,,0.948,,253.934,,246.382,,,32.562,,,,,,4
2010-03-03 16:13:00,2.235,,87.287,,81.741,,12.888,,,26.463,,0.957,,239.18,,249.128,,,32.207,,,,,,4
2010-03-03 16:14:00,4.415,,244.285,,122.029,,12.722,,,26.424,,1.024,,260.478,,266.952,,,31.77,,,,,,4
2010-03-03 16:15:00,3.287,,191.455,,100.058,,12.778,,,26.33,,1.008,,264.78,,266.582,,,31.73,,,,,,4
2010-03-03 16:16:00,1.317,,47.093,,63.852,,12.838,,,26.3,,0.498,,248.108,,133.594,,,31.866,,,,,,4
2010-03-03 16:17:00,2.324,,126.128,,84.679,,12.927,,,26.204,,0.981,,249.21,,265.278,,,32.101,,,,,,4
2010-03-03 16:18:00,4.556,,353.517,,122.188,,12.903,,,26.185,,1.408,,270.554,,380.9,,,32.312,,,,,,4
2010-03-03 16:19:00,3.793,,253.401,,108.341,,12.839,,,26.122,,1.054,,263.44,,287.624,,,32.32,,,,,,4
2010-03-03 16:20:00,4.523,,335.47,,122.109,,12.871,,,26.052,,1.32,,275.898,,364.254,,,32.188,,,,,,4
2010-03-03 16:21:00,3.466,,228.693,,100.783,,12.723,,,26.003,,1.166,,269.444,,323.236,,,31.919,,,,,,4
2010-03-03 16:22:00,4.46,,303.126,,122.338,,12.762,,,25.951,,1.206,,273.434,,329.704,,,31.861,,,,,,4
2010-03-03 16:23:00,3.761,,242.33,,109.535,,12.752,,,25.897,,1.047,,256.678,,279.188,,,31.727,,,,,,4
2010-03-03 16:24:00,2.608,,185.129,,91.301,,12.833,,,25.868,,0.87,,262.11,,231.248,,,31.837,,,,,,4
2010-03-03 16:25:00,1.319,,81.991,,69.647,,12.764,,,25.813,,0.57,,233.33,,153.278,,,31.832,,,,,,4
2010-03-03 16:26:00,4.516,,332.194,,122.053,,12.638,,,25.789,,1.317,,274.022,,361.004,,,31.85,,,,,,4
2010-03-03 16:27:00,3.405,,245.485,,105.154,,12.597,,,25.679,,1.21,,256.2,,327.092,,,31.882,,,,,,4
2010-03-03 16:28:00,4.574,,325.599,,122.313,,12.563,,,25.652,,1.293,,270.948,,350.31,,,31.668,,,,,,4
2010-03-03 16:29:00,4.057,,216.361,,107.375,,12.563,,,25.601,,1.279,,265.76,,340.044,,,31.613,,,,,,4
2010-03-03 16:30:00,1.425,,48.073,,71.853,,12.605,,,25.58,,0.803,,233.934,,212.358,,,31.682,,,,,,4
2010-03-03 16:31:00,3.171,,206.71,,101.138,,12.705,,,25.553,,1.214,,264.918,,321.438,,,31.806,,,,,,4
2010-03-03 16:32:00,4.424,,304.849,,122.378,,12.689,,,25.526,,1.232,,269.08,,331.38,,,31.732,,,,,,4
2010-03-03 16:33:00,4.349,,224.311,,112.473,,12.542,,,25.52,,1.228,,264.008,,324.232,,,31.391,,,,,,4
2010-03-03 16:34:00,4.436,,278.412,,119.72,,12.547,,,25.437,,1.233,,267.336,,329.586,,,31.377,,,,,,4
2010-03-03 16:35:00,3.165,,187.067,,100.879,,12.516,,,25.4,,0.993,,258.352,,271.66,,,31.387,,,,,,4
2010-03-03 16:36:00,4.448,,290.662,,122.363,,12.451,,,25.39,,1.173,,271.02,,317.892,,,31.2,,,,,,4
2010-03-03 16:37:00,4.36,,260.36,,122.031,,12.36,,,25.373,,1.06,,270.14,,286.44,,,31.061,,,,,,4
2010-03-03 16:38:00,4.45,,263.878,,120.96,,12.365,,,25.4,,1.039,,276.678,,287.494,,,30.839,,,,,,4
2010-03-03 16:39:00,4.425,,247.968,,122.249,,12.31,,,25.367,,0.983,,278.136,,273.26,,,30.667,,,,,,4
2010-03-03 16:40:00,4.286,,213.807,,122.219,,12.243,,,25.322,,0.8659999999999999,,276.648,,239.808,,,30.383,,,,,,4
2010-03-03 16:41:00,4.357,,93.597,,122.074,,12.289,,,25.313,,0.398,,273.934,,109.05,,,29.89,,,,,,4
2010-03-03 16:42:00,3.325,,46.9,,99.264,,12.248,,,25.307,,0.326,,274.058,,89.408,,,29.156,,,,,,4
2010-03-03 16:43:00,4.448,,74.48699999999998,,115.231,,12.217,,,25.332,,0.403,,268.882,,108.344,,,28.628,,,,,,4
2010-03-03 16:44:00,4.459,,87.915,,122.035,,12.307,,,25.336,,0.386,,274.786,,105.98,,,28.166,,,,,,4
2010-03-03 16:45:00,3.011,,40.949,,93.333,,12.25,,,25.29,,0.2939999999999999,,260.174,,79.164,,,27.688,,,,,,4
2010-03-03 16:46:00,4.433,,69.654,,122.041,,12.272,,,25.293,,0.325,,270.344,,87.732,,,27.312,,,,,,4
2010-03-03 16:47:00,3.177,,53.688,,99.796,,12.321,,,25.216,,0.2909999999999999,,250.798,,76.708,,,27.006,,,,,,4
2010-03-03 16:48:00,1.818,,44.637,,78.51399999999998,,12.275,,,25.186,,0.2429999999999999,,245.356,,66.824,,,26.773,,,,,,4
2010-03-03 16:49:00,4.424,,78.391,,118.672,,12.195,,,25.163,,0.3469999999999999,,275.894,,95.754,,,26.487,,,,,,4
2010-03-03 16:50:00,0.775,,6.909,,58.588,,12.194,,,25.09,,0.248,,253.126,,67.496,,,26.227,,,,,,4
2010-03-03 16:51:00,4.524,,68.784,,121.882,,12.218,,,24.997,,0.328,,266.994,,87.70399999999998,,,25.959,,,,,,4
2010-03-03 16:52:00,1.793,,20.849,,75.697,,12.178,,,24.902,,0.152,,231.524,,40.172,,,25.621,,,,,,4
2010-03-03 16:53:00,3.691,,16.554,,85.869,,12.177,,,24.779,,0.3059999999999999,,267.25,,81.732,,,25.363,,,,,,4
2010-03-03 16:54:00,2.996,,39.49,,98.916,,12.146,,,24.717,,0.225,,265.61,,61.818,,,25.162,,,,,,4
2010-03-03 16:55:00,3.722,,47.01,,105.727,,12.051,,,24.53,,0.268,,267.508,,72.742,,,24.949,,,,,,4
2010-03-03 16:56:00,4.526,,21.751,,100.03,,12.029,,,24.443,,0.2929999999999999,,270.72,,79.20399999999998,,,24.772,,,,,,4
2010-03-03 16:57:00,1.348,,0.4179999999999999,,64.447,,12.042,,,24.302,,0.164,,270.644,,44.5,,,24.626,,,,,,4
2010-03-03 16:58:00,4.139,,48.909,,117.582,,12.016,,,24.226,,0.219,,272.28,,59.732,,,24.38,,,,,,4
2010-03-03 16:59:00,4.584,,48.998,,121.737,,12.043,,,24.166,,0.2419999999999999,,271.854,,65.72,,,24.125,,,,,,4
2010-03-03 17:00:00,4.453,,46.487,,122.234,,12.07,,,24.02,,0.226,,273.004,,61.698,,,23.869,,,,,,4
2010-03-03 17:01:00,4.429,,39.633,,122.033,,12.107,,,23.886,,0.2039999999999999,,272.73,,55.756,,,23.634,,,,,,4
2010-03-03 17:02:00,4.52,,36.319,,121.605,,12.092,,,23.749,,0.197,,272.32,,53.532,,,23.396,,,,,,4
2010-03-03 17:03:00,4.594,,33.654,,121.708,,12.066,,,23.596,,0.195,,272.106,,53.19,,,23.162,,,,,,4
2010-03-03 17:04:00,2.351,,16.103,,82.083,,12.017,,,23.437,,0.0719999999999999,,238.496,,19.286,,,22.932,,,,,,4
2010-03-03 17:05:00,3.632,,12.987,,93.017,,11.933,,,23.271,,0.161,,261.63,,43.75,,,22.717,,,,,,4
2010-03-03 17:06:00,4.571,,31.788,,122.094,,11.848,,,23.161,,0.1779999999999999,,272.068,,48.55,,,22.509,,,,,,4
2010-03-03 17:07:00,4.651,,29.387,,121.981,,11.842,,,23.012,,0.1759999999999999,,271.98,,47.952,,,22.324,,,,,,4
2010-03-03 17:08:00,3.499,,19.544,,101.942,,11.869,,,22.812,,0.1429999999999999,,265.67,,38.88,,,22.1,,,,,,4
2010-03-03 17:09:00,3.993,,20.188,,108.584,,11.868,,,22.66,,0.156,,271.804,,42.414,,,21.886,,,,,,4
2010-03-03 17:10:00,2.791,,10.454,,88.304,,11.894,,,22.469,,0.12,,256.362,,32.404,,,21.682,,,,,,4
2010-03-03 17:11:00,3.579,,16.885,,102.802,,11.882,,,22.287,,0.126,,262.588,,34.136,,,21.453,,,,,,4
2010-03-03 17:12:00,4.735,,17.854,,121.581,,11.877,,,22.186,,0.137,,271.908,,37.342,,,21.242,,,,,,4
2010-03-03 17:13:00,2.978,,13.482,,92.832,,11.832,,,22.055,,0.108,,275.406,,29.366,,,21.061,,,,,,4
2010-03-03 17:14:00,2.395,,5.846,,79.30299999999998,,11.798,,,21.874,,0.033,,233.246,,8.624,,,20.882,,,,,,4
2010-03-03 17:15:00,3.557,,10.642,,100.581,,11.693,,,21.694,,0.0929999999999999,,271.412,,25.336,,,20.706,,,,,,4
2010-03-03 17:16:00,4.721,,14.237,,121.971,,11.597,,,21.576,,0.128,,272.488,,34.774,,,20.534,,,,,,4
2010-03-03 17:17:00,3.235,,11.583,,96.693,,11.573,,,21.381,,0.097,,255.844,,26.304,,,20.359,,,,,,4
2010-03-03 17:18:00,4.273,,13.719,,112.079,,11.565,,,21.23,,0.123,,271.894,,33.534,,,20.181,,,,,,4
2010-03-03 17:19:00,4.818,,17.54,,121.855,,11.561,,,21.065,,0.117,,272.128,,31.938,,,19.985,,,,,,4
2010-03-03 17:20:00,4.775,,11.913,,121.873,,11.565,,,20.939,,0.095,,272.062,,25.728,,,19.814,,,,,,4
2010-03-03 17:21:00,4.669,,7.702,,121.938,,11.58,,,20.731,,0.068,,272.146,,18.404,,,19.636,,,,,,4
2010-03-03 17:22:00,3.389,,6.287,,98.545,,11.602,,,20.575,,0.084,,265.254,,22.948,,,19.455,,,,,,4
2010-03-03 17:23:00,2.228,,3.11,,75.286,,11.619,,,20.44,,0.067,,247.63,,18.092,,,19.29,,,,,,4
2010-03-03 17:24:00,3.434,,6.678,,98.963,,11.577,,,20.28,,0.121,,271.28,,32.768,,,19.123,,,,,,4
2010-03-03 17:25:00,4.807,,6.43,,121.946,,11.556,,,20.125,,0.083,,267.798,,22.154,,,18.99,,,,,,4
