measured_on,ac_current__319,ac_current__669,ac_power__315,ac_power__665,ac_voltage__318,ac_voltage__668,ambient_temp__320,ambient_temp__670,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_current__667,dc_pos_voltage__316,dc_pos_voltage__666,dc_power__314,dc_power__664,inverter_temp__324,inverter_temp__673,module_temp_1__321,module_temp_1__671,module_temp_2__322,module_temp_2__672,module_temp_3__323,poa_irradiance__313,poa_irradiance__663,power_factor__327,system_id
2011-03-19 12:30:00,5.8392,,698.3581,,124.5304,,19.4444,,13.2342,28.4805,3.076,,247.7858,,762.116,,25.0451,,30.5778,,30.4911,,30.0195,866.558,,0.9681,4
2011-03-19 12:31:00,6.6983,,806.249,,124.6978,,19.5102,,13.2342,28.4129,3.5795,,245.4976,,878.633,,25.0119,,31.1181,,31.2141,,30.7013,997.6731,,0.967,4
2011-03-19 12:32:00,6.6618,,799.0934999999998,,124.6773,,19.7122,,13.2342,28.3423,3.4875,,248.2298,,865.8610999999999,,25.0579,,32.0545,,32.2224,,31.8065,1011.122,,0.9678,4
2011-03-19 12:33:00,6.5743,,792.5397,,124.6517,,20.1673,,13.2341,28.2992,3.4943,,248.782,,869.4882,,25.5184,,33.034,,33.4003,,32.8434,967.3459,,0.9699,4
2011-03-19 12:34:00,7.6235,,919.6624,,124.9454,,20.38,,13.2337,28.2728,4.0061,,251.6964,,1008.895,,25.8462,,34.1176,,34.0167,,33.1831,1139.116,,0.969,4
2011-03-19 12:35:00,7.819,,947.79,,125.024,,20.1219,,13.2341,28.2336,4.0021,,256.9389,,1028.164,,25.9729,,34.965,,34.7769,,34.4204,1182.897,,0.9668,4
2011-03-19 12:36:00,7.4198,,892.3510999999999,,124.9061,,20.3377,,13.2323,28.2336,3.7741,,258.3278,,974.9393,,26.3398,,35.7098,,35.8309,,35.14,1112.815,,0.9663,4
2011-03-19 12:37:00,7.7183,,928.3005,,124.9949,,20.3514,,13.2304,28.2336,3.8609,,262.7847,,1014.621,,26.7175,,36.374,,36.6348,,35.2769,1159.567,,0.9686,4
2011-03-19 12:38:00,7.8827,,952.1521,,125.0479,,20.6068,,13.2286,28.2562,3.9335,,263.5076,,1036.403,,27.0908,,37.7363,,37.815,,37.0125,1204.622,,0.9685,4
2011-03-19 12:39:00,7.7386,,932.1684,,125.0462,,20.4049,,13.2277,28.2939,3.8661,,262.9327,,1016.284,,27.3283,,38.2035,,37.9573,,36.781,1178.273,,0.9687,4
2011-03-19 12:40:00,7.2316,,872.6467,,124.9113,,20.1963,,13.2278,28.3366,3.6526,,260.1094,,949.8228,,27.4788,,38.324,,38.0613,,37.0034,1084.609,,0.9684,4
2011-03-19 12:41:00,6.7512,,806.6572999999999,,124.6893,,20.2166,,13.2245,28.4176,3.3991,,257.6105,,875.8085,,27.5496,,38.0329,,37.5913,,36.6433,1016.279,,0.9665,4
2011-03-19 12:42:00,5.6992,,683.9182,,124.3187,,20.244,,13.2235,28.4616,2.8937,,258.6465,,748.4122,,27.6313,,37.4262,,37.0388,,36.0685,842.3366,,0.9658,4
2011-03-19 12:43:00,5.7055,,682.3281,,124.3067,,20.169,,13.2225,28.5076,2.847,,261.1454,,743.375,,27.6446,,36.9016,,36.7564,,35.8525,836.6702,,0.9658,4
2011-03-19 12:44:00,5.7761,,692.5993,,124.3153,,20.2111,,13.2198,28.5484,2.9358,,257.9635,,757.2773999999998,,27.5976,,36.4237,,36.077,,35.3469,847.705,,0.9659,4
2011-03-19 12:45:00,6.1042,,728.9568,,124.3699,,20.017,,13.2179,28.5906,3.1826,,250.5124,,796.8492999999999,,27.3407,,35.7653,,35.5395,,34.9044,895.4675999999998,,0.9666,4
2011-03-19 12:46:00,5.8212,,697.3052,,124.2828,,20.0233,,13.2178,28.6075,3.0499,,247.9339,,756.1559999999998,,27.3577,,35.538,,35.552,,34.7298,864.5244,,0.9654,4
2011-03-19 12:47:00,6.6335,,791.5942,,124.6073,,20.0451,,13.2178,28.6403,3.4458,,252.1745,,869.0078999999998,,27.4996,,35.6062,,35.8467,,34.8577,975.6162,,0.9678,4
2011-03-19 12:48:00,6.43,,768.731,,124.5356,,19.8703,,13.2173,28.6589,3.349,,250.9279,,840.3533,,27.3452,,35.3619,,35.2633,,34.6876,950.1673,,0.965,4
2011-03-19 12:49:00,5.7798,,693.2009,,124.358,,19.954,,13.2178,28.6926,3.0132,,246.5677,,742.938,,27.3953,,35.6727,,36.1793,,35.0442,868.1457,,0.9652,4
2011-03-19 12:50:00,5.4428,,649.1292,,124.2231,,20.166,,13.2177,28.7216,2.821,,251.0873,,708.3811,,27.5239,,35.2019,,35.5055,,34.442,798.2397999999998,,0.9648,4
2011-03-19 12:51:00,5.8515,,699.6258,,124.3358,,20.3608,,13.2168,28.7386,3.0421,,252.3567,,767.5571999999999,,27.7105,,35.4553,,35.5723,,34.9996,855.7147,,0.9662,4
2011-03-19 12:52:00,6.0308,,720.8345,,124.428,,20.1892,,13.215,28.774,3.1519,,249.448,,786.1431,,27.7412,,35.4112,,35.5124,,34.5651,893.1726,,0.9637,4
2011-03-19 12:53:00,5.7327,,684.5843,,124.3477,,20.2405,,13.2136,28.7984,2.9567,,252.3681,,746.0805,,27.7582,,35.3891,,35.2969,,34.3208,841.8491,,0.9655,4
2011-03-19 12:54:00,5.483,,656.2847,,124.2265,,20.1918,,13.2122,28.8342,2.8281,,251.2524,,710.4418,,27.7123,,35.0813,,34.988,,34.0429,807.2857,,0.9648,4
2011-03-19 12:55:00,5.0578,,602.0706,,124.1172,,20.2592,,13.2122,28.8527,2.6348,,249.1292,,656.3801,,27.7349,,34.5646,,34.3785,,33.6517,740.4573,,0.9635,4
2011-03-19 12:56:00,4.7342,,562.6403,,124.1155,,19.9469,,13.2122,28.8583,2.457,,249.2487,,612.376,,27.5274,,34.0212,,34.1428,,32.7435,693.5311,,0.9624,4
2011-03-19 12:57:00,4.2126,,500.8194,,123.9652,,20.03,,13.2121,28.8837,2.1703,,250.1083,,542.6751,,27.5372,,33.969,,34.2895,,33.1069,617.4161,,0.9603,4
2011-03-19 12:58:00,3.5055,,411.9238,,123.6561,,20.1999,,13.2117,28.8866,1.7857,,252.4819,,450.8294,,27.5298,,33.2693,,33.123,,32.3101,509.6414,,0.9569,4
2011-03-19 12:59:00,3.4204,,402.5766,,123.6254,,19.9589,,13.2121,28.8866,1.7375,,256.4209,,445.6476,,27.2217,,31.9674,,31.7506,,30.7811,491.4884,,0.9571,4
2011-03-19 13:00:00,4.2579,,502.8823,,123.8662,,19.7649,,13.2121,28.8696,2.156,,258.7547,,557.8205,,27.0049,,31.3858,,31.4446,,30.4352,601.7969,,0.9618,4
2011-03-19 13:01:00,4.6869,,557.5691,,124.0711,,19.7463,,13.2121,28.8527,2.3632,,258.1228,,609.9458,,26.7799,,31.1452,,31.2695,,30.232,670.3715,,0.9629,4
2011-03-19 13:02:00,4.4597,,529.3124,,124.0984,,19.8608,,13.2121,28.8207,2.2138,,261.0372,,577.8309,,26.8262,,31.1018,,31.2925,,30.1789,638.652,,0.9624,4
2011-03-19 13:03:00,4.2499,,504.7087,,124.0523,,20.0463,,13.2121,28.7845,2.0952,,263.6328,,552.381,,26.9134,,31.2572,,31.6505,,30.7755,607.9532,,0.9615,4
2011-03-19 13:04:00,4.2238,,501.3996,,124.0745,,19.9554,,13.2116,28.7414,2.0679,,265.3576,,548.6989,,26.9574,,31.1914,,31.1257,,30.1129,604.8731,,0.9616,4
2011-03-19 13:05:00,4.0661,,482.2323,,123.9823,,19.7838,,13.213,28.7111,2.0116,,263.4849,,530.0206,,26.8124,,30.6362,,30.5644,,29.7987,580.9892,,0.9607,4
2011-03-19 13:06:00,3.7287,,440.4813,,123.9003,,19.7968,,13.213,28.6674,1.8531,,261.0714,,483.8043,,26.7037,,30.2736,,30.5411,,29.5522,533.1588,,0.9588,4
2011-03-19 13:07:00,3.4684,,407.6692,,123.774,,19.8906,,13.213,28.6104,1.7384,,257.5138,,447.6125,,26.7256,,30.1192,,30.47,,29.5129,494.5594,,0.9573,4
2011-03-19 13:08:00,3.0785,,360.0519,,123.6544,,19.7829,,13.2148,28.5695,1.5499,,254.8669,,394.9933,,26.6266,,29.7319,,29.8797,,28.5925,441.7296,,0.9535,4
2011-03-19 13:09:00,2.6665,,308.1585,,123.5417,,19.6459,,13.2148,28.4918,1.3486,,255.2028,,344.1642,,26.3737,,29.1671,,29.3721,,28.338,380.512,,0.9484,4
2011-03-19 13:10:00,2.5503,,296.1253,,123.5503,,19.7389,,13.2176,28.4148,1.2842,,257.6789,,330.8985,,26.2513,,28.7104,,28.9646,,28.0807,362.9591,,0.9464,4
2011-03-19 13:11:00,2.5207,,292.3649,,123.5024,,19.792,,13.2176,28.3342,1.2659,,259.8703,,328.9735,,26.1512,,28.3001,,28.5,,27.5076,356.7477,,0.946,4
2011-03-19 13:12:00,2.5369,,295.8675,,123.5042,,19.7673,,13.2176,28.2668,1.2737,,260.7356,,332.0807,,26.1436,,28.064,,28.2817,,27.4769,358.9816,,0.9465,4
2011-03-19 13:13:00,2.6151,,306.0957,,123.5639,,19.6021,,13.2177,28.1834,1.2944,,264.7941,,342.7368,,25.997,,27.7735,,27.892,,27.1425,369.4768,,0.9482,4
2011-03-19 13:14:00,2.7292,,319.9554,,123.5776,,19.463,,13.218,28.097,1.3771,,260.2517,,358.3928,,25.8273,,27.257,,27.3292,,26.4894,385.2202,,0.9502,4
2011-03-19 13:15:00,2.8301,,333.192,,123.8508,,19.2691,,13.2181,28.0119,1.3934,,266.5757,,371.4963,,25.4806,,26.6274,,26.8055,,25.9688,399.8772,,0.9519,4
2011-03-19 13:16:00,3.2623,,385.8374,,124.2589,,19.1957,,13.2207,27.9155,1.6507,,261.2365,,431.0586,,25.2927,,26.4679,,26.6284,,25.9836,458.081,,0.9561,4
2011-03-19 13:17:00,3.7712,,446.5194,,124.4485,,19.2435,,13.2224,27.811,1.9267,,256.7567,,494.681,,25.2698,,26.682,,27.0483,,26.3064,531.3629,,0.9587,4
2011-03-19 13:18:00,3.9188,,465.9015,,124.4946,,19.4522,,13.2237,27.7076,2.0492,,248.9812,,510.2356,,25.2871,,27.2046,,27.6619,,27.0096,567.0096,,0.9587,4
2011-03-19 13:19:00,3.2912,,389.7268,,124.2282,,19.3436,,13.2243,27.6154,1.6974,,250.6319,,425.3108,,25.0951,,26.9616,,27.1143,,26.5302,479.6158,,0.9551,4
2011-03-19 13:20:00,2.9947,,352.6815,,124.1428,,19.4231,,13.2268,27.5152,1.531,,255.2825,,390.7944,,25.1142,,26.8476,,27.2541,,26.6163,430.5211,,0.953,4
2011-03-19 13:21:00,2.9365,,343.7211,,124.1411,,19.4508,,13.2278,27.4203,1.4686,,258.6978,,379.9089,,25.1373,,26.7315,,27.0773,,26.3901,417.4336,,0.9526,4
2011-03-19 13:22:00,2.7382,,318.2794,,124.0455,,19.2444,,13.2293,27.3175,1.3714,,258.2139,,354.0898,,24.9991,,26.4257,,26.7493,,26.2297,389.1467,,0.9497,4
2011-03-19 13:23:00,2.5989,,302.3138,,123.9328,,19.0987,,13.2294,27.2253,1.3001,,261.0714,,339.3543,,24.8851,,26.1153,,26.3209,,25.8049,368.942,,0.9479,4
2011-03-19 13:24:00,2.5542,,298.446,,123.9242,,19.0039,,13.23,27.1225,1.2725,,262.4774,,334.0067,,24.5947,,25.6814,,25.8701,,25.3475,362.6697,,0.9473,4
2011-03-19 13:25:00,2.6661,,314.0247,,123.9686,,19.0878,,13.2314,27.0187,1.3142,,268.0728,,352.3125,,24.5165,,25.6444,,26.017,,25.6403,379.0154,,0.9494,4
2011-03-19 13:26:00,2.8465,,336.2003,,124.0865,,19.1977,,13.2333,26.9139,1.4242,,264.4696,,376.5296,,24.5524,,25.7964,,26.225,,25.8504,403.5032,,0.9525,4
2011-03-19 13:27:00,3.2208,,379.8638,,124.1479,,19.3585,,13.2348,26.8105,1.6004,,264.7599,,423.9414,,24.611,,26.0839,,26.4241,,26.0757,452.5392,,0.9563,4
2011-03-19 13:28:00,4.1352,,490.892,,124.3733,,19.3574,,13.2358,26.7147,2.0628,,262.8986,,542.2251,,24.5744,,26.4996,,26.8026,,26.4197,578.0538,,0.9613,4
2011-03-19 13:29:00,4.4238,,526.9918,,124.4434,,19.4419,,13.2358,26.6213,2.1562,,268.9095,,579.8525,,24.7438,,27.2338,,27.6106,,27.2556,625.5219,,0.9626,4
2011-03-19 13:30:00,4.5688,,544.2681,,124.5117,,19.5714,,13.2359,26.5386,2.2491,,266.4562,,598.7343,,25.0219,,27.945,,28.2621,,27.7236,643.0132,,0.9639,4
2011-03-19 13:31:00,6.7136,,810.2028,,125.1315,,19.6454,,13.2364,26.4722,3.4365,,257.2918,,883.3961,,25.2031,,29.2871,,29.4778,,29.353,953.9353,,0.9635,4
2011-03-19 13:32:00,6.5164,,785.7279999999998,,125.2152,,19.9198,,13.2369,26.4108,3.3641,,253.2788,,852.0666,,25.5611,,30.8226,,30.9978,,30.5809,963.1032,,0.9672,4
2011-03-19 13:33:00,6.6136,,801.0273999999998,,125.2477,,20.0684,,13.2355,26.3647,3.4292,,252.3453,,865.2052999999999,,25.9826,,32.0593,,32.1051,,31.6364,966.783,,0.9678,4
2011-03-19 13:34:00,7.3926,,893.0603,,125.3894,,20.123,,13.236,26.3423,3.9041,,249.0325,,971.6880000000002,,26.3634,,33.4645,,33.6037,,32.673,1107.859,,0.9706,4
2011-03-19 13:35:00,6.0939,,735.4032999999998,,125.0615,,20.1586,,13.2347,26.3317,3.1637,,253.4439,,803.3171999999998,,26.7625,,34.5252,,34.28,,33.7468,892.6567,,0.9675,4
2011-03-19 13:36:00,5.6804,,679.1264,,124.9061,,20.2461,,13.2324,26.337,2.826,,261.5723,,738.9887999999999,,27.0945,,35.2846,,35.3154,,34.5954,846.335,,0.9631,4
2011-03-19 13:37:00,5.6422,,680.7595,,124.8566,,20.4236,,13.2306,26.3596,2.7819,,265.0103,,737.2563,,27.3809,,35.6973,,35.4398,,34.4769,833.1264,,0.9656,4
2011-03-19 13:38:00,4.6738,,557.784,,124.5749,,20.1729,,13.2292,26.398,2.2755,,267.1734,,607.8134,,27.3824,,35.2712,,34.9828,,34.1763,691.8091,,0.962,4
2011-03-19 13:39:00,4.3739,,523.3603,,124.5065,,20.0589,,13.2297,26.423,2.1498,,266.2399,,572.071,,27.25,,34.1252,,33.8925,,33.0612,633.5453,,0.9625,4
2011-03-19 13:40:00,4.6593,,557.0964,,124.5817,,19.9955,,13.2252,26.4643,2.2871,,266.3025,,609.0275,,27.1711,,33.8835,,33.7281,,33.0421,675.8862,,0.9646,4
2011-03-19 13:41:00,4.6748,,559.503,,124.6175,,19.9986,,13.2252,26.4854,2.3447,,260.3656,,610.4049,,27.2317,,33.6951,,33.5309,,32.8111,676.8513,,0.9639,4
2011-03-19 13:42:00,5.5216,,667.5659,,124.8839,,19.691,,13.2252,26.5181,2.7154,,267.6458,,726.883,,27.0053,,33.4167,,33.2719,,32.6352,801.5820999999999,,0.9654,4
2011-03-19 13:43:00,5.4521,,656.9508,,124.831,,19.7579,,13.2247,26.5279,2.6368,,272.302,,718.9177,,27.129,,33.8288,,34.265,,33.4351,793.8016,,0.9663,4
2011-03-19 13:44:00,4.2806,,508.5121,,124.5765,,20.0921,,13.2225,26.5674,2.0209,,274.3911,,554.6987,,27.4616,,34.3644,,34.62,,33.691,668.0455,,0.9611,4
2011-03-19 13:45:00,5.5393,,669.1774,,124.9164,,20.0866,,13.2211,26.601,2.7436,,264.9478,,726.6463,,27.3976,,34.342,,34.3372,,33.2927,813.0422,,0.9694,4
2011-03-19 13:46:00,3.7341,,442.4152,,124.2726,,20.1591,,13.2202,26.6416,1.8206,,267.8394,,487.8019,,27.445,,34.026,,34.1422,,33.0798,539.9975,,0.9628,4
2011-03-19 13:47:00,4.4251,,524.9719,,124.4519,,20.2569,,13.2197,26.6653,2.1799,,264.6916,,577.3895,,27.434,,34.1126,,34.212,,33.5866,646.453,,0.9619,4
2011-03-19 13:48:00,4.8952,,586.6208,,124.6158,,20.5061,,13.2197,26.7128,2.3764,,270.7936,,644.1303,,27.5747,,34.2526,,34.6073,,33.8786,706.8884,,0.9675,4
2011-03-19 13:49:00,5.6119,,673.8618,,124.8993,,20.7194,,13.2197,26.7502,2.6696,,275.6945,,736.5820999999999,,27.8756,,35.4341,,35.8389,,34.9509,858.0368999999998,,0.9616,4
2011-03-19 13:50:00,6.3228,,761.8979,,125.0701,,20.8274,,13.2197,26.787,2.9825,,279.6335,,834.1716,,28.0743,,36.4421,,36.3201,,35.1684,1003.637,,0.9672,4
2011-03-19 13:51:00,6.546,,790.7132,,125.205,,20.4581,,13.2198,26.8468,3.1209,,277.0379,,864.5367,,27.9257,,36.8986,,36.2047,,35.5459,1036.388,,0.9676,4
2011-03-19 13:52:00,6.6354,,801.3497999999998,,125.1315,,20.2129,,13.2198,26.9086,3.1705,,275.4726,,873.3221999999998,,27.7456,,37.32,,36.7901,,35.4728,1046.581,,0.9676,4
2011-03-19 13:53:00,6.9149,,834.4841,,125.1862,,20.3213,,13.2175,26.9771,3.413,,266.4448,,909.304,,27.7126,,37.7016,,36.9842,,35.7892,1042.6,,0.9678,4
2011-03-19 13:54:00,5.4171,,645.025,,124.6756,,20.3248,,13.2156,27.0421,2.712,,259.1474,,702.9134,,27.4736,,37.2619,,36.3923,,35.2115,806.5886,,0.9668,4
2011-03-19 13:55:00,5.0861,,602.0921,,124.6192,,19.9989,,13.2143,27.1093,2.5863,,253.2276,,655.8303,,27.1569,,35.7245,,34.836,,33.3667,756.1654999999998,,0.9587,4
2011-03-19 13:56:00,4.8602,,582.5381,,124.4468,,19.5173,,13.2143,27.162,2.5162,,255.5101,,646.1365,,26.4871,,33.9892,,33.2276,,32.0431,677.274,,0.9635,4
2011-03-19 13:57:00,6.8428,,827.0707999999998,,125.0786,,19.8438,,13.2138,27.2042,3.4235,,262.4887,,898.5742,,26.14,,34.34,,33.7215,,32.6622,1005.205,,0.9687,4
2011-03-19 13:58:00,6.5164,,779.7544,,125.0513,,20.0942,,13.2143,27.2147,3.2628,,261.3218,,852.7576,,26.154,,34.7614,,34.3101,,33.0521,960.512,,0.9634,4
2011-03-19 13:59:00,6.8609,,826.7485,,125.1435,,20.2344,,13.2143,27.2569,3.5191,,256.1704,,901.3318,,26.1997,,35.2269,,34.543,,33.5325,1003.818,,0.9676,4
2011-03-19 14:00:00,6.5179,,787.0173,,125.0735,,20.2565,,13.2138,27.3096,3.3397,,255.0035,,851.6776999999998,,26.2457,,35.5664,,34.7809,,33.814,961.3564,,0.9667,4
2011-03-19 14:01:00,6.2511,,751.7985999999999,,124.9488,,20.4981,,13.2143,27.3412,3.1944,,256.6599,,819.9219,,26.4317,,35.7817,,35.1421,,34.2654,912.5618,,0.9666,4
2011-03-19 14:02:00,6.4259,,774.2319,,125.0001,,20.2401,,13.2138,27.3808,3.2391,,260.0183,,842.2455999999999,,26.3907,,35.6607,,34.9459,,33.9773,940.4272,,0.9672,4
2011-03-19 14:03:00,5.4873,,660.4103,,124.7524,,20.202,,13.2143,27.4256,2.7318,,261.0714,,713.1838,,26.4145,,35.3051,,34.4763,,33.1081,801.5828,,0.9651,4
2011-03-19 14:04:00,5.195,,621.3238,,124.6192,,20.2488,,13.2134,27.4493,2.5813,,262.6481,,677.9493,,26.3119,,34.4431,,33.6566,,32.9078,746.4551,,0.9646,4
2011-03-19 14:05:00,5.0429,,605.5087,,124.6961,,20.1899,,13.2129,27.4915,2.5433,,258.8685,,658.3949,,26.1588,,33.8039,,33.1563,,31.9771,727.1545,,0.9641,4
2011-03-19 14:06:00,4.5556,,543.3441,,124.4895,,20.0232,,13.2134,27.4994,2.2992,,258.6579,,594.7213,,25.9515,,33.1953,,32.6603,,31.723,649.4089,,0.963,4
2011-03-19 14:07:00,4.6202,,550.9938,,124.4109,,20.1611,,13.2129,27.5152,2.3475,,256.6884,,602.5369,,25.8723,,32.7454,,32.2105,,30.9733,657.9133,,0.9629,4
2011-03-19 14:08:00,4.7407,,566.3362,,124.4604,,20.2391,,13.2143,27.531,2.3996,,256.5063,,615.5594,,25.8082,,32.3174,,31.8098,,30.7822,674.4395,,0.9631,4
2011-03-19 14:09:00,4.5666,,545.0631,,124.4502,,20.025,,13.2143,27.5205,2.3764,,250.1481,,594.3776,,25.6608,,31.8331,,31.2216,,30.3357,658.6973,,0.9623,4
2011-03-19 14:10:00,5.2317,,625.9652,,124.58,,19.9402,,13.2143,27.4994,2.6685,,257.5821,,687.6249,,25.5145,,31.7771,,31.2392,,30.1033,738.9763,,0.965,4
2011-03-19 14:11:00,5.7171,,686.4107,,124.7849,,20.3064,,13.2143,27.4994,2.8609,,261.8683,,749.1876999999998,,25.576,,32.5882,,32.3131,,31.5305,817.0838999999999,,0.966,4
2011-03-19 14:12:00,5.2384,,627.8132,,124.7781,,20.6823,,13.2143,27.4888,2.6337,,259.119,,682.347,,25.8191,,32.9993,,32.5908,,31.7309,749.1694999999999,,0.9645,4
2011-03-19 14:13:00,5.4119,,648.8713,,124.8515,,20.2873,,13.2143,27.4677,2.8017,,253.0226,,708.8047,,25.6366,,32.7048,,32.0572,,31.0544,777.2159,,0.9648,4
2011-03-19 14:14:00,5.5875,,671.0469,,124.8891,,20.1392,,13.2143,27.4677,2.89,,253.0227,,731.1282,,25.6359,,32.8974,,32.478,,31.4085,806.1067,,0.9654,4
2011-03-19 14:15:00,5.419,,650.8482,,124.8942,,20.164,,13.2143,27.4572,2.829,,249.465,,705.749,,25.7621,,33.3907,,32.9428,,32.056,789.5200999999998,,0.9645,4
2011-03-19 14:16:00,5.3158,,636.1935,,124.8993,,20.4204,,13.2143,27.4361,2.778,,249.6586,,693.5539,,25.9789,,33.7232,,33.2567,,32.4439,769.1337,,0.9644,4
2011-03-19 14:17:00,5.6465,,678.0305,,124.8839,,20.4266,,13.2147,27.4361,2.9715,,248.2754,,737.7550999999999,,26.0657,,34.2462,,33.7385,,32.8801,821.4869,,0.9653,4
2011-03-19 14:18:00,5.3551,,643.6068,,124.8207,,20.738,,13.2143,27.4598,2.8092,,249.0325,,699.5894,,26.2705,,35.0008,,34.6282,,34.0469,780.7745,,0.9645,4
2011-03-19 14:19:00,5.4022,,649.43,,124.819,,20.7752,,13.2138,27.4677,2.7949,,253.4496,,708.3671,,26.4164,,35.2166,,34.2706,,33.5518,782.9457999999998,,0.9647,4
2011-03-19 14:20:00,5.4305,,651.3854,,124.7746,,20.7308,,13.2138,27.4994,2.7912,,254.0245,,708.9731,,26.3928,,34.917,,34.1534,,33.3608,785.5393,,0.9649,4
2011-03-19 14:21:00,5.2812,,633.7868,,124.7678,,20.5482,,13.2125,27.4994,2.684,,257.0015,,689.8015,,26.3737,,34.6937,,33.812,,32.8365,762.6196999999999,,0.9647,4
2011-03-19 14:22:00,5.2549,,628.995,,124.749,,20.3943,,13.2111,27.5178,2.6733,,257.3828,,688.0354,,26.2958,,34.4079,,33.5789,,33.0004,755.0804,,0.9647,4
2011-03-19 14:23:00,5.1579,,617.8643,,124.6654,,20.1998,,13.2088,27.531,2.615,,257.3942,,673.0485,,26.2695,,33.9918,,33.1075,,32.5609,743.3189999999998,,0.9643,4
2011-03-19 14:24:00,5.1181,,612.5782,,124.6209,,20.1672,,13.2088,27.5468,2.6227,,255.0661,,668.858,,26.3161,,33.8338,,33.2793,,32.8098,735.3574999999998,,0.9642,4
2011-03-19 14:25:00,5.5368,,663.0104,,124.6807,,20.244,,13.2093,27.56,2.8283,,255.92,,723.8591,,26.4208,,34.1217,,33.5433,,33.0586,795.0089,,0.9654,4
2011-03-19 14:26:00,5.3391,,639.9539,,124.79,,19.9131,,13.2088,27.5626,2.6648,,261.3958,,696.5272,,26.2978,,33.6549,,33.0248,,31.8486,768.1085,,0.9647,4
2011-03-19 14:27:00,5.2062,,624.3321,,124.7781,,19.8176,,13.2088,27.5626,2.656,,256.1534,,680.3104,,26.0436,,33.4309,,33.033,,31.7763,747.119,,0.9646,4
2011-03-19 14:28:00,5.2132,,624.7834,,124.8122,,20.1144,,13.2088,27.5626,2.6883,,253.1877,,680.6351,,26.0395,,33.5554,,33.1205,,32.0383,749.8934,,0.9645,4
2011-03-19 14:29:00,5.0319,,601.3185,,124.6432,,20.2662,,13.2088,27.5626,2.5537,,256.7339,,655.6151,,26.071,,33.5716,,33.1191,,31.9964,720.8216999999999,,0.964,4
2011-03-19 14:30:00,4.9971,,597.6871,,124.6329,,20.2349,,13.2088,27.5626,2.4747,,263.1604,,651.1826,,26.1161,,33.5305,,33.1461,,32.0146,715.2125,,0.9642,4
2011-03-19 14:31:00,4.9036,,585.6323,,124.5407,,20.362,,13.2088,27.5626,2.429,,264.0768,,641.4106,,26.3032,,33.3941,,33.0877,,31.9358,700.2543,,0.9641,4
2011-03-19 14:32:00,4.8621,,580.3893,,124.5304,,20.4225,,13.2088,27.5626,2.4474,,259.0336,,633.9006,,26.3879,,33.1187,,32.9233,,31.6534,692.1118,,0.9638,4
2011-03-19 14:33:00,4.93,,589.2208,,124.6073,,20.4478,,13.2088,27.5626,2.5241,,255.2141,,644.1588,,26.4337,,33.2439,,33.0553,,31.8689,702.486,,0.9638,4
2011-03-19 14:34:00,4.9144,,586.8356,,124.6295,,20.3914,,13.2088,27.5626,2.5207,,253.9106,,640.0215,,26.4788,,33.3361,,32.9037,,31.9452,701.7622,,0.9635,4
2011-03-19 14:35:00,4.8403,,577.252,,124.6158,,20.4297,,13.2088,27.5626,2.4604,,255.3166,,628.1514,,26.515,,33.3321,,33.0169,,32.1788,689.2771,,0.9631,4
2011-03-19 14:36:00,4.4098,,525.1008,,124.4724,,20.6321,,13.2088,27.5653,2.2373,,255.9826,,572.6808,,26.6152,,33.3455,,33.1441,,32.1638,628.9623,,0.962,4
2011-03-19 14:37:00,4.2543,,507.0509,,124.4195,,20.7024,,13.2088,27.5811,2.1446,,258.9197,,555.2498,,26.6577,,32.9886,,32.6233,,31.6837,603.9317,,0.9617,4
2011-03-19 14:38:00,4.3463,,518.5469,,124.4502,,20.3866,,13.2088,27.5943,2.1601,,263.371,,568.8732,,26.475,,32.3032,,31.9617,,30.9012,614.4265,,0.9624,4
2011-03-19 14:39:00,4.3633,,520.2446,,124.4314,,20.1492,,13.2088,27.5943,2.115,,269.5869,,570.1155,,26.3466,,32.0725,,31.826,,30.8424,620.6992,,0.9626,4
2011-03-19 14:40:00,4.3128,,513.2824,,124.3307,,20.0669,,13.2088,27.5943,2.0578,,273.6226,,563.0557,,26.2974,,31.9841,,31.6262,,31.0001,621.3627,,0.9627,4
2011-03-19 14:41:00,4.2979,,511.9502,,124.4434,,20.169,,13.2088,27.5943,2.1097,,265.756,,560.5256,,26.298,,31.9269,,31.7405,,31.0314,607.3094,,0.9624,4
2011-03-19 14:42:00,4.3938,,524.6281,,124.5168,,20.2778,,13.2088,27.5758,2.171,,264.6347,,574.4992,,26.2891,,31.7032,,31.3483,,30.6949,620.1564,,0.9627,4
2011-03-19 14:43:00,4.2843,,509.8014,,124.4348,,20.2152,,13.2088,27.5626,2.0822,,267.1335,,556.2471,,26.0005,,30.9173,,30.507,,29.7453,604.4745,,0.9621,4
2011-03-19 14:44:00,4.0467,,480.8571,,124.3546,,20.3037,,13.2088,27.5626,1.9679,,267.4182,,526.2339,,25.9534,,30.7684,,30.637,,29.6876,569.492,,0.9614,4
2011-03-19 14:45:00,4.1415,,494.3086,,124.3477,,19.9179,,13.2088,27.5626,2.0667,,263.0466,,543.4805,,25.5649,,30.1934,,29.7616,,28.7065,581.1931,,0.9617,4
2011-03-19 14:46:00,4.3426,,518.6329,,124.4229,,19.9263,,13.2088,27.5257,2.1535,,263.4735,,567.3856,,25.3664,,30.192,,30.1059,,29.1229,609.1187,,0.9626,4
