measured_on,ac_current__319,ac_current_a__3647,ac_current_b__3648,ac_current_c__3649,ac_power__315,ac_va__3652,ac_vars__3651,ac_voltage__318,ac_voltage_a-bn__3644,ac_voltage_a-n__3641,ac_voltage_b-c__3645,ac_voltage_b-n__3642,ac_voltage_c-a__3646,ac_voltage_c-n__3643,ac_w_total__3650,ambient_temp__320,ambient_temp__3603,das_battery_voltage__326,das_battery_voltage__3656,das_temp__325,das_temp__3657,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,frequency__3654,inv1_string1_dc_current__3614,inv1_string1_dc_voltage__3627,inv1_string2_dc_current__3615,inv1_string2_dc_voltage__3628,inv2_string1_dc_current__3616,inv2_string1_dc_voltage__3629,inv2_string2_dc_current__3617,inv2_string2_dc_voltage__3630,inv3_string1_dc_current__3618,inv3_string1_dc_voltage__3631,inv3_string2_dc_current__3619,inv3_string2_dc_voltage__3632,inv4_string1_dc_current__3620,inv4_string1_dc_voltage__3633,inv4_string2_dc_current__3621,inv4_string2_dc_voltage__3634,inv5_string1_dc_current__3622,inv5_string1_dc_voltage__3635,inv5_string2_dc_current__3623,inv5_string2_dc_voltage__3636,inv6_string1_dc_current__3624,inv6_string1_dc_voltage__3838,inv6_string2_dc_current__3625,inv6_string2_dc_voltage__3638,inv7_string1_dc_current__3626,inv7_string1_dc_voltage__3639,inv7_string2_dc_current__3837,inv7_string2_dc_voltage__3640,inverter_temp__324,licor1_irradiance__3605,licor2_irradiance__3606,licor3_irradiance__3607,licor4_irradiance__3608,licor5_irradiance__3609,module_temp_10__3668,module_temp_11__3669,module_temp_12__3839,module_temp_13__3670,module_temp_14__3671,module_temp_15__3672,module_temp_16__3841,module_temp_17__3842,module_temp_18__3675,module_temp_19__3676,module_temp_1__321,module_temp_1__3658,module_temp_20__3840,module_temp_2__322,module_temp_2__3659,module_temp_3__323,module_temp_3__3660,module_temp_4__3661,module_temp_5__3662,module_temp_6__3663,module_temp_7__3664,module_temp_9__3667,neutral_current__3655,poa_irradiance__313,poa_irradiance__3604,power_factor__327,power_factor__3653,r1_dci__4012,r1_dcv__4016,r2_dci__4013,r2_dcv__4017,referencemodule1_irradiance__3610,referencemodule1_temp__3611,referencemodule2_irradiance__3612,referencemodule2_temp__3613,v1_dci__4010,v1_dcv__4014,v2_dci__4011,v2_dcv__4015,system_id
2012-12-26 02:59:00,0.1845,,,,2.5911,,,122.2014,,,,,,,,-12.7627,,14.1593,,-14.3382,,-0.0256,2.8954,-0.0740999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.5159,,,,,,,,,,,,,,,,-14.3911,,,-14.6355,,-14.309,,,,,,,,-0.0596,,0.1155,,,,,,,,,,,,,,4
2012-12-26 03:00:00,0.1845,,,,2.635,,,122.1902,,,,,,,,-12.737,,14.1593,,-14.3071,,-0.0212,2.8326,-0.0611999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.4594,,,,,,,,,,,,,,,,-14.2682,,,-14.499,,-14.1763,,,,,,,,-0.0596,,0.1158,,,,,,,,,,,,,,4
2012-12-26 03:01:00,0.1842999999999999,,,,2.637,,,122.1473,,,,,,,,-12.7655,,14.1593,,-14.2802,,-0.0233,2.8211,-0.064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.4587,,,,,,,,,,,,,,,,-14.2241,,,-14.4878,,-14.1569,,,,,,,,-0.1787999999999999,,0.1165,,,,,,,,,,,,,,4
2012-12-26 03:02:00,0.1842999999999999,,,,2.6114,,,122.1481,,,,,,,,-12.7812,,14.1557,,-14.2471,,-0.0218999999999999,2.8039,-0.0609999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.4502,,,,,,,,,,,,,,,,-14.2149,,,-14.4606,,-14.1506,,,,,,,,0.0,,0.1157,,,,,,,,,,,,,,4
2012-12-26 03:03:00,0.1842999999999999,,,,2.6395,,,122.1661,,,,,,,,-12.8215,,14.1557,,-14.2139,,-0.0248999999999999,3.038,-0.0768999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.429,,,,,,,,,,,,,,,,-14.1399,,,-14.361,,-14.0974,,,,,,,,0.0,,0.1163,,,,,,,,,,,,,,4
2012-12-26 03:04:00,0.1842999999999999,,,,2.6169,,,122.1718,,,,,,,,-13.2951,,14.1534,,-14.1879,,-0.0199,3.0722,-0.0609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.4127,,,,,,,,,,,,,,,,-14.1901,,,-14.3738,,-14.158,,,,,,,,0.0,,0.1164,,,,,,,,,,,,,,4
2012-12-26 03:05:00,0.1842999999999999,,,,2.6393,,,122.1556,,,,,,,,-13.4462,,14.1533,,-14.1561,,-0.0201,3.0379,-0.0599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.3928,,,,,,,,,,,,,,,,-14.1829,,,-14.3375,,-14.1732,,,,,,,,-0.1787999999999999,,0.1159,,,,,,,,,,,,,,4
2012-12-26 03:06:00,0.1842999999999999,,,,2.6325,,,122.1791,,,,,,,,-13.5061,,14.153,,-14.1313,,-0.0155,3.0494,-0.0476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.3896,,,,,,,,,,,,,,,,-14.2208,,,-14.347,,-14.2223,,,,,,,,-0.2979999999999999,,0.1164,,,,,,,,,,,,,,4
2012-12-26 03:07:00,0.1842,,,,2.6285,,,122.1758,,,,,,,,-13.6296,,14.153,,-14.1002,,-0.0222,2.7296,-0.0597999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.369,,,,,,,,,,,,,,,,-14.2532,,,-14.3481,,-14.248,,,,,,,,-0.2979999999999999,,0.1158,,,,,,,,,,,,,,4
2012-12-26 03:08:00,0.1842,,,,2.6422,,,122.1569,,,,,,,,-13.793,,14.1527,,-14.0671,,-0.0214999999999999,3.015,-0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.3515,,,,,,,,,,,,,,,,-14.2903,,,-14.362,,-14.2858,,,,,,,,-0.3575999999999999,,0.1162,,,,,,,,,,,,,,4
2012-12-26 03:09:00,0.1842999999999999,,,,2.6292,,,122.196,,,,,,,,-13.8447,,14.1526,,-14.0422,,-0.019,2.958,-0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.3334,,,,,,,,,,,,,,,,-14.3124,,,-14.358,,-14.302,,,,,,,,-0.3575999999999999,,0.1158,,,,,,,,,,,,,,4
2012-12-26 03:10:00,0.1842,,,,2.625,,,122.1404,,,,,,,,-13.8218,,14.1524,,-14.0162,,-0.0202999999999999,2.9637,-0.0592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.3245,,,,,,,,,,,,,,,,-14.3365,,,-14.3761,,-14.3208,,,,,,,,-0.4171,,0.1160999999999999,,,,,,,,,,,,,,4
2012-12-26 03:11:00,0.1842999999999999,,,,2.6365,,,122.1404,,,,,,,,-13.7962,,14.1524,,-13.9906,,-0.0155,2.9066,-0.0468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.3176,,,,,,,,,,,,,,,,-14.3654,,,-14.3863,,-14.3273,,,,,,,,-0.2979999999999999,,0.1163,,,,,,,,,,,,,,4
2012-12-26 03:12:00,0.1842999999999999,,,,2.6359,,,122.1293,,,,,,,,-13.7725,,14.1513,,-13.9616,,-0.0179999999999999,3.0265,-0.0567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.3087,,,,,,,,,,,,,,,,-14.3834,,,-14.3931,,-14.3289,,,,,,,,-0.4171,,0.1150999999999999,,,,,,,,,,,,,,4
2012-12-26 03:13:00,0.1842,,,,2.6283,,,122.0743,,,,,,,,-13.7542,,14.1503,,-13.9389,,-0.0138999999999999,2.8152,-0.0359999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.3024,,,,,,,,,,,,,,,,-14.401,,,-14.4002,,-14.3479,,,,,,,,-0.4171,,0.1150999999999999,,,,,,,,,,,,,,4
2012-12-26 03:14:00,0.184,,,,2.6217,,,121.9527,,,,,,,,-13.752,,14.1484,,-13.9119,,-0.0228,3.015,-0.0679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.2971,,,,,,,,,,,,,,,,-14.4188,,,-14.4017,,-14.3583,,,,,,,,-0.4171,,0.1157,,,,,,,,,,,,,,4
2012-12-26 03:15:00,0.184,,,,2.6349,,,121.9723,,,,,,,,-13.6923,,14.1488,,-13.883,,-0.0201,3.0893,-0.0621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.2905,,,,,,,,,,,,,,,,-14.3913,,,-14.3823,,-14.3241,,,,,,,,-0.4767,,0.1167,,,,,,,,,,,,,,4
2012-12-26 03:16:00,0.184,,,,2.6262,,,121.9591,,,,,,,,-13.5966,,14.1473,,-13.86,,-0.0195999999999999,2.9807,-0.0562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.2764,,,,,,,,,,,,,,,,-14.3541,,,-14.316,,-14.3138,,,,,,,,-0.3574999999999999,,0.1158,,,,,,,,,,,,,,4
2012-12-26 03:17:00,0.1839,,,,2.611,,,121.9366,,,,,,,,-13.5022,,14.1464,,-13.8376,,-0.0224,3.0264,-0.0699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.2667,,,,,,,,,,,,,,,,-14.3257,,,-14.2637,,-14.2779,,,,,,,,-0.4171,,0.1155999999999999,,,,,,,,,,,,,,4
2012-12-26 03:18:00,0.184,,,,2.6111,,,121.9393,,,,,,,,-13.4255,,14.1463,,-13.8065,,-0.0171,3.2262,-0.0548999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.2341,,,,,,,,,,,,,,,,-14.2841,,,-14.2192,,-14.208,,,,,,,,-0.3574999999999999,,0.116,,,,,,,,,,,,,,4
2012-12-26 03:19:00,0.1839,,,,2.6217,,,121.931,,,,,,,,-13.372,,14.1463,,-13.7837,,-0.0173999999999999,3.1691,-0.0560999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.2121,,,,,,,,,,,,,,,,-14.2419,,,-14.1381,,-14.1486,,,,,,,,-0.3574999999999999,,0.1160999999999999,,,,,,,,,,,,,,4
2012-12-26 03:20:00,0.1839,,,,2.6038,,,121.9254,,,,,,,,-13.2181,,14.1462,,-13.7549,,-0.0225999999999999,3.0377,-0.0669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.1713,,,,,,,,,,,,,,,,-14.1407,,,-14.016,,-14.0869,,,,,,,,-0.4767,,0.1158,,,,,,,,,,,,,,4
2012-12-26 03:21:00,0.1839,,,,2.6184,,,121.9071,,,,,,,,-13.0788,,14.1462,,-13.728,,-0.0128,3.1177,-0.041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.1391,,,,,,,,,,,,,,,,-14.0652,,,-13.9473,,-13.9801,,,,,,,,-0.1192,,0.1160999999999999,,,,,,,,,,,,,,4
2012-12-26 03:22:00,0.1839,,,,2.6164,,,121.9109,,,,,,,,-12.9383,,14.1457,,-13.699,,-0.0138999999999999,3.1462,-0.0444999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.0966,,,,,,,,,,,,,,,,-13.9623,,,-13.8466,,-13.9369,,,,,,,,-0.2384,,0.1160999999999999,,,,,,,,,,,,,,4
2012-12-26 03:23:00,0.1837999999999999,,,,2.6246,,,121.9126,,,,,,,,-12.8429,,14.1429,,-13.6679,,-0.0206,3.1119,-0.0641999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.0603,,,,,,,,,,,,,,,,-13.9155,,,-13.7798,,-13.8573,,,,,,,,-0.1787999999999999,,0.1164,,,,,,,,,,,,,,4
2012-12-26 03:24:00,0.184,,,,2.6361,,,121.981,,,,,,,,-12.7699,,14.1411,,-13.6472,,-0.0244,3.1633,-0.0753999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.0232,,,,,,,,,,,,,,,,-13.8262,,,-13.7001,,-13.7807,,,,,,,,-0.0596,,0.1168,,,,,,,,,,,,,,4
2012-12-26 03:25:00,0.184,,,,2.605,,,121.9883,,,,,,,,-12.6553,,14.1406,,-13.6179,,-0.0271999999999999,3.089,-0.0853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.9624,,,,,,,,,,,,,,,,-13.7304,,,-13.5649,,-13.6842,,,,,,,,-0.0596,,0.1154,,,,,,,,,,,,,,4
2012-12-26 03:26:00,0.1841,,,,2.6217,,,121.9959,,,,,,,,-12.5538,,14.1406,,-13.5874,,-0.0184999999999999,3.2432,-0.0608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.9028,,,,,,,,,,,,,,,,-13.6447,,,-13.4979,,-13.6298,,,,,,,,0.0,,0.1162,,,,,,,,,,,,,,4
2012-12-26 03:27:00,0.184,,,,2.62,,,121.9913,,,,,,,,-12.4688,,14.1405,,-13.5584,,-0.0183,2.815,-0.0488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.8619,,,,,,,,,,,,,,,,-13.565,,,-13.4264,,-13.5702,,,,,,,,0.0,,0.1165,,,,,,,,,,,,,,4
2012-12-26 03:28:00,0.184,,,,2.6109,,,121.9896,,,,,,,,-12.4317,,14.1405,,-13.5301,,-0.0176,2.8778,-0.0514999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.8157,,,,,,,,,,,,,,,,-13.5077,,,-13.3862,,-13.5532,,,,,,,,0.0,,0.1154,,,,,,,,,,,,,,4
2012-12-26 03:29:00,0.1841,,,,2.6232,,,121.9768,,,,,,,,-12.3983,,14.1405,,-13.5026,,-0.0152999999999999,3.0376,-0.0465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.774,,,,,,,,,,,,,,,,-13.437,,,-13.32,,-13.5168,,,,,,,,0.0,,0.1166,,,,,,,,,,,,,,4
2012-12-26 03:30:00,0.184,,,,2.6183,,,121.9516,,,,,,,,-12.3651,,14.1405,,-13.4716,,-0.0207999999999999,3.0662,-0.0641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.7235,,,,,,,,,,,,,,,,-13.3575,,,-13.2554,,-13.4603,,,,,,,,0.0,,0.1160999999999999,,,,,,,,,,,,,,4
2012-12-26 03:31:00,0.184,,,,2.6461,,,121.9948,,,,,,,,-12.3173,,14.1373,,-13.4447,,-0.0173999999999999,3.1975,-0.0548999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.6839,,,,,,,,,,,,,,,,-13.2933,,,-13.198,,-13.4275,,,,,,,,0.0,,0.117,,,,,,,,,,,,,,4
2012-12-26 03:32:00,0.1841,,,,2.6236,,,121.9711,,,,,,,,-12.3238,,14.1368,,-13.4055,,-0.0152999999999999,3.0262,-0.0495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.6492,,,,,,,,,,,,,,,,-13.2803,,,-13.1782,,-13.4241,,,,,,,,0.0,,0.1163,,,,,,,,,,,,,,4
2012-12-26 03:33:00,0.1841,,,,2.6142,,,121.9802,,,,,,,,-12.3058,,14.135,,-13.3537,,-0.0167,3.1632,-0.0526999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.5914,,,,,,,,,,,,,,,,-13.2352,,,-13.1302,,-13.3701,,,,,,,,0.0,,0.1157,,,,,,,,,,,,,,4
2012-12-26 03:34:00,0.1841,,,,2.6203,,,121.9847,,,,,,,,-12.2996,,14.1349,,-13.3302,,-0.0146,3.4544,-0.0521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.5709,,,,,,,,,,,,,,,,-13.2318,,,-13.1417,,-13.3592,,,,,,,,0.0,,0.1155999999999999,,,,,,,,,,,,,,4
2012-12-26 03:35:00,0.1842,,,,2.6177,,,122.0095,,,,,,,,-12.3097,,14.1349,,-13.3021,,-0.0129999999999999,2.9634,-0.0364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.5488,,,,,,,,,,,,,,,,-13.2567,,,-13.1598,,-13.3721,,,,,,,,-0.0596,,0.1158,,,,,,,,,,,,,,4
2012-12-26 03:36:00,0.1841,,,,2.6082,,,121.977,,,,,,,,-12.3188,,14.1336,,-13.2694,,-0.0176,3.0604,-0.0531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.5391,,,,,,,,,,,,,,,,-13.2738,,,-13.1733,,-13.364,,,,,,,,0.0,,0.1153,,,,,,,,,,,,,,4
2012-12-26 03:37:00,0.1841,,,,2.6031,,,121.9636,,,,,,,,-12.3148,,14.1303,,-13.2443,,-0.0199,3.2088,-0.0633999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.5349,,,,,,,,,,,,,,,,-13.2905,,,-13.1907,,-13.3769,,,,,,,,-0.1192,,0.1155,,,,,,,,,,,,,,4
2012-12-26 03:38:00,0.1841,,,,2.5967,,,121.9693,,,,,,,,-12.3175,,14.1299,,-13.2133,,-0.0207999999999999,3.2031,-0.0666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.4993,,,,,,,,,,,,,,,,-13.2684,,,-13.1663,,-13.3607,,,,,,,,0.0,,0.1155999999999999,,,,,,,,,,,,,,4
2012-12-26 03:39:00,0.1841,,,,2.634,,,121.9505,,,,,,,,-12.3074,,14.1294,,-13.1875,,-0.0183,3.2202,-0.0614999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.4624,,,,,,,,,,,,,,,,-13.2359,,,-13.1353,,-13.332,,,,,,,,-0.1787,,0.1165,,,,,,,,,,,,,,4
2012-12-26 03:40:00,0.1839,,,,2.6127,,,121.9463,,,,,,,,-12.2942,,14.1294,,-13.1555,,-0.0168999999999999,3.2031,-0.0536999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.4154,,,,,,,,,,,,,,,,-13.2001,,,-13.11,,-13.3022,,,,,,,,0.0,,0.1162,,,,,,,,,,,,,,4
2012-12-26 03:41:00,0.1841,,,,2.6125,,,121.964,,,,,,,,-12.2903,,14.1294,,-13.1306,,-0.0164,3.1116,-0.0517999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.392,,,,,,,,,,,,,,,,-13.1879,,,-13.103,,-13.2751,,,,,,,,-0.1787,,0.1162,,,,,,,,,,,,,,4
2012-12-26 03:42:00,0.184,,,,2.6023,,,121.9329,,,,,,,,-12.3528,,14.1293,,-13.1018,,-0.0230999999999999,2.7919,-0.0648999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.3677,,,,,,,,,,,,,,,,-13.1949,,,-13.1137,,-13.285,,,,,,,,-0.1192,,0.1165,,,,,,,,,,,,,,4
2012-12-26 03:43:00,0.1839,,,,2.6145,,,121.9247,,,,,,,,-12.496,,14.1289,,-13.0707,,-0.0106999999999999,3.2544,-0.0350999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.3396,,,,,,,,,,,,,,,,-13.2234,,,-13.1377,,-13.2979,,,,,,,,-0.0596,,0.1163,,,,,,,,,,,,,,4
2012-12-26 03:44:00,0.184,,,,2.5911,,,121.9659,,,,,,,,-12.6402,,14.1289,,-13.0467,,-0.0222,3.0945,-0.0661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.3222,,,,,,,,,,,,,,,,-13.2618,,,-13.1769,,-13.3192,,,,,,,,-0.1192,,0.1163,,,,,,,,,,,,,,4
2012-12-26 03:45:00,0.184,,,,2.6212,,,121.9791,,,,,,,,-12.7805,,14.1285,,-13.0171,,-0.0187,3.1858,-0.0599999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.3053,,,,,,,,,,,,,,,,-13.3008,,,-13.2196,,-13.3477,,,,,,,,-0.1787,,0.1157,,,,,,,,,,,,,,4
2012-12-26 03:46:00,0.184,,,,2.6162,,,121.9529,,,,,,,,-12.8253,,14.129,,-12.9922,,-0.0158,3.3513,-0.0541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.2871,,,,,,,,,,,,,,,,-13.3124,,,-13.2275,,-13.3564,,,,,,,,-0.2383,,0.1158,,,,,,,,,,,,,,4
2012-12-26 03:47:00,0.1841,,,,2.6095,,,121.9373,,,,,,,,-12.7973,,14.1282,,-12.9649,,-0.0164,2.9002,-0.0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.259,,,,,,,,,,,,,,,,-13.2918,,,-13.2069,,-13.3484,,,,,,,,-0.2979,,0.1166,,,,,,,,,,,,,,4
2012-12-26 03:48:00,0.184,,,,2.6189,,,121.9338,,,,,,,,-12.7393,,14.1277,,-12.9407,,-0.0212,3.2598,-0.0684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.2176,,,,,,,,,,,,,,,,-13.2705,,,-13.1997,,-13.3271,,,,,,,,-0.4169999999999999,,0.1158,,,,,,,,,,,,,,4
2012-12-26 03:49:00,0.1839,,,,2.6158,,,121.8841,,,,,,,,-12.7601,,14.1255,,-12.9158,,-0.0168999999999999,3.1455,-0.0534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.1927,,,,,,,,,,,,,,,,-13.2806,,,-13.2277,,-13.3357,,,,,,,,-0.1192,,0.1158,,,,,,,,,,,,,,4
2012-12-26 03:50:00,0.184,,,,2.615,,,121.8863,,,,,,,,-12.8283,,14.1259,,-12.8926,,-0.0225999999999999,3.0714,-0.0693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.1859,,,,,,,,,,,,,,,,-13.3021,,,-13.2477,,-13.3483,,,,,,,,-0.4766,,0.1155999999999999,,,,,,,,,,,,,,4
2012-12-26 03:51:00,0.1839,,,,2.5924,,,121.9132,,,,,,,,-12.8311,,14.1237,,-12.8663,,-0.0214999999999999,3.1685,-0.0656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.1737,,,,,,,,,,,,,,,,-13.3048,,,-13.2444,,-13.3562,,,,,,,,-0.4766,,0.1165,,,,,,,,,,,,,,4
2012-12-26 03:52:00,0.184,,,,2.6149,,,121.9342,,,,,,,,-12.825,,14.1237,,-12.849,,-0.0128,3.2654,-0.0430999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.1705,,,,,,,,,,,,,,,,-13.3143,,,-13.2547,,-13.3619,,,,,,,,-0.3574999999999999,,0.116,,,,,,,,,,,,,,4
2012-12-26 03:53:00,0.1839,,,,2.6178,,,121.9059,,,,,,,,-12.8035,,14.1237,,-12.823,,-0.021,3.174,-0.0654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.1564,,,,,,,,,,,,,,,,-13.3136,,,-13.2644,,-13.3612,,,,,,,,-0.4766,,0.1164,,,,,,,,,,,,,,4
2012-12-26 03:54:00,0.184,,,,2.6044,,,121.9037,,,,,,,,-12.7716,,14.1234,,-12.8023,,-0.0173999999999999,3.2082,-0.0568999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.1506,,,,,,,,,,,,,,,,-13.31,,,-13.2496,,-13.3636,,,,,,,,-0.3574,,0.1157,,,,,,,,,,,,,,4
2012-12-26 03:55:00,0.1839,,,,2.6015,,,121.8665,,,,,,,,-12.7239,,14.1233,,-12.771,,-0.0164,3.1283,-0.0514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.1312,,,,,,,,,,,,,,,,-13.2884,,,-13.2161,,-13.3457,,,,,,,,-0.3574,,0.1162,,,,,,,,,,,,,,4
2012-12-26 03:56:00,0.184,,,,2.6153,,,121.899,,,,,,,,-12.7618,,14.1233,,-12.761,,-0.019,3.0997,-0.0604999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.1354,,,,,,,,,,,,,,,,-13.3111,,,-13.2456,,-13.367,,,,,,,,-0.2383,,0.1157,,,,,,,,,,,,,,4
2012-12-26 03:57:00,0.184,,,,2.605,,,121.9093,,,,,,,,-12.769,,14.1234,,-12.7405,,-0.019,3.3051,-0.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.1275,,,,,,,,,,,,,,,,-13.3204,,,-13.2578,,-13.3733,,,,,,,,-0.5957,,0.1155,,,,,,,,,,,,,,4
2012-12-26 03:58:00,0.1839,,,,2.6112,,,121.9173,,,,,,,,-12.7827,,14.1234,,-12.7198,,-0.0184999999999999,3.5505,-0.0651999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.1202,,,,,,,,,,,,,,,,-13.322,,,-13.2527,,-13.3659,,,,,,,,-0.7148999999999999,,0.1155,,,,,,,,,,,,,,4
2012-12-26 03:59:00,0.184,,,,2.6069,,,121.9223,,,,,,,,-12.8145,,14.1212,,-12.697,,-0.0199,3.2765,-0.0645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.1055,,,,,,,,,,,,,,,,-13.3252,,,-13.2612,,-13.361,,,,,,,,-0.2383,,0.1163,,,,,,,,,,,,,,4
2012-12-26 04:00:00,0.184,,,,2.6186,,,121.9004,,,,,,,,-12.8095,,14.1212,,-12.6763,,-0.0167,3.2936,-0.0529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.1004,,,,,,,,,,,,,,,,-13.3276,,,-13.2747,,-13.3663,,,,,,,,-0.5362,,0.1159,,,,,,,,,,,,,,4
2012-12-26 04:01:00,0.1837999999999999,,,,2.6067,,,121.9234,,,,,,,,-12.8096,,14.1203,,-12.6607,,-0.0148,3.4534,-0.0482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.1012,,,,,,,,,,,,,,,,-13.335,,,-13.2791,,-13.3566,,,,,,,,-0.4169999999999999,,0.1159,,,,,,,,,,,,,,4
2012-12-26 04:02:00,0.184,,,,2.6012,,,121.9159,,,,,,,,-12.8059,,14.1181,,-12.6413,,-0.0167,3.2079,-0.0516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.1011,,,,,,,,,,,,,,,,-13.3208,,,-13.2709,,-13.3513,,,,,,,,-0.4169999999999999,,0.1155999999999999,,,,,,,,,,,,,,4
2012-12-26 04:03:00,0.184,,,,2.6103,,,121.9079,,,,,,,,-12.788,,14.1181,,-12.6227,,-0.0205,3.2079,-0.0666999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.0966,,,,,,,,,,,,,,,,-13.3267,,,-13.2619,,-13.3513,,,,,,,,-0.5362,,0.116,,,,,,,,,,,,,,4
2012-12-26 04:04:00,0.1839,,,,2.619,,,121.8584,,,,,,,,-12.6885,,14.1181,,-12.598,,-0.0171,3.2593,-0.0565999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.0838,,,,,,,,,,,,,,,,-13.2573,,,-13.1896,,-13.2834,,,,,,,,-0.4766,,0.1165,,,,,,,,,,,,,,4
2012-12-26 04:05:00,0.1837999999999999,,,,2.6216,,,121.8607,,,,,,,,-12.5565,,14.1181,,-12.5752,,-0.0187,3.3106,-0.0609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.0536,,,,,,,,,,,,,,,,-13.1854,,,-13.1087,,-13.2226,,,,,,,,-0.3574,,0.1164,,,,,,,,,,,,,,4
2012-12-26 04:06:00,0.1837999999999999,,,,2.6041,,,121.8702,,,,,,,,-12.5015,,14.1182,,-12.562,,-0.0161999999999999,3.3677,-0.0526999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.0352,,,,,,,,,,,,,,,,-13.1431,,,-13.0739,,-13.2012,,,,,,,,-0.4169999999999999,,0.1158,,,,,,,,,,,,,,4
2012-12-26 04:07:00,0.1837999999999999,,,,2.6043,,,121.8654,,,,,,,,-12.4678,,14.1182,,-12.5381,,-0.0155,3.1736,-0.0551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.012,,,,,,,,,,,,,,,,-13.1259,,,-13.0417,,-13.169,,,,,,,,-0.2979,,0.1155,,,,,,,,,,,,,,4
