measured_on,ac_current__251,ac_current__319,ac_power__247,ac_power__315,ac_voltage__250,ac_voltage__318,ambient_temp__252,ambient_temp__320,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__326,das_temp__1368,das_temp__325,dc_pos_current__249,dc_pos_current__317,dc_pos_voltage__248,dc_pos_voltage__316,dc_power__246,dc_power__314,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp__256,inverter_temp__324,module_temp_1__253,module_temp_1__321,module_temp_2__254,module_temp_2__322,module_temp_3__255,module_temp_3__323,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__313,power_factor__327,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2011-03-12 05:58:00,,0.1854,,3.2491,,122.4196,,1.2579,,,,13.8086,,0.6708,,-0.0016,,8.6126,,-0.0149,,,,,,0.5413,,-1.1609,,-1.2194,,-0.784,,,,,,-3.022,0.1270999999999999,,,,4
2011-03-12 05:59:00,,0.1862,,3.3567,,122.4265,,1.2198,,,,13.8091,,0.6594999999999999,,-0.0041,,8.9261,,-0.0366,,,,,,0.5184999999999998,,-1.2509,,-1.1975,,-0.8365,,,,,,-3.2033,0.1275999999999999,,,,4
2011-03-12 06:00:00,,0.1855999999999999,,3.2706,,122.37,,1.1615,,,,13.8105,,0.6482,,-0.0027,,9.2795,,-0.0267,,,,,,0.5057,,-1.3301,,-1.2369,,-0.9568,,,,,,-3.2033,0.1267,,,,4
2011-03-12 06:01:00,,0.1855999999999999,,3.3782,,122.4128,,1.0768,,,,13.8115,,0.6431,,-0.0074999999999999,,9.3137,,-0.0688,,,,,,0.4898,,-1.3613,,-1.2103,,-0.9373,,,,,,-3.2033,0.1275,,,,4
2011-03-12 06:02:00,,0.1857999999999999,,3.3137,,122.4299,,0.9631,,,,13.8106,,0.6278,,-0.0005,,9.4676,,-0.0023999999999999,,,,,,0.4723999999999999,,-1.4134,,-1.2263,,-1.0559,,,,,,-3.2033,0.1270999999999999,,,,4
2011-03-12 06:03:00,,0.1849,,3.3782,,122.3478,,0.8728,,,,13.812,,0.6091999999999999,,-0.0071,,9.6215,,-0.0704,,,,,,0.4495,,-1.49,,-1.3042,,-1.1446,,,,,,-2.9011,0.1273,,,,4
2011-03-12 06:04:00,,0.1855999999999999,,3.3997,,122.3153,,0.7821,,,,13.8125,,0.6075,,-0.005,,9.6101,,-0.0476999999999999,,,,,,0.4289999999999999,,-1.5647,,-1.363,,-1.2633,,,,,,-2.9011,0.1267,,,,4
2011-03-12 06:05:00,,0.1862,,3.3137,,122.288,,0.7052,,,,13.8125,,0.5848999999999999,,-0.0006999999999999,,9.581600000000002,,-0.0048999999999999,,,,,,0.3912999999999999,,-1.6539,,-1.4464,,-1.3315,,,,,,-2.7803,0.1270999999999999,,,,4
2011-03-12 06:06:00,,0.1855999999999999,,3.2922,,122.3016,,0.7451999999999999,,,,13.8135,,0.5714,,0.0006999999999999,,9.9008,,0.0048999999999999,,,,,,0.3640999999999999,,-1.7254,,-1.4947,,-1.3625,,,,,,-2.7803,0.1275999999999999,,,,4
2011-03-12 06:07:00,,0.1852,,3.3782,,122.3033,,0.7942,,,,13.813,,0.5645999999999999,,-0.0016,,10.6304,,-0.0161999999999999,,,,,,0.3451,,-1.777,,-1.5543,,-1.3592,,,,,,-2.8407,0.127,,,,4
2011-03-12 06:08:00,,0.1857999999999999,,3.3567,,122.2982,,0.9018,,,,13.8135,,0.5475999999999999,,0.0020999999999999,,12.4943,,0.0264999999999999,,,,,,0.3346,,-1.7751,,-1.5553,,-1.353,,,,,,-2.3572,0.1277,,,,4
2011-03-12 06:09:00,,0.186,,3.3782,,122.2914,,1.0052,,,,13.8135,,0.5352,,-0.0014,,14.0732,,-0.0178999999999999,,,,,,0.3351,,-1.7695,,-1.583,,-1.3077,,,,,,-2.1759,0.1272,,,,4
2011-03-12 06:10:00,,0.1854,,3.2276,,122.3119,,0.9989,,,,13.8136,,0.5217,,0.005,,15.7889,,0.08,,,,,,0.3331,,-1.7817,,-1.6031,,-1.2902,,,,,,-1.9341,0.1272,,,,4
2011-03-12 06:11:00,,0.1855999999999999,,3.3137,,122.4077,,1.0734,,,,13.814,,0.5063999999999999,,0.0061999999999999,,18.371,,0.1144,,,,,,0.3301,,-1.7421,,-1.5454,,-1.2001,,,,,,-1.4506,0.127,,,,4
2011-03-12 06:12:00,,0.1854,,3.2922,,122.4059,,1.1441,,,,13.8145,,0.4975999999999999,,-0.0020999999999999,,20.8903,,-0.0429,,,,,,0.3385,,-1.7112,,-1.5875,,-1.2515,,,,,,-1.5715,0.1268,,,,4
2011-03-12 06:13:00,,0.1854,,3.3782,,122.3957,,0.9683,,,,13.814,,0.4787,,0.0043,,23.1703,,0.0995999999999999,,,,,,0.3204,,-1.6759,,-1.6072,,-1.2502,,,,,,-1.2088,0.1268,,,,4
2011-03-12 06:14:00,,0.1862,,3.3997,,122.4521,,0.8517,,,,13.8159,,0.4787,,0.0074999999999999,,25.2964,,0.1927,,,,,,0.3080999999999999,,-1.605,,-1.6564,,-1.235,,,,,,-0.8462,0.1272,,,,4
2011-03-12 06:15:00,,0.1852,,3.3782,,122.4538,,0.8263,,,,13.8164,,0.4583999999999999,,0.0066,,27.052,,0.184,,,,,,0.2798999999999999,,-1.5655,,-1.6537,,-1.1796,,,,,,-0.6044,0.1275999999999999,,,,4
2011-03-12 06:16:00,,0.1852,,3.3997,,122.4008,,0.8404,,,,13.8164,,0.4369,,0.0058999999999999,,28.9843,,0.1729999999999999,,,,,,0.2462,,-1.582,,-1.6731,,-1.1492,,,,,,-0.0604,0.1267,,,,4
2011-03-12 06:17:00,,0.1855999999999999,,3.3997,,122.4401,,0.8630999999999999,,,,13.8168,,0.4154999999999999,,0.0119,,33.6354,,0.4117,,,,,,0.2253999999999999,,-1.6223,,-1.7243,,-1.1628,,,,,,0.1812999999999999,0.1279,,,,4
2011-03-12 06:18:00,,0.1852,,3.3567,,122.4521,,0.8314,,,,13.8191,,0.4003999999999999,,0.0103,,38.583,,0.3957,,,,,,0.2096,,-1.6953,,-1.7676,,-1.1728,,,,,,0.6648,0.1275,,,,4
2011-03-12 06:19:00,,0.186,,3.2491,,122.447,,0.8763999999999998,,,,13.8191,,0.3911999999999999,,0.0166,,42.3849,,0.7039999999999998,,,,,,0.2011,,-1.6799,,-1.685,,-1.0939,,,,,,0.967,0.1265,,,,4
2011-03-12 06:20:00,,0.1862,,3.3137,,122.4675,,0.936,,,,13.8191,,0.3725999999999999,,0.0149999999999999,,44.6135,,0.6709,,,,,,0.189,,-1.6871,,-1.6849,,-1.1733,,,,,,1.511,0.1267,,,,4
2011-03-12 06:21:00,,0.1855999999999999,,3.3137,,122.3598,,0.9823,,,,13.8192,,0.3725999999999999,,0.0128,,47.1671,,0.6018,,,,,,0.2061999999999999,,-1.6842,,-1.6488,,-1.1798,,,,,,1.9945,0.1269,,,,4
2011-03-12 06:22:00,,0.1854,,3.3137,,122.382,,0.9903,,,,13.8192,,0.3573,,0.0172999999999999,,50.057,,0.8639999999999999,,,,,,0.2182999999999999,,-1.6908,,-1.607,,-1.1547,,,,,,2.4176,0.1270999999999999,,,,4
2011-03-12 06:23:00,,0.1855999999999999,,3.3137,,122.3393,,0.8116999999999999,,,,13.8192,,0.3503,,0.017,,54.1667,,0.8627,,,,,,0.2135,,-1.6805,,-1.6205,,-1.1342,,,,,,3.2033,0.1272,,,,4
2011-03-12 06:24:00,,0.186,,3.2491,,122.2965,,0.8475,,,,13.8192,,0.3296,,0.0166,,56.4979,,0.9383,,,,,,0.2021999999999999,,-1.6348,,-1.6326,,-1.1398,,,,,,3.8078,0.1263,,,,4
2011-03-12 06:25:00,,0.1854,,3.3137,,122.3239,,0.8851999999999999,,,,13.8192,,0.3245,,0.0246,,59.0857,,1.4718,,,,,,0.2049999999999999,,-1.6074,,-1.577,,-1.098,,,,,,4.7144,0.1274,,,,4
2011-03-12 06:26:00,,0.2585,,2.9264,,122.3187,,0.9011,,,,13.8192,,0.3093,,0.0171,,171.9961,,2.8442,,,,,,0.1991,,-1.6307,,-1.5736,,-1.1632,,,,,,5.3188,0.1052,,,,4
2011-03-12 06:27:00,,0.3506,,1.9366,,122.3051,,0.9526,,,,13.8192,,0.3035999999999999,,0.0172999999999999,,200.2109,,3.1347,,,,,,0.2243999999999999,,-1.5871,,-1.5214,,-1.0756,,,,,,6.4067,0.0560999999999999,,,,4
2011-03-12 06:28:00,,0.4658999999999999,,1.0974,,122.2811,,0.9885,,,,13.8192,,0.2867,,0.023,,209.5645,,4.4371,,,,,,0.2506999999999999,,-1.5145,,-1.4321,,-0.9785,,,,,,7.5551,0.0257,,,,4
2011-03-12 06:29:00,,0.5884,,-0.667,,122.3051,,0.982,,,,13.8192,,0.2867,,0.0320999999999999,,159.3878,,5.124,,,,,,0.2817,,-1.4437,,-1.3844,,-0.8262,,,,,,9.3078,-0.0138,,,,4
2011-03-12 06:30:00,,0.562,,-0.2581999999999999,,122.3307,,0.9197,,,,13.8192,,0.2816,,0.0378,,158.4872,,6.0022,,,,,,0.3060999999999999,,-1.4127,,-1.357,,-0.8364,,,,,,12.5716,-0.0071999999999999,,,,4
2011-03-12 06:31:00,,0.5656999999999999,,1.3556,,122.2999,,0.9269,,,,13.8192,,0.2664,,0.0483,,158.6354,,7.6681,,,,,,0.3261,,-1.3521,,-1.2459,,-0.7983,,,,,,16.5607,0.0115,,,,4
2011-03-12 06:32:00,,0.3432999999999999,,2.0872,,122.3683,,1.0017,,,,13.8192,,0.263,,0.0328,,227.7303,,5.7635,,,,,,0.3730999999999999,,-1.2833,,-1.2038,,-0.7439999999999999,,,,,,20.1871,0.0627,,,,4
2011-03-12 06:33:00,,0.1854,,2.7757,,122.6351,,1.0369,,,,13.8192,,0.246,,-0.0016,,295.5654,,-0.4807,,,,,,0.398,,-1.2374,,-1.1269,,-0.6708,,,,,,26.1707,0.1036,,,,4
2011-03-12 06:34:00,,0.1854,,3.1415,,122.4641,,0.9254,,,,13.8192,,0.246,,0.0054999999999999,,300.0057,,1.6385,,,,,,0.4295999999999999,,-1.1905,,-1.0785,,-0.6180999999999999,,,,,,35.2973,0.1058,,,,4
2011-03-12 06:35:00,,0.186,,3.2491,,122.3923,,0.9645,,,,13.8192,,0.246,,0.0032,,303.6195,,0.9665,,,,,,0.4671,,-1.0959,,-0.9797,,-0.5134999999999998,,,,,,45.0285,0.1072,,,,4
2011-03-12 06:36:00,,0.1862,,3.2922,,122.3598,,1.0006,,,,13.8192,,0.2422999999999999,,0.0,,305.7683,,0.0028999999999999,,,,,,0.5187,,-1.0137,,-0.8931999999999999,,-0.4394,,,,,,53.3694,0.1086,,,,4
2011-03-12 06:37:00,,0.1854,,3.3782,,122.3735,,1.0648,,,,13.8192,,0.2291,,0.0018,,307.0166,,0.5572,,,,,,0.5565999999999999,,-0.9562,,-0.7808,,-0.3632,,,,,,58.2653,0.1092,,,,4
2011-03-12 06:38:00,,0.5241,,14.8685,,122.3581,,1.146,,,,13.8192,,0.2233999999999999,,0.0788999999999999,,290.749,,22.6344,,,,,,0.5935,,-0.8868,,-0.7019999999999998,,-0.309,,,,,,61.8918,0.2258,,,,4
2011-03-12 06:39:00,,0.5726,,24.8525,,122.3495,,1.2329,,,,13.8192,,0.2233999999999999,,0.1305999999999999,,259.9008,,33.8641,,,,,,0.6855999999999999,,-0.798,,-0.5671,,-0.2427,,,,,,65.5184,0.3493,,,,4
2011-03-12 06:40:00,,0.5715,,26.0145,,122.3102,,1.2466,,,,13.8187,,0.2233999999999999,,0.153,,233.2478,,35.6796,,,,,,0.7863,,-0.7200999999999999,,-0.5058,,-0.1757,,,,,,70.535,0.3687,,,,4
2011-03-12 06:41:00,,0.5697999999999999,,27.4131,,122.3119,,1.2198,,,,13.8192,,0.2233999999999999,,0.166,,231.9767,,38.5029,,,,,,0.8726,,-0.684,,-0.4733999999999999,,-0.1641,,,,,,74.6451,0.3958999999999999,,,,4
2011-03-12 06:42:00,,0.5656999999999999,,29.6509,,122.4059,,1.1388,,,,13.8192,,0.2233999999999999,,0.1733,,232.0508,,40.2094,,,,,,0.9416,,-0.6644999999999999,,-0.4582,,-0.1749,,,,,,78.5738,0.4260999999999999,,,,4
2011-03-12 06:43:00,,0.5802,,31.9532,,122.3187,,1.1374,,,,13.8192,,0.2233999999999999,,0.1829,,231.7544,,42.3781,,,,,,1.0093,,-0.6378,,-0.4092,,-0.1784999999999999,,,,,,83.10689999999998,0.4479,,,,4
2011-03-12 06:44:00,,0.5848999999999999,,33.9759,,122.2897,,1.1649,,,,13.8192,,0.2233999999999999,,0.1943,,231.9539,,45.0596,,,,,,1.097,,-0.6018,,-0.3796999999999999,,-0.1439999999999999,,,,,,87.096,0.4728,,,,4
2011-03-12 06:45:00,,0.5823,,36.601,,122.288,,1.2251,,,,13.8187,,0.2272,,0.2086,,231.8456,,48.367,,,,,,1.21,,-0.5294999999999999,,-0.3066999999999999,,-0.0826,,,,,,91.9312,0.5106,,,,4
2011-03-12 06:46:00,,0.5827,,39.5919,,122.2862,,1.2355,,,,13.8183,,0.2442,,0.2207,,231.8798,,51.171,,,,,,1.3304,,-0.4368,,-0.2321,,-0.0253,,,,,,96.6456,0.5493,,,,4
2011-03-12 06:47:00,,0.5884,,42.4967,,122.2931,,0.9631,,,,13.8169,,0.246,,0.2387,,231.7886,,55.3294,,,,,,1.4085,,-0.3678,,-0.1797,,0.0076,,,,,,101.2391,0.5858999999999999,,,,4
2011-03-12 06:48:00,,0.6041999999999998,,45.5952,,122.3546,,0.7944,,,,13.816,,0.246,,0.2503,,232.0052,,58.0831,,,,,,1.4724,,-0.2842,,-0.0961,,0.0616999999999999,,,,,,105.8326,0.6109999999999999,,,,4
2011-03-12 06:49:00,,0.631,,49.0165,,122.423,,0.6583,,,,13.8146,,0.2561999999999999,,0.2662999999999999,,232.0223,,61.7899,,,,,,1.5264,,-0.2069999999999999,,-0.0175,,0.1150999999999999,,,,,,110.8491,0.6305,,,,4
2011-03-12 06:50:00,,0.6541,,52.6744,,122.4658,,0.5756999999999999,,,,13.816,,0.2664,,0.2841,,231.8855,,65.8721,,,,,,1.5732,,-0.114,,0.0797999999999999,,0.1872,,,,,,116.6514,0.6534999999999999,,,,4
2011-03-12 06:51:00,,0.6632,,55.902,,122.4692,,0.5388,,,,13.8141,,0.2816,,0.2970999999999999,,231.6575,,68.8224,,,,,,1.6308,,0.0043,,0.2059999999999999,,0.2909999999999999,,,,,,121.5471,0.6857999999999999,,,,4
2011-03-12 06:52:00,,0.6749,,59.5815,,122.671,,0.6503999999999999,,,,13.8137,,0.2867,,0.3155,,232.1249,,73.2483,,,,,,1.6912,,0.1297,,0.3421,,0.4141,,,,,,126.3218,0.7153,,,,4
2011-03-12 06:53:00,,0.6835,,61.8838,,122.7274,,0.8087999999999999,,,,13.8132,,0.2923,,0.3304,,226.6074,,74.85169999999998,,,,,,1.7586,,0.27,,0.4788,,0.5456999999999999,,,,,,131.9428,0.7340999999999999,,,,4
2011-03-12 06:54:00,,0.7056,,65.4127,,122.6471,,0.9329,,,,13.8132,,0.3093,,0.3444999999999999,,231.2015,,79.6555,,,,,,1.8394,,0.4202,,0.6167,,0.6922,,,,,,137.3824,0.7519,,,,4
2011-03-12 06:55:00,,0.7426,,69.9313,,122.5769,,1.0903,,,,13.8137,,0.3261999999999999,,0.3573,,239.0675,,85.4124,,,,,,1.9231,,0.5854,,0.7702999999999999,,0.8574,,,,,,140.0417,0.7609,,,,4
2011-03-12 06:56:00,,0.7542999999999999,,71.8464,,122.5462,,1.0829,,,,13.8123,,0.3427999999999999,,0.3703,,233.396,,86.39109999999998,,,,,,2.0028,,0.6875999999999999,,0.8516,,0.9329,,,,,,144.8165,0.7771,,,,4
2011-03-12 06:57:00,,0.7762999999999999,,75.48279999999998,,122.5581,,0.9818,,,,13.81,,0.3640999999999999,,0.3844,,237.9332,,91.4602,,,,,,2.0678,,0.793,,0.975,,1.0656,,,,,,149.833,0.7893,,,,4
2011-03-12 06:58:00,,0.8293,,81.271,,122.5616,,0.9565,,,,13.8082,,0.3741999999999999,,0.391,,251.3737,,98.2791,,,,,,2.1001,,0.8973999999999999,,1.1124,,1.1699,,,,,,157.0262,0.7983,,,,4
2011-03-12 06:59:00,,0.8641999999999999,,87.10209999999998,,122.6385,,1.0199,,,,13.8082,,0.4036,,0.3957999999999999,,262.0611,,103.7376,,,,,,2.1839,,1.036,,1.2733,,1.3193,,,,,,163.4332,0.8187999999999999,,,,4
2011-03-12 07:00:00,,0.9025,,92.6106,,122.7018,,1.0354,,,,13.8086,,0.4358,,0.4097,,269.0435,,110.2408,,,,,,2.2756,,1.1789,,1.4219,,1.4255,,,,,,168.5116,0.8336,,,,4
2011-03-12 07:01:00,,0.9416,,98.3127,,122.724,,1.0411,,,,13.8082,,0.4617999999999999,,0.4193,,274.2932,,114.9763,,,,,,2.3539,,1.3177,,1.5879,,1.5786,,,,,,171.534,0.8465,,,,4
2011-03-12 07:02:00,,0.9667,,101.3036,,122.6949,,0.9422,,,,13.8082,,0.4787,,0.4378,,274.1564,,120.0357,,,,,,2.4174,,1.4532,,1.7377,,1.7011,,,,,,174.6174,0.8515,,,,4
2011-03-12 07:03:00,,1.0067,,106.8766,,122.6436,,0.9378,,,,13.8073,,0.5010999999999999,,0.4501,,279.4174,,125.7552,,,,,,2.5107,,1.6035,,1.9231,,1.8656,,,,,,177.9418,0.8608,,,,4
2011-03-12 07:04:00,,1.0329,,110.3624,,122.6676,,1.0165,,,,13.8073,,0.5233999999999999,,0.4536999999999999,,281.0533,,127.5155,,,,,,2.6406,,1.7844,,2.1384,,2.0472,,,,,,181.4479,0.8670999999999999,,,,4
2011-03-12 07:05:00,,1.066,,114.7949,,122.6368,,1.2247,,,,13.805,,0.5514,,0.4722,,281.0191,,132.6784,,,,,,2.809,,1.9718,,2.3479,,2.2324,,,,,,186.4647,0.8763999999999998,,,,4
2011-03-12 07:06:00,,1.0846,,117.1834,,122.6436,,1.2941,,,,13.805,,0.5731,,0.5022999999999999,,271.2722,,136.2399,,,,,,2.9903,,2.1556,,2.5509,,2.4168,,,,,,190.9387,0.8771999999999999,,,,4
2011-03-12 07:07:00,,1.1201,,121.4868,,122.6351,,1.4198,,,,13.8031,,0.6018999999999999,,0.5122999999999999,,273.8771,,140.3215,,,,,,3.2218,,2.3745,,2.7703,,2.6162,,,,,,195.4115,0.8816,,,,4
2011-03-12 07:08:00,,1.1607,,127.1244,,122.5923,,1.4252,,,,13.8027,,0.6362999999999999,,0.5172999999999999,,280.5461,,145.1335,,,,,,3.4394,,2.5838,,3.0018,,2.7574,,,,,,199.5826,0.8911999999999999,,,,4
2011-03-12 07:09:00,,1.1979,,131.0405,,122.6265,,1.4592,,,,13.8022,,0.6594999999999999,,0.544,,277.2914,,150.8426,,,,,,3.6235,,2.7661,,3.1717,,2.9317,,,,,,204.539,0.8927,,,,4
2011-03-12 07:10:00,,1.2274,,135.925,,122.6556,,1.5743,,,,13.8004,,0.6915,,0.5622,,277.109,,155.8103,,,,,,3.8171,,2.9757,,3.3776,,3.1427,,,,,,210.2811,0.8993999999999999,,,,4
2011-03-12 07:11:00,,1.2669,,140.7664,,122.6881,,1.6491,,,,13.799,,0.7273,,0.5803,,281.0191,,163.0572,,,,,,4.0165,,3.1661,,3.5521,,3.3345,,,,,,215.2978,0.9046,,,,4
2011-03-12 07:12:00,,1.2992,,144.2737,,122.6795,,1.6812,,,,13.7972,,0.7579,,0.5734,,287.5456,,164.8746,,,,,,4.218,,3.3536,,3.7638,,3.534,,,,,,220.677,0.9049,,,,4
2011-03-12 07:13:00,,1.3372,,149.8897,,122.6984,,1.8563,,,,13.7972,,0.7943,,0.6088,,281.7715,,171.4799,,,,,,4.4714,,3.5731,,4.0224,,3.7341,,,,,,225.4518,0.9125,,,,4
2011-03-12 07:14:00,,1.3738,,154.5375,,122.7736,,2.121,,,,13.7972,,0.8299999999999998,,0.622,,282.8716,,175.9326,,,,,,4.7471,,3.8191,,4.2726,,4.0366,,,,,,230.3472,0.916,,,,4
2011-03-12 07:15:00,,1.4097,,159.0346,,122.7719,,2.4224,,,,13.7967,,0.873,,0.642,,280.4605,,180.0397,,,,,,5.0746,,4.0871,,4.5089,,4.2987,,,,,,234.9406,0.9178,,,,4
2011-03-12 07:16:00,,1.4445,,163.1229,,122.7001,,2.715,,,,13.7953,,0.9146,,0.6574999999999999,,280.0558,,184.1547,,,,,,5.4076,,4.3472,,4.8123,,4.5337,,,,,,239.2921,0.9203,,,,4
2011-03-12 07:17:00,,1.4789,,167.3403,,122.736,,2.7123,,,,13.7921,,0.9611,,0.6724,,277.9697,,186.8981,,,,,,5.7411,,4.5892,,5.0163,,4.7271,,,,,,243.5227,0.9212,,,,4
2011-03-12 07:18:00,,1.5153,,171.988,,122.8112,,2.6899,,,,13.7917,,1.0023,,0.6948999999999999,,278.1179,,193.2572,,,,,,6.0236,,4.833,,5.2342,,4.9601,,,,,,247.9345,0.9223,,,,4
2011-03-12 07:19:00,,1.5482,,175.5599,,122.8334,,2.6116,,,,13.7907,,1.0533,,0.7173,,275.2451,,197.4274,,,,,,6.347,,5.0942,,5.486,,5.2141,,,,,,252.9508,0.923,,,,4
2011-03-12 07:20:00,,1.5916,,181.4556,,122.8813,,2.7495,,,,13.7884,,1.0998,,0.7264,,279.6169,,203.1046,,,,,,6.6606,,5.3202,,5.7809,,5.5506,,,,,,258.0275,0.9257,,,,4
2011-03-12 07:21:00,,1.6076,,183.2416,,122.8813,,2.9595,,,,13.7862,,1.1505,,0.7125,,288.2581,,205.3551,,,,,,6.9847,,5.5945,,6.0065,,5.8397,,,,,,263.1042,0.9281,,,,4
2011-03-12 07:22:00,,1.6611,,189.5461,,122.8762,,2.9077,,,,13.7862,,1.2006,,0.7439999999999999,,284.0401,,211.309,,,,,,7.302399999999999,,5.7461,,6.0847,,6.0027,,,,,,266.7908,0.9289,,,,4
2011-03-12 07:23:00,,1.708,,195.8077,,122.9326,,2.7485,,,,13.7857,,1.2557,,0.7736,,281.0876,,217.4176,,,,,,7.5647,,5.816,,6.2229,,6.1502,,,,,,272.9553,0.9316,,,,4
2011-03-12 07:24:00,,1.7361,,198.9492,,123.0027,,2.6341,,,,13.7811,,1.3103,,0.8075999999999999,,275.7467,,222.6411,,,,,,7.8596,,5.96,,6.4267,,6.3968,,,,,,278.2135,0.9327,,,,4
2011-03-12 07:25:00,,1.7727,,204.1349,,122.9224,,2.6874,,,,13.7794,,1.3674,,0.8227999999999999,,277.6505,,228.4728,,,,,,8.175599999999998,,6.2075,,6.7891,,6.7287,,,,,,283.1691,0.9354,,,,4
2011-03-12 07:26:00,,1.8194,,209.3851,,122.9172,,2.604,,,,13.7802,,1.4263,,0.8287999999999999,,279.7195,,231.8331,,,,,,8.545199999999998,,6.5492,,7.0395,,7.0253,,,,,,288.1855,0.9362,,,,4
2011-03-12 07:27:00,,1.8549,,213.6025,,122.9771,,2.5414,,,,13.7773,,1.4843,,0.8425,,281.7715,,237.3559,,,,,,8.907899999999998,,6.8941,,7.397599999999999,,7.248999999999999,,,,,,292.6577,0.9375,,,,4
2011-03-12 07:28:00,,1.8908,,218.1857,,122.9429,,2.5962,,,,13.7738,,1.5472,,0.8702999999999999,,278.2775,,242.1805,,,,,,9.2809,,7.2473,,7.7525,,7.6097,,,,,,296.9488,0.9382,,,,4
2011-03-12 07:29:00,,1.9226,,222.2095,,122.9412,,2.75,,,,13.7737,,1.6087,,0.8740999999999999,,282.0622,,246.5411,,,,,,9.6461,,7.5847,,8.0243,,7.917799999999999,,,,,,301.1188,0.9393,,,,4
2011-03-12 07:30:00,,1.9568,,226.0826,,122.9873,,2.7886,,,,13.7732,,1.6728,,0.8891999999999999,,283.7665,,252.3132,,,,,,10.0077,,7.9023,,8.186899999999998,,8.0577,,,,,,305.8935,0.9403,,,,4
2011-03-12 07:31:00,,2.0015,,231.9568,,122.9805,,2.7679,,,,13.7716,,1.7358,,0.9038,,283.4416,,256.1444,,,,,,10.3313,,8.1399,,8.4329,,8.3222,,,,,,312.058,0.9424,,,,4
2011-03-12 07:32:00,,2.0558,,237.6804,,122.9087,,2.8465,,,,13.7684,,1.8059,,0.9435,,278.1293,,262.3674,,,,,,10.6715,,8.3765,,8.7744,,8.5297,,,,,,317.3767,0.9416,,,,4
2011-03-12 07:33:00,,2.0952,,242.8015,,122.8762,,2.8231,,,,13.7674,,1.8691,,0.9617,,280.0331,,269.2931,,,,,,10.964,,8.5463,,8.773899999999998,,8.7427,,,,,,322.4532,0.9428,,,,4
2011-03-12 07:34:00,,2.1283,,246.5025,,122.9036,,2.7057,,,,13.7632,,1.9373,,0.9578,,282.5923,,270.6331,,,,,,11.1855,,8.6604,,8.8794,,8.916299999999998,,,,,,327.5907,0.9436,,,,4
2011-03-12 07:35:00,,2.1746,,252.1831,,122.8967,,2.5665,,,,13.7614,,2.006,,0.9922,,279.0241,,276.8172,,,,,,11.4426,,8.9542,,9.1476,,9.2092,,,,,,332.9695,0.944,,,,4
2011-03-12 07:36:00,,2.2155,,257.1966,,122.9207,,2.5503,,,,13.7614,,2.0736,,1.0166,,278.8418,,283.4731,,,,,,11.6994,,8.9883,,9.1853,,9.4013,,,,,,338.0465,0.9449,,,,4
2011-03-12 07:37:00,,2.2505,,261.0052,,122.9343,,2.6077,,,,13.7596,,2.147,,1.0194,,281.7145,,287.1507,,,,,,11.9244,,9.2401,,9.5091,,9.7292,,,,,,342.9418,0.9457,,,,4
2011-03-12 07:38:00,,2.2735,,264.3619,,122.8728,,2.6363,,,,13.7554,,2.2103,,1.0226,,282.8089,,289.081,,,,,,12.1753,,9.3174,,9.7866,,10.0646,,,,,,347.9584,0.9467,,,,4
2011-03-12 07:39:00,,2.3275,,270.9032,,122.8676,,2.6315,,,,13.7547,,2.2856,,1.0627,,280.1299,,297.671,,,,,,12.5322,,9.6119,,10.0795,,10.4209,,,,,,353.0955,0.9475,,,,4
2011-03-12 07:40:00,,2.3697,,275.8737,,122.8916,,2.8045,,,,13.7519,,2.3577,,1.0752,,280.5574,,301.6581,,,,,,12.8858,,9.9554,,10.4354,,10.6862,,,,,,358.656,0.9485,,,,4
2011-03-12 07:41:00,,2.4093,,280.7581,,122.8882,,2.953,,,,13.7494,,2.4326,,1.1104,,278.0836,,308.764,,,,,,13.1624,,10.2032,,10.6357,,10.9675,,,,,,363.4306,0.9494,,,,4
2011-03-12 07:42:00,,2.4415,,283.9211,,122.8557,,2.9931,,,,13.7494,,2.5074,,1.1352,,274.0937,,311.148,,,,,,13.4992,,10.6027,,10.9706,,11.0927,,,,,,368.2641,0.9495,,,,4
2011-03-12 07:43:00,,2.4688,,287.6221,,122.8386,,3.1938,,,,13.7488,,2.5819,,1.1464,,274.4243,,314.595,,,,,,13.7671,,10.7117,,11.0605,,11.385,,,,,,371.5849,0.9493,,,,4
2011-03-12 07:44:00,,2.4999,,291.4952,,122.8728,,3.324,,,,13.7469,,2.6661,,1.1566,,275.3933,,318.5135,,,,,,14.0696,,10.8227,,11.2652,,11.546,,,,,,375.7555,0.9495,,,,4
2011-03-12 07:45:00,,2.5276,,294.4861,,122.8676,,3.3979,,,,13.7441,,2.7596,,1.1719,,275.171,,322.4533,,,,,,14.4457,,11.2273,,11.6138,,11.8964,,,,,,378.234,0.95,,,,4
2011-03-12 07:46:00,,2.5709,,300.3819,,122.8625,,3.3266,,,,13.7412,,2.8419,,1.1872,,275.5244,,327.0884,,,,,,14.6964,,11.4508,,11.7278,,12.0604,,,,,,384.9431,0.951,,,,4
