measured_on,ac_current__251,ac_current__319,ac_power__247,ac_power__315,ac_voltage__250,ac_voltage__318,ambient_temp__252,ambient_temp__320,ambient_temp_f__17,das_battery_voltage__326,das_temp__325,dc_pos_current__249,dc_pos_current__317,dc_pos_voltage__248,dc_pos_voltage__316,dc_power__246,dc_power__314,intsolirrad__16,inverter_temp__256,inverter_temp__324,module_temp_1__253,module_temp_1__321,module_temp_2__254,module_temp_2__322,module_temp_3__255,module_temp_3__323,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,module_temp_f__18,poa_irradiance__245,poa_irradiance__313,power_factor__327,wind_speed_mph__19,system_id
2012-10-12 11:11:00,,0.6140999999999999,,42.8977,,121.8165,,8.383499999999998,,13.4619,15.3926,,0.2267,,267.5667,,60.6573,,,12.7302,,10.73,,10.7469,,11.4758,,,,,,,61.0513,0.5816999999999999,,4
2012-10-12 11:12:00,,0.6146,,43.8439,,121.8507,,8.4749,,13.4637,15.3015,,0.2285,,267.7832,,61.1973,,,12.6842,,10.7543,,10.7994,,11.4831,,,,,,,61.8247,0.5902,,4
2012-10-12 11:13:00,,0.6234,,46.0156,,121.8712,,8.500899999999998,,13.465,15.2124,,0.2422,,267.9256,,64.8906,,,12.6361,,10.7321,,10.7314,,11.4512,,,,,,,63.9628,0.6123,,4
2012-10-12 11:14:00,,0.6313999999999999,,48.5529,,121.9088,,8.464299999999998,,13.4677,15.1255,,0.2457999999999999,,267.8572,,65.8482,,,12.5537,,10.6995,,10.7319,,11.4137,,,,,,,66.4585,0.6391999999999999,,4
2012-10-12 11:15:00,,0.634,,50.6387,,121.9224,,8.429,,13.47,15.0328,,0.2495,,267.5497,,66.7522,,,12.4704,,10.7013,,10.7655,,11.4824,,,,,,,68.7749,0.6614999999999999,,4
2012-10-12 11:16:00,,0.639,,52.3159,,121.9498,,8.5332,,13.4716,14.9464,,0.2629,,267.6009,,70.3584,,,12.4932,,10.8024,,10.8976,,11.5982,,,,,,,70.4987,0.6766999999999999,,4
2012-10-12 11:17:00,,0.653,,53.9931,,121.931,,8.6002,,13.4721,14.864,,0.2688999999999999,,267.5211,,71.9203,,,12.4834,,10.8505,,10.957,,11.6363,,,,,,,71.9836,0.6846999999999999,,4
2012-10-12 11:18:00,,0.6699,,56.7454,,121.9241,,8.7096,,13.4722,14.7819,,0.2833999999999999,,267.5838,,75.84229999999998,,,12.4959,,10.9194,,11.0315,,11.6973,,,,,,,74.4192,0.6965,,4
2012-10-12 11:19:00,,0.6941,,60.1213,,121.9617,,8.6432,,13.4723,14.7035,,0.2982,,260.834,,77.7735,,,12.4397,,10.8722,,10.9272,,11.6524,,,,,,,77.8644,0.7167,,4
2012-10-12 11:20:00,,0.7172,,64.3144,,122.025,,8.5301,,13.4724,14.622,,0.3191999999999999,,259.934,,82.9769,,,12.3508,,10.8381,,10.9396,,11.645,,,,,,,82.0233,0.7394,,4
2012-10-12 11:21:00,,0.7431999999999999,,68.0558,,122.0574,,8.6094,,13.4724,14.5454,,0.3427,,254.7164,,87.2805,,,12.373,,10.9132,,11.0422,,11.7446,,,,,,,85.9439,0.7578,,4
2012-10-12 11:22:00,,0.7628,,71.0447,,122.0335,,8.6147,,13.4725,14.4712,,0.3493,,258.8802,,90.4235,,,12.3476,,10.9603,,11.1056,,11.8382,,,,,,,89.50879999999998,0.7706,,4
2012-10-12 11:23:00,,0.775,,73.0659,,122.0591,,8.6825,,13.4734,14.3985,,0.3584,,263.6763,,94.5036,,,12.3738,,11.048,,11.1812,,11.9362,,,,,,,91.23200000000001,0.7793999999999999,,4
2012-10-12 11:24:00,,0.775,,72.7219,,121.96,,8.7195,,13.4753,14.3279,,0.3532,,259.9625,,91.7979,,,12.3951,,11.1433,,11.3273,,12.0356,,,,,,,91.2923,0.777,,4
2012-10-12 11:25:00,,0.7607,,70.8727,,121.9703,,8.7253,,13.4778,14.2547,,0.3415,,264.0294,,90.1791,,,12.3919,,11.1936,,11.4079,,12.0964,,,,,,,89.6298,0.7721,,4
2012-10-12 11:26:00,,0.7427,,67.3892,,122.0045,,8.6929,,13.4772,14.1896,,0.3279,,260.4409,,85.3919,,,12.3729,,11.2218,,11.405,,12.107,,,,,,,85.8293,0.755,,4
2012-10-12 11:27:00,,0.7117999999999999,,62.2071,,121.8866,,8.6539,,13.4783,14.1256,,0.3153,,257.4847,,81.1811,,,12.3536,,11.2145,,11.4287,,12.0976,,,,,,,80.95919999999998,0.7311999999999999,,4
2012-10-12 11:28:00,,0.6839,,57.627,,121.8199,,8.6661,,13.4785,14.06,,0.2928,,258.772,,75.76439999999998,,,12.3561,,11.236,,11.4643,,12.1141,,,,,,,76.1485,0.7023,,4
2012-10-12 11:29:00,,0.6683999999999999,,54.7672,,121.9019,,8.7131,,13.4792,14.0007,,0.2816,,256.1575,,72.1344,,,12.3423,,11.2102,,11.4047,,12.0483,,,,,,,73.1794,0.6826999999999999,,4
2012-10-12 11:30:00,,0.6621,,54.5522,,122.0028,,8.7223,,13.4816,13.9414,,0.2857,,256.2088,,73.2018,,,12.3201,,11.2041,,11.3718,,12.033,,,,,,,72.5266,0.6803,,4
2012-10-12 11:31:00,,0.6715999999999999,,55.6273,,121.9293,,8.65,,13.4818,13.8742,,0.2928,,256.243,,75.02419999999998,,,12.2259,,11.1604,,11.3479,,11.9979,,,,,,,73.3589,0.6877999999999999,,4
2012-10-12 11:32:00,,0.6754999999999999,,56.8529,,121.9088,,8.7337,,13.4842,13.823,,0.2882,,257.8094,,74.30119999999998,,,12.2251,,11.2393,,11.4909,,12.0922,,,,,,,74.96309999999998,0.6971,,4
2012-10-12 11:33:00,,0.6792,,56.6594,,121.8712,,8.7496,,13.4853,13.7596,,0.2940999999999999,,260.8283,,76.7181,,,12.1805,,11.2003,,11.3631,,11.9962,,,,,,,74.9047,0.6951,,4
2012-10-12 11:34:00,,0.6623,,54.3586,,121.8848,,8.772999999999998,,13.4844,13.7001,,0.275,,261.3637,,71.8744,,,12.1018,,11.2054,,11.3794,,11.9808,,,,,,,72.9448,0.6823,,4
2012-10-12 11:35:00,,0.6421999999999999,,50.8322,,121.8695,,8.850799999999998,,13.4841,13.6438,,0.2626999999999999,,261.415,,68.6752,,,12.0763,,11.2221,,11.4201,,11.9968,,,,,,,69.3223,0.6624999999999999,,4
2012-10-12 11:36:00,,0.6174,,46.5532,,121.8968,,8.875299999999998,,13.4855,13.5769,,0.2472,,260.9935,,64.5183,,,12.0276,,11.1845,,11.3565,,11.9347,,,,,,,65.0457,0.629,,4
2012-10-12 11:37:00,,0.6087,,42.5322,,121.9139,,8.8566,,13.4852,13.5139,,0.2296999999999999,,261.1416,,59.9738,,,11.9903,,11.1909,,11.3678,,11.9024,,,,,,,61.0667,0.5865,,4
2012-10-12 11:38:00,,0.5953,,39.8444,,121.9617,,8.923899999999998,,13.4856,13.4506,,0.2155,,261.1871,,56.2982,,,11.9874,,11.1922,,11.3895,,11.8945,,,,,,,57.9185,0.5554,,4
2012-10-12 11:39:00,,0.5898999999999999,,38.2747,,121.9566,,8.983499999999998,,13.4857,13.3981,,0.2087,,261.1472,,54.5012,,,11.9791,,11.1564,,11.3227,,11.8277,,,,,,,56.078,0.5392,,4
2012-10-12 11:40:00,,0.5920999999999998,,37.8016,,121.9258,,9.0178,,13.4857,13.3444,,0.2005,,261.0732,,52.3491,,,11.9858,,11.1462,,11.371,,11.8471,,,,,,,55.1276,0.5281,,4
2012-10-12 11:41:00,,0.5897,,37.6739,,121.93,,9.0678,,13.4858,13.2876,,0.203,,261.2929,,53.0463,,,11.9934,,11.1185,,11.3251,,11.7886,,,,,,,54.5939,0.5249,,4
2012-10-12 11:42:00,,0.5923,,37.6524,,121.9881,,9.0662,,13.4858,13.245,,0.2051,,261.1446,,53.5534,,,11.9726,,11.0617,,11.2386,,11.7459,,,,,,,54.594,0.5249,,4
2012-10-12 11:43:00,,0.5945,,37.9317,,122.0539,,9.0088,,13.4873,13.1957,,0.2054999999999999,,261.1658,,53.6733,,,11.8964,,10.9875,,11.173,,11.6444,,,,,,,55.1294,0.5262999999999999,,4
2012-10-12 11:44:00,,0.5934,,38.2542,,122.0504,,9.0707,,13.4887,13.149,,0.2109999999999999,,261.1313,,55.0935,,,11.8714,,10.9949,,11.2086,,11.6792,,,,,,,55.783,0.5364999999999999,,4
2012-10-12 11:45:00,,0.5970999999999999,,39.4582,,122.0704,,9.1458,,13.4892,13.0963,,0.2169,,261.2042,,56.6583,,,11.8615,,10.9955,,11.1965,,11.6707,,,,,,,57.0907,0.5474999999999999,,4
2012-10-12 11:46:00,,0.6050999999999999,,41.0709,,121.9951,,9.1922,,13.491,13.0575,,0.2223999999999999,,261.4205,,58.1346,,,11.8543,,10.9721,,11.135,,11.6395,,,,,,,59.1107,0.5648999999999998,,4
2012-10-12 11:47:00,,0.6085,,43.9306,,122.0784,,9.1859,,13.491,13.011,,0.2316999999999999,,261.3797,,60.5652,,,11.8203,,10.912,,11.0925,,11.5724,,,,,,,61.9035,0.5980999999999999,,4
2012-10-12 11:48:00,,0.6154,,47.9732,,122.0885,,9.3151,,13.4915,12.9675,,0.2495,,261.2199,,65.1723,,,11.7922,,10.8697,,11.01,,11.5281,,,,,,,65.9435,0.6429,,4
2012-10-12 11:49:00,,0.6466,,52.9402,,122.0728,,9.3292,,13.4915,12.9221,,0.2713999999999999,,261.2022,,70.8807,,,11.7573,,10.7684,,10.8841,,11.3938,,,,,,,70.3997,0.6729,,4
2012-10-12 11:50:00,,0.6829,,58.5524,,122.1035,,9.304900000000002,,13.4915,12.8881,,0.2967,,257.0153,,76.2085,,,11.69,,10.5217,,10.6925,,11.1291,,,,,,,75.5092,0.7052,,4
2012-10-12 11:51:00,,0.7037999999999999,,61.7132,,122.1494,,9.3067,,13.4916,12.8481,,0.3226,,245.9985,,79.35559999999998,,,11.593,,10.2958,,10.4829,,10.9466,,,,,,,79.1931,0.7280999999999999,,4
2012-10-12 11:52:00,,0.7208999999999999,,65.0031,,122.1988,,9.2403,,13.4934,12.8077,,0.3403999999999999,,247.3311,,84.1877,,,11.4664,,10.0821,,10.2213,,10.7388,,,,,,,81.8668,0.7436,,4
2012-10-12 11:53:00,,0.7331999999999999,,67.1748,,122.2533,,9.181,,13.4953,12.7762,,0.342,,252.2978,,86.28499999999998,,,11.3617,,9.9432,,10.0294,,10.5534,,,,,,,83.23359999999998,0.7538,,4
2012-10-12 11:54:00,,0.7469,,69.2402,,122.3271,,9.1038,,13.4948,12.7258,,0.3361,,262.6519,,88.25629999999998,,,11.2695,,9.8097,,9.9242,,10.3594,,,,,,,84.30329999999998,0.7641,,4
2012-10-12 11:55:00,,0.7586,,70.8326,,122.1958,,9.1112,,13.4971,12.6892,,0.3468,,255.8434,,88.71309999999998,,,11.2498,,9.7687,,9.910100000000002,,10.3008,,,,,,,86.0265,0.7702999999999999,,4
2012-10-12 11:56:00,,0.7734999999999999,,73.5,,122.1632,,9.1246,,13.4967,12.6452,,0.3541,,261.9589,,92.7554,,,11.2472,,9.7336,,9.9428,,10.2742,,,,,,,88.8785,0.783,,4
2012-10-12 11:57:00,,0.7954999999999999,,76.748,,122.2673,,9.2342,,13.4971,12.5985,,0.371,,265.7276,,98.5472,,,11.2652,,9.8025,,10.0626,,10.3296,,,,,,,92.4434,0.7953,,4
2012-10-12 11:58:00,,0.8136999999999999,,79.3096,,122.2182,,9.426100000000002,,13.4971,12.5591,,0.3654999999999999,,270.037,,98.6598,,,11.3117,,9.9588,,10.2244,,10.4398,,,,,,,95.949,0.8025999999999999,,4
2012-10-12 11:59:00,,0.8246,,80.2791,,122.1287,,9.5291,,13.4971,12.5228,,0.3789,,263.925,,100.0003,,,11.3387,,10.1123,,10.3793,,10.5565,,,,,,,97.4345,0.8054999999999999,,4
2012-10-12 12:00:00,,0.8131,,78.77419999999998,,122.0971,,9.5443,,13.4971,12.4991,,0.3682,,268.4727,,98.8645,,,11.3628,,10.2587,,10.5355,,10.6731,,,,,,,96.6624,0.8016999999999999,,4
2012-10-12 12:01:00,,0.7853999999999999,,74.968,,121.9966,,9.5173,,13.4971,12.4659,,0.3502,,271.0371,,94.9175,,,11.3768,,10.3772,,10.6342,,10.7287,,,,,,,94.0485,0.7919,,4
2012-10-12 12:02:00,,0.766,,71.809,,122.074,,9.41,,13.4972,12.4377,,0.3422999999999999,,263.087,,90.0584,,,11.3944,,10.4456,,10.663,,10.771,,,,,,,90.484,0.777,,4
2012-10-12 12:03:00,,0.7439999999999999,,67.6805,,121.9556,,9.2772,,13.4972,12.4189,,0.3309,,260.3495,,86.1436,,,11.4121,,10.4825,,10.7112,,10.7952,,,,,,,86.8006,0.7579,,4
2012-10-12 12:04:00,,0.7172,,63.5961,,121.9727,,9.1724,,13.4972,12.3884,,0.3209,,252.2211,,80.93899999999998,,,11.4063,,10.4815,,10.7018,,10.7949,,,,,,,82.87959999999998,0.7369999999999999,,4
2012-10-12 12:05:00,,0.6896999999999999,,59.166,,122.0161,,9.0414,,13.4972,12.3658,,0.3124,,244.6509,,76.43179999999998,,,11.3709,,10.4603,,10.6614,,10.7821,,,,,,,79.1367,0.7113,,4
2012-10-12 12:06:00,,0.6663999999999999,,55.2944,,122.0171,,9.0072,,13.4972,12.3432,,0.3050999999999999,,239.6188,,73.1182,,,11.3483,,10.4926,,10.6896,,10.8102,,,,,,,75.9286,0.691,,4
2012-10-12 12:07:00,,0.6573,,53.0576,,121.9605,,9.1155,,13.4972,12.3262,,0.2989999999999999,,239.7381,,71.6798,,,11.3658,,10.566,,10.8341,,10.8631,,,,,,,73.4927,0.6741,,4
2012-10-12 12:08:00,,0.6441,,52.3062,,122.0064,,9.2918,,13.4972,12.2997,,0.2967,,239.6133,,71.0972,,,11.3893,,10.6014,,10.8386,,10.768,,,,,,,72.30459999999998,0.6678,,4
2012-10-12 12:09:00,,0.6442999999999999,,52.3493,,121.9811,,9.1683,,13.4976,12.2788,,0.2843999999999999,,239.8304,,68.2107,,,11.3937,,10.5946,,10.8268,,10.7068,,,,,,,71.9482,0.6653,,4
2012-10-12 12:10:00,,0.6483999999999999,,52.3075,,121.9428,,9.0143,,13.4972,12.2506,,0.2828,,239.7561,,67.8086,,,11.3541,,10.5591,,10.7638,,10.5881,,,,,,,72.5424,0.6679,,4
2012-10-12 12:11:00,,0.6555999999999998,,52.8883,,121.9977,,8.9924,,13.4999,12.2315,,0.2947,,239.6596,,70.6216,,,11.3541,,10.5436,,10.761,,10.5499,,,,,,,73.5524,0.673,,4
2012-10-12 12:12:00,,0.6597,,54.6959,,122.0322,,8.990199999999998,,13.5013,12.2031,,0.2964999999999999,,239.7604,,71.0903,,,11.3489,,10.5469,,10.7607,,10.5659,,,,,,,75.3938,0.6844,,4
2012-10-12 12:13:00,,0.6662,,57.6212,,121.9726,,8.958999999999998,,13.5022,12.1749,,0.3035999999999999,,239.2938,,72.64159999999998,,,11.3319,,10.5503,,10.719,,10.5531,,,,,,,78.48319999999998,0.7130999999999998,,4
2012-10-12 12:14:00,,0.6813,,59.6867,,121.998,,8.967399999999998,,13.5027,12.1485,,0.3184,,239.4448,,76.23319999999998,,,11.2829,,10.5705,,10.7533,,10.5613,,,,,,,80.9783,0.7270999999999999,,4
2012-10-12 12:15:00,,0.6804999999999999,,61.257,,121.9932,,9.0043,,13.5022,12.1286,,0.3275,,235.7361,,77.1954,,,11.2644,,10.6323,,10.8447,,10.633,,,,,,,83.533,0.7474,,4
2012-10-12 12:16:00,,0.6847999999999999,,61.8813,,122.0183,,9.0021,,13.5027,12.0973,,0.3493999999999999,,226.7815,,79.2286,,,11.2457,,10.6998,,10.8924,,10.6737,,,,,,,87.0382,0.7494,,4
2012-10-12 12:17:00,,0.6836999999999999,,62.2256,,122.0664,,9.0801,,13.5027,12.0672,,0.3625999999999999,,218.3095,,79.1807,,,11.2861,,10.8157,,10.9906,,10.8157,,,,,,,90.1276,0.7533999999999998,,4
2012-10-12 12:18:00,,0.6872,,62.9143,,122.1749,,9.141800000000002,,13.5027,12.0463,,0.3655999999999999,,215.2171,,78.67149999999998,,,11.3173,,10.9224,,11.0564,,10.9492,,,,,,,92.0882,0.7560999999999999,,4
2012-10-12 12:19:00,,0.6875999999999999,,63.022,,122.2129,,9.1442,,13.5027,12.0197,,0.3664999999999999,,218.7332,,80.1628,,,11.3408,,10.9762,,11.0947,,11.0446,,,,,,,91.5536,0.7561999999999999,,4
2012-10-12 12:20:00,,0.6809,,61.4307,,122.1673,,9.0466,,13.5031,11.9972,,0.3622,,216.3127,,78.3473,,,11.3512,,11.0057,,11.1284,,11.1327,,,,,,,90.4844,0.7467,,4
2012-10-12 12:21:00,,0.6891,,63.4097,,122.1009,,9.0263,,13.5031,11.9783,,0.3625999999999999,,223.0139,,80.87999999999998,,,11.3712,,11.0426,,11.1801,,11.2464,,,,,,,91.1381,0.757,,4
2012-10-12 12:22:00,,0.7294,,69.4541,,122.1253,,9.0606,,13.5027,11.9614,,0.3733,,234.6497,,87.628,,,11.4092,,11.0969,,11.2266,,11.3126,,,,,,,94.5247,0.7823999999999999,,4
2012-10-12 12:23:00,,0.7714999999999999,,76.1007,,122.0572,,9.0314,,13.5036,11.9557,,0.3988999999999999,,239.5505,,95.5814,,,11.4282,,11.1533,,11.24,,11.3845,,,,,,,100.7036,0.8111,,4
2012-10-12 12:24:00,,0.8279999999999998,,84.8122,,122.0814,,9.000999999999998,,13.5036,11.9482,,0.4300999999999999,,239.3231,,102.8904,,,11.4559,,11.2289,,11.341,,11.52,,,,,,,109.675,0.8372,,4
2012-10-12 12:25:00,,0.8827,,92.0611,,122.0885,,9.0129,,13.5036,11.9331,,0.4782,,233.1527,,111.4817,,,11.4725,,11.3365,,11.4267,,11.643,,,,,,,120.4287,0.8527,,4
2012-10-12 12:26:00,,0.9687,,103.9131,,122.1264,,9.0654,,13.5041,11.9145,,0.5301,,234.7714,,124.4258,,,11.5145,,11.513,,11.5962,,11.9293,,,,,,,133.3213,0.8756,,4
2012-10-12 12:27:00,,1.0792,,118.6689,,122.1761,,9.1005,,13.5027,11.9083,,0.5829999999999999,,240.7375,,140.3904,,,11.585,,11.7048,,11.783,,12.0709,,,,,,,148.1742,0.8929,,4
2012-10-12 12:28:00,,1.1826,,131.4243,,122.2207,,9.206600000000002,,13.5027,11.9083,,0.6199,,244.5383,,151.5996,,,11.6653,,11.9273,,12.0329,,12.4192,,,,,,,161.6607,0.9091,,4
2012-10-12 12:29:00,,1.2853,,141.0394,,122.1867,,9.3198,,13.5034,11.9083,,0.6521,,252.6469,,164.7462,,,11.7569,,12.142,,12.2961,,12.7652,,,,,,,170.2757,0.9002999999999999,,4
2012-10-12 12:30:00,,1.3554,,150.4823,,122.1441,,9.4529,,13.5031,11.9083,,0.6786999999999999,,256.9719,,174.4474,,,11.8837,,12.3946,,12.5782,,13.054,,,,,,,180.0788,0.9074,,4
2012-10-12 12:31:00,,1.4949,,169.024,,122.2024,,9.537,,13.5031,11.9083,,0.7348,,263.6104,,193.7731,,,11.9942,,12.6745,,12.8228,,13.3728,,,,,,,198.6751,0.9186,,4
2012-10-12 12:32:00,,1.8052,,206.4941,,122.317,,9.6054,,13.503,11.9331,,0.8777,,267.1205,,234.5242,,,12.1148,,12.9544,,13.1124,,13.7435,,,,,,,237.1151,0.9331,,4
2012-10-12 12:33:00,,2.1176,,243.2762,,122.4385,,9.6063,,13.5021,11.9539,,1.0218,,269.6108,,275.1756,,,12.2614,,13.4076,,13.5985,,14.3523,,,,,,,277.2187,0.9416,,4
2012-10-12 12:34:00,,3.4116,,401.2875,,122.8608,,9.7006,,13.5002,11.9727,,1.6508,,270.6878,,448.5221,,,12.4575,,14.2428,,14.4383,,15.3641,,,,,,,418.3235,0.9569,,4
2012-10-12 12:35:00,,6.0603,,726.1943,,123.8318,,9.685,,13.4979,12.0124,,2.8654,,274.3575,,786.5389,,,12.8515,,16.6096,,16.8664,,17.9526,,,,,,,826.6663,0.9672,,4
2012-10-12 12:36:00,,8.5557,,1031.656,,124.7823,,9.7692,,13.4974,12.0728,,4.0424,,276.3348,,1117.076,,,13.5221,,19.8359,,20.0769,,21.4897,,,,,,,1217.482,0.9688,,4
2012-10-12 12:37:00,,8.2681,,994.8321,,124.726,,9.9897,,13.4974,12.177,,3.9266,,273.959,,1075.71,,,14.4896,,23.138,,23.4965,,25.1747,,,,,,,1200.254,0.969,,4
2012-10-12 12:38:00,,8.173999999999998,,984.1203,,124.7004,,10.3459,,13.4932,12.3313,,3.977,,268.4605,,1067.584,,,15.506,,25.9847,,26.1482,,28.0514,,,,,,,1185.757,0.9689,,4
2012-10-12 12:39:00,,8.1293,,977.9047,,124.7175,,10.3475,,13.4877,12.5362,,4.015,,263.2755,,1057.009,,,16.3521,,28.0353,,28.1271,,30.2534,,,,,,,1177.678,0.969,,4
2012-10-12 12:40:00,,8.0036,,960.7183,,124.6731,,10.3923,,13.4845,12.7824,,3.9722,,261.7542,,1039.723,,,17.0985,,29.861,,30.1533,,32.4929,,,,,,,1163.241,0.9687,,4
2012-10-12 12:41:00,,7.7599,,931.1428,,124.6151,,10.2275,,13.4771,13.0631,,3.8735,,259.7942,,1006.316,,,17.7665,,31.2937,,31.2916,,33.9715,,,,,,,1131.871,0.9685,,4
2012-10-12 12:42:00,,7.531799999999999,,903.4595,,124.5672,,10.2923,,13.4739,13.3919,,3.7965,,257.3099,,976.8414,,,18.3904,,32.2728,,32.1357,,35.1112,,,,,,,1099.848,0.9683,,4
2012-10-12 12:43:00,,7.431899999999999,,892.3393999999998,,124.492,,10.377,,13.4675,13.7381,,3.7497,,257.2018,,964.4272,,,18.8707,,33.2399,,33.3946,,36.2463,,,,,,,1089.506,0.9685,,4
2012-10-12 12:44:00,,7.312999999999999,,876.7231,,124.4015,,10.6757,,13.462,14.0962,,3.6934,,256.5579,,947.5401,,,19.3598,,33.6152,,33.6387,,36.5889,,,,,,,1072.752,0.9684,,4
2012-10-12 12:45:00,,7.2375,,868.1839999999999,,124.5724,,10.6684,,13.4565,14.4699,,3.7048,,253.162,,937.8799,,,19.6853,,33.77,,33.7161,,37.6194,,,,,,,1062.95,0.9682,,4
2012-10-12 12:46:00,,7.1513,,858.1028,,124.5583,,11.0579,,13.4533,14.8579,,3.6473,,254.2688,,927.3726,,,20.1814,,34.3253,,34.2283,,38.1124,,,,,,,1051.9,0.9681,,4
2012-10-12 12:47:00,,7.08,,848.7028,,124.5606,,11.1742,,13.4482,15.2712,,3.6045,,254.8085,,918.4399,,,20.573,,34.5396,,34.3553,,38.6204,,,,,,,1042.217,0.9673,,4
2012-10-12 12:48:00,,7.0265,,842.6652,,124.5207,,11.0488,,13.4409,15.6788,,3.5587,,255.9661,,910.8099,,,20.7951,,34.404,,34.1112,,38.5214,,,,,,,1034.79,0.9678,,4
2012-10-12 12:49:00,,6.9828,,837.9244999999999,,124.5401,,10.828,,13.4354,16.0747,,3.562,,255.051,,908.4387,,,20.804,,34.1021,,33.7809,,38.4095,,,,,,,1027.245,0.9679,,4
2012-10-12 12:50:00,,6.9373,,831.6938,,124.4678,,10.8985,,13.4312,16.4592,,3.5024,,256.7612,,899.2332,,,20.6669,,33.1897,,32.6803,,37.3225,,,,,,,1017.083,0.968,,4
2012-10-12 12:51:00,,6.9369,,831.6728,,124.3587,,10.4879,,13.428,16.8233,,3.5224,,255.2905,,899.1761,,,20.4668,,31.7826,,30.8036,,36.3034,,,,,,,1012.386,0.968,,4
2012-10-12 12:52:00,,6.9253,,830.0453,,124.4488,,10.641,,13.4214,17.1947,,3.4786,,257.8953,,897.0539999999999,,,20.5332,,31.4545,,30.8165,,36.1572,,,,,,,1008.99,0.968,,4
2012-10-12 12:53:00,,6.9096,,828.0308,,124.3936,,10.7237,,13.4179,17.5406,,3.5156,,254.2106,,893.7023,,,20.5883,,30.685,,29.9233,,35.4362,,,,,,,1003.154,0.9679,,4
2012-10-12 12:54:00,,6.908,,828.5569,,124.3731,,10.7354,,13.4132,17.8721,,3.5429,,252.8114,,895.6802,,,20.6708,,30.1347,,29.4292,,34.6352,,,,,,,1002.36,0.9679,,4
2012-10-12 12:55:00,,6.9172,,829.1044,,124.3953,,10.6505,,13.4084,18.1867,,3.4688,,259.2052,,899.0077999999999,,,20.8204,,30.4128,,29.7368,,35.2881,,,,,,,1002.873,0.968,,4
2012-10-12 12:56:00,,6.851,,820.5562999999999,,124.3748,,10.9756,,13.408,18.4944,,3.384,,262.9673,,889.8536,,,21.2363,,31.9191,,31.9532,,37.0369,,,,,,,1001.006,0.9679,,4
2012-10-12 12:57:00,,6.855,,821.9465,,124.3959,,11.4684,,13.4044,18.8107,,3.4626,,256.8297,,889.2797,,,21.8704,,33.9516,,33.9286,,38.2029,,,,,,,999.4431,0.968,,4
2012-10-12 12:58:00,,6.8303,,818.3455,,124.3927,,11.9228,,13.3985,19.1371,,3.4879,,254.229,,886.6971999999998,,,22.4645,,35.3661,,35.4646,,38.596,,,,,,,996.9799,0.9679,,4
2012-10-12 12:59:00,,6.7835,,811.9969,,124.3612,,12.4387,,13.396,19.458,,3.4167,,257.5771,,880.0071,,,22.9718,,36.798,,36.7131,,39.7158,,,,,,,995.6592,0.9678,,4
2012-10-12 13:00:00,,6.7631,,810.3323,,124.3531,,12.7092,,13.3916,19.7908,,3.4734,,252.6697,,877.5096,,,23.477,,37.5714,,37.433,,40.5623,,,,,,,993.2541000000001,0.9676,,4
2012-10-12 13:01:00,,6.7411,,806.3943,,124.233,,12.5561,,13.3859,20.1489,,3.4907,,250.4643,,874.2768999999998,,,23.864,,38.0992,,37.4554,,40.5469,,,,,,,989.5616,0.9676,,4
2012-10-12 13:02:00,,6.7367,,805.677,,124.201,,12.4722,,13.3838,20.494,,3.4574,,252.5069,,872.9722,,,24.1596,,38.8551,,38.4431,,41.4407,,,,,,,990.5994,0.9675,,4
2012-10-12 13:03:00,,6.6958,,799.9555,,124.141,,12.5557,,13.3801,20.8323,,3.4043,,254.2609,,865.5499999999998,,,24.5167,,39.4074,,38.5947,,41.7629,,,,,,,986.5498,0.9674,,4
2012-10-12 13:04:00,,6.6618,,796.1648,,124.1674,,12.5651,,13.3743,21.1644,,3.3736,,256.3324,,864.7256,,,24.6968,,39.248,,38.7518,,42.061,,,,,,,983.853,0.9674,,4
2012-10-12 13:05:00,,6.6659,,797.0452,,124.1672,,12.527,,13.3715,21.492,,3.4184,,252.8117,,864.1784,,,24.8423,,39.1309,,38.3237,,41.4096,,,,,,,982.3038,0.9674,,4
2012-10-12 13:06:00,,6.6652,,796.7818,,124.1749,,12.4519,,13.3667,21.8102,,3.4667,,248.9195,,862.9045999999998,,,25.0075,,38.6796,,38.1585,,41.8226,,,,,,,980.5479,0.9674,,4
2012-10-12 13:07:00,,6.6652,,796.4587,,124.0689,,12.4604,,13.3621,22.1261,,3.4576,,249.8193,,863.7032,,,25.3597,,39.484,,39.3668,,43.021,,,,,,,981.1387,0.9672,,4
2012-10-12 13:08:00,,6.6782,,798.239,,124.0186,,12.6752,,13.361,22.4447,,3.4184,,252.7856,,864.0653999999998,,,25.7392,,40.0013,,39.6182,,43.2746,,,,,,,985.9068,0.9674,,4
2012-10-12 13:09:00,,6.6965,,800.4749,,124.1057,,12.5617,,13.3569,22.7981,,3.4528,,250.7576,,865.7282,,,26.0546,,40.8297,,39.9012,,44.0746,,,,,,,989.8232,0.9676,,4
2012-10-12 13:10:00,,6.4782,,772.9262,,123.9582,,12.7775,,13.3508,23.1121,,3.2878,,254.7894,,837.6611,,,26.2781,,41.4138,,40.7425,,44.2811,,,,,,,958.309,0.9671,,4
