measured_on,ac_current__319,ac_current__669,ac_power__315,ac_power__665,ac_voltage__318,ac_voltage__668,ambient_temp__320,ambient_temp__670,ambient_temp_f__17,das_temp__325,dc_pos_current__317,dc_pos_current__667,dc_pos_voltage__316,dc_pos_voltage__666,dc_power__314,dc_power__664,intsolirrad__16,inverter_temp__673,module_temp_1__321,module_temp_1__671,module_temp_2__672,module_temp_f__18,poa_irradiance__663,wind_speed_mph__19,system_id
2010-03-31 12:26:00,5.658,,528.819,,122.838,,12.519,,,28.479,2.287,,246.142,,562.778,,,,35.281,,,,,,4
2010-03-31 12:27:00,5.653,,515.749,,122.856,,12.636,,,28.437,2.255,,243.366,,548.96,,,,35.901,,,,,,4
2010-03-31 12:28:00,6.066,,599.525,,123.017,,12.67,,,28.325,2.713,,234.508,,636.016,,,,36.627,,,,,,4
2010-03-31 12:29:00,5.749,,535.817,,122.811,,12.472,,,28.297,2.448,,232.45,,569.026,,,,36.678,,,,,,4
2010-03-31 12:30:00,5.347,,440.37,,122.681,,12.336,,,28.193,2.046,,230.434,,471.482,,,,36.297,,,,,,4
2010-03-31 12:31:00,5.172,,388.839,,122.554,,12.18,,,28.124,1.776,,234.372,,416.058,,,,35.761,,,,,,4
2010-03-31 12:32:00,5.182,,390.172,,122.623,,12.533,,,28.117,1.766,,236.768,,418.278,,,,35.691,,,,,,4
2010-03-31 12:33:00,5.331,,427.647,,122.694,,12.322,,,28.032,1.881,,243.78,,458.424,,,,35.606,,,,,,4
2010-03-31 12:34:00,5.509,,475.621,,122.814,,12.496,,,28.011,2.138,,237.992,,508.73,,,,35.747,,,,,,4
2010-03-31 12:35:00,5.237,,408.004,,122.682,,12.698,,,27.957,1.859,,235.584,,437.916,,,,35.829,,,,,,4
2010-03-31 12:36:00,5.293,,423.837,,122.646,,12.497,,,27.889,1.928,,235.186,,453.502,,,,35.767,,,,,,4
2010-03-31 12:37:00,5.471,,467.853,,122.735,,12.431,,,27.818,2.097,,238.776,,500.662,,,,35.908,,,,,,4
2010-03-31 12:38:00,5.571,,489.918,,122.753,,12.242,,,27.77,2.262,,231.638,,524.03,,,,36.16,,,,,,4
2010-03-31 12:39:00,5.568,,476.727,,122.692,,12.084,,,27.66,2.182,,234.108,,512.038,,,,36.359,,,,,,4
2010-03-31 12:40:00,6.06,,594.642,,123.039,,12.512,,,27.635,2.667,,237.524,,633.79,,,,37.523,,,,,,4
2010-03-31 12:41:00,5.304,,423.595,,122.581,,12.628,,,27.609,1.924,,235.752,,453.536,,,,37.399,,,,,,4
2010-03-31 12:42:00,5.015,,334.072,,122.268,,12.374,,,27.531,1.521,,235.93,,358.888,,,,36.824,,,,,,4
2010-03-31 12:43:00,4.952,,306.336,,122.256,,12.319,,,27.527,1.379,,239.288,,329.988,,,,36.303,,,,,,4
2010-03-31 12:44:00,4.97,,312.127,,122.258,,12.3,,,27.486,1.369,,246.204,,337.106,,,,35.217,,,,,,4
2010-03-31 12:45:00,4.957,,349.564,,122.497,,12.284,,,27.424,1.489,,253.138,,377.022,,,,35.466,,,,,,4
2010-03-31 12:46:00,5.352,,457.959,,122.685,,12.476,,,27.439,1.905,,257.358,,490.404,,,,35.674,,,,,,4
2010-03-31 12:47:00,5.045,,380.389,,122.537,,12.482,,,27.425,1.583,,256.954,,406.822,,,,36.003,,,,,,4
2010-03-31 12:48:00,5.399,,466.091,,122.727,,12.739,,,27.409,1.971,,252.766,,499.176,,,,36.11,,,,,,4
2010-03-31 12:49:00,6.045,,600.764,,122.945,,13.123,,,27.392,2.541,,253.136,,642.55,,,,36.864,,,,,,4
2010-03-31 12:50:00,5.566,,500.186,,122.721,,13.236,,,27.333,2.135,,251.46,,536.726,,,,37.076,,,,,,4
2010-03-31 12:51:00,5.392,,467.137,,122.664,,12.858,,,27.303,1.969,,253.448,,499.072,,,,36.178,,,,,,4
2010-03-31 12:52:00,5.686,,532.888,,122.866,,12.554,,,27.289,2.25,,252.49,,568.18,,,,36.035,,,,,,4
2010-03-31 12:53:00,5.094,,395.705,,122.528,,12.658,,,27.235,1.688,,252.338,,425.95,,,,35.808,,,,,,4
2010-03-31 12:54:00,5.233,,424.608,,122.682,,12.557,,,27.231,1.761,,258.086,,454.352,,,,35.053,,,,,,4
2010-03-31 12:55:00,4.93,,335.558,,122.513,,12.492,,,27.176,1.4,,258.752,,362.124,,,,34.799,,,,,,4
2010-03-31 12:56:00,4.938,,334.132,,122.504,,12.313,,,27.172,1.392,,260.048,,362.064,,,,34.614,,,,,,4
2010-03-31 12:57:00,5.113,,386.004,,122.552,,12.494,,,27.198,1.571,,265.902,,417.832,,,,35.066,,,,,,4
2010-03-31 12:58:00,5.62,,516.531,,122.819,,12.653,,,27.207,2.08,,266.036,,553.242,,,,35.754,,,,,,4
2010-03-31 12:59:00,5.502,,483.301,,122.723,,12.829,,,27.165,1.995,,259.304,,517.526,,,,36.126,,,,,,4
2010-03-31 13:00:00,5.212,,420.501,,122.637,,12.755,,,27.142,1.712,,263.242,,451.172,,,,35.652,,,,,,4
2010-03-31 13:01:00,5.665,,525.753,,122.833,,12.749,,,27.137,2.103,,268.39,,564.416,,,,35.99,,,,,,4
2010-03-31 13:02:00,5.525,,496.189,,122.794,,12.786,,,27.15,1.962,,270.432,,530.572,,,,36.035,,,,,,4
2010-03-31 13:03:00,5.11,,391.983,,122.575,,12.951,,,27.137,1.559,,269.396,,420.016,,,,35.743,,,,,,4
2010-03-31 13:04:00,4.887,,302.482,,122.316,,12.564,,,27.151,1.223,,268.69,,328.552,,,,34.888,,,,,,4
2010-03-31 13:05:00,4.82,,264.236,,122.173,,12.427,,,27.129,1.072,,269.38,,288.856,,,,34.183,,,,,,4
2010-03-31 13:06:00,4.809,,257.222,,122.218,,12.797,,,27.108,1.059,,265.566,,281.238,,,,33.69,,,,,,4
2010-03-31 13:07:00,4.82,,261.847,,122.259,,12.964,,,27.061,1.081,,263.524,,284.952,,,,33.231,,,,,,4
2010-03-31 13:08:00,4.843,,280.939,,122.293,,12.754,,,27.062,1.14,,268.736,,306.296,,,,32.837,,,,,,4
2010-03-31 13:09:00,4.819,,270.143,,122.24,,12.657,,,27.027,1.112,,264.166,,293.648,,,,32.595,,,,,,4
2010-03-31 13:10:00,4.885,,305.158,,122.383,,12.597,,,26.985,1.283,,258.848,,332.174,,,,32.55,,,,,,4
2010-03-31 13:11:00,4.829,,281.875,,122.325,,12.609,,,26.935,1.191,,257.116,,306.106,,,,32.613,,,,,,4
2010-03-31 13:12:00,4.804,,275.082,,122.261,,12.87,,,26.867,1.174,,253.184,,297.128,,,,32.722,,,,,,4
2010-03-31 13:13:00,4.814,,270.936,,122.271,,12.801,,,26.777,1.147,,257.35,,295.194,,,,32.594,,,,,,4
2010-03-31 13:14:00,4.789,,254.668,,122.27,,12.842,,,26.741,1.059,,264.274,,279.674,,,,32.375,,,,,,4
2010-03-31 13:15:00,4.796,,249.922,,122.218,,12.515,,,26.623,1.0,,273.556,,273.42,,,,32.015,,,,,,4
2010-03-31 13:16:00,4.797,,251.084,,122.189,,12.55,,,26.522,1.012,,272.296,,275.376,,,,32.097,,,,,,4
2010-03-31 13:17:00,4.881,,287.304,,122.32,,12.76,,,26.479,1.142,,277.42,,316.61,,,,32.153,,,,,,4
2010-03-31 13:18:00,4.878,,286.874,,122.294,,13.081,,,26.425,1.163,,271.894,,315.976,,,,32.334,,,,,,4
2010-03-31 13:19:00,4.877,,298.006,,122.328,,13.135,,,26.316,1.233,,262.898,,324.198,,,,32.317,,,,,,4
2010-03-31 13:20:00,4.81,,259.386,,122.191,,12.886,,,26.201,1.097,,260.612,,285.888,,,,32.102,,,,,,4
2010-03-31 13:21:00,4.8,,252.399,,122.192,,12.8,,,26.12,1.047,,265.184,,277.744,,,,31.836,,,,,,4
2010-03-31 13:22:00,4.804,,247.45,,122.208,,12.389,,,26.062,1.013,,270.332,,273.812,,,,31.696,,,,,,4
2010-03-31 13:23:00,4.817,,258.224,,122.261,,12.358,,,25.968,1.052,,270.836,,284.962,,,,31.654,,,,,,4
2010-03-31 13:24:00,4.939,,317.214,,122.418,,12.508,,,25.922,1.26,,275.36,,347.15,,,,31.796,,,,,,4
2010-03-31 13:25:00,4.849,,275.847,,122.387,,12.526,,,25.83,1.087,,279.056,,303.17,,,,32.052,,,,,,4
2010-03-31 13:26:00,4.827,,263.895,,122.251,,12.69,,,25.741,1.063,,275.048,,292.226,,,,31.965,,,,,,4
2010-03-31 13:27:00,4.872,,279.535,,122.347,,13.162,,,25.704,1.104,,279.53,,308.816,,,,31.872,,,,,,4
2010-03-31 13:28:00,5.337,,443.623,,122.721,,13.402,,,25.627,1.717,,279.242,,479.358,,,,32.088,,,,,,4
2010-03-31 13:29:00,5.045,,355.664,,122.588,,13.008,,,25.521,1.387,,277.956,,385.624,,,,32.085,,,,,,4
2010-03-31 13:30:00,4.992,,336.423,,122.567,,12.709,,,25.471,1.305,,279.196,,364.242,,,,31.946,,,,,,4
2010-03-31 13:31:00,4.943,,316.939,,122.506,,12.663,,,25.38,1.243,,277.12,,344.368,,,,31.878,,,,,,4
2010-03-31 13:32:00,4.953,,321.971,,122.53,,12.537,,,25.32,1.263,,275.7,,348.114,,,,32.004,,,,,,4
2010-03-31 13:33:00,4.903,,302.493,,122.563,,12.77,,,25.257,1.198,,275.15,,329.684,,,,32.318,,,,,,4
2010-03-31 13:34:00,4.888,,295.231,,122.563,,13.095,,,25.228,1.168,,275.042,,321.402,,,,32.52,,,,,,4
2010-03-31 13:35:00,5.005,,347.417,,122.553,,12.711,,,25.158,1.364,,276.33,,376.486,,,,32.144,,,,,,4
2010-03-31 13:36:00,5.006,,348.771,,122.514,,12.526,,,25.09,1.378,,273.566,,376.988,,,,32.382,,,,,,4
2010-03-31 13:37:00,4.872,,290.656,,122.382,,12.37,,,24.987,1.162,,272.494,,316.744,,,,32.089,,,,,,4
2010-03-31 13:38:00,4.794,,244.73,,122.243,,12.396,,,24.928,0.995,,270.33,,268.874,,,,31.828,,,,,,4
2010-03-31 13:39:00,4.769,,226.464,,122.229,,12.472,,,24.914,0.926,,268.946,,249.038,,,,31.293,,,,,,4
2010-03-31 13:40:00,4.759,,221.707,,122.257,,12.302,,,24.827,0.9,,271.78,,244.568,,,,30.928,,,,,,4
2010-03-31 13:41:00,4.781,,237.518,,122.253,,12.483,,,24.803,0.956,,272.632,,260.538,,,,30.502,,,,,,4
2010-03-31 13:42:00,4.761,,222.219,,122.172,,12.417,,,24.737,0.895,,276.758,,247.678,,,,30.305,,,,,,4
2010-03-31 13:43:00,4.77,,228.864,,122.296,,12.446,,,24.702,0.938,,268.84,,252.166,,,,30.25,,,,,,4
2010-03-31 13:44:00,4.777,,237.728,,122.255,,12.368,,,24.656,0.994,,263.104,,261.404,,,,29.969,,,,,,4
2010-03-31 13:45:00,4.796,,251.574,,122.287,,12.352,,,24.611,1.057,,259.724,,274.548,,,,30.023,,,,,,4
2010-03-31 13:46:00,4.816,,266.829,,122.377,,12.539,,,24.542,1.1,,265.278,,291.956,,,,29.982,,,,,,4
2010-03-31 13:47:00,4.891,,294.538,,122.48,,12.667,,,24.538,1.194,,269.518,,321.842,,,,30.091,,,,,,4
2010-03-31 13:48:00,4.886,,295.325,,122.46,,12.547,,,24.477,1.187,,270.344,,321.016,,,,30.15,,,,,,4
2010-03-31 13:49:00,4.857,,279.574,,122.35,,12.523,,,24.429,1.136,,270.128,,306.932,,,,30.487,,,,,,4
2010-03-31 13:50:00,4.849,,281.677,,122.399,,12.579,,,24.383,1.143,,269.248,,307.884,,,,30.77,,,,,,4
2010-03-31 13:51:00,4.928,,315.001,,122.382,,12.627,,,24.301,1.234,,276.684,,341.494,,,,30.941,,,,,,4
2010-03-31 13:52:00,4.996,,340.326,,122.426,,12.63,,,24.277,1.311,,280.904,,368.388,,,,31.204,,,,,,4
2010-03-31 13:53:00,5.006,,351.458,,122.474,,12.9,,,24.236,1.388,,274.97,,381.55,,,,31.399,,,,,,4
2010-03-31 13:54:00,5.032,,362.276,,122.517,,12.758,,,24.17,1.422,,275.408,,391.568,,,,31.496,,,,,,4
2010-03-31 13:55:00,5.008,,352.625,,122.453,,12.593,,,24.167,1.376,,276.96,,381.026,,,,31.405,,,,,,4
2010-03-31 13:56:00,5.029,,366.152,,122.435,,12.805,,,24.213,1.463,,269.206,,393.582,,,,31.428,,,,,,4
2010-03-31 13:57:00,5.134,,403.61,,122.552,,12.629,,,24.183,1.671,,260.6,,435.288,,,,31.596,,,,,,4
2010-03-31 13:58:00,5.244,,432.497,,122.702,,12.731,,,24.186,1.791,,259.298,,464.374,,,,31.708,,,,,,4
2010-03-31 13:59:00,5.436,,476.006,,122.805,,12.71,,,24.171,1.913,,266.018,,508.858,,,,31.792,,,,,,4
2010-03-31 14:00:00,5.069,,373.496,,122.585,,12.838,,,24.198,1.494,,269.318,,402.41,,,,31.713,,,,,,4
2010-03-31 14:01:00,5.128,,399.663,,122.603,,12.726,,,24.15,1.599,,268.364,,428.972,,,,31.853,,,,,,4
2010-03-31 14:02:00,5.17,,410.431,,122.731,,12.898,,,24.144,1.648,,267.634,,441.138,,,,32.268,,,,,,4
2010-03-31 14:03:00,5.188,,415.144,,122.723,,12.933,,,24.163,1.655,,269.97,,446.704,,,,32.618,,,,,,4
2010-03-31 14:04:00,5.36,,459.402,,122.795,,12.637,,,24.124,1.885,,261.978,,493.696,,,,32.737,,,,,,4
2010-03-31 14:05:00,5.462,,481.104,,122.836,,12.542,,,24.107,1.928,,267.502,,515.656,,,,33.18,,,,,,4
2010-03-31 14:06:00,4.985,,336.709,,122.586,,12.656,,,24.092,1.339,,271.404,,363.388,,,,33.044,,,,,,4
2010-03-31 14:07:00,4.877,,291.02,,122.515,,12.448,,,24.056,1.156,,274.372,,317.17,,,,32.676,,,,,,4
2010-03-31 14:08:00,4.942,,320.072,,122.59,,12.235,,,24.093,1.255,,277.696,,348.264,,,,32.046,,,,,,4
2010-03-31 14:09:00,4.9,,300.5,,122.574,,12.29,,,24.164,1.203,,271.118,,326.304,,,,31.658,,,,,,4
2010-03-31 14:10:00,4.839,,269.973,,122.479,,12.413,,,24.135,1.099,,267.498,,293.936,,,,31.409,,,,,,4
2010-03-31 14:11:00,4.823,,256.209,,122.462,,12.218,,,24.047,1.029,,272.484,,280.278,,,,30.767,,,,,,4
2010-03-31 14:12:00,4.93,,320.22,,122.475,,12.068,,,24.03,1.298,,267.316,,347.024,,,,30.858,,,,,,4
2010-03-31 14:13:00,4.908,,310.024,,122.486,,12.085,,,24.052,1.26,,267.898,,337.712,,,,31.025,,,,,,4
2010-03-31 14:14:00,4.858,,287.948,,122.425,,12.192,,,24.048,1.194,,263.02,,313.992,,,,30.682,,,,,,4
2010-03-31 14:15:00,4.796,,251.832,,122.31,,12.013,,,24.038,1.042,,264.376,,275.462,,,,30.467,,,,,,4
2010-03-31 14:16:00,4.766,,224.311,,122.292,,11.987,,,24.029,0.936,,263.512,,246.626,,,,30.443,,,,,,4
2010-03-31 14:17:00,4.755,,212.744,,122.333,,12.064,,,24.017,0.888,,263.578,,234.132,,,,29.931,,,,,,4
2010-03-31 14:18:00,4.768,,225.363,,122.393,,12.059,,,23.99,0.955,,260.204,,248.334,,,,29.563,,,,,,4
2010-03-31 14:19:00,4.778,,233.219,,122.396,,12.342,,,23.95,0.986,,260.108,,256.386,,,,29.501,,,,,,4
2010-03-31 14:20:00,4.773,,235.135,,122.435,,12.204,,,23.928,0.998,,257.986,,257.396,,,,29.252,,,,,,4
2010-03-31 14:21:00,4.762,,223.65,,122.299,,12.16,,,23.898,0.959,,256.63,,246.086,,,,29.241,,,,,,4
2010-03-31 14:22:00,4.746,,214.996,,122.372,,12.31,,,23.857,0.948,,249.122,,236.126,,,,29.129,,,,,,4
2010-03-31 14:23:00,4.734,,201.513,,122.315,,12.07,,,23.828,0.888,,251.946,,223.774,,,,28.894,,,,,,4
2010-03-31 14:24:00,4.732,,184.909,,122.267,,12.198,,,23.787,0.82,,251.35,,206.1,,,,28.804,,,,,,4
2010-03-31 14:25:00,4.725,,168.503,,122.163,,12.161,,,23.748,0.7399999999999999,,255.888,,189.448,,,,28.609,,,,,,4
2010-03-31 14:26:00,4.732,,168.365,,122.195,,12.129,,,23.689,0.7139999999999999,,263.774,,188.368,,,,28.226,,,,,,4
2010-03-31 14:27:00,4.741,,163.961,,122.219,,12.238,,,23.714,0.689,,267.886,,184.676,,,,27.873,,,,,,4
2010-03-31 14:28:00,4.74,,150.957,,122.172,,12.27,,,23.67,0.631,,271.666,,171.35,,,,27.557,,,,,,4
2010-03-31 14:29:00,4.747,,140.172,,122.229,,12.342,,,23.598,0.5869999999999999,,273.418,,160.598,,,,27.226,,,,,,4
2010-03-31 14:30:00,4.739,,144.984,,122.165,,12.387,,,23.534,0.6129999999999999,,270.15,,165.726,,,,26.937,,,,,,4
2010-03-31 14:31:00,4.744,,157.404,,122.211,,12.309,,,23.515,0.656,,272.826,,178.816,,,,26.802,,,,,,4
2010-03-31 14:32:00,4.745,,154.299,,122.246,,12.42,,,23.463,0.654,,267.136,,174.754,,,,26.738,,,,,,4
2010-03-31 14:33:00,4.744,,145.832,,122.22,,12.385,,,23.373,0.6189999999999999,,269.266,,166.618,,,,26.676,,,,,,4
2010-03-31 14:34:00,4.753,,142.534,,122.319,,12.355,,,23.32,0.5989999999999999,,271.418,,162.61,,,,26.597,,,,,,4
2010-03-31 14:35:00,4.763,,134.656,,122.295,,12.109,,,23.206,0.567,,272.994,,154.728,,,,26.491,,,,,,4
2010-03-31 14:36:00,4.769,,124.113,,122.29,,12.115,,,23.136,0.529,,275.922,,145.956,,,,26.469,,,,,,4
2010-03-31 14:37:00,4.781,,119.307,,122.235,,12.087,,,23.051,0.502,,272.992,,137.118,,,,26.301,,,,,,4
2010-03-31 14:38:00,4.797,,107.823,,122.188,,12.043,,,22.963,0.46,,275.898,,126.902,,,,26.081,,,,,,4
2010-03-31 14:39:00,4.805,,105.477,,122.298,,12.019,,,22.899,0.452,,273.184,,123.428,,,,25.809,,,,,,4
2010-03-31 14:40:00,4.803,,105.841,,122.334,,12.129,,,22.858,0.451,,277.978,,125.454,,,,25.635,,,,,,4
2010-03-31 14:41:00,4.795,,111.219,,122.382,,12.106,,,22.766,0.4689999999999999,,278.926,,130.64,,,,25.496,,,,,,4
2010-03-31 14:42:00,4.792,,114.556,,122.462,,12.227,,,22.697,0.4839999999999999,,276.23,,133.602,,,,25.392,,,,,,4
2010-03-31 14:43:00,4.794,,115.536,,122.446,,12.116,,,22.586,0.497,,269.522,,134.026,,,,25.181,,,,,,4
2010-03-31 14:44:00,4.787,,113.928,,122.296,,12.056,,,22.521,0.498,,271.644,,135.244,,,,25.063,,,,,,4
2010-03-31 14:45:00,4.784,,116.053,,122.377,,11.954,,,22.429,0.509,,269.122,,136.96,,,,24.923,,,,,,4
2010-03-31 14:46:00,4.777,,119.01,,122.364,,11.884,,,22.379,0.523,,266.024,,139.032,,,,24.843,,,,,,4
2010-03-31 14:47:00,4.779,,120.672,,122.415,,11.841,,,22.279,0.533,,262.434,,139.898,,,,24.799,,,,,,4
2010-03-31 14:48:00,4.783,,120.925,,122.421,,11.763,,,22.232,0.527,,267.07,,140.772,,,,24.759,,,,,,4
2010-03-31 14:49:00,4.784,,116.703,,122.46,,11.741,,,22.142,0.512,,266.602,,136.608,,,,24.857,,,,,,4
2010-03-31 14:50:00,4.794,,113.075,,122.407,,11.84,,,22.068,0.498,,265.46,,132.234,,,,24.8,,,,,,4
2010-03-31 14:51:00,4.788,,108.324,,122.325,,11.956,,,21.972,0.4759999999999999,,266.19,,126.676,,,,24.654,,,,,,4
2010-03-31 14:52:00,4.804,,105.103,,122.245,,12.039,,,21.885,0.464,,265.394,,123.082,,,,24.521,,,,,,4
2010-03-31 14:53:00,4.791,,107.586,,122.174,,11.888,,,21.773,0.4689999999999999,,261.73,,122.862,,,,24.422,,,,,,4
2010-03-31 14:54:00,4.8,,101.789,,122.228,,11.944,,,21.697,0.449,,265.508,,119.086,,,,24.378,,,,,,4
2010-03-31 14:55:00,4.811,,92.419,,122.233,,11.865,,,21.609,0.4179999999999999,,264.626,,110.708,,,,24.167,,,,,,4
2010-03-31 14:56:00,4.828,,87.35899999999998,,122.282,,11.888,,,21.549,0.391,,269.314,,105.302,,,,24.008,,,,,,4
2010-03-31 14:57:00,4.841,,81.59999999999998,,122.237,,11.937,,,21.465,0.37,,275.08,,101.71,,,,23.89,,,,,,4
2010-03-31 14:58:00,4.821,,85.658,,122.221,,11.965,,,21.407,0.388,,268.894,,104.454,,,,23.677,,,,,,4
2010-03-31 14:59:00,4.798,,94.742,,122.336,,11.969,,,21.334,0.4249999999999999,,262.26,,111.326,,,,23.567,,,,,,4
2010-03-31 15:00:00,4.772,,101.343,,122.352,,11.956,,,21.268,0.463,,257.672,,119.248,,,,23.587,,,,,,4
2010-03-31 15:01:00,4.773,,104.365,,122.327,,11.889,,,21.211,0.4769999999999999,,255.396,,121.768,,,,23.605,,,,,,4
2010-03-31 15:02:00,4.774,,99.355,,122.233,,11.855,,,21.137,0.466,,249.282,,116.182,,,,23.548,,,,,,4
2010-03-31 15:03:00,4.792,,89.51699999999998,,122.154,,11.863,,,21.094,0.44,,248.186,,109.08,,,,23.455,,,,,,4
2010-03-31 15:04:00,4.803,,84.16599999999998,,122.251,,11.814,,,21.042,0.4209999999999999,,247.846,,104.444,,,,23.334,,,,,,4
2010-03-31 15:05:00,4.802,,83.56,,122.244,,11.785,,,20.969,0.4129999999999999,,248.54,,102.684,,,,23.204,,,,,,4
2010-03-31 15:06:00,4.802,,87.409,,122.291,,11.718,,,20.924,0.4119999999999999,,254.546,,104.814,,,,23.104,,,,,,4
2010-03-31 15:07:00,4.799,,91.037,,122.359,,11.739,,,20.834,0.4169999999999999,,260.498,,108.498,,,,23.022,,,,,,4
2010-03-31 15:08:00,4.788,,93.63,,122.29,,11.805,,,20.753,0.4159999999999999,,270.666,,112.526,,,,22.971,,,,,,4
2010-03-31 15:09:00,4.788,,99.174,,122.32,,11.673,,,20.7,0.4309999999999999,,276.008,,118.87,,,,22.827,,,,,,4
2010-03-31 15:10:00,4.754,,110.619,,122.394,,11.657,,,20.619,0.4809999999999999,,270.21,,129.852,,,,22.805,,,,,,4
2010-03-31 15:11:00,4.749,,123.067,,122.502,,11.622,,,20.568,0.532,,268.73,,142.976,,,,22.807,,,,,,4
2010-03-31 15:12:00,4.731,,135.377,,122.518,,11.52,,,20.511,0.573,,268.172,,153.722,,,,22.871,,,,,,4
2010-03-31 15:13:00,4.733,,140.558,,122.605,,11.552,,,20.454,0.6009999999999999,,266.352,,160.186,,,,23.008,,,,,,4
2010-03-31 15:14:00,4.74,,143.795,,122.605,,11.676,,,20.384,0.5999999999999999,,274.886,,165.022,,,,23.155,,,,,,4
2010-03-31 15:15:00,4.74,,150.005,,122.656,,11.71,,,20.33,0.629,,270.954,,170.476,,,,23.192,,,,,,4
2010-03-31 15:16:00,4.742,,156.424,,122.663,,11.714,,,20.271,0.654,,269.99,,176.658,,,,23.283,,,,,,4
2010-03-31 15:17:00,4.738,,167.688,,122.688,,11.641,,,20.203,0.7099999999999999,,266.268,,188.97,,,,23.308,,,,,,4
2010-03-31 15:18:00,4.746,,186.142,,122.703,,11.58,,,20.145,0.784,,265.004,,207.724,,,,23.482,,,,,,4
2010-03-31 15:19:00,4.751,,197.208,,122.771,,11.721,,,20.133,0.801,,273.584,,219.018,,,,23.771,,,,,,4
2010-03-31 15:20:00,4.756,,206.661,,122.802,,11.58,,,20.072,0.8409999999999999,,272.472,,229.034,,,,23.942,,,,,,4
2010-03-31 15:21:00,4.772,,217.881,,122.769,,11.641,,,20.012,0.881,,273.054,,240.564,,,,24.326,,,,,,4
2010-03-31 15:22:00,4.815,,242.55,,122.818,,11.791,,,19.957,0.962,,274.954,,264.372,,,,24.537,,,,,,4
2010-03-31 15:23:00,4.79,,223.204,,122.804,,11.823,,,19.909,0.891,,276.042,,246.042,,,,24.61,,,,,,4
2010-03-31 15:24:00,4.781,,209.964,,122.829,,11.712,,,19.864,0.8329999999999999,,278.698,,232.014,,,,24.639,,,,,,4
2010-03-31 15:25:00,4.796,,225.605,,122.849,,11.706,,,19.808,0.891,,280.754,,250.26,,,,24.811,,,,,,4
2010-03-31 15:26:00,4.791,,225.126,,122.826,,11.787,,,19.782,0.911,,274.894,,250.464,,,,24.981,,,,,,4
2010-03-31 15:27:00,4.831,,249.757,,122.876,,11.796,,,19.823,0.991,,278.562,,276.124,,,,25.173,,,,,,4
2010-03-31 15:28:00,5.094,,366.774,,123.165,,11.773,,,19.784,1.446,,274.778,,397.548,,,,25.609,,,,,,4
2010-03-31 15:29:00,4.965,,312.606,,123.057,,11.827,,,19.795,1.238,,277.072,,342.862,,,,26.182,,,,,,4
2010-03-31 15:30:00,4.852,,267.374,,122.961,,11.975,,,19.792,1.065,,274.976,,292.898,,,,26.387,,,,,,4
2010-03-31 15:31:00,4.836,,251.733,,122.895,,12.072,,,19.798,1.0,,276.312,,276.22,,,,26.602,,,,,,4
2010-03-31 15:32:00,4.816,,242.231,,122.777,,11.981,,,19.837,0.959,,279.116,,267.548,,,,26.383,,,,,,4
2010-03-31 15:33:00,4.83,,250.583,,122.881,,11.866,,,19.823,0.985,,280.616,,276.224,,,,26.296,,,,,,4
2010-03-31 15:34:00,4.795,,221.118,,122.799,,11.665,,,19.838,0.884,,277.486,,245.266,,,,26.387,,,,,,4
2010-03-31 15:35:00,4.777,,211.638,,122.868,,11.696,,,19.859,0.8419999999999999,,277.71,,233.872,,,,26.306,,,,,,4
2010-03-31 15:36:00,4.795,,221.674,,122.857,,11.782,,,19.876,0.887,,275.426,,244.078,,,,26.156,,,,,,4
2010-03-31 15:37:00,4.809,,237.342,,122.885,,11.664,,,19.843,0.98,,266.688,,261.358,,,,26.102,,,,,,4
2010-03-31 15:38:00,4.835,,254.607,,122.912,,11.312,,,19.861,1.025,,270.374,,277.414,,,,26.155,,,,,,4
2010-03-31 15:39:00,4.923,,300.533,,123.092,,11.42,,,19.89,1.192,,272.902,,325.104,,,,26.511,,,,,,4
2010-03-31 15:40:00,5.383,,459.71,,123.44,,11.647,,,19.975,1.78,,276.002,,491.168,,,,27.528,,,,,,4
2010-03-31 15:41:00,5.235,,418.635,,123.33,,11.853,,,20.0,1.63,,275.378,,448.96,,,,28.233,,,,,,4
2010-03-31 15:42:00,5.233,,420.016,,123.216,,11.963,,,20.067,1.617,,277.392,,448.582,,,,28.688,,,,,,4
2010-03-31 15:43:00,5.146,,387.782,,122.625,,11.949,,,20.124,1.483,,281.184,,417.038,,,,28.979,,,,,,4
2010-03-31 15:44:00,4.925,,312.805,,122.345,,11.718,,,20.156,1.199,,283.02,,339.504,,,,28.852,,,,,,4
2010-03-31 15:45:00,4.823,,259.276,,122.277,,11.812,,,20.218,1.01,,280.98,,283.868,,,,28.497,,,,,,4
2010-03-31 15:46:00,4.779,,236.841,,122.184,,11.546,,,20.261,0.934,,277.51,,258.966,,,,28.049,,,,,,4
2010-03-31 15:47:00,4.757,,215.86,,122.191,,11.324,,,20.335,0.874,,272.386,,238.18,,,,27.948,,,,,,4
2010-03-31 15:48:00,5.104,,372.516,,122.456,,11.372,,,20.385,1.457,,274.606,,399.628,,,,28.315,,,,,,4
2010-03-31 15:49:00,5.741,,542.12,,123.011,,11.666,,,20.451,2.114,,272.77,,576.874,,,,28.997,,,,,,4
2010-03-31 15:50:00,5.843,,565.793,,122.958,,11.854,,,20.547,2.202,,272.652,,600.264,,,,29.675,,,,,,4
2010-03-31 15:51:00,5.845,,563.344,,122.977,,11.912,,,20.648,2.229,,269.576,,600.966,,,,30.34,,,,,,4
