measured_on,ac_current__319,ac_current_a__3647,ac_current_b__3648,ac_current_c__3649,ac_power__315,ac_va__3652,ac_vars__3651,ac_voltage__318,ac_voltage_a-bn__3644,ac_voltage_a-n__3641,ac_voltage_b-c__3645,ac_voltage_b-n__3642,ac_voltage_c-a__3646,ac_voltage_c-n__3643,ac_w_total__3650,ambient_temp__320,ambient_temp__3603,das_battery_voltage__326,das_battery_voltage__3656,das_temp__325,das_temp__3657,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,frequency__3654,inv1_string1_dc_current__3614,inv1_string1_dc_voltage__3627,inv1_string2_dc_current__3615,inv1_string2_dc_voltage__3628,inv2_string1_dc_current__3616,inv2_string1_dc_voltage__3629,inv2_string2_dc_current__3617,inv2_string2_dc_voltage__3630,inv3_string1_dc_current__3618,inv3_string1_dc_voltage__3631,inv3_string2_dc_current__3619,inv3_string2_dc_voltage__3632,inv4_string1_dc_current__3620,inv4_string1_dc_voltage__3633,inv4_string2_dc_current__3621,inv4_string2_dc_voltage__3634,inv5_string1_dc_current__3622,inv5_string1_dc_voltage__3635,inv5_string2_dc_current__3623,inv5_string2_dc_voltage__3636,inv6_string1_dc_current__3624,inv6_string1_dc_voltage__3838,inv6_string2_dc_current__3625,inv6_string2_dc_voltage__3638,inv7_string1_dc_current__3626,inv7_string1_dc_voltage__3639,inv7_string2_dc_current__3837,inv7_string2_dc_voltage__3640,inverter_temp__324,licor1_irradiance__3605,licor2_irradiance__3606,licor3_irradiance__3607,licor4_irradiance__3608,licor5_irradiance__3609,module_temp_10__3668,module_temp_11__3669,module_temp_12__3839,module_temp_13__3670,module_temp_14__3671,module_temp_15__3672,module_temp_16__3841,module_temp_17__3842,module_temp_18__3675,module_temp_19__3676,module_temp_1__321,module_temp_1__3658,module_temp_20__3840,module_temp_2__322,module_temp_2__3659,module_temp_3__323,module_temp_3__3660,module_temp_4__3661,module_temp_5__3662,module_temp_6__3663,module_temp_7__3664,module_temp_9__3667,neutral_current__3655,poa_irradiance__313,poa_irradiance__3604,power_factor__327,power_factor__3653,referencemodule1_irradiance__3610,referencemodule1_temp__3611,referencemodule2_irradiance__3612,referencemodule2_temp__3613,system_id
2012-12-06 05:32:00,0.1801,,,,2.9367,,,121.3285,,,,,,,,9.9962,,13.4582,,10.2003,,0.005,2.2508,0.0103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8738,,,,,,,,,,,,,,,,9.0758,,,9.1367,,8.976,,,,,,,,-1.1884,,0.1335,,,,,,4
2012-12-06 05:33:00,0.1802,,,,2.9336,,,121.3633,,,,,,,,9.8945,,13.4591,,10.2003,,-0.0002,2.3875,-0.0012999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8689,,,,,,,,,,,,,,,,9.0666,,,9.1105,,8.918599999999998,,,,,,,,-1.0102,,0.1332,,,,,,4
2012-12-06 05:34:00,0.1802,,,,2.9374,,,121.3727,,,,,,,,9.8952,,13.4577,,10.2003,,0.0071,2.228,0.0155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8696,,,,,,,,,,,,,,,,9.1211,,,9.1968,,8.9915,,,,,,,,-1.2479,,0.1332,,,,,,4
2012-12-06 05:35:00,0.1802,,,,2.921,,,121.3236,,,,,,,,9.7635,,13.4582,,10.2003,,0.0091,2.2622,0.0195999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8632,,,,,,,,,,,,,,,,9.1189,,,9.1614,,8.9511,,,,,,,,-1.0696,,0.1331,,,,,,4
2012-12-06 05:36:00,0.1799999999999999,,,,2.9323,,,121.2616,,,,,,,,9.5486,,13.4577,,10.2003,,0.0077,2.0913,0.0183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8357,,,,,,,,,,,,,,,,9.0779,,,9.1041,,8.8938,,,,,,,,-1.3073,,0.1343,,,,,,4
2012-12-06 05:37:00,0.1799,,,,2.917,,,121.1918,,,,,,,,9.4638,,13.4596,,10.2003,,0.0032,2.268,0.0079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8074,,,,,,,,,,,,,,,,9.0446,,,9.059500000000002,,8.8556,,,,,,,,-1.3073,,0.1332,,,,,,4
2012-12-06 05:38:00,0.1796,,,,2.912,,,120.9797,,,,,,,,9.3713,,13.4591,,10.2003,,0.0091,2.2509,0.0195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7671,,,,,,,,,,,,,,,,9.0022,,,9.0227,,8.823,,,,,,,,-1.4261,,0.1337,,,,,,4
2012-12-06 05:39:00,0.1797999999999999,,,,2.916,,,121.1512,,,,,,,,9.3751,,13.4614,,10.1984,,0.0025,2.3706,0.0057999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7369,,,,,,,,,,,,,,,,8.9989,,,9.0222,,8.8246,,,,,,,,-1.4261,,0.1332,,,,,,4
2012-12-06 05:40:00,0.1799999999999999,,,,2.9394,,,121.2613,,,,,,,,9.2318,,13.4609,,10.1834,,0.0025,2.3307,0.0064999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6872,,,,,,,,,,,,,,,,8.9653,,,8.9809,,8.7918,,,,,,,,-1.3667,,0.134,,,,,,4
2012-12-06 05:41:00,0.1799999999999999,,,,2.9274,,,121.249,,,,,,,,9.1827,,13.4628,,10.1777,,0.0103,2.1997,0.0245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6448,,,,,,,,,,,,,,,,8.907999999999998,,,8.9136,,8.715999999999998,,,,,,,,-1.4261,,0.1332,,,,,,4
2012-12-06 05:42:00,0.1799999999999999,,,,2.923,,,121.2685,,,,,,,,9.1506,,13.4628,,10.1777,,0.0088999999999999,2.2737,0.0201999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6158,,,,,,,,,,,,,,,,8.8421,,,8.847099999999998,,8.657899999999998,,,,,,,,-1.4261,,0.1338999999999999,,,,,,4
2012-12-06 05:43:00,0.1802999999999999,,,,2.9336,,,121.3537,,,,,,,,9.0918,,13.4628,,10.1589,,0.0091,2.4446,0.0224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5622,,,,,,,,,,,,,,,,8.7835,,,8.7892,,8.5958,,,,,,,,-1.4261,,0.134,,,,,,4
2012-12-06 05:44:00,0.1801,,,,2.9277,,,121.2717,,,,,,,,9.031,,13.4632,,10.1551,,0.0109,2.4446,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5323,,,,,,,,,,,,,,,,8.7244,,,8.7195,,8.5501,,,,,,,,-1.4261,,0.1341,,,,,,4
2012-12-06 05:45:00,0.1799,,,,2.9184,,,121.1485,,,,,,,,8.9396,,13.4632,,10.14,,0.0082,2.2395,0.0199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4839,,,,,,,,,,,,,,,,8.647,,,8.6399,,8.479699999999998,,,,,,,,-1.6044,,0.1331,,,,,,4
2012-12-06 05:46:00,0.1797999999999999,,,,2.9379,,,121.1397,,,,,,,,8.8801,,13.4632,,10.1325,,0.0041,2.3591,0.0102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4396,,,,,,,,,,,,,,,,8.5976,,,8.604,,8.4353,,,,,,,,-1.6638,,0.1331,,,,,,4
2012-12-06 05:47:00,0.1796,,,,2.8986,,,121.0894,,,,,,,,8.8452,,13.4632,,10.1212,,0.0119,2.1426,0.0228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.397900000000002,,,,,,,,,,,,,,,,8.555799999999998,,,8.557299999999998,,8.4077,,,,,,,,-1.6638,,0.133,,,,,,4
2012-12-06 05:48:00,0.1797,,,,2.9087,,,121.0745,,,,,,,,8.766199999999998,,13.4637,,10.1099,,0.0086999999999999,2.3819,0.0167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.354,,,,,,,,,,,,,,,,8.4821,,,8.4665,,8.3276,,,,,,,,-1.545,,0.1333,,,,,,4
2012-12-06 05:49:00,0.1797,,,,2.9113,,,121.1424,,,,,,,,8.7103,,13.4641,,10.1062,,0.0119,2.3363,0.0252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.315600000000002,,,,,,,,,,,,,,,,8.430899999999998,,,8.4295,,8.2919,,,,,,,,-1.7827,,0.1332,,,,,,4
2012-12-06 05:50:00,0.1799,,,,2.9045,,,121.1478,,,,,,,,8.656499999999998,,13.4669,,10.0873,,0.0105,2.6212,0.0276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2628,,,,,,,,,,,,,,,,8.3659,,,8.3588,,8.2149,,,,,,,,-1.6044,,0.1336,,,,,,4
2012-12-06 05:51:00,0.1799,,,,2.9151,,,121.1463,,,,,,,,8.634299999999998,,13.4687,,10.0666,,0.0077,2.1596,0.0148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2222,,,,,,,,,,,,,,,,8.309,,,8.309699999999998,,8.1629,,,,,,,,-1.6044,,0.134,,,,,,4
2012-12-06 05:52:00,0.1799999999999999,,,,2.9258,,,121.1546,,,,,,,,8.6722,,13.4683,,10.061,,0.0066,2.5243,0.0183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1988,,,,,,,,,,,,,,,,8.2841,,,8.2834,,8.1246,,,,,,,,-1.7233,,0.1337,,,,,,4
2012-12-06 05:53:00,0.1799999999999999,,,,2.9274,,,121.162,,,,,,,,8.601,,13.4687,,10.0384,,0.0112,2.1197,0.0244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1514,,,,,,,,,,,,,,,,8.2366,,,8.2366,,8.093999999999998,,,,,,,,-1.7827,,0.1325,,,,,,4
2012-12-06 05:54:00,0.1801,,,,2.9378,,,121.2139,,,,,,,,8.55,,13.4687,,10.0196,,0.0058999999999999,2.3761,0.0155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1092,,,,,,,,,,,,,,,,8.189299999999998,,,8.1914,,8.0403,,,,,,,,-1.7827,,0.1328,,,,,,4
2012-12-06 05:55:00,0.1801,,,,2.9287,,,121.211,,,,,,,,8.508,,13.4687,,10.0026,,0.0088999999999999,2.2394,0.0208999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0696,,,,,,,,,,,,,,,,8.1475,,,8.1532,,8.0021,,,,,,,,-1.5451,,0.133,,,,,,4
2012-12-06 05:56:00,0.1801,,,,2.9215,,,121.1686,,,,,,,,8.4419,,13.4687,,9.9857,,0.0095999999999999,2.3248,0.0219999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.031300000000002,,,,,,,,,,,,,,,,8.089399999999998,,,8.0936,,7.9461,,,,,,,,-1.4262,,0.1331,,,,,,4
2012-12-06 05:57:00,0.1802,,,,2.9316,,,121.2767,,,,,,,,8.4242,,13.4692,,9.9687,,0.0082,2.3476,0.0171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9889,,,,,,,,,,,,,,,,8.066,,,8.0823,,7.9433,,,,,,,,-1.4262,,0.1341,,,,,,4
2012-12-06 05:58:00,0.1802,,,,2.9512,,,121.3153,,,,,,,,8.3998,,13.4719,,9.948,,0.0047999999999999,2.359,0.0135999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9504,,,,,,,,,,,,,,,,8.0481,,,8.0729,,7.918199999999999,,,,,,,,-1.6045,,0.1338999999999999,,,,,,4
2012-12-06 05:59:00,0.1802,,,,2.9218,,,121.1956,,,,,,,,8.3952,,13.4738,,9.9292,,0.0119,2.5015,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.920199999999998,,,,,,,,,,,,,,,,8.0107,,,8.0341,,7.8695,,,,,,,,-1.5451,,0.1327,,,,,,4
2012-12-06 06:00:00,0.1802999999999999,,,,2.9095,,,121.2134,,,,,,,,8.3827,,13.4742,,9.9104,,0.0083999999999999,2.3306,0.0205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8886,,,,,,,,,,,,,,,,7.9797,,,8.0074,,7.858399999999999,,,,,,,,-1.4857,,0.1338999999999999,,,,,,4
2012-12-06 06:01:00,0.1799,,,,2.9231,,,121.144,,,,,,,,8.383599999999998,,13.4742,,9.8934,,0.0074999999999999,2.4162,0.0161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8667,,,,,,,,,,,,,,,,7.957,,,7.9819,,7.8151,,,,,,,,-1.4262,,0.1325,,,,,,4
2012-12-06 06:02:00,0.1799,,,,2.8978,,,121.0595,,,,,,,,8.417199999999998,,13.4742,,9.8765,,0.0038999999999999,2.2851,0.0057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8426,,,,,,,,,,,,,,,,7.9656,,,7.989,,7.8272,,,,,,,,-1.4857,,0.1328,,,,,,4
2012-12-06 06:03:00,0.1797999999999999,,,,2.8894,,,121.0023,,,,,,,,8.3972,,13.4742,,9.8501,,0.0002,2.2681,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8154,,,,,,,,,,,,,,,,7.9305,,,7.9546,,7.7765,,,,,,,,-1.6639,,0.1323999999999999,,,,,,4
2012-12-06 06:04:00,0.1796,,,,2.8996,,,120.8716,,,,,,,,8.3657,,13.4756,,9.835,,0.0109,2.1769,0.0254999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.798899999999998,,,,,,,,,,,,,,,,7.913999999999999,,,7.9353,,7.7592,,,,,,,,-1.4262,,0.1331,,,,,,4
2012-12-06 06:05:00,0.1794999999999999,,,,2.8832,,,120.7752,,,,,,,,8.3305,,13.477,,9.8106,,0.0032,2.3537,0.0097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7737,,,,,,,,,,,,,,,,7.8597,,,7.8632,,7.706299999999999,,,,,,,,-1.4263,,0.1327,,,,,,4
2012-12-06 06:06:00,0.1794999999999999,,,,2.8908,,,120.7134,,,,,,,,8.2897,,13.4788,,9.7899,,0.0047999999999999,2.1713,0.0104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7523,,,,,,,,,,,,,,,,7.7984,,,7.801999999999999,,7.6337,,,,,,,,-1.4857,,0.1326,,,,,,4
2012-12-06 06:07:00,0.1794999999999999,,,,2.8922,,,120.7291,,,,,,,,8.242499999999998,,13.4797,,9.7676,,0.01,2.3594,0.0247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.726499999999998,,,,,,,,,,,,,,,,7.73,,,7.7328,,7.575199999999999,,,,,,,,-1.664,,0.1331,,,,,,4
2012-12-06 06:08:00,0.1797,,,,2.9016,,,120.7482,,,,,,,,8.2062,,13.4797,,9.7507,,0.0061999999999999,2.5589,0.0132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.705899999999998,,,,,,,,,,,,,,,,7.7023,,,7.7186,,7.5532,,,,,,,,-1.4263,,0.1328,,,,,,4
2012-12-06 06:09:00,0.1796,,,,2.8903,,,120.7118,,,,,,,,8.2382,,13.4797,,9.7356,,-0.0005,2.4905,-0.0023999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6901,,,,,,,,,,,,,,,,7.6801,,,7.684999999999999,,7.5224,,,,,,,,-1.5451,,0.1326,,,,,,4
2012-12-06 06:10:00,0.1794999999999999,,,,2.9137,,,120.6452,,,,,,,,8.192299999999998,,13.4797,,9.7055,,0.0074999999999999,2.2854,0.0178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6607,,,,,,,,,,,,,,,,7.6243,,,7.6271,,7.4538,,,,,,,,-2.08,,0.1331,,,,,,4
2012-12-06 06:11:00,0.1802,,,,2.9151,,,121.0324,,,,,,,,8.1091,,13.4797,,9.6867,,0.0082,2.3937,0.0194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.638899999999998,,,,,,,,,,,,,,,,7.5926,,,7.6068,,7.428499999999999,,,,,,,,-1.6046,,0.1335,,,,,,4
2012-12-06 06:12:00,0.1807,,,,2.9339,,,121.4739,,,,,,,,8.082,,13.4797,,9.6603,,0.0088999999999999,2.2683,0.0207999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.6118,,,,,,,,,,,,,,,,7.5625,,,7.5945,,7.3998,,,,,,,,-1.6046,,0.1323,,,,,,4
2012-12-06 06:13:00,0.1807,,,,2.9242,,,121.4686,,,,,,,,8.1203,,13.4797,,9.6453,,0.0088999999999999,2.388,0.0231999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.596,,,,,,,,,,,,,,,,7.5608,,,7.6041,,7.404499999999999,,,,,,,,-1.5452,,0.1322,,,,,,4
2012-12-06 06:14:00,0.1807999999999999,,,,2.9389,,,121.4721,,,,,,,,8.1182,,13.4797,,9.6189,,0.0035999999999999,2.3766,0.0097999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5731,,,,,,,,,,,,,,,,7.5578,,,7.5976,,7.4164,,,,,,,,-1.7829,,0.133,,,,,,4
2012-12-06 06:15:00,0.1806,,,,2.9201,,,121.3613,,,,,,,,8.1472,,13.4797,,9.5944,,0.0061999999999999,2.388,0.0134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.55,,,,,,,,,,,,,,,,7.5688,,,7.6178,,7.426,,,,,,,,-1.4857,,0.1318999999999999,,,,,,4
2012-12-06 06:16:00,0.1806,,,,2.9283,,,121.319,,,,,,,,8.1574,,13.4797,,9.5718,,0.0043,2.5418,0.0119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.534499999999998,,,,,,,,,,,,,,,,7.5645,,,7.5986,,7.4111,,,,,,,,-1.1292,,0.1323999999999999,,,,,,4
2012-12-06 06:17:00,0.1807,,,,2.9216,,,121.3478,,,,,,,,8.1132,,13.4802,,9.5605,,0.0071,2.5703,0.0183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.526,,,,,,,,,,,,,,,,7.5702,,,7.61,,7.406799999999999,,,,,,,,-1.3669,,0.1310999999999999,,,,,,4
2012-12-06 06:18:00,0.1806,,,,2.9027,,,121.3759,,,,,,,,8.1159,,13.4797,,9.5304,,0.01,2.7299,0.0277999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5015,,,,,,,,,,,,,,,,7.5712,,,7.5854,,7.405,,,,,,,,-1.3669,,0.1326,,,,,,4
2012-12-06 06:19:00,0.1804999999999999,,,,2.9342,,,121.3208,,,,,,,,8.0699,,13.4797,,9.5116,,0.0129999999999999,2.5248,0.0293999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.484,,,,,,,,,,,,,,,,7.5566,,,7.5637,,7.3954,,,,,,,,-1.248,,0.1327,,,,,,4
2012-12-06 06:20:00,0.1804999999999999,,,,2.9284,,,121.29,,,,,,,,8.0416,,13.4802,,9.4834,,0.0061999999999999,2.5476,0.0141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.455,,,,,,,,,,,,,,,,7.5744,,,7.588599999999999,,7.4245,,,,,,,,-1.1886,,0.132,,,,,,4
2012-12-06 06:21:00,0.1804999999999999,,,,2.9193,,,121.3561,,,,,,,,8.092399999999998,,13.4811,,9.4728,,0.0082,2.4451,0.0195999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.454399999999998,,,,,,,,,,,,,,,,7.569499999999999,,,7.5873,,7.4076,,,,,,,,-1.0698,,0.1331,,,,,,4
2012-12-06 06:22:00,0.1807,,,,2.9383,,,121.4525,,,,,,,,8.0784,,13.4834,,9.4461,,0.0149999999999999,2.4964,0.0379999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.433199999999998,,,,,,,,,,,,,,,,7.5327,,,7.554,,7.393399999999998,,,,,,,,-1.0698,,0.1326,,,,,,4
2012-12-06 06:23:00,0.1807,,,,2.9206,,,121.4475,,,,,,,,8.054299999999998,,13.4843,,9.4235,,0.0047999999999999,2.6617,0.0122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4184,,,,,,,,,,,,,,,,7.5107,,,7.524899999999999,,7.3643,,,,,,,,-1.0698,,0.1333,,,,,,4
2012-12-06 06:24:00,0.1809999999999999,,,,2.9315,,,121.5656,,,,,,,,8.0517,,13.4848,,9.4009,,0.0161999999999999,2.4565,0.0386999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4071,,,,,,,,,,,,,,,,7.5044,,,7.5399,,7.365199999999998,,,,,,,,-1.1292,,0.1328,,,,,,4
2012-12-06 06:25:00,0.1809999999999999,,,,2.9258,,,121.624,,,,,,,,8.0685,,13.4848,,9.3877,,0.0083999999999999,2.4849,0.0224999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.401,,,,,,,,,,,,,,,,7.5204,,,7.5466,,7.373999999999999,,,,,,,,-1.1886,,0.1326,,,,,,4
2012-12-06 06:26:00,0.1809999999999999,,,,2.9365,,,121.592,,,,,,,,8.0242,,13.4852,,9.3614,,0.0014,2.3254,0.0038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3831,,,,,,,,,,,,,,,,7.4726,,,7.5081,,7.3376,,,,,,,,-0.8914999999999998,,0.1318999999999999,,,,,,4
2012-12-06 06:27:00,0.1807999999999999,,,,2.9328,,,121.5044,,,,,,,,8.010799999999998,,13.4852,,9.3444,,0.0097999999999999,2.485,0.0247999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3697,,,,,,,,,,,,,,,,7.4641,,,7.506,,7.3476,,,,,,,,-1.2481,,0.1318,,,,,,4
2012-12-06 06:28:00,0.1807999999999999,,,,2.9061,,,121.4935,,,,,,,,8.017699999999998,,13.4852,,9.3199,,0.003,2.485,0.0066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3544,,,,,,,,,,,,,,,,7.4736,,,7.5191,,7.3379,,,,,,,,-0.9509,,0.1326,,,,,,4
2012-12-06 06:29:00,0.1807,,,,2.9291,,,121.4491,,,,,,,,8.011699999999998,,13.4852,,9.301100000000002,,0.0035999999999999,2.4679,0.0092999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3426,,,,,,,,,,,,,,,,7.4597,,,7.4917,,7.3261,,,,,,,,-0.8914999999999998,,0.1337,,,,,,4
2012-12-06 06:30:00,0.1807999999999999,,,,2.9393,,,121.5695,,,,,,,,7.9668,,13.4852,,9.2842,,0.0074999999999999,2.6617,0.0178999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3313,,,,,,,,,,,,,,,,7.417099999999999,,,7.4405,,7.2828,,,,,,,,-0.9509,,0.1328,,,,,,4
2012-12-06 06:31:00,0.1809,,,,2.9247,,,121.5786,,,,,,,,7.9077,,13.4875,,9.2616,,0.0073,2.7586,0.0201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3108,,,,,,,,,,,,,,,,7.383,,,7.4363,,7.2807,,,,,,,,-1.1886,,0.1328999999999999,,,,,,4
2012-12-06 06:32:00,0.1806,,,,2.931,,,121.4494,,,,,,,,7.9008,,13.4871,,9.2412,,0.0073,2.8099,0.0196999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2946,,,,,,,,,,,,,,,,7.3924,,,7.434999999999999,,7.2716,,,,,,,,-1.1886,,0.1315999999999999,,,,,,4
2012-12-06 06:33:00,0.1807999999999999,,,,2.9383,,,121.5924,,,,,,,,7.875499999999999,,13.4889,,9.2224,,0.0038999999999999,3.0778,0.0129999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2772,,,,,,,,,,,,,,,,7.3628,,,7.3991,,7.252,,,,,,,,-1.2481,,0.1326,,,,,,4
2012-12-06 06:34:00,0.1806,,,,2.9192,,,121.5257,,,,,,,,7.833599999999999,,13.4903,,9.2111,,0.0041,2.8327,0.0126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2638,,,,,,,,,,,,,,,,7.3274,,,7.3381,,7.213,,,,,,,,-1.3669,,0.1323999999999999,,,,,,4
2012-12-06 06:35:00,0.1807,,,,2.9226,,,121.5613,,,,,,,,7.8162,,13.4898,,9.1866,,0.0074999999999999,2.9125,0.0202999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.236399999999998,,,,,,,,,,,,,,,,7.3007,,,7.304299999999999,,7.1863,,,,,,,,-1.3669,,0.1327,,,,,,4
2012-12-06 06:36:00,0.1809,,,,2.9206,,,121.5738,,,,,,,,7.817999999999999,,13.4903,,9.1678,,0.0051999999999999,2.9753,0.0166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2161,,,,,,,,,,,,,,,,7.2953,,,7.3095,,7.1802,,,,,,,,-1.1886,,0.1323,,,,,,4
2012-12-06 06:37:00,0.1807999999999999,,,,2.942,,,121.5368,,,,,,,,7.800099999999999,,13.4907,,9.1415,,0.0071,3.0152,0.0212999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.196099999999998,,,,,,,,,,,,,,,,7.2937,,,7.2824,,7.1694,,,,,,,,-1.2481,,0.133,,,,,,4
2012-12-06 06:38:00,0.1807,,,,2.903,,,121.5003,,,,,,,,7.802699999999998,,13.4907,,9.1226,,0.0027,3.3572,0.0097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.178,,,,,,,,,,,,,,,,7.267699999999999,,,7.261999999999999,,7.1313,,,,,,,,-1.3669,,0.1315999999999999,,,,,,4
2012-12-06 06:39:00,0.1807,,,,2.9268,,,121.4924,,,,,,,,7.8028,,13.4907,,9.1113,,0.0061999999999999,3.3458,0.0213999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1673,,,,,,,,,,,,,,,,7.252799999999999,,,7.2685,,7.1171,,,,,,,,-1.1886,,0.1327,,,,,,4
2012-12-06 06:40:00,0.1806,,,,2.9011,,,121.469,,,,,,,,7.7748,,13.4907,,9.0848,,0.005,3.2204,0.016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1415,,,,,,,,,,,,,,,,7.2127,,,7.2312,,7.0755,,,,,,,,-1.1886,,0.1315999999999999,,,,,,4
2012-12-06 06:41:00,0.1807999999999999,,,,2.9403,,,121.5554,,,,,,,,7.7412,,13.4907,,9.0628,,0.0088999999999999,3.5681,0.0318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1187,,,,,,,,,,,,,,,,7.1607,,,7.1671,,7.0299,,,,,,,,-1.3669,,0.1327,,,,,,4
2012-12-06 06:42:00,0.1806,,,,2.9207,,,121.4746,,,,,,,,7.6761,,13.4907,,9.042,,0.0057,3.4826,0.0194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0958,,,,,,,,,,,,,,,,7.0951,,,7.1086,,6.9536,,,,,,,,-1.4263,,0.1315,,,,,,4
2012-12-06 06:43:00,0.1806,,,,2.9266,,,121.4066,,,,,,,,7.6481,,13.4907,,9.0326,,0.0058999999999999,3.6763,0.0190999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.077099999999998,,,,,,,,,,,,,,,,7.0381,,,7.0658,,6.9008,,,,,,,,-1.4858,,0.132,,,,,,4
2012-12-06 06:44:00,0.1807999999999999,,,,2.9262,,,121.5458,,,,,,,,7.6466,,13.4907,,9.002499999999998,,0.0014,4.024,0.0064999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.041299999999998,,,,,,,,,,,,,,,,6.9752,,,7.01,,6.8536,,,,,,,,-1.4263,,0.1333999999999999,,,,,,4
2012-12-06 06:45:00,0.1806,,,,2.9237,,,121.4735,,,,,,,,7.6077,,13.4926,,8.9837,,0.0073,4.5199,0.0320999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0225,,,,,,,,,,,,,,,,6.9079,,,6.93,,6.7849,,,,,,,,-1.5452,,0.1335,,,,,,4
