measured_on,ac_current__319,ac_current_a__3647,ac_current_b__3648,ac_current_c__3649,ac_power__315,ac_va__3652,ac_vars__3651,ac_voltage__318,ac_voltage_a-bn__3644,ac_voltage_a-n__3641,ac_voltage_b-c__3645,ac_voltage_b-n__3642,ac_voltage_c-a__3646,ac_voltage_c-n__3643,ac_w_total__3650,ambient_temp__320,ambient_temp__3603,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__326,das_battery_voltage__3656,das_temp__1368,das_temp__325,das_temp__3657,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,frequency__3654,interior_temp__1366,inv1_string1_dc_current__3614,inv1_string1_dc_voltage__3627,inv1_string2_dc_current__3615,inv1_string2_dc_voltage__3628,inv2_string1_dc_current__3616,inv2_string1_dc_voltage__3629,inv2_string2_dc_current__3617,inv2_string2_dc_voltage__3630,inv3_string1_dc_current__3618,inv3_string1_dc_voltage__3631,inv3_string2_dc_current__3619,inv3_string2_dc_voltage__3632,inv4_string1_dc_current__3620,inv4_string1_dc_voltage__3633,inv4_string2_dc_current__3621,inv4_string2_dc_voltage__3634,inv5_string1_dc_current__3622,inv5_string1_dc_voltage__3635,inv5_string2_dc_current__3623,inv5_string2_dc_voltage__3636,inv6_string1_dc_current__3624,inv6_string2_dc_current__3625,inv6_string2_dc_voltage__3638,inv7_string1_dc_current__3626,inv7_string1_dc_voltage__3639,inv7_string2_dc_voltage__3640,inverter_temp__324,licor1_irradiance__3605,licor2_irradiance__3606,licor3_irradiance__3607,licor4_irradiance__3608,licor5_irradiance__3609,module_temp_10__3668,module_temp_11__3669,module_temp_13__3670,module_temp_14__3671,module_temp_15__3672,module_temp_18__3675,module_temp_19__3676,module_temp_1__321,module_temp_1__3658,module_temp_2__322,module_temp_2__3659,module_temp_3__323,module_temp_3__3660,module_temp_4__3661,module_temp_5__3662,module_temp_6__3663,module_temp_7__3664,module_temp_8__3666,module_temp_9__3667,neutral_current__3655,poa_irradiance__313,poa_irradiance__3604,power_factor__327,power_factor__3653,program_codeset__1373,referencemodule1_irradiance__3610,referencemodule1_temp__3611,referencemodule2_irradiance__3612,referencemodule2_temp__3613,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2011-08-04 05:17:00,0.5596999999999999,,,,1.4617,,,121.8481,,,,,,,,19.7807,,,,,13.3213,,,19.3909,,0.0696999999999999,157.3737,10.9678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5523,,,,,,,,,,,,,18.777,,18.7451,,18.945,,,,,,,,,14.0103,,0.0241999999999999,,,,,,,,,4
2011-08-04 05:18:00,0.5448,,,,2.5364,,,121.7729,,,,,,,,19.8265,,,,,13.3203,,,19.4096,,0.0777,157.4432,12.2294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6243,,,,,,,,,,,,,18.8151,,18.7763,,18.9622,,,,,,,,,15.5536,,0.0333999999999999,,,,,,,,,4
2011-08-04 05:19:00,0.5279,,,,2.9662,,,121.8918,,,,,,,,19.8602,,,,,13.3194,,,19.4384,,0.0874999999999999,157.1691,13.7502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7127,,,,,,,,,,,,,18.8363,,18.7878,,18.9647,,,,,,,,,16.4441,,0.0422,,,,,,,,,4
2011-08-04 05:20:00,0.5327,,,,3.6756,,,121.9422,,,,,,,,19.7683,,,,,13.318,,,19.4574,,0.0845,157.5629,13.3149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.7905,,,,,,,,,,,,,18.8214,,18.7784,,18.9588,,,,,,,,,17.8689,,0.0533,,,,,,,,,4
2011-08-04 05:21:00,0.5414999999999999,,,,4.6428,,,121.9115,,,,,,,,19.6907,,,,,13.318,,,19.4949,,0.0869999999999999,157.2783,13.6841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8855,,,,,,,,,,,,,18.8221,,18.7708,,18.9401,,,,,,,,,18.9374,,0.0685,,,,,,,,,4
2011-08-04 05:22:00,0.5434999999999999,,,,5.6746,,,121.972,,,,,,,,19.6473,,,,,13.3165,,,19.5344,,0.0885999999999999,157.4842,13.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.9797,,,,,,,,,,,,,18.8506,,18.8353,,18.9845,,,,,,,,,20.4809,,0.0798999999999999,,,,,,,,,4
2011-08-04 05:23:00,0.5304999999999999,,,,5.8036,,,121.8726,,,,,,,,19.4676,,,,,13.317,,,19.5717,,0.0995,157.3529,15.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0591,,,,,,,,,,,,,18.8477,,18.8262,,18.9379,,,,,,,,,21.8463,,0.0840999999999999,,,,,,,,,4
2011-08-04 05:24:00,0.5179,,,,5.9324,,,121.7429,,,,,,,,19.3556,,,,,13.3156,,,19.6201,,0.0979,157.4283,15.4187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1421,,,,,,,,,,,,,18.8642,,18.8621,,18.9537,,,,,,,,,23.3305,,0.0926,,,,,,,,,4
2011-08-04 05:25:00,0.5174999999999998,,,,6.1044,,,121.7499,,,,,,,,19.4367,,,,,13.3128,,,19.6677,,0.1109,157.4969,17.4679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.2416,,,,,,,,,,,,,18.8994,,18.8911,,18.9875,,,,,,,,,24.874,,0.1036,,,,,,,,,4
2011-08-04 05:26:00,0.5263999999999999,,,,6.9212,,,121.7561,,,,,,,,19.5059,,,,,13.3123,,,19.7249,,0.1126999999999999,157.6463,17.7756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3471,,,,,,,,,,,,,18.9429,,18.9353,,19.0324,,,,,,,,,26.18,,0.115,,,,,,,,,4
2011-08-04 05:27:00,0.5177,,,,7.0717,,,121.7956,,,,,,,,19.6062,,,,,13.3123,,,19.775,,0.1159,157.7035,18.2816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4504,,,,,,,,,,,,,18.9882,,19.0083,,19.095,,,,,,,,,27.4267,,0.1184999999999999,,,,,,,,,4
2011-08-04 05:28:00,0.5108,,,,7.6521,,,121.8442,,,,,,,,19.7362,,,,,13.3123,,,19.8352,,0.1171,157.6533,18.4542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5645,,,,,,,,,,,,,19.0631,,19.0798,,19.1574,,,,,,,,,29.0296,,0.1269,,,,,,,,,4
2011-08-04 05:29:00,0.505,,,,7.7595,,,121.8854,,,,,,,,19.8361,,,,,13.3123,,,19.8857,,0.1318999999999999,157.5511,20.7797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6695,,,,,,,,,,,,,19.1199,,19.1303,,19.2163,,,,,,,,,30.5731,,0.1363999999999999,,,,,,,,,4
2011-08-04 05:30:00,0.5133999999999999,,,,8.5334,,,121.8246,,,,,,,,19.893,,,,,13.3109,,,19.9516,,0.1303,157.6316,20.5345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8024,,,,,,,,,,,,,19.1734,,19.1706,,19.2559,,,,,,,,,32.354,,0.1454,,,,,,,,,4
2011-08-04 05:31:00,0.5163999999999999,,,,9.565,,,121.7328,,,,,,,,20.0013,,,,,13.3077,,,20.0118,,0.1371,157.465,21.5888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.9268,,,,,,,,,,,,,19.2206,,19.2282,,19.3051,,,,,,,,,33.7194,,0.1578,,,,,,,,,4
2011-08-04 05:32:00,0.5119,,,,10.0807,,,121.681,,,,,,,,20.0728,,,,,13.3068,,,20.0777,,0.1373,157.1374,21.5811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0672,,,,,,,,,,,,,19.2519,,19.254,,19.3212,,,,,,,,,34.8474,,0.1671,,,,,,,,,4
2011-08-04 05:33:00,0.5153999999999999,,,,10.1238,,,121.7362,,,,,,,,20.032,,,,,13.3058,,,20.1421,,0.1441999999999999,157.2748,22.6732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1977,,,,,,,,,,,,,19.2748,,19.2859,,19.3476,,,,,,,,,36.4502,,0.1746999999999999,,,,,,,,,4
2011-08-04 05:34:00,0.5163999999999999,,,,11.0266,,,121.7131,,,,,,,,19.7702,,,,,13.3013,,,20.2156,,0.1436999999999999,157.458,22.6283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.3041,,,,,,,,,,,,,19.2582,,19.2818,,19.3026,,,,,,,,,37.875,,0.1816,,,,,,,,,4
2011-08-04 05:35:00,0.5163999999999999,,,,11.3919,,,121.7355,,,,,,,,19.7764,,,,,13.3013,,,20.2927,,0.1444,157.3194,22.7157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4094,,,,,,,,,,,,,19.2808,,19.3307,,19.3432,,,,,,,,,38.2904,,0.1857999999999999,,,,,,,,,4
2011-08-04 05:36:00,0.5169,,,,11.2842,,,121.6553,,,,,,,,19.9253,,,,,13.3012,,,20.3782,,0.1502999999999999,157.3743,23.6575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5278,,,,,,,,,,,,,19.3235,,19.3769,,19.3665,,,,,,,,,36.9247,,0.1842,,,,,,,,,4
2011-08-04 05:37:00,0.5163999999999999,,,,12.1868,,,121.7498,,,,,,,,20.0628,,,,,13.3012,,,20.471,,0.1544,157.2531,24.2817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.639,,,,,,,,,,,,,19.3694,,19.4221,,19.4027,,,,,,,,,38.7648,,0.1981999999999999,,,,,,,,,4
2011-08-04 05:38:00,0.5163999999999999,,,,13.0465,,,121.7554,,,,,,,,20.0326,,,,,13.298,,,20.5431,,0.1537,157.3313,24.1859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7399,,,,,,,,,,,,,19.3841,,19.4229,,19.4222,,,,,,,,,41.614,,0.216,,,,,,,,,4
2011-08-04 05:39:00,0.5161999999999999,,,,14.0353,,,121.7771,,,,,,,,20.0334,,,,,13.2962,,,20.6177,,0.1625999999999999,162.5426,26.4209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8391,,,,,,,,,,,,,19.4041,,19.4311,,19.4395,,,,,,,,,41.5548,,0.2305,,,,,,,,,4
2011-08-04 05:40:00,0.5507999999999998,,,,18.4846,,,121.7968,,,,,,,,20.0615,,,,,13.2944,,,20.6945,,0.1630999999999999,194.1211,31.6328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9109,,,,,,,,,,,,,19.4236,,19.4541,,19.461,,,,,,,,,42.5047,,0.2826,,,,,,,,,4
2011-08-04 05:41:00,0.5766999999999999,,,,22.7621,,,121.8373,,,,,,,,20.0762,,,,,13.2921,,,20.76,,0.159,228.946,36.3839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9708,,,,,,,,,,,,,19.4421,,19.4865,,19.4823,,,,,,,,,44.4041,,0.33,,,,,,,,,4
2011-08-04 05:42:00,0.5713,,,,19.3661,,,121.8618,,,,,,,,20.1256,,,,,13.2902,,,20.8323,,0.1228,263.1725,32.1472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0381,,,,,,,,,,,,,19.4682,,19.4938,,19.4945,,,,,,,,,43.6322,,0.2833999999999999,,,,,,,,,4
2011-08-04 05:43:00,0.5848999999999999,,,,23.2998,,,121.9551,,,,,,,,20.112,,,,,13.2902,,,20.9001,,0.1462,253.814,36.9175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0912,,,,,,,,,,,,,19.4946,,19.5362,,19.5334,,,,,,,,,46.0065,,0.3325,,,,,,,,,4
2011-08-04 05:44:00,0.5968,,,,27.7491,,,122.0357,,,,,,,,20.1904,,,,,13.2902,,,20.9588,,0.1874,223.8594,41.9345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.165,,,,,,,,,,,,,19.541,,19.6858,,19.6263,,,,,,,,,52.1802,,0.3875,,,,,,,,,4
2011-08-04 05:45:00,0.5834,,,,28.5231,,,122.0367,,,,,,,,20.2463,,,,,13.2902,,,21.0153,,0.1966,220.6498,43.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2661,,,,,,,,,,,,,19.5949,,19.8553,,19.7009,,,,,,,,,55.5048,,0.4161,,,,,,,,,4
2011-08-04 05:46:00,0.5688999999999999,,,,30.4362,,,121.9087,,,,,,,,20.3329,,,,,13.2902,,,21.0831,,0.2054,220.542,45.3068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3964,,,,,,,,,,,,,19.6698,,19.9994,,19.7876,,,,,,,,,57.9388,,0.4441999999999999,,,,,,,,,4
2011-08-04 05:47:00,0.5823,,,,31.7261,,,121.8992,,,,,,,,20.3945,,,,,13.2902,,,21.1509,,0.2160999999999999,220.623,47.6867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5336,,,,,,,,,,,,,19.7523,,20.1006,,19.8749,,,,,,,,,59.8388,,0.4547999999999999,,,,,,,,,4
2011-08-04 05:48:00,0.5807999999999999,,,,33.2092,,,121.9131,,,,,,,,20.5712,,,,,13.2893,,,21.2119,,0.2212,220.5265,48.7698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.7094,,,,,,,,,,,,,19.8495,,20.2247,,19.9741,,,,,,,,,62.4508,,0.4815999999999999,,,,,,,,,4
2011-08-04 05:49:00,0.5658999999999998,,,,34.4776,,,121.9188,,,,,,,,20.3338,,,,,13.2856,,,21.2842,,0.23,220.5106,50.7257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8462,,,,,,,,,,,,,19.8825,,20.2148,,19.976,,,,,,,,,63.8165,,0.5093999999999999,,,,,,,,,4
2011-08-04 05:50:00,0.5631,,,,35.5094,,,121.8899,,,,,,,,20.0932,,,,,13.2847,,,21.3638,,0.233,220.505,51.3758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.9414,,,,,,,,,,,,,19.9146,,20.213,,20.0372,,,,,,,,,65.4787,,0.5243999999999999,,,,,,,,,4
2011-08-04 05:51:00,0.565,,,,36.2176,,,121.847,,,,,,,,20.1529,,,,,13.2843,,,21.431,,0.2429999999999999,220.3903,53.5592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0875,,,,,,,,,,,,,19.964,,20.2464,,20.1004,,,,,,,,,66.8434,,0.5386999999999998,,,,,,,,,4
2011-08-04 05:52:00,0.5847,,,,37.3782,,,121.8399,,,,,,,,20.2195,,,,,13.2815,,,21.5078,,0.2487,220.4867,54.8376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2858,,,,,,,,,,,,,20.0113,,20.2584,,20.104,,,,,,,,,68.09,,0.5337,,,,,,,,,4
2011-08-04 05:53:00,0.5887999999999999,,,,38.1512,,,121.7467,,,,,,,,20.2411,,,,,13.2797,,,21.5877,,0.2457,220.6357,54.2205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.4312,,,,,,,,,,,,,20.063,,20.3246,,20.1669,,,,,,,,,68.327,,0.5388,,,,,,,,,4
2011-08-04 05:54:00,0.5871,,,,39.0323,,,121.7122,,,,,,,,20.3492,,,,,13.2792,,,21.6615,,0.2487,220.5667,54.8587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.5707,,,,,,,,,,,,,20.1219,,20.3917,,20.2381,,,,,,,,,69.4549,,0.5564999999999999,,,,,,,,,4
2011-08-04 05:55:00,0.5928999999999999,,,,40.3643,,,121.7923,,,,,,,,20.494,,,,,13.2788,,,21.7434,,0.2596,220.586,57.2722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.7499,,,,,,,,,,,,,20.193,,20.4738,,20.3154,,,,,,,,,71.5322,,0.5681,,,,,,,,,4
2011-08-04 05:56:00,0.5972,,,,42.0409,,,121.6868,,,,,,,,20.5947,,,,,13.2778,,,21.8264,,0.2652999999999999,220.7461,58.5686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9362,,,,,,,,,,,,,20.2728,,20.5633,,20.4118,,,,,,,,,73.84739999999998,,0.5837,,,,,,,,,4
2011-08-04 05:57:00,0.6040999999999999,,,,43.6321,,,121.7109,,,,,,,,20.5921,,,,,13.2751,,,21.9113,,0.2732999999999999,220.5275,60.2696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1107,,,,,,,,,,,,,20.34,,20.6194,,20.461,,,,,,,,,76.4599,,0.6024,,,,,,,,,4
2011-08-04 05:58:00,0.6098,,,,45.1579,,,121.6027,,,,,,,,20.6861,,,,,13.2737,,,21.9919,,0.2814999999999999,220.6973,62.1237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3083,,,,,,,,,,,,,20.4347,,20.7486,,20.5889,,,,,,,,,79.7245,,0.6234,,,,,,,,,4
2011-08-04 05:59:00,0.6098,,,,45.3292,,,121.6078,,,,,,,,20.7501,,,,,13.2737,,,22.08,,0.2919999999999999,220.5462,64.3933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.516,,,,,,,,,,,,,20.5231,,20.8652,,20.6938,,,,,,,,,80.6731,,0.6275,,,,,,,,,4
2011-08-04 06:00:00,0.6099999999999999,,,,46.2752,,,121.5915,,,,,,,,20.995,,,,,13.2714,,,22.1792,,0.2864999999999999,220.5532,63.1898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7909,,,,,,,,,,,,,20.6329,,20.9937,,20.8306,,,,,,,,,80.8511,,0.6328,,,,,,,,,4
2011-08-04 06:01:00,0.6098,,,,46.8561,,,121.5606,,,,,,,,21.15,,,,,13.2687,,,22.2673,,0.2958,220.7155,65.2972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.028,,,,,,,,,,,,,20.7213,,21.0854,,20.9231,,,,,,,,,81.80079999999998,,0.6377,,,,,,,,,4
2011-08-04 06:02:00,0.6090999999999999,,,,46.62,,,121.4503,,,,,,,,21.3771,,,,,13.2682,,,22.3656,,0.2923999999999999,220.8023,64.5696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3045,,,,,,,,,,,,,20.8282,,21.1861,,21.0417,,,,,,,,,82.27559999999998,,0.6378,,,,,,,,,4
2011-08-04 06:03:00,0.6098,,,,45.8466,,,121.3506,,,,,,,,21.7152,,,,,13.2682,,,22.4701,,0.2902,220.5195,63.9834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6067,,,,,,,,,,,,,20.9614,,21.3005,,21.1431,,,,,,,,,83.4034,,0.6333999999999999,,,,,,,,,4
2011-08-04 06:04:00,0.6090999999999999,,,,45.2236,,,121.3497,,,,,,,,21.7956,,,,,13.2673,,,22.5753,,0.2856,220.629,63.0115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8543,,,,,,,,,,,,,21.0248,,21.3708,,21.2196,,,,,,,,,85.3622,,0.6293999999999998,,,,,,,,,4
2011-08-04 06:05:00,0.6076,,,,45.1379,,,121.4153,,,,,,,,21.745,,,,,13.2655,,,22.7084,,0.2842,220.4881,62.6719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.098,,,,,,,,,,,,,21.0969,,21.4545,,21.2909,,,,,,,,,87.3211,,0.6272999999999999,,,,,,,,,4
2011-08-04 06:06:00,0.6048,,,,44.0197,,,121.4668,,,,,,,,21.6071,,,,,13.2627,,,22.819,,0.2792,220.6903,61.6208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2959,,,,,,,,,,,,,21.1304,,21.4687,,21.2913,,,,,,,,,84.8872,,0.6100999999999999,,,,,,,,,4
2011-08-04 06:07:00,0.5957,,,,40.7091,,,121.2364,,,,,,,,21.5105,,,,,13.2604,,,22.9297,,0.269,220.6136,59.3405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3758,,,,,,,,,,,,,21.1261,,21.3575,,21.1835,,,,,,,,,75.0925,,0.5764,,,,,,,,,4
2011-08-04 06:08:00,0.5983,,,,42.2991,,,121.1855,,,,,,,,21.4614,,,,,13.2572,,,23.0317,,0.2717,220.5712,59.9297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.4593,,,,,,,,,,,,,21.1581,,21.4419,,21.2603,,,,,,,,,83.5218,,0.5880999999999998,,,,,,,,,4
2011-08-04 06:09:00,0.6060999999999999,,,,43.6744,,,121.2238,,,,,,,,21.4503,,,,,13.2572,,,23.1287,,0.2757999999999999,220.6264,60.8453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5617,,,,,,,,,,,,,21.203,,21.5481,,21.368,,,,,,,,,94.62240000000001,,0.6079,,,,,,,,,4
2011-08-04 06:10:00,0.5968,,,,41.0518,,,121.2174,,,,,,,,21.3275,,,,,13.2563,,,23.2209,,0.2621,220.533,57.8074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6595,,,,,,,,,,,,,21.1754,,21.4661,,21.2555,,,,,,,,,83.6991,,0.5779999999999998,,,,,,,,,4
2011-08-04 06:11:00,0.5946,,,,40.4927,,,121.2339,,,,,,,,21.0111,,,,,13.2549,,,23.3094,,0.2682999999999999,220.4635,59.1462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6436,,,,,,,,,,,,,21.1041,,21.3982,,21.1704,,,,,,,,,85.00459999999998,,0.5747999999999999,,,,,,,,,4
2011-08-04 06:12:00,0.5942,,,,40.7717,,,121.2567,,,,,,,,20.8691,,,,,13.2526,,,23.3949,,0.2636999999999999,220.5924,58.1765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6349,,,,,,,,,,,,,21.0622,,21.4316,,21.1831,,,,,,,,,91.1783,,0.5759999999999998,,,,,,,,,4
2011-08-04 06:13:00,0.5887999999999999,,,,39.5895,,,121.2341,,,,,,,,20.839,,,,,13.2522,,,23.4666,,0.2571,220.7341,56.7538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.62,,,,,,,,,,,,,21.0059,,21.3953,,21.1316,,,,,,,,,90.8222,,0.5637999999999999,,,,,,,,,4
2011-08-04 06:14:00,0.5990999999999999,,,,41.8244,,,121.5132,,,,,,,,20.8044,,,,,13.249,,,23.5429,,0.261,235.5122,61.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6425,,,,,,,,,,,,,20.9831,,21.4602,,21.1861,,,,,,,,,102.1009,,0.5829999999999999,,,,,,,,,4
2011-08-04 06:15:00,0.5983,,,,33.0769,,,121.4344,,,,,,,,20.804,,,,,13.2494,,,23.6144,,0.1877,269.9681,50.2143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6835,,,,,,,,,,,,,20.959,,21.4154,,21.1254,,,,,,,,,94.7402,,0.4673999999999999,,,,,,,,,4
2011-08-04 06:16:00,0.5924,,,,33.8064,,,121.4233,,,,,,,,20.7926,,,,,13.2486,,,23.6846,,0.1971999999999999,266.9869,52.2845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6789,,,,,,,,,,,,,20.9397,,21.4169,,21.1235,,,,,,,,,95.4526,,0.4762,,,,,,,,,4
2011-08-04 06:17:00,0.5866,,,,39.6734,,,121.4566,,,,,,,,20.8598,,,,,13.2458,,,23.7535,,0.2398,234.591,56.2711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7638,,,,,,,,,,,,,20.9234,,21.4275,,21.1106,,,,,,,,,95.5714,,0.5642,,,,,,,,,4
2011-08-04 06:18:00,0.5635,,,,34.1071,,,121.4293,,,,,,,,20.848,,,,,13.2455,,,23.8185,,0.2207,227.9814,50.3078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.7656,,,,,,,,,,,,,20.8588,,21.247,,20.9458,,,,,,,,,73.84529999999998,,0.5097,,,,,,,,,4
2011-08-04 06:19:00,0.562,,,,31.2702,,,121.3098,,,,,,,,20.6873,,,,,13.2454,,,23.8834,,0.2119999999999999,227.8049,48.299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5925,,,,,,,,,,,,,20.7493,,21.0533,,20.7562,,,,,,,,,59.4205,,0.4709999999999999,,,,,,,,,4
2011-08-04 06:20:00,0.5833,,,,31.3766,,,121.1981,,,,,,,,20.6126,,,,,13.2456,,,23.9275,,0.2112999999999999,227.9452,48.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3919,,,,,,,,,,,,,20.6622,,20.9186,,20.6249,,,,,,,,,58.2326,,0.4573999999999999,,,,,,,,,4
2011-08-04 06:21:00,0.5693,,,,32.666,,,121.2405,,,,,,,,20.4425,,,,,13.2456,,,23.9667,,0.2154,228.2863,49.1783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.2628,,,,,,,,,,,,,20.5945,,20.8219,,20.5308,,,,,,,,,60.0134,,0.4844,,,,,,,,,4
2011-08-04 06:22:00,0.5638999999999998,,,,33.138,,,121.1846,,,,,,,,20.417,,,,,13.2453,,,23.9998,,0.2218,228.0586,50.5831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1084,,,,,,,,,,,,,20.5526,,20.76,,20.4814,,,,,,,,,61.0817,,0.495,,,,,,,,,4
2011-08-04 06:23:00,0.5641,,,,33.4176,,,121.2846,,,,,,,,20.3784,,,,,13.2452,,,24.0134,,0.2204,227.8839,50.2324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.9263,,,,,,,,,,,,,20.5006,,20.6907,,20.4141,,,,,,,,,62.5656,,0.5027,,,,,,,,,4
2011-08-04 06:24:00,0.5668999999999998,,,,36.2128,,,121.3491,,,,,,,,20.2587,,,,,13.2446,,,24.0134,,0.2354999999999999,228.4165,53.781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.6883,,,,,,,,,,,,,20.4411,,20.6486,,20.3782,,,,,,,,,69.8664,,0.5353,,,,,,,,,4
2011-08-04 06:25:00,0.5887,,,,38.2328,,,121.4099,,,,,,,,20.2288,,,,,13.2445,,,24.0134,,0.2416,228.0966,55.1105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.522,,,,,,,,,,,,,20.4259,,20.6741,,20.4176,,,,,,,,,76.9302,,0.5462,,,,,,,,,4
2011-08-04 06:26:00,0.5929999999999999,,,,40.5528,,,121.3333,,,,,,,,20.2281,,,,,13.244,,,24.0134,,0.2596,228.0281,59.1886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.3659,,,,,,,,,,,,,20.4142,,20.6734,,20.4273,,,,,,,,,78.11709999999998,,0.5634,,,,,,,,,4
2011-08-04 06:27:00,0.6671,,,,58.3896,,,121.4795,,,,,,,,20.4423,,,,,13.2439,,,24.0111,,0.3452,225.5616,77.8541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4116,,,,,,,,,,,,,20.5813,,21.0657,,20.8094,,,,,,,,,139.1978,,0.7254,,,,,,,,,4
2011-08-04 06:28:00,0.6935,,,,62.751,,,121.5677,,,,,,,,20.5834,,,,,13.2436,,,24.0088,,0.3684,223.5764,82.3887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4251,,,,,,,,,,,,,20.7415,,21.2651,,21.0282,,,,,,,,,150.5939,,0.7510999999999999,,,,,,,,,4
2011-08-04 06:29:00,0.7257,,,,68.3379,,,121.6591,,,,,,,,20.6373,,,,,13.2439,,,24.0043,,0.3827999999999999,229.9336,88.0188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.5144,,,,,,,,,,,,,20.9055,,21.5007,,21.2502,,,,,,,,,157.5384,,0.7795999999999998,,,,,,,,,4
