measured_on,ac_current__319,ac_meter_1_power_kw__1041,ac_meter_2_power_kw__1042,ac_power__1137,ac_power__315,ac_power_metered_kw__1040,ac_voltage__318,ambient_temp__1053,ambient_temp__320,ambient_temp_f__17,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__1136,dc_power__314,intsolirrad__16,inv1_ac_power_kw__1043,inv1_dc_current__1045,inv1_dc_power__1134,inv1_dc_voltage__1044,inv1_temp__1046,inv2_ac_power_kw__1047,inv2_dc_current__1049,inv2_dc_power__1135,inv2_dc_voltage__1048,inv2_temp__1050,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,module_temp__1056,module_temp_f__18,poa_irradiance__1055,poa_irradiance__313,poa_irradiance_refcell__1054,power_factor__327,refcell_temp__1052,wind_speed__1051,wind_speed_mph__19,system_id
2011-12-20 12:11:00,6.8952,,,,816.5721,,122.6365,,3.0809,,13.4525,22.4306,3.4412,257.7628,,886.9516999999998,,,,,,,,,,,,18.9426,35.3121,35.2028,37.5632,,,,983.3339,,0.969,,,,4
2011-12-20 12:12:00,6.9185,,,,819.0122,,122.6844,,2.5393,,13.4516,22.5098,3.4665,256.6262,,889.5638,,,,,,,,,,,,18.7344,34.0964,33.8769,37.0868,,,,983.924,,0.9688,,,,4
2011-12-20 12:13:00,6.9071,,,,817.9919,,122.7633,,2.4983,,13.4514,22.5778,3.4778,255.6322,,888.9903,,,,,,,,,,,,18.6315,34.6545,34.2594,37.8258,,,,982.8434,,0.9688,,,,4
2011-12-20 12:14:00,6.8935,,,,816.48,,122.7878,,2.8075,,13.4512,22.6484,3.4933,253.9387,,887.0606,,,,,,,,,,,,18.5402,35.0691,34.8046,38.1995,,,,981.9445,,0.9689,,,,4
2011-12-20 12:15:00,6.8852,,,,815.8477,,122.7045,,2.9648,,13.4506,22.7152,3.4686,255.1432,,884.9801999999999,,,,,,,,,,,,18.5451,34.8208,35.2332,37.8743,,,,979.8638,,0.969,,,,4
2011-12-20 12:16:00,6.8819,,,,815.5207,,122.7824,,3.0865,,13.4491,22.7742,3.4816,253.9971,,884.2857,,,,,,,,,,,,18.7302,35.1214,35.5748,38.0194,,,,980.0406,,0.9689,,,,4
2011-12-20 12:17:00,6.8831,,,,815.835,,122.8119,,3.1259,,13.4489,22.8448,3.485,254.7064,,887.6147999999998,,,,,,,,,,,,18.7793,34.8454,35.0661,37.6775,,,,980.1464,,0.969,,,,4
2011-12-20 12:18:00,6.8812,,,,815.5958,,122.7807,,3.2388,,13.4474,22.9178,3.472,255.4914,,887.0132,,,,,,,,,,,,18.7239,34.6734,34.9547,37.6747,,,,979.7859,,0.9689,,,,4
2011-12-20 12:19:00,6.8753,,,,814.2559,,122.713,,3.3252,,13.4459,22.9933,3.4246,258.8317,,886.3338999999999,,,,,,,,,,,,18.6723,34.4722,34.7052,37.6617,,,,979.775,,0.9689,,,,4
2011-12-20 12:20:00,6.8718,,,,813.9964,,122.7658,,3.3099,,13.4449,23.0699,3.4123,259.0989,,884.0979999999998,,,,,,,,,,,,18.5643,34.1894,34.5899,37.5504,,,,978.1091,,0.9688,,,,4
2011-12-20 12:21:00,6.8739,,,,814.743,,122.8008,,3.285,,13.4448,23.1356,3.4378,257.5311,,885.2857,,,,,,,,,,,,18.3891,33.9379,33.9412,37.493,,,,977.5054,,0.9687,,,,4
2011-12-20 12:22:00,6.8763,,,,814.5914,,122.7989,,3.27,,13.4448,23.2042,3.4653,255.5491,,885.4991,,,,,,,,,,,,18.1908,33.9356,33.9575,37.5746,,,,976.2567,,0.9689,,,,4
2011-12-20 12:23:00,6.865,,,,813.533,,122.7708,,3.3545,,13.4446,23.2639,3.4737,255.0066,,885.7444,,,,,,,,,,,,18.1087,33.7206,33.7493,37.4661,,,,975.4636,,0.9689,,,,4
2011-12-20 12:24:00,6.8529,,,,812.6296999999998,,122.8596,,3.2785,,13.4446,23.3217,3.5204,250.8952,,883.2349,,,,,,,,,,,,17.8918,33.7132,33.5867,36.9556,,,,975.9958,,0.9689,,,,4
2011-12-20 12:25:00,6.8699,,,,815.0113,,122.8777,,3.3962,,13.4445,23.3734,3.4653,255.7055,,886.0466,,,,,,,,,,,,17.8988,33.8915,33.9028,37.2472,,,,976.5242,,0.969,,,,4
2011-12-20 12:26:00,6.8721,,,,814.6026,,122.8025,,3.5375,,13.4445,23.4235,3.4532,256.4741,,885.633,,,,,,,,,,,,17.9849,34.4097,33.8676,37.8607,,,,976.2259,,0.9689,,,,4
2011-12-20 12:27:00,6.8606,,,,813.2236,,122.8105,,3.8629,,13.4444,23.4568,3.44,257.145,,884.5499999999998,,,,,,,,,,,,18.1975,35.3396,35.2597,38.188,,,,975.9717,,0.969,,,,4
2011-12-20 12:28:00,6.8537,,,,813.0295999999998,,122.8634,,4.3108,,13.4444,23.5073,3.4849,253.8194,,884.4868,,,,,,,,,,,,18.4548,35.8654,35.7916,38.0854,,,,975.6166,,0.9689,,,,4
2011-12-20 12:29:00,6.8422,,,,811.4151,,122.887,,4.4489,,13.4435,23.5549,3.4821,252.9304,,880.7131,,,,,,,,,,,,18.5537,35.7575,35.4657,37.96,,,,974.5587,,0.9688,,,,4
2011-12-20 12:30:00,6.8396,,,,811.3288,,122.8766,,4.1377,,13.4421,23.6095,3.4607,254.6727,,881.3025,,,,,,,,,,,,18.4513,34.9313,34.0765,37.2697,,,,973.3113,,0.9688,,,,4
2011-12-20 12:31:00,6.8411,,,,811.2625,,122.8815,,3.7025,,13.4425,23.6652,3.4158,258.6238,,883.3896999999998,,,,,,,,,,,,18.2576,34.836,34.9007,37.4366,,,,973.3080000000001,,0.9689,,,,4
2011-12-20 12:32:00,6.8443,,,,811.1975,,122.7858,,3.8653,,13.4393,23.7151,3.4211,257.5589,,881.0938,,,,,,,,,,,,18.4797,35.3884,35.3299,37.9343,,,,973.3039,,0.9691,,,,4
2011-12-20 12:33:00,6.8318,,,,809.9278,,122.7941,,3.8799,,13.4383,23.7682,3.4468,255.3378,,880.0732,,,,,,,,,,,,18.6466,36.3893,35.6248,38.7169,,,,971.4514,,0.9689,,,,4
2011-12-20 12:34:00,6.8255,,,,808.5300999999998,,122.8299,,4.0372,,13.4397,23.807,3.4652,253.9027,,879.803,,,,,,,,,,,,18.8447,36.2806,35.9969,38.2474,,,,970.3784,,0.9689,,,,4
2011-12-20 12:35:00,6.8234,,,,808.3572,,122.8673,,3.8779,,13.4378,23.859,3.4582,254.3579,,879.5969,,,,,,,,,,,,18.641,35.4828,34.8829,37.6932,,,,969.4199,,0.9689,,,,4
2011-12-20 12:36:00,6.816,,,,807.4108999999999,,122.7835,,3.9099,,13.4378,23.9079,3.4056,257.7059,,877.618,,,,,,,,,,,,18.5872,36.0828,35.4496,38.5052,,,,968.7032,,0.9689,,,,4
2011-12-20 12:37:00,6.8015,,,,805.8626,,122.8381,,4.1609,,13.436,23.9618,3.4117,257.1648,,877.3286,,,,,,,,,,,,18.7744,36.4709,35.6685,38.6079,,,,967.2725,,0.9688,,,,4
2011-12-20 12:38:00,6.7957,,,,804.7874,,122.739,,3.9314,,13.4355,24.0066,3.4044,257.119,,875.3347,,,,,,,,,,,,18.9293,36.4089,36.2596,38.4344,,,,965.0241,,0.9688,,,,4
2011-12-20 12:39:00,6.7827,,,,803.3898,,122.7423,,4.3053,,13.4337,24.0648,3.4033,256.6918,,873.5875999999998,,,,,,,,,,,,19.2586,37.3541,36.5798,38.8986,,,,963.847,,0.9688,,,,4
2011-12-20 12:40:00,6.7916,,,,803.5612999999998,,122.6244,,4.5312,,13.4332,24.121,3.4313,254.7557,,874.0623,,,,,,,,,,,,19.3314,36.6128,35.6633,38.3849,,,,964.1379,,0.9688,,,,4
2011-12-20 12:41:00,6.7864,,,,803.4964999999999,,122.6961,,4.4231,,13.4332,24.1773,3.4602,252.1534,,872.4832,,,,,,,,,,,,19.2995,36.129,35.0913,37.8399,,,,963.0041000000001,,0.9688,,,,4
2011-12-20 12:42:00,6.7836,,,,803.3026999999998,,122.7268,,4.5434,,13.4332,24.2385,3.4586,252.0337,,871.6557,,,,,,,,,,,,19.3384,36.0681,35.1886,37.9596,,,,962.4717,,0.9686,,,,4
2011-12-20 12:43:00,6.7851,,,,803.6894,,122.7541,,4.2771,,13.4332,24.2975,3.4695,252.5119,,876.051,,,,,,,,,,,,19.2746,35.1423,34.8509,37.7547,,,,962.7106,,0.9688,,,,4
2011-12-20 12:44:00,6.7929,,,,804.0544,,122.7591,,4.0278,,13.4332,24.3513,3.4224,255.7632,,875.2648,,,,,,,,,,,,19.3586,34.9537,35.1528,37.7974,,,,961.822,,0.9688,,,,4
2011-12-20 12:45:00,6.7846,,,,803.5814,,122.7267,,4.0695,,13.4322,24.4027,3.4165,255.7346,,873.6973,,,,,,,,,,,,19.4452,34.5724,34.4695,37.4844,,,,960.8732,,0.9688,,,,4
2011-12-20 12:46:00,6.7761,,,,802.3791999999999,,122.763,,4.0628,,13.4322,24.4639,3.4211,255.0838,,872.6553,,,,,,,,,,,,19.2944,34.3906,34.3079,37.2222,,,,958.5598,,0.9688,,,,4
2011-12-20 12:47:00,6.7541,,,,800.6459,,122.8463,,4.2126,,13.4318,24.5128,3.3962,256.2067,,870.0027,,,,,,,,,,,,19.337,34.5137,34.3684,37.4694,,,,957.0169,,0.9689,,,,4
2011-12-20 12:48:00,6.7555,,,,801.0617999999998,,122.8373,,4.0805,,13.4304,24.5593,3.4207,254.5966,,870.8631,,,,,,,,,,,,19.0574,33.953,33.7329,37.2723,,,,956.4246,,0.9688,,,,4
2011-12-20 12:49:00,6.7475,,,,799.748,,122.8352,,3.9945,,13.4308,24.6009,3.3617,258.604,,869.3022999999998,,,,,,,,,,,,18.9365,34.2499,33.891,37.3676,,,,954.8223,,0.9688,,,,4
2011-12-20 12:50:00,6.7129,,,,795.5671,,122.7891,,4.2033,,13.429,24.6352,3.3086,261.5554,,865.3134,,,,,,,,,,,,18.8372,33.9386,33.4924,36.994,,,,952.9131000000002,,0.9689,,,,4
2011-12-20 12:51:00,6.7347,,,,798.3375999999998,,122.8007,,4.364,,13.4286,24.6695,3.3617,258.0816,,867.5399,,,,,,,,,,,,18.747,33.7799,33.7085,36.4737,,,,952.2583,,0.9688,,,,4
2011-12-20 12:52:00,6.7331,,,,797.0845,,122.7091,,4.4356,,13.4295,24.7013,3.4032,254.5565,,866.2756,,,,,,,,,,,,18.7812,33.8415,33.4078,36.6114,,,,950.0059,,0.9684,,,,4
2011-12-20 12:53:00,6.7238,,,,795.6889,,122.6803,,4.264,,13.429,24.716,3.3943,254.5626,,864.0452,,,,,,,,,,,,18.7037,33.973,32.6241,36.9538,,,,947.1569,,0.9684,,,,4
2011-12-20 12:54:00,6.712,,,,794.7292,,122.7294,,4.171,,13.4281,24.7344,3.4015,253.7383,,863.0546,,,,,,,,,,,,18.4771,33.5216,31.9766,36.1762,,,,945.4383,,0.9684,,,,4
2011-12-20 12:55:00,6.7282,,,,796.407,,122.7279,,4.1653,,13.4285,24.7476,3.364,257.1434,,865.0059999999999,,,,,,,,,,,,18.1195,32.7449,31.3313,35.9588,,,,945.4375,,0.9685,,,,4
2011-12-20 12:56:00,6.7292,,,,796.3572,,122.7421,,4.0199,,13.4285,24.7476,3.3595,257.6094,,865.3905999999998,,,,,,,,,,,,17.7841,32.0461,31.7614,35.79,,,,943.8847,,0.9687,,,,4
2011-12-20 12:57:00,6.7206,,,,796.0585,,122.7253,,4.2291,,13.4295,24.7476,3.3483,258.225,,864.5764,,,,,,,,,,,,17.8286,32.0826,31.3615,35.4876,,,,942.8749,,0.9687,,,,4
2011-12-20 12:58:00,6.6898,,,,791.5983999999999,,122.6774,,4.3044,,13.4308,24.7213,3.2723,263.0453,,860.6917999999998,,,,,,,,,,,,17.7949,31.6897,31.1884,35.2929,,,,940.3148000000001,,0.9687,,,,4
2011-12-20 12:59:00,6.6906,,,,793.0141999999998,,122.759,,4.271,,13.4326,24.716,3.2869,262.4978,,862.7702,,,,,,,,,,,,17.7562,31.2532,30.5492,35.4481,,,,939.6014,,0.9686,,,,4
2011-12-20 13:00:00,6.6916,,,,792.5488,,122.7073,,4.3966,,13.4308,24.716,3.3034,260.9274,,861.9009,,,,,,,,,,,,17.7877,31.1718,30.2682,34.9835,,,,937.7558,,0.9687,,,,4
2011-12-20 13:01:00,6.7006,,,,793.1257,,122.6726,,4.3534,,13.4306,24.716,3.2961,261.8316,,863.001,,,,,,,,,,,,17.6256,30.7387,29.8279,34.617,,,,937.0422,,0.9684,,,,4
2011-12-20 13:02:00,6.7059,,,,793.4595,,122.7411,,4.4047,,13.4318,24.6866,3.3289,259.3459,,863.3232,,,,,,,,,,,,17.6424,30.6638,30.539,34.5754,,,,936.2665,,0.9686,,,,4
2011-12-20 13:03:00,6.6761,,,,789.7591,,122.6158,,4.567,,13.4318,24.6793,3.297,260.4663,,858.7109,,,,,,,,,,,,17.8358,30.8333,30.5731,34.9358,,,,932.1694,,0.9686,,,,4
2011-12-20 13:04:00,6.6648,,,,787.7747,,122.5481,,4.4264,,13.4316,24.6572,3.3054,259.5985,,858.02,,,,,,,,,,,,17.6352,30.5341,30.0113,34.5484,,,,928.9019,,0.9684,,,,4
2011-12-20 13:05:00,6.6491,,,,786.9655,,122.703,,4.1864,,13.4314,24.6499,3.3184,257.597,,854.7803,,,,,,,,,,,,17.2236,30.0414,29.7832,34.4866,,,,926.7636,,0.9684,,,,4
2011-12-20 13:06:00,6.6373,,,,785.1063,,122.6483,,4.4557,,13.431,24.6205,3.2779,260.0259,,852.2899999999998,,,,,,,,,,,,17.3201,30.5597,30.557,34.9322,,,,924.2686000000001,,0.9685,,,,4
2011-12-20 13:07:00,6.6452,,,,786.4543,,122.6183,,4.7013,,13.431,24.5985,3.3013,259.1072,,855.3816,,,,,,,,,,,,17.3513,30.2209,29.609,33.8968,,,,925.4546,,0.9684,,,,4
2011-12-20 13:08:00,6.6376,,,,785.6099,,122.6823,,4.5736,,13.431,24.5691,3.3002,259.0369,,854.8452,,,,,,,,,,,,17.0812,29.5855,28.9795,33.6229,,,,923.613,,0.9685,,,,4
2011-12-20 13:09:00,6.6325,,,,785.0596,,122.6563,,4.5366,,13.431,24.5398,3.2661,261.1236,,852.8225,,,,,,,,,,,,16.988,28.6985,28.0049,32.7063,,,,920.8814000000002,,0.9687,,,,4
2011-12-20 13:10:00,6.6356,,,,785.3691,,122.6337,,4.437,,13.431,24.4957,3.2656,261.4624,,853.8126999999998,,,,,,,,,,,,17.0102,28.6119,28.2077,32.8483,,,,920.2868,,0.9686,,,,4
2011-12-20 13:11:00,6.6013,,,,781.3364,,122.6777,,4.6965,,13.4312,24.4688,3.2786,259.4893,,850.7363,,,,,,,,,,,,17.1779,28.6831,28.2837,33.272,,,,915.1811,,0.9684,,,,4
2011-12-20 13:12:00,6.5834,,,,778.9348,,122.7195,,4.5611,,13.4328,24.4296,3.3292,254.7768,,848.1807,,,,,,,,,,,,17.0908,27.7083,27.1083,32.0497,,,,914.112,,0.9681,,,,4
2011-12-20 13:13:00,6.5871,,,,779.7876999999999,,122.7253,,4.5066,,13.4325,24.3929,3.2754,259.2084,,848.876,,,,,,,,,,,,16.8318,27.3591,26.547,32.3118,,,,911.8042,,0.9684,,,,4
2011-12-20 13:14:00,6.537,,,,773.3687,,122.6992,,4.5679,,13.4336,24.3562,3.1767,264.7549,,840.9872,,,,,,,,,,,,16.7386,27.7671,27.4228,32.2914,,,,904.6254,,0.9684,,,,4
2011-12-20 13:15:00,6.5497,,,,775.7258,,122.7271,,4.6369,,13.4342,24.3097,3.2694,257.9959,,843.4915999999998,,,,,,,,,,,,16.7023,27.2694,26.2513,31.927,,,,905.5725000000001,,0.9685,,,,4
2011-12-20 13:16:00,6.5441,,,,774.2691,,122.7552,,4.7807,,13.4371,24.2596,3.2654,257.7185,,841.4937,,,,,,,,,,,,16.8571,27.6314,27.1015,32.4683,,,,903.7908000000001,,0.9684,,,,4
2011-12-20 13:17:00,6.5255,,,,772.6689,,122.7536,,4.894,,13.4354,24.2214,3.2684,257.4462,,841.4233,,,,,,,,,,,,16.9089,27.556,26.8219,32.1507,,,,902.5513,,0.9684,,,,4
2011-12-20 13:18:00,6.5278,,,,772.7270999999998,,122.7714,,4.7977,,13.4364,24.1749,3.2611,257.4042,,839.4068,,,,,,,,,,,,16.776,27.6515,27.0821,31.9962,,,,902.0788,,0.9684,,,,4
2011-12-20 13:19:00,6.5187,,,,771.7143999999998,,122.7676,,4.7831,,13.4379,24.1333,3.22,260.6729,,839.2928,,,,,,,,,,,,16.7818,27.2837,26.7794,31.891,,,,899.938,,0.9684,,,,4
2011-12-20 13:20:00,6.4457,,,,763.6799,,122.7426,,4.8623,,13.4374,24.0941,3.1806,261.3289,,831.1264,,,,,,,,,,,,16.6612,27.1991,26.3476,31.6931,,,,889.3714,,0.9682,,,,4
2011-12-20 13:21:00,6.4962,,,,769.4135999999999,,122.8119,,4.8371,,13.4371,24.0501,3.208,260.4065,,835.3667,,,,,,,,,,,,16.359,27.0585,26.3627,31.5642,,,,895.2555999999998,,0.9681,,,,4
2011-12-20 13:22:00,6.4878,,,,767.1797,,122.6533,,4.8649,,13.438,24.0043,3.1636,264.0053,,835.1436999999999,,,,,,,,,,,,16.2707,27.1843,26.7441,31.6158,,,,894.2471,,0.9681,,,,4
2011-12-20 13:23:00,6.4756,,,,765.4915999999998,,122.6429,,4.8764,,13.4377,23.9495,3.2123,259.0879,,832.2464,,,,,,,,,,,,16.2392,27.4961,26.8357,31.7033,,,,891.2739,,0.9678,,,,4
2011-12-20 13:24:00,6.4472,,,,762.2884,,122.6188,,4.879,,13.4386,23.8981,3.2077,257.9546,,827.3922,,,,,,,,,,,,16.0852,26.726,25.8936,30.7853,,,,887.5942,,0.9679,,,,4
2011-12-20 13:25:00,6.4461,,,,761.8286,,122.6003,,4.746,,13.4382,23.8422,3.2222,257.2002,,828.7274999999998,,,,,,,,,,,,16.0664,26.2304,25.6147,30.6075,,,,886.5920999999998,,0.9679,,,,4
2011-12-20 13:26:00,6.4297,,,,759.446,,122.5752,,5.002,,13.4396,23.7854,3.1774,259.5924,,824.798,,,,,,,,,,,,16.3121,26.9483,26.6513,31.5523,,,,882.3781,,0.9676,,,,4
2011-12-20 13:27:00,6.4141,,,,757.8279,,122.5179,,5.0622,,13.4397,23.7342,3.2062,256.4321,,822.1369999999998,,,,,,,,,,,,16.4539,27.3899,26.8339,31.7905,,,,882.6805,,0.9678,,,,4
2011-12-20 13:28:00,6.3853,,,,753.9357999999999,,122.5159,,5.0142,,13.4393,23.6824,3.197,256.813,,820.9944,,,,,,,,,,,,16.4878,27.7257,27.0814,31.72,,,,878.7021999999998,,0.9676,,,,4
2011-12-20 13:29:00,6.3377,,,,748.3814,,122.6289,,4.8918,,13.4394,23.653,3.1357,259.1498,,812.5669,,,,,,,,,,,,16.435,27.653,26.9083,32.074,,,,871.0986,,0.9678,,,,4
2011-12-20 13:30:00,6.3343,,,,749.5462,,122.6364,,4.9946,,13.4385,23.6069,3.1305,260.2444,,814.6717999999998,,,,,,,,,,,,16.4111,27.4539,26.715,31.6735,,,,870.3848,,0.9681,,,,4
2011-12-20 13:31:00,6.3422,,,,750.1607,,122.6367,,4.9834,,13.4386,23.5623,3.0871,264.4109,,816.2306999999998,,,,,,,,,,,,16.4097,27.3299,26.5813,31.5059,,,,872.1616,,0.9681,,,,4
2011-12-20 13:32:00,6.3088,,,,745.6215999999998,,122.6139,,4.7332,,13.4395,23.5308,3.0768,264.119,,812.5589999999999,,,,,,,,,,,,16.1106,26.9576,26.1988,31.2796,,,,866.4061,,0.968,,,,4
2011-12-20 13:33:00,6.3267,,,,747.6553,,122.546,,4.6797,,13.4391,23.4789,3.0968,261.8047,,810.7122,,,,,,,,,,,,15.8274,26.859,25.9078,31.0832,,,,867.3012999999999,,0.9681,,,,4
2011-12-20 13:34:00,6.3125,,,,745.7705999999998,,122.5317,,4.7339,,13.4401,23.4305,3.0718,263.8794,,810.5553999999998,,,,,,,,,,,,15.543,26.9836,26.1619,31.4237,,,,864.9887,,0.9684,,,,4
2011-12-20 13:35:00,6.2959,,,,743.8669,,122.5605,,4.7832,,13.4397,23.371,3.1242,258.8552,,808.6946,,,,,,,,,,,,15.4995,26.5633,25.7334,31.2481,,,,862.3209,,0.9679,,,,4
2011-12-20 13:36:00,6.2852,,,,742.4546,,122.5052,,4.8385,,13.4402,23.312,3.0646,263.9248,,808.784,,,,,,,,,,,,15.6828,26.3367,25.4536,30.9064,,,,859.7109,,0.9683,,,,4
2011-12-20 13:37:00,6.2647,,,,739.9031,,122.4926,,4.7167,,13.4407,23.2497,3.0696,261.7349,,803.4081999999999,,,,,,,,,,,,15.8318,26.0149,25.3327,30.7862,,,,855.7365,,0.9683,,,,4
2011-12-20 13:38:00,6.2413,,,,736.9724,,122.4742,,4.9347,,13.4421,23.2066,3.0484,262.5806,,800.4221,,,,,,,,,,,,16.1287,26.4211,25.8237,31.0977,,,,852.2360999999999,,0.9683,,,,4
2011-12-20 13:39:00,6.2335,,,,735.4602999999998,,122.3534,,5.1689,,13.443,23.1639,3.0695,260.699,,800.2133,,,,,,,,,,,,16.3281,26.5044,25.8016,30.9479,,,,850.8133,,0.9684,,,,4
2011-12-20 13:40:00,6.1815,,,,720.0139,,122.3085,,5.2444,,13.4435,23.126,3.0122,263.3264,,792.9738,,,,,,,,,,,,16.3853,26.7829,26.3102,31.5621,,,,844.7536,,0.9681,,,,4
2011-12-20 13:41:00,6.1625,,,,726.8758,,122.3128,,5.3095,,13.443,23.0961,3.0516,258.4603,,788.6812,,,,,,,,,,,,16.6352,27.3147,26.9238,31.4096,,,,841.9007,,0.968,,,,4
2011-12-20 13:42:00,6.1549,,,,726.3502999999998,,122.4154,,5.4012,,13.4431,23.0765,3.0506,259.3678,,791.1541999999998,,,,,,,,,,,,16.7587,26.8807,26.1429,30.7459,,,,841.4288,,0.968,,,,4
2011-12-20 13:43:00,6.1412,,,,723.9810999999999,,122.3514,,5.3607,,13.4431,23.0509,2.9848,263.9665,,787.7895999999998,,,,,,,,,,,,16.8162,26.7113,25.9535,30.7865,,,,837.2156,,0.968,,,,4
2011-12-20 13:44:00,6.1123,,,,721.7988,,122.4402,,5.148,,13.4422,23.0347,2.9659,264.4655,,784.3542,,,,,,,,,,,,16.7025,26.3058,25.231,30.38,,,,833.8264,,0.9679,,,,4
2011-12-20 13:45:00,6.1193,,,,721.7161,,122.41,,4.9027,,13.4435,23.0102,3.0231,258.7274,,782.1513999999999,,,,,,,,,,,,16.4115,26.0914,25.0594,30.4935,,,,832.9933,,0.9676,,,,4
2011-12-20 13:46:00,6.0789,,,,716.7811,,122.4234,,4.7309,,13.4413,22.9809,3.0432,255.9805,,778.9683,,,,,,,,,,,,16.2527,25.5403,24.7724,29.6739,,,,829.9781,,0.9675,,,,4
2011-12-20 13:47:00,6.0627,,,,715.3643,,122.451,,4.7383,,13.4431,22.9604,3.0175,258.1846,,779.0225,,,,,,,,,,,,16.3261,25.576,24.924,29.9129,,,,825.8269,,0.9675,,,,4
2011-12-20 13:48:00,6.0596,,,,715.2207,,122.4676,,4.9858,,13.4436,22.9199,2.9913,260.2767,,778.5599999999998,,,,,,,,,,,,16.4853,25.5582,24.4716,29.655,,,,824.0475,,0.9677,,,,4
2011-12-20 13:49:00,6.0499,,,,714.9857,,122.473,,5.0201,,13.4436,22.8802,2.943,263.6024,,775.7844,,,,,,,,,,,,16.4513,25.2367,23.8974,29.106,,,,821.4953,,0.9672,,,,4
2011-12-20 13:50:00,6.0346,,,,711.5096,,122.4518,,5.101,,13.4436,22.8566,2.9595,261.7484,,774.5806,,,,,,,,,,,,16.47,25.3865,24.0675,29.22,,,,817.2818,,0.9675,,,,4
2011-12-20 13:51:00,6.008,,,,708.9738,,122.4878,,5.1088,,13.4441,22.8212,2.951,260.8376,,769.6627999999998,,,,,,,,,,,,16.5554,25.5752,24.3459,29.4675,,,,815.0856,,0.9676,,,,4
2011-12-20 13:52:00,5.9856,,,,706.6147,,122.516,,5.0546,,13.4441,22.7934,2.8957,264.8481,,766.9111,,,,,,,,,,,,16.6607,25.9963,25.0352,29.6651,,,,811.2767,,0.9676,,,,4
2011-12-20 13:53:00,5.962,,,,703.7348,,122.4734,,5.1372,,13.4441,22.7623,2.888,265.0646,,765.4805,,,,,,,,,,,,16.6858,25.9319,24.7158,29.6059,,,,808.3683,,0.9676,,,,4
2011-12-20 13:54:00,5.9359,,,,700.5359,,122.5133,,5.2322,,13.4441,22.755,2.9162,261.0917,,761.3370999999999,,,,,,,,,,,,16.9085,26.6345,25.1114,30.0895,,,,804.7500999999999,,0.9673,,,,4
2011-12-20 13:55:00,5.9123,,,,698.129,,122.5305,,5.3169,,13.4441,22.7301,2.895,262.0769,,758.71,,,,,,,,,,,,16.9857,26.5211,24.7139,29.8283,,,,801.0114,,0.9672,,,,4
2011-12-20 13:56:00,5.8929,,,,694.8431,,122.4268,,5.2889,,13.4441,22.7083,2.8871,262.4025,,757.561,,,,,,,,,,,,16.9705,26.5746,24.5049,29.1952,,,,797.1055,,0.9672,,,,4
2011-12-20 13:57:00,5.8668,,,,691.9202,,122.4371,,5.4638,,13.4441,22.6985,2.8543,263.3878,,751.696,,,,,,,,,,,,17.0477,26.9608,24.8078,29.1788,,,,793.9,,0.9676,,,,4
2011-12-20 13:58:00,5.8402,,,,688.7197,,122.4546,,5.6578,,13.4441,22.6759,2.8103,266.5032,,748.9442,,,,,,,,,,,,17.231,27.3668,25.5935,29.8095,,,,791.4066,,0.9674,,,,4
2011-12-20 13:59:00,5.8009,,,,684.3997,,122.5162,,5.7034,,13.4441,22.6196,2.7853,267.2949,,744.4854,,,,,,,,,,,,17.417,27.5503,25.7524,30.0715,,,,787.3699,,0.9676,,,,4
2011-12-20 14:00:00,5.7892,,,,683.348,,122.4943,,5.649,,13.4436,22.6149,2.8393,261.1345,,741.412,,,,,,,,,,,,17.5618,27.4277,25.4076,29.761,,,,784.1642,,0.9675,,,,4
2011-12-20 14:01:00,5.7707,,,,680.9841,,122.4636,,5.607,,13.4432,22.6036,2.8532,259.4436,,740.2159,,,,,,,,,,,,17.7166,27.7839,25.8918,29.0474,,,,781.1332,,0.9673,,,,4
2011-12-20 14:02:00,5.7434,,,,677.1376,,122.4843,,5.1834,,13.4423,22.5829,2.8557,257.8668,,736.3569,,,,,,,,,,,,17.6691,27.4978,25.5203,27.9016,,,,777.8613,,0.9667,,,,4
2011-12-20 14:03:00,5.7374,,,,676.2998,,122.4707,,5.0081,,13.4427,22.5561,2.8206,261.4315,,737.3699,,,,,,,,,,,,17.5225,27.0198,24.5572,27.2098,,,,774.0036,,0.967,,,,4
2011-12-20 14:04:00,5.7199,,,,674.6885,,122.4589,,5.0508,,13.4395,22.5264,2.791,262.377,,732.2803,,,,,,,,,,,,17.4027,26.7356,24.5164,26.3417,,,,770.2056,,0.9671,,,,4
2011-12-20 14:05:00,5.7221,,,,674.517,,122.3924,,4.6303,,13.4391,22.4997,2.7842,263.6299,,733.9677,,,,,,,,,,,,16.9029,25.6032,23.57,24.4726,,,,768.1328999999998,,0.9672,,,,4
2011-12-20 14:06:00,5.7018,,,,671.4867,,122.331,,4.5611,,13.4404,22.4496,2.7965,261.0735,,730.0684,,,,,,,,,,,,16.4891,25.0721,23.6285,23.7488,,,,764.4000999999998,,0.9671,,,,4
2011-12-20 14:07:00,5.6799,,,,670.1329,,122.3806,,4.6642,,13.4404,22.3867,2.7641,263.2146,,727.5268999999998,,,,,,,,,,,,16.3489,24.7581,23.1465,23.0969,,,,760.6599,,0.9672,,,,4
