measured_on,ac_current__251,ac_current__588,ac_current__633,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__247,ac_power__584,ac_power__629,ac_power__752,ac_voltage__250,ac_voltage__587,ac_voltage__632,ac_volts__757,ambient_temp__252,ambient_temp__589,ambient_temp__634,ambient_temp__759,das_battery_voltage__595,das_battery_voltage__769,das_temp__594,das_temp__662,das_temperature__764,dc_current__631,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__249,dc_pos_current__586,dc_pos_current__754,dc_pos_voltage__248,dc_pos_voltage__585,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__246,dc_power__583,dc_power__628,dc_power__751,dc_voltage__630,inv_temp__661,inverter_temp_2__770,inverter_temp__256,inverter_temp__593,inveter_temp__763,module10nw_temp__640,module1sw_temp__659,module3_temp__639,module5se_temp__660,module6ne_temp__641,module8_temp_bot__637,module8_temp_mid__636,module8_temp_top__635,module_current_10__651,module_current_1__642,module_current_2__643,module_current_3__644,module_current_4__645,module_current_5__646,module_current_6__647,module_current_7__648,module_current_8__649,module_current_9__650,module_temp_1__253,module_temp_1__590,module_temp_1__760,module_temp_2__254,module_temp_2__591,module_temp_2__761,module_temp_3__255,module_temp_3__592,module_temp_3__762,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,photodiode_1__652,photodiode_2__653,photodiode_3__654,photodiode_4__655,photodiode_5__656,photodiode_6__657,poa_irradiance_1__627,poa_irradiance_2__658,poa_irradiance__245,poa_irradiance__582,poa_irradiance__750,power_factor__596,reflector_temp_1__638,system_id
2013-01-30 00:10:00,,,,0.0,0.7244,0.0,,,,0.7244,,,,0.0,,,,-8.7968,,14.312,,,6.2425,,0.0173999999999999,0.3310119999999999,,,0.0,,,0.0,0.0,0.0057596087999999,,,,0.0057596087999999,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,5.2437,,,4.6172,,,0.389,,,,,,,,,,,,,,,-2.0206,,,50
2013-01-30 00:11:00,,0.1627219,,0.0,0.6792,-0.1132,,6.552557,,0.566,,243.9574,,0.0,,-6.518656,,-8.808099999999998,13.56458,14.312,-4.460363,,6.2274,,0.0171,0.3460579999999999,,0.004,0.0,,0.42975,0.0020999999999999,0.0,0.0059175918,,0.0021392,,0.0059175918,,,0.0,,-6.766666,-99999.0,,,,,,,,,,,,,,,,,,,,-8.05,5.2459,,-8.074999999999998,4.5919,,-9.266666,0.521,,,,,,,,,,,,,,-1.573717,-2.0206,0.164248,,50
2013-01-30 00:12:00,,,,0.0,0.6792,-0.1811,,,,0.4980999999999999,,,,0.0,,,,-8.854,,14.312,,,6.2176,,0.0172999999999999,0.3310119999999999,,,0.0,,,0.0043,0.0,0.0057265075999999,,,,0.0057265075999999,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,5.1793,,,4.4813,,,1.4355,,,,,,,,,,,,,,,-2.0206,,,50
2013-01-30 00:13:00,,,,0.0,0.7923999999999999,0.1132,,,,0.9056,,,,0.0,,,,-8.8779,,14.314,,,6.2044,,0.0172999999999999,0.3460579999999999,,,0.0,,,0.0,0.0,0.0059868033999999,,,,0.0059868033999999,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,5.1544,,,4.4398,,,-1.6169,,,,,,,,,,,,,,,-2.0206,,,50
2013-01-30 00:14:00,,,,0.0,0.6792,-0.0906,,,,0.5886,,,,0.0,,,,-8.917799999999998,,14.314,,,6.192,,0.0173999999999999,0.3460579999999999,,,0.0,,,-0.0020999999999999,0.0,0.0060214092,,,,0.0060214092,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,5.1989,,,4.4937,,,2.4103,,,,,,,,,,,,,,,-2.0206,,,50
2013-01-30 00:15:00,,,,0.0,0.7017999999999999,-0.2038,,,,0.4980999999999999,,,,0.0,,,,-8.927799999999998,,14.315,,,6.1778,,0.0171,0.3310119999999999,,,0.0,,,0.0,0.0,0.0056603052,,,,0.0056603052,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,5.2142,,,4.5321,,,-0.7914999999999999,,,,,,,,,,,,,,,-2.1385,,,50
2013-01-30 00:16:00,,,,0.0,0.8377,0.3396,,,,1.1772,,,,0.0,,,,-8.8796,,14.316,,,6.1645,,0.0172999999999999,0.3460579999999999,,,0.0,,,0.0043,0.0,0.0059868033999999,,,,0.0059868033999999,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,5.1922,,,4.5397,,,-3.2774,,,,,,,,,,,,,,,-2.0206,,,50
2013-01-30 00:17:00,,,,0.0,0.7017999999999999,-0.3622,,,,0.3396,,,,0.0,,,,-8.814,,14.315,,,6.1512,,0.0176,0.3460579999999999,,,0.0,,,0.0,0.0,0.0060906208,,,,0.0060906208,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,5.2171,,,4.5616,,,-0.5307,,,,,,,,,,,,,,,-2.0206,,,50
2013-01-30 00:18:00,,,,0.0,0.7470999999999999,0.3396,,,,1.0867,,,,0.0,,,,-8.7946,,14.315,,,6.1379,,0.0171,0.3460579999999999,,,0.0,,,0.0,0.0,0.0059175918,,,,0.0059175918,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,5.2361,,,4.5389,,,-1.2655,,,,,,,,,,,,,,,-2.0206,,,50
2013-01-30 00:19:00,,,,0.0,0.8377,0.3396,,,,1.1772,,,,0.0,,,,-8.8039,,14.315,,,6.1264,,0.0171,0.3460579999999999,,,0.0,,,0.0,0.0,0.0059175918,,,,0.0059175918,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,5.2419,,,4.4625,,,-4.9223,,,,,,,,,,,,,,,-2.0206,,,50
2013-01-30 00:20:00,,,,0.0,0.9735,0.4074999999999999,,,,1.381,,,,0.0,,,,-8.8282,,14.316,,,6.1096,,0.0176,0.3611039999999999,,,0.0,,,0.0,0.0,0.0063554303999999,,,,0.0063554303999999,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,5.1934,,,4.3786,,,-5.0372,,,,,,,,,,,,,,,-2.0038,,,50
2013-01-30 00:21:00,,,,0.0,0.7923999999999999,-0.3396,,,,0.4527999999999999,,,,0.0,,,,-8.8206,,14.315,,,6.0981,,0.0177,0.3761499999999999,,,0.0,,,0.0,0.0,0.0066578549999999,,,,0.0066578549999999,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,5.1602,,,4.3663,,,-1.2994,,,,,,,,,,,,,,,-1.6165,,,50
2013-01-30 00:22:00,,,,0.0,0.566,-0.6564999999999999,,,,-0.0906,,,,0.0,,,,-8.8594,,14.317,,,6.0821,,0.0172999999999999,0.3761499999999999,,,0.0,,,-0.0020999999999999,0.0,0.006507395,,,,0.006507395,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,5.1558,,,4.3893,,,2.5763,,,,,,,,,,,,,,,-1.6838,,,50
2013-01-30 00:23:00,,,,0.0,0.5433,-0.5207,,,,0.0225999999999999,,,,0.0,,,,-8.916399999999998,,14.318,,,6.0679,,0.0177,0.3761499999999999,,,0.0,,,0.0,0.0,0.0066578549999999,,,,0.0066578549999999,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,5.1243,,,4.3664,,,2.8577,,,,,,,,,,,,,,,-1.6333,,,50
2013-01-30 00:24:00,,,,0.0,0.815,0.6113,,,,1.4263,,,,0.0,,,,-8.9622,,14.318,,,6.0538,,0.0172999999999999,0.3761499999999999,,,0.0,,,0.0085,0.0,0.006507395,,,,0.006507395,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,5.0856,,,4.3385,,,-3.5691,,,,,,,,,,,,,,,-1.6334,,,50
2013-01-30 00:25:00,,,,0.0,0.6113,-0.5207,,,,0.0906,,,,0.0,,,,-8.9261,,14.319,,,6.037,,0.0177,0.3611039999999999,,,0.0,,,0.0,0.0,0.0063915407999999,,,,0.0063915407999999,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,4.9946,,,4.2646,,,1.0881,,,,,,,,,,,,,,,-1.6334,,,50
2013-01-30 00:26:00,,,,0.0,0.7470999999999999,-0.0679,,,,0.6792,,,,0.0,,,,-8.9281,,14.32,,,6.0228,,0.0187,0.3611039999999999,,,0.0,,,-0.0020999999999999,0.0,0.0067526447999999,,,,0.0067526447999999,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,4.9567,,,4.2576,,,-0.9047,,,,,,,,,,,,,,,-1.6334,,,50
2013-01-30 00:27:00,,,,0.0,0.7017999999999999,0.0,,,,0.7017999999999999,,,,0.0,,,,-8.9677,,14.32,,,6.0078,,0.0184999999999999,0.3761499999999999,,,0.0,,,0.0,0.0,0.006958775,,,,0.006958775,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,4.9675,,,4.2829,,,-1.0784,,,,,,,,,,,,,,,-1.7007,,,50
2013-01-30 00:28:00,,,,0.0,0.8603,-0.2943,,,,0.566,,,,0.0,,,,-9.0031,,14.321,,,5.9918,,0.0184999999999999,0.3761499999999999,,,0.0,,,-0.0020999999999999,0.0,0.006958775,,,,0.006958775,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,4.9415,,,4.303,,,-1.9059,,,,,,,,,,,,,,,-1.684,,,50
2013-01-30 00:29:00,,,,0.0,0.6792,-0.2263999999999999,,,,0.4527999999999999,,,,0.0,,,,-9.0331,,14.321,,,5.9759,,0.0190999999999999,0.3611039999999999,,,0.0,,,0.0,0.0,0.0068970864,,,,0.0068970864,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,4.9558,,,4.3649,,,-0.2422999999999999,,,,,,,,,,,,,,,-2.0207,,,50
2013-01-30 00:30:00,,,,0.0,0.9057,0.1132,,,,1.0189,,,,0.0,,,,-9.0294,,14.321,,,5.9609,,0.0179999999999999,0.3611039999999999,,,0.0,,,0.0,0.0,0.006499872,,,,0.006499872,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,4.9529,,,4.388,,,-3.6451,,,,,,,,,,,,,,,-2.0208,,,50
2013-01-30 00:31:00,,,,0.0,0.7018999999999999,-0.317,,,,0.3849,,,,0.0,,,,-8.9655,,14.321,,,5.9458,,0.0184,0.3761499999999999,,,0.0,,,0.0,0.0,0.00692116,,,,0.00692116,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,4.9285,,,4.3837,,,-2.4274,,,,,,,,,,,,,,,-2.0208,,,50
2013-01-30 00:32:00,,,,0.0,0.8377,0.3623,,,,1.2,,,,0.0,,,,-8.9569,,14.323,,,5.929,,0.0177,0.3761499999999999,,,0.0,,,0.0020999999999999,0.0,0.0066578549999999,,,,0.0066578549999999,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,4.9563,,,4.413,,,-5.8643,,,,,,,,,,,,,,,-2.0208,,,50
2013-01-30 00:33:00,,,,0.0,0.6793,0.1812,,,,0.8604,,,,0.0,,,,-8.895799999999998,,14.324,,,5.9148,,0.0184999999999999,0.3761499999999999,,,0.0,,,0.0,0.0,0.006958775,,,,0.006958775,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,4.9313,,,4.362,,,-3.9479,,,,,,,,,,,,,,,-2.0882,,,50
2013-01-30 00:34:00,,,,0.0,0.8377999999999999,0.0679,,,,0.9057,,,,0.0,,,,-8.8094,,14.323,,,5.898,,0.0173999999999999,0.3611039999999999,,,0.0,,,0.0,0.0,0.0062832095999999,,,,0.0062832095999999,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,4.882,,,4.325,,,-3.791,,,,,,,,,,,,,,,-2.0882,,,50
2013-01-30 00:35:00,,,,0.0,0.7471999999999999,-0.3849,,,,0.3623,,,,0.0,,,,-8.6927,,14.324,,,5.8839,,0.0177,0.3460579999999999,,,0.0,,,-0.0020999999999999,0.0,0.0061252266,,,,0.0061252266,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,4.9399,,,4.3432,,,-2.3614,,,,,,,,,,,,,,,-2.1892,,,50
2013-01-30 00:36:00,,,,0.0,0.8152,0.4529,,,,1.268,,,,0.0,,,,-8.625899999999998,,14.324,,,5.8688,,0.0184999999999999,0.3611039999999999,,,0.0,,,0.0,0.0,0.0066804239999999,,,,0.0066804239999999,,,0.0,,,29.109,,,,,,,,,,,,,,,,,,,,,4.9442,,,4.3072,,,-5.8443,,,,,,,,,,,,,,,-2.3072,,,50
2013-01-30 00:37:00,,,,0.0,0.8152,0.5661,,,,1.3812,,,,0.0,,,,-8.5754,,14.324,,,5.8538,,0.0187,0.3460579999999999,,,0.0,,,0.0,0.0,0.0064712846,,,,0.0064712846,,,0.0,,,25.003,,,,,,,,,,,,,,,,,,,,,4.953,,,4.2799,,,-5.7405,,,,,,,,,,,,,,,-2.4251,,,50
2013-01-30 00:38:00,,,,0.0,0.7246,-0.3396,,,,0.3849,,,,0.0,,,,-8.5507,,14.324,,,5.8405,,0.0187,0.3611039999999999,,,0.0,,,0.0,0.0,0.0067526447999999,,,,0.0067526447999999,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,4.9814,,,4.2918,,,-2.4692,,,,,,,,,,,,,,,-2.4251,,,50
2013-01-30 00:39:00,,,,0.0,0.7246,0.1585,,,,0.8831,,,,0.0,,,,-8.5811,,14.325,,,5.8255,,0.0179999999999999,0.3611039999999999,,,0.0,,,0.0,0.0,0.006499872,,,,0.006499872,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,5.0197,,,4.3056,,,-4.0765,,,,,,,,,,,,,,,-2.4251,,,50
2013-01-30 00:40:00,,,,0.0,0.7471999999999999,0.0453,,,,0.7924999999999999,,,,0.0,,,,-8.6162,,14.326,,,5.8122,,0.0181,0.3611039999999999,,,0.0,,,-0.0020999999999999,0.0,0.0065359824,,,,0.0065359824,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,5.028,,,4.3096,,,-5.538,,,,,,,,,,,,,,,-2.4251,,,50
2013-01-30 00:41:00,,,,0.0,0.6567,-0.0679,,,,0.5887,,,,0.0,,,,-8.678,,14.326,,,5.7989,,0.019,0.3611039999999999,,,0.0,,,0.0,0.0,0.006860976,,,,0.006860976,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,4.9996,,,4.3338,,,-3.7903,,,,,,,,,,,,,,,-2.4251,,,50
2013-01-30 00:42:00,,,,0.0,0.7699,0.0906,,,,0.8604,,,,0.0,,,,-8.7856,,14.326,,,5.7875,,0.0184999999999999,0.3460579999999999,,,0.0,,,0.0,0.0,0.006402073,,,,0.006402073,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,4.983,,,4.3367,,,-5.8233,,,,,,,,,,,,,,,-2.4251,,,50
2013-01-30 00:43:00,,,,0.0,0.7018999999999999,-0.1811,,,,0.5208,,,,0.0,,,,-8.8926,,14.326,,,5.7706,,0.0188,0.3611039999999999,,,0.0,,,-0.0020999999999999,0.0,0.0067887551999999,,,,0.0067887551999999,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,4.9388,,,4.306,,,-4.31,,,,,,,,,,,,,,,-2.3914,,,50
2013-01-30 00:44:00,,,,0.0,0.6793,-0.2263999999999999,,,,0.4529,,,,0.0,,,,-9.0217,,14.327,,,5.7606,,0.0188,0.3611039999999999,,,0.0,,,0.0020999999999999,0.0,0.0067887551999999,,,,0.0067887551999999,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,4.8545,,,4.2555,,,-3.4678,,,,,,,,,,,,,,,-2.4083,,,50
2013-01-30 00:45:00,,,,0.0,0.7471999999999999,0.1811,,,,0.9284,,,,0.0,,,,-9.0182,,14.328,,,5.7473,,0.019,0.3611039999999999,,,0.0,,,0.0,0.0,0.006860976,,,,0.006860976,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,4.8052,,,4.2213,,,-5.3084,,,,,,,,,,,,,,,-2.2736,,,50
2013-01-30 00:46:00,,,,0.0,0.7471999999999999,0.1358999999999999,,,,0.8831,,,,0.0,,,,-9.0081,,14.327,,,5.7335,,0.019,0.3611039999999999,,,0.0,,,0.0,0.0,0.006860976,,,,0.006860976,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,4.8187,,,4.2147,,,-5.1064,,,,,,,,,,,,,,,-2.1051,,,50
2013-01-30 00:47:00,,,,0.0,0.7018999999999999,-0.1811,,,,0.5208,,,,0.0,,,,-8.971999999999998,,14.329,,,5.719,,0.0188,0.3611039999999999,,,0.0,,,-0.0020999999999999,0.0,0.0067887551999999,,,,0.0067887551999999,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,4.833,,,4.2167,,,-3.5874,,,,,,,,,,,,,,,-2.0546,,,50
2013-01-30 00:48:00,,,,0.0,0.6793,0.0453,,,,0.7246,,,,0.0,,,,-8.929399999999998,,14.329,,,5.7063,,0.0179999999999999,0.3761499999999999,,,0.0,,,0.0,0.0,0.0067707,,,,0.0067707,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,4.8282,,,4.1845,,,-4.4795,,,,,,,,,,,,,,,-1.9704,,,50
2013-01-30 00:49:00,,,,0.0,0.7246,0.0225999999999999,,,,0.7471999999999999,,,,0.0,,,,-8.9558,,14.329,,,5.6961,,0.0193,0.3611039999999999,,,0.0,,,0.0020999999999999,0.0,0.0069693072,,,,0.0069693072,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,4.7892,,,4.1649,,,-5.6248,,,,,,,,,,,,,,,-1.903,,,50
2013-01-30 00:50:00,,,,0.0,0.6114,-0.0679,,,,0.5433999999999999,,,,0.0,,,,-9.0361,,14.329,,,5.6828,,0.0188,0.3611039999999999,,,0.0,,,-0.0043,0.0,0.0067887551999999,,,,0.0067887551999999,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,4.7658,,,4.1459,,,-5.1149,,,,,,,,,,,,,,,-1.8188,,,50
2013-01-30 00:51:00,,,,0.0,0.6114,-0.1811,,,,0.4302,,,,0.0,,,,-9.0863,,14.329,,,5.6687,,0.019,0.3761499999999999,,,0.0,,,0.0020999999999999,0.0,0.0071468499999999,,,,0.0071468499999999,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,4.7668,,,4.1201,,,-3.324,,,,,,,,,,,,,,,-1.6673,,,50
2013-01-30 00:52:00,,,,0.0,0.8152,0.6567,,,,1.4718,,,,0.0,,,,-9.0669,,14.33,,,5.653,,0.0184,0.3761499999999999,,,0.0,,,0.0020999999999999,0.0,0.00692116,,,,0.00692116,,,0.0,,,22.371,,,,,,,,,,,,,,,,,,,,,4.7281,,,4.1001,,,-7.7202,,,,,,,,,,,,,,,-1.4483,,,50
2013-01-30 00:53:00,,,,0.0,0.7699,-0.1132,,,,0.6567,,,,0.0,,,,-9.0497,,14.33,,,5.6414,,0.019,0.3761499999999999,,,0.0,,,0.0,0.0,0.0071468499999999,,,,0.0071468499999999,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,4.6883,,,4.0683,,,-4.6819,,,,,,,,,,,,,,,-1.5494,,,50
2013-01-30 00:54:00,,,,0.0,0.7246,0.0,,,,0.7246,,,,0.0,,,,-9.0224,,14.331,,,5.6276,,0.0188,0.3611039999999999,,,0.0,,,0.0,0.0,0.0067887551999999,,,,0.0067887551999999,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,4.6716,,,4.0378,,,-4.38,,,,,,,,,,,,,,,-1.6167,,,50
2013-01-30 00:55:00,,,,0.0,0.7018999999999999,-0.1585,,,,0.5433999999999999,,,,0.0,,,,-8.9258,,14.332,,,5.6156,,0.0190999999999999,0.3761499999999999,,,0.0,,,0.0,0.0,0.007184465,,,,0.007184465,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,4.6279,,,3.9652,,,-5.1874,,,,,,,,,,,,,,,-1.6167,,,50
2013-01-30 00:56:00,,,,0.0,0.5433999999999999,-0.317,,,,0.2263999999999999,,,,0.0,,,,-8.8263,,14.332,,,5.5999,,0.0198,0.3611039999999999,,,0.0,,,0.0,0.0,0.0071498591999999,,,,0.0071498591999999,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,4.6128,,,3.9356,,,-2.2867,,,,,,,,,,,,,,,-1.6336,,,50
2013-01-30 00:57:00,,,,0.0,0.6793,0.0906,,,,0.7699,,,,0.0,,,,-8.7498,,14.332,,,5.5884,,0.0187,0.3761499999999999,,,0.0,,,0.0020999999999999,0.0,0.007034005,,,,0.007034005,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,4.6179,,,3.9205,,,-5.2619,,,,,,,,,,,,,,,-1.6841,,,50
2013-01-30 00:58:00,,,,0.0,0.7924999999999999,0.0453,,,,0.8377999999999999,,,,0.0,,,,-8.7406,,14.332,,,5.5789,,0.0188,0.3761499999999999,,,0.0,,,0.0,0.0,0.0070716199999999,,,,0.0070716199999999,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,4.6451,,,3.9702,,,-7.0029,,,,,,,,,,,,,,,-1.8694,,,50
2013-01-30 00:59:00,,,,0.0,0.7246,-0.2038,,,,0.5208,,,,0.0,,,,-8.7375,,14.332,,,5.5639,,0.0188,0.3761499999999999,,,0.0,,,0.0020999999999999,0.0,0.0070716199999999,,,,0.0070716199999999,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,4.6726,,,3.9681,,,-5.8615,,,,,,,,,,,,,,,-2.0041,,,50
2013-01-30 01:00:00,,,,0.0,0.7471999999999999,0.1585,,,,0.9057,,,,0.0,,,,-8.7428,,14.333,,,5.5503,,0.019,0.3761499999999999,,,0.0,,,-0.0020999999999999,0.0,0.0071468499999999,,,,0.0071468499999999,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,4.6395,,,3.8787,,,-6.1271,,,,,,,,,,,,,,,-2.0209,,,50
