measured_on,ac_current__758,ac_power__752,ac_volts__757,das_battery_voltage__769,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,module_temp_2__761,system_id
2018-10-17 10:48:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:49:00,0.0,1791.0,0.0,972.0,,,,0.0,,,,,,,50
2018-10-17 10:50:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:51:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:52:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:53:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:54:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:55:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:56:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:57:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:58:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 10:59:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:00:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:01:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:02:00,0.0,,0.0,,,,,0.0,778.0,,,,,,50
2018-10-17 11:03:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:04:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:05:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:06:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:07:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:08:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:09:00,0.0,,0.0,,,,243.0,0.0,,,,,,,50
2018-10-17 11:10:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:11:00,0.0,,0.0,,,,,0.0,,2111.0,,,,,50
2018-10-17 11:12:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:13:00,0.0,1900.0,0.0,1025.0,,,,0.0,,,,,,,50
2018-10-17 11:14:00,0.0,1795.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:15:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:16:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:17:00,0.0,1531.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:18:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:19:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:20:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:21:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:22:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:23:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:24:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:25:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:26:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:27:00,0.0,1552.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:28:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:29:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:30:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:31:00,0.0,,0.0,816.0,,,,0.0,,,,,,,50
2018-10-17 11:32:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:33:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:34:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:35:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:36:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:37:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:38:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:39:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:40:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:41:00,0.0,3710.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:42:00,0.0,,0.0,,237.0,,,0.0,,,,,,,50
2018-10-17 11:43:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:44:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:45:00,0.0,,0.0,,,,,0.0,2152.0,4897.0,,,,,50
2018-10-17 11:46:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:47:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:48:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:49:00,0.0,,0.0,,,,,0.0,,5692.0,,,,,50
2018-10-17 11:50:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:51:00,0.0,5310.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:52:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:53:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:54:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:55:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:56:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:57:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:58:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 11:59:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:00:00,0.0,,0.0,,,,,0.0,,,2842.0,,,,50
2018-10-17 12:01:00,0.0,,0.0,2297.0,224.0,,,0.0,,,,,,,50
2018-10-17 12:02:00,0.0,,0.0,2395.0,,,,0.0,,,,,,,50
2018-10-17 12:03:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:04:00,0.0,4946.0,0.0,2502.0,,,207.0,0.0,2272.0,,,,,,50
2018-10-17 12:05:00,0.0,,0.0,,,,,0.0,,,2611.0,,,,50
2018-10-17 12:06:00,0.0,,0.0,,,,207.0,0.0,,,2636.0,,,,50
2018-10-17 12:07:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:08:00,0.0,,0.0,,,,,0.0,,,2639.0,,,,50
2018-10-17 12:09:00,0.0,,0.0,,,,,0.0,,5350.0,,,,,50
2018-10-17 12:10:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:11:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:12:00,0.0,4155.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:13:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:14:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:15:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:16:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:17:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:18:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:19:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:20:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:21:00,0.0,,0.0,2500.0,,,,0.0,,,2684.0,,,,50
2018-10-17 12:22:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:23:00,0.0,4863.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:24:00,0.0,,0.0,2546.0,,,,0.0,,,,,,,50
2018-10-17 12:25:00,0.0,4816.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:26:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:27:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:28:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:29:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:30:00,0.0,3983.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:31:00,0.0,,0.0,2493.0,,,,0.0,,,,,,,50
2018-10-17 12:32:00,0.0,,0.0,,,,,0.0,2303.0,,,,,,50
2018-10-17 12:33:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:34:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:35:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:36:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:37:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:38:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:39:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:40:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:41:00,0.0,,0.0,,,,,0.0,,,1824.0,,,,50
2018-10-17 12:42:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:43:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:44:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:45:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:46:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:47:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:48:00,0.0,,0.0,,,,,0.0,,5779.0,,,,,50
2018-10-17 12:49:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:50:00,0.0,,0.0,,,,,0.0,,5602.0,,,,,50
2018-10-17 12:51:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:52:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:53:00,0.0,,0.0,,,,,0.0,,5273.0,,,,,50
2018-10-17 12:54:00,0.0,,0.0,,,,,0.0,,,2510.0,,,,50
2018-10-17 12:55:00,0.0,4809.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:56:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:57:00,0.0,,0.0,2622.0,,,,0.0,2296.0,,,,,,50
2018-10-17 12:58:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 12:59:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:00:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:01:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:02:00,0.0,,0.0,2546.0,,,,0.0,,,,,,,50
2018-10-17 13:03:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:04:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:05:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:06:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:07:00,0.0,,0.0,,,,,0.0,2227.0,,,,,,50
2018-10-17 13:08:00,0.0,4710.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:09:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:10:00,0.0,,0.0,,,,,0.0,2255.0,,2502.0,,,,50
2018-10-17 13:11:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:12:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:13:00,0.0,,0.0,,,,,0.0,,5023.0,2439.0,,,,50
2018-10-17 13:14:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:15:00,0.0,,0.0,,,,,0.0,2275.0,,,,,,50
2018-10-17 13:16:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:17:00,0.0,,0.0,2381.0,,,,0.0,,,,,,,50
2018-10-17 13:18:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:19:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:20:00,0.0,4800.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:21:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:22:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:23:00,0.0,,0.0,,,,,0.0,,,2051.0,,,,50
2018-10-17 13:24:00,0.0,4854.0,0.0,,,,,0.0,2286.0,,2568.0,,,,50
2018-10-17 13:25:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:26:00,0.0,4125.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:27:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:28:00,0.0,,0.0,,,,,0.0,,,2392.0,,,,50
2018-10-17 13:29:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:30:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:31:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:32:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:33:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:34:00,0.0,,0.0,,,,,0.0,1707.0,,,,,,50
2018-10-17 13:35:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:36:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:37:00,0.0,,0.0,2600.0,,,,0.0,,,,,,,50
2018-10-17 13:38:00,0.0,4721.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:39:00,0.0,4660.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:40:00,0.0,,0.0,,,,,0.0,2240.0,,,,,,50
2018-10-17 13:41:00,0.0,,0.0,,,,,0.0,2234.0,5267.0,,,,,50
2018-10-17 13:42:00,0.0,,0.0,2515.0,,,,0.0,,5114.0,,,,,50
2018-10-17 13:43:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:44:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:45:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:46:00,0.0,,0.0,,,,,0.0,1741.0,,,,,,50
2018-10-17 13:47:00,0.0,3942.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:48:00,0.0,,0.0,,,,208.0,0.0,,,,,,,50
2018-10-17 13:49:00,0.0,,0.0,,,,,0.0,1979.0,,,,,,50
2018-10-17 13:50:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:51:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:52:00,0.0,,0.0,,,,,0.0,1601.0,3546.0,,,,,50
2018-10-17 13:53:00,0.0,,0.0,,,,,0.0,,3909.0,1812.0,,,,50
2018-10-17 13:54:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:55:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:56:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:57:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:58:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 13:59:00,0.0,1901.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:00:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:01:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:02:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:03:00,0.0,2692.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:04:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:05:00,0.0,,0.0,,,,,0.0,1561.0,,,,,,50
2018-10-17 14:06:00,0.0,,0.0,,,,,0.0,,4026.0,,,,,50
2018-10-17 14:07:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:08:00,0.0,,0.0,1274.0,,,,0.0,,,,,,,50
2018-10-17 14:09:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:10:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:11:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:12:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:13:00,0.0,,0.0,1076.0,,,,0.0,,,,,,,50
2018-10-17 14:14:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:15:00,0.0,,0.0,,,,,0.0,1134.0,,,,,,50
2018-10-17 14:16:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:17:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:18:00,0.0,2876.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:19:00,0.0,,0.0,,,,,0.0,,2362.0,,,,,50
2018-10-17 14:20:00,0.0,2345.0,0.0,,,,,0.0,1171.0,,1174.0,,,,50
2018-10-17 14:21:00,0.0,,0.0,2032.0,,,,0.0,,,,,,,50
2018-10-17 14:22:00,0.0,2250.0,0.0,1326.0,,,,0.0,1214.0,,1036.0,,,,50
2018-10-17 14:23:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:24:00,0.0,2475.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:25:00,0.0,,0.0,,,,,0.0,,2388.0,,,,,50
2018-10-17 14:26:00,0.0,,0.0,,,,,0.0,,,,26.0,,,50
2018-10-17 14:27:00,0.0,2447.0,0.0,,,,,0.0,,2674.0,,,,,50
2018-10-17 14:28:00,0.0,,0.0,,,,,0.0,,,1806.0,,,,50
2018-10-17 14:29:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:30:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:31:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:32:00,0.0,,0.0,,,,215.0,0.0,,,2068.0,,,,50
2018-10-17 14:33:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:34:00,0.0,,0.0,,,,,0.0,,,2041.0,,,,50
2018-10-17 14:35:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:36:00,0.0,,0.0,,,,,0.0,,4274.0,,,,,50
2018-10-17 14:37:00,0.0,,0.0,,,,,0.0,,4193.0,,,,,50
2018-10-17 14:38:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:39:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:40:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:41:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:42:00,0.0,,0.0,,,,,0.0,1752.0,,,,,,50
2018-10-17 14:43:00,0.0,3395.0,0.0,1826.0,,,,0.0,,,,,,,50
2018-10-17 14:44:00,0.0,,0.0,,,,,0.0,,3073.0,1421.0,,,,50
2018-10-17 14:45:00,0.0,,,,,,,0.0,,,,,,,50
2018-10-17 14:46:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:47:00,0.0,,0.0,,,,220.0,0.0,,,,,,,50
2018-10-17 14:48:00,0.0,,0.0,,,,,0.0,,610.0,265.0,,,,50
2018-10-17 14:49:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:50:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:51:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:52:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:53:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:54:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:55:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:56:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:57:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:58:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 14:59:00,0.0,,0.0,,211.0,,,0.0,,,,,,,50
2018-10-17 15:00:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:01:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:02:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:03:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:04:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:05:00,0.0,,0.0,,,,211.0,0.0,,,,,,,50
2018-10-17 15:06:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:07:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:08:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:09:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:10:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:11:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:12:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:13:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:14:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:15:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:16:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:17:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:18:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:19:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:20:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:21:00,0.0,,0.0,,,,,0.0,,1485.0,,,,,50
2018-10-17 15:22:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:23:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:24:00,0.0,1331.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:25:00,0.0,2117.0,0.0,,,,,0.0,,2296.0,,,,,50
2018-10-17 15:26:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:27:00,0.0,,0.0,,,,,0.0,,2775.0,,,,,50
2018-10-17 15:28:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:29:00,0.0,,0.0,1261.0,,,,0.0,,,1175.0,,,,50
2018-10-17 15:30:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:31:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:32:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:33:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:34:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:35:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:36:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:37:00,0.0,,0.0,,,,228.0,0.0,,,,,,,50
2018-10-17 15:38:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:39:00,0.0,,0.0,1035.0,,,,0.0,,,,,,,50
2018-10-17 15:40:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:41:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:42:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:43:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:44:00,0.0,1751.0,0.0,,,,,0.0,,1924.0,,,,,50
2018-10-17 15:45:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:46:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:47:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:48:00,0.0,,0.0,,,,,0.0,,1802.0,,,,,50
2018-10-17 15:49:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:50:00,0.0,1576.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:51:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:52:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:53:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:54:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:55:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:56:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 15:57:00,0.0,,0.0,,,,,0.0,,1513.0,,,,,50
2018-10-17 15:58:00,0.0,,0.0,,,,,0.0,,1482.0,,,,,50
2018-10-17 15:59:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:00:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:01:00,0.0,1254.0,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:02:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:03:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:04:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:05:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:06:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:07:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:08:00,0.0,,0.0,,,,,0.0,522.0,,,,,,50
2018-10-17 16:09:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:10:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:11:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:12:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:13:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:14:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:15:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:16:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:17:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:18:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:19:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:20:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:21:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:22:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:23:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:24:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:25:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:26:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:27:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:28:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:29:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:30:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:31:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:32:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:33:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:34:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:35:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:36:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:37:00,0.0,,0.0,,,,,0.0,,,,,,,50
2018-10-17 16:38:00,0.0,,0.0,,,,,0.0,,,,,,,50
