measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,inveter_temp__763,module_temp_1__760,system_id
2018-10-03 09:58:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 09:59:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:00:00,0.0,4188.0,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:01:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:02:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:03:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:04:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:05:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:06:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:07:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:08:00,0.0,,0.0,,,,,,,0.0,,4528.0,,,,50
2018-10-03 10:09:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:10:00,0.0,,0.0,,,,,,,0.0,1972.0,,,,,50
2018-10-03 10:11:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:12:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:13:00,0.0,,0.0,,,,204.0,,,0.0,2031.0,4712.0,,,,50
2018-10-03 10:14:00,0.0,,0.0,,,,,,,0.0,,,2234.0,,,50
2018-10-03 10:15:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:16:00,0.0,,0.0,,,,,,,0.0,,,2231.0,,,50
2018-10-03 10:17:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:18:00,0.0,,0.0,,,,,,,0.0,1960.0,,2228.0,,,50
2018-10-03 10:19:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:20:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:21:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:22:00,0.0,,0.0,,2419.0,,,,,0.0,,,,,,50
2018-10-03 10:23:00,0.0,4393.0,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:24:00,0.0,4399.0,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:25:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:26:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:27:00,0.0,4400.0,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:28:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:29:00,0.0,,0.0,,,,,,,0.0,,4943.0,,,,50
2018-10-03 10:30:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:31:00,0.0,,0.0,28.0,,,,,,0.0,,,,,,50
2018-10-03 10:32:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:33:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:34:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:35:00,0.0,,0.0,,,,,,,0.0,,,2313.0,,,50
2018-10-03 10:36:00,0.0,,0.0,,2512.0,,,,,0.0,,,,,,50
2018-10-03 10:37:00,0.0,,0.0,,,,,,173.0,0.0,,,,,,50
2018-10-03 10:38:00,0.0,4515.0,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:39:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:40:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:41:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:42:00,0.0,,0.0,,,,,,,0.0,,4975.0,,,,50
2018-10-03 10:43:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:44:00,0.0,,0.0,,2475.0,,,,,0.0,,,,,,50
2018-10-03 10:45:00,0.0,,0.0,,2476.0,,,,,0.0,,,,,,50
2018-10-03 10:46:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:47:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:48:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:49:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:50:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:51:00,0.0,4696.0,0.0,,,,,,,0.0,2313.0,,,,,50
2018-10-03 10:52:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:53:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:54:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:55:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:56:00,0.0,,0.0,,,,,,,0.0,,5065.0,,,,50
2018-10-03 10:57:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:58:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 10:59:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 11:00:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 11:01:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 11:02:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 11:03:00,0.0,,0.0,,,,,,,0.0,2254.0,,,,,50
2018-10-03 11:04:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 11:05:00,0.0,,0.0,,,,,,,0.0,2243.0,,2262.0,,,50
2018-10-03 11:06:00,0.0,,0.0,,,,,,,0.0,2231.0,5027.0,,,,50
2018-10-03 11:07:00,0.0,4466.0,0.0,,,,,,,0.0,,5040.0,,,,50
2018-10-03 11:08:00,0.0,,0.0,,,,,,207.0,0.0,,,,,,50
2018-10-03 11:09:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 11:10:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 11:11:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 11:12:00,0.0,,0.0,,,,,,211.0,0.0,,,,,,50
2018-10-03 11:13:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 11:14:00,0.0,,0.0,,,,,,,0.0,2196.0,,,,,50
2018-10-03 11:15:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 11:16:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 11:17:00,0.0,,0.0,,2374.0,,,,,0.0,,,,,,50
2018-10-03 11:18:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 11:19:00,0.0,,,,,,,,,0.0,2140.0,,,,,50
2018-10-03 11:20:00,0.0,,0.0,,2445.0,,,,,0.0,,,2199.0,,,50
2018-10-03 11:21:00,0.0,4165.0,0.0,,,,,,,0.0,,4775.0,,,,50
2018-10-03 11:22:00,0.0,,0.0,,2434.0,,,,,0.0,,,,,,50
2018-10-03 11:23:00,0.0,,0.0,,,,,,,0.0,2133.0,,,,,50
2018-10-03 11:24:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 11:25:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 11:26:00,0.0,,0.0,,,,,,,0.0,2352.0,,,,,50
2018-10-03 11:27:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 11:28:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 11:29:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 11:30:00,0.0,,0.0,,,,,,,0.0,,,2265.0,,,50
2018-10-03 11:31:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 11:32:00,0.0,,0.0,,,,,,,0.0,,,2191.0,,,50
2018-10-03 11:33:00,0.0,,0.0,,,,,,,0.0,,4817.0,2190.0,,,50
2018-10-03 11:34:00,0.0,,0.0,,,,,,,0.0,,4807.0,,,,50
2018-10-03 11:35:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 11:36:00,0.0,,0.0,,,,,,,0.0,2308.0,,,,,50
2018-10-03 11:37:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 11:38:00,0.0,,0.0,,,,,,,0.0,,4757.0,,,,50
2018-10-03 11:39:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 11:40:00,0.0,4442.0,0.0,,,,,,,0.0,,,,,,50
2018-10-03 11:41:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 11:42:00,0.0,,0.0,,2413.0,,,,,0.0,2290.0,,,,,50
2018-10-03 11:43:00,0.0,,0.0,,,,,,,0.0,2292.0,,,,,50
2018-10-03 11:44:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 11:45:00,0.0,,0.0,,2417.0,,,,,0.0,,,,,,50
2018-10-03 11:46:00,0.0,,0.0,,,,,,,0.0,2292.0,,,,,50
2018-10-03 11:47:00,0.0,,0.0,,,,,,,0.0,,,2084.0,,,50
2018-10-03 11:48:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 11:49:00,0.0,,0.0,,,,,,,0.0,,4870.0,,,,50
2018-10-03 11:50:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 11:51:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 11:52:00,0.0,,0.0,,,,,,171.0,0.0,,,,,,50
2018-10-03 11:53:00,0.0,,0.0,,,,,,,0.0,2267.0,,,,,50
2018-10-03 11:54:00,0.0,,0.0,,2551.0,,,,,0.0,,,2357.0,,,50
2018-10-03 11:55:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 11:56:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 11:57:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 11:58:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 11:59:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:00:00,0.0,,0.0,,,,,,,0.0,,,2349.0,,,50
2018-10-03 12:01:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:02:00,0.0,4370.0,0.0,,,,,,,0.0,,,2197.0,,,50
2018-10-03 12:03:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:04:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:05:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:06:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:07:00,0.0,,0.0,,,,,,,0.0,2312.0,,,,,50
2018-10-03 12:08:00,0.0,4663.0,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:09:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:10:00,0.0,4364.0,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:11:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:12:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:13:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:14:00,0.0,4543.0,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:15:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:16:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:17:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:18:00,0.0,,0.0,,784.0,,,,,0.0,,,,,,50
2018-10-03 12:19:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:20:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:21:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:22:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:23:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:24:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:25:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:26:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:27:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:28:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:29:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:30:00,0.0,,0.0,,589.0,,,,,0.0,,,,,,50
2018-10-03 12:31:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:32:00,0.0,,0.0,,,,,,,0.0,543.0,1220.0,,,,50
2018-10-03 12:33:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:34:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:35:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:36:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:37:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:38:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:39:00,0.0,,0.0,,1301.0,,,,,0.0,,,,,,50
2018-10-03 12:40:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:41:00,0.0,,0.0,,1589.0,,,,,0.0,,,,,,50
2018-10-03 12:42:00,0.0,,0.0,,2566.0,,,,,0.0,,,,,,50
2018-10-03 12:43:00,0.0,,0.0,,,,,,,0.0,2311.0,,,,,50
2018-10-03 12:44:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:45:00,0.0,4656.0,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:46:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:47:00,0.0,,0.0,,,,,,,0.0,,5029.0,,,,50
2018-10-03 12:48:00,0.0,4480.0,0.0,,2488.0,,,,,0.0,,,,,,50
2018-10-03 12:49:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:50:00,0.0,,0.0,,,,,,,0.0,2157.0,4669.0,,,,50
2018-10-03 12:51:00,0.0,,0.0,,,,,,208.0,0.0,,,,,,50
2018-10-03 12:52:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:53:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:54:00,0.0,3333.0,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:55:00,0.0,,0.0,,1096.0,,,,,0.0,,,1019.0,,,50
2018-10-03 12:56:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:57:00,0.0,,0.0,,,,,,,0.0,2294.0,,,,,50
2018-10-03 12:58:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 12:59:00,0.0,3483.0,0.0,,,,,,,0.0,1749.0,,1734.0,,,50
2018-10-03 13:00:00,0.0,4506.0,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:01:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:02:00,0.0,,0.0,,,,,,,0.0,,4990.0,,,,50
2018-10-03 13:03:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:04:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:05:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:06:00,0.0,,0.0,,2534.0,,,,,0.0,,,,,,50
2018-10-03 13:07:00,0.0,4322.0,0.0,,2503.0,,,,,0.0,,,,,,50
2018-10-03 13:08:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:09:00,0.0,,0.0,,,,,,,0.0,2154.0,,,,,50
2018-10-03 13:10:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:11:00,0.0,,0.0,,,,,,,0.0,,4577.0,,,,50
2018-10-03 13:12:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:13:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:14:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:15:00,0.0,,0.0,,,,,,,0.0,2093.0,,,,,50
2018-10-03 13:16:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:17:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:18:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:19:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:20:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:21:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:22:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:23:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:24:00,0.0,4051.0,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:25:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:26:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:27:00,0.0,,0.0,,2272.0,,,,,0.0,,,,,,50
2018-10-03 13:28:00,0.0,,0.0,,,,,,,0.0,,4349.0,,,,50
2018-10-03 13:29:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:30:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:31:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:32:00,0.0,,0.0,,2249.0,,,,,0.0,,,,,,50
2018-10-03 13:33:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:34:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:35:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:36:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:37:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:38:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:39:00,0.0,,0.0,,,,,,,0.0,,,1956.0,,,50
2018-10-03 13:40:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:41:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:42:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:43:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:44:00,0.0,,0.0,,,,,,,0.0,,,1850.0,,,50
2018-10-03 13:45:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:46:00,0.0,,0.0,,,,,,,0.0,1954.0,,,,,50
2018-10-03 13:47:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:48:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:49:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:50:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:51:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:52:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:53:00,0.0,,0.0,,,,,,,0.0,,4230.0,,,,50
2018-10-03 13:54:00,0.0,,0.0,,,,,,,0.0,,,1901.0,,,50
2018-10-03 13:55:00,0.0,,0.0,,2120.0,,,,,0.0,,4164.0,,,,50
2018-10-03 13:56:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:57:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:58:00,0.0,3726.0,0.0,,,,,,,0.0,,,,,,50
2018-10-03 13:59:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:00:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:01:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:02:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:03:00,0.0,3656.0,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:04:00,0.0,,0.0,,2060.0,,,,,0.0,,,,,,50
2018-10-03 14:05:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:06:00,0.0,,0.0,,,,,,,0.0,,,1734.0,,,50
2018-10-03 14:07:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:08:00,0.0,,0.0,,,,,,,0.0,,,1798.0,,,50
2018-10-03 14:09:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:10:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:11:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:12:00,0.0,,0.0,,1985.0,,,,,0.0,,,,,,50
2018-10-03 14:13:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:14:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:15:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:16:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:17:00,0.0,,0.0,,1959.0,,,,,0.0,1745.0,,1729.0,,,50
2018-10-03 14:18:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:19:00,0.0,,0.0,,,,191.0,,,0.0,,,,,,50
2018-10-03 14:20:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:21:00,0.0,3401.0,0.0,,,,,,,0.0,,3770.0,,,,50
2018-10-03 14:22:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:23:00,0.0,,0.0,,1907.0,,,,,0.0,,,,,,50
2018-10-03 14:24:00,0.0,,0.0,,1893.0,,,,,0.0,,,,,,50
2018-10-03 14:25:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:26:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:27:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:28:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:29:00,0.0,,0.0,,,,,,,0.0,,,1674.0,,,50
2018-10-03 14:30:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:31:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:32:00,0.0,3147.0,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:33:00,0.0,,0.0,,,,,,,0.0,1620.0,,,,,50
2018-10-03 14:34:00,0.0,,0.0,,,,,,,0.0,,,1477.0,,,50
2018-10-03 14:35:00,0.0,,0.0,,1787.0,,,,,0.0,,,1612.0,,,50
2018-10-03 14:36:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:37:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:38:00,0.0,,0.0,,,,,,,0.0,,,1575.0,,,50
2018-10-03 14:39:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:40:00,0.0,,0.0,,,,,,,0.0,,,1561.0,,,50
2018-10-03 14:41:00,0.0,,0.0,,,,,,,0.0,,3448.0,,,,50
2018-10-03 14:42:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:43:00,0.0,,0.0,,,,,,,0.0,,3402.0,,,,50
2018-10-03 14:44:00,0.0,,0.0,,,,,,,0.0,1504.0,,,,,50
2018-10-03 14:45:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:46:00,0.0,,0.0,,1640.0,,,,,0.0,,,,,,50
2018-10-03 14:47:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:48:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:49:00,0.0,,0.0,,,,,,,0.0,,3175.0,,,,50
2018-10-03 14:50:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:51:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:52:00,0.0,2894.0,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:53:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:54:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:55:00,0.0,,0.0,,,,,,,0.0,,,1452.0,,,50
2018-10-03 14:56:00,0.0,2848.0,0.0,,,,,,,0.0,1408.0,,1440.0,,,50
2018-10-03 14:57:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:58:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 14:59:00,0.0,,0.0,,,,,,,0.0,,3075.0,,,,50
2018-10-03 15:00:00,0.0,,0.0,,1513.0,,,,,0.0,,,,,,50
2018-10-03 15:01:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 15:02:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 15:03:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 15:04:00,0.0,,0.0,,,,,,206.0,0.0,,,,,,50
2018-10-03 15:05:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 15:06:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 15:07:00,0.0,,0.0,,1419.0,,,,,0.0,,,,,,50
2018-10-03 15:08:00,0.0,,0.0,,,,,,,0.0,,2839.0,,,,50
2018-10-03 15:09:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 15:10:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 15:11:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 15:12:00,0.0,,0.0,,,,,,,0.0,,2730.0,,,,50
2018-10-03 15:13:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 15:14:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 15:15:00,0.0,,0.0,,1308.0,,,,,0.0,,,,,,50
2018-10-03 15:16:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 15:17:00,0.0,2334.0,0.0,,,,,,,0.0,,,,,,50
2018-10-03 15:18:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 15:19:00,0.0,,0.0,,,,,,,0.0,,2546.0,,,,50
2018-10-03 15:20:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 15:21:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 15:22:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 15:23:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 15:24:00,0.0,,0.0,,,,,,,0.0,1096.0,,,,,50
2018-10-03 15:25:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 15:26:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 15:27:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 15:28:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 15:29:00,0.0,,0.0,,,,,,,0.0,,2377.0,,,,50
2018-10-03 15:30:00,0.0,2114.0,0.0,,,,,,,0.0,,,,,,50
2018-10-03 15:31:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 15:32:00,0.0,,0.0,,,,,,,0.0,,2297.0,,,,50
2018-10-03 15:33:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 15:34:00,0.0,2049.0,0.0,,,,,,,0.0,,,,,,50
2018-10-03 15:35:00,0.0,,0.0,,,,,,,0.0,,,,,,50
2018-10-03 15:36:00,0.0,2034.0,0.0,,1103.0,,,,,0.0,,,,,,50
