measured_on,ac_current__251,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__247,ac_power__752,ac_voltage__250,ac_volts__757,ambient_temp__1222,ambient_temp__252,ambient_temp__759,battery_pack_voltage__1363,biased_3_10_leakage_na__1236,biased_3_11_leakage_na__1237,biased_3_12_leakage_na__1238,biased_3_13_leakage_na__1239,biased_3_16_leakage_na__1242,biased_3_3b_leakage_na__5161,biased_3_4b_leakage_na__5162,biased_module_3_10_mv__1209,biased_module_3_11_mv__1210,biased_module_3_12_mv__1211,biased_module_3_13_mv__1212,biased_module_3_14_mv__1213,biased_module_3_15_mv__1214,biased_module_3_16_mv__1215,biased_module_3_4_mv__1203,biased_module_3_5_mv__1204,biased_module_3_6_mv__1205,biased_module_3_7_mv__1206,biased_module_3_8_mv__1207,biased_module_3_9_mv__1208,biased_module_voltage__1202,biased_module_voltage__1226,control_module_temp__1218,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__769,das_temp__1368,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__249,dc_pos_current__754,dc_pos_voltage__248,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__246,dc_power__751,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,gh_irradiance__1217,hviv_load_temp_1__1191,hviv_load_temp_2__1192,hviv_load_temp_3__1193,interior_temp__1366,inverter_temp_2__770,inverter_temp__256,inveter_temp__763,irradiance_average__1224,irradiance_stability__1225,mod10_coulombs__1252,mod11_coulombs__1253,mod12_coulombs__1254,mod1_coulombs__1243,mod2_coulombs__1244,mod3b_coulombs__5164,mod4b_coulombs__5165,mod5b_coulombs__5166,module_temp_1__253,module_temp_1__760,module_temp_2__254,module_temp_2__761,module_temp_3__255,module_temp_3__762,module_temp_4__257,module_temp_5_1__4821,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__750,precipitation__4822,program_codeset__1373,relative_humidity__1223,resistor_box_3_temp__1370,unbiased_3_1_leakage_na__1227,unbiased_3_2_leakage_na__1228,unbiased_3_5b_leakage_na__5163,unbiased_module_3_1_mv__1199,unbiased_module_3_2_mv__1200,unbiased_module_3_3_mv__1201,unbiased_module_temp_3_1__1195,unbiased_module_temp_3_2__1196,unbiased_module_temp_3_3__1197,vcm_above_threshold__1372,wetness_kohms__1219,wind_direction__1221,wind_speed__1220,system_id
2012-09-26 06:25:00,,0.0,19.633,18.888,,38.52,,0.0,,,11.576,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.49,0.2361999999999999,176.48958,,0.202532234480925,,175.35,35.5140273162302,41.686838796,,77.2008661122302,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.4,,19.188,,10.684,,,,,,,16.952,,,,,,,,,,,,,,,,,,50
2012-09-26 06:26:00,,0.0,23.198,22.611,,45.809,,0.0,,,11.56,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.491,0.2550999999999999,176.56481,,0.224671008906022,,175.3,39.3848278612256,45.041683031,,84.4265108922256,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.495,,19.259,,10.685,,,,,,,18.243,,,,,,,,,,,,,,,,,,50
2012-09-26 06:27:00,,0.0,25.861,26.087,,51.947,,0.0,,,11.543,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.489,0.276,176.48958,,0.2442775488501929,,175.28,42.8169687624618,48.71112408,,91.52809284246179,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.573,,19.342,,10.692,,,,,,,19.284,,,,,,,,,,,,,,,,,,50
2012-09-26 06:28:00,,0.0,28.411,27.192,,55.603,,0.0,,,11.531,,,,,,,,,,,,,,,,,,,,,,,,,,,13.93,,19.492,0.2917,176.459488,,0.2620497142097569,,175.3,45.9373149009704,51.4732326496,,97.41054755057041,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.556,,19.337,,10.708,,,,,,,20.274,,,,,,,,,,,,,,,,,,50
2012-09-26 06:29:00,,0.0,30.126,29.855,,59.981,,0.0,,,11.522,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.489,0.3065999999999999,176.459488,,0.273893393592982,,175.4,48.040901236209,54.1024790208,,102.143380257009,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.481,,19.301,,10.72,,,,,,,21.081,,,,,,,,,,,,,,,,,,50
2012-09-26 06:30:00,,0.0,32.428,31.909,,64.336,,0.0,,,11.51,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.489,0.3201999999999999,176.48958,,0.283204838495281,,177.82,50.3594843812309,56.511963516,,106.871447897231,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.439,,19.252,,10.74,,,,,,,21.885,,,,,,,,,,,,,,,,,,50
2012-09-26 06:31:00,,0.0,34.955,34.865,,69.82,,0.0,,,11.506,,,,,,,,,,,,,,,,,,,,,,,,,,,13.932,,19.49,0.335,176.459488,,0.301821082015154,,177.8,53.663788382294285,59.11392848,,112.777716862294,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.381,,19.211,,10.763,,,,,,,22.792,,,,,,,,,,,,,,,,,,50
2012-09-26 06:32:00,,0.0,37.121,35.88,,73.00199999999998,,0.0,,,11.506,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.489,0.3504999999999999,176.474534,,0.3204373255350259,,172.83,55.3811829722185,61.854324167,,117.235507139219,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.43,,19.278,,10.783,,,,,,,23.765,,,,,,,,,,,,,,,,,,50
2012-09-26 06:33:00,,0.0,40.213,37.189,,77.403,,0.0,,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.49,0.3668,176.48958,,0.3422969560015949,,165.6,56.684375913864095,64.736377944,,121.420753857864,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.536,,19.38,,10.814,,,,,,,24.772,,,,,,,,,,,,,,,,,,50
2012-09-26 06:34:00,,0.0,42.379,40.122,,82.503,,0.0,,,11.504,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.489,0.3811999999999999,176.519672,,0.356260800212681,,167.47,59.662996211617696,67.2892989664,,126.95229517801802,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.623,,19.465,,10.845,,,,,,,25.696,,,,,,,,,,,,,,,,,,50
2012-09-26 06:35:00,,0.0,43.981,44.636,,88.61799999999998,,0.0,,,11.507,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.49,0.3958999999999999,176.71527,,0.362468430147548,,177.85,64.4650103017413,69.961575393,,134.426585694741,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.643,,19.521,,10.881,,,,,,,26.602,,,,,,,,,,,,,,,,,,50
2012-09-26 06:36:00,,0.0,45.877,45.764,,91.641,,0.0,,,11.522,,,,,,,,,,,,,,,,,,,,,,,,,,,13.93,,19.497,0.4072,176.128476,,0.377276352518942,,173.46,65.4423561079357,71.7195154272,,137.161871535136,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.659,,19.548,,10.915,,,,,,,27.324,,,,,,,,,,,,,,,,,,50
2012-09-26 06:37:00,,0.0,48.856,45.787,,94.642,,0.0,,,11.547,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.5,0.4117,180.010344,,0.38743187558155,,169.76,65.7704351987239,74.11025862479998,,139.88069382352398,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.637,,19.527,,10.955,,,,,,,27.877,,,,,,,,,,,,,,,,,,50
2012-09-26 06:38:00,,0.0,50.074,49.375,,99.449,,0.0,,,11.585,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.501,0.4278,180.236034,,0.401256147813372,,174.47,70.0071601089991,77.1049753452,,147.112135454199,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.513,,19.387,,11.009,,,,,,,28.918,,,,,,,,,,,,,,,,,,50
2012-09-26 06:39:00,,0.0,53.076,51.338,,104.41,,0.0,,,11.615,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.502,0.4434,184.46396,,0.4232553502592049,,170.72,72.2581533962515,81.791319864,,154.04947326025098,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.397,,19.286,,11.08,,,,,,,30.244,,,,,,,,,,,,,,,,,,50
2012-09-26 06:40:00,,0.0,57.318,56.077,,113.4,,0.0,,,11.647,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.501,0.4626,186.585446,,0.437777482387345,,178.67,78.217702778147,86.3144273196,,164.532130097747,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.447,,19.323,,11.144,,,,,,,31.62,,,,,,,,,,,,,,,,,,50
2012-09-26 06:41:00,,0.0,59.304,60.274,,119.58,,0.0,,,11.669,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.501,0.4849999999999999,181.725588,,0.448225441977934,,186.21,83.4640595507111,88.13691018,,171.600969730711,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.563,,19.468,,11.203,,,,,,,32.894,,,,,,,,,,,,,,,,,,50
2012-09-26 06:42:00,,0.0,60.094,61.561,,121.66,,0.0,,,11.687,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.501,0.5062999999999999,174.819474,,0.4712149408480659,,179.62,84.6396276751296,88.5110996862,,173.15072736133,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.71,,19.599,,11.262,,,,,,,33.851,,,,,,,,,,,,,,,,,,50
2012-09-26 06:43:00,,0.0,62.215,64.562,,126.78,,0.0,,,11.713,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.501,0.531,170.32072,,0.494483583676725,,176.91,87.47909078824941,90.44030232,,177.919393108249,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.781,,19.696,,11.32,,,,,,,35.211,,,,,,,,,,,,,,,,,,50
2012-09-26 06:44:00,,0.0,68.826,70.542,,139.37,,0.0,,,11.73,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.501,0.5484999999999999,180.220988,,0.509291506048119,,187.26,95.3699274225708,98.851211918,,194.22113934057103,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.732,,19.595,,11.37,,,,,,,36.823,,,,,,,,,,,,,,,,,,50
2012-09-26 06:45:00,,0.0,76.29699999999998,77.89799999999998,,154.2,,0.0,,,11.747,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.502,0.5732,186.26948,,0.528053967831982,,195.71,103.345442044397,106.769665936,,210.115107980397,,,,,,,,,0.0,,37.801,,,,,,,,,,,,19.755,,19.501,,11.424,,,,,,,38.737,,,,,,,,,,,,,,,,,,50
2012-09-26 06:46:00,,0.0,82.298,89.40699999999998,,171.71,,0.0,,,11.774,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.503,0.6094,187.367838,,0.549342017812043,,204.51,112.345936062741,114.1819604772,,226.52789653994105,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.703,,19.456,,11.473,,,,,,,41.17,,,,,,,,,,,,,,,,,,50
2012-09-26 06:47:00,,0.0,90.153,98.999,,189.15,,0.0,,,11.783,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.509,0.6578,185.637548,,0.576844344011697,,212.77,122.735171075369,122.1123790744,,244.847550149769,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.742,,19.502,,11.533,,,,,,,44.173,,,,,,,,,,,,,,,,,,50
2012-09-26 06:48:00,,0.0,101.39,107.15,,208.54,,0.0,,,11.798,,,,,,,,,,,,,,,,,,,,,,,,,,,13.932,,19.512,0.6932,195.176712,,0.6202844609863088,,214.22,132.87733723248698,135.2964967584,,268.173833990887,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.835,,19.62,,11.584,,,,,,,47.262,,,,,,,,,,,,,,,,,,50
2012-09-26 06:49:00,,0.0,114.89,116.58,,231.46,,0.0,,,11.808,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.514,0.7015,211.682174,,0.6579423102485709,,215.77,141.96421228233402,148.495045061,,290.459257343334,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.926,,19.712,,11.65,,,,,,,50.081,,,,,,,,,,,,,,,,,,50
2012-09-26 06:50:00,,0.0,125.18,124.81,,249.99,,0.0,,,11.816,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.513,0.7417,214.059442,,0.706300677921042,,215.05,151.88996078691997,158.7678881314,,310.65784891832004,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.989,,19.842,,11.717,,,,,,,53.019,,,,,,,,,,,,,,,,,,50
2012-09-26 06:51:00,0.1654689,0.0,136.01,133.14,8.29976,269.15,243.639,0.0,,2.419093,11.835,,,,,,,,,,,,,,,,,,,,,,,,,,,13.929,,19.513,0.7828,217.023504,0.001022031,0.775289113385617,-0.9753883,209.1,162.11295360893303,169.88599893120002,-0.0009273276999999,331.998952540133,,,,,,,,,0.0,2.698999,-99999.0,,,,,,,,,,,2.659287,19.951,2.620282,19.789,2.464943,11.806,2.61319,,2.542263,2.559286,2.828042,-0.4439335999999999,56.24,,,,,,,,,,,,,,,,,,50
2012-09-26 06:52:00,,0.0,146.34,145.82,,292.17,,0.0,,,11.849,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.514,0.8574,210.538678,,0.8067260401435599,,217.91,175.793671407683,180.5158625172,,356.30953392488306,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.896,,19.696,,11.911,,,,,,,59.865,,,,,,,,,,,,,,,,,,50
2012-09-26 06:53:00,,0.0,159.05,159.0,,318.05,,0.0,,,11.87,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.514,0.8742999999999999,222.545386,,0.8524524790642029,,220.72,188.15331117905097,194.5714309798,,382.724742158851,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.746,,19.538,,12.034,,,,,,,63.559,,,,,,,,,,,,,,,,,,50
2012-09-26 06:54:00,,0.0,168.25,168.12,,336.37,,0.0,,,11.887,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.514,0.9495,217.805896,,0.905489831184368,,220.23,199.41602552173296,206.806698252,,406.222723773733,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.712,,19.606,,12.136,,,,,,,67.083,,,,,,,,,,,,,,,,,,50
2012-09-26 06:55:00,,0.0,176.2,178.54,,354.74,,0.0,,,11.902,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.516,0.9708,221.462074,,0.927023793699322,,224.32,207.949977402632,214.9953814392,,422.94535884183193,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.748,,19.701,,12.246,,,,,,,69.751,,,,,,,,,,,,,,,,,,50
2012-09-26 06:56:00,,0.0,183.4,185.74,,369.14,,0.0,,,11.931,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.523,0.9877,224.004848,,0.969759404492888,,220.98,214.297433204838,221.2495883696,,435.54702157443904,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.861,,19.843,,12.393,,,,,,,71.866,,,,,,,,,,,,,,,,,,50
2012-09-26 06:57:00,,0.0,188.38,187.57,,375.95,,0.0,,,11.956,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.526,1.0286,220.815096,,0.99548052638575,,221.29,220.28988568390295,227.1304077456,,447.420293429503,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.933,,19.918,,12.493,,,,,,,73.813,,,,,,,,,,,,,,,,,,50
2012-09-26 06:58:00,,0.0,195.09,192.47,,387.55,,0.0,,,11.982,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.526,1.0472,223.974756,,1.00983650139572,,225.56,227.778721254819,234.5463644832,,462.32508573801897,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,20.002,,20.047,,12.608,,,,,,,76.04399999999998,,,,,,,,,,,,,,,,,,50
2012-09-26 06:59:00,,0.0,204.52,203.19,,407.7,,0.0,,,12.003,,,,,,,,,,,,,,,,,,,,,,,,,,,13.93,,19.526,1.0709,228.232774,,1.0446630333643498,,227.69,237.85932606672895,244.4144776766,,482.273803743329,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,20.044,,20.168,,12.691,,,,,,,79.26699999999998,,,,,,,,,,,,,,,,,,50
2012-09-26 07:00:00,,0.0,216.98,219.46,,436.43,,0.0,,,12.02,,,,,,,,,,,,,,,,,,,,,,,,,,,13.932,,19.526,1.2,214.390454,,1.14342682440516,,221.85,253.669240994284,257.2685448,,510.937785794284,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,20.047,,20.062,,12.743,,,,,,,83.932,,,,,,,,,,,,,,,,,,50
2012-09-26 07:01:00,,0.0,235.39,233.72,,469.1,,0.0,,,12.036,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.528,1.2404,223.749066,,1.16768576365812,,231.75,270.611175727768,277.5383414664,,548.149517194168,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,20.002,,19.886,,12.848,,,,,,,89.504,,,,,,,,,,,,,,,,,,50
2012-09-26 07:02:00,,0.0,251.43,248.52,,499.95,,0.0,,,12.058,,,,,,,,,,,,,,,,,,,,,,,,,,,13.932,,19.534,1.3118,224.621734,,1.31137843945235,,219.76,288.188525854048,294.65879066120004,,582.847316515248,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,19.959,,19.836,,12.955,,,,,,,95.027,,,,,,,,,,,,,,,,,,50
2012-09-26 07:03:00,,0.0,280.73,280.88,,561.6,,0.0,,,12.074,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.538,1.4447,225.629816,,1.40023926625017,,228.88,320.486763259338,325.9673951752,,646.454158434538,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,20.032,,19.932,,13.063,,,,,,,104.16,,,,,,,,,,,,,,,,,,50
2012-09-26 07:04:00,,0.0,303.47,302.77,,606.24,,0.0,,,12.099,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.538,1.5165,232.370424,,1.47627276352519,,234.51,346.20072577429204,352.389747996,,698.5904737702921,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,20.058,,20.006,,13.272,,,,,,,112.82,,,,,,,,,,,,,,,,,,50
2012-09-26 07:05:00,,0.0,397.28,394.73,,792.0,,0.0,,,12.112,,,,,,,,,,,,,,,,,,,,,,,,,,,13.93,,19.538,1.9243,233.28823,,1.8948557756214297,,234.54,444.41947361425,448.916540989,,893.33601460325,,,,,,,,,0.0,,28.865,,,,,,,,,,,,20.14,,20.164,,13.441,,,,,,,141.9,,,,,,,,,,,,,,,,,,50
2012-09-26 07:06:00,,0.0,334.83,334.09,,668.92,,0.0,,,12.152,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.539,1.6576,231.512802,,1.62774159244982,,232.78,378.905687890469,383.7556205952,,762.661308485669,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,20.164,,20.226,,13.702,,,,,,,123.78,,,,,,,,,,,,,,,,,,50
2012-09-26 07:07:00,,0.0,470.8,459.85,,930.65,,0.0,,,12.188,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.539,2.2507,233.724564,,2.31935398112455,,222.12,515.174906287386,526.0438761948,,1041.21878248219,,,,,,,,,0.0,,42.094,,,,,,,,,,,,20.167,,20.244,,13.914,,,,,,,158.81,,,,,,,,,,,,,,,,,,50
2012-09-26 07:08:00,,0.0,863.76,809.65,,1673.4,,0.0,,,12.266,,,,,,,,,,,,,,,,,,,,,,,,,,,13.93,,19.547,3.8123,250.034428,,4.32354114050246,,205.62,889.0065293101159,953.2062498644002,,1842.21277917452,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,20.174,,20.202,,14.653,,,,,,,297.3,,,,,,,,,,,,,,,,,,50
2012-09-26 07:09:00,,0.0,931.79,880.38,,1812.2,,0.0,,,12.333,,,,,,,,,,,,,,,,,,,,,,,,,,,13.93,,19.55,4.1548,247.73239,,4.629735477867869,,207.13,958.957109530772,1029.278533972,,1988.23564350277,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,20.205,,20.3,,15.406,,,,,,,320.61,,,,,,,,,,,,,,,,,,50
2012-09-26 07:10:00,,0.0,905.05,863.2899999999998,,1768.3,,0.0,,,12.395,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.55,4.1863,237.817076,,4.415060481191009,,214.96,949.06140103682,995.5736252588,,1944.63502629562,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,21.158,,22.832,,16.064,,,,,,,311.15,,,,,,,,,,,,,,,,,,50
2012-09-26 07:11:00,,0.0,814.98,766.96,,1581.9,,0.0,,,12.446,,,,,,,,,,,,,,,,,,,,,,,,,,,13.931,,19.55,3.9004,230.459582,,4.065598830253889,,208.0,845.6445566928089,898.8845536328,,1744.52911032561,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,21.346,,23.248,,16.655,,,,,,,290.65,,,,,,,,,,,,,,,,,,50
2012-09-26 07:12:00,,0.0,605.68,580.65,,1186.3,,0.0,,,12.52,,,,,,,,,,,,,,,,,,,,,,,,,,,13.93,,19.551,2.8759,234.160898,,3.0196065399441694,,211.29,638.012665824804,673.4233265582,,1311.435992383,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,21.973,,24.247,,16.87,,,,,,,207.59,,,,,,,,,,,,,,,,,,50
2012-09-26 07:13:00,,0.0,633.64,620.77,,1254.4,,0.0,,,12.604,,,,,,,,,,,,,,,,,,,,,,,,,,,13.93,,19.559,2.9479,239.050848,,3.15871327927688,,216.72,684.556341884886,704.6979948192,,1389.2543367040898,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,21.74,,23.528,,17.024,,,,,,,220.45,,,,,,,,,,,,,,,,,,50
2012-09-26 07:14:00,,0.0,1117.6,1085.4,,2203.0,,0.0,,,12.692,,,,,,,,,,,,,,,,,,,,,,,,,,,13.93,,19.563,5.4363,224.9377,,5.5584208427489,,211.77,1177.10678186894,1222.82881851,,2399.9356003789403,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,22.497,,24.357,,17.647,,,,,,,376.74,,,,,,,,,,,,,,,,,,50
2012-09-26 07:15:00,,0.0,1207.8,1201.6,,2409.3,,0.0,,,12.768,,,,,,,,,,,,,,,,,,,,,,,,,,,13.93,,19.563,5.8171,226.728174,,5.91293367007843,,221.81,1311.5478173601,1318.9004609754002,,2630.4482783355,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,22.914,,25.188,,18.316,,,,,,,415.17,,,,,,,,,,,,,,,,,,50
2012-09-26 07:16:00,,0.0,1218.3,1214.1,,2432.4,,0.0,,,12.865,,,,,,,,,,,,,,,,,,,,,,,,,,,13.93,,19.571,5.6864,233.950254,,5.85132261066064,,225.97,1322.22337033098,1330.3347243456,,2652.55809467658,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,23.648,,25.776,,18.973,,,,,,,413.46,,,,,,,,,,,,,,,,,,50
2012-09-26 07:17:00,,0.0,1053.1,1069.2,,2122.4,,0.0,,,12.934,,,,,,,,,,,,,,,,,,,,,,,,,,,13.93,,19.575,4.9228,234.251174,,5.02884487571448,,231.76,1165.48508839559,1153.1716793672,,2318.65676776279,,,,,,,,,0.0,,29.34,,,,,,,,,,,,23.485,,25.093,,19.483,,,,,,,360.01,,,,,,,,,,,,,,,,,,50
2012-09-26 07:18:00,,0.0,785.13,800.5599999999998,,1585.7,,0.0,,,12.988,,,,,,,,,,,,,,,,,,,,,,,,,,,13.93,,19.575,3.7307,232.791712,,3.7645885949754097,,231.99,873.3469081483449,868.4760399584,,1741.82294810675,,,,,,,,,0.0,,45.69,,,,,,,,,,,,24.866,,26.503,,19.722,,,,,,,274.0,,,,,,,,,,,,,,,,,,50
2012-09-26 07:19:00,,0.0,707.86,724.48,,1432.4,,0.0,,,13.049,,,,,,,,,,,,,,,,,,,,,,,,,,,13.93,,19.584,3.2481,241.849404,,3.2911072710354894,,241.2,793.81507377376,785.5510491324,,1579.36612290616,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,25.18,,25.726,,19.486,,,,,,,252.6,,,,,,,,,,,,,,,,,,50
2012-09-26 07:20:00,,0.0,567.67,580.31,,1148.0,,0.0,,,13.083,,,,,,,,,,,,,,,,,,,,,,,,,,,13.929,,19.587,2.6417,239.53232,,2.70583543799016,,236.15,638.9830386813769,632.772529744,,1271.75556842538,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,24.257,,26.325,,19.101,,,,,,,203.53,,,,,,,,,,,,,,,,,,50
2012-09-26 07:21:00,,0.0,506.97,533.13,,1040.1,,0.0,,,13.149,,,,,,,,,,,,,,,,,,,,,,,,,,,13.929,,19.587,2.3431,243.053084,,2.56819088129735,,228.17,585.984113385617,569.4976811204001,,1155.4817945060202,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,23.566,,24.965,,18.709,,,,,,,186.14,,,,,,,,,,,,,,,,,,50
2012-09-26 07:22:00,,0.0,597.8,609.72,,1207.5,,0.0,,,13.226,,,,,,,,,,,,,,,,,,,,,,,,,,,13.928,,19.599,2.8397,234.296312,,2.90595507111525,,228.85,665.0278180247241,665.3312371864,,1330.35905521112,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,23.944,,25.767,,18.435,,,,,,,211.06,,,,,,,,,,,,,,,,,,50
2012-09-26 07:23:00,,0.0,626.12,635.96,,1262.1,,0.0,,,13.249,,,,,,,,,,,,,,,,,,,,,,,,,,,13.928,,19.599,3.0683,227.134416,,3.0526385750365503,,226.89,692.6131662900441,696.9165286128001,,1389.52969490284,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,24.449,,24.531,,19.215,,,,,,,220.53,,,,,,,,,,,,,,,,,,50
2012-09-26 07:24:00,,0.0,419.8,424.36,,844.1599999999999,,0.0,,,13.304,,,,,,,,,,,,,,,,,,,,,,,,,,,13.928,,19.611,2.1078,224.591642,,2.0996278080553,,224.2,470.736554565998,473.3942630076,,944.130817573598,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,23.435,,25.201,,19.301,,,,,,,156.96,,,,,,,,,,,,,,,,,,50
2012-09-26 07:25:00,,0.0,415.15,417.34,,832.49,,0.0,,,13.328,,,,,,,,,,,,,,,,,,,,,,,,,,,13.928,,19.612,2.0258,231.211882,,2.03323142363419,,228.55,464.695041871594,468.3890305556,,933.084072427194,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,23.018,,24.635,,19.198,,,,,,,152.36,,,,,,,,,,,,,,,,,,50
2012-09-26 07:26:00,,0.0,734.57,740.82,,1475.4,,0.0,,,13.33,,,,,,,,,,,,,,,,,,,,,,,,,,,13.929,,19.619,3.598,226.878634,,3.41326598431477,,238.48,813.9956719393859,816.309325132,,1630.30499707139,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,23.832,,23.603,,19.3,,,,,,,241.52,,,,,,,,,,,,,,,,,,50
2012-09-26 07:27:00,,0.0,1056.9,1073.6,,2130.6,,0.0,,,13.331,,,,,,,,,,,,,,,,,,,,,,,,,,,13.928,,19.624,5.1459,225.148344,,4.9282865877974205,,238.19,1173.86858234747,1158.5908633896,,2332.4594457370695,,,,,,,,,0.0,,-99999.0,,,,,,,,,,,,23.75,,25.47,,19.984,,,,,,,360.02,,,,,,,,,,,,,,,,,,50
