measured_on,ac_current__758,ac_current_a__4037,ac_current_b__4038,ac_current_c__4039,ac_power_1__767,ac_power_2__768,ac_power__4040,ac_power__752,ac_va__4042,ac_vars__4041,ac_voltage_a-n__4031,ac_voltage_ab__4034,ac_voltage_b-n__4032,ac_voltage_bc__4035,ac_voltage_c-n__4033,ac_voltage_ca__4036,ac_volts__757,ambient_temp__4048,ambient_temp__759,das_batt_vdc__4056,das_battery_voltage__769,das_temp__4055,das_temperature__764,dc_current__4030,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__4028,dc_power__751,dc_voltage__4029,frequency__4044,inv_temp__4054,inverter_temp_2__770,inveter_temp__763,module_temp_1__4051,module_temp_1__760,module_temp_2__4052,module_temp_2__761,module_temp_3__4053,module_temp_3__762,poa_irradiance__750,power_factor__4043,ref_module1_temp__4049,ref_module2_temp__4050,refmod1_current__4026,refmod2_current__4027,va_hours__4047,var_hours__4046,watt_hours__4045,system_id
2011-05-23 04:30:00,0.0,,,,-0.1804,-0.8341,,-1.0145,,,,,,,,,0.0,,12.148,,13.811,,23.606,,7.2446,0.0,0.0101,107.33,1.0888,0.0,,1.0888,,,,0.0,-99999.0,,22.716,,23.05,,9.0116,-532.25,,,,,,,,,50
2011-05-23 04:31:00,0.0,,,,-0.1353,-0.8115999999999999,,-0.9468,,,,,,,,,0.0,,12.083,,13.811,,23.606,,7.942199999999999,0.0,0.0101,117.58,1.1928,0.0,,1.1928,,,,0.0,-99999.0,,22.719,,23.047,,8.8898,-421.78,,,,,,,,,50
2011-05-23 04:32:00,0.0,,,,-0.248,-0.8566,,-1.1046,,,,,,,,,0.0,,11.976,,13.811,,23.605,,8.656,0.0,0.0101,128.21,1.3006,0.0,,1.3006,,,,0.0,-99999.0,,22.742,,23.046,,8.7103,-547.4,,,,,,,,,50
2011-05-23 04:33:00,0.0,,,,-0.2029,-0.8566,,-1.0595,,,,,,,,,0.0,,11.86,,13.811,,23.605,,9.2986,0.0,0.0101,137.82,1.3981,0.0,,1.3981,,,,0.0,-99999.0,,22.768,,23.023,,8.537,-420.45,,,,,,,,,50
2011-05-23 04:34:00,0.0,,,,-0.1126999999999999,-0.8341,,-0.9468,,,,,,,,,0.0,,11.807,,13.811,,23.605,,9.8508,0.0,0.0101,145.78,1.4789,0.0,,1.4789,,,,0.0,-99999.0,,22.784,,23.041,,8.383,-696.71,,,,,,,,,50
2011-05-23 04:35:00,0.0,,,,-0.2705,-0.8341,,-1.1046,,,,,,,,,0.0,,11.708,,13.811,,23.598,,8.6659,0.0,0.0178,138.14,2.4504,0.0,,2.4504,,,,0.0,-99999.0,,22.787,,23.063,,8.2719,-99999.0,,,,,,,,,50
2011-05-23 04:36:00,0.0,,,,-0.3155999999999999,-0.9468,,-1.2624,,,,,,,,,0.0,,11.603,,13.812,,23.591,,8.4508,0.0,0.0218,131.78,2.9481,0.0,,2.9481,,,,0.0,-99999.0,,22.798,,23.034,,8.1841,-99999.0,,,,,,,,,50
2011-05-23 04:37:00,0.0,,,,-0.3607,-1.1272,,-1.4879,,,,,,,,,0.0,,11.497,,13.812,,23.587,,8.4785,0.0,0.024,127.24,3.0925,0.0,,3.0925,,,,0.0,-99999.0,,22.79,,22.962,,8.1074,-99999.0,,,,,,,,,50
2011-05-23 04:38:00,0.0,,,,-0.4283,-0.9243,,-1.3526,,,,,,,,,0.0,,11.389,,13.812,,23.578,,8.3183,0.0,0.0285,120.14,3.4744,0.0,,3.4744,,,,0.0,-99999.0,,22.731,,22.853,,8.0151,-99999.0,,,,,,,,,50
2011-05-23 04:39:00,0.0,,,,-0.541,-0.9468,,-1.4879,,,,,,,,,0.0,,11.306,,13.813,,23.572,,8.507099999999998,0.0,0.0305999999999999,127.83,3.9823,0.0,,3.9823,,,,0.0,-99999.0,,22.753,,22.885,,7.9856,-99999.0,,,,,,,,,50
2011-05-23 04:40:00,0.0,,,,-0.4283,-1.285,,-1.7133,,,,,,,,,0.0,,11.254,,13.812,,23.561,,8.4472,0.0126999999999999,0.0347,126.39,4.4578,0.1263,,4.5841,,,,0.0,-99999.0,,22.797,,22.98,,7.974199999999998,-480.1,,,,,,,,,50
2011-05-23 04:41:00,0.0,,,,-0.541,-1.3977,,-1.9387,,,,,,,,,0.0,,11.226,,13.813,,23.551,,8.243399999999998,0.0826999999999999,0.04,127.91,5.1983,0.7609,,5.9591,,,,0.0,-99999.0,,22.827,,23.067,,7.9485,-99999.0,,,,,,,,,50
2011-05-23 04:42:00,0.0,,,,-0.6311999999999999,-1.4428,,-2.074,,,,,,,,,0.0,,11.172,,13.813,,23.537,,8.526199999999998,0.1653999999999999,0.0456999999999999,130.33,5.9412,1.3873,,7.3284,,,,0.0,-99999.0,,22.843,,23.085,,7.9382,-99999.0,,,,,,,,,50
2011-05-23 04:43:00,0.0,,,,-0.8115999999999999,-1.3075,,-2.1191,,,,,,,,,0.0,,11.011,,13.813,,23.526,,7.9193,0.2777,0.0551,130.62,7.2525,2.2413,,9.4937,,,,0.0,-99999.0,,22.847,,23.068,,7.9044,-99999.0,,,,,,,,,50
2011-05-23 04:44:00,0.0,,,,-0.789,-1.7358,,-2.5249,,,,,,,,,0.0,,10.933,,13.814,,23.513,,8.3449,0.3751999999999999,0.0609999999999999,136.85,8.349199999999998,3.1295,,11.479,,,,0.0,-99999.0,,22.84,,22.982,,7.8326,-99999.0,,,,,,,,,50
2011-05-23 04:45:00,0.0,,,,-0.9919,-1.7584,,-2.7503,,,,,,,,,0.0,,10.89,,13.814,,23.499,,8.340199999999998,0.5342,0.0724,132.89,9.6867,4.5123,,14.199,,,,0.0,-99999.0,,22.806,,22.883,,7.751299999999999,-99999.0,,,,,,,,,50
2011-05-23 04:46:00,0.0,,,,-1.037,-1.6006,,-2.6376,,,,,,,,,0.0,,10.843,,13.814,,23.483,,11.088,0.5193999999999999,0.0642999999999999,159.45,10.21,5.7108,,15.92,,,,0.0,-99999.0,,22.742,,22.771,,7.684999999999999,-1121.6,,,,,,,,,50
2011-05-23 04:47:00,0.0,,,,-1.1046,-1.7133,,-2.8179,,,,,,,,,0.0,,10.846,,13.816,,23.467,,12.559,0.3795,0.0585999999999999,187.45,10.983,4.7646,,15.748,,,,0.0,-99999.0,,22.767,,22.783,,7.6311,-1218.9,,,,,,,,,50
2011-05-23 04:48:00,0.0,,,,-1.1948,-1.9162,,-3.111,,,,,,,,,0.0,,10.89,,13.816,,23.452,,13.255,0.3561,0.0553999999999999,198.17,10.971,4.7205,,15.692,,,,0.0,-99999.0,,22.826,,22.871,,7.617899999999999,-682.45,,,,,,,,,50
2011-05-23 04:49:00,0.0,,,,-1.0821,-1.8035,,-2.8856,,,,,,,,,0.0,,10.881,,13.816,,23.436,,13.743,0.3348999999999999,0.0541,206.05,11.148,4.6012,,15.75,,,,0.0,-99999.0,,22.88,,22.936,,7.592399999999999,-99999.0,,,,,,,,,50
2011-05-23 04:50:00,0.0,,,,-1.0595,-1.4428,,-2.5023,,,,,,,,,0.0,,10.858,,13.817,,23.418,,14.145,0.3074,0.0541,212.48,11.496,4.3477,,15.844,,,,0.0,-99999.0,,22.933,,23.033,,7.5629,-473.65,,,,,,,,,50
2011-05-23 04:51:00,0.0,,,,-1.1046,-2.0965,,-3.2012,,,,,,,,,0.0,,10.864,,13.818,,23.403,,14.304,0.3053,0.0585,218.22,12.77,4.3667,,17.137,,,,0.0,-99999.0,,22.966,,23.096,,7.568399999999999,-99999.0,,,,,,,,,50
2011-05-23 04:52:00,0.0,,,,-0.9243,-1.578,,-2.5023,,,,,,,,,0.0,,10.889,,13.818,,23.389,,14.682,0.3836999999999999,0.0596,221.38,13.192,5.6347,,18.827,,,,0.0,-99999.0,,22.98,,23.082,,7.634699999999999,-960.33,,,,,,,,,50
2011-05-23 04:53:00,0.0,,,,-1.1497,-1.6006,,-2.7503,,,,,,,,,0.0,,10.862,,13.818,,23.369,,15.078,0.3604,0.0585,228.09,13.337,5.4332,,18.77,,,,0.0,-99999.0,,22.955,,23.0,,7.6257,-524.86,,,,,,,,,50
2011-05-23 04:54:00,0.0,,,,-1.2399,-2.4122,,-3.652,,,,,,,,,0.0,,10.787,,13.819,,23.351,,15.409,0.3561,0.0575999999999999,233.21,13.439,5.488,,18.927,,,,0.0,-99999.0,,22.864,,22.86,,7.6773,-99999.0,,,,,,,,,50
2011-05-23 04:55:00,0.0,,,,-1.0821,-2.0515,,-3.1335,,,,,,,,,0.0,,10.845,,13.819,,23.335,,15.621,0.3561,0.0570999999999999,236.45,13.492,5.5635,,19.056,,,,0.0,-99999.0,,22.829,,22.815,,7.747,-99999.0,,,,,,,,,50
2011-05-23 04:56:00,0.0,,,,-1.1723,-2.1867,,-3.3589,,,,,,,,,0.0,,10.824,,13.819,,23.316,,15.786,0.3498,0.0568,238.97,13.57,5.5215,,19.091,,,,0.0,-99999.0,,22.854,,22.873,,7.7716,-99999.0,,,,,,,,,50
2011-05-23 04:57:00,0.0,,,,7.6197,-1.3752,,6.2445,,,,,,,,,0.0,,10.82,,13.821,,23.297,,14.801,0.3327999999999999,0.1195,240.96,28.822,4.9203,,33.742,,,,0.0,-99999.0,,22.904,,22.967,,7.8556,-722.6599999999999,,,,,,,,,50
2011-05-23 04:58:00,0.0,,,,17.674,13.098,,30.772,,,,,,,,,0.0,,10.833,,13.821,,23.285,,12.823,2.0585,0.2122999999999999,211.36,44.739,26.186,,70.925,,,,0.0,-99999.0,,22.975,,23.086,,7.8772,-99999.0,,,,,,,,,50
2011-05-23 04:59:00,0.0,,,,20.605,19.433,,40.037,,,,,,,,,0.0,,10.927,,13.821,,23.266,,12.032,2.9764,0.2404,189.19,45.448,35.806,,81.254,,,,0.0,-99999.0,,23.036,,23.191,,7.9039,-99999.0,,,,,,,,,50
2011-05-23 05:00:00,0.0,,,,22.521,22.724,,45.245,,,,,,,,,0.0,,11.021,,13.821,,23.249,,12.007,3.3176,0.2546999999999999,183.1,46.643,39.834,,86.477,,,,0.0,-99999.0,,23.081,,23.249,,7.9935,-99999.0,,,,,,,,,50
2011-05-23 05:01:00,0.0,,,,25.384,25.767,,51.151,,,,,,,,,0.0,,11.127,,13.823,,23.233,,12.002,3.5805,0.2742999999999999,183.15,50.241,42.971,,93.212,,,,0.0,-99999.0,,23.102,,23.263,,8.1743,-99999.0,,,,,,,,,50
2011-05-23 05:02:00,0.0,,,,29.239,29.059,,58.298,,,,,,,,,0.0,,11.261,,13.824,,23.219,,12.004,3.9303,0.2963,183.24,54.298,47.181,,101.48,,,,0.0,45.009,,23.12,,23.237,,8.274599999999998,-99999.0,,,,,,,,,50
2011-05-23 05:03:00,0.0,,,,32.486,31.9,,64.385,,,,,,,,,0.0,,11.367,,13.824,,23.204,,12.005,4.2928,0.3186999999999999,180.78,57.609,51.536,,109.15,,,,0.0,-99999.0,,23.15,,23.266,,8.3259,-99999.0,,,,,,,,,50
2011-05-23 05:04:00,0.0,,,,35.709,34.785,,70.494,,,,,,,,,0.0,,11.484,,13.824,,23.19,,11.996,4.5622,0.336,179.83,60.434,54.727,,115.16,,,,0.0,-99999.0,,23.183,,23.311,,8.3994,-99999.0,,,,,,,,,50
2011-05-23 05:05:00,0.0,,,,39.452,38.798,,78.25,,,,,,,,,0.0,,11.586,,13.824,,23.177,,12.013,4.8696,0.3605999999999999,184.55,66.579,58.497,,125.08,,,,0.0,-99999.0,,23.248,,23.396,,8.4326,-99999.0,,,,,,,,,50
2011-05-23 05:06:00,0.0,,,,42.699,42.451,,85.15099999999998,,,,,,,,,0.0,,11.633,,13.824,,23.162,,12.109,4.999,0.3809,195.75,74.55299999999998,60.535,,135.09,,,,0.0,-99999.0,,23.316,,23.487,,8.4434,-99999.0,,,,,,,,,50
2011-05-23 05:07:00,0.0,,,,44.232,44.886,,89.11799999999998,,,,,,,,,0.0,,11.63,,13.825,,23.15,,12.09,5.1072,0.3857999999999999,194.75,75.129,61.743,,136.87,,,,0.0,-99999.0,,23.368,,23.564,,8.473599999999998,-99999.0,,,,,,,,,50
2011-05-23 05:08:00,0.0,,,,45.202,47.141,,92.344,,,,,,,,,0.0,,11.647,,13.826,,23.132,,12.087,5.3256,0.3982,193.3,76.976,64.367,,141.34,,,,0.0,33.544,,23.429,,23.628,,8.5029,-99999.0,,,,,,,,,50
2011-05-23 05:09:00,0.0,,,,46.488,48.471,,94.96,,,,,,,,,0.0,,11.649,,13.827,,23.118,,11.64,5.5185,0.4194999999999999,194.83,81.71899999999998,64.224,,145.94,,,,0.0,-99999.0,,23.503,,23.631,,8.5351,-99999.0,,,,,,,,,50
2011-05-23 05:10:00,0.0,,,,47.615,50.32,,97.934,,,,,,,,,0.0,,11.575,,13.827,,23.102,,11.495,5.8111,0.433,189.39,82.003,66.79,,148.79,,,,0.0,-99999.0,,23.505,,23.578,,8.571099999999998,-99999.0,,,,,,,,,50
2011-05-23 05:11:00,0.0,,,,51.74,55.483,,107.22,,,,,,,,,0.0,,11.522,,13.827,,23.085,,11.703,6.0677,0.4502999999999999,192.43,86.67199999999998,71.015,,157.69,,,,0.0,-99999.0,,23.479,,23.491,,8.5988,-99999.0,,,,,,,,,50
2011-05-23 05:12:00,0.0,,,,57.58,59.001,,116.58,,,,,,,,,0.0,,11.452,,13.828,,23.072,,12.42,6.1588,0.4608999999999999,201.48,92.864,76.498,,169.36,,,,0.0,-99999.0,,23.539,,23.558,,8.631299999999998,-99999.0,,,,,,,,,50
2011-05-23 05:13:00,0.0,,,,59.25,61.075,,120.33,,,,,,,,,0.0,,11.353,,13.829,,23.057,,12.132,6.568,0.4829999999999999,195.85,94.582,79.66299999999998,,174.25,,,,0.0,-99999.0,,23.592,,23.647,,8.669399999999998,-99999.0,,,,,,,,,50
2011-05-23 05:14:00,0.0,,,,60.038,61.82,,121.86,,,,,,,,,0.0,,11.268,,13.829,,23.039,,11.859,6.831,0.4978,190.42,94.793,81.009,,175.8,,,,0.0,-99999.0,,23.624,,23.693,,8.6951,-99999.0,,,,,,,,,50
2011-05-23 05:15:00,0.0,,,,59.115,60.895,,120.01,,,,,,,,,0.0,,11.22,,13.829,,23.023,,11.714,6.9708,0.5007,183.85,92.044,81.65399999999998,,173.7,,,,0.0,-99999.0,,23.646,,23.731,,8.708999999999998,-99999.0,,,,,,,,,50
2011-05-23 05:16:00,0.0,,,,59.363,60.422,,119.79,,,,,,,,,0.0,,11.198,,13.83,,23.007,,11.656,7.0242,0.5011999999999999,181.13,90.787,81.875,,172.66,,,,0.0,-99999.0,,23.651,,23.753,,8.7241,-99999.0,,,,,,,,,50
2011-05-23 05:17:00,0.0,,,,59.16,60.579,,119.74,,,,,,,,,0.0,,11.254,,13.83,,22.991,,11.481,7.2108,0.5131999999999999,178.28,91.488,82.789,,174.28,,,,0.0,-99999.0,,23.634,,23.721,,8.7272,-99999.0,,,,,,,,,50
2011-05-23 05:18:00,0.0,,,,61.439,63.737,,125.18,,,,,,,,,0.0,,11.3,,13.831,,22.973,,11.448,7.435399999999999,0.5264999999999999,175.72,92.513,85.12099999999998,,177.63,,,,0.0,-99999.0,,23.574,,23.61,,8.7672,-99999.0,,,,,,,,,50
2011-05-23 05:19:00,0.0,,,,64.686,64.774,,129.46,,,,,,,,,0.0,,11.274,,13.832,,22.957,,11.639,7.6454,0.5383999999999999,176.37,94.958,88.988,,183.95,,,,0.0,-99999.0,,23.516,,23.516,,8.8395,-99999.0,,,,,,,,,50
2011-05-23 05:20:00,0.0,,,,68.766,68.519,,137.29,,,,,,,,,0.0,,11.26,,13.832,,22.941,,11.863,7.868,0.552,178.16,98.338,93.35400000000001,,191.69,,,,0.0,-99999.0,,23.605,,23.6,,8.9108,-99999.0,,,,,,,,,50
2011-05-23 05:21:00,0.0,,,,73.84099999999998,71.878,,145.72,,,,,,,,,0.0,,11.249,,13.832,,22.923,,12.187,8.1544,0.5675999999999999,178.83,101.51,99.381,,200.9,,,,0.0,-99999.0,,23.727,,23.758,,9.0121,-99999.0,,,,,,,,,50
2011-05-23 05:22:00,0.0,,,,77.87699999999998,78.778,,156.66,,,,,,,,,0.0,,11.257,,13.832,,22.903,,12.322,8.3197,0.5867999999999999,189.78,111.36,102.53,,213.89,,,,0.0,-99999.0,,23.8,,23.852,,9.0928,-99999.0,,,,,,,,,50
2011-05-23 05:23:00,0.0,,,,84.687,80.696,,165.38,,,,,,,,,0.0,,11.277,,13.833,,22.887,,12.911,8.6889,0.5993,188.21,112.8,112.19,,224.99,,,,0.0,-99999.0,,23.837,,23.938,,9.1966,-99999.0,,,,,,,,,50
2011-05-23 05:24:00,0.0,,,,87.077,83.604,,170.68,,,,,,,,,0.0,,11.271,,13.833,,22.871,,12.894,8.994199999999998,0.6208,189.3,117.51,115.96,,233.47,,,,0.0,-99999.0,,23.832,,23.952,,9.2658,-99999.0,,,,,,,,,50
2011-05-23 05:25:00,0.0,,,,92.489,89.242,,181.73,,,,,,,,,0.0,,11.295,,13.835,,22.853,,12.872,9.2422,0.6418,192.94,123.83,118.97,,242.8,,,,0.0,-99999.0,,23.811,,23.877,,9.3531,-99999.0,,,,,,,,,50
2011-05-23 05:26:00,0.0,,,,96.118,93.908,,190.03,,,,,,,,,0.0,,11.349,,13.836,,22.834,,13.235,9.5306,0.6542999999999999,192.74,126.1,126.14,,252.23,,,,0.0,-99999.0,,23.744,,23.761,,9.4698,-99999.0,,,,,,,,,50
2011-05-23 05:27:00,0.0,,,,98.531,96.34500000000001,,194.88,,,,,,,,,0.0,,11.403,,13.836,,22.818,,13.025,9.8996,0.6784,189.52,128.57,128.94,,257.51,,,,0.0,-99999.0,,23.671,,23.671,,9.5447,-99999.0,,,,,,,,,50
2011-05-23 05:28:00,0.0,,,,102.73,100.43,,203.15,,,,,,,,,0.0,,11.432,,13.835,,22.8,,13.123,10.114,0.6938999999999999,192.93,133.88,132.72,,266.6,,,,0.0,-99999.0,,23.714,,23.671,,9.6263,-99999.0,,,,,,,,,50
2011-05-23 05:29:00,0.0,,,,110.96,105.54,,216.5,,,,,,,,,0.0,,11.479,,13.836,,22.786,,13.795,10.269,0.6927999999999999,198.17,137.28,141.66,,278.94,,,,0.0,-99999.0,,23.877,,23.792,,9.7331,-99999.0,,,,,,,,,50
2011-05-23 05:30:00,0.0,,,,117.09,108.38,,225.47,,,,,,,,,0.0,,11.543,,13.838,,22.767,,13.88,10.546,0.7059999999999998,196.2,138.51,146.39,,284.9,,,,0.0,-99999.0,,24.162,,24.065,,9.8303,-99999.0,,,,,,,,,50
2011-05-23 05:31:00,0.0,,,,118.85,110.82,,229.67,,,,,,,,,0.0,,11.615,,13.838,,22.748,,13.956,10.864,0.7205,194.66,140.25,151.64,,291.89,,,,0.0,-99999.0,,24.405,,24.337,,9.9623,-99999.0,,,,,,,,,50
2011-05-23 05:32:00,0.0,,,,121.82,118.24,,240.06,,,,,,,,,0.0,,11.686,,13.838,,22.734,,14.195,10.824,0.7299999999999999,205.77,150.27,153.67,,303.94,,,,0.0,-99999.0,,24.483,,24.508,,10.059,-99999.0,,,,,,,,,50
2011-05-23 05:33:00,0.0,,,,126.26,126.13,,252.39,,,,,,,,,0.0,,11.764,,13.838,,22.714,,14.047,10.979,0.7613999999999999,212.58,161.86,154.22,,316.08,,,,0.0,-99999.0,,24.484,,24.519,,10.149,-99999.0,,,,,,,,,50
2011-05-23 05:34:00,0.0,,,,136.7,138.55,,275.26,,,,,,,,,0.0,,11.87,,13.839,,22.701,,14.259,11.187,0.8039,223.8,179.95,159.52,,339.47,,,,0.0,39.761,,24.423,,24.444,,10.288,-99999.0,,,,,,,,,50
2011-05-23 05:35:00,0.0,,,,138.6,143.85,,282.45,,,,,,,,,0.0,,11.954,,13.84,,22.687,,14.289,11.674,0.8147999999999999,219.14,178.56,166.81,,345.37,,,,0.0,46.622,,24.304,,24.304,,10.406,-99999.0,,,,,,,,,50
2011-05-23 05:36:00,0.0,,,,148.16,152.65,,300.8,,,,,,,,,0.0,,12.039,,13.841,,22.669,,14.783,12.007,0.8376,225.5,188.92,177.54,,366.46,,,,0.0,41.61,,24.171,,24.179,,10.53,-99999.0,,,,,,,,,50
2011-05-23 05:37:00,0.0,,,,164.23,167.62,,331.85,,,,,,,,,0.0,,12.168,,13.841,,22.657,,14.919,13.021,0.8939,225.68,201.68,194.21,,395.89,,,,0.0,49.969,,24.199,,24.226,,10.714,-99999.0,,,,,,,,,50
2011-05-23 05:38:00,0.0,,,,168.36,171.99,,340.35,,,,,,,,,0.0,,12.288,,13.842,,22.64,,14.78,13.547,0.9256,223.64,207.0,200.22,,407.21,,,,0.0,-99999.0,,24.301,,24.406,,10.881,-99999.0,,,,,,,,,50
2011-05-23 05:39:00,0.0,,,,169.94,172.53,,342.47,,,,,,,,,0.0,,12.389,,13.841,,22.623,,15.104,13.797,0.9149,221.33,202.48,208.4,,410.88,,,,0.0,-99999.0,,24.394,,24.581,,11.043,-99999.0,,,,,,,,,50
2011-05-23 05:40:00,0.0,,,,157.99,157.56,,315.55,,,,,,,,,0.0,,12.487,,13.843,,22.609,,14.942,12.917,0.8636,220.2,190.17,193.01,,383.17,,,,0.0,-99999.0,,24.472,,24.674,,11.149,-99999.0,,,,,,,,,50
2011-05-23 05:41:00,0.0,,,,151.7,149.8,,301.5,,,,,,,,,0.0,,12.56,,13.843,,22.593,,14.67,12.308,0.8377999999999999,219.05,183.51,180.56,,364.07,,,,0.0,-99999.0,,24.52,,24.692,,11.21,-99999.0,,,,,,,,,50
2011-05-23 05:42:00,0.0,,,,154.83,154.36,,309.19,,,,,,,,,0.0,,12.588,,13.843,,22.579,,14.441,12.616,0.877,220.59,193.45,182.17,,375.61,,,,0.0,-99999.0,,24.534,,24.642,,11.292,-99999.0,,,,,,,,,50
2011-05-23 05:43:00,0.0,,,,160.27,159.39,,319.65,,,,,,,,,0.0,,12.609,,13.844,,22.563,,14.431,12.843,0.8994999999999999,222.65,200.27,185.34,,385.61,,,,0.0,34.317,,24.462,,24.54,,11.418,-99999.0,,,,,,,,,50
2011-05-23 05:44:00,0.0,,,,152.8,154.02,,306.82,,,,,,,,,0.0,,12.644,,13.845,,22.549,,14.414,12.529,0.8757,220.65,193.23,180.59,,373.81,,,,0.0,35.49,,24.356,,24.403,,11.487,-99999.0,,,,,,,,,50
2011-05-23 05:45:00,0.0,,,,149.38,150.46,,299.83,,,,,,,,,0.0,,12.668,,13.845,,22.533,,14.433,12.387,0.8544,219.25,187.32,178.78,,366.1,,,,0.0,-99999.0,,24.33,,24.35,,11.567,-99999.0,,,,,,,,,50
2011-05-23 05:46:00,0.0,,,,150.73,150.98,,301.71,,,,,,,,,0.0,,12.675,,13.844,,22.517,,14.396,12.429,0.8593,218.63,187.88,178.93,,366.81,,,,0.0,34.023,,24.454,,24.497,,11.609,-99999.0,,,,,,,,,50
2011-05-23 05:47:00,0.0,,,,151.83,151.45,,303.28,,,,,,,,,0.0,,12.692,,13.844,,22.504,,14.355,12.609,0.8670999999999999,216.62,187.83,181.01,,368.84,,,,0.0,-99999.0,,24.523,,24.668,,11.658,-99999.0,,,,,,,,,50
2011-05-23 05:48:00,0.0,,,,156.25,158.28,,314.53,,,,,,,,,0.0,,12.725,,13.846,,22.49,,14.438,12.972,0.8829,216.58,191.22,187.31,,378.53,,,,0.0,-99999.0,,24.558,,24.771,,11.712,-99999.0,,,,,,,,,50
2011-05-23 05:49:00,0.0,,,,162.41,165.79,,328.19,,,,,,,,,0.0,,12.745,,13.846,,22.476,,14.472,13.22,0.9126,220.69,201.4,191.31,,392.71,,,,0.0,-99999.0,,24.559,,24.838,,11.777,-99999.0,,,,,,,,,50
2011-05-23 05:50:00,0.0,,,,164.06,165.09,,329.14,,,,,,,,,0.0,,12.741,,13.846,,22.463,,14.616,13.263,0.916,222.06,203.4,193.85,,397.25,,,,0.0,-99999.0,,24.577,,24.875,,11.834,-99999.0,,,,,,,,,50
2011-05-23 05:51:00,0.0,,,,163.24,166.4,,329.64,,,,,,,,,0.0,,12.712,,13.847,,22.453,,14.532,13.271,0.919,221.48,203.53,192.85,,396.37,,,,0.0,-99999.0,,24.572,,24.801,,11.888,-99999.0,,,,,,,,,50
2011-05-23 05:52:00,0.0,,,,162.21,167.24,,329.44,,,,,,,,,0.0,,12.702,,13.847,,22.443,,14.506,13.405,0.9083,217.56,197.6,194.45,,392.04,,,,0.0,-99999.0,,24.498,,24.669,,11.921,-99999.0,,,,,,,,,50
2011-05-23 05:53:00,0.0,,,,151.0,154.23,,305.24,,,,,,,,,0.0,,12.705,,13.848,,22.431,,14.457,12.48,0.8547,218.06,186.37,180.44,,366.8,,,,0.0,-99999.0,,24.406,,24.591,,11.931,-99999.0,,,,,,,,,50
2011-05-23 05:54:00,0.0,,,,147.85,147.92,,295.77,,,,,,,,,0.0,,12.705,,13.847,,22.423,,14.332,12.01,0.8369999999999999,219.41,183.65,172.13,,355.77,,,,0.0,-99999.0,,24.413,,24.642,,11.925,-99999.0,,,,,,,,,50
2011-05-23 05:55:00,0.0,,,,146.77,147.83,,294.6,,,,,,,,,0.0,,12.708,,13.848,,22.416,,14.166,12.129,0.8498999999999999,219.22,186.32,171.81,,358.13,,,,0.0,-99999.0,,24.456,,24.77,,11.925,-99999.0,,,,,,,,,50
2011-05-23 05:56:00,0.0,,,,154.95,152.54,,307.5,,,,,,,,,0.0,,12.701,,13.848,,22.405,,14.562,13.032,0.8621999999999999,210.72,181.66,189.91,,371.57,,,,0.0,-99999.0,,24.528,,24.862,,11.938,-99999.0,,,,,,,,,50
2011-05-23 05:57:00,0.0,,,,168.78,162.71,,331.48,,,,,,,,,0.0,,12.671,,13.848,,22.4,,14.545,14.001,0.9221,207.97,191.91,203.63,,395.54,,,,0.0,-99999.0,,24.591,,24.924,,11.965,-99999.0,,,,,,,,,50
2011-05-23 05:58:00,0.0,,,,178.88,176.47,,355.35,,,,,,,,,0.0,,12.636,,13.848,,22.392,,14.523,14.192,0.9726,220.72,214.66,206.22,,420.88,,,,0.0,-99999.0,,24.622,,24.976,,11.997,-99999.0,,,,,,,,,50
2011-05-23 05:59:00,0.0,,,,186.94,184.77,,371.71,,,,,,,,,0.0,,12.591,,13.848,,22.384,,15.007,15.198,0.9974,217.29,216.79,228.07,,444.86,,,,0.0,-99999.0,,24.641,,24.956,,12.051,-99999.0,,,,,,,,,50
2011-05-23 06:00:00,0.0,,,,198.19,198.66,,396.85,,,,,,,,,0.0,,12.525,,13.849,,22.379,,15.319,16.66,1.0373,209.53,217.34,255.45,,472.78,,,,0.0,-99999.0,,24.569,,24.824,,12.118,-99999.0,,,,,,,,,50
2011-05-23 06:01:00,0.0,,,,223.4,223.63,,447.02,,,,,,,,,0.0,,12.489,,13.845,,22.379,,15.142,18.164,1.1709,215.75,252.97,274.95,,527.91,,,,0.0,-99999.0,,24.527,,24.79,,12.226,-99999.0,,,,,,,,,50
2011-05-23 06:02:00,0.0,,,,255.11,259.39,,514.49,,,,,,,,,0.0,,12.479,,13.85,,22.367,,13.965,19.405,1.4133,233.67,330.66,270.84,,601.5,,,,0.0,-99999.0,,24.54,,24.854,,12.378,-99999.0,,,,,,,,,50
2011-05-23 06:03:00,0.0,,,,282.17,296.62,,578.79,,,,,,,,,0.0,,12.5,,13.85,,22.366,,13.78,21.346,1.4963,239.93,358.34,294.32,,652.67,,,,0.0,-99999.0,,24.69,,25.067,,12.606,-99999.0,,,,,,,,,50
2011-05-23 06:04:00,0.0,,,,310.92,319.77,,630.69,,,,,,,,,0.0,,12.541,,13.85,,22.366,,14.596,23.727,1.6337,230.12,375.95,346.27,,722.23,,,,0.0,-99999.0,,24.859,,25.279,,12.859,-99999.0,,,,,,,,,50
