measured_on,ac_current__758,ac_power__752,ac_volts__757,das_battery_voltage__769,das_temperature__764,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,module_temp_1__760,module_temp_2__761,module_temp_3__762,poa_irradiance__750,system_id
2018-12-23 09:45:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:46:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:47:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:48:00,0.0,,0.0,,,,,214.0,0.0,,,,,,,,50
2018-12-23 09:49:00,0.0,,0.0,2451.0,,,,,0.0,,,,,,,,50
2018-12-23 09:50:00,0.0,,0.0,,,,,,0.0,,,2441.0,,,,,50
2018-12-23 09:51:00,0.0,,0.0,,,,,,0.0,,,2408.0,,,,,50
2018-12-23 09:52:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:53:00,0.0,4745.0,0.0,2402.0,,,,,0.0,,,,,,,,50
2018-12-23 09:54:00,0.0,4723.0,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:55:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:56:00,0.0,,0.0,,,,,,0.0,,,2460.0,,,,,50
2018-12-23 09:57:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 09:58:00,0.0,,0.0,,,,,,0.0,,5259.0,2464.0,,,,,50
2018-12-23 09:59:00,0.0,,0.0,,,,,,0.0,,5277.0,,,,,,50
2018-12-23 10:00:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:01:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:02:00,0.0,,0.0,2459.0,,,,,0.0,,,,,,,,50
2018-12-23 10:03:00,0.0,,0.0,,2690.0,,,,0.0,2314.0,,,,,,,50
2018-12-23 10:04:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:05:00,0.0,,0.0,,,,,,0.0,,,2534.0,,,,,50
2018-12-23 10:06:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:07:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:08:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:09:00,0.0,,0.0,,,,,,0.0,,5124.0,2544.0,,,,,50
2018-12-23 10:10:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:11:00,0.0,,0.0,2458.0,,,,,0.0,,,,,,,,50
2018-12-23 10:12:00,0.0,,0.0,,,,,,0.0,,5228.0,2528.0,,,,,50
2018-12-23 10:13:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:14:00,0.0,,0.0,2552.0,,,,,0.0,,,,,,,,50
2018-12-23 10:15:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:16:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:17:00,0.0,4836.0,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:18:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:19:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:20:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:21:00,0.0,4769.0,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:22:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:23:00,0.0,,0.0,,,,,,0.0,2262.0,,,,,,,50
2018-12-23 10:24:00,0.0,,0.0,,,,,,0.0,2272.0,,,,,,,50
2018-12-23 10:25:00,0.0,,0.0,,,,,,0.0,2279.0,,,,,,,50
2018-12-23 10:26:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:27:00,0.0,4799.0,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:28:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:29:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:30:00,0.0,4788.0,0.0,,,,,,0.0,2305.0,,,,,,,50
2018-12-23 10:31:00,0.0,4759.0,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:32:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:33:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:34:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:35:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:36:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:37:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:38:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:39:00,0.0,4735.0,0.0,2508.0,,,,,0.0,,,,,,,,50
2018-12-23 10:40:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:41:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:42:00,0.0,,0.0,,,,,,0.0,2271.0,5075.0,,,,,,50
2018-12-23 10:43:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:44:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:45:00,0.0,,0.0,,,,,,0.0,2270.0,5010.0,,,,,,50
2018-12-23 10:46:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:47:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:48:00,0.0,,0.0,,2656.0,,,,0.0,2299.0,,,,,,,50
2018-12-23 10:49:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:50:00,0.0,,0.0,,,,,,0.0,2335.0,,,,,,,50
2018-12-23 10:51:00,0.0,,0.0,2532.0,,,,,0.0,,,,,,,,50
2018-12-23 10:52:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:53:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:54:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:55:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 10:56:00,0.0,,0.0,,,,,,0.0,2248.0,5193.0,,,,,,50
2018-12-23 10:57:00,0.0,,0.0,,,,,,0.0,2259.0,,,,,,,50
2018-12-23 10:58:00,0.0,4669.0,0.0,,2620.0,,,,0.0,,,,,,,,50
2018-12-23 10:59:00,0.0,,0.0,,,,,,0.0,2252.0,,,,,,,50
2018-12-23 11:00:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:01:00,0.0,,0.0,,,,,,0.0,2243.0,,,,,,,50
2018-12-23 11:02:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:03:00,0.0,,0.0,,,,,,0.0,,5134.0,,,,,,50
2018-12-23 11:04:00,0.0,4790.0,0.0,,,,,,0.0,2285.0,,,,,,,50
2018-12-23 11:05:00,0.0,,0.0,,,,,,0.0,,5050.0,,,,,,50
2018-12-23 11:06:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:07:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:08:00,0.0,,0.0,,,,,,0.0,,5172.0,,,,,,50
2018-12-23 11:09:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:10:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:11:00,0.0,,0.0,2525.0,,,,,0.0,,,,,,,,50
2018-12-23 11:12:00,0.0,,0.0,,2708.0,,,,0.0,,,,,,,,50
2018-12-23 11:13:00,0.0,,0.0,,2665.0,,,,0.0,,,2482.0,,,,,50
2018-12-23 11:14:00,0.0,,0.0,2581.0,,,,,0.0,,,,,,,,50
2018-12-23 11:15:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:16:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:17:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:18:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:19:00,0.0,,0.0,,,,,,0.0,2231.0,,,,,,,50
2018-12-23 11:20:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:21:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:22:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:23:00,0.0,,0.0,,,,,,0.0,,,2543.0,,,,,50
2018-12-23 11:24:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:25:00,0.0,,0.0,,,,,,0.0,,5296.0,2577.0,,,,,50
2018-12-23 11:26:00,0.0,,0.0,,2813.0,,,206.0,0.0,,,,,,,,50
2018-12-23 11:27:00,0.0,,0.0,,,229.0,,,0.0,,,,,,,,50
2018-12-23 11:28:00,0.0,,0.0,2576.0,,,,,0.0,,,,,,,,50
2018-12-23 11:29:00,0.0,,0.0,,,,,,0.0,,,2578.0,,,,,50
2018-12-23 11:30:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:31:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:32:00,0.0,,0.0,,,,,,0.0,,,2617.0,,,,,50
2018-12-23 11:33:00,0.0,,0.0,2587.0,,,,,0.0,,,,,,,,50
2018-12-23 11:34:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:35:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:36:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:37:00,0.0,,0.0,,,,,,0.0,,5409.0,,,,,,50
2018-12-23 11:38:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:39:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:40:00,0.0,4824.0,0.0,2506.0,,,,,0.0,,,2572.0,,,,,50
2018-12-23 11:41:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:42:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:43:00,0.0,4898.0,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:44:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:45:00,0.0,,0.0,,,,,,0.0,,5259.0,,,,,,50
2018-12-23 11:46:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:47:00,0.0,,0.0,,,,,,0.0,,5290.0,,,,,,50
2018-12-23 11:48:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:49:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:50:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:51:00,0.0,4925.0,0.0,,2844.0,,,,0.0,2316.0,,,,,,,50
2018-12-23 11:52:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:53:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:54:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:55:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 11:56:00,0.0,,0.0,2394.0,,,,,0.0,,,,,,,,50
2018-12-23 11:57:00,0.0,,0.0,,,,,,0.0,,5259.0,,,,,,50
2018-12-23 11:58:00,0.0,,0.0,,2855.0,,,,0.0,,5268.0,2616.0,,,,,50
2018-12-23 11:59:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 12:00:00,0.0,,0.0,2492.0,,,,,0.0,,,,,,,,50
2018-12-23 12:01:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 12:02:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 12:03:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 12:04:00,0.0,,0.0,,2859.0,,,,0.0,,,,,,,,50
2018-12-23 12:05:00,0.0,,0.0,,,,,,0.0,2299.0,,,,,,,50
2018-12-23 12:06:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 12:07:00,0.0,,0.0,,2862.0,,,,0.0,,,,,,,,50
2018-12-23 12:08:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 12:09:00,0.0,,0.0,,,231.0,,,0.0,,,2619.0,,,,,50
2018-12-23 12:10:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 12:11:00,0.0,,0.0,,,,,,0.0,,,2603.0,,,,,50
2018-12-23 12:12:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 12:13:00,0.0,,0.0,,2819.0,,,,0.0,,,,,,,,50
2018-12-23 12:14:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 12:15:00,0.0,,0.0,,,,,,0.0,2274.0,,,,,,,50
2018-12-23 12:16:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 12:17:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 12:18:00,0.0,,0.0,,,,,,0.0,,5200.0,,,,,,50
2018-12-23 12:19:00,0.0,4864.0,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 12:20:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 12:21:00,0.0,4841.0,0.0,,,,,209.0,0.0,,,,,,,,50
2018-12-23 12:22:00,0.0,,0.0,,,,,,0.0,,5364.0,,,,,,50
2018-12-23 12:23:00,0.0,,0.0,,,,,,0.0,,5344.0,,,,,,50
2018-12-23 12:24:00,0.0,,0.0,2562.0,,,,,0.0,2220.0,,,,,,,50
2018-12-23 12:25:00,0.0,,0.0,,,,,,0.0,,,2622.0,,,,,50
2018-12-23 12:26:00,0.0,,0.0,,,,,,0.0,,,2592.0,,,,,50
2018-12-23 12:27:00,0.0,,0.0,,,,,,0.0,,,2575.0,,,,,50
2018-12-23 12:28:00,0.0,4845.0,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 12:29:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 12:30:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 12:31:00,0.0,,0.0,,2819.0,,,,0.0,,,,,,,,50
2018-12-23 12:32:00,0.0,,0.0,,,,,,0.0,,,2611.0,,,,,50
2018-12-23 12:33:00,0.0,,0.0,2562.0,,,,,0.0,,,,,,,,50
2018-12-23 12:34:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 12:35:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 12:36:00,0.0,,0.0,,2789.0,,,,0.0,,,,,,,,50
2018-12-23 12:37:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 12:38:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 12:39:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 12:40:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 12:41:00,0.0,,0.0,,,,,,0.0,,,2509.0,,,,,50
2018-12-23 12:42:00,0.0,,0.0,,,,,,0.0,,,2496.0,,,,,50
2018-12-23 12:43:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 12:44:00,0.0,4810.0,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 12:45:00,0.0,,0.0,,,,,,0.0,2309.0,,,,,,,50
2018-12-23 12:46:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 12:47:00,0.0,,0.0,,,,,,0.0,2240.0,,,,,,,50
2018-12-23 12:48:00,0.0,,0.0,,,,,,0.0,2229.0,,,,,,,50
2018-12-23 12:49:00,0.0,,0.0,2577.0,,,,,0.0,2222.0,,,,,,,50
2018-12-23 12:50:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 12:51:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 12:52:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 12:53:00,0.0,4703.0,0.0,,,,,,0.0,,5261.0,,,,,,50
2018-12-23 12:54:00,0.0,,0.0,2574.0,,,,,0.0,,,,,,,,50
2018-12-23 12:55:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 12:56:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 12:57:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 12:58:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 12:59:00,0.0,,0.0,,,,,,0.0,2267.0,,,,,,,50
2018-12-23 13:00:00,0.0,,0.0,,,,,,0.0,2273.0,,,,,,,50
2018-12-23 13:01:00,0.0,4687.0,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:02:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:03:00,0.0,,0.0,,,,,,0.0,,,2406.0,,,,,50
2018-12-23 13:04:00,0.0,4729.0,0.0,,,,,,0.0,,5035.0,,39.0,,,,50
2018-12-23 13:05:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:06:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:07:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:08:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:09:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:10:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:11:00,0.0,,0.0,,,,,,0.0,2244.0,,,,,,,50
2018-12-23 13:12:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:13:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:14:00,0.0,,0.0,,,,,,0.0,,,2405.0,,,,,50
2018-12-23 13:15:00,0.0,,0.0,,,,,210.0,0.0,,,,,,,,50
2018-12-23 13:16:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:17:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:18:00,0.0,,0.0,,,,,,0.0,,5050.0,,,,,,50
2018-12-23 13:19:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:20:00,0.0,,0.0,,2526.0,,,,0.0,,,,,,,,50
2018-12-23 13:21:00,0.0,4569.0,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:22:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:23:00,0.0,,0.0,,,,,,0.0,,4867.0,,,,,,50
2018-12-23 13:24:00,0.0,4531.0,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:25:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:26:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:27:00,0.0,4368.0,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:28:00,0.0,,0.0,,,,,,0.0,2109.0,,,,,,,50
2018-12-23 13:29:00,0.0,,0.0,,,,,,0.0,,,2109.0,,,,,50
2018-12-23 13:30:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:31:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:32:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:33:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:34:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:35:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:36:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:37:00,0.0,,0.0,,,,,,0.0,2170.0,,,,,,,50
2018-12-23 13:38:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:39:00,0.0,,0.0,2249.0,,,,,0.0,,4551.0,,,,,,50
2018-12-23 13:40:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:41:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:42:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:43:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:44:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:45:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:46:00,0.0,,0.0,,,,,,0.0,1960.0,,,,,,,50
2018-12-23 13:47:00,0.0,,0.0,,,,,,0.0,,4332.0,,,,,,50
2018-12-23 13:48:00,0.0,,0.0,,,,,,0.0,,4424.0,,,,,,50
2018-12-23 13:49:00,0.0,,0.0,2072.0,,,,,0.0,,,,,,,,50
2018-12-23 13:50:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:51:00,0.0,3732.0,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:52:00,0.0,,0.0,1926.0,,,,,0.0,,,,,,,,50
2018-12-23 13:53:00,0.0,3917.0,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:54:00,0.0,3907.0,0.0,,,,,,0.0,1924.0,,1983.0,,,,,50
2018-12-23 13:55:00,0.0,,0.0,,,,,215.0,0.0,,,,,,,,50
2018-12-23 13:56:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:57:00,0.0,3609.0,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 13:58:00,0.0,,0.0,,,,,,0.0,1721.0,3812.0,,,,,,50
2018-12-23 13:59:00,0.0,,0.0,1876.0,,,,,0.0,,3808.0,,,,,,50
2018-12-23 14:00:00,0.0,3622.0,0.0,,1986.0,,,,0.0,,,,,,,,50
2018-12-23 14:01:00,0.0,,0.0,,,,,,0.0,1803.0,,,,,,,50
2018-12-23 14:02:00,0.0,,0.0,1941.0,,,,,0.0,,,1837.0,,,,,50
2018-12-23 14:03:00,0.0,,0.0,,,212.0,,,0.0,,,,,,,,50
2018-12-23 14:04:00,0.0,,0.0,,1874.0,,,,0.0,,,,,,,,50
2018-12-23 14:05:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 14:06:00,0.0,,0.0,,,,,,0.0,,3803.0,,,,,,50
2018-12-23 14:07:00,0.0,,0.0,,1874.0,,,,0.0,,,,,,,,50
2018-12-23 14:08:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 14:09:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 14:10:00,0.0,3432.0,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 14:11:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 14:12:00,0.0,,0.0,,,,,,0.0,,,1600.0,,,,,50
2018-12-23 14:13:00,0.0,,0.0,,,,,,0.0,1674.0,,1694.0,,,,,50
2018-12-23 14:14:00,0.0,,0.0,,,,,,0.0,,3712.0,,,,,,50
2018-12-23 14:15:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 14:16:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 14:17:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 14:18:00,0.0,,0.0,,,,,,0.0,1807.0,,,,,,,50
2018-12-23 14:19:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 14:20:00,0.0,,0.0,2011.0,2057.0,,,,0.0,,,1892.0,,,,,50
2018-12-23 14:21:00,0.0,3738.0,0.0,,,,,,0.0,,,1887.0,,,,,50
2018-12-23 14:22:00,0.0,,0.0,,,,,,0.0,,,1910.0,,,,,50
2018-12-23 14:23:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 14:24:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 14:25:00,0.0,,0.0,,,,,,0.0,,,1883.0,,,,,50
2018-12-23 14:26:00,0.0,,0.0,,1947.0,,,,0.0,,,,,,,,50
2018-12-23 14:27:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 14:28:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 14:29:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 14:30:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 14:31:00,0.0,,0.0,,,,,,0.0,1681.0,,,,,,,50
2018-12-23 14:32:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 14:33:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 14:34:00,0.0,,0.0,,,,,,0.0,,3533.0,,,,,,50
2018-12-23 14:35:00,0.0,,0.0,,,,,,0.0,,3470.0,,,,,,50
2018-12-23 14:36:00,0.0,,0.0,,,,,,0.0,1519.0,,,,,,,50
2018-12-23 14:37:00,0.0,,0.0,1692.0,,,,,0.0,1555.0,,,,,,,50
2018-12-23 14:38:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 14:39:00,0.0,,0.0,,,,,,0.0,1547.0,,,,,,,50
2018-12-23 14:40:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 14:41:00,0.0,,0.0,,,,,,0.0,,,1575.0,,,,,50
2018-12-23 14:42:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 14:43:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 14:44:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 14:45:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 14:46:00,0.0,,0.0,,1667.0,,,,0.0,,,,,,,,50
2018-12-23 14:47:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 14:48:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 14:49:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 14:50:00,0.0,,0.0,,1565.0,,,,0.0,,,,,,,,50
2018-12-23 14:51:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 14:52:00,0.0,,0.0,,1707.0,,,,0.0,,,,,,,,50
2018-12-23 14:53:00,0.0,,0.0,,,,,,0.0,1571.0,3440.0,,,,,,50
2018-12-23 14:54:00,0.0,,0.0,,,,,,0.0,,3390.0,,,,,,50
2018-12-23 14:55:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 14:56:00,0.0,,0.0,,,,,,0.0,,,1330.0,,,,,50
2018-12-23 14:57:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 14:58:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 14:59:00,0.0,,0.0,,1555.0,,,,0.0,,,,,,,,50
2018-12-23 15:00:00,0.0,,0.0,,1475.0,,,,0.0,,,1372.0,,,,,50
2018-12-23 15:01:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 15:02:00,0.0,,0.0,1353.0,,,,,0.0,,,,,,,,50
2018-12-23 15:03:00,0.0,,0.0,1402.0,,,,,0.0,,,,,,,,50
2018-12-23 15:04:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 15:05:00,0.0,2927.0,0.0,,1614.0,,,,0.0,,,,,,,,50
2018-12-23 15:06:00,0.0,,0.0,,,,,,0.0,1420.0,,,,,,,50
2018-12-23 15:07:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 15:08:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 15:09:00,0.0,,0.0,,,,,,0.0,,,,,,,,50
2018-12-23 15:10:00,0.0,,0.0,,,,,,0.0,,,1141.0,,,,,50
