measured_on,ac_current__758,ac_meter_1_power_kw__1041,ac_meter_2_power_kw__1042,ac_power_1__767,ac_power_2__768,ac_power__1137,ac_power__752,ac_power_metered_kw__1040,ac_volts__757,ambient_temp__1053,ambient_temp__1222,ambient_temp__759,biased_3_10_leakage_na__1236,biased_3_11_leakage_na__1237,biased_3_12_leakage_na__1238,biased_3_13_leakage_na__1239,biased_3_16_leakage_na__1242,biased_3_3b_leakage_na__5161,biased_3_4b_leakage_na__5162,biased_module_voltage__1226,control_module_temp__1218,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__1136,dc_power__751,gh_irradiance__1217,inv1_ac_power_kw__1043,inv1_dc_current__1045,inv1_dc_power__1134,inv1_dc_voltage__1044,inv1_temp__1046,inv2_ac_power_kw__1047,inv2_dc_current__1049,inv2_dc_power__1135,inv2_dc_voltage__1048,inv2_temp__1050,inverter_temp_2__770,inveter_temp__763,irradiance_average__1224,irradiance_stability__1225,mod10_coulombs__1252,mod11_coulombs__1253,mod12_coulombs__1254,mod1_coulombs__1243,mod2_coulombs__1244,mod3b_coulombs__5164,mod4b_coulombs__5165,mod5b_coulombs__5166,module_temp_1__760,module_temp_2__761,module_temp_3__762,module_temp__1056,poa_irradiance__1055,poa_irradiance__750,poa_irradiance_refcell__1054,precipitation__4822,refcell_temp__1052,relative_humidity__1223,unbiased_3_1_leakage_na__1227,unbiased_3_2_leakage_na__1228,unbiased_3_5b_leakage_na__5163,wetness_kohms__1219,wind_direction__1221,wind_speed__1051,wind_speed__1220,system_id
2013-04-30 04:08:00,0.0,,,0.2929999999999999,-0.3605999999999999,,-0.0675999999999999,,0.0,,,13.834,,,,,,,,,,13.765,25.028,0.0033999999999999,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.275,24.23,19.981,,,-1.9777,,,,,,,,,,,,50
2013-04-30 04:09:00,0.0,,,0.2929999999999999,0.0901,,0.3831,,0.0,,,13.934,,,,,,,,,,13.767,25.027,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.207,24.132,17.531,,,-2.2962,,,,,,,,,,,,50
2013-04-30 04:10:00,0.0,,,0.2929999999999999,-0.1578,,0.1351999999999999,,0.0,,,14.244,,,,,,,,,,13.767,25.026,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.149,24.087,21.625,,,-2.4806,,,,,,,,,,,,50
2013-04-30 04:11:00,0.0,,,0.3155,-0.0675999999999999,,0.2479,,0.0,,,14.47,,,,,,,,,,13.766,25.026,0.0033999999999999,0.0,0.0,0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.078,24.047,20.725,,,-2.6649,,,,,,,,,,,,50
2013-04-30 04:12:00,0.0,,,0.3155,-0.1578,,0.1578,,0.0,,,14.822,,,,,,,,,,13.766,25.026,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.004,24.002,19.935,,,-2.6649,,,,,,,,,,,,50
2013-04-30 04:13:00,0.0,,,0.2479,-0.5634,,-0.3155,,0.0,,,15.179,,,,,,,,,,13.767,25.026,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.967,23.983,21.147,,,-2.4638,,,,,,,,,,,,50
2013-04-30 04:14:00,0.0,,,0.4282,0.1126999999999999,,0.5409,,0.0,,,15.165,,,,,,,,,,13.767,25.026,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.976,24.014,17.669,,,-2.3297,,,,,,,,,,,,50
2013-04-30 04:15:00,0.0,,,0.2703999999999999,-0.6534999999999999,,-0.3831,,0.0,,,14.944,,,,,,,,,,13.767,25.019,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.021,24.105,19.491,,,-2.0113,,,,,,,,,,,,50
2013-04-30 04:16:00,0.0,,,0.4733,-0.2703999999999999,,0.2028,,0.0,,,14.622,,,,,,,,,,13.767,25.012,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.116,24.214,17.314,,,-2.0783,,,,,,,,,,,,50
2013-04-30 04:17:00,0.0,,,0.3831,0.0451,,0.4282,,0.0,,,14.409,,,,,,,,,,13.767,25.012,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.223,24.334,18.76,,,-2.2962,,,,,,,,,,,,50
2013-04-30 04:18:00,0.0,,,0.1802999999999999,-0.8789,,-0.6986,,0.0,,,14.233,,,,,,,,,,13.767,25.012,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.313,24.399,21.694,,,-2.6482,,,,,,,,,,,,50
2013-04-30 04:19:00,0.0,,,0.3605999999999999,-0.1126999999999999,,0.2479,,0.0,,,14.01,,,,,,,,,,13.768,25.012,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.351,24.374,18.407,,,-3.0336,,,,,,,,,,,,50
2013-04-30 04:20:00,0.0,,,0.3831,-0.4733,,-0.0901,,0.0,,,13.932,,,,,,,,,,13.768,25.012,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.331,24.302,19.423,,,-3.3185,,,,,,,,,,,,50
2013-04-30 04:21:00,0.0,,,0.338,0.0451,,0.3831,,0.0,,,14.035,,,,,,,,,,13.768,25.012,0.0033999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.258,24.197,16.64,,,-3.5532,,,,,,,,,,,,50
2013-04-30 04:22:00,0.0,,,0.338,0.4733,,0.8113,,0.0,,,14.171,,,,,,,,,,13.769,25.012,0.0033999999999999,0.15046,0.0,0.0,0.0,0.000511564,,0.000511564,,,,,,,,,,,,0.0,30.556,,,,,,,,,,,24.144,24.078,17.724,,,-3.3688,,,,,,,,,,,,50
2013-04-30 04:23:00,0.0,,,0.2253999999999999,-0.4958,,-0.2703999999999999,,0.0,,,14.263,,,,,,,,,,13.769,25.012,0.0033999999999999,0.3761499999999999,0.0,0.0020999999999999,0.0,0.00127891,,0.00127891,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.083,24.024,21.384,,,-3.1342,,,,,,,,,,,,50
2013-04-30 04:24:00,0.0,,,0.3155,-0.2703999999999999,,0.0451,,0.0,,,14.382,,,,,,,,,,13.768,25.012,0.0033999999999999,0.45138,0.0,0.0020999999999999,0.0,0.001534692,,0.001534692,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.08,24.055,19.96,,,-2.8493,,,,,,,,,,,,50
2013-04-30 04:25:00,0.0,,,0.2929999999999999,-0.4733,,-0.1802999999999999,,0.0,,,14.369,,,,,,,,,,13.768,25.011,0.0033999999999999,0.511564,0.0,0.0,0.0,0.0017393176,,0.0017393176,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.112,24.122,20.614,,,-2.4805,,,,,,,,,,,,50
2013-04-30 04:26:00,0.0,,,0.3155,-0.1578,,0.1578,,0.0,,,14.136,,,,,,,,,,13.768,25.008,0.0033999999999999,0.631932,0.0,0.0,0.0,0.0021485687999999,,0.0021485687999999,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.175,24.216,20.827,,,-2.4135,,,,,,,,,,,,50
2013-04-30 04:27:00,0.0,,,0.2703999999999999,-0.5858999999999999,,-0.3155,,0.0,,,13.706,,,,,,,,,,13.768,24.998,0.0033999999999999,0.7673459999999999,0.0,0.0,0.0,0.0026089764,,0.0026089764,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.238,24.315,20.708,,,-2.4135,,,,,,,,,,,,50
2013-04-30 04:28:00,0.0,,,0.2929999999999999,-0.2253999999999999,,0.0675999999999999,,0.0,,,13.417,,,,,,,,,,13.769,24.998,0.0033999999999999,0.932852,0.0,0.0,0.0,0.0031716968,,0.0031716968,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.308,24.413,19.403,,,-2.4805,,,,,,,,,,,,50
2013-04-30 04:29:00,0.0,,,0.2929999999999999,-0.2253999999999999,,0.0675999999999999,,0.0,,,13.267,,,,,,,,,,13.769,24.998,0.0033999999999999,1.158542,0.0,0.0,0.0,0.0039390427999999,,0.0039390427999999,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.354,24.435,20.341,,,-2.7823,,,,,,,,,,,,50
2013-04-30 04:30:00,0.0,,,0.2028,-0.4282,,-0.2253999999999999,,0.0,,,13.157,,,,,,,,,,13.768,24.998,0.0033999999999999,1.444416,0.0,0.0,0.0,0.0049110144,,0.0049110144,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.292,24.301,19.754,,,-2.8158,,,,,,,,,,,,50
2013-04-30 04:31:00,0.0,,,0.2703999999999999,-0.3831,,-0.1126999999999999,,0.0,,,13.319,,,,,,,,,,13.768,24.998,0.0033999999999999,1.775428,0.0,0.7724999999999999,0.0,0.0060364551999999,,0.0060364551999999,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,24.132,24.059,20.017,,,-2.7487,,,,,,,,,,,,50
2013-04-30 04:32:00,0.0,,,0.2703999999999999,-0.2929999999999999,,-0.0224999999999999,,0.0,,,13.844,,,,,,,,,,13.768,24.998,0.0037,2.211762,0.0,1.5323,0.0,0.0081835194,,0.0081835194,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.974,23.852,19.478,,,-2.6314,,,,,,,,,,,,50
2013-04-30 04:33:00,0.0,,,0.2929999999999999,-0.2479,,0.0451,,0.0,,,13.981,,,,,,,,,,13.768,24.998,0.0035,2.663142,0.0,1.964,0.0,0.0093209969999999,,0.0093209969999999,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.822,23.703,19.806,,,-2.3465,,,,,,,,,,,,50
2013-04-30 04:34:00,0.0,,,0.3831,-0.338,,0.0451,,0.0,,,14.143,,,,,,,,,,13.767,24.998,0.0033999999999999,3.174706,0.0,2.4973,0.0,0.0107940004,,0.0107940004,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.726,23.625,20.099,,,-2.0951,,,,,,,,,,,,50
2013-04-30 04:35:00,0.0,,,0.2929999999999999,-0.3155,,-0.0224999999999999,,0.0,,,14.202,,,,,,,,,,13.769,24.998,0.0037,3.776546,0.0,3.073,0.0,0.0139732202,,0.0139732202,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.677,23.61,20.409,,,-1.8437,,,,,,,,,,,,50
2013-04-30 04:36:00,0.0,,,0.3155,-0.3155,,0.0,,0.0,,,14.093,,,,,,,,,,13.769,24.995,0.0033999999999999,4.43857,0.0,3.6761,0.0,0.015091138,,0.015091138,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.643,23.627,19.795,,,-1.609,,,,,,,,,,,,50
2013-04-30 04:37:00,0.0,,,0.3605999999999999,-0.338,,0.0224999999999999,,0.0,,,14.118,,,,,,,,,,13.769,24.988,0.0035,5.251054,0.0,4.5227,0.0,0.018378689,,0.018378689,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.594,23.627,20.104,,,-1.5587,,,,,,,,,,,,50
2013-04-30 04:38:00,0.0,,,0.2929999999999999,-0.2929999999999999,,0.0,,0.0,,,14.194,,,,,,,,,,13.769,24.984,0.0033999999999999,6.334366,0.0,5.5915,0.0,0.0215368444,,0.0215368444,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.567,23.645,19.864,,,-1.4079,,,,,,,,,,,,50
2013-04-30 04:39:00,0.0,,,0.3155,-0.3831,,-0.0675999999999999,,0.0,,,14.294,,,,,,,,,,13.769,24.984,0.0038,7.733644,0.0,6.9756,0.0,0.0293878472,,0.0293878472,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.595,23.706,20.048,,,-1.3744,,,,,,,,,,,,50
2013-04-30 04:40:00,0.0,,,0.2929999999999999,-0.3155,,-0.0224999999999999,,0.0,,,14.467,,,,,,,,,,13.77,24.984,0.0035,9.55421,0.0,8.7597,0.0,0.0334397349999999,,0.0334397349999999,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.66,23.786,20.207,,,-1.4247,,,,,,,,,,,,50
2013-04-30 04:41:00,0.0,,,0.2929999999999999,-0.3831,,-0.0901,,0.0,,,14.062,,,,,,,,,,13.77,24.983,0.0037,11.796064,0.0,10.993,0.0,0.0436454368,,0.0436454368,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.755,23.883,19.792,,,-1.3408,,,,,,,,,,,,50
2013-04-30 04:42:00,0.0,,,0.2028,-0.4282,,-0.2253999999999999,,0.0,,,13.174,,,,,,,,,,13.769,24.974,0.0041,14.233516,0.0,13.354,0.0,0.0583574155999999,,0.0583574155999999,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.815,23.928,20.142,,,-1.3911,,,,,,,,,,,,50
2013-04-30 04:43:00,0.0,,,0.2929999999999999,-0.3831,,-0.0901,,0.0,,,13.215,,,,,,,,,,13.769,24.97,0.0041999999999999,16.610784,0.0,15.723,0.0,0.0697652928,,0.0697652928,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.787,23.9,20.166,,,-1.5922,,,,,,,,,,,,50
2013-04-30 04:44:00,0.0,,,0.2479,-0.3605999999999999,,-0.1126999999999999,,0.0,,,13.405,,,,,,,,,,13.769,24.97,0.0041999999999999,19.25888,0.0,18.349,0.0,0.0808872959999999,,0.0808872959999999,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.658,23.746,20.296,,,-1.5587,,,,,,,,,,,,50
2013-04-30 04:45:00,0.0,,,0.2929999999999999,-0.2028,,0.0901,,0.0,,,13.118,,,,,,,,,,13.769,24.97,0.0041999999999999,22.508816,0.0,21.653,0.0,0.0945370271999999,,0.0945370271999999,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.379,23.347,19.571,,,-1.3744,,,,,,,,,,,,50
2013-04-30 04:46:00,0.0,,,0.2703999999999999,-0.4282,,-0.1578,,0.0,,,12.729,,,,,,,,,,13.769,24.958,0.0047999999999999,26.736742,0.0,25.86,0.0,0.1283363616,,0.1283363616,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.066,22.906,20.563,,,-1.2068,,,,,,,,,,,,50
2013-04-30 04:47:00,0.0,,,0.2479,-0.2929999999999999,,-0.0451,,0.0,,,12.504,,,,,,,,,,13.769,24.956,0.0051,32.57459,0.0,31.672,0.0,0.166130409,,0.166130409,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.87,22.559,20.412,,,-1.0224,,,,,,,,,,,,50
2013-04-30 04:48:00,0.0,,,0.2253999999999999,-0.5634,,-0.338,,0.0,,,12.52,,,,,,,,,,13.769,24.955,0.0061999999999999,40.594108,0.0,39.68,0.0,0.2516834695999999,,0.2516834695999999,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.659,22.259,20.322,,,-0.8548,,,,,,,,,,,,50
2013-04-30 04:49:00,0.0,,,0.2703999999999999,-0.2929999999999999,,-0.0224999999999999,,0.0,,,12.642,,,,,,,,,,13.769,24.943,0.0064999999999999,50.599698,0.0,49.669,0.0,0.3288980369999999,,0.3288980369999999,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.432,22.004,19.939,,,-0.8044999999999999,,,,,,,,,,,,50
2013-04-30 04:50:00,0.0,,,0.2703999999999999,-0.2703999999999999,,0.0,,0.0,,,12.703,,,,,,,,,,13.769,24.936,0.0067999999999999,61.6886,0.0,60.721,0.0,0.4194824799999999,,0.4194824799999999,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.276,21.82,20.916,,,-0.7876999999999998,,,,,,,,,,,,50
2013-04-30 04:51:00,0.0,,,0.2028,-0.5409,,-0.338,,0.0,,,12.62,,,,,,,,,,13.77,24.928,0.0067999999999999,73.83072199999998,0.0,72.741,0.0,0.5020489096,,0.5020489096,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.321,21.865,20.034,,,-0.8044999999999999,,,,,,,,,,,,50
2013-04-30 04:52:00,0.0,,,0.3155,-0.0675999999999999,,0.2479,,0.0,,,12.479,,,,,,,,,,13.769,24.914,0.0067999999999999,85.95779799999998,0.0,84.664,0.0,0.5845130264,,0.5845130264,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.439,22.005,20.049,,,-0.7876999999999998,,,,,,,,,,,,50
2013-04-30 04:53:00,0.0,,,-0.2703999999999999,-1.1944,,-1.4648,,0.0,,,12.317,,,,,,,,,,13.769,24.901,0.0067999999999999,98.385794,0.0,96.887,0.0,0.6690233991999999,,0.6690233991999999,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.585,22.212,22.565,,,-0.8044999999999999,,,,,,,,,,,,50
2013-04-30 04:54:00,0.0,,,-0.4506999999999999,-1.3972,,-1.8479,,0.0,,,12.209,,,,,,,,,,13.77,24.886,0.0067999999999999,111.79178,0.0,110.11,0.0,0.760184104,,0.760184104,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.728,22.429,23.229,,,-0.8044999999999999,,,,,,,,,,,,50
2013-04-30 04:55:00,0.0,,,-0.2703999999999999,-1.1719,,-1.4423,,0.0,,,12.205,,,,,,,,,,13.77,24.875,0.0067999999999999,121.391128,0.0,119.54,0.0,0.8254596704,,0.8254596704,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.82,22.586,22.934,,,-0.8213,,,,,,,,,,,,50
2013-04-30 04:56:00,0.0,,,-0.3605999999999999,-1.1268,,-1.4874,,0.0,,,12.322,,,,,,,,,,13.769,24.863,0.0067999999999999,125.002168,0.0,123.13,0.0,0.8500147423999999,,0.8500147423999999,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.842,22.569,22.117,,,-0.8548,,,,,,,,,,,,50
2013-04-30 04:57:00,0.0,,,-0.2479,-0.8789,,-1.1268,,0.0,,,12.197,,,,,,,,,,13.771,24.849,0.0067999999999999,128.462748,0.0,126.59,0.0,0.8735466863999999,,0.8735466863999999,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.671,22.309,19.662,,,-0.771,,,,,,,,,,,,50
2013-04-30 04:58:00,0.0,,,-0.3605999999999999,-1.0817,,-1.4423,,0.0,,,11.676,,,,,,,,,,13.771,24.837,0.0067999999999999,134.601516,0.0,132.67,0.0,0.9152903088,,0.9152903088,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.584,22.217,19.913,,,-0.5866,,,,,,,,,,,,50
2013-04-30 04:59:00,0.0,,,-0.2253999999999999,-0.6534999999999999,,-0.8789,,0.0,,,11.171,,,,,,,,,,13.771,24.82,0.0071999999999999,141.80855,0.0,139.85,0.0,1.02102156,,1.02102156,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.569,22.172,19.036,,,-0.6369,,,,,,,,,,,,50
2013-04-30 05:00:00,0.0,,,-0.3605999999999999,-1.1944,,-1.555,,0.0,,,10.745,,,,,,,,,,13.772,24.807,0.0067999999999999,148.157962,0.0,145.94,0.0,1.0074741416,,1.0074741416,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.542,22.109,19.366,,,-0.6872,,,,,,,,,,,,50
2013-04-30 05:01:00,0.0,,,-0.4282,-1.0592,,-1.4874,,0.0,,,10.384,,,,,,,,,,13.772,24.79,0.0131,137.054014,0.0,144.64,0.0,1.7954075834,,1.7954075834,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.487,22.015,20.483,,,-0.8213,,,,,,,,,,,,50
2013-04-30 05:02:00,0.0,,,-0.4282,-0.9465,,-1.3747,,0.0,,,9.9838,,,,,,,,,,13.772,24.774,0.0184999999999999,126.551906,0.0,131.8,0.0,2.341210261,,2.341210261,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.451,22.008,19.574,,,-0.8044999999999999,,,,,,,,,,,,50
2013-04-30 05:03:00,0.0,,,-0.4733,-1.0592,,-1.5324,,0.0,,,9.6695,,,,,,,,,,13.772,24.757,0.0211,127.228976,0.0,131.58,0.0,2.6845313936,,2.6845313936,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.437,22.018,18.903,,,-0.6369,,,,,,,,,,,,50
2013-04-30 05:04:00,0.0,,,-0.6534999999999999,-1.262,,-1.9155,,0.0,,,9.408,,,,,,,,,,13.773,24.74,0.0241,128.86899,0.0,121.24,0.0,3.105742659,,3.105742659,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.393,21.938,19.358,,,-0.2346999999999999,,,,,,,,,,,,50
2013-04-30 05:05:00,0.0,,,-0.5409,-1.1719,,-1.7127,,0.0,,,9.2728,,,,,,,,,,13.773,24.724,0.0286,125.829698,0.0,127.34,0.0,3.5987293628,,3.5987293628,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.295,21.81,19.474,,,0.3185,,,,,,,,,,,,50
2013-04-30 05:06:00,0.0,,,-0.6761,-1.4198,,-2.0958,,0.0,,,9.2273,,,,,,,,,,13.774,24.707,0.0349,125.348226,0.0021128539146617,125.95,0.266113950551642,4.3746530874,,4.64076703795164,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.189,21.672,19.322,,,0.8716,,,,,,,,,,,,50
2013-04-30 05:07:00,0.0,,,-0.7212,-1.6451,,-2.3663,,0.0,,,9.1804,,,,,,,,,,13.775,24.688,0.041,127.454666,0.0078878107138109,129.86,1.02431109929549,5.225641306,,6.249952405295489,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.149,21.646,19.116,,,1.1397,,,,,,,,,,,,50
2013-04-30 05:08:00,0.0,,,-0.6986,-1.3522,,-2.0508,,0.0,,,9.146400000000002,,,,,,,,,,13.775,24.664,0.0487,123.061234,0.0145075103017413,130.31,1.8904736674199096,5.9930820958,,7.883555763219911,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.173,21.727,18.785,,,1.3409,,,,,,,,,,,,50
2013-04-30 05:09:00,0.0,,,-0.8789,-1.4874,,-2.3663,,0.0,,,9.1143,,,,,,,,,,13.776,24.645,0.0572,123.497568,0.0230991625681244,128.33,2.96431553236741,7.0640608896,,10.0283764219674,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.258,21.839,18.042,,,1.6761,,,,,,,,,,,,50
2013-04-30 05:10:00,0.0,,,-1.1043,-1.0817,,-2.186,,0.0,,,9.025,,,,,,,,,,13.777,24.625,0.0651,126.91301,0.0323946563870795,130.55,4.22912239133324,8.262036951,,12.4911593423332,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.315,21.856,18.331,,,2.1287,,,,,,,,,,,,50
2013-04-30 05:11:00,0.0,,,-1.2169,-2.0958,,-3.3127,,0.0,,,8.9128,,,,,,,,,,13.777,24.601,0.0669,151.392852,0.0356347201914129,149.33,5.3213327661837,10.128181798800002,,15.4495145649837,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.335,21.895,19.258,,,2.6985,,,,,,,,,,,,50
2013-04-30 05:12:00,0.0,,,-1.1268,-1.5099,,-2.6367,,0.0,,,8.7728,,,,,,,,,,13.776,24.578,0.0565999999999999,185.336628,0.0246484115379503,184.05,4.53654014355975,10.4900531448,,15.0265932883597,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.323,21.953,17.683,,,3.5029,,,,,,,,,,,,50
2013-04-30 05:13:00,0.0,,,-1.262,-1.8479,,-3.1099,,0.0,,,8.6863,,,,,,,,,,13.778,24.555,0.0543999999999999,195.883874,0.0229582613319154,195.22,4.48191177721654,10.6560827456,,15.1379945228165,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.299,21.967,19.943,,,4.5756,,,,,,,,,,,,50
2013-04-30 05:14:00,0.0,,,-1.2395,-1.7353,,-2.9747,,0.0,,,8.603,,,,,,,,,,13.778,24.54,0.0534,203.436966,0.0212681111258806,203.21,4.3218928618902,10.863533984399998,,15.1854268462902,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.314,22.016,19.64,,,5.4809,,,,,,,,,,,,50
2013-04-30 05:15:00,0.0,,,-1.1944,-2.2761,,-3.4705,,0.0,,,8.4518,,,,,,,,,,13.779,24.514,0.0514,209.59078,0.0202824671008906,209.69,4.25303052638575,10.772966092,,15.0259966183858,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.344,22.064,19.313,,,6.3691,,,,,,,,,,,,50
2013-04-30 05:16:00,0.0,,,-1.1944,-1.8029,,-2.9973,,0.0,,,8.413399999999998,,,,,,,,,,13.78,24.495,0.0509,215.022386,0.0201415658646816,215.43,4.33909753422837,10.944639447400002,,15.2837369816284,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.311,22.047,18.215,,,7.274499999999998,,,,,,,,,,,,50
2013-04-30 05:17:00,0.0,,,-1.1719,-1.6451,,-2.817,,0.0,,,8.368299999999998,,,,,,,,,,13.78,24.47,0.0562,217.474884,0.0284514156586468,216.17,6.15034252292968,12.2220884808,,18.372431003729705,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.24,22.008,18.307,,,8.313499999999998,,,,,,,,,,,,50
2013-04-30 05:18:00,0.0,,,-1.262,-1.9832,,-3.2452,,0.0,,,8.2546,,,,,,,,,,13.779,24.447,0.0572,222.109052,0.0236627675129603,223.82,5.29620062475076,12.7046377744,,18.0008383991508,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.183,21.955,19.841,,,9.3193,,,,,,,,,,,,50
2013-04-30 05:19:00,0.0,,,-1.1719,-1.7578,,-2.9297,,0.0,,,8.1925,,,,,,,,,,13.781,24.422,0.0568,225.735138,0.0232400638043334,227.52,5.28757931676193,12.8217558384,,18.1093351551619,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.106,21.898,19.23,,,10.258,,,,,,,,,,,,50
2013-04-30 05:20:00,0.0,,,-1.217,-2.0734,,-3.2904,,0.0,,,8.1444,,,,,,,,,,13.782,24.398,0.0562,228.894798,0.0218323806991891,231.0,5.043279941512689,12.8638876476,,17.9071675891127,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.09,21.876,21.13,,,11.097,,,,,,,,,,,,50
2013-04-30 05:21:00,0.0,,,-1.1946,-1.6453,,-2.8399,,0.0,,,8.0821,,,,,,,,,,13.784,24.374,0.0548999999999999,231.994274,0.0214116708759802,234.16,5.013756852319551,12.7364856426,,17.7502424949196,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.1,21.888,18.34,,,11.868,,,,,,,,,,,,50
2013-04-30 05:22:00,0.0,,,-1.3523,-2.3666,,-3.7189,,0.0,,,8.0191,,,,,,,,,,13.784,24.348,0.0548,234.582186,0.0285956400372191,234.39,6.702532068323809,12.8551037928,,19.557635861123803,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.079,21.866,20.878,,,12.639,,,,,,,,,,,,50
