measured_on,ac_current__588,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__584,ac_power__752,ac_voltage__587,ac_volts__757,ambient_temp__589,ambient_temp__759,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__595,das_battery_voltage__769,das_temp__1368,das_temp__594,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__586,dc_pos_current__754,dc_pos_voltage__585,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__583,dc_power__751,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp_2__770,inverter_temp__593,inveter_temp__763,module_temp_1__590,module_temp_1__760,module_temp_2__591,module_temp_2__761,module_temp_3__592,module_temp_3__762,poa_irradiance__582,poa_irradiance__750,power_factor__596,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2012-08-14 06:23:00,,0.0,337.52,338.89,,676.41,,0.0,,17.709,,,,,13.862,,,21.82,1.7209,221.838224,,1.71713412202579,,224.46,385.427925029908,381.7613996816,,767.1893247115081,,,,,0.0,,-99999.0,,21.71,,21.467,,18.055,,147.38,,,,,50
2012-08-14 06:24:00,,0.0,347.87,345.86,,693.73,,0.0,,17.775,,,,,13.861,,,21.82,1.768,220.57436,,1.74278878107138,,226.53,394.7939425761,389.97546848,,784.7694110561,,,,,0.0,,-99999.0,,21.749,,21.513,,18.257,,150.33,,,,,50
2012-08-14 06:25:00,,0.0,353.15,354.99,,708.15,,0.0,,17.822,,,,,13.861,,,21.82,1.8165,219.14499,,1.80140901236209,,223.53,402.66895653329794,398.076874335,,800.745830868298,,,,,0.0,,-99999.0,,21.852,,21.553,,18.452,,152.77,,,,,50
2012-08-14 06:26:00,,0.0,357.54,362.98,,720.53,,0.0,,17.862,,,,,13.863,,,21.819,1.8362,220.769958,,1.8224112720989,,225.34,410.662156054765,405.3777968796,,816.0399529343649,,,,,0.0,,-99999.0,,22.228,,21.604,,18.636,,155.15,,,,,50
2012-08-14 06:27:00,,0.0,364.1,372.45,,736.5599999999998,,0.0,,17.9,,,,,13.862,,,21.815,1.887,219.641508,,1.85550977003855,,226.3,419.901860959724,414.463525596,,834.3653865557229,,,,,0.0,,-99999.0,,22.606,,23.048,,18.828,,157.98,,,,,50
2012-08-14 06:28:00,,0.0,371.57,381.04,,752.61,,0.0,,17.925,,,,,13.862,,,21.808,1.908,222.214374,,1.91585803535823,,223.97,429.094724179184,423.985025592,,853.079749771184,,,,,0.0,,-99999.0,,22.412,,22.585,,19.014,,160.97,,,,,50
2012-08-14 06:29:00,,0.0,378.2,386.81,,765.02,,0.0,,17.95,,,,,13.862,,,21.808,1.9564,220.739866,,1.92994815897913,,226.83,437.770140901236,431.8554738424,,869.625614743636,,,,,0.0,,-99999.0,,22.387,,22.341,,19.222,,163.59,,,,,50
2012-08-14 06:30:00,,0.0,386.88,397.41,,784.2999999999998,,0.0,,17.999,,,,,13.863,,,21.808,1.9994,220.408854,,1.98378306526652,,225.48,447.303405556294,440.6854626876,,887.9888682438941,,,,,0.0,,-99999.0,,22.936,,22.329,,19.414,,166.37,,,,,50
2012-08-14 06:31:00,,0.0,396.17,407.92,,804.1,,0.0,,18.042,,,,,13.863,,,21.81,2.0342,221.77804,,2.04060879968098,,223.87,456.83109198458095,451.140888968,,907.97198095258,,,,,0.0,,45.685,,23.002,,23.689,,19.614,,169.47,,,,,50
2012-08-14 06:32:00,,0.0,405.08,413.11,,818.19,,0.0,,18.077,,,,,13.863,,,21.807,2.0878,219.807014,,2.0651335903230095,,225.68,466.059348664097,458.9130838292001,,924.972432493297,,,,,0.0,,34.085,,22.824,,23.106,,19.828,,172.22,,,,,50
2012-08-14 06:33:00,,0.0,411.71,423.05,,834.76,,0.0,,18.112,,,,,13.862,,,21.808,2.0987,222.771076,,2.08839558686694,,227.27,474.62966502725,467.5296572012,,942.1593222284499,,,,,0.0,,32.635,,23.341,,22.79,,20.042,,174.81,,,,,50
2012-08-14 06:34:00,,0.0,422.47,435.55,,858.02,,0.0,,18.197,,,,,13.862,,,21.807,2.1705,220.72482,,2.15871327927688,,225.51,486.81143160973,479.08322181,,965.8946534197299,,,,,0.0,,-99999.0,,23.357,,23.509,,20.254,,178.45,,,,,50
2012-08-14 06:35:00,,0.0,436.04,446.26,,882.2999999999998,,0.0,,18.283,,,,,13.862,,,21.809,2.22,221.55235,,2.21168416854978,,226.12,500.106024192476,491.846217,,991.952241192477,,,,,0.0,,-99999.0,,23.087,,23.817,,20.453,,182.71,,,,,50
2012-08-14 06:36:00,,0.0,442.94,453.25,,896.2,,0.0,,18.372,,,,,13.861,,,21.809,2.2743,220.092888,,2.24704240329656,,226.31,508.528166290044,500.55725517840006,,1009.08542146844,,,,,0.0,,-99999.0,,23.786,,23.173,,20.663,,185.36,,,,,50
2012-08-14 06:37:00,,0.0,451.76,462.5,,914.27,,0.0,,18.486,,,,,13.862,,,21.816,2.307,220.092888,,2.28605609464309,,226.3,517.334494217732,507.754292616,,1025.08878683373,,,,,0.0,,34.588,,23.443,,24.295,,20.87,,187.94,,,,,50
2012-08-14 06:38:00,,0.0,463.24,475.28,,938.52,,0.0,,18.577,,,,,13.862,,,21.82,2.3425,222.620616,,2.3379635783597,,226.71,530.039722849927,521.48879298,,1051.52851582993,,,,,0.0,,-99999.0,,23.77,,24.335,,21.064,,191.88,,,,,50
2012-08-14 06:39:00,,0.0,475.39,485.77,,961.16,,0.0,,18.616,,,,,13.86,,,21.822,2.3966,222.094006,,2.4088129735477897,,225.04,542.079271567194,532.2704947796,,1074.34976634679,,,,,0.0,,-99999.0,,23.944,,24.355,,21.279,,195.64,,,,,50
2012-08-14 06:40:00,,0.0,486.74,497.74,,984.48,,0.0,,18.657,,,,,13.862,,,21.822,2.4592,221.447028,,2.4309451016881605,,228.18,554.693053303203,544.5825312576,,1099.2755845608,,,,,0.0,,-99999.0,,23.761,,24.461,,21.511,,199.46,,,,,50
2012-08-14 06:41:00,,0.0,495.31,506.54,,1001.9,,0.0,,18.739,,,,,13.861,,,21.822,2.5074,221.462074,,2.45068456732686,,230.42,564.686738003456,555.2940043476,,1119.98074235106,,,,,0.0,,-99999.0,,24.424,,24.592,,21.744,,202.64,,,,,50
2012-08-14 06:42:00,,0.0,509.18,519.21,,1028.4,,0.0,,18.834,,,,,13.861,,,21.821,2.5635,221.747948,,2.52346138508574,,229.15,578.2511763923969,568.450864698,,1146.7020410904,,,,,0.0,,-99999.0,,23.957,,24.806,,21.965,,206.73,,,,,50
2012-08-14 06:43:00,,0.0,517.34,529.47,,1046.8,,0.0,,18.923,,,,,13.861,,,21.826,2.6103,221.747948,,2.60334972750233,,226.34,589.242177322877,578.8286686644001,,1168.07084598728,,,,,0.0,,-99999.0,,24.756,,24.994,,22.221,,210.07,,,,,50
2012-08-14 06:44:00,,0.0,525.05,537.82,,1062.9,,0.0,,19.017,,,,,13.861,,,21.834,2.6533,221.191246,,2.65705170809517,,224.73,597.1192303602289,586.8867330118,,1184.0059633720298,,,,,0.0,,-99999.0,,24.246,,25.198,,22.486,,212.63,,,,,50
2012-08-14 06:45:00,,0.0,536.46,546.93,,1083.4,,0.0,,19.123,,,,,13.861,,,21.833,2.7095,220.709774,,2.7189286189020296,,223.66,608.1155749036291,598.013132653,,1206.1287075566297,,,,,0.0,,-99999.0,,25.059,,25.263,,22.707,,216.19,,,,,50
2012-08-14 06:46:00,,0.0,546.57,556.51,,1103.1,,0.0,,19.204,,,,,13.86,,,21.834,2.7524,221.206292,,2.75940449288847,,224.5,619.486308653463,608.8481981008001,,1228.33450675426,,,,,0.0,,-99999.0,,24.701,,25.457,,22.941,,219.64,,,,,50
2012-08-14 06:47:00,,0.0,556.87,566.23,,1123.1,,0.0,,19.289,,,,,13.86,,,21.842,2.7756,222.440064,,2.7947627276352502,,225.0,628.8216137179321,617.4046416384,,1246.22625535633,,,,,0.0,,-99999.0,,25.498,,25.793,,23.14,,222.58,,,,,50
2012-08-14 06:48:00,,0.0,567.61,578.5,,1146.1,,0.0,,19.406,,,,,13.861,,,21.847,2.8817,218.106816,,2.8160308387611295,,227.99,642.026870929151,628.5184116672,,1270.54528259635,,,,,0.0,,-99999.0,,25.017,,26.001,,23.34,,226.5,,,,,50
2012-08-14 06:49:00,,0.0,580.84,590.68,,1171.5,,0.0,,19.493,,,,,13.861,,,21.848,2.9077,220.469038,,2.8659444370596803,,228.35,654.4384122025789,641.0578217926001,,1295.49623399518,,,,,0.0,,-99999.0,,25.761,,26.174,,23.536,,230.25,,,,,50
2012-08-14 06:50:00,,0.0,597.24,603.6,,1200.8,,0.0,,19.596,,,,,13.86,,,21.859,2.9752,220.438946,,2.92961584474279,,228.52,669.475812840622,655.8499521392,,1325.3257649798202,,,,,0.0,,-99999.0,,25.363,,26.42,,23.757,,234.99,,,,,50
2012-08-14 06:51:00,,0.0,610.86,617.2,,1228.1,,0.0,,19.67,,,,,13.86,,,21.859,3.0127,222.515294,,3.02066994550046,,226.31,683.6078153662099,670.3718262338,,1353.9796416000102,,,,,0.0,,-99999.0,,26.023,,26.78,,24.0,,239.65,,,,,50
2012-08-14 06:52:00,,0.0,624.23,630.03,,1254.3,,0.0,,19.745,,,,,13.861,,,21.872,3.1519,216.51194,,3.07058354379902,,227.67,699.0797554167219,682.423983686,,1381.50373910272,,,,,0.0,,-99999.0,,25.625,,27.164,,24.178,,244.57,,,,,50
2012-08-14 06:53:00,,0.0,634.31,646.56,,1280.9,,0.0,,19.805,,,,,13.86,,,21.872,3.171,220.64959,,3.16010899906952,,226.36,715.322273029377,699.67984989,,1415.00212291938,,,,,0.0,,-99999.0,,26.185,,27.485,,24.416,,249.25,,,,,50
2012-08-14 06:54:00,,0.0,649.58,664.78,,1314.4,,0.0,,19.873,,,,,13.86,,,21.886,3.2691,219.807014,,3.23348398245381,,226.97,733.9038594975409,718.5711094674,,1452.4749689649402,,,,,0.0,,-99999.0,,26.026,,27.783,,24.717,,255.05,,,,,50
2012-08-14 06:55:00,,0.0,663.52,676.39,,1339.9,,0.0,,19.944,,,,,13.86,,,21.885,3.3148,221.266476,,3.29143958527183,,227.66,749.329135982985,733.4541146448,,1482.78325062779,,,,,0.0,,-99999.0,,26.328,,28.206,,25.001,,259.81,,,,,50
2012-08-14 06:56:00,,0.0,672.51,687.56,,1360.1,,0.0,,20.054,,,,,13.86,,,21.9,3.3454,222.334742,,3.37019805928486,,225.65,760.4851920776291,743.7986458868,,1504.2838379644295,,,,,0.0,,-99999.0,,27.338,,28.456,,25.316,,263.54,,,,,50
2012-08-14 06:57:00,,0.0,690.01,703.2,,1393.2,,0.0,,20.12,,,,,13.86,,,21.905,3.4479,221.221338,,3.45267845274492,,225.45,778.4063571713411,762.7490512902001,,1541.15540846154,,,,,0.0,,-99999.0,,27.228,,28.738,,25.585,,268.99,,,,,50
2012-08-14 06:58:00,,0.0,706.5,720.6699999999998,,1427.2,,0.0,,20.183,,,,,13.859,,,21.912,3.5453,219.912336,,3.49508174930214,,227.9,796.5291306659581,779.6552048208001,,1576.18433548676,,,,,0.0,,-99999.0,,26.215,,29.002,,25.787,,274.49,,,,,50
2012-08-14 06:59:00,,0.0,716.66,732.4299999999998,,1449.1,,0.0,,20.245,,,,,13.859,,,21.922,3.5757,221.371798,,3.60899906952014,,224.31,809.5345812840619,791.5591381086001,,1601.09371939266,,,,,0.0,,-99999.0,,26.797,,29.36,,26.058,,278.59,,,,,50
2012-08-14 07:00:00,,0.0,730.0499999999998,747.14,,1477.2,,0.0,,20.309,,,,,13.859,,,21.928,3.6221,222.665754,,3.6335238601621698,,226.95,824.6282400638039,806.5176275633999,,1631.1458676272,,,,,0.0,,-99999.0,,28.122,,29.779,,26.386,,283.03,,,,,50
2012-08-14 07:01:00,,0.0,742.15,759.4099999999999,,1501.6,,0.0,,20.397,,,,,13.858,,,21.936,3.7016,221.55235,,3.71680180778945,,225.29,837.358279276884,820.09817876,,1657.45645803688,,,,,0.0,,-99999.0,,28.4,,30.078,,26.683,,286.87,,,,,50
2012-08-14 07:02:00,,0.0,753.57,772.21,,1525.8,,0.0,,20.483,,,,,13.857,,,21.947,3.7727,220.19821,,3.7606672869865694,,226.15,850.474906952014,830.7417868669999,,1681.2166938190098,,,,,0.0,,-99999.0,,28.394,,30.337,,26.972,,290.88,,,,,50
2012-08-14 07:03:00,,0.0,762.13,782.3099999999998,,1544.5,,0.0,,20.554,,,,,13.857,,,21.955,3.8421,218.603334,,3.83716602419248,,224.11,859.9472776817759,839.8958695614001,,1699.84314724318,,,,,0.0,,-99999.0,,28.47,,30.599,,27.274,,293.9,,,,,50
2012-08-14 07:04:00,,0.0,775.98,794.9299999999998,,1570.9,,0.0,,20.636,,,,,13.858,,,21.962,3.8639,221.055832,,3.87013159643759,,225.69,873.45,854.1376292648001,,1727.5876292648,,,,,0.0,,-99999.0,,28.545,,30.731,,27.55,,298.33,,,,,50
2012-08-14 07:05:00,,0.0,787.33,807.2799999999999,,1594.6,,0.0,,20.707,,,,,13.857,,,21.976,3.968,218.197092,,3.94257609996012,,224.9,886.685364881032,865.806061056,,1752.4914259370298,,,,,0.0,,-99999.0,,28.818,,30.868,,27.825,,302.6,,,,,50
2012-08-14 07:06:00,,0.0,797.38,820.08,,1617.5,,0.0,,20.778,,,,,13.858,,,21.983,4.0059,218.949392,,3.9967433204838496,,224.56,897.5086800478531,877.0893694128001,,1774.59804946065,,,,,0.0,,-99999.0,,28.981,,31.076,,28.118,,305.85,,,,,50
2012-08-14 07:07:00,,0.0,813.5399999999998,843.19,,1656.7,,0.0,,20.87,,,,,13.856,,,21.99,4.0451,221.070878,,4.10620762993487,,222.55,913.8365080420048,894.2538085978,,1808.0903166398,,,,,0.0,,-99999.0,,29.113,,31.279,,28.429,,311.13,,,,,50
2012-08-14 07:08:00,,0.0,827.7799999999999,862.6799999999998,,1690.5,,0.0,,20.964,,,,,13.856,,,22.002,4.1547,218.798932,,4.13412202578758,,225.06,930.425503123754,909.0439227804,,1839.4694259041496,,,,,0.0,,-99999.0,,29.358,,31.47,,28.708,,316.0,,,,,50
2012-08-14 07:09:00,,0.0,839.1599999999999,871.39,,1710.6,,0.0,,21.026,,,,,13.856,,,22.013,4.2104,219.14499,,4.21573840223315,,223.9,943.9038282600019,922.688065896,,1866.591894156,,,,,0.0,,-99999.0,,29.62,,31.737,,28.994,,320.46,,,,,50
2012-08-14 07:10:00,,0.0,848.1799999999998,870.95,,1719.1,,0.0,,21.078,,,,,13.856,,,22.023,4.2493,219.280404,,4.2576099960122304,,223.88,953.1937259072179,931.7882207172,,1884.98194662442,,,,,0.0,,-99999.0,,29.82,,32.019,,29.267,,323.57,,,,,50
2012-08-14 07:11:00,,0.0,856.14,872.11,,1728.3,,0.0,,21.13,,,,,13.856,,,22.032,4.2986,218.407736,,4.30214010368204,,223.42,961.1841419646419,938.8474939696,,1900.03163593424,,,,,0.0,,-99999.0,,29.921,,32.217,,29.553,,325.96,,,,,50
2012-08-14 07:12:00,,0.0,866.86,886.15,,1753.0,,0.0,,21.199,,,,,13.857,,,22.042,4.335,219.59637,,4.391732021799809,,221.68,973.559154592583,951.95026395,,1925.50941854258,,,,,0.0,,41.94,,30.087,,32.368,,29.804,,330.09,,,,,50
2012-08-14 07:13:00,,0.0,881.3099999999998,902.17,,1783.5,,0.0,,21.254,,,,,13.856,,,22.054,4.4308,218.076724,,4.4500864017014505,,222.42,989.7882174664362,966.2543486992,,1956.04256616564,,,,,0.0,,41.447,,30.264,,32.518,,30.059,,334.57,,,,,50
2012-08-14 07:14:00,,0.0,897.9299999999998,915.18,,1813.1,,0.0,,21.323,,,,,13.855,,,22.066,4.5014,218.287368,,4.54366609065532,,221.1,1004.60457264389,982.5987583152,,1987.20333095909,,,,,0.0,,-99999.0,,30.536,,32.623,,30.357,,339.63,,,,,50
2012-08-14 07:15:00,,0.0,912.2,932.0,,1844.2,,0.0,,21.36,,,,,13.855,,,22.078,4.6115,216.632308,,4.60414728166955,,222.08,1022.48902831317,998.999888342,,2021.4889166551695,,,,,0.0,,-99999.0,,30.675,,32.807,,30.576,,345.14,,,,,50
2012-08-14 07:16:00,,0.0,926.21,959.45,,1885.7,,0.0,,21.386,,,,,13.854,,,22.089,4.6641,217.835988,,4.698657450485181,,221.05,1038.63822942975,1016.0088316308,,2054.6470610605497,,,,,0.0,,-99999.0,,30.833,,32.922,,30.816,,350.11,,,,,50
2012-08-14 07:17:00,,0.0,939.34,976.12,,1915.5,,0.0,,21.437,,,,,13.855,,,22.101,4.7212,217.805896,,4.72743586335239,,222.61,1052.3744975408702,1028.3051961952,,2080.67969373608,,,,,0.0,,-99999.0,,30.94,,33.062,,31.12,,354.25,,,,,50
2012-08-14 07:18:00,,0.0,945.54,986.36,,1931.9,,0.0,,21.371,,,,,13.855,,,22.114,4.7846,216.827906,,4.77734946165094,,222.14,1061.24040941114,1037.4347990476,,2098.67520845874,,,,,0.0,,-99999.0,,31.077,,33.26,,31.351,,357.24,,,,,50
2012-08-14 07:19:00,,0.0,953.46,972.0100000000001,,1925.5,,0.0,,21.317,,,,,13.855,,,22.127,4.8045,217.444792,,4.781536621028839,,221.06,1057.00648544464,1044.713503164,,2101.71998860864,,,,,0.0,,-99999.0,,31.237,,33.403,,31.603,,359.59,,,,,50
2012-08-14 07:20:00,,0.0,962.71,975.99,,1938.7,,0.0,,21.346,,,,,13.854,,,22.14,4.8355,218.01654,,4.86115911205636,,219.87,1068.82305396783,1054.21897917,,2123.04203313783,,,,,0.0,,-99999.0,,31.29,,33.413,,31.799,,362.99,,,,,50
2012-08-14 07:21:00,,0.0,975.29,988.58,,1963.9,,0.0,,21.442,,,,,13.854,,,22.151,4.9529,215.413582,,4.950352253090519,,218.52,1081.75097434534,1066.9219302878,,2148.67290463314,,,,,0.0,,-99999.0,,31.36,,33.432,,32.021,,367.35,,,,,50
2012-08-14 07:22:00,,0.0,987.42,1010.0,,1997.4,,0.0,,21.545,,,,,13.853,,,22.166,4.9775,217.249194,,5.0784926226239495,,217.56,1104.87685497807,1081.357863135,,2186.2347181130694,,,,,0.0,,-99999.0,,31.488,,33.421,,32.245,,372.04,,,,,50
2012-08-14 07:23:00,,0.0,996.93,1022.0,,2018.9,,0.0,,21.681,,,,,13.854,,,22.177,5.0028,218.121862,,5.054100757676459,,221.37,1118.82628472684,1091.2200512136,,2210.04633594044,,,,,0.0,,-99999.0,,31.584,,33.562,,32.469,,375.41,,,,,50
2012-08-14 07:24:00,,0.0,1005.6,1031.0,,2036.5,,0.0,,21.857,,,,,13.853,,,22.192,5.0983,215.744594,,5.1050777615313,,221.07,1128.57954074173,1099.9306635902,,2228.5102043319303,,,,,0.0,,-99999.0,,31.745,,33.779,,32.688,,378.6,,,,,50
2012-08-14 07:25:00,,0.0,1014.7,1039.9,,2054.6,,0.0,,22.004,,,,,13.853,,,22.205,5.1309,216.632308,,5.20118303868138,,218.94,1138.7470144889,1111.5187091172,,2250.2657236061,,,,,0.0,,-99999.0,,31.908,,33.947,,32.897,,382.28,,,,,50
2012-08-14 07:26:00,,0.0,1030.4,1056.0,,2086.3,,0.0,,22.14,,,,,13.852,,,22.219,5.2563,214.571006,,5.23727236474811,,220.93,1157.0705835438,1127.8495788378002,,2284.9201623816,,,,,0.0,,-99999.0,,32.054,,34.123,,33.093,,387.97,,,,,50
2012-08-14 07:27:00,,0.0,1042.0,1067.1,,2109.1,,0.0,,22.244,,,,,13.852,,,22.233,5.285,215.473766,,5.28067260401436,,221.37,1168.98249435066,1138.77885331,,2307.76134766066,,,,,0.0,,-99999.0,,32.155,,34.289,,33.472,,392.21,,,,,50
2012-08-14 07:28:00,1.340274,0.0,1057.2,1081.6,277.1812,2138.8,244.8606,0.0,17.07083,22.325,,,,12.95174,13.851,,20.34659,22.246,5.3412,216.572124,1.013333,5.396783198192209,304.9792,219.4,1184.0542336833698,1156.7550287088002,308.3654,2340.80926239217,,,,,0.0,19.6,-99999.0,19.64167,32.229,19.79167,34.435,19.01667,33.786,140.4446,397.1,0.8413981999999999,,,,50
2012-08-14 07:29:00,,0.0,1073.8,1093.9,,2167.8,,0.0,,22.415,,,,,13.851,,,22.259,5.4154,216.602216,,5.4531436926757895,,220.21,1200.83677256414,1172.9876405264,,2373.82441309054,,,,,0.0,,-99999.0,,32.334,,34.582,,34.135,,402.39,,,,,50
2012-08-14 07:30:00,,0.0,1087.6,1110.8,,2198.4,,0.0,,22.514,,,,,13.85,,,22.274,5.5277,215.037432,,5.56014887677788,,218.95,1217.39459657052,1188.6624128664,,2406.05700943692,,,,,0.0,,-99999.0,,32.461,,34.693,,34.459,,407.74,,,,,50
2012-08-14 07:31:00,,0.0,1095.0,1122.1,,2217.1,,0.0,,22.637,,,,,13.85,,,22.288,5.5668,215.53395,,5.6307324205769005,,218.16,1228.40058487306,1199.83439286,,2428.23497773306,,,,,0.0,,-99999.0,,32.602,,34.804,,34.758,,411.41,,,,,50
2012-08-14 07:32:00,,0.0,1111.4,1133.3,,2244.8,,0.0,,22.768,,,,,13.85,,,22.303,5.659,213.999258,,5.6696131862289,,218.87,1240.90823806992,1211.021801022,,2451.93003909192,,,,,0.0,,-99999.0,,32.733,,34.897,,35.048,,415.81,,,,,50
2012-08-14 07:33:00,,0.0,1136.9,1145.4,,2282.2,,0.0,,22.871,,,,,13.848,,,22.321,5.7011,214.736512,,5.73780406752625,,218.6,1254.2839691612403,1224.2343285632,,2478.51829772444,,,,,0.0,,-99999.0,,32.851,,35.02,,35.337,,420.55,,,,,50
2012-08-14 07:34:00,,0.0,1144.9,1156.4,,2301.3,,0.0,,22.947,,,,,13.848,,,22.333,5.755,214.360362,,5.82247773494616,,216.79,1262.25494815898,1233.64388331,,2495.89883146898,,,,,0.0,,-99999.0,,32.947,,35.128,,35.616,,424.12,,,,,50
2012-08-14 07:35:00,,0.0,1137.4,1179.7,,2317.1,,0.0,,23.021,,,,,13.847,,,22.347,5.8437,213.006222,,5.862621294696259,,217.45,1274.8270005317,1244.7444595014,,2519.5714600331003,,,,,0.0,,-99999.0,,33.062,,35.253,,35.934,,428.23,,,,,50
2012-08-14 07:36:00,,0.0,1165.5,1198.6,,2364.1,,0.0,,23.032,,,,,13.848,,,22.363,5.8751,214.33027,,5.924830519739471,,217.56,1289.0061278745202,1259.211769277,,2548.2178971515204,,,,,0.0,,-99999.0,,33.19,,35.364,,36.204,,433.06,,,,,50
2012-08-14 07:37:00,,0.0,1168.6,1198.9,,2367.5,,0.0,,23.08,,,,,13.848,,,22.38,5.9967,212.705302,,6.01495414063538,,217.15,1306.1472916389698,1275.5298845034,,2581.6771761423697,,,,,0.0,,-99999.0,,33.306,,35.461,,36.523,,438.81,,,,,50
2012-08-14 07:38:00,,0.0,1182.1,1221.8,,2403.9,,0.0,,23.147,,,,,13.847,,,22.395,6.0839,212.238876,,6.0866010899906895,,217.25,1322.31408680048,1291.2400976964,,2613.55418449688,,,,,0.0,,-99999.0,,33.408,,35.556,,36.782,,444.36,,,,,50
2012-08-14 07:39:00,,0.0,1194.0,1221.7,,2415.7,,0.0,,23.232,,,,,13.846,,,22.41,6.1209,212.885854,,6.116642296956,,218.51,1336.5475083078602,1303.0530237486,,2639.6005320564595,,,,,0.0,,-99999.0,,33.524,,35.569,,37.041,,448.92,,,,,50
2012-08-14 07:40:00,,0.0,1204.3,1232.6,,2437.0,,0.0,,23.329,,,,,13.846,,,22.427,6.1716,212.97613,,6.189552040409409,,217.88,1348.5795985644,1314.403483908,,2662.9830824724,,,,,0.0,,-99999.0,,33.636,,35.689,,37.254,,453.05,,,,,50
2012-08-14 07:41:00,,0.0,1209.9,1239.3,,2449.3,,0.0,,23.426,,,,,13.845,,,22.442,6.2589,211.351162,,6.246444237671139,,217.24,1356.97754619168,1322.8257878418,,2679.8033340334805,,,,,0.0,,-99999.0,,33.702,,35.736,,37.508,,456.03,,,,,50
2012-08-14 07:42:00,,0.0,1220.3,1247.9,,2468.2,,0.0,,23.489,,,,,13.844,,,22.462,6.2811,211.99814,,6.334773361690809,,215.61,1365.84048451416,1331.581517154,,2697.42200166816,,,,,0.0,,-99999.0,,33.866,,35.813,,37.736,,459.47,,,,,50
2012-08-14 07:43:00,,0.0,1230.6,1257.3,,2488.0,,0.0,,23.575,,,,,13.845,,,22.477,6.3252,212.133554,,6.3757809384554,,215.79,1375.8297687092895,1341.7871557608,,2717.6169244700905,,,,,0.0,,-99999.0,,33.996,,35.867,,37.971,,462.99,,,,,50
2012-08-14 07:44:00,,0.0,1235.5,1266.3,,2501.9,,0.0,,23.635,,,,,13.844,,,22.493,6.3821,211.54676,,6.435464575302411,,215.02,1383.75359298152,1350.112576996,,2733.8661699775203,,,,,0.0,,-99999.0,,34.132,,35.903,,38.105,,465.98,,,,,50
2012-08-14 07:45:00,,0.0,1254.6,1272.3,,2526.9,,0.0,,23.663,,,,,13.845,,,22.511,6.4318,211.005104,,6.424963445433999,,216.77,1392.73932606673,1357.1426279072,,2749.88195397393,,,,,0.0,,-99999.0,,34.245,,35.992,,38.359,,468.79,,,,,50
2012-08-14 07:46:00,,0.0,1265.7,1278.1,,2543.8,,0.0,,23.722,,,,,13.843,,,22.53,6.4834,210.207666,,6.45048517878506,,216.59,1397.11058487306,1362.8603817444,,2759.97096661746,,,,,0.0,,-99999.0,,34.317,,35.986,,38.543,,471.09,,,,,50
2012-08-14 07:47:00,,0.0,1261.9,1304.3,,2566.2,,0.0,,23.797,,,,,13.843,,,22.548,6.4707,211.937956,,6.52871195001994,,215.07,1404.13007909079,1371.3869318892,,2775.5170109799897,,,,,0.0,,-99999.0,,34.423,,36.091,,38.807,,473.86,,,,,50
2012-08-14 07:48:00,,0.0,1268.8,1305.6,,2574.4,,0.0,,23.889,,,,,13.843,,,22.568,6.5977,209.304906,,6.599096105277149,,214.52,1415.63809650405,1380.9309783162,,2796.56907482025,,,,,0.0,,-99999.0,,34.56,,36.259,,38.981,,478.03,,,,,50
2012-08-14 07:49:00,,0.0,1274.8,1316.6,,2591.5,,0.0,,23.99,,,,,13.842,,,22.584,6.6314,209.831516,,6.63398910009305,,214.88,1425.51157782799,1391.4767152024,,2816.98829303039,,,,,0.0,,-99999.0,,34.695,,36.291,,39.169,,481.67,,,,,50
2012-08-14 07:50:00,,0.0,1277.2,1315.4,,2592.6,,0.0,,24.118,,,,,13.841,,,22.604,6.619,210.388218,,6.6668882094909,,214.36,1429.11415658647,1392.559614942,,2821.6737715284694,,,,,0.0,,-99999.0,,34.787,,36.3,,39.321,,482.65,,,,,50
2012-08-14 07:51:00,,0.0,1289.1,1320.7,,2609.8,,0.0,,24.199,,,,,13.84,,,22.62,6.6382,211.757404,,6.668882094908949,,216.67,1444.94668350392,1405.6879992328002,,2850.63468273672,,,,,0.0,,-99999.0,,34.885,,36.353,,39.421,,487.27,,,,,50
2012-08-14 07:52:00,,0.0,1301.2,1332.3,,2633.5,,0.0,,24.264,,,,,13.839,,,22.641,6.7756,209.1394,,6.795161504718861,,214.39,1456.81467499668,1417.04491864,,2873.85959363668,,,,,0.0,,37.141,,34.945,,36.418,,39.243,,491.5,,,,,50
2012-08-14 07:53:00,,0.0,1311.9,1344.0,,2655.9,,0.0,,24.208,,,,,13.84,,,22.66,6.8204,209.51555,,6.87624617838628,,213.7,1469.45380832115,1428.97985722,,2898.43366554115,,,,,0.0,,-99999.0,,35.092,,36.505,,39.075,,495.41,,,,,50
2012-08-14 07:54:00,,0.0,1325.3,1359.0,,2684.3,,0.0,,24.101,,,,,13.839,,,22.678,6.9005,209.319952,,6.862288980459921,,216.53,1485.8914329389902,1444.412328776,,2930.3037617149894,,,,,0.0,,-99999.0,,35.17,,36.671,,38.946,,500.1,,,,,50
