measured_on,ac_current__758,ac_power__752,ac_volts__757,das_battery_voltage__769,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,module_temp_1__760,module_temp_3__762,system_id
2019-02-26 10:53:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 10:54:00,0.0,,0.0,,,,,0.0,,,2661.0,,,50
2019-02-26 10:55:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 10:56:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 10:57:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 10:58:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 10:59:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:00:00,0.0,,0.0,,,,,0.0,2224.0,,,,,50
2019-02-26 11:01:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:02:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:03:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:04:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:05:00,0.0,,0.0,,,,,0.0,,,2469.0,,,50
2019-02-26 11:06:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:07:00,0.0,,0.0,,,,,0.0,,,2461.0,,,50
2019-02-26 11:08:00,0.0,4861.0,0.0,,,,,0.0,,,,,,50
2019-02-26 11:09:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:10:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:11:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:12:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:13:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:14:00,0.0,,0.0,2524.0,,,,0.0,,,,,,50
2019-02-26 11:15:00,0.0,,0.0,,,,,0.0,,5276.0,,,,50
2019-02-26 11:16:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:17:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:18:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:19:00,0.0,4919.0,0.0,2435.0,,,,0.0,,,,,,50
2019-02-26 11:20:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:21:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:22:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:23:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:24:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:25:00,0.0,,0.0,,,,,0.0,,,2488.0,,,50
2019-02-26 11:26:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:27:00,0.0,,0.0,,,,,0.0,,5353.0,,,,50
2019-02-26 11:28:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:29:00,0.0,,0.0,,,,,0.0,,,2486.0,,,50
2019-02-26 11:30:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:31:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:32:00,0.0,,0.0,,,,,0.0,2268.0,,,,,50
2019-02-26 11:33:00,0.0,,0.0,,,,,0.0,2208.0,4849.0,,,,50
2019-02-26 11:34:00,0.0,,0.0,2432.0,,,,0.0,,,,,,50
2019-02-26 11:35:00,0.0,,0.0,,206.0,,,0.0,,,,,,50
2019-02-26 11:36:00,0.0,,0.0,2532.0,,,,0.0,,,,,,50
2019-02-26 11:37:00,0.0,,0.0,,,,,0.0,2309.0,,,,,50
2019-02-26 11:38:00,0.0,,0.0,2551.0,,,,0.0,,5457.0,,,,50
2019-02-26 11:39:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:40:00,0.0,,0.0,,,,,0.0,,5392.0,,,,50
2019-02-26 11:41:00,0.0,,0.0,2566.0,,,,0.0,,,,,,50
2019-02-26 11:42:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:43:00,0.0,4690.0,0.0,2591.0,,,,0.0,,,,,,50
2019-02-26 11:44:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:45:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:46:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:47:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:48:00,0.0,,0.0,2559.0,,,,0.0,,,,,,50
2019-02-26 11:49:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:50:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:51:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:52:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:53:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:54:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:55:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:56:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:57:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 11:58:00,0.0,,0.0,,,,,0.0,2274.0,,,,,50
2019-02-26 11:59:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:00:00,0.0,,0.0,,,,,0.0,,,,,43.0,50
2019-02-26 12:01:00,0.0,,0.0,,,,,0.0,2327.0,,,,,50
2019-02-26 12:02:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:03:00,0.0,4424.0,0.0,,,,,0.0,,,,,,50
2019-02-26 12:04:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:05:00,0.0,,0.0,2531.0,,,,0.0,,,,,,50
2019-02-26 12:06:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:07:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:08:00,0.0,,0.0,,,,,0.0,2304.0,,,,,50
2019-02-26 12:09:00,0.0,,0.0,2510.0,,,,0.0,,,,,,50
2019-02-26 12:10:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:11:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:12:00,0.0,,0.0,,,,,0.0,2309.0,,,,,50
2019-02-26 12:13:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:14:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:15:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:16:00,0.0,,0.0,,,,,0.0,,,2418.0,,,50
2019-02-26 12:17:00,0.0,,0.0,2598.0,,,,0.0,,,,,,50
2019-02-26 12:18:00,0.0,4602.0,0.0,,,,,0.0,2228.0,,2374.0,,,50
2019-02-26 12:19:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:20:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:21:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:22:00,0.0,4633.0,0.0,,,,,0.0,,,,,,50
2019-02-26 12:23:00,0.0,,0.0,2507.0,,,,0.0,2255.0,,,,,50
2019-02-26 12:24:00,0.0,,0.0,,,,,0.0,,5008.0,,,,50
2019-02-26 12:25:00,0.0,4698.0,0.0,,,,,0.0,,,,,,50
2019-02-26 12:26:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:27:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:28:00,0.0,,0.0,2575.0,,,,0.0,,,2477.0,,,50
2019-02-26 12:29:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:30:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:31:00,0.0,,0.0,2532.0,,,,0.0,,,,,,50
2019-02-26 12:32:00,0.0,,0.0,2522.0,,,,0.0,2233.0,,,,,50
2019-02-26 12:33:00,0.0,,0.0,,,,,0.0,2237.0,,,,,50
2019-02-26 12:34:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:35:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:36:00,0.0,,0.0,,,,,0.0,2225.0,,2429.0,,,50
2019-02-26 12:37:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:38:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:39:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:40:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:41:00,0.0,,0.0,,,,,0.0,2285.0,,,,,50
2019-02-26 12:42:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:43:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:44:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:45:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:46:00,0.0,,0.0,,,,,0.0,,5102.0,,,,50
2019-02-26 12:47:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:48:00,0.0,4616.0,0.0,2507.0,,,,0.0,,,,,,50
2019-02-26 12:49:00,0.0,,0.0,2495.0,,,,0.0,,,,,,50
2019-02-26 12:50:00,0.0,,0.0,,,,,0.0,,,2316.0,,,50
2019-02-26 12:51:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:52:00,0.0,,0.0,,,,,0.0,2275.0,,,,,50
2019-02-26 12:53:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:54:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:55:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:56:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:57:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 12:58:00,0.0,,0.0,,,,,0.0,2261.0,,2272.0,,,50
2019-02-26 12:59:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:00:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:01:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:02:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:03:00,0.0,,0.0,,,,,0.0,2251.0,,,,,50
2019-02-26 13:04:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:05:00,0.0,,0.0,,,,,0.0,,,2303.0,,,50
2019-02-26 13:06:00,0.0,,0.0,,,,,0.0,,,2304.0,,,50
2019-02-26 13:07:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:08:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:09:00,0.0,,0.0,,,,,0.0,,,2346.0,,,50
2019-02-26 13:10:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:11:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:12:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:13:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:14:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:15:00,0.0,,0.0,2491.0,,,,0.0,,,,,,50
2019-02-26 13:16:00,0.0,4572.0,0.0,,,,,0.0,,,,,,50
2019-02-26 13:17:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:18:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:19:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:20:00,0.0,,0.0,2494.0,,,,0.0,,,,,,50
2019-02-26 13:21:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:22:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:23:00,0.0,,0.0,,,,,0.0,,5042.0,,,,50
2019-02-26 13:24:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:25:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:26:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:27:00,0.0,,0.0,2429.0,,,,0.0,,,2237.0,,,50
2019-02-26 13:28:00,0.0,4594.0,0.0,,,,,0.0,,,,,,50
2019-02-26 13:29:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:30:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:31:00,0.0,,0.0,,,,,0.0,2252.0,,2404.0,,,50
2019-02-26 13:32:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:33:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:34:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:35:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:36:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:37:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:38:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:39:00,0.0,,0.0,2414.0,,,,0.0,,,,,,50
2019-02-26 13:40:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:41:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:42:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:43:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:44:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:45:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:46:00,0.0,,0.0,,,,,0.0,,,2292.0,,,50
2019-02-26 13:47:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:48:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:49:00,0.0,,0.0,2446.0,,,,0.0,,,,,,50
2019-02-26 13:50:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:51:00,0.0,,0.0,,,,,0.0,,4958.0,,,,50
2019-02-26 13:52:00,0.0,,0.0,,,,,0.0,,,2314.0,,,50
2019-02-26 13:53:00,0.0,,0.0,,,,,0.0,2263.0,,,,,50
2019-02-26 13:54:00,0.0,,0.0,2476.0,,,,0.0,,,,,,50
2019-02-26 13:55:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:56:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:57:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 13:58:00,0.0,,0.0,,,,,0.0,2256.0,,,,,50
2019-02-26 13:59:00,0.0,,0.0,,,,,0.0,2266.0,,,,,50
2019-02-26 14:00:00,0.0,,0.0,2488.0,,,,0.0,,,,,,50
2019-02-26 14:01:00,0.0,,0.0,2475.0,,,,0.0,,,,,,50
2019-02-26 14:02:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:03:00,0.0,,0.0,,,,,0.0,,4950.0,,,,50
2019-02-26 14:04:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:05:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:06:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:07:00,0.0,4356.0,0.0,,,,,0.0,,,,,,50
2019-02-26 14:08:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:09:00,0.0,,0.0,,,,,0.0,,4500.0,,,,50
2019-02-26 14:10:00,0.0,4053.0,0.0,,,,208.0,0.0,,,,,,50
2019-02-26 14:11:00,0.0,4024.0,0.0,,,,,0.0,,,,,,50
2019-02-26 14:12:00,0.0,,0.0,2216.0,,,,0.0,,,2062.0,,,50
2019-02-26 14:13:00,0.0,,0.0,,,,210.0,0.0,,,,,,50
2019-02-26 14:14:00,0.0,,0.0,2203.0,,,,0.0,,,,,,50
2019-02-26 14:15:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:16:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:17:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:18:00,0.0,,0.0,2279.0,,,,0.0,,,,,,50
2019-02-26 14:19:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:20:00,0.0,4305.0,0.0,,,,,0.0,,,,,,50
2019-02-26 14:21:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:22:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:23:00,0.0,,0.0,,,,206.0,0.0,,,,,,50
2019-02-26 14:24:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:25:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:26:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:27:00,0.0,,0.0,2287.0,,,,0.0,2085.0,,,,,50
2019-02-26 14:28:00,0.0,,0.0,,,,,0.0,2050.0,,,,,50
2019-02-26 14:29:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:30:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:31:00,0.0,,0.0,2235.0,,,,0.0,,,2091.0,,,50
2019-02-26 14:32:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:33:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:34:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:35:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:36:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:37:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:38:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:39:00,0.0,,0.0,,,,,0.0,,,,,37.0,50
2019-02-26 14:40:00,0.0,,0.0,,,,,0.0,1907.0,,,,,50
2019-02-26 14:41:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:42:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:43:00,0.0,,0.0,2049.0,,,,0.0,,4150.0,,,,50
2019-02-26 14:44:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:45:00,0.0,,0.0,,,,,0.0,1848.0,,,,,50
2019-02-26 14:46:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:47:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:48:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:49:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:50:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:51:00,0.0,,0.0,,,,,0.0,1824.0,,,,,50
2019-02-26 14:52:00,0.0,3691.0,0.0,,,,,0.0,,,,,,50
2019-02-26 14:53:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:54:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:55:00,0.0,,0.0,,,,,0.0,1836.0,,,,,50
2019-02-26 14:56:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:57:00,0.0,,0.0,,,,,0.0,1805.0,,,,,50
2019-02-26 14:58:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 14:59:00,0.0,,0.0,1946.0,,,,0.0,,,,,,50
2019-02-26 15:00:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:01:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:02:00,0.0,,0.0,,,,,0.0,1740.0,3817.0,,,,50
2019-02-26 15:03:00,0.0,,0.0,1869.0,,,,0.0,,,,,,50
2019-02-26 15:04:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:05:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:06:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:07:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:08:00,0.0,3392.0,0.0,,,,,0.0,,,,,,50
2019-02-26 15:09:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:10:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:11:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:12:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:13:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:14:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:15:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:16:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:17:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:18:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:19:00,0.0,,0.0,,,,,0.0,,3440.0,,,,50
2019-02-26 15:20:00,0.0,3111.0,0.0,,,,221.0,0.0,,,,,,50
2019-02-26 15:21:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:22:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:23:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:24:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:25:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:26:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:27:00,0.0,,0.0,1607.0,,,,0.0,,,,,,50
2019-02-26 15:28:00,0.0,2953.0,0.0,,,,,0.0,1465.0,,1488.0,,,50
2019-02-26 15:29:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:30:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:31:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:32:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:33:00,0.0,,0.0,,,,,0.0,1389.0,,,,,50
2019-02-26 15:34:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:35:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:36:00,0.0,2766.0,0.0,,,,,0.0,,,,,,50
2019-02-26 15:37:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:38:00,0.0,,0.0,,,,,0.0,,2965.0,,,,50
2019-02-26 15:39:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:40:00,0.0,,0.0,1399.0,,,,0.0,,,,,,50
2019-02-26 15:41:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:42:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:43:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:44:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:45:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:46:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:47:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:48:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:49:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:50:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:51:00,0.0,,0.0,,,,,0.0,1165.0,,,,,50
2019-02-26 15:52:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:53:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:54:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:55:00,0.0,2277.0,0.0,,,,,0.0,,,,,,50
2019-02-26 15:56:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:57:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:58:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 15:59:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:00:00,0.0,,0.0,,,,,0.0,,,1052.0,,,50
2019-02-26 16:01:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:02:00,0.0,,0.0,,,,,0.0,,2213.0,,,,50
2019-02-26 16:03:00,0.0,1993.0,0.0,,,,,0.0,,,,,,50
2019-02-26 16:04:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:05:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:06:00,0.0,1907.0,0.0,,,,,0.0,,,,,,50
2019-02-26 16:07:00,0.0,,0.0,,,,,0.0,,2065.0,,,,50
2019-02-26 16:08:00,0.0,,0.0,,,,,0.0,,2036.0,,,,50
2019-02-26 16:09:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:10:00,0.0,1802.0,0.0,,,,,0.0,,,,,,50
2019-02-26 16:11:00,0.0,1780.0,0.0,,,,,0.0,,,,,,50
2019-02-26 16:12:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:13:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:14:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:15:00,0.0,1683.0,0.0,,,,,0.0,,,,,,50
2019-02-26 16:16:00,0.0,1652.0,0.0,,,,,0.0,,,,,,50
2019-02-26 16:17:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:18:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:19:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:20:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:21:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:22:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:23:00,0.0,,0.0,,,,,0.0,,1591.0,,,,50
2019-02-26 16:24:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:25:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:26:00,0.0,1334.0,0.0,,,,,0.0,,,,,,50
2019-02-26 16:27:00,0.0,1312.0,0.0,,,,,0.0,,,,,,50
2019-02-26 16:28:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:29:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:30:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:31:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:32:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:33:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:34:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:35:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:36:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:37:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:38:00,0.0,,0.0,,,,,0.0,,1135.0,,,,50
2019-02-26 16:39:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:40:00,0.0,,0.0,,,,,0.0,,1087.0,,,,50
2019-02-26 16:41:00,0.0,,0.0,,,,227.0,0.0,,,,,,50
2019-02-26 16:42:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:43:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:44:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:45:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:46:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:47:00,0.0,,0.0,402.0,,,,0.0,,,,,,50
2019-02-26 16:48:00,0.0,,0.0,,,,,0.0,337.0,,,,,50
2019-02-26 16:49:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:50:00,0.0,,0.0,,,,,0.0,,,,,,50
2019-02-26 16:51:00,0.0,,0.0,,,,,0.0,,,,,,50
