measured_on,ac_current__758,ac_power__752,ac_volts__757,ambient_temp__759,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,inverter_temp_2__770,module_temp_1__760,module_temp_2__761,system_id
2018-12-14 09:04:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 09:05:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 09:06:00,0.0,,0.0,,,2293.0,,,,,0.0,,,,,,50
2018-12-14 09:07:00,0.0,,0.0,,,2308.0,,,,,0.0,,,,,,50
2018-12-14 09:08:00,0.0,,0.0,,,,,,,,0.0,,4591.0,,,,50
2018-12-14 09:09:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 09:10:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 09:11:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 09:12:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 09:13:00,0.0,,0.0,,,,,,,,0.0,,,2167.0,,,50
2018-12-14 09:14:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 09:15:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 09:16:00,0.0,4353.0,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 09:17:00,0.0,,0.0,,,,,,,,0.0,,4726.0,,,,50
2018-12-14 09:18:00,0.0,,0.0,,,2392.0,,,,,0.0,,,,,,50
2018-12-14 09:19:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 09:20:00,0.0,,0.0,,,,,,,,0.0,2189.0,4789.0,,,,50
2018-12-14 09:21:00,0.0,4432.0,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 09:22:00,0.0,,0.0,,,,,,,,0.0,,,2270.0,,,50
2018-12-14 09:23:00,0.0,4466.0,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 09:24:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 09:25:00,0.0,,0.0,,,,,,,,0.0,,,2265.0,,,50
2018-12-14 09:26:00,0.0,,0.0,,,,,,,,0.0,2199.0,4877.0,,,,50
2018-12-14 09:27:00,0.0,,0.0,,2418.0,,,,,,0.0,,,,,,50
2018-12-14 09:28:00,0.0,,0.0,,,,,,,,0.0,,,2279.0,,,50
2018-12-14 09:29:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 09:30:00,0.0,,0.0,,,,,,,,0.0,2220.0,,,,,50
2018-12-14 09:31:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 09:32:00,0.0,,0.0,,,2497.0,,,,,0.0,,,,,,50
2018-12-14 09:33:00,0.0,,0.0,,,,,,,,0.0,,,2308.0,,,50
2018-12-14 09:34:00,0.0,,0.0,,,,,,,,0.0,2235.0,,,,,50
2018-12-14 09:35:00,0.0,,0.0,,2453.0,,,,,,0.0,,,,,,50
2018-12-14 09:36:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 09:37:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 09:38:00,0.0,4590.0,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 09:39:00,0.0,,0.0,,2454.0,,,,,,0.0,,4973.0,,,,50
2018-12-14 09:40:00,0.0,,0.0,,,,,,,207.0,0.0,,,,,,50
2018-12-14 09:41:00,0.0,,0.0,,,2533.0,,,,,0.0,,,,,,50
2018-12-14 09:42:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 09:43:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 09:44:00,0.0,,0.0,,,2549.0,,,,,0.0,,,,,,50
2018-12-14 09:45:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 09:46:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 09:47:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 09:48:00,0.0,,0.0,,,,,205.0,,,0.0,2268.0,,2344.0,,,50
2018-12-14 09:49:00,0.0,,0.0,,2500.0,,,,,,0.0,,,,,,50
2018-12-14 09:50:00,0.0,,0.0,,2504.0,,,,,,0.0,,,,,,50
2018-12-14 09:51:00,0.0,4653.0,0.0,,,,,,,,0.0,2267.0,,2386.0,,,50
2018-12-14 09:52:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 09:53:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 09:54:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 09:55:00,0.0,4612.0,0.0,,2501.0,2545.0,,,,,0.0,,5046.0,,,,50
2018-12-14 09:56:00,0.0,,0.0,,,,,,,,0.0,,,2365.0,,,50
2018-12-14 09:57:00,0.0,,0.0,,,2550.0,,,,,0.0,,,,,,50
2018-12-14 09:58:00,0.0,,0.0,,2563.0,,,,,,0.0,,,,,,50
2018-12-14 09:59:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:00:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:01:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:02:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:03:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:04:00,0.0,,0.0,,,,,,,,0.0,,5121.0,,,,50
2018-12-14 10:05:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:06:00,0.0,,0.0,,,,,215.0,,,0.0,,,,,,50
2018-12-14 10:07:00,0.0,,0.0,,,,,,,,0.0,2320.0,,,,,50
2018-12-14 10:08:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:09:00,0.0,4770.0,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:10:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:11:00,0.0,,0.0,,,,,,,,0.0,2330.0,,,,,50
2018-12-14 10:12:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:13:00,0.0,,0.0,,,,,,,,0.0,,,2433.0,,,50
2018-12-14 10:14:00,0.0,,0.0,,,,,217.0,,,0.0,2320.0,,,,,50
2018-12-14 10:15:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:16:00,0.0,4772.0,0.0,,2422.0,,,,,,0.0,,5074.0,,,,50
2018-12-14 10:17:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:18:00,0.0,4763.0,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:19:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:20:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:21:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:22:00,0.0,,0.0,,,2650.0,,,,,0.0,,,,,,50
2018-12-14 10:23:00,0.0,,0.0,,,,,,,,0.0,,5033.0,,,,50
2018-12-14 10:24:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:25:00,0.0,4721.0,0.0,,2373.0,,,,,,0.0,,4956.0,,,,50
2018-12-14 10:26:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:27:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:28:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:29:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:30:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:31:00,0.0,,0.0,,2400.0,,,,,,0.0,,,,,,50
2018-12-14 10:32:00,0.0,,0.0,,,,,,,,0.0,,5094.0,2464.0,,,50
2018-12-14 10:33:00,0.0,,0.0,,,2681.0,,,,,0.0,,,,,,50
2018-12-14 10:34:00,0.0,,0.0,,,2684.0,,,,,0.0,,,,,,50
2018-12-14 10:35:00,0.0,,0.0,,2397.0,,,,,,0.0,,,,,,50
2018-12-14 10:36:00,0.0,,0.0,,,,,,,,0.0,2272.0,5086.0,,,,50
2018-12-14 10:37:00,0.0,4759.0,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:38:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:39:00,0.0,,0.0,,,,,,,,0.0,,,2442.0,,,50
2018-12-14 10:40:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:41:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:42:00,0.0,4693.0,0.0,,,,,,,,0.0,,,2390.0,,,50
2018-12-14 10:43:00,0.0,4757.0,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:44:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:45:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:46:00,0.0,,0.0,,,,,,,,0.0,2347.0,,,,,50
2018-12-14 10:47:00,0.0,,0.0,,,,,,,,0.0,,,2373.0,,,50
2018-12-14 10:48:00,0.0,,0.0,,,2673.0,,,,,0.0,,,,,,50
2018-12-14 10:49:00,0.0,4744.0,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:50:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:51:00,0.0,,0.0,,,,,,,,0.0,,,2468.0,,,50
2018-12-14 10:52:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:53:00,0.0,,0.0,,2615.0,,,,,,0.0,,,,,,50
2018-12-14 10:54:00,0.0,,0.0,,,,,,,,0.0,,,2462.0,,,50
2018-12-14 10:55:00,0.0,,0.0,,,,,,,,0.0,2223.0,,,,,50
2018-12-14 10:56:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:57:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 10:58:00,0.0,,0.0,,,,,,,,0.0,,,2377.0,,,50
2018-12-14 10:59:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:00:00,0.0,,0.0,,,2680.0,,,,,0.0,2228.0,5278.0,,,,50
2018-12-14 11:01:00,0.0,,0.0,,,,,,,,0.0,,,2373.0,,,50
2018-12-14 11:02:00,0.0,4690.0,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:03:00,0.0,,0.0,,,,12.0,,,,0.0,,,,,,50
2018-12-14 11:04:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:05:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:06:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:07:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:08:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:09:00,0.0,,0.0,,,,,,,,0.0,2275.0,,,,,50
2018-12-14 11:10:00,0.0,,0.0,,2612.0,,,,,,0.0,,,2357.0,,,50
2018-12-14 11:11:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:12:00,0.0,,0.0,,2588.0,2670.0,,,,,0.0,,,,,,50
2018-12-14 11:13:00,0.0,,0.0,,,,,,,,0.0,2223.0,,,,,50
2018-12-14 11:14:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:15:00,0.0,,0.0,,2527.0,,,,,,0.0,,,2483.0,,,50
2018-12-14 11:16:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:17:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:18:00,0.0,4723.0,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:19:00,0.0,,0.0,,,2693.0,,,,,0.0,,,,,,50
2018-12-14 11:20:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:21:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:22:00,0.0,,0.0,,,2735.0,,,,,0.0,,,,,,50
2018-12-14 11:23:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:24:00,0.0,,0.0,,,,,,,,0.0,,5163.0,,,,50
2018-12-14 11:25:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:26:00,0.0,,0.0,,,,,,,208.0,0.0,,,,,,50
2018-12-14 11:27:00,0.0,,0.0,,,,,,,,0.0,,5122.0,,,,50
2018-12-14 11:28:00,0.0,,0.0,,,,,,,,0.0,,5088.0,,,,50
2018-12-14 11:29:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:30:00,0.0,,0.0,,,,,,,,0.0,,,2490.0,,,50
2018-12-14 11:31:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:32:00,0.0,,0.0,,,,,,,,0.0,,,2465.0,,,50
2018-12-14 11:33:00,0.0,,0.0,,2370.0,,,,,,0.0,,,,,,50
2018-12-14 11:34:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:35:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:36:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:37:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:38:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:39:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:40:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:41:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:42:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:43:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:44:00,0.0,,0.0,,2606.0,,,,,,0.0,,,,,,50
2018-12-14 11:45:00,0.0,,0.0,,,,,,,,0.0,,5317.0,,,,50
2018-12-14 11:46:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:47:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:48:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:49:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:50:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:51:00,0.0,,0.0,,,2718.0,,,,207.0,0.0,2231.0,,,,,50
2018-12-14 11:52:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:53:00,0.0,,0.0,,,,,,,,0.0,2232.0,,,,,50
2018-12-14 11:54:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:55:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:56:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:57:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 11:58:00,0.0,,0.0,,,2731.0,,,,,0.0,,,,,,50
2018-12-14 11:59:00,0.0,,0.0,,,,,,,,0.0,,5296.0,,,,50
2018-12-14 12:00:00,0.0,,0.0,,2520.0,2730.0,,,,,0.0,,,2501.0,,,50
2018-12-14 12:01:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 12:02:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 12:03:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 12:04:00,0.0,,0.0,,,,,,,,0.0,2303.0,,,,,50
2018-12-14 12:05:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 12:06:00,0.0,,0.0,,,,,,,,0.0,2280.0,,,,,50
2018-12-14 12:07:00,0.0,,0.0,,,,,,,,0.0,,,2493.0,,,50
2018-12-14 12:08:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 12:09:00,0.0,,0.0,,,,,,,,0.0,,,2482.0,,,50
2018-12-14 12:10:00,0.0,,0.0,,,,,,,206.0,0.0,2246.0,,,,,50
2018-12-14 12:11:00,0.0,,0.0,,,,,,,,0.0,,,2475.0,,,50
2018-12-14 12:12:00,0.0,,0.0,,,,,,,,0.0,2236.0,,,,,50
2018-12-14 12:13:00,0.0,,0.0,,2527.0,,,,,,0.0,,,,,,50
2018-12-14 12:14:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 12:15:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 12:16:00,0.0,,0.0,,,2672.0,,,,,0.0,,,,,,50
2018-12-14 12:17:00,0.0,,0.0,,,,,,,,0.0,,5232.0,,,,50
2018-12-14 12:18:00,0.0,,0.0,,,,,,,,0.0,,,2435.0,,,50
2018-12-14 12:19:00,0.0,,0.0,,,2531.0,,,,,0.0,2226.0,,,,,50
2018-12-14 12:20:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 12:21:00,0.0,,0.0,,,,,,,,0.0,,5160.0,,,,50
2018-12-14 12:22:00,0.0,,0.0,,2642.0,,,,,,0.0,,,,,,50
2018-12-14 12:23:00,0.0,,0.0,,,,,,,,0.0,2243.0,,2341.0,,,50
2018-12-14 12:24:00,0.0,,0.0,,,,,,,,0.0,2233.0,,,,,50
2018-12-14 12:25:00,0.0,4689.0,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 12:26:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 12:27:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 12:28:00,0.0,,0.0,,,2644.0,,,,,0.0,,,,,,50
2018-12-14 12:29:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 12:30:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 12:31:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 12:32:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 12:33:00,0.0,,0.0,,,,,,,,0.0,,5136.0,,,,50
2018-12-14 12:34:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 12:35:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 12:36:00,0.0,,0.0,,,,,,,,0.0,,,2414.0,,,50
2018-12-14 12:37:00,0.0,,0.0,,,2625.0,,,,,0.0,,,,,,50
2018-12-14 12:38:00,0.0,4634.0,0.0,,,,,,,,0.0,,5237.0,2400.0,,,50
2018-12-14 12:39:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 12:40:00,0.0,4633.0,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 12:41:00,0.0,4639.0,0.0,,,,,,,,0.0,,5185.0,,,,50
2018-12-14 12:42:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 12:43:00,0.0,,0.0,,2524.0,,,,,,0.0,,,,,,50
2018-12-14 12:44:00,0.0,,0.0,,,,,206.0,,,0.0,,,,,,50
2018-12-14 12:45:00,0.0,,0.0,,,,,,,,0.0,,,2256.0,,,50
2018-12-14 12:46:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 12:47:00,0.0,,0.0,,,2569.0,,,,,0.0,,,,,,50
2018-12-14 12:48:00,0.0,,0.0,,2463.0,,,,,,0.0,,5027.0,,,,50
2018-12-14 12:49:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 12:50:00,0.0,,0.0,,,2550.0,,,,,0.0,,,,,,50
2018-12-14 12:51:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 12:52:00,0.0,,0.0,,,,,,,,0.0,2270.0,,,,,50
2018-12-14 12:53:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 12:54:00,0.0,,0.0,,2475.0,,,,,,0.0,,,,,,50
2018-12-14 12:55:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 12:56:00,0.0,,0.0,,,,,,,,0.0,,,2311.0,,,50
2018-12-14 12:57:00,0.0,,0.0,,2362.0,,,,,,0.0,,,,,,50
2018-12-14 12:58:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 12:59:00,0.0,,0.0,,,,,,,,0.0,2119.0,,2183.0,,,50
2018-12-14 13:00:00,0.0,4513.0,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 13:01:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 13:02:00,0.0,,0.0,,,,,,,,0.0,,4885.0,,,,50
2018-12-14 13:03:00,0.0,,0.0,,2314.0,,,,,,0.0,,,,,,50
2018-12-14 13:04:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 13:05:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 13:06:00,0.0,,0.0,,,,,,,,0.0,,,2277.0,,,50
2018-12-14 13:07:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 13:08:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 13:09:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 13:10:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 13:11:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 13:12:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 13:13:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 13:14:00,0.0,,0.0,,,,,206.0,,,0.0,,,,,,50
2018-12-14 13:15:00,0.0,,0.0,,,,,,,,0.0,,4724.0,,,,50
2018-12-14 13:16:00,0.0,,0.0,,,,,,,,0.0,2142.0,,,,,50
2018-12-14 13:17:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 13:18:00,0.0,,0.0,,2337.0,,,,,,0.0,,,,,,50
2018-12-14 13:19:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 13:20:00,0.0,,0.0,,,,,,,,0.0,,,2177.0,,,50
2018-12-14 13:21:00,0.0,,0.0,,2242.0,,,,,,0.0,,,,,,50
2018-12-14 13:22:00,0.0,4274.0,0.0,,,,,205.0,,,0.0,,,,,,50
2018-12-14 13:23:00,0.0,,0.0,,,,,,,,0.0,,4640.0,,,,50
2018-12-14 13:24:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 13:25:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 13:26:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 13:27:00,0.0,,0.0,,,2336.0,,,,,0.0,2081.0,,2142.0,,,50
2018-12-14 13:28:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 13:29:00,0.0,,0.0,,,,,,,,0.0,,4491.0,,,,50
2018-12-14 13:30:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 13:31:00,0.0,,0.0,,,,,,,,0.0,,4558.0,,,,50
2018-12-14 13:32:00,0.0,,0.0,,2202.0,,,,,,0.0,,,,,,50
2018-12-14 13:33:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 13:34:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 13:35:00,0.0,,0.0,15.0,,2296.0,,,,,0.0,2040.0,,,,,50
2018-12-14 13:36:00,0.0,,0.0,,,,,,,,0.0,2063.0,,,,,50
2018-12-14 13:37:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 13:38:00,0.0,4103.0,0.0,,,,,,,,0.0,2022.0,,,,,50
2018-12-14 13:39:00,0.0,,0.0,,2106.0,,,,,,0.0,,,2074.0,,,50
2018-12-14 13:40:00,0.0,,0.0,,,,,,,,0.0,,4436.0,2063.0,,,50
2018-12-14 13:41:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 13:42:00,0.0,,0.0,,,2228.0,,,,,0.0,,,,,,50
2018-12-14 13:43:00,0.0,,0.0,,,,,,,,0.0,1977.0,,2042.0,,,50
2018-12-14 13:44:00,0.0,3912.0,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 13:45:00,0.0,,0.0,,,,,,,,0.0,1968.0,,,,,50
2018-12-14 13:46:00,0.0,,0.0,,,,,,,,0.0,,,1999.0,,,50
2018-12-14 13:47:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 13:48:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 13:49:00,0.0,,0.0,,,,,,,,0.0,,4280.0,,,,50
2018-12-14 13:50:00,0.0,,0.0,,,2159.0,,,,205.0,0.0,,,1980.0,,,50
2018-12-14 13:51:00,0.0,,0.0,,2111.0,,,,,,0.0,,,,,,50
2018-12-14 13:52:00,0.0,3896.0,0.0,,2104.0,,,,,,0.0,1924.0,,,,,50
2018-12-14 13:53:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 13:54:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 13:55:00,0.0,3868.0,0.0,,2082.0,,,,,,0.0,,,,,,50
2018-12-14 13:56:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 13:57:00,0.0,3826.0,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 13:58:00,0.0,,0.0,,,,,,,,0.0,,4152.0,,,,50
2018-12-14 13:59:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 14:00:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 14:01:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 14:02:00,0.0,,0.0,,,,,,,,0.0,,4074.0,,,,50
2018-12-14 14:03:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 14:04:00,0.0,,0.0,,,,,,,,0.0,,4037.0,,,,50
2018-12-14 14:05:00,0.0,3687.0,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 14:06:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 14:07:00,0.0,,0.0,,1984.0,,,,,,0.0,,,,,,50
2018-12-14 14:08:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 14:09:00,0.0,3697.0,0.0,,,2022.0,,,,,0.0,,,,,,50
2018-12-14 14:10:00,0.0,,0.0,,,2016.0,,,,,0.0,,,,,,50
2018-12-14 14:11:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 14:12:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 14:13:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 14:14:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 14:15:00,0.0,,0.0,,,,,,,,0.0,1770.0,,,,,50
2018-12-14 14:16:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 14:17:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 14:18:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 14:19:00,0.0,,0.0,,,,,,,,0.0,,3825.0,,,,50
2018-12-14 14:20:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 14:21:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 14:22:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 14:23:00,0.0,,0.0,,,,,,,,0.0,1699.0,,,,,50
2018-12-14 14:24:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 14:25:00,0.0,,0.0,,,,,208.0,,,0.0,,,,,,50
2018-12-14 14:26:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
2018-12-14 14:27:00,0.0,,0.0,,,,,,,,0.0,,,,,,50
