measured_on,ac_current__251,ac_current__633,ac_current__669,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__247,ac_power__629,ac_power__665,ac_power__752,ac_voltage__250,ac_voltage__632,ac_voltage__668,ac_volts__757,ambient_temp__252,ambient_temp__634,ambient_temp__670,ambient_temp__759,das_battery_voltage__769,das_temp__662,das_temperature__764,dc_current__631,dc_neg_current__4685,dc_neg_current__756,dc_neg_voltage__4684,dc_neg_voltage__755,dc_pos_current__249,dc_pos_current__667,dc_pos_current__754,dc_pos_voltage__248,dc_pos_voltage__666,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__246,dc_power__628,dc_power__664,dc_power__751,dc_power_neg__4686,dc_voltage__630,inv_temp__661,inverter_temp_2__770,inverter_temp__256,inverter_temp__673,inveter_temp__763,module10nw_temp__640,module1sw_temp__659,module3_temp__639,module5se_temp__660,module6ne_temp__641,module8_temp_bot__637,module8_temp_mid__636,module8_temp_top__635,module_current_10__651,module_current_1__642,module_current_2__643,module_current_3__644,module_current_4__645,module_current_5__646,module_current_6__647,module_current_7__648,module_current_8__649,module_current_9__650,module_temp_1__253,module_temp_1__671,module_temp_1__760,module_temp_2__254,module_temp_2__672,module_temp_2__761,module_temp_3__255,module_temp_3__4687,module_temp_3__762,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,photodiode_1__652,photodiode_2__653,photodiode_3__654,photodiode_4__655,photodiode_5__656,photodiode_6__657,poa_irradiance_1__627,poa_irradiance_2__658,poa_irradiance__245,poa_irradiance__663,poa_irradiance__750,reflector_temp_1__638,system_id
2012-10-10 00:21:00,,,,0.0,0.4516,0.0,,,,0.4516,,,,0.0,,,,6.4902,13.98,,17.664,,,0.0071999999999999,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,17.389,,,17.119,,,2.6837,,,,,,,,,,,,,,,-1.6121,,50
2012-10-10 00:22:00,,,,0.0,0.4966999999999999,-0.5869999999999999,,,,-0.0903,,,,0.0,,,,6.4507,13.98,,17.654,,,0.0071,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,17.331,,,17.096,,,2.6363,,,,,,,,,,,,,,,-1.6121,,50
2012-10-10 00:23:00,,,,0.0,0.5419,-0.4063999999999999,,,,0.1355,,,,0.0,,,,6.4349,13.98,,17.654,,,0.0068999999999999,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,17.327,,,17.095,,,2.6146,,,,,,,,,,,,,,,-1.6121,,50
2012-10-10 00:24:00,,,,0.0,0.4516,0.1806,,,,0.6321999999999999,,,,0.0,,,,6.4187,13.98,,17.654,,,0.0068999999999999,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,17.323,,,17.097,,,2.5727,,,,,,,,,,,,,,,-1.6121,,50
2012-10-10 00:25:00,,,,0.0,0.4516,0.2031999999999999,,,,0.6548,,,,0.0,,,,6.3967,13.98,,17.652,,,0.0068999999999999,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,17.333,,,17.065,,,2.5284,,,,,,,,,,,,,,,-1.6121,,50
2012-10-10 00:26:00,,,,0.0,0.4516,-0.2484,,,,0.2031999999999999,,,,0.0,,,,6.3773,13.98,,17.643,,,0.0073,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,17.331,,,17.059,,,2.5056,,,,,,,,,,,,,,,-1.5449,,50
2012-10-10 00:27:00,,,,0.0,0.4741,-0.158,,,,0.3160999999999999,,,,0.0,,,,6.3484,13.979,,17.642,,,0.0071999999999999,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,17.33,,,17.052,,,2.466,,,,,,,,,,,,,,,-1.5953,,50
2012-10-10 00:28:00,,,,0.0,0.5192999999999999,0.0225999999999999,,,,0.5419,,,,0.0,,,,6.3023,13.98,,17.642,,,0.0076,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,17.344,,,17.045,,,2.4594,,,,,,,,,,,,,,,-1.5281,,50
2012-10-10 00:29:00,,,,0.0,0.4741,-0.6321999999999999,,,,-0.158,,,,0.0,,,,6.2597,13.98,,17.639,,,0.0068999999999999,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,17.347,,,17.034,,,2.442,,,,,,,,,,,,,,,-1.377,,50
2012-10-10 00:30:00,,,,0.0,0.5419,-0.5644,,,,-0.0225999999999999,,,,0.0,,,,6.2276,13.981,,17.631,,,0.0068999999999999,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,17.337,,,17.034,,,2.4144,,,,,,,,,,,,,,,-1.2259,,50
2012-10-10 00:31:00,,,,0.0,0.5192999999999999,-0.2708999999999999,,,,0.2484,,,,0.0,,,,6.1952,13.98,,17.63,,,0.0067999999999999,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,17.321,,,16.993,,,2.3738,,,,,,,,,,,,,,,-1.2091,,50
2012-10-10 00:32:00,,,,0.0,0.4966999999999999,-0.2031999999999999,,,,0.2934999999999999,,,,0.0,,,,6.1451,13.98,,17.624,,,0.0071,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,17.295,,,16.956,,,2.2879,,,,,,,,,,,,,,,-1.3434,,50
2012-10-10 00:33:00,,,,0.0,0.4966999999999999,-0.5192999999999999,,,,-0.0225999999999999,,,,0.0,,,,6.0695,13.981,,17.619,,,0.0068999999999999,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,17.251,,,16.952,,,2.1789,,,,,,,,,,,,,,,-1.5785,,50
2012-10-10 00:34:00,,,,0.0,0.5192999999999999,-0.5869999999999999,,,,-0.0676999999999999,,,,0.0,,,,6.0073,13.981,,17.617,,,0.0071,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,17.209,,,16.914,,,2.0727,,,,,,,,,,,,,,,-1.7129,,50
2012-10-10 00:35:00,,,,0.0,0.5419,-0.0903,,,,0.4516,,,,0.0,,,,5.9557,13.98,,17.608,,,0.0067999999999999,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,17.194,,,16.874,,,1.9996,,,,,,,,,,,,,,,-1.9816,,50
2012-10-10 00:36:00,,,,0.0,0.4966999999999999,-0.1129,,,,0.3837999999999999,,,,0.0,,,,5.9117,13.981,,17.607,,,0.0068999999999999,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,17.179,,,16.827,,,1.9484,,,,,,,,,,,,,,,-2.0152,,50
2012-10-10 00:37:00,,,,0.0,0.4741,-0.2484,,,,0.2258,,,,0.0,,,,5.8189,13.98,,17.598,,,0.0067999999999999,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,17.172,,,16.794,,,1.8466,,,,,,,,,,,,,,,-2.0655,,50
2012-10-10 00:38:00,,,,0.0,0.4741,-0.0676999999999999,,,,0.4063999999999999,,,,0.0,,,,5.7131,13.98,,17.598,,,0.0067999999999999,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,17.169,,,16.772,,,1.7466,,,,,,,,,,,,,,,-2.4014,,50
2012-10-10 00:39:00,,,,0.0,0.5869999999999999,0.0,,,,0.5869999999999999,,,,0.0,,,,5.6262,13.981,,17.588,,,0.0071,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,17.143,,,16.761,,,1.6707,,,,,,,,,,,,,,,-2.5189,,50
2012-10-10 00:40:00,,1.685,,0.0,0.4289999999999999,-0.6321999999999999,,21.49,,-0.2031999999999999,,243.7,,0.0,,1.739,,5.5817,13.98,1.682,17.584,0.0,,0.0068999999999999,,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,0.0429999999999999,14.55,0.0,,,-99999.0,0.567,0.4259999999999999,-0.197,-0.625,-0.517,0.033,-0.083,-0.232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,17.145,,,16.738,,,1.5844,,,,,629.8,500.3,592.1,-7999.0,-4020.0,312.3,-2.043,0.0,,,-2.8212,-0.553,50
2012-10-10 00:41:00,,,,0.0,0.4966999999999999,-0.6321999999999999,,,,-0.1355,,,,0.0,,,,5.5376,13.981,,17.581,,,0.0071,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,17.105,,,16.722,,,1.5398,,,,,,,,,,,,,,,-2.8212,,50
2012-10-10 00:42:00,,,,0.0,0.4741,0.4063999999999999,,,,0.8805,,,,0.0,,,,5.4883,13.981,,17.573,,,0.0074999999999999,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,33.518,,,,,,,,,,,,,,,,,,,,,17.084,,,16.734,,,1.5356,,,,,,,,,,,,,,,-2.8212,,50
2012-10-10 00:43:00,,,,0.0,0.5419,0.4063999999999999,,,,0.9483,,,,0.0,,,,5.486,13.982,,17.566,,,0.0076,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,17.039,,,16.713,,,1.4478,,,,,,,,,,,,,,,-2.8212,,50
2012-10-10 00:44:00,,,,0.0,0.4063999999999999,-0.6773,,,,-0.2708999999999999,,,,0.0,,,,5.4473,13.982,,17.561,,,0.0071,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,16.979,,,16.649,,,1.3747,,,,,,,,,,,,,,,-2.8212,,50
2012-10-10 00:45:00,,,,0.0,0.4063999999999999,-0.5419,,,,-0.1355,,,,0.0,,,,5.3703,13.982,,17.553,,,0.0068999999999999,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,16.934,,,16.588,,,1.343,,,,,,,,,,,,,,,-2.8548,,50
2012-10-10 00:46:00,,,,0.0,0.4289999999999999,-0.3160999999999999,,,,0.1129,,,,0.0,,,,5.3536,13.982,,17.548,,,0.0071999999999999,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,16.938,,,16.559,,,1.3615,,,,,,,,,,,,,,,-3.0731,,50
2012-10-10 00:47:00,,,,0.0,0.5192999999999999,0.0225999999999999,,,,0.5419,,,,0.0,,,,5.35,13.983,,17.54,,,0.0073,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,16.931,,,16.552,,,1.343,,,,,,,,,,,,,,,-2.8716,,50
2012-10-10 00:48:00,,,,0.0,0.5419,-0.3612,,,,0.1806,,,,0.0,,,,5.3009,13.983,,17.535,,,0.0077999999999999,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,16.904,,,16.569,,,1.3297,,,,,,,,,,,,,,,-2.8212,,50
2012-10-10 00:49:00,,,,0.0,0.4289999999999999,-0.4966999999999999,,,,-0.0676999999999999,,,,0.0,,,,5.3192,13.983,,17.527,,,0.0068999999999999,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,16.894,,,16.54,,,1.3279,,,,,,,,,,,,,,,-2.8212,,50
2012-10-10 00:50:00,,,,0.0,0.5192999999999999,-0.1806,,,,0.3387,,,,0.0,,,,5.3404,13.982,,17.517,,,0.0082,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,16.83,,,16.475,,,1.2788,,,,,,,,,,,,,,,-2.7876,,50
2012-10-10 00:51:00,,,,0.0,0.5419,0.0,,,,0.5419,,,,0.0,,,,5.2923,13.983,,17.513,,,0.0073,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,16.788,,,16.425,,,1.2335,,,,,,,,,,,,,,,-2.754,,50
2012-10-10 00:52:00,,,,0.0,0.5644,0.6321999999999999,,,,1.1966,,,,0.0,,,,5.2232,13.983,,17.507,,,0.0077999999999999,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,27.544,,,,,,,,,,,,,,,,,,,,,16.799,,,16.396,,,1.134,,,,,,,,,,,,,,,-2.8212,,50
2012-10-10 00:53:00,,,,0.0,0.4516,0.158,,,,0.6096,,,,0.0,,,,5.1578,13.983,,17.495,,,0.008,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,16.807,,,16.368,,,1.0312,,,,,,,,,,,,,,,-2.8212,,50
2012-10-10 00:54:00,,,,0.0,0.5869999999999999,0.1355,,,,0.7225,,,,0.0,,,,5.0916,13.984,,17.486,,,0.0083,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,16.785,,,16.388,,,0.9611,,,,,,,,,,,,,,,-2.8212,,50
2012-10-10 00:55:00,,,,0.0,0.3160999999999999,-0.3612,,,,-0.0451999999999999,,,,0.0,,,,5.0211,13.983,,17.48,,,0.0076,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,16.775,,,16.389,,,1.0245,,,,,,,,,,,,,,,-2.754,,50
2012-10-10 00:56:00,,,,0.0,0.4741,-0.5419,,,,-0.0676999999999999,,,,0.0,,,,4.9375,13.984,,17.468,,,0.0076,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,16.802,,,16.361,,,1.0083,,,,,,,,,,,,,,,-2.6869,,50
2012-10-10 00:57:00,,,,0.0,0.5192999999999999,0.6321999999999999,,,,1.1515,,,,0.0,,,,4.8874,13.984,,17.461,,,0.0074999999999999,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,27.541,,,,,,,,,,,,,,,,,,,,,16.826,,,16.355,,,1.1352,,,,,,,,,,,,,,,-2.5357,,50
2012-10-10 00:58:00,,,,0.0,0.4289999999999999,0.2934999999999999,,,,0.7225,,,,0.0,,,,4.9175,13.984,,17.452,,,0.0074999999999999,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,36.941,,,,,,,,,,,,,,,,,,,,,16.889,,,16.384,,,1.1621,,,,,,,,,,,,,,,-2.5189,,50
2012-10-10 00:59:00,,,,0.0,0.6321999999999999,0.2484,,,,0.8805,,,,0.0,,,,5.051,13.986,,17.44,,,0.0074999999999999,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,16.937,,,16.419,,,1.2146,,,,,,,,,,,,,,,-2.4686,,50
2012-10-10 01:00:00,,,,0.0,0.5419,-0.4289999999999999,,,,0.1129,,,,0.0,,,,5.2046,13.985,,17.43,,,0.0077999999999999,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,16.956,,,16.466,,,1.3085,,,,,,,,,,,,,,,-2.3846,,50
2012-10-10 01:01:00,,,,0.0,0.5192999999999999,-0.3837999999999999,,,,0.1355,,,,0.0,,,,5.3209,13.986,,17.418,,,0.0074999999999999,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,16.964,,,16.482,,,1.3376,,,,,,,,,,,,,,,-2.3006,,50
2012-10-10 01:02:00,,,,0.0,0.4966999999999999,0.3612,,,,0.8579999999999999,,,,0.0,,,,5.3641,13.986,,17.408,,,0.0079,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,16.973,,,16.517,,,1.3483,,,,,,,,,,,,,,,-2.0823,,50
2012-10-10 01:03:00,,,,0.0,0.3612,-0.6321999999999999,,,,-0.2708999999999999,,,,0.0,,,,5.3645,13.986,,17.398,,,0.0076,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,16.95,,,16.531,,,1.3271,,,,,,,,,,,,,,,-2.0319,,50
2012-10-10 01:04:00,,,,0.0,0.4516,-0.1129,,,,0.3387,,,,0.0,,,,5.2957,13.986,,17.388,,,0.0079,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,16.941,,,16.514,,,1.3413,,,,,,,,,,,,,,,-2.0152,,50
2012-10-10 01:05:00,,,,0.0,0.4289999999999999,-0.5644,,,,-0.1355,,,,0.0,,,,5.2316,13.986,,17.378,,,0.0074999999999999,,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,,,,0.0,,,-99999.0,,,,,,,,,,,,,,,,,,,,,16.947,,,16.499,,,1.3601,,,,,,,,,,,,,,,-2.0152,,50
