measured_on,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__752,ac_volts__757,ambient_temp__1222,ambient_temp__759,biased_3_10_leakage_na__1236,biased_3_11_leakage_na__1237,biased_3_12_leakage_na__1238,biased_3_13_leakage_na__1239,biased_3_16_leakage_na__1242,biased_3_3b_leakage_na__5161,biased_3_4b_leakage_na__5162,biased_module_3_10_mv__1209,biased_module_3_11_mv__1210,biased_module_3_12_mv__1211,biased_module_3_13_mv__1212,biased_module_3_14_mv__1213,biased_module_3_15_mv__1214,biased_module_3_16_mv__1215,biased_module_3_4_mv__1203,biased_module_3_5_mv__1204,biased_module_3_6_mv__1205,biased_module_3_7_mv__1206,biased_module_3_8_mv__1207,biased_module_3_9_mv__1208,biased_module_voltage__1202,biased_module_voltage__1226,control_module_temp__1218,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__751,gh_irradiance__1217,hviv_load_temp_1__1191,hviv_load_temp_2__1192,hviv_load_temp_3__1193,inverter_temp_2__770,inveter_temp__763,irradiance_average__1224,irradiance_stability__1225,mod10_coulombs__1252,mod11_coulombs__1253,mod12_coulombs__1254,mod1_coulombs__1243,mod2_coulombs__1244,mod3b_coulombs__5164,mod4b_coulombs__5165,mod5b_coulombs__5166,module_temp_1__760,module_temp_2__761,module_temp_3__762,module_temp_5_1__4821,poa_irradiance__750,precipitation__4822,relative_humidity__1223,unbiased_3_1_leakage_na__1227,unbiased_3_2_leakage_na__1228,unbiased_3_5b_leakage_na__5163,unbiased_module_3_1_mv__1199,unbiased_module_3_2_mv__1200,unbiased_module_3_3_mv__1201,unbiased_module_temp_3_1__1195,unbiased_module_temp_3_2__1196,unbiased_module_temp_3_3__1197,wind_direction__1221,wind_speed__1220,system_id
2012-11-21 07:19:00,0.0,856.6599999999999,879.65,1736.3,0.0,,10.405,,,,,,,,,,,,,,,,,,,,,,,,13.958,18.424,4.0566,232.866942,3.97992822012495,243.66,969.749310115645,944.6480369172002,1914.3973470328497,,,,,0.0,-99999.0,,,,,,,,,,,22.056,22.421,13.573,,290.91,,,,,,,,,,,,,,50
2012-11-21 07:20:00,0.0,883.9299999999998,905.47,1789.4,0.0,,10.368,,,,,,,,,,,,,,,,,,,,,,,,13.958,18.427,4.1488,234.837968,4.13152997474412,241.52,997.8471195001987,974.2957616384,1972.1428811386,,,,,0.0,-99999.0,,,,,,,,,,,22.428,23.511,13.87,,299.49,,,,,,,,,,,,,,50
2012-11-21 07:21:00,0.0,908.75,931.6,1840.4,0.0,,10.407,,,,,,,,,,,,,,,,,,,,,,,,13.958,18.428,4.2491,235.24421,4.27588727901103,239.87,1025.65708161638,999.576172711,2025.23325432738,,,,,0.0,-99999.0,,,,,,,,,,,22.75,23.368,14.196,,307.35,,,,,,,,,,,,,,50
2012-11-21 07:22:00,0.0,931.57,956.82,1888.4,0.0,,10.447,,,,,,,,,,,,,,,,,,,,,,,,13.957,18.428,4.3442,235.77082,4.34248305197395,242.15,1051.53227103549,1024.235596244,2075.76786727949,,,,,0.0,-99999.0,,,,,,,,,,,23.071,24.298,14.539,,314.87,,,,,,,,,,,,,,50
2012-11-21 07:23:00,0.0,959.02,984.35,1943.4,0.0,,10.587,,,,,,,,,,,,,,,,,,,,,,,,13.957,18.428,4.5143,233.318322,4.53775089724844,238.31,1081.39141632328,1053.2689010046,2134.66031732788,,,,,0.0,-99999.0,,,,,,,,,,,23.446,24.414,14.88,,323.79,,,,,,,,,,,,,,50
2012-11-21 07:24:00,0.0,982.77,1008.6,1991.4,0.0,,10.806,,,,,,,,,,,,,,,,,,,,,,,,13.957,18.429,4.6336,232.716482,4.61883557091586,239.74,1107.31963977137,1078.3150909952,2185.6347307665696,,,,,0.0,-99999.0,,,,,,,,,,,23.851,25.23,15.24,,331.29,,,,,,,,,,,,,,50
2012-11-21 07:25:00,0.0,1009.9,1034.8,2044.7,0.0,,11.11,,,,,,,,,,,,,,,,,,,,,,,,13.958,18.437,4.7509,233.092632,4.7589392529576,238.4,1134.53111790509,1107.3997853688002,2241.9309032738897,,,,,0.0,-99999.0,,,,,,,,,,,24.293,24.709,15.58,,340.16,,,,,,,,,,,,,,50
2012-11-21 07:26:00,0.0,1033.6,1070.8,2104.5,0.0,,11.385,,,,,,,,,,,,,,,,,,,,,,,,13.958,18.44,4.8201,235.108796,4.81244184500864,241.49,1162.15658115114,1133.2479075996,2295.40448875074,,,,,0.0,-99999.0,,,,,,,,,,,24.712,25.906,15.937,,347.89,,,,,,,,,,,,,,50
2012-11-21 07:27:00,0.0,1052.4,1084.3,2136.7,0.0,,11.469,,,,,,,,,,,,,,,,,,,,,,,,13.957,18.44,4.917,234.522002,4.92084274890336,240.29,1182.4293041339902,1153.144683834,2335.5739879679904,,,,,0.0,-99999.0,,,,,,,,,,,25.094,25.57,16.279,,354.28,,,,,,,,,,,,,,50
2012-11-21 07:28:00,0.0,1085.0,1096.7,2181.7,0.0,,11.477,,,,,,,,,,,,,,,,,,,,,,,,13.958,18.44,5.0556,232.340332,5.020470556958659,239.87,1204.26027249767,1174.6197824592,2378.8800549568696,,,,,0.0,-99999.0,,,,,,,,,,,25.509,26.607,16.674,,361.07,,,,,,,,,,,,,,50
2012-11-21 07:29:00,0.0,1087.0,1122.9,2209.9,0.0,,11.586,,,,,,,,,,,,,,,,,,,,,,,,13.957,18.441,5.1131,232.68639,5.107935663963841,238.63,1218.90668749169,1189.748780709,2408.6554682006895,,,,,0.0,-99999.0,,,,,,,,,,,25.871,26.425,17.131,,365.56,,,,,,,,,,,,,,50
2012-11-21 07:30:00,0.0,1113.7,1152.3,2266.0,0.0,,11.75,,,,,,,,,,,,,,,,,,,,,,,,13.958,18.45,5.1729,234.431726,5.18556426957331,239.69,1242.9278997740298,1212.6918754254002,2455.6197751994296,,,,,0.0,-99999.0,,,,,,,,,,,26.442,27.384,17.531,,372.83,,,,,,,,,,,,,,50
2012-11-21 07:31:00,0.0,1149.8,1170.8,2320.6,0.0,,11.979,,,,,,,,,,,,,,,,,,,,,,,,13.958,18.452,5.3857,230.038294,5.277415924498199,240.57,1269.58794895653,1238.9172399958,2508.5051889523297,,,,,0.0,-99999.0,,,,,,,,,,,26.399,26.756,17.87,,381.56,,,,,,,,,,,,,,50
2012-11-21 07:32:00,0.0,1178.2,1199.7,2377.9,0.0,,12.171,,,,,,,,,,,,,,,,,,,,,,,,13.958,18.452,5.4363,233.58915,5.52791439585272,235.05,1299.33627874518,1269.860696145,2569.19697489018,,,,,0.0,-99999.0,,,,,,,,,,,26.677,27.889,18.157,,390.88,,,,,,,,,,,,,,50
2012-11-21 07:33:00,0.0,1206.7,1238.6,2445.4,0.0,,12.197,,,,,,,,,,,,,,,,,,,,,,,,13.957,18.459,5.618,232.204918,5.64575302405955,236.65,1336.06745314369,1304.527229324,2640.5946824676894,,,,,0.0,-99999.0,,,,,,,,,,,27.088,28.284,18.508,,402.48,,,,,,,,,,,,,,50
2012-11-21 07:34:00,0.0,1224.4,1268.1,2492.5,0.0,,12.115,,,,,,,,,,,,,,,,,,,,,,,,13.957,18.464,5.7364,232.069504,5.7824671008906,235.67,1362.75402166689,1331.2435027456002,2693.9975244124903,,,,,0.0,-99999.0,,,,,,,,,,,27.533,28.764,18.818,,410.42,,,,,,,,,,,,,,50
2012-11-21 07:35:00,0.0,1188.9,1237.2,2426.2,0.0,,12.102,,,,,,,,,,,,,,,,,,,,,,,,13.956,18.47,5.6613,230.12857,5.66097301608401,235.74,1334.5177788116398,1302.826873341,2637.3446521526403,,,,,0.0,-99999.0,,,,,,,,,,,28.016,29.316,19.113,,403.87,,,,,,,,,,,,,,50
2012-11-21 07:36:00,0.0,1136.3,1159.2,2295.5,0.0,,12.084,,,,,,,,,,,,,,,,,,,,,,,,13.958,18.476,5.3798,229.632052,5.370264522132129,235.35,1263.8917552838002,1235.3745133496,2499.2662686334,,,,,0.0,-99999.0,,,,,,,,,,,28.333,29.718,19.268,,381.83,,,,,,,,,,,,,,50
2012-11-21 07:37:00,0.0,1166.4,1164.3,2330.8,0.0,,12.035,,,,,,,,,,,,,,,,,,,,,,,,13.957,18.48,5.5437,226.773312,5.257211218928619,243.23,1278.71148478001,1257.1632097344,2535.8746945144094,,,,,0.0,-99999.0,,,,,,,,,,,28.574,29.982,19.41,,387.62,,,,,,,,,,,,,,50
2012-11-21 07:38:00,0.0,1211.8,1261.0,2472.9,0.0,,12.082,,,,,,,,,,,,,,,,,,,,,,,,13.958,18.488,6.1506,213.262004,5.79948158979131,238.98,1385.96011032833,1311.6892818023998,2697.6493921307297,,,,,0.0,-99999.0,,,,,,,,,,,28.785,30.161,19.692,,417.33,,,,,,,,,,,,,,50
2012-11-21 07:39:00,0.0,1277.3,1313.1,2590.4,0.0,,12.225,,,,,,,,,,,,,,,,,,,,,,,,13.956,18.494,6.1547,226.06615,6.0630732420576905,235.9,1430.27897780141,1391.369333405,2821.64831120641,,,,,0.0,-99999.0,,,,,,,,,,,29.063,30.343,20.049,,431.54,,,,,,,,,,,,,,50
2012-11-21 07:40:00,0.0,1306.3,1337.8,2644.1,0.0,,12.34,,,,,,,,,,,,,,,,,,,,,,,,13.958,18.5,6.1861,229.993156,6.187890469227699,234.65,1451.98849860428,1422.7606623316,2874.74916093588,,,,,0.0,-99999.0,,,,,,,,,,,29.315,30.527,20.377,,439.53,,,,,,,,,,,,,,50
2012-11-21 07:41:00,0.0,1312.2,1355.3,2667.4,0.0,,12.507,,,,,,,,,,,,,,,,,,,,,,,,13.956,18.507,6.2031,230.941054,6.211086002924359,235.55,1463.02130798883,1432.5504520674,2895.5717600562302,,,,,0.0,-99999.0,,,,,,,,,,,29.606,30.779,20.602,,443.39,,,,,,,,,,,,,,50
2012-11-21 07:42:00,0.0,1340.6,1385.0,2725.6,0.0,,12.521,,,,,,,,,,,,,,,,,,,,,,,,13.956,18.513,6.5099,224.080078,6.451814435730431,231.92,1496.3048039346002,1458.7388997721998,2955.0437037068,,,,,0.0,-99999.0,,,,,,,,,,,29.87,31.074,20.877,,454.49,,,,,,,,,,,,,,50
2012-11-21 07:43:00,0.0,1382.7,1405.4,2788.0,0.0,,12.508,,,,,,,,,,,,,,,,,,,,,,,,13.956,18.522,6.5857,228.593878,6.58234746776552,233.53,1537.17560414728,1505.4507023446,3042.6263064918794,,,,,0.0,-99999.0,,,,,,,,,,,30.116,31.401,21.325,,467.51,,,,,,,,,,,,,,50
2012-11-21 07:44:00,0.0,1421.0,1444.0,2865.0,0.0,,12.578,,,,,,,,,,,,,,,,,,,,,,,,13.955,18.53,6.8287,226.833496,6.83636847002526,231.25,1580.91020869334,1548.9778941352,3129.88810282854,,,,,0.0,-99999.0,,,,,,,,,,,30.377,31.653,21.784,,482.77,,,,,,,,,,,,,,50
2012-11-21 07:45:00,0.0,1446.7,1469.1,2915.8,0.0,,12.709,,,,,,,,,,,,,,,,,,,,,,,,13.955,18.536,6.9107,228.007084,6.9340688555097705,232.2,1610.0907882493698,1575.6885553988002,3185.7793436481697,,,,,0.0,-99999.0,,,,,,,,,,,30.636,31.865,22.263,,492.06,,,,,,,,,,,,,,50
2012-11-21 07:46:00,0.0,1459.5,1482.8,2942.3,0.0,,13.037,,,,,,,,,,,,,,,,,,,,,,,,13.954,18.546,6.9628,228.32305,6.92277017147415,234.51,1623.4588329124,1589.76773254,3213.2265654524,,,,,0.0,-99999.0,,,,,,,,,,,30.941,32.201,22.859,,498.06,,,,,,,,,,,,,,50
2012-11-21 07:47:00,0.0,1471.3,1513.1,2984.5,0.0,,13.296,,,,,,,,,,,,,,,,,,,,,,,,13.955,18.55,7.0738,226.758266,7.053037352120169,232.03,1636.51625681244,1604.0426220308,3240.55887884324,,,,,0.0,-99999.0,,,,,,,,,,,31.242,32.505,23.381,,503.88,,,,,,,,,,,,,,50
2012-11-21 07:48:00,0.0,1489.3,1527.0,3016.3,0.0,,13.434,,,,,,,,,,,,,,,,,,,,,,,,13.955,18.56,7.1351,227.1946,7.11218928618902,232.17,1651.2369865745,1621.05619046,3272.2931770345003,,,,,0.0,-99999.0,,,,,,,,,,,31.507,32.727,23.825,,509.99,,,,,,,,,,,,,,50
2012-11-21 07:49:00,0.0,1506.6,1534.9,3041.5,0.0,,13.482,,,,,,,,,,,,,,,,,,,,,,,,13.954,18.569,7.2354,226.532576,7.244450352253089,230.32,1668.5418051309302,1639.0538003904,3307.5956055213296,,,,,0.0,-99999.0,,,,,,,,,,,31.73,32.944,24.336,,516.91,,,,,,,,,,,,,,50
2012-11-21 07:50:00,0.0,1520.0,1541.4,3061.4,0.0,,13.494,,,,,,,,,,,,,,,,,,,,,,,,13.954,18.576,7.3231,226.081196,7.32752891133856,229.94,1684.89199787319,1655.6152064276,3340.5072043007904,,,,,0.0,-99999.0,,,,,,,,,,,31.848,33.078,24.663,,522.66,,,,,,,,,,,,,,50
2012-11-21 07:51:00,0.0,1534.7,1553.7,3088.4,0.0,,13.614,,,,,,,,,,,,,,,,,,,,,,,,13.954,18.59,7.3684,226.713128,7.394656387079619,229.68,1698.40467898445,1670.5130123552,3368.9176913396504,,,,,0.0,-99999.0,,,,,,,,,,,31.957,33.189,25.047,,528.48,,,,,,,,,,,,,,50
2012-11-21 07:52:00,0.0,1546.5,1568.1,3114.6,0.0,,13.718,,,,,,,,,,,,,,,,,,,,,,,,13.954,18.597,7.4734,225.404126,7.51296025521733,227.75,1711.07669812575,1684.5351952484,3395.611893374149,,,,,0.0,-99999.0,,,,,,,,,,,32.039,33.265,25.541,,533.94,,,,,,,,,,,,,,50
2012-11-21 07:53:00,0.0,1559.5,1586.6,3146.1,0.0,,13.924,,,,,,,,,,,,,,,,,,,,,,,,13.952,18.608,7.5403,225.584678,7.596703442775492,227.4,1727.49036288715,1700.9761475234002,3428.4665104105497,,,,,0.0,-99999.0,,,,,,,,,,,32.128,33.5,26.014,,540.61,,,,,,,,,,,,,,50
2012-11-21 07:54:00,0.0,1575.2,1602.4,3177.6,0.0,,14.087,,,,,,,,,,,,,,,,,,,,,,,,13.953,18.619,7.6853,223.327778,7.656520005317031,227.75,1743.77243121095,1716.3409722634,3460.11340347435,,,,,0.0,-99999.0,,,,,,,,,,,32.339,33.837,26.372,,546.99,,,,,,,,,,,,,,50
2012-11-21 07:55:00,0.0,1594.3,1614.1,3208.4,0.0,,14.023,,,,,,,,,,,,,,,,,,,,,,,,13.952,18.629,7.7575,223.598606,7.79409809916257,225.84,1760.21911471487,1734.566186045,3494.7853007598696,,,,,0.0,-99999.0,,,,,,,,,,,32.592,34.172,26.814,,554.07,,,,,,,,,,,,,,50
2012-11-21 07:56:00,0.0,1615.8,1616.3,3232.1,0.0,,13.968,,,,,,,,,,,,,,,,,,,,,,,,13.952,18.642,7.8554,222.710892,7.896450883955872,224.78,1774.9642296956,1749.4831410168,3524.4473707124,,,,,0.0,-99999.0,,,,,,,,,,,32.765,34.419,27.119,,559.76,,,,,,,,,,,,,,50
2012-11-21 07:57:00,0.0,1631.4,1630.7,3262.1,0.0,,14.196,,,,,,,,,,,,,,,,,,,,,,,,13.952,18.652,7.952899999999999,222.124098,7.90509105410076,226.85,1793.26990562276,1766.5307389841998,3559.80064460696,,,,,0.0,-99999.0,,,,,,,,,,,32.872,34.547,27.435,,566.13,,,,,,,,,,,,,,50
2012-11-21 07:58:00,0.0,1645.0,1649.0,3293.9,0.0,,14.52,,,,,,,,,,,,,,,,,,,,,,,,13.952,18.664,7.9958,222.710892,8.00146218263991,225.91,1807.6103216801805,1780.7517502536,3588.36207193378,,,,,0.0,-99999.0,,,,,,,,,,,33.185,34.974,27.964,,572.07,,,,,,,,,,,,,,50
2012-11-21 07:59:00,0.0,1666.7,1660.7,3327.4,0.0,,14.785,,,,,,,,,,,,,,,,,,,,,,,,13.952,18.677,8.076499999999998,221.988684,8.03801674863751,226.37,1819.5658513890696,1792.891606326,3612.45745771507,,,,,0.0,-99999.0,,,,,,,,,,,33.415,35.504,28.388,,577.55,,,,,,,,,,,,,,50
2012-11-21 08:00:00,0.0,1669.6,1681.7,3351.2,0.0,,14.926,,,,,,,,,,,,,,,,,,,,,,,,13.951,18.69,8.183099999999998,220.80005,8.168283929283529,224.27,1831.90103682042,1806.828889155,3638.72992597542,,,,,0.0,-99999.0,,,,,,,,,,,33.587,35.917,28.77,,583.0,,,,,,,,,,,,,,50
2012-11-21 08:01:00,0.0,1676.9,1695.9,3372.7,0.0,,15.085,,,,,,,,,,,,,,,,,,,,,,,,13.948,18.702,8.1845,222.063914,8.225441977934329,223.93,1841.92322211884,1817.482104133,3659.40532625184,,,,,0.0,-99999.0,,,,,,,,,,,33.677,36.096,29.084,,587.01,,,,,,,,,,,,,,50
2012-11-21 08:02:00,0.0,1693.3,1700.2,3393.5,0.0,,15.017,,,,,,,,,,,,,,,,,,,,,,,,13.951,18.712,8.2247,222.620616,8.31649607869201,222.83,1853.16482121494,1830.9877804152,3684.15260163014,,,,,0.0,-99999.0,,,,,,,,,,,33.76,36.374,29.26,,592.0,,,,,,,,,,,,,,50
2012-11-21 08:03:00,0.0,1715.0,1703.9,3418.9,0.0,,14.933,,,,,,,,,,,,,,,,,,,,,,,,13.951,18.73,8.3453,221.47712,8.38295892596039,222.88,1868.39388541805,1848.293009536,3716.6868949540494,,,,,0.0,-99999.0,,,,,,,,,,,34.032,36.775,29.24,,598.22,,,,,,,,,,,,,,50
2012-11-21 08:04:00,0.0,1709.5,1740.1,3449.6,0.0,,15.055,,,,,,,,,,,,,,,,,,,,,,,,13.95,18.744,8.39,221.973638,8.40755017944969,224.41,1886.7383357703,1862.35882282,3749.0971585903,,,,,0.0,-99999.0,,,,,,,,,,,34.301,37.241,29.443,,604.36,,,,,,,,,,,,,,50
2012-11-21 08:05:00,0.0,1718.8,1736.8,3455.5,0.0,,14.973,,,,,,,,,,,,,,,,,,,,,,,,13.95,18.756,8.5578,218.949392,8.52651867606008,223.06,1901.92525588196,1873.7251068576,3775.65036273956,,,,,0.0,-99999.0,,,,,,,,,,,34.588,37.689,29.416,,608.87,,,,,,,,,,,,,,50
2012-11-21 08:06:00,0.0,1734.7,1752.2,3486.8,0.0,,14.815,,,,,,,,,,,,,,,,,,,,,,,,13.949,18.77,8.574099999999998,220.529222,8.5504453010767,224.4,1918.7199255616097,1890.8396023502,3809.5595279118097,,,,,0.0,-99999.0,,,,,,,,,,,34.846,38.053,29.639,,614.96,,,,,,,,,,,,,,50
2012-11-21 08:07:00,0.0,1749.7,1765.5,3515.2,0.0,,14.822,,,,,,,,,,,,,,,,,,,,,,,,13.949,18.784,8.6659,219.807014,8.6813771101954,223.08,1936.64160574239,1904.8256026226,3841.46720836499,,,,,0.0,-99999.0,,,,,,,,,,,35.054,38.338,29.886,,621.22,,,,,,,,,,,,,,50
2012-11-21 08:08:00,0.0,1760.9,1777.2,3538.0,0.0,,14.778,,,,,,,,,,,,,,,,,,,,,,,,13.949,18.801,8.7497,219.29545,8.791040808188221,221.7,1948.97374717533,1918.769398865,3867.74314604033,,,,,0.0,-99999.0,,,,,,,,,,,35.18,38.532,30.322,,626.28,,,,,,,,,,,,,,50
2012-11-21 08:09:00,0.0,1767.7,1784.5,3552.1,0.0,,14.889,,,,,,,,,,,,,,,,,,,,,,,,13.948,18.815,8.8121,219.024622,8.818290575568259,222.48,1961.8932872524297,1930.0668715262,3891.960158778631,,,,,0.0,-99999.0,,,,,,,,,,,35.169,38.473,30.582,,630.79,,,,,,,,,,,,,,50
2012-11-21 08:10:00,0.0,1784.7,1797.6,3582.3,0.0,,15.19,,,,,,,,,,,,,,,,,,,,,,,,13.949,18.829,8.9341,217.971402,8.922637245779612,221.51,1976.45337631264,1947.3783026082,3923.83167892084,,,,,0.0,-99999.0,,,,,,,,,,,35.233,38.402,30.777,,637.58,,,,,,,,,,,,,,50
2012-11-21 08:11:00,0.0,1791.8,1795.0,3586.8,0.0,,15.415,,,,,,,,,,,,,,,,,,,,,,,,13.947,18.845,8.958199999999998,218.558196,8.87411936727369,222.13,1971.2081350525095,1957.8880314072,3929.0961664597103,,,,,0.0,-99999.0,,,,,,,,,,,35.381,38.548,31.338,,641.7,,,,,,,,,,,,,,50
2012-11-21 08:12:00,0.0,1819.2,1805.8,3624.9,0.0,,15.667,,,,,,,,,,,,,,,,,,,,,,,,13.947,18.859,9.052,217.580206,8.838894058221449,224.24,1982.03360361558,1969.536024712,3951.56962832758,,,,,0.0,-99999.0,,,,,,,,,,,35.62,38.885,31.534,,646.97,,,,,,,,,,,,,,50
2012-11-21 08:13:00,0.0,1840.3,1844.7,3685.0,0.0,,15.873,,,,,,,,,,,,,,,,,,,,,,,,13.946,18.878,9.0745,218.663518,9.022996145154861,221.68,2000.2177854579304,1984.262094091,3984.4798795489296,,,,,0.0,-99999.0,,,,,,,,,,,35.85,39.077,31.584,,652.77,,,,,,,,,,,,,,50
2012-11-21 08:14:00,0.0,1840.7,1855.4,3696.0,0.0,,15.817,,,,,,,,,,,,,,,,,,,,,,,,13.946,18.892,9.1757,218.136908,9.1685497806726,220.16,2018.54791971288,2001.5588267356,4020.10674644848,,,,,0.0,-99999.0,,,,,,,,,,,36.068,39.158,31.402,,658.85,,,,,,,,,,,,,,50
2012-11-21 08:15:00,0.0,1851.1,1865.5,3716.6,0.0,,15.751,,,,,,,,,,,,,,,,,,,,,,,,13.946,18.908,9.2682,217.294332,9.250299082812708,219.9,2034.1407683105097,2013.9273278424,4048.0680961529106,,,,,0.0,-99999.0,,,,,,,,,,,36.256,39.114,31.435,,664.13,,,,,,,,,,,,,,50
2012-11-21 08:16:00,0.0,1860.5,1861.9,3722.4,0.0,,15.504,,,,,,,,,,,,,,,,,,,,,,,,13.946,18.926,9.2757,218.798932,9.284859763392259,219.04,2033.75568257344,2029.5132535524,4063.26893612584,,,,,0.0,-99999.0,,,,,,,,,,,36.409,38.969,31.947,,670.77,,,,,,,,,,,,,,50
2012-11-21 08:17:00,0.0,1870.2,1866.4,3736.6,0.0,,15.555,,,,,,,,,,,,,,,,,,,,,,,,13.944,18.943,9.3654,218.01654,9.328725242589387,219.37,2046.44245646683,2041.812103716,4088.25456018284,,,,,0.0,-99999.0,,,,,,,,,,,36.459,38.819,32.039,,675.87,,,,,,,,,,,,,,50
2012-11-21 08:18:00,0.0,1874.9,1869.3,3744.2,0.0,,15.663,,,,,,,,,,,,,,,,,,,,,,,,13.944,18.963,9.3878,217.64039,9.511498072577428,215.64,2051.0594443706,2043.164453242,4094.2238976126,,,,,0.0,-99999.0,,,,,,,,,,,36.459,38.693,32.516,,678.81,,,,,,,,,,,,,,50
2012-11-21 08:19:00,0.0,1881.9,1878.2,3760.1,0.0,,15.848,,,,,,,,,,,,,,,,,,,,,,,,13.944,18.98,9.4533,216.73763,9.458327794762727,218.09,2062.7667087598,2048.885837679,4111.6525464388,,,,,0.0,-99999.0,,,,,,,,,,,36.545,38.506,32.981,,682.57,,,,,,,,,,,,,,50
2012-11-21 08:20:00,0.0,1887.7,1890.9,3778.5,0.0,,15.979,,,,,,,,,,,,,,,,,,,,,,,,13.944,18.998,9.511,216.241112,9.54472949621162,217.53,2076.26500731091,2056.669216232,4132.93422354291,,,,,0.0,-99999.0,,,,,,,,,,,36.555,38.129,33.406,,686.76,,,,,,,,,,,,,,50
2012-11-21 08:21:00,0.0,1894.1,1893.8,3787.9,0.0,,16.018,,,,,,,,,,,,,,,,,,,,,,,,13.943,19.016,9.6293,215.323306,9.57530240595507,217.22,2079.94718862156,2073.4127104658,4153.35989908736,,,,,0.0,-99999.0,,,,,,,,,,,36.671,38.288,33.924,,692.2,,,,,,,,,,,,,,50
2012-11-21 08:22:00,0.0,1901.9,1909.1,3811.0,0.0,,16.318,,,,,,,,,,,,,,,,,,,,,,,,13.942,19.035,9.6796,214.571006,9.798617572776822,214.13,2098.1779808587,2076.9615096776,4175.1394905363,,,,,0.0,-99999.0,,,,,,,,,,,36.864,38.541,34.274,,696.56,,,,,,,,,,,,,,50
2012-11-21 08:23:00,0.0,1914.1,1925.1,3839.1,0.0,,16.472,,,,,,,,,,,,,,,,,,,,,,,,13.942,19.052,9.6699,216.271204,9.81722717001196,215.84,2118.95031237538,2091.3209155596,4210.27122793498,,,,,0.0,-99999.0,,,,,,,,,,,37.133,38.832,34.548,,701.74,,,,,,,,,,,,,,50
2012-11-21 08:24:00,0.0,1923.9,1930.9,3854.7,0.0,,16.448,,,,,,,,,,,,,,,,,,,,,,,,13.941,19.072,9.7853,214.947156,9.933537152731617,213.82,2123.98891399708,2103.3224056068,4227.31131960388,,,,,0.0,-99999.0,,,,,,,,,,,37.318,39.023,34.958,,705.25,,,,,,,,,,,,,,50
2012-11-21 08:25:00,0.0,1935.0,1938.0,3873.0,0.0,,16.464,,,,,,,,,,,,,,,,,,,,,,,,13.94,19.091,9.8466,214.55596,10.0405423368337,212.47,2133.31403030706,2112.646715736,4245.96074604306,,,,,0.0,-99999.0,,,,,,,,,,,37.4,39.059,35.168,,709.66,,,,,,,,,,,,,,50
2012-11-21 08:26:00,0.0,1944.5,1957.3,3901.8,0.0,,16.468,,,,,,,,,,,,,,,,,,,,,,,,13.94,19.112,9.8926,214.977248,9.92755549647747,216.97,2153.9817160707203,2126.6839235648,4280.66563963552,,,,,0.0,-99999.0,,,,,,,,,,,37.49,39.057,35.192,,713.89,,,,,,,,,,,,,,50
2012-11-21 08:27:00,0.0,1952.9,1965.4,3918.3,0.0,,16.596,,,,,,,,,,,,,,,,,,,,,,,,13.94,19.134,10.002,213.683292,10.0292436527981,215.89,2165.21341220258,2137.260286584,4302.47369878658,,,,,0.0,-99999.0,,,,,,,,,,,37.581,38.884,35.434,,718.42,,,,,,,,,,,,,,50
2012-11-21 08:28:00,0.0,1968.0,1966.2,3934.2,0.0,,16.839,,,,,,,,,,,,,,,,,,,,,,,,13.94,19.153,10.073,212.615026,9.93951880898578,218.24,2169.20058487306,2141.671156898,4310.87174177106,,,,,0.0,30.04,,,,,,,,,,,37.608,38.598,35.927,,722.44,,,,,,,,,,,,,,50
2012-11-21 08:29:00,0.0,1975.5,1988.3,3963.8,0.0,,16.918,,,,,,,,,,,,,,,,,,,,,,,,13.94,19.173,10.264,209.711148,10.0518410208693,216.59,2177.12824671009,2152.475223072,4329.6034697820905,,,,,0.0,-99999.0,,,,,,,,,,,37.645,38.325,36.256,,728.39,,,,,,,,,,,,,,50
2012-11-21 08:30:00,0.0,1995.6,1999.7,3995.3,0.0,,17.013,,,,,,,,,,,,,,,,,,,,,,,,13.938,19.195,10.232,211.62199,10.1874252292968,214.67,2186.93457397315,2165.31620168,4352.2507756531495,,,,,0.0,-99999.0,,,,,,,,,,,37.406,38.05,36.558,,733.77,,,,,,,,,,,,,,50
2012-11-21 08:31:00,0.0,2015.7,2010.1,4025.8,0.0,,16.965,,,,,,,,,,,,,,,,,,,,,,,,13.937,19.214,10.283,211.260886,10.234613850857398,214.43,2194.6082480393497,2172.395690738,4367.00393877735,,,,,0.0,-99999.0,,,,,,,,,,,37.083,37.878,36.83,,738.0,,,,,,,,,,,,,,50
2012-11-21 08:32:00,0.0,2040.6,2027.3,4067.9,0.0,,17.013,,,,,,,,,,,,,,,,,,,,,,,,13.938,19.234,10.411,209.696102,10.316363152997502,213.72,2204.81313305862,2183.146117922,4387.959250980621,,,,,0.0,-99999.0,,,,,,,,,,,36.684,37.931,37.116,,743.2899999999998,,,,,,,,,,,,,,50
