measured_on,ac_current__1089,ac_current__758,ac_meter_1_power_kw__1041,ac_meter_2_power_kw__1042,ac_power_1__767,ac_power_2__768,ac_power__1085,ac_power__1137,ac_power__752,ac_power_metered_kw__1040,ac_voltage__1088,ac_volts__757,ambient_temp__1053,ambient_temp__1090,ambient_temp__759,das_battery_voltage__1096,das_battery_voltage__769,das_temp__1095,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__1087,dc_pos_current__754,dc_pos_voltage__1086,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__1084,dc_power__1136,dc_power__751,inv1_ac_power_kw__1043,inv1_dc_current__1045,inv1_dc_power__1134,inv1_dc_voltage__1044,inv1_temp__1046,inv2_ac_power_kw__1047,inv2_dc_current__1049,inv2_dc_power__1135,inv2_dc_voltage__1048,inv2_temp__1050,inverter_temp_2__770,inverter_temp__1094,inveter_temp__763,module_temp_1__1091,module_temp_1__760,module_temp_2__1092,module_temp_2__761,module_temp_3__1093,module_temp_3__762,module_temp__1056,poa_irradiance__1055,poa_irradiance__1083,poa_irradiance__750,poa_irradiance_refcell__1054,power_factor__1097,refcell_temp__1052,wind_speed__1051,system_id
2012-03-28 05:40:00,,0.0,,,-0.0451,-0.677,,,-0.7220999999999999,,,0.0,,,7.1692,,13.924,,19.644,0.0102,132.585352,,0.0,,131.1,0.0,1.3523705904,,,1.3523705904,,,,,,,,,,,0.0,,-99999.0,,19.651,,19.279,,2.5027,,,,-1.326,,,,,50
2012-03-28 05:41:00,,0.0,,,-0.0903,-0.7447,,,-0.8349999999999999,,,0.0,,,6.9735,,13.923,,19.635,0.0102,143.854806,,0.0,,141.9,0.0,1.4673190212,,,1.4673190212,,,,,,,,,,,0.0,,-99999.0,,19.643,,19.262,,2.4459,,,,-1.1749,,,,,50
2012-03-28 05:42:00,,0.0,,,-0.158,-0.8575,,,-1.0155,,,0.0,,,6.8234,,13.923,,19.63,0.0159,134.842252,,0.0,,138.43,0.0,2.1439918068,,,2.1439918068,,,,,,,,,,,0.0,,-99999.0,,19.642,,19.231,,2.3741,,,,-0.9903,,,,,50
2012-03-28 05:43:00,,0.0,,,-0.2482,-0.8124,,,-1.0607,,,0.0,,,6.7137,,13.924,,19.62,0.0221,128.432656,,0.0,,129.63,0.0,2.8383616976,,,2.8383616976,,,,,,,,,,,0.0,,-99999.0,,19.631,,19.219,,2.3022,,,,-0.7889,,,,,50
2012-03-28 05:44:00,,0.0,,,-0.2257,-0.9704,,,-1.1961,,,0.0,,,6.6237,,13.924,,19.612,0.0277999999999999,127.334298,,0.0,,127.38,0.0,3.5398934844,,,3.5398934844,,,,,,,,,,,0.0,,-99999.0,,19.621,,19.204,,2.2116,,,,-0.5035,,,,,50
2012-03-28 05:45:00,,0.0,,,-0.3836,-1.0381,,,-1.4217,,,0.0,,,6.6403,,13.924,,19.609,0.0347999999999999,125.122536,,0.0,,125.36,0.0,4.3542642528,,,4.3542642528,,,,,,,,,,,0.0,,-99999.0,,19.619,,19.196,,2.2082,,,,-0.1511,,,,,50
2012-03-28 05:46:00,,0.0,,,-0.3610999999999999,-0.8800999999999999,,,-1.2412,,,0.0,,,6.8557,,13.925,,19.598,0.0408,127.785678,,0.004936860295095,,128.66,0.6351764455669279,5.2136556624,,,5.848832107966931,,,,,,,,,,,0.0,,-99999.0,,19.609,,19.187,,2.4521,,,,0.2349999999999999,,,,,50
2012-03-28 05:47:00,,0.0,,,-0.6544999999999999,-1.3089,,,-1.9634,,,0.0,,,7.323699999999999,,13.924,,19.595,0.0485,125.10749,,0.01269440382826,,129.15,1.63948225441978,6.067713265,,,7.707195519419779,,,,,,,,,,,0.0,,-99999.0,,19.585,,19.199,,2.7777,,,,0.9903,,,,,50
2012-03-28 05:48:00,,0.0,,,-0.4514,-1.1284,,,-1.5797,,,0.0,,,8.0107,,13.926,,19.584,0.0575999999999999,119.84139,,0.0197467765519074,,130.28,2.57261004918251,6.902864064,,,9.47547411318251,,,,,,,,,,,0.0,,-99999.0,,19.541,,19.22,,3.008,,,,1.8295,,,,,50
2012-03-28 05:49:00,,0.0,,,-0.7899,-1.5346,,,-2.3245,,,0.0,,,8.8557,,13.926,,19.578,0.0661999999999999,122.955912,,0.0293373654127342,,128.92,3.7821731490097,8.1396813744,,,11.9218545234097,,,,,,,,,,,0.0,,-99999.0,,19.525,,19.26,,3.3055,,,,2.8366,,,,,50
2012-03-28 05:50:00,,0.0,,,-0.8801999999999999,-1.4218,,,-2.3019,,,0.0,,,9.1033,,13.926,,19.573,0.0730999999999999,133.352698,,0.0365313040010634,,135.25,4.94085886614383,9.748082223800001,,,14.6889410899438,,,,,,,,,,,0.0,,-99999.0,,19.546,,19.316,,3.5171,,,,3.8605,,,,,50
2012-03-28 05:51:00,,0.0,,,-0.9253,-1.3766,,,-2.3019,,,0.0,,,9.1742,,13.925,,19.565,0.0641999999999999,172.818356,,0.0260939784660375,,179.37,4.68047691745314,11.0949384552,,,15.775415372653098,,,,,,,,,,,0.0,,-99999.0,,19.557,,19.354,,3.5745,,,,4.7836,,,,,50
2012-03-28 05:52:00,,0.0,,,-0.993,-1.6023,,,-2.5953,,,0.0,,,9.1653,,13.926,,19.56,0.0563999999999999,196.169748,,0.022709025654659,,195.76,4.4455188621560495,11.0639737872,,,15.5094926493561,,,,,,,,,,,0.0,,-99999.0,,19.583,,19.392,,3.6512,,,,5.774,,,,,50
2012-03-28 05:53:00,,0.0,,,-1.0607,-1.6926,,,-2.7533,,,0.0,,,9.0752,,13.926,,19.554,0.0548999999999999,206.762132,,0.020311046125216,,207.38,4.2121047454473,11.3512410468,,,15.5633457922473,,,,,,,,,,,0.0,,-99999.0,,19.617,,19.425,,3.6604,,,,6.8648,,,,,50
2012-03-28 05:54:00,,0.0,,,-1.0381,-1.5121,,,-2.5502,,,0.0,,,8.901,,13.926,,19.548,0.0536,215.127708,,0.0197474411803802,,216.18,4.26900183437458,11.5308451488,,,15.7998469831746,,,,,,,,,,,0.0,,-99999.0,,19.648,,19.446,,3.6043,,,,8.039899999999998,,,,,50
2012-03-28 05:55:00,,0.0,,,-1.0381,-1.7603,,,-2.7985,,,0.0,,,8.7476,,13.925,,19.546,0.0526,223.026858,,0.0183364349328725,,223.28,4.09415919181178,11.7312127308,,,15.825371922611795,,,,,,,,,,,0.0,,-99999.0,,19.671,,19.453,,3.6017,,,,9.45,,,,,50
2012-03-28 05:56:00,,0.0,,,-1.1059,-1.828,,,-2.9339,,,0.0,,,8.6876,,13.926,,19.537,0.0509,229.090396,,0.0229914927555496,,226.58,5.20941242855244,11.660701156400002,,,16.8701135849524,,,,,,,,,,,0.0,,-99999.0,,19.662,,19.445,,3.77,,,,10.91,,,,,50
2012-03-28 05:57:00,,0.0,,,-1.0833,-1.67,,,-2.7533,,,0.0,,,8.6683,,13.926,,19.536,0.0601,229.917926,,0.020029243652798,,232.42,4.655196809783329,13.8180673526,,,18.473264162383295,,,,,,,,,,,0.0,,-99999.0,,19.634,,19.471,,3.972,,,,12.606,,,,,50
2012-03-28 05:58:00,,0.0,,,-1.0833,-1.6475,,,-2.7308,,,0.0,,,8.5819,,13.927,,19.525,0.0531999999999999,235.439808,,0.0196065399441711,,234.99,4.60734082148079,12.5253977856,,,17.1327386070808,,,,,,,,,,,0.0,,-99999.0,,19.626,,19.493,,4.2386,,,,12.605,,,,,50
2012-03-28 05:59:00,,0.0,,,-1.1059,-1.6701,,,-2.7759,,,0.0,,,8.8004,,13.926,,19.524,0.0526,238.825158,,0.0194649740794895,,238.19,4.636362175993621,12.5622033108,,,17.1985654867936,,,,,,,,,,,0.0,,-99999.0,,19.62,,19.52,,4.4092,,,,13.143,,,,,50
2012-03-28 06:00:00,,0.0,,,-1.0833,-1.8055,,,-2.8888,,,0.0,,,9.064,,13.926,,19.523,0.0519,245.535674,,0.0179143958527182,,244.72,4.38401095307723,12.7433014806,,,17.1273124336772,,,,,,,,,,,0.0,,-99999.0,,19.664,,19.559,,4.3676,,,,17.356,,,,,50
2012-03-28 06:01:00,,0.0,,,-1.0382,-1.4218,,,-2.46,,,0.0,,,8.8398,,13.926,,19.511,0.0514,251.79481,,0.0169267579423101,,250.89,4.24675430014622,12.942253234,,,17.189007534146203,,,,,,,,,,,0.0,,-99999.0,,19.734,,19.595,,4.3826,,,,22.543,,,,,50
2012-03-28 06:02:00,,0.0,,,8.7339,10.81,,,19.544,,,0.0,,,8.7543,,13.927,,19.511,0.1034999999999999,248.770564,,0.0938056626345872,,244.38,22.9242278346404,25.747753374,,,48.6719812086404,,,,,,,,,,,0.0,,-99999.0,,19.787,,19.598,,4.3892,,,,28.351,,,,,50
2012-03-28 06:03:00,,0.0,,,43.602,44.438,,,88.04,,,0.0,,,8.5503,,13.927,,19.506,0.3199,218.61838,,0.3000199388541799,,217.39,65.22133450751029,69.936019762,,,135.15735426951002,,,,,,,,,,,0.0,,-99999.0,,19.821,,19.609,,4.443,,,,34.443,,,,,50
2012-03-28 06:04:00,,0.0,,,54.322,54.323,,,108.65,,,0.0,,,8.5613,,13.927,,19.499,0.3972,206.777178,,0.347275023261997,,218.68,75.9421020869334,82.13189510160002,,,158.073997188533,,,,,,,,,,,0.0,,34.261,,19.842,,19.622,,4.5212,,,,39.278,,,,,50
2012-03-28 06:05:00,,0.0,,,62.832,64.997,,,127.83,,,0.0,,,8.6868,,13.927,,19.499,0.4566,200.999514,,0.4120098365013959,,212.32,87.4779284859763,91.7763780924,,,179.254306578376,,,,,,,,,,,0.0,,35.819,,19.832,,19.635,,4.5981,,,,43.676,,,,,50
2012-03-28 06:06:00,,0.0,,,71.001,73.68899999999998,,,144.69,,,0.0,,,8.6593,,13.927,,19.494,0.5025,204.008714,,0.474803934600558,,206.44,98.0185242589392,102.514378785,,,200.532903043939,,,,,,,,,,,0.0,,-99999.0,,19.823,,19.656,,4.6692,,,,48.241,,,,,50
2012-03-28 06:07:00,,0.0,,,82.037,84.455,,,166.49,,,0.0,,,8.5236,,13.928,,19.487,0.5431,210.312988,,0.514562009836501,,214.45,110.347823009438,114.2209837828,,,224.568806792238,,,,,,,,,,,0.0,,-99999.0,,19.856,,19.688,,4.7028,,,,52.939,,,,,50
2012-03-28 06:08:00,,0.0,,,95.199,96.64,,,191.84,,,0.0,,,8.3901,,13.928,,19.487,0.5898999999999999,214.239994,,0.559703575701183,,218.92,122.530306792503,126.3801724606,,,248.91047925310295,,,,,,,,,,,0.0,,-99999.0,,19.902,,19.726,,4.7334,,,,57.456,,,,,50
2012-03-28 06:09:00,,0.0,,,106.05,106.23,,,212.29,,,0.0,,,8.2595,,13.927,,19.485,0.6476,213.42751,,0.637445168151003,,209.95,133.83161305330302,138.215655476,,,272.047268529303,,,,,,,,,,,0.0,,-99999.0,,19.932,,19.72,,4.8026,,,,62.224,,,,,50
2012-03-28 06:10:00,,0.0,,,117.83,120.82,,,238.65,,,0.0,,,8.1792,,13.928,,19.478,0.6809,220.604452,,0.6769240994284189,,217.58,147.285145553636,150.2095713668,,,297.494716920436,,,,,,,,,,,0.0,,-99999.0,,19.952,,19.664,,4.8418,,,,66.739,,,,,50
2012-03-28 06:11:00,,0.0,,,127.83,134.13,,,261.96,,,0.0,,,8.089,,13.929,,19.475,0.7115,227.57075,,0.7370065133590321,,216.34,159.44398910009298,161.916588625,,,321.360577725093,,,,,,,,,,,0.0,,-99999.0,,19.991,,19.63,,4.8944,,,,71.203,,,,,50
2012-03-28 06:12:00,,0.0,,,141.49,146.86,,,288.35,,,0.0,,,7.9703,,13.929,,19.475,0.777,226.607806,,0.785258540475874,,221.59,174.005439984049,176.074265262,,,350.07970524604906,,,,,,,,,,,0.0,,-99999.0,,20.021,,19.615,,4.8941,,,,75.955,,,,,50
2012-03-28 06:13:00,,0.0,,,153.79,157.51,,,311.3,,,0.0,,,7.8495,,13.929,,19.47,0.8629999999999999,219.641508,,0.8178917984846469,,229.76,187.918819619832,189.550621404,,,377.469441023832,,,,,,,,,,,0.0,,-99999.0,,20.088,,19.624,,4.9428,,,,80.771,,,,,50
2012-03-28 06:14:00,,0.0,,,166.41,170.87,,,337.28,,,0.0,,,7.785199999999999,,13.929,,19.462,0.9003999999999999,226.532576,,0.8799680978333109,,229.92,202.322265053835,203.9699314304,,,406.292196484235,,,,,,,,,,,0.0,,-99999.0,,20.17,,19.702,,5.0257,,,,85.557,,,,,50
2012-03-28 06:15:00,,0.0,,,180.1,183.69,,,363.79,,,0.0,,,7.749399999999999,,13.929,,19.462,0.9447,230.519766,,0.940715140236608,,230.89,217.20171872923,217.7720229402,,,434.97374166943,,,,,,,,,,,0.0,,-99999.0,,20.219,,19.77,,5.1239,,,,90.49,,,,,50
2012-03-28 06:16:00,,0.0,,,194.37,201.05,,,395.42,,,0.0,,,7.735699999999999,,13.93,,19.452,1.046,222.665754,,1.0325667951615,,225.27,232.606321946032,232.908378684,,,465.514700630032,,,,,,,,,,,0.0,,-99999.0,,20.254,,19.812,,5.2839,,,,95.678,,,,,50
2012-03-28 06:17:00,,0.0,,,208.66,213.17,,,421.83,,,0.0,,,7.719299999999999,,13.93,,19.45,1.0616,233.303276,,1.04738801010235,,236.87,248.094797952944,247.67475780160004,,,495.769555754544,,,,,,,,,,,0.0,,-99999.0,,20.306,,19.869,,5.3978,,,,100.83,,,,,50
2012-03-28 06:18:00,,0.0,,,221.41,227.48,,,448.89,,,0.0,,,7.746299999999998,,13.931,,19.449,1.1717,224.817332,,1.1256812441845,,234.65,264.141103947893,263.4184679044,,,527.559571852293,,,,,,,,,,,0.0,,-99999.0,,20.352,,19.92,,5.5836,,,,105.78,,,,,50
2012-03-28 06:19:00,,0.0,,,234.17,240.64,,,474.8,,,0.0,,,7.886,,13.93,,19.438,1.2061,231.527848,,1.21806460188755,,230.03,280.191400372192,279.2457374728,,,559.437137844992,,,,,,,,,,,0.0,,-99999.0,,20.381,,19.977,,5.7699,,,,111.12,,,,,50
2012-03-28 06:20:00,,0.0,,,247.98,254.45,,,502.42,,,0.0,,,8.0179,,13.93,,19.438,1.314,222.650708,,1.2440515751694798,,237.52,295.487130134255,292.563030312,,,588.050160446255,,,,,,,,,,,0.0,,-99999.0,,20.433,,20.025,,5.9929,,,,116.34,,,,,50
2012-03-28 06:21:00,,0.0,,,267.16,271.2,,,538.36,,,0.0,,,8.4081,,13.931,,19.437,1.3455,230.594996,,1.3533829589259598,,230.69,312.21191479463,310.265567118,,,622.4774819126301,,,,,,,,,,,0.0,,-99999.0,,20.473,,20.089,,6.2803,,,,121.83,,,,,50
2012-03-28 06:22:00,,0.0,,,284.15,286.07,,,570.22,,,0.0,,,8.7926,,13.93,,19.428,1.446,224.065032,,1.3993087863884102,,235.05,328.907530240596,323.998036272,,,652.905566512596,,,,,,,,,,,0.0,,-99999.0,,20.477,,20.116,,6.5338,,,,127.22,,,,,50
2012-03-28 06:23:00,,0.0,,,301.81,303.52,,,605.32,,,0.0,,,8.9717,,13.931,,19.426,1.4669,234.522002,,1.49003057290974,,233.46,347.862537551509,344.0203247338,,,691.882862285309,,,,,,,,,,,0.0,,-99999.0,,20.564,,20.157,,6.7763,,,,133.61,,,,,50
2012-03-28 06:24:00,,0.0,,,315.69,319.84,,,635.52,,,0.0,,,9.0131,,13.931,,19.426,1.5482,233.619242,,1.54453010766981,,237.39,366.65600225973697,361.6893104644,,,728.3453127241371,,,,,,,,,,,0.0,,-99999.0,,20.647,,20.225,,7.0201,,,,139.67,,,,,50
2012-03-28 06:25:00,,0.0,,,336.25,336.54,,,672.78,,,0.0,,,9.0466,,13.931,,19.424,1.6166,234.145852,,1.6394390535690502,,234.01,383.64513292569507,378.5201843432,,,762.1653172688949,,,,,,,,,,,0.0,,-99999.0,,20.71,,20.287,,7.280999999999999,,,,144.88,,,,,50
2012-03-28 06:26:00,,0.0,,,348.3,349.47,,,697.76,,,0.0,,,9.0646,,13.931,,19.418,1.6717,235.229164,,1.67539545394125,,238.18,399.045689219726,393.2325934588,,,792.2782826785261,,,,,,,,,,,0.0,,-99999.0,,20.731,,20.309,,7.565299999999999,,,,149.75,,,,,50
2012-03-28 06:27:00,,0.0,,,362.7,366.55,,,729.25,,,0.0,,,9.1706,,13.932,,19.413,1.8039,225.599724,,1.74677655190748,,238.22,416.117110195401,406.9593421236,,,823.076452319001,,,,,,,,,,,0.0,,-99999.0,,20.767,,20.352,,7.828,,,,154.98,,,,,50
2012-03-28 06:28:00,,0.0,,,378.47,381.13,,,759.61,,,0.0,,,9.3208,,13.932,,19.413,1.8392,232.099596,,1.87245779609198,,230.51,431.620246577163,426.8775769632,,,858.497823540363,,,,,,,,,,,0.0,,-99999.0,,20.828,,20.407,,8.099,,,,160.69,,,,,50
2012-03-28 06:29:00,,0.0,,,392.65,402.85,,,795.51,,,0.0,,,9.3705,,13.932,,19.413,1.9557,226.96891,,1.92662501661571,,235.66,454.0284514156591,443.883097287,,,897.911548702659,,,,,,,,,,,0.0,,-99999.0,,20.883,,20.449,,8.346,,,,167.15,,,,,50
2012-03-28 06:30:00,,0.0,,,405.4,419.78,,,825.19,,,0.0,,,9.49,,13.932,,19.413,2.009,229.857742,,1.98238734547388,,238.08,471.96677921042095,461.784203678,,,933.7509828884209,,,,,,,,,,,0.0,,-99999.0,,20.959,,20.489,,8.5911,,,,172.44,,,,,50
2012-03-28 06:31:00,,0.0,,,424.79,438.15,,,862.94,,,0.0,,,9.5939,,13.932,,19.413,2.0759,231.93409,,2.0657317559484203,,238.11,491.871388408879,481.471977431,,,973.3433658398787,,,,,,,,,,,0.0,,-99999.0,,21.003,,20.532,,8.875,,,,178.43,,,,,50
2012-03-28 06:32:00,,0.0,,,443.86,453.88,,,897.74,,,0.0,,,9.7634,,13.933,,19.413,2.1655,231.55794,,2.20377508972484,,230.49,507.948120430679,501.43871907,,,1009.38683950068,,,,,,,,,,,0.0,,-99999.0,,21.059,,20.576,,9.1755,,,,184.24,,,,,50
2012-03-28 06:33:00,,0.0,,,459.43,476.14,,,935.57,,,0.0,,,9.9198,,13.931,,19.413,2.2161,235.078704,,2.1967300279144,,241.92,531.432928353051,520.9579159344,,,1052.39084428745,,,,,,,,,,,0.0,,-99999.0,,21.141,,20.638,,9.4937,,,,189.71,,,,,50
2012-03-28 06:34:00,,0.0,,,475.98,495.11,,,971.1,,,0.0,,,10.067,,13.932,,19.413,2.2696,237.12496,,2.30479861757278,,238.66,550.0632380699191,538.178809216,,,1088.24204728592,,,,,,,,,,,0.0,,-99999.0,,21.287,,20.749,,9.7646,,,,195.29,,,,,50
2012-03-28 06:35:00,,0.0,,,492.39,508.28,,,1000.7,,,0.0,,,10.1,,13.933,,19.413,2.3785,233.544012,,2.3976472152067,,236.49,567.0195899242319,555.484432542,,,1122.50402246623,,,,,,,,,,,0.0,,-99999.0,,21.509,,21.699,,10.028,,,,200.51,,,,,50
2012-03-28 06:36:00,,0.0,,,508.75,525.63,,,1034.4,,,0.0,,,10.153,,13.932,,19.413,2.4273,235.605314,,2.44191147148744,,239.59,585.057569453675,571.8847786722,,,1156.94234812588,,,,,,,,,,,0.0,,-99999.0,,22.359,,21.98,,10.3,,,,205.71,,,,,50
2012-03-28 06:37:00,,0.0,,,524.01,541.18,,,1065.2,,,0.0,,,10.204,,13.932,,19.413,2.4964,235.84605,,2.48956533297886,,242.2,602.972723647481,588.76607922,,,1191.73880286748,,,,,,,,,,,0.0,,27.968,,22.443,,21.883,,10.584,,,,211.23,,,,,50
2012-03-28 06:38:00,,0.0,,,542.0,560.16,,,1102.2,,,0.0,,,10.266,,13.932,,19.413,2.5566,237.50111,,2.5990961052771504,,239.64,622.847390668616,607.195337826,,,1230.04272849462,,,,,,,,,,,0.0,,32.907,,22.649,,23.0,,10.875,,,,217.23,,,,,50
2012-03-28 06:39:00,,0.0,,,557.88,577.39,,,1135.3,,,0.0,,,10.32,,13.933,,19.413,2.7231,229.647098,,2.64435730426691,,242.73,641.8648484647081,625.3520125638,,,1267.2168610285098,,,,,,,,,,,0.0,,-99999.0,,22.888,,22.393,,11.165,,,,222.77,,,,,50
2012-03-28 06:40:00,,0.0,,,580.57,597.61,,,1178.2,,,0.0,,,10.355,,13.933,,19.413,2.7524,235.259256,,2.7719659710222,,239.31,663.359176525322,647.5275762144,,,1310.88675273972,,,,,,,,,,,0.0,,-99999.0,,23.204,,23.602,,11.454,,,,228.41,,,,,50
2012-03-28 06:41:00,,0.0,,,598.74,616.57,,,1215.3,,,0.0,,,10.377,,13.932,,19.414,2.8589,233.634288,,2.85145553635518,,239.78,683.7220085072441,667.9370659632001,,,1351.65907447044,,,,,,,,,,,0.0,,47.485,,23.468,,23.014,,11.723,,,,234.16,,,,,50
2012-03-28 06:42:00,,0.0,,,608.33,631.96,,,1240.3,,,0.0,,,10.405,,13.933,,19.424,2.844,239.426998,,2.95540342948292,,236.38,698.5982626611719,680.930382312,,,1379.52864497317,,,,,,,,,,,0.0,,-99999.0,,23.738,,24.171,,12.004,,,,238.88,,,,,50
2012-03-28 06:43:00,,0.0,,,629.5,648.55,,,1278.1,,,0.0,,,10.489,,13.932,,19.426,2.9894,234.7176,,3.02126811112588,,237.99,719.031597766848,701.66479344,,,1420.6963912068495,,,,,,,,,,,0.0,,-99999.0,,23.989,,23.591,,12.304,,,,245.36,,,,,50
2012-03-28 06:44:00,,0.0,,,646.47,667.16,,,1313.7,,,0.0,,,10.528,,13.932,,19.426,3.1107,230.895916,,3.08560414728167,,239.44,738.8170570251228,718.2479259012001,,,1457.0649829263202,,,,,,,,,,,0.0,,-99999.0,,24.202,,24.844,,12.612,,,,250.95,,,,,50
2012-03-28 06:45:00,,0.0,,,668.46,695.29,,,1363.8,,,0.0,,,10.569,,13.932,,19.432,3.165,234.552094,,3.1783862820683204,,239.19,760.238214807922,742.35737751,,,1502.59559231792,,,,,,,,,,,0.0,,-99999.0,,24.43,,24.204,,12.943,,,,256.99,,,,,50
2012-03-28 06:46:00,,0.0,,,685.65,718.16,,,1403.8,,,0.0,,,10.628,,13.933,,19.438,3.2673,232.716482,,3.2530240595507096,,240.16,781.2462581416988,760.3545616386,,,1541.6008197802998,,,,,,,,,,,0.0,,-99999.0,,24.639,,25.394,,13.293,,,,262.4,,,,,50
2012-03-28 06:47:00,,0.0,,,700.57,725.6699999999998,,,1426.3,,,0.0,,,10.656,,13.933,,19.438,3.3197,234.130806,,3.33656785856706,,239.07,797.6732779476271,777.2440366782,,,1574.91731462583,,,,,,,,,,,0.0,,-99999.0,,24.948,,24.849,,13.61,,,,267.0,,,,,50
2012-03-28 06:48:00,,0.0,,,715.38,737.14,,,1452.5,,,0.0,,,10.698,,13.932,,19.448,3.3707,235.665498,,3.3950551641632303,,239.94,814.609536089326,794.3576941086,,,1608.96723019793,,,,,,,,,,,0.0,,-99999.0,,25.276,,25.824,,13.954,,,,272.07,,,,,50
2012-03-28 06:49:00,,0.0,,,737.9099999999999,761.1699999999998,,,1499.1,,,0.0,,,10.737,,13.932,,19.45,3.5009,233.468782,,3.52106872258408,,238.3,839.070676591785,817.3508589038001,,,1656.42153549559,,,,,,,,,,,0.0,,-99999.0,,25.552,,25.629,,14.294,,,,279.12,,,,,50
2012-03-28 06:50:00,,0.0,,,754.72,776.07,,,1530.8,,,0.0,,,10.771,,13.931,,19.46,3.6206,230.57995,,3.6378439452346094,,235.55,856.894141300013,834.8377669699998,,,1691.73190827001,,,,,,,,,,,0.0,,-99999.0,,25.754,,26.182,,14.562,,,,285.61,,,,,50
2012-03-28 06:51:00,,0.0,,,775.0,808.44,,,1583.5,,,0.0,,,10.763,,13.932,,19.462,3.6627,234.356496,,3.7082281004918296,,237.65,881.2604080818819,858.3775378992,,,1739.6379459810798,,,,,,,,,,,0.0,,-99999.0,,26.055,,26.552,,14.869,,,,292.07,,,,,50
2012-03-28 06:52:00,,0.0,,,789.74,829.7799999999999,,,1619.5,,,0.0,,,10.716,,13.931,,19.475,3.759,232.265102,,3.7628605609464305,,238.3,896.6896716735341,873.084518418,,,1769.77419009153,,,,,,,,,,,0.0,,-99999.0,,26.363,,27.374,,15.132,,,,296.32,,,,,50
2012-03-28 06:53:00,,0.0,,,805.2,839.5,,,1644.7,,,0.0,,,10.691,,13.931,,19.48,3.8139,233.36346,,3.8782400638043297,,235.56,913.5582294297488,890.024900094,,,1803.5831295237497,,,,,,,,,,,0.0,,-99999.0,,26.668,,27.953,,15.46,,,,301.52,,,,,50
2012-03-28 06:54:00,,0.0,,,824.0499999999998,847.2799999999999,,,1671.3,,,0.0,,,10.597,,13.931,,19.487,3.9166,232.23501,,3.91559218396916,,238.43,933.5946444237672,909.571640166,,,1843.1662845897697,,,,,,,,,,,0.0,,-99999.0,,26.872,,28.42,,15.76,,,,307.15,,,,,50
2012-03-28 06:55:00,,0.0,,,844.51,869.7999999999998,,,1714.3,,,0.0,,,10.564,,13.93,,19.499,3.9779,234.025484,,4.01335903230094,,238.51,957.2262627940979,930.9299728036,,,1888.1562355977,,,,,,,,,,,0.0,,-99999.0,,27.121,,28.813,,15.974,,,,313.88,,,,,50
2012-03-28 06:56:00,,0.0,,,868.74,889.61,,,1758.4,,,0.0,,,10.73,,13.931,,19.505,4.1046,232.61116,,4.15332978864815,,235.93,979.8950970357567,954.775767336,,,1934.67086437176,,,,,,,,,,,0.0,,-99999.0,,27.227,,29.086,,16.238,,,,321.4,,,,,50
2012-03-28 06:57:00,,0.0,,,890.5399999999998,912.29,,,1802.8,,,0.0,,,10.922,,13.929,,19.513,4.2049,232.23501,,4.19659710221986,,239.33,1004.37158447428,976.5249935490002,,,1980.89657802328,,,,,,,,,,,0.0,,-99999.0,,27.399,,29.351,,16.518,,,,328.84,,,,,50
2012-03-28 06:58:00,,0.0,,,907.55,924.62,,,1832.2,,,0.0,,,11.063,,13.929,,19.524,4.2752,232.054458,,4.27774823873455,,238.2,1018.95963046657,992.0792188416,,,2011.0388493081696,,,,,,,,,,,0.0,,-99999.0,,27.704,,29.664,,16.799,,,,333.83,,,,,50
2012-03-28 06:59:00,,0.0,,,928.09,941.28,,,1869.4,,,0.0,,,11.12,,13.93,,19.533,4.3461,232.144734,,4.37046391067393,,237.17,1036.54292569454,1008.9242284374,,,2045.46715413194,,,,,,,,,,,0.0,,-99999.0,,28.117,,29.947,,17.019,,,,339.17,,,,,50
2012-03-28 07:00:00,,0.0,,,945.03,958.15,,,1903.2,,,0.0,,,11.165,,13.93,,19.545,4.4344,231.63317,,4.48797022464442,,234.88,1054.13444636448,1027.154129048,,,2081.28857541248,,,,,,,,,,,0.0,,-99999.0,,28.574,,30.216,,17.284,,,,344.94,,,,,50
2012-03-28 07:01:00,,0.0,,,954.87,980.43,,,1935.3,,,0.0,,,11.214,,13.928,,19.554,4.5123,232.641252,,4.5309052239798,,238.07,1078.67260667287,1049.7471213996,,,2128.4197280724698,,,,,,,,,,,0.0,,-99999.0,,28.897,,30.449,,17.61,,,,351.91,,,,,50
2012-03-28 07:02:00,,0.0,,,970.79,997.83,,,1968.6,,,0.0,,,11.251,,13.928,,19.565,4.5937,232.219964,,4.59776684833178,,238.29,1095.60186228898,1066.7488486268,,,2162.35071091578,,,,,,,,,,,0.0,,-99999.0,,29.269,,30.707,,17.943,,,,357.47,,,,,50
2012-03-28 07:03:00,,0.0,,,986.09,1010.2,,,1996.3,,,0.0,,,11.253,,13.928,,19.576,4.6482,232.716482,,4.71168416854978,,235.63,1110.21414063538,1081.7127516324,,,2191.92689226778,,,,,,,,,,,0.0,,-99999.0,,29.571,,30.965,,18.289,,,,361.9,,,,,50
