measured_on,ac_current__758,ac_meter_1_power_kw__1017,ac_meter_2_power_kw__1018,ac_power_1__767,ac_power_2__768,ac_power__752,ac_power_metered_1_2__1133,ac_power_metered_kw__1016,ac_volts__757,ambient_temp__1222,ambient_temp__759,biased_3_10_leakage_na__1236,biased_3_11_leakage_na__1237,biased_3_12_leakage_na__1238,biased_3_13_leakage_na__1239,biased_3_16_leakage_na__1242,biased_3_3b_leakage_na__5161,biased_3_4b_leakage_na__5162,biased_module_3_10_mv__1209,biased_module_3_11_mv__1210,biased_module_3_12_mv__1211,biased_module_3_13_mv__1212,biased_module_3_14_mv__1213,biased_module_3_15_mv__1214,biased_module_3_16_mv__1215,biased_module_3_4_mv__1203,biased_module_3_5_mv__1204,biased_module_3_6_mv__1205,biased_module_3_7_mv__1206,biased_module_3_8_mv__1207,biased_module_3_9_mv__1208,biased_module_voltage__1202,biased_module_voltage__1226,control_module_temp__1218,das_battery_voltage__769,das_temperature__764,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__754,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__1132,dc_power__751,gh_irradiance__1217,hviv_load_temp_1__1191,hviv_load_temp_2__1192,hviv_load_temp_3__1193,inv1_ac_power_kw__1019,inv1_dc_current__1021,inv1_dc_power__1130,inv1_dc_voltage__1020,inv1_temp__1022,inv2_ac_power_kw__1023,inv2_dc_current__1025,inv2_dc_power__1131,inv2_dc_voltage__1024,inv2_temp__1026,inverter_temp_2__770,inveter_temp__763,irradiance_average__1224,irradiance_stability__1225,mod10_coulombs__1252,mod11_coulombs__1253,mod12_coulombs__1254,mod1_coulombs__1243,mod2_coulombs__1244,mod3b_coulombs__5164,mod4b_coulombs__5165,mod5b_coulombs__5166,module_temp_1__760,module_temp_2__761,module_temp_3__762,module_temp_5_1__4821,poa_irradiance__750,precipitation__4822,relative_humidity__1223,unbiased_3_1_leakage_na__1227,unbiased_3_2_leakage_na__1228,unbiased_3_5b_leakage_na__5163,unbiased_module_3_1_mv__1199,unbiased_module_3_2_mv__1200,unbiased_module_3_3_mv__1201,unbiased_module_temp_3_1__1195,unbiased_module_temp_3_2__1196,unbiased_module_temp_3_3__1197,wetness_kohms__1219,wind_direction__1221,wind_speed__1220,system_id
2013-03-08 00:10:00,0.0,,,0.1353,-0.8116999999999999,-0.6764,,,0.0,,5.3795,,,,,,,,,,,,,,,,,,,,,,,,13.81,23.387,0.0067999999999999,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.213,23.284,21.304,,-3.1526,,,,,,,,,,,,,,,50
2013-03-08 00:11:00,0.0,,,0.2255,-0.5636999999999999,-0.3382,,,0.0,,5.3299,,,,,,,,,,,,,,,,,,,,,,,,13.81,23.387,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.221,23.294,18.177,,-3.3705,,,,,,,,,,,,,,,50
2013-03-08 00:12:00,0.0,,,0.2931,-0.4509,-0.1578,,,0.0,,5.2577,,,,,,,,,,,,,,,,,,,,,,,,13.81,23.387,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.23,23.349,16.896,,-3.4208,,,,,,,,,,,,,,,50
2013-03-08 00:13:00,0.0,,,0.3156999999999999,0.3382,0.6539,,,0.0,,5.1397,,,,,,,,,,,,,,,,,,,,,,,,13.809,23.387,0.0066,0.0,0.0,0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,37.416,,,,,,,,,,,23.238,23.387,15.689,,-3.2699,,,,,,,,,,,,,,,50
2013-03-08 00:14:00,0.0,,,0.2931,-0.2255,0.0675999999999999,,,0.0,,5.0107,,,,,,,,,,,,,,,,,,,,,,,,13.809,23.387,0.0067999999999999,0.0,0.0,0.0041999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.266,23.452,18.698,,-3.1358,,,,,,,,,,,,,,,50
2013-03-08 00:15:00,0.0,,,0.2706,-0.3156999999999999,-0.0451,,,0.0,,4.8751,,,,,,,,,,,,,,,,,,,,,,,,13.809,23.387,0.0067999999999999,0.0,0.0,0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.293,23.499,19.726,,-3.0352,,,,,,,,,,,,,,,50
2013-03-08 00:16:00,0.0,,,0.2931,0.2931,0.5862,,,0.0,,4.7009,,,,,,,,,,,,,,,,,,,,,,,,13.809,23.39,0.0067999999999999,0.0,0.0,0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,36.253,,,,,,,,,,,23.282,23.474,15.655,,-3.0184,,,,,,,,,,,,,,,50
2013-03-08 00:17:00,0.0,,,0.2255,-0.4058999999999999,-0.1804,,,0.0,,4.5207,,,,,,,,,,,,,,,,,,,,,,,,13.809,23.393,0.0067999999999999,0.0,0.0,0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.268,23.403,18.166,,-3.0519,,,,,,,,,,,,,,,50
2013-03-08 00:18:00,0.0,,,0.2029,-0.4284,-0.2255,,,0.0,,4.3908,,,,,,,,,,,,,,,,,,,,,,,,13.81,23.395,0.0066,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.235,23.298,18.964,,-3.0184,,,,,,,,,,,,,,,50
2013-03-08 00:19:00,0.0,,,0.3382,-0.2931,0.0451,,,0.0,,4.3251,,,,,,,,,,,,,,,,,,,,,,,,13.81,23.397,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.199,23.236,15.066,,-3.0352,,,,,,,,,,,,,,,50
2013-03-08 00:20:00,0.0,,,0.2931,-0.2029,0.0902,,,0.0,,4.4636,,,,,,,,,,,,,,,,,,,,,,,,13.81,23.4,0.0067999999999999,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.194,23.225,18.245,,-3.0687,,,,,,,,,,,,,,,50
2013-03-08 00:21:00,0.0,,,0.248,-0.6764,-0.4284,,,0.0,,4.6226,,,,,,,,,,,,,,,,,,,,,,,,13.81,23.401,0.0066,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.193,23.259,17.258,,-2.8172,,,,,,,,,,,,,,,50
2013-03-08 00:22:00,0.0,,,0.3382,-0.0902,0.248,,,0.0,,4.525,,,,,,,,,,,,,,,,,,,,,,,,13.809,23.401,0.0066,0.0,0.0,0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.16,23.25,17.41,,-2.683,,,,,,,,,,,,,,,50
2013-03-08 00:23:00,0.0,,,0.2706,-0.1804,0.0902,,,0.0,,4.3212,,,,,,,,,,,,,,,,,,,,,,,,13.809,23.401,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.093,23.143,17.463,,-2.6495,,,,,,,,,,,,,,,50
2013-03-08 00:24:00,0.0,,,0.2931,-0.4734999999999999,-0.1804,,,0.0,,4.2955,,,,,,,,,,,,,,,,,,,,,,,,13.809,23.401,0.0067999999999999,0.0,0.0,0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,23.026,23.027,20.684,,-2.616,,,,,,,,,,,,,,,50
2013-03-08 00:25:00,0.0,,,0.2255,-0.4734999999999999,-0.248,,,0.0,,4.3622,,,,,,,,,,,,,,,,,,,,,,,,13.81,23.401,0.0067999999999999,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.977,22.959,18.251,,-2.616,,,,,,,,,,,,,,,50
2013-03-08 00:26:00,0.0,0.0,0.004191195,0.2029,-0.8343,-0.6312999999999999,4.191195,-0.2999999999999999,0.0,,4.5547,,,,,,,,,,,,,,,,,,,,,,,,13.81,23.401,0.0067999999999999,0.0,0.0,-0.0020999999999999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,431.5401,42.09343,0.0,0.0,0.0,431.0,38.0,0.0,-99999.0,,,,,,,,,,,22.949,22.908,20.823,,-2.5824,,,,,,,,,,,,,,,50
2013-03-08 00:27:00,0.0,,,0.3832999999999999,0.0,0.3832999999999999,,,0.0,,4.6147,,,,,,,,,,,,,,,,,,,,,,,,13.808,23.401,0.0063,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.948,22.901,13.843,,-2.4986,,,,,,,,,,,,,,,50
2013-03-08 00:28:00,0.0,,,0.1804,-0.7666,-0.5862,,,0.0,,4.6536,,,,,,,,,,,,,,,,,,,,,,,,13.81,23.401,0.0064999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.968,22.928,20.785,,-2.398,,,,,,,,,,,,,,,50
2013-03-08 00:29:00,0.0,,,0.2931,-0.0675999999999999,0.2255,,,0.0,,4.5892,,,,,,,,,,,,,,,,,,,,,,,,13.809,23.401,0.0067999999999999,0.0,0.0,0.0041999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.971,22.944,18.534,,-2.5489,,,,,,,,,,,,,,,50
2013-03-08 00:30:00,0.0,,,0.4509,-0.3832999999999999,0.0675999999999999,,,0.0,,4.5057,,,,,,,,,,,,,,,,,,,,,,,,13.809,23.401,0.0063,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.954,22.935,15.59,,-2.616,,,,,,,,,,,,,,,50
2013-03-08 00:31:00,0.0,,,0.0451,-0.9019,-0.8568,,,0.0,,4.4716,,,,,,,,,,,,,,,,,,,,,,,,13.81,23.401,0.0067999999999999,0.0,0.0,-0.0085,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.946,22.935,20.003,,-2.6495,,,,,,,,,,,,,,,50
2013-03-08 00:32:00,0.0,,,0.3382,-0.1578,0.1804,,,0.0,,4.8803,,,,,,,,,,,,,,,,,,,,,,,,13.81,23.401,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.946,22.933,18.348,,-2.7669,,,,,,,,,,,,,,,50
2013-03-08 00:33:00,0.0,,,0.3156999999999999,-0.4284,-0.1126999999999999,,,0.0,,5.0879,,,,,,,,,,,,,,,,,,,,,,,,13.81,23.4,0.0061999999999999,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.937,22.959,17.626,,-2.5489,,,,,,,,,,,,,,,50
2013-03-08 00:34:00,0.0,,,0.3832999999999999,0.1578,0.5411,,,0.0,,5.289,,,,,,,,,,,,,,,,,,,,,,,,13.809,23.396,0.0063,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.926,22.983,15.571,,-2.5153,,,,,,,,,,,,,,,50
2013-03-08 00:35:00,0.0,,,0.2931,-0.496,-0.2029,,,0.0,,5.6005,,,,,,,,,,,,,,,,,,,,,,,,13.81,23.392,0.0067999999999999,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.927,22.932,18.432,,-2.1967,,,,,,,,,,,,,,,50
2013-03-08 00:36:00,0.0,,,0.4284,-0.1353,0.2931,,,0.0,,5.6712,,,,,,,,,,,,,,,,,,,,,,,,13.808,23.387,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.939,22.882,15.393,,-2.0793,,,,,,,,,,,,,,,50
2013-03-08 00:37:00,0.0,,,0.248,-0.3832999999999999,-0.1353,,,0.0,,5.6675,,,,,,,,,,,,,,,,,,,,,,,,13.81,23.387,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.934,22.838,18.535,,-1.8614,,,,,,,,,,,,,,,50
2013-03-08 00:38:00,0.0,,,0.2706,-0.4509,-0.1804,,,0.0,,5.7685,,,,,,,,,,,,,,,,,,,,,,,,13.81,23.387,0.0066,0.0,0.0,0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.915,22.848,19.289,,-1.811,,,,,,,,,,,,,,,50
2013-03-08 00:39:00,0.0,,,0.3608,-0.2029,0.1578,,,0.0,,5.6095,,,,,,,,,,,,,,,,,,,,,,,,13.809,23.387,0.0067999999999999,0.0,0.0,0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.911,22.877,17.177,,-1.811,,,,,,,,,,,,,,,50
2013-03-08 00:40:00,0.0,,,0.3156999999999999,-0.6088,-0.2931,,,0.0,,5.2558,,,,,,,,,,,,,,,,,,,,,,,,13.81,23.387,0.0066,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.915,22.924,20.057,,-1.962,,,,,,,,,,,,,,,50
2013-03-08 00:41:00,0.0,,,0.3382,-0.2029,0.1353,,,0.0,,4.9659,,,,,,,,,,,,,,,,,,,,,,,,13.809,23.387,0.0066,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.899,22.956,18.131,,-2.18,,,,,,,,,,,,,,,50
2013-03-08 00:42:00,0.0,,,0.3608,-0.2255,0.1353,,,0.0,,4.6766,,,,,,,,,,,,,,,,,,,,,,,,13.809,23.386,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.87,22.914,17.198,,-2.2303,,,,,,,,,,,,,,,50
2013-03-08 00:43:00,0.0,,,0.2931,-0.3608,-0.0675999999999999,,,0.0,,4.4684,,,,,,,,,,,,,,,,,,,,,,,,13.81,23.378,0.0066,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.824,22.849,18.455,,-2.3644,,,,,,,,,,,,,,,50
2013-03-08 00:44:00,0.0,,,0.3156999999999999,-0.4058999999999999,-0.0902,,,0.0,,4.3456,,,,,,,,,,,,,,,,,,,,,,,,13.81,23.374,0.0063,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.801,22.825,18.557,,-2.5153,,,,,,,,,,,,,,,50
2013-03-08 00:45:00,0.0,,,0.3608,-0.2255,0.1353,,,0.0,,4.2303,,,,,,,,,,,,,,,,,,,,,,,,13.809,23.375,0.0063,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.803,22.878,17.49,,-2.4315,,,,,,,,,,,,,,,50
2013-03-08 00:46:00,0.0,,,0.3608,-0.3382,0.0225999999999999,,,0.0,,4.3966,,,,,,,,,,,,,,,,,,,,,,,,13.809,23.374,0.0061999999999999,0.0,0.0,0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.8,22.938,18.107,,-2.4818,,,,,,,,,,,,,,,50
2013-03-08 00:47:00,0.0,,,0.3382,-0.2931,0.0451,,,0.0,,4.5139,,,,,,,,,,,,,,,,,,,,,,,,13.81,23.374,0.0063,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.789,22.937,17.442,,-2.2135,,,,,,,,,,,,,,,50
2013-03-08 00:48:00,0.0,,,0.3382,-0.2931,0.0451,,,0.0,,4.4061,,,,,,,,,,,,,,,,,,,,,,,,13.81,23.367,0.0067999999999999,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.77,22.922,17.515,,-2.2135,,,,,,,,,,,,,,,50
2013-03-08 00:49:00,0.0,,,0.3608,-0.3156999999999999,0.0451,,,0.0,,4.2216,,,,,,,,,,,,,,,,,,,,,,,,13.809,23.361,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.754,22.912,17.654,,-2.2135,,,,,,,,,,,,,,,50
2013-03-08 00:50:00,0.0,,,0.3608,-0.3382,0.0225999999999999,,,0.0,,4.1492,,,,,,,,,,,,,,,,,,,,,,,,13.81,23.362,0.0061,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.751,22.906,17.783,,-2.2135,,,,,,,,,,,,,,,50
2013-03-08 00:51:00,0.0,,,0.3156999999999999,-0.3608,-0.0451,,,0.0,,4.1307,,,,,,,,,,,,,,,,,,,,,,,,13.81,23.358,0.0064999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.737,22.912,18.458,,-2.2135,,,,,,,,,,,,,,,50
2013-03-08 00:52:00,0.0,,,0.2931,-0.1353,0.1578,,,0.0,,4.0227,,,,,,,,,,,,,,,,,,,,,,,,13.809,23.347,0.0066,0.0,0.0,0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.716,22.906,18.621,,-2.2135,,,,,,,,,,,,,,,50
2013-03-08 00:53:00,0.0,,,0.4509,-0.2706,0.1804,,,0.0,,3.8546,,,,,,,,,,,,,,,,,,,,,,,,13.809,23.348,0.0058999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.691,22.889,15.046,,-2.2135,,,,,,,,,,,,,,,50
2013-03-08 00:54:00,0.0,,,0.2706,-0.3156999999999999,-0.0451,,,0.0,,3.936,,,,,,,,,,,,,,,,,,,,,,,,13.81,23.345,0.0067999999999999,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.689,22.863,17.759,,-2.2973,,,,,,,,,,,,,,,50
2013-03-08 00:55:00,0.0,,,0.248,-0.4284,-0.1804,,,0.0,,4.532,,,,,,,,,,,,,,,,,,,,,,,,13.81,23.334,0.0064999999999999,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.676,22.797,18.665,,-1.962,,,,,,,,,,,,,,,50
2013-03-08 00:56:00,0.0,,,0.3382,-0.3156999999999999,0.0225999999999999,,,0.0,,4.8195,,,,,,,,,,,,,,,,,,,,,,,,13.81,23.335,0.0066,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.649,22.762,17.679,,-1.9452,,,,,,,,,,,,,,,50
2013-03-08 00:57:00,0.0,,,0.248,-0.4058999999999999,-0.1578,,,0.0,,5.0042,,,,,,,,,,,,,,,,,,,,,,,,13.81,23.326,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.623,22.741,18.192,,-1.811,,,,,,,,,,,,,,,50
2013-03-08 00:58:00,0.0,,,0.3832999999999999,-0.3382,0.0451,,,0.0,,5.203,,,,,,,,,,,,,,,,,,,,,,,,13.811,23.32,0.0064999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.616,22.719,15.051,,-1.7943,,,,,,,,,,,,,,,50
2013-03-08 00:59:00,0.0,,,0.3156999999999999,-0.496,-0.1804,,,0.0,,5.3377,,,,,,,,,,,,,,,,,,,,,,,,13.811,23.32,0.0067999999999999,0.0,0.0,-0.0020999999999999,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.612,22.68,18.563,,-1.7775,,,,,,,,,,,,,,,50
2013-03-08 01:00:00,0.0,,,0.1578,-0.8568,-0.699,,,0.0,,5.2869,,,,,,,,,,,,,,,,,,,,,,,,13.811,23.313,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.608,22.641,21.017,,-1.7272,,,,,,,,,,,,,,,50
2013-03-08 01:01:00,0.0,,,0.3382,-0.3156999999999999,0.0225999999999999,,,0.0,,5.0865,,,,,,,,,,,,,,,,,,,,,,,,13.812,23.307,0.0067999999999999,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,0.0,-99999.0,,,,,,,,,,,22.6,22.618,17.079,,-1.7607,,,,,,,,,,,,,,,50
