measured_on,ac_current__588,ac_current__633,ac_current__758,ac_power_1__767,ac_power_2__768,ac_power__584,ac_power__629,ac_power__752,ac_voltage__587,ac_voltage__632,ac_volts__757,ambient_temp__589,ambient_temp__634,ambient_temp__759,das_battery_voltage__595,das_battery_voltage__769,das_temp__594,das_temp__662,das_temperature__764,dc_current__631,dc_neg_current__756,dc_neg_voltage__755,dc_pos_current__586,dc_pos_current__754,dc_pos_voltage__585,dc_pos_voltage__753,dc_power_1__765,dc_power_2__766,dc_power__583,dc_power__628,dc_power__751,dc_voltage__630,inv_temp__661,inverter_temp_2__770,inverter_temp__593,inveter_temp__763,module10nw_temp__640,module1sw_temp__659,module3_temp__639,module5se_temp__660,module6ne_temp__641,module8_temp_bot__637,module8_temp_mid__636,module8_temp_top__635,module_current_10__651,module_current_1__642,module_current_2__643,module_current_3__644,module_current_4__645,module_current_5__646,module_current_6__647,module_current_7__648,module_current_8__649,module_current_9__650,module_temp_1__590,module_temp_1__760,module_temp_2__591,module_temp_2__761,module_temp_3__592,module_temp_3__762,photodiode_1__652,photodiode_2__653,photodiode_3__654,photodiode_4__655,photodiode_5__656,photodiode_6__657,poa_irradiance_1__627,poa_irradiance_2__658,poa_irradiance__582,poa_irradiance__750,power_factor__596,reflector_temp_1__638,system_id
2012-07-20 05:03:00,,,0.0,-1.0365,-1.6448,,,-2.6813,,,0.0,,,22.108,,13.77,,,25.034,,0.0572,214.93211,,0.0263339093446763,,215.9,5.685491027515621,12.294116692,,,17.979607719515602,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,23.399,,23.274,,18.696,,,,,,,,,,10.356,,,50
2012-07-20 05:04:00,,,0.0,-1.0815,-1.5096,,,-2.5912,,,0.0,,,22.084,,13.769,,,25.027,,0.0560999999999999,217.670482,,0.0250664628472683,,218.34,5.47301149807258,12.2113140402,,,17.6843255382726,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,23.416,,23.305,,18.681,,,,,,,,,,11.009,,,50
2012-07-20 05:05:00,,,0.0,-1.0815,-1.8251,,,-2.9066,,,0.0,,,22.059,,13.77,,,25.027,,0.0621,218.031586,,0.031826399042935,,218.08,6.940701103283261,13.5397614906,,,20.480462593883296,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,23.435,,23.323,,18.692,,,,,,,,,,11.613,,,50
2012-07-20 05:06:00,,,0.0,-1.1491,-2.0054,,,-3.1545,,,0.0,,,22.036,,13.77,,,25.027,,0.0551,222.30465,,0.0236581151136514,,222.48,5.2634574504851805,12.248986215,,,17.5124436654852,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,23.458,,23.341,,18.682,,,,,,,,,,12.199,,,50
2012-07-20 05:07:00,,,0.0,-1.059,-1.5998,,,-2.6588,,,0.0,,,22.024,,13.77,,,25.027,,0.0551,224.26063,,0.0239399175860693,,224.28,5.36924471620364,12.356760713,,,17.7260054292036,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,23.449,,23.332,,18.687,,,,,,,,,,12.802,,,50
2012-07-20 05:08:00,,,0.0,-1.059,-1.6448,,,-2.7038,,,0.0,,,21.992,,13.771,,,25.027,,0.0541999999999999,226.186518,,0.0236581151136514,,226.0,5.346734015685231,12.2593092756,,,17.6060432912852,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,23.456,,23.334,,18.635,,,,,,,,,,13.456,,,50
2012-07-20 05:09:00,,,0.0,-1.0815,-1.9603,,,-3.0418,,,0.0,,,21.953,,13.77,,,25.025,,0.0545,227.916808,,0.0236581151136514,,227.61,5.3848235810182095,12.421466036,,,17.8062896170182,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,23.447,,23.32,,18.6,,,,,,,,,,13.992,,,50
2012-07-20 05:10:00,,,0.0,-1.1266,-1.7124,,,-2.839,,,0.0,,,21.935,,13.769,,,25.02,,0.0541,229.586914,,0.0236581151136514,,229.24,5.423386308653461,12.4206520474,,,17.8440383560535,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,23.446,,23.316,,18.583,,,,,,,,,,14.646,,,50
2012-07-20 05:11:00,,,0.0,11.514,13.519,,,25.033,,,0.0,,,21.873,,13.77,,,25.013,,0.1590999999999999,204.791106,,0.159976073374983,,197.57,31.6064728166955,32.58226496459999,,,64.1887377812955,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,23.44,,23.308,,18.591,,,,,,,,,,15.366,,,50
2012-07-20 05:12:00,,,0.0,19.738,19.287,,,39.025,,,0.0,,,21.861,,13.771,,,25.013,,0.2331999999999999,180.867966,,0.2088462049714209,,178.3,37.2372783464044,42.1784096712,,,79.41568801760441,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,23.43,,23.313,,18.615,,,,,,,,,,16.154,,,50
2012-07-20 05:13:00,,,0.0,21.901,22.217,,,44.117,,,0.0,,,21.873,,13.77,,,25.013,,0.2531999999999999,173.946806,,0.2224976738003459,,174.1,38.7368450086402,44.0433312792,,,82.78017628784019,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,23.452,,23.344,,18.612,,,,,,,,,,16.925,,,50
2012-07-20 05:14:00,,,0.0,23.118,22.825,,,45.942,,,0.0,,,21.874,,13.771,,,25.013,,0.2621,173.901668,,0.2323607603349729,,174.1,40.454008374318704,45.5796271828,,,86.0336355571187,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,23.492,,23.381,,18.609,,,,,,,,,,17.629,,,50
2012-07-20 05:15:00,,,0.0,24.402,24.74,,,49.142,,,0.0,,,21.872,,13.771,,,25.003,,0.2741,173.841484,,0.2465838096504049,,174.12,42.93517293632859,47.6499507644,,,90.58512370072857,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,23.506,,23.4,,18.65,,,,,,,,,,18.316,,,50
2012-07-20 05:16:00,,,0.0,26.227,25.551,,,51.778,,,0.0,,,21.91,,13.77,,,24.999,,0.2828,173.976898,,0.2567193938588329,,174.06,44.684577695068505,49.2006667544,,,93.8852444494684,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,23.548,,23.433,,18.735,,,,,,,,,,19.171,,,50
2012-07-20 05:17:00,,,0.0,27.557,27.421,,,54.978,,,0.0,,,22.01,,13.771,,,24.999,,0.2926,173.886622,,0.265452611989898,,174.1,46.2152997474412,50.8792255972,,,97.09452534464121,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,23.596,,23.473,,18.838,,,,,,,,,,19.975,,,50
2012-07-20 05:18:00,,,0.0,29.72,29.044,,,58.763,,,0.0,,,22.117,,13.771,,,24.999,,0.3032,173.961852,,0.27446497407949,,174.01,47.759650139572,52.7452335264,,,100.504883665972,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,23.657,,23.518,,18.905,,,,,,,,,,20.863,,,50
2012-07-20 05:19:00,,,0.0,30.351,30.734,,,61.084,,,0.0,,,22.24,,13.772,,,24.999,,0.3129,173.85653,,0.284746776551908,,174.08,49.568718862156096,54.399708237,,,103.968427099156,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,23.719,,23.569,,19.003,,,,,,,,,,21.667,,,50
2012-07-20 05:20:00,,,0.0,32.176,32.266,,,64.441,,,0.0,,,22.374,,13.771,,,24.999,,0.3232999999999999,173.751208,,0.294603216801808,,173.96,51.2491755948425,56.1737655464,,,107.422941141242,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,23.777,,23.616,,19.066,,,,,,,,,,22.455,,,50
2012-07-20 05:21:00,,,0.0,33.752,32.986,,,66.739,,,0.0,,,22.48,,13.771,,,24.991,,0.3322999999999999,173.841484,,0.3079821879569319,,169.77,52.2861360494484,57.7675251332,,,110.053661182648,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,23.816,,23.657,,19.127,,,,,,,,,,23.293,,,50
2012-07-20 05:22:00,,,0.0,35.217,35.397,,,70.614,,,0.0,,,22.596,,13.771,,,24.985,,0.3416,173.976898,,0.314036953343081,,172.96,54.3158314502193,59.4305083568,,,113.746339807019,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,23.843,,23.694,,19.224,,,,,,,,,,24.148,,,50
2012-07-20 05:23:00,,,0.0,36.952,36.884,,,73.836,,,0.0,,,22.791,,13.772,,,24.985,,0.3512,173.886622,,0.3192476405689219,,177.43,56.6441088661438,61.0689816464,,,117.713090512544,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,23.881,,23.742,,19.341,,,,,,,,,,24.952,,,50
2012-07-20 05:24:00,,,0.0,38.462,37.786,,,76.248,,,0.0,,,22.99,,13.771,,,24.985,,0.3608,173.85653,,0.3264322743586339,,178.71,58.3367117506314,62.727436024,,,121.064147774631,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,23.937,,23.785,,19.482,,,,,,,,,,25.757,,,50
2012-07-20 05:25:00,,,0.0,39.949,40.107,,,80.05599999999998,,,0.0,,,23.054,,13.772,,,24.985,,0.3694,173.721116,,0.336428286587797,,177.81,59.8203136381763,64.1725802504,,,123.992893888576,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,23.99,,23.841,,19.588,,,,,,,,,,26.661,,,50
2012-07-20 05:26:00,,,0.0,40.647,41.526,,,82.174,,,0.0,,,23.067,,13.772,,,24.985,,0.3778,173.63084,,0.34741459524126,,176.22,61.2213999734149,65.597731352,,,126.819131325415,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.045,,23.896,,19.659,,,,,,,,,,27.449,,,50
2012-07-20 05:27:00,,,0.0,42.247,43.351,,,85.598,,,0.0,,,23.121,,13.772,,,24.985,,0.3856,175.331038,,0.35403429482919,,177.96,63.00394310780271,67.6076482528,,,130.611591360603,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.099,,23.945,,19.795,,,,,,,,,,28.186,,,50
2012-07-20 05:28:00,,,0.0,43.261,44.816,,,88.077,,,0.0,,,23.219,,13.772,,,24.984,,0.3947,174.90975,,0.360933138375648,,179.58,64.8163729894989,69.036878325,,,133.853251314499,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.16,,24.01,,19.937,,,,,,,,,,28.907,,,50
2012-07-20 05:29:00,,,0.0,44.5,45.987,,,90.489,,,0.0,,,23.228,,13.771,,,24.982,,0.4062999999999999,173.450288,,0.3674066196995879,,180.98,66.49325003323139,70.47285201439999,,,136.966102047631,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.233,,24.071,,20.046,,,,,,,,,,29.594,,,50
2012-07-20 05:30:00,,,0.0,45.469,46.618,,,92.088,,,0.0,,,23.236,,13.772,,,24.978,,0.4187,169.824202,,0.3767047720324339,,180.82,68.11575687890469,71.10539337739999,,,139.221150256305,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.299,,24.134,,20.143,,,,,,,,,,30.281,,,50
2012-07-20 05:31:00,,,0.0,46.528,48.196,,,94.725,,,0.0,,,23.252,,13.772,,,24.976,,0.4273,169.463098,,0.391353183570384,,176.78,69.1834157915725,72.41158177539998,,,141.594997566973,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.353,,24.192,,20.241,,,,,,,,,,31.638,,,50
2012-07-20 05:32:00,,,0.0,47.722,49.593,,,97.315,,,0.0,,,23.252,,13.773,,,24.976,,0.4409,165.987472,,0.4007842615977669,,177.49,71.1351985909876,73.1838764048,,,144.319074995788,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.409,,24.24,,20.309,,,,,,,,,,35.291,,,50
2012-07-20 05:33:00,,,0.0,48.128,52.116,,,100.25,,,0.0,,,23.23,,13.772,,,24.975,,0.454,163.444698,,0.4138774425096369,,177.14,73.3142501661571,74.203892892,,,147.51814305815702,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.46,,24.294,,20.39,,,,,,,,,,38.76,,,50
2012-07-20 05:34:00,,,0.0,49.502,54.302,,,103.81,,,0.0,,,23.217,,13.773,,,24.981,,0.4701,159.397324,,0.422471088661438,,181.32,76.60245779609198,74.93268201239998,,,151.53513980849203,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.503,,24.355,,20.48,,,,,,,,,,40.838,,,50
2012-07-20 05:35:00,,,0.0,52.815,55.406,,,108.22,,,0.0,,,23.199,,13.772,,,24.979,,0.4844,158.013092,,0.437259072178652,,179.95,78.68477003854849,76.5415417648,,,155.22631180334798,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.542,,24.394,,20.622,,,,,,,,,,42.463,,,50
2012-07-20 05:36:00,,,0.0,54.978,57.344,,,112.32,,,0.0,,,23.218,,13.774,,,24.985,,0.4950999999999999,162.436616,,0.4573973149009699,,176.37,80.6711644290841,80.42236858159998,,,161.09353301068398,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.587,,24.424,,20.753,,,,,,,,,,47.222,,,50
2012-07-20 05:37:00,,,0.0,58.222,59.574,,,117.8,,,0.0,,,23.307,,13.774,,,24.985,,0.5043999999999998,168.996672,,0.4749966768576369,,173.91,82.60667207231158,85.2419213568,,,167.848593429112,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.619,,24.45,,20.886,,,,,,,,,,52.904,,,50
2012-07-20 05:38:00,,,0.0,61.444,61.94,,,123.39,,,0.0,,,23.371,,13.773,,,24.985,,0.5198,169.086948,,0.491054100757676,,173.94,85.41395028579029,87.8913955704,,,173.30534585619,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.662,,24.463,,20.947,,,,,,,,,,55.918,,,50
2012-07-20 05:39:00,,,0.0,64.508,64.306,,,128.82,,,0.0,,,23.394,,13.773,,,24.985,,0.5353999999999999,169.19227,,0.504293499933537,,178.02,89.7743288581683,90.585541358,,,180.359870216168,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.697,,24.507,,21.087,,,,,,,,,,58.332,,,50
2012-07-20 05:40:00,,,0.0,68.047,69.262,,,137.31,,,0.0,,,23.449,,13.773,,,24.985,,0.5499,173.134322,,0.523155655988302,,177.54,92.8810551641632,95.2065636678,,,188.087618831963,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.736,,24.553,,21.164,,,,,,,,,,60.896,,,50
2012-07-20 05:41:00,,,0.0,72.035,71.471,,,143.51,,,0.0,,,23.484,,13.773,,,24.985,,0.5628999999999998,180.281172,,0.5406154459657049,,180.81,97.74867878505908,101.4802717188,,,199.22895050385904,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.789,,24.578,,21.203,,,,,,,,,,63.493,,,50
2012-07-20 05:42:00,,,0.0,77.01399999999998,76.001,,,153.02,,,0.0,,,23.513,,13.774,,,24.989,,0.5812,180.732552,,0.558925960388143,,182.98,102.272272231822,105.0417592224,,,207.314031454222,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.838,,24.61,,21.253,,,,,,,,,,66.208,,,50
2012-07-20 05:43:00,,,0.0,80.75499999999998,81.093,,,161.85,,,0.0,,,23.512,,13.773,,,24.993,,0.5953,185.878284,,0.5800544995347598,,184.04,106.753230094377,110.6533424652,,,217.40657255957703,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.892,,24.637,,21.314,,,,,,,,,,68.769,,,50
2012-07-20 05:44:00,,,0.0,83.549,84.089,,,167.64,,,0.0,,,23.517,,13.773,,,24.999,,0.6184,185.351674,,0.6044197793433469,,182.65,110.397272697062,114.6214752016,,,225.018747898662,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.93,,24.68,,21.39,,,,,,,,,,71.45,,,50
2012-07-20 05:45:00,,,0.0,86.45399999999998,84.111,,,170.57,,,0.0,,,23.525,,13.773,,,24.999,,0.6464999999999999,181.650358,,0.635537684434401,,174.89,111.149185630732,117.436956447,,,228.586142077732,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.952,,24.723,,21.458,,,,,,,,,,74.26699999999998,,,50
2012-07-20 05:46:00,,,0.0,93.484,91.322,,,184.81,,,0.0,,,23.536,,13.774,,,24.999,,0.6557,191.806408,,0.655815499135983,,180.81,118.578000398777,125.7674617256,,,244.34546212437695,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,24.98,,24.763,,21.544,,,,,,,,,,77.265,,,50
2012-07-20 05:47:00,,,0.0,97.158,98.892,,,196.05,,,0.0,,,23.568,,13.773,,,25.005,,0.6839,190.677958,,0.668217466436262,,192.11,128.37125747707,130.4046554762,,,258.77591295327,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.022,,24.83,,21.643,,,,,,,,,,80.03,,,50
2012-07-20 05:48:00,,,0.0,103.02,107.16,,,210.18,,,0.0,,,23.588,,13.771,,,25.013,,0.7023,194.815608,,0.669347334839824,,205.87,137.798535823475,136.81900149839998,,,274.61753732187503,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.066,,24.903,,21.759,,,,,,,,,,82.863,,,50
2012-07-20 05:49:00,,,0.0,110.41,113.04,,,223.45,,,0.0,,,23.639,,13.773,,,25.013,,0.7168999999999999,200.653456,,0.7039744782666489,,204.07,143.66007177987498,143.8484626064,,,287.508534386275,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.11,,24.944,,21.862,,,,,,,,,,85.912,,,50
2012-07-20 05:50:00,,,0.0,116.9,118.47,,,235.37,,,0.0,,,23.68,,13.773,,,25.014,,0.7507,198.667384,,0.7379369932207899,,202.84,149.683139704905,149.13960516880002,,,298.8227448737049,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.156,,24.985,,21.96,,,,,,,,,,88.828,,,50
2012-07-20 05:51:00,,,0.0,121.45,124.51,,,245.96,,,0.0,,,23.739,,13.773,,,25.023,,0.7697,202.564298,,0.7769506845673269,,200.01,155.397906420311,155.91374017060002,,,311.311646590911,,,0.0,,42.486,,,,,,,,,,,,,,,,,,,,25.209,,25.037,,22.053,,,,,,,,,,91.913,,,50
2012-07-20 05:52:00,,,0.0,124.8,130.28,,,255.09,,,0.0,,,23.779,,13.773,,,25.027,,0.8203,195.552862,,0.803535823474678,,202.08,162.37851920776302,160.41201269860002,,,322.790531906363,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.265,,25.054,,22.148,,,,,,,,,,94.895,,,50
2012-07-20 05:53:00,,,0.0,134.97,139.9,,,274.87,,,0.0,,,23.822,,13.773,,,25.028,,0.8119,209.229676,,0.808586999867074,,211.08,170.676543931942,169.8735739444,,,340.5501178763421,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.315,,25.087,,22.279,,,,,,,,,,98.094,,,50
2012-07-20 05:54:00,,,0.0,141.66,146.21,,,287.87,,,0.0,,,23.89,,13.773,,,25.039,,0.8528,206.897546,,0.8473348398245379,,210.06,177.991156453542,176.4422272288,,,354.4333836823421,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.365,,25.135,,22.409,,,,,,,,,,101.21,,,50
2012-07-20 05:55:00,,,0.0,148.26,154.05,,,302.31,,,0.0,,,23.917,,13.772,,,25.041,,0.8851999999999999,208.176456,,0.864216403030706,,214.32,185.21885949754105,184.27779885120003,,,369.49665834874105,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.407,,25.176,,22.519,,,,,,,,,,104.48,,,50
2012-07-20 05:56:00,,,0.0,154.48,162.46,,,316.93,,,0.0,,,23.953,,13.772,,,25.043,,0.9132,209.59078,,0.91645620098365,,211.22,193.57387877176697,191.398300296,,,384.9721790677669,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.46,,25.23,,22.634,,,,,,,,,,107.76,,,50
2012-07-20 05:57:00,,,0.0,162.39,168.38,,,330.76,,,0.0,,,23.98,,13.772,,,25.055,,0.9651,205.844326,,0.976073374983384,,205.26,200.348820949089,198.66035902260003,,,399.009179971689,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.521,,25.267,,22.755,,,,,,,,,,111.18,,,50
2012-07-20 05:58:00,,,0.0,169.28,177.23,,,346.51,,,0.0,,,23.983,,13.773,,,25.057,,0.9899,209.244722,,1.00152864548717,,209.59,209.910388807657,207.1313503078,,,417.04173911545695,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.564,,25.309,,22.894,,,,,,,,,,114.56,,,50
2012-07-20 05:59:00,,,0.0,177.93,185.21,,,363.14,,,0.0,,,24.002,,13.772,,,25.066,,1.0277,209.605826,,1.03602286321946,,210.98,218.580103682042,215.4119073802,,,433.99201106224206,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.596,,25.369,,23.041,,,,,,,,,,118.02,,,50
2012-07-20 06:00:00,,,0.0,187.96,194.0,,,381.95,,,0.0,,,24.007,,13.772,,,25.069,,1.0618,210.508586,,1.07689751428951,,210.99,227.214606539944,223.5180166148,,,450.732623154744,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.621,,25.406,,23.176,,,,,,,,,,121.37,,,50
2012-07-20 06:01:00,,,0.0,194.36,201.21,,,395.57,,,0.0,,,24.102,,13.768,,,25.081,,1.1,211.260886,,1.10168815632062,,214.54,236.356177057025,232.3869746,,,468.74315165702495,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.676,,25.508,,23.364,,,,,,,,,,124.77,,,50
2012-07-20 06:02:00,,,0.0,202.13,210.81,,,412.94,,,0.0,,,24.17,,13.771,,,25.084,,1.1453,210.598862,,1.14914262927024,,213.72,245.594762727635,241.1988766486,,,486.793639376235,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.737,,25.573,,23.501,,,,,,,,,,128.22,,,50
2012-07-20 06:03:00,,,0.0,214.82,218.74,,,433.55,,,0.0,,,24.195,,13.773,,,25.091,,1.1986,208.642882,,1.1826399042935,,215.67,255.059948158979,250.0793583652,,,505.13930652417895,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.812,,25.585,,23.631,,,,,,,,,,131.61,,,50
2012-07-20 06:04:00,,,0.0,223.02,228.43,,,451.45,,,0.0,,,24.223,,13.772,,,25.098,,1.2109,214.17981,,1.2385351588462,,213.88,264.897899774026,259.350331929,,,524.248231703026,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.886,,25.612,,23.783,,,,,,,,,,135.08,,,50
2012-07-20 06:05:00,,,0.0,231.2,237.49,,,468.68,,,0.0,,,24.262,,13.772,,,25.106,,1.2641,212.82567,,1.27814701581816,,214.83,274.58432340821497,269.032929447,,,543.617252855215,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.93,,25.667,,23.946,,,,,,,,,,138.56,,,50
2012-07-20 06:06:00,,,0.0,242.1,246.23,,,488.33,,,0.0,,,24.301,,13.771,,,25.112,,1.3018,214.074488,,1.31835703841553,,215.85,284.567366741991,278.6821684784,,,563.2495352203911,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,25.97,,25.707,,24.11,,,,,,,,,,142.16,,,50
2012-07-20 06:07:00,,,0.0,249.99,256.02,,,506.01,,,0.0,,,24.351,,13.772,,,25.122,,1.342,214.751558,,1.35092383357703,,218.05,294.568941911471,288.196590836,,,582.765532747472,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,26.023,,25.75,,24.285,,,,,,,,,,145.68,,,50
2012-07-20 06:08:00,,,0.0,258.91,264.74,,,523.65,,,0.0,,,24.388,,13.771,,,25.128,,1.3698,216.933228,,1.38415525721122,,219.61,303.97433603615593,297.1551357144,,,601.1294717505559,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,26.078,,25.801,,24.454,,,,,,,,,,149.13,,,50
2012-07-20 06:09:00,,,0.0,267.38,273.56,,,540.93,,,0.0,,,24.422,,13.771,,,25.14,,1.4533,211.54676,,1.46444237671142,,214.39,313.961801143161,307.440906308,,,621.402707451161,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,26.127,,25.856,,24.627,,,,,,,,,,152.69,,,50
2012-07-20 06:10:00,,,0.0,276.21,282.97,,,559.17,,,0.0,,,24.463,,13.771,,,25.147,,1.5002,211.742358,,1.5022597368071198,,216.55,325.31434600558305,317.6558854716,,,642.9702314771829,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,26.187,,25.92,,24.796,,,,,,,,,,156.22,,,50
2012-07-20 06:11:00,,,0.0,281.85,294.1,,,575.94,,,0.0,,,24.497,,13.771,,,25.154,,1.5675,208.357008,,1.5784926226239502,,212.16,334.892994815898,326.59961004,,,661.492604855898,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,26.251,,25.986,,24.961,,,,,,,,,,159.69,,,50
2012-07-20 06:12:00,,,0.0,292.89,303.97,,,596.85,,,0.0,,,24.54,,13.771,,,25.165,,1.5887,212.870808,,1.60421374451682,,215.68,345.99682041738697,338.18785266960003,,,684.1846730869869,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,26.421,,26.037,,25.125,,,,,,,,,,163.16,,,50
2012-07-20 06:13:00,,,0.0,302.77,314.06,,,616.83,,,0.0,,,24.587,,13.768,,,25.169,,1.643,212.329152,,1.62475076432274,,219.98,357.41267313571706,348.856796736,,,706.269469871717,,,0.0,,36.114,,,,,,,,,,,,,,,,,,,,26.534,,26.085,,25.281,,,,,,,,,,166.73,,,50
2012-07-20 06:14:00,,,0.0,311.65,325.28,,,636.93,,,0.0,,,24.627,,13.768,,,25.182,,1.6942,212.208784,,1.67732287651203,,219.56,368.273010766981,359.5241218528,,,727.7971326197811,,,0.0,,34.762,,,,,,,,,,,,,,,,,,,,26.673,,26.135,,25.417,,,,,,,,,,170.41,,,50
2012-07-20 06:15:00,,,0.0,322.14,336.31,,,658.45,,,0.0,,,24.612,,13.768,,,25.19,,1.7399,213.186774,,1.73448092516283,,219.44,380.614494217732,370.9236680826,,,751.538162300332,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,26.829,,26.229,,25.553,,,,,,,,,,174.07,,,50
2012-07-20 06:16:00,,,0.0,332.71,345.73,,,678.44,,,0.0,,,24.61,,13.767,,,25.196,,1.7918,213.141636,,1.80612787451814,,216.67,391.333726571846,381.9071833848,,,773.2409099566461,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,26.976,,27.553,,25.663,,,,,,,,,,177.67,,,50
2012-07-20 06:17:00,,,0.0,344.29,353.13,,,697.43,,,0.0,,,24.628,,13.768,,,25.21,,1.8533,211.877772,,1.83949222384687,,216.94,399.0594430413401,392.67307484759993,,,791.73251788894,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,27.112,,27.343,,25.808,,,,,,,,,,181.15,,,50
2012-07-20 06:18:00,,,0.0,355.37,367.67,,,723.0499999999998,,,0.0,,,24.648,,13.767,,,25.219,,1.8748,215.744594,,1.9044264256280696,,217.43,414.079437724312,404.4779648312,,,818.557402555512,,,0.0,,29.636,,,,,,,,,,,,,,,,,,,,27.227,,27.379,,25.986,,,,,,,,,,184.91,,,50
2012-07-20 06:19:00,,,0.0,365.15,380.29,,,745.45,,,0.0,,,24.688,,13.769,,,25.226,,1.9533,213.006222,,1.95872657184634,,218.12,427.237439851123,416.0650534326,,,843.302493283723,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,27.384,,27.442,,26.162,,,,,,,,,,188.63,,,50
2012-07-20 06:20:00,,,0.0,377.22,395.77,,,773.01,,,0.0,,,24.78,,13.767,,,25.239,,2.0018,213.713384,,1.98125747707032,,221.63,439.10609464309493,427.81145209120007,,,866.917546734295,,,0.0,,-99999.0,,,,,,,,,,,,,,,,,,,,27.534,,27.502,,26.372,,,,,,,,,,192.35,,,50
