measured_on,ac_current__411,ac_current__779,ac_power__407,ac_power__773,ac_voltage__410,ac_volts__778,ambient_temp__412,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__409,dc_pos_current__775,dc_pos_voltage__408,dc_pos_voltage__774,dc_power_1__786,dc_power__406,dc_power__772,inverter_temp__416,inveter_temp__784,module_temp_1__413,module_temp_1__781,module_temp_2__414,module_temp_2__782,module_temp_3__415,module_temp_3__783,module_temp_4__417,module_temp_5__418,module_temp_6__419,module_temp_7__420,poa_irradiance__405,poa_irradiance__771,system_id
2013-05-18 05:30:00,,0.0,,84.85899999999998,,120.65,,15.968,13.804,22.38,0.3856,184.1,,0.3488999999999999,,187.26,84.85899999999998,,136.42,,22.333,,15.95,,-26.97,,14.264,,,,,,27.358,51
2013-05-18 05:45:00,,0.0,,267.55,,120.9,,16.282,13.805,22.341,0.7984999999999999,216.86,,0.7732,,210.47,267.55,,336.28,,22.31,,16.494,,-26.97,,15.398,,,,,,62.233,51
2013-05-18 06:00:00,,0.0,,453.64,,120.86,,16.439,13.806,22.336,1.2511,220.44,,1.2051,,217.64,453.64,,538.85,,22.215,,16.499,,-26.97,,16.447,,,,,,93.164,51
2013-05-18 06:15:00,,0.0,,756.4099999999999,,120.9,,16.45,13.806,22.382,1.9353,227.65,,1.9143,,220.63,756.4099999999999,,861.9299999999998,,22.1,,16.703,,-26.97,,18.375,,,,,,142.42,51
2013-05-18 06:30:00,,0.0,,866.4,,120.81,,16.912,13.805,22.486,2.1676,230.37,,2.1519,,222.8,866.4,,978.5100000000001,,22.064,,17.586,,-26.97,,20.077,,,,,,159.01,51
2013-05-18 06:45:00,,0.0,,868.52,,120.59,,16.63,13.804,22.622,2.1846,228.28,,2.1547,,222.4,868.52,,978.07,,22.079,,16.618,,-26.97,,19.988,,,,,,159.02,51
2013-05-18 07:00:00,,0.0,,1158.9,,120.68,,17.035,13.801,22.76,2.8637,227.92,,2.7765,,227.31,1158.9,,1283.3,,22.16,,18.029,,-26.97,,21.701,,,,,,208.83,51
2013-05-18 07:15:00,,0.0,,964.29,,120.58,,16.887,13.797,22.928,2.4258,228.04,,2.3961,,222.26,964.29,,1085.7,,22.233,,17.939,,-26.97,,21.796,,,,,,171.85,51
2013-05-18 07:30:00,,0.0,,1087.9,,120.26,,17.361,13.793,23.079,2.6953,229.29,,2.6628,,223.62,1087.9,,1213.1,,22.251,,18.626,,-26.97,,22.58,,,,,,189.63,51
2013-05-18 07:45:00,,0.0,,1096.5,,120.12,,18.162,13.787,23.233,2.7373,227.12,,2.7066,,221.45,1096.5,,1221.1,,22.442,,19.831,,-26.97,,23.952,,,,,,190.15,51
2013-05-18 08:00:00,,0.0,,1052.2,,120.47,,18.354,13.786,23.362,2.636,227.05,,2.5952,,222.51,1052.2,,1176.1,,22.544,,19.831,,-26.97,,23.765,,,,,,179.57,51
2013-05-18 08:15:00,,0.0,,1341.9,,120.34,,18.147,13.783,23.463,3.2763,229.34,,3.2422,,224.06,1341.9,,1477.7,,22.708,,19.519,,-26.97,,24.61,,,,,,226.56,51
2013-05-18 08:30:00,,0.0,,1733.8,,120.42,,18.457,13.781,23.562,4.2276,228.7,,4.2179,,222.59,1733.8,,1905.1,,22.514,,20.048,,-26.97,,27.462,,,,,,297.13,51
2013-05-18 08:45:00,,0.0,,2238.0,,120.24,,19.165,13.778,23.678,5.5701,222.88,,5.5595,,217.29,2238.0,,2444.0,,22.806,,-16.534,,-26.97,,30.487,,,,,,389.49,51
2013-05-18 09:00:00,,0.0,,3672.1,,120.67,,20.491,13.769,23.863,9.1442,221.52,,9.3846,,211.47,3672.1,,4005.6,,22.527,,-26.97,,-26.97,,40.118,,,,,,683.52,51
2013-05-18 09:15:00,,0.0,,3161.3,,120.85,,21.04,13.76,24.221,7.9512,219.96,,7.9558,,215.09,3161.3,,3459.7,,22.409,,-26.97,,-26.97,,42.555,,,,,,592.97,51
2013-05-18 09:30:00,,0.0,,2892.6,,120.68,,20.788,13.754,24.608,7.2138,221.11,,7.3151,,213.46,2892.6,,3155.2,,22.667,,-26.97,,-26.97,,37.817,,,,,,517.13,51
2013-05-18 09:45:00,,0.0,,3481.2,,120.56,,21.403,13.747,24.96,8.8464,217.41,,8.9661,,211.16,3481.2,,3807.0,,22.374,,-26.97,,-26.97,,42.622,,,,,,653.55,51
2013-05-18 10:00:00,,0.0,,4565.8,,120.55,,22.692,13.739,25.34,11.945,209.92,,11.674,,209.68,4565.8,,4949.4,,22.404,,-26.97,,-26.97,,50.909,,,,,,919.86,51
2013-05-18 10:15:00,,0.0,,3540.7,,120.5,,23.13,13.73,25.76,8.983399999999998,215.13,,9.2978,,207.39,3540.7,,3859.3,,22.112,,-6.1704,,-26.97,,50.401,,,,,,695.76,51
2013-05-18 10:30:00,,0.0,,3077.0,,120.72,,22.775,13.72,26.161,7.980299999999999,212.64,,8.006,,207.93,3077.0,,3356.6,,22.163,,-26.97,,-26.97,,44.972,,,,,,571.55,51
2013-05-18 10:45:00,,0.0,,3918.4,,120.8,,23.299,13.711,26.487,10.08,213.6,,10.067,,209.71,3918.4,,4264.5,,22.4,,3.1951,,-26.97,,47.437,,,,,,754.95,51
2013-05-18 11:00:00,,0.0,,4382.0,,120.89,,23.727,13.703,26.793,11.688,207.16,,11.543,,205.39,4382.0,,4793.8,,22.23,,29.979,,-26.97,,52.8,,,,,,890.52,51
2013-05-18 11:15:00,,0.0,,4350.3,,120.81,,24.448,13.696,27.102,11.627,206.6,,11.434,,204.96,4350.3,,4740.7,,22.45,,28.833,,-26.97,,52.569,,,,,,875.57,51
2013-05-18 11:30:00,0.1653389,0.0,8.574714,3561.7,245.7031,121.26,5.671094,23.361,13.687,27.395,9.5309,206.66,0.0048831839999999,9.4653,-0.9844913,204.46,3561.7,-0.0048038459999999,3903.5,3.126286,22.386,3.06251,19.827,2.771182,-26.97,3.134079,47.067,2.835698,3.282854,2.81514,4.635573,-1.331801,675.15,51
2013-05-18 11:45:00,,0.0,,3337.5,,121.12,,23.677,13.682,27.621,8.7008,211.67,,8.753299999999998,,207.58,3337.5,,3655.6,,23.041,,14.344,,-26.97,,44.059,,,,,,613.93,51
2013-05-18 12:00:00,,0.0,,2788.8,,121.19,,23.164,13.677,27.811,7.1702,213.72,,7.1227,,211.33,2788.8,,3035.5,,22.937,,-26.97,,-26.97,,40.74,,,,,,488.91,51
2013-05-18 12:15:00,,0.0,,2230.9,,121.28,,22.58,13.672,27.952,5.6174,219.98,,5.5865,,216.31,2230.9,,2443.9,,23.578,,-26.97,,-26.97,,36.012,,,,,,376.19,51
2013-05-18 12:30:00,,0.0,,2294.3,,121.16,,23.035,13.669,28.029,5.7501,220.9,,5.7363,,216.12,2294.3,,2509.9,,23.693,,-26.97,,-26.97,,35.476,,,,,,387.56,51
2013-05-18 12:45:00,,0.0,,2245.4,,121.23,,23.322,13.668,28.053,5.6215,220.37,,5.595,,216.27,2245.4,,2447.2,,23.732,,-26.97,,-26.97,,34.922,,,,,,377.84,51
2013-05-18 13:00:00,,0.0,,1974.5,,121.32,,23.676,13.667,28.059,4.9758,219.69,,4.94,,215.52,1974.5,,2157.7,,23.807,,-26.97,,-26.97,,35.054,,,,,,331.1,51
2013-05-18 13:15:00,,0.0,,1581.9,,121.25,,23.268,13.667,28.06,3.9903,222.05,,3.9651,,217.27,1581.9,,1747.5,,23.722,,-26.97,,-26.97,,32.275,,,,,,260.65,51
2013-05-18 13:30:00,,0.0,,1781.5,,121.36,,23.093,13.667,28.039,4.4583,223.73,,4.4383,,218.42,1781.5,,1966.1,,24.147,,-26.97,,-26.97,,31.412,,,,,,297.26,51
2013-05-18 13:45:00,,0.0,,2573.7,,121.65,,23.659,13.667,28.015,6.393,222.55,,6.3556,,217.79,2573.7,,2808.6,,23.961,,-26.97,,-26.97,,36.431,,,,,,452.23,51
2013-05-18 14:00:00,,0.0,,2973.6,,121.62,,23.996,13.667,28.007,7.6215,216.22,,7.6329,,211.99,2973.6,,3253.4,,23.969,,-26.97,,-26.97,,38.908,,,,,,546.38,51
2013-05-18 14:15:00,,0.0,,3771.8,,121.51,,25.312,13.667,28.011,9.94,209.7,,9.7795,,207.27,3771.8,,4107.7,,23.74,,20.799,,-26.97,,49.128,,,,,,740.46,51
2013-05-18 14:30:00,,0.0,,3682.3,,121.31,,25.903,13.667,28.036,9.9258,204.56,,9.7129,,203.01,3682.3,,4001.4,,23.776,,-26.957,,-26.97,,51.234,,,,,,729.1599999999999,51
2013-05-18 14:45:00,,0.0,,3380.2,,121.34,,25.407,13.667,28.077,9.0005,206.81,,8.9075,,205.23,3380.2,,3687.9,,23.348,,22.273,,-26.97,,47.609,,,,,,657.19,51
2013-05-18 15:00:00,,0.0,,2676.5,,121.29,,25.956,13.666,28.11,6.9927,213.64,,6.9054,,211.04,2676.5,,2936.4,,23.455,,30.123,,-26.97,,44.245,,,,,,519.79,51
2013-05-18 15:15:00,,0.0,,1186.4,,121.08,,24.626,13.666,28.141,3.0593,221.53,,3.0046,,212.95,1186.4,,1331.5,,23.457,,26.82,,-26.97,,35.003,,,,,,224.72,51
2013-05-18 15:30:00,,0.0,,707.97,,120.85,,23.944,13.666,28.146,1.8977,215.16,,1.8686,,210.14,707.97,,800.74,,23.916,,-18.119,,-26.97,,28.686,,,,,,126.04,51
2013-05-18 15:45:00,,0.0,,679.49,,121.05,,22.438,13.666,28.12,1.8261,218.27,,1.8025,,212.99,679.49,,782.47,,23.72,,-26.97,,-26.97,,25.603,,,,,,120.81,51
2013-05-18 16:00:00,,0.0,,670.03,,120.96,,20.7,13.667,28.051,1.753,222.23,,1.74,,215.27,670.03,,764.1,,24.128,,-26.97,,-26.97,,23.204,,,,,,120.02,51
2013-05-18 16:15:00,,0.0,,747.1,,121.18,,20.693,13.669,27.931,1.9509,223.26,,1.9261,,218.08,747.1,,855.5499999999998,,24.509,,-26.97,,-26.97,,23.194,,,,,,134.18,51
2013-05-18 16:30:00,,0.0,,641.26,,121.11,,21.07,13.671,27.804,1.7082,220.21,,1.6835,,214.86,641.26,,737.95,,24.398,,-26.97,,-26.97,,23.379,,,,,,117.2,51
2013-05-18 16:45:00,,0.0,,689.32,,121.06,,20.919,13.672,27.698,1.7812,222.16,,1.7587,,216.55,689.32,,776.84,,24.371,,-26.97,,-26.97,,22.996,,,,,,122.83,51
2013-05-18 17:00:00,,0.0,,729.73,,121.46,,21.126,13.674,27.599,1.8753,223.58,,1.8663,,216.53,729.73,,823.39,,24.369,,-26.97,,-26.97,,23.043,,,,,,139.48,51
2013-05-18 17:15:00,,0.0,,377.4,,120.83,,21.277,13.677,27.494,0.8296,250.68,,1.1516,,237.86,377.4,,438.57,,24.263,,-26.97,,-26.97,,22.824,,,,,,130.93,51
2013-05-18 17:30:00,,0.0,,506.07,,120.33,,21.048,13.682,27.384,1.3943,216.53,,1.3695,,211.89,506.07,,592.5,,24.425,,-26.97,,-26.97,,22.207,,,,,,97.29,51
2013-05-18 17:45:00,,0.0,,335.97,,120.44,,19.943,13.685,27.268,0.9738,211.27,,0.9595,,204.89,335.97,,402.53,,24.384,,-26.97,,-26.97,,20.509,,,,,,65.717,51
2013-05-18 18:00:00,,0.0,,282.16,,120.49,,19.249,13.688,27.136,0.8404,213.2,,0.8322,,205.22,282.16,,349.93,,24.598,,-26.97,,-26.97,,19.43,,,,,,55.956,51
2013-05-18 18:15:00,,0.0,,201.71,,120.6,,18.814,13.691,26.942,0.655,205.48,,0.6498,,196.22,201.71,,263.06,,24.701,,-19.395,,-26.97,,18.82,,,,,,44.836,51
2013-05-18 18:30:00,,0.0,,70.883,,120.8,,17.659,13.696,26.694,0.3361,197.67,,0.3131999999999999,,196.81,70.883,,127.31,,24.83,,17.773,,-26.97,,17.436,,,,,,24.18,51
2013-05-18 18:45:00,,0.0,,46.42,,120.79,,16.712,13.704,26.363,0.2849999999999999,198.77,,0.2432,,206.53,46.42,,106.56,,24.539,,16.228,,-26.97,,16.19,,,,,,21.424,51
2013-05-18 19:00:00,,0.0,,1.5424,,120.69,,16.024,13.711,25.999,0.1034999999999999,191.65,,0.0836999999999999,,188.47,1.5424,,36.778,,24.843,,12.212,,-26.97,,14.799,,,,,,9.6267,51
2013-05-18 19:15:00,,0.0,,-6.2922,,120.62,,15.332,13.721,25.6,0.0132999999999999,129.92,,0.0132999999999999,,129.05,-6.2922,,3.2232,,24.823,,14.648,,-26.97,,13.664,,,,,,0.7140999999999998,51
2013-05-18 19:30:00,,0.0,,-8.0829,,120.53,,15.008,13.731,25.199,0.0001,91.741,,-0.0005,,91.429,-8.0829,,-0.0379,,24.696,,14.703,,-26.97,,13.252,,,,,,-1.6158,51
2013-05-18 19:45:00,,0.0,,-4.167,,120.24,,14.363,13.742,24.777,0.0002,13.913,,0.0,,12.934,-4.167,,0.0032,,24.366,,-2.5745,,-26.97,,12.828,,,,,,-2.0028,51
2013-05-18 20:00:00,,0.0,,-7.2769,,120.28,,13.9,13.752,24.354,0.0004,1.377,,0.0,,0.1723,-7.2769,,0.0005,,23.967,,13.28,,-26.97,,12.354,,,,,,-1.9974,51
2013-05-18 20:15:00,,0.0,,-4.7898,,120.3,,13.876,13.763,23.94,0.0001,0.6271999999999999,,-0.0001,,-0.0004,-4.7898,,0.0001,,23.876,,13.109,,-26.97,,12.539,,,,,,-1.4031,51
2013-05-18 20:30:00,,0.0,,-6.6654,,120.42,,13.983,13.771,23.564,0.0,0.5305999999999998,,-0.0001,,0.0,-6.6654,,0.0,,23.46,,13.458,,-26.97,,12.672,,,,,,-1.4335,51
2013-05-18 20:45:00,,0.0,,-10.3,,120.58,,13.911,13.781,23.226,0.0001,0.5093999999999999,,0.0,,-0.0016,-10.3,,0.0001,,23.019,,12.856,,-26.97,,12.544,,,,,,-1.4953,51
2013-05-18 21:00:00,,0.0,,-5.3009,,120.46,,13.97,13.789,22.91,0.0002,0.4742,,0.0,,-0.0008999999999999,-5.3009,,0.0001,,22.853,,0.1759,,-26.97,,12.364,,,,,,-1.5628,51
2013-05-18 21:15:00,,0.0,,-8.1369,,120.7,,13.93,13.796,22.63,0.0004,0.532,,-0.0001,,-0.0008999999999999,-8.1369,,0.0002,,22.666,,6.1162,,-26.97,,12.001,,,,,,-1.7917,51
2013-05-18 21:30:00,,0.0,,-7.288,,120.65,,13.816,13.802,22.444,0.0002999999999999,0.5575,,0.0,,-0.0022,-7.288,,0.0002,,22.666,,12.866,,-26.97,,11.873,,,,,,-1.1781,51
2013-05-18 21:45:00,,0.0,,-4.9424,,120.33,,14.124,13.807,22.281,0.0002999999999999,0.5889999999999999,,-0.0001,,-0.002,-4.9424,,0.0002,,22.442,,13.525,,-26.97,,12.339,,,,,,-0.5431,51
2013-05-18 22:00:00,,0.0,,-11.237,,120.73,,13.926,13.81,22.136,0.0002,0.5232,,0.0,,-0.0025999999999999,-11.237,,0.0001,,22.128,,12.922,,-26.97,,12.255,,,,,,-1.2792,51
2013-05-18 22:15:00,,0.0,,-0.5792,,120.76,,13.655,13.813,22.02,0.0002999999999999,0.3670999999999999,,-0.0001,,-0.0016999999999999,-0.5792,,0.0001,,22.023,,12.815,,-26.97,,11.776,,,,,,-1.663,51
2013-05-18 22:30:00,,0.0,,-9.2986,,120.99,,13.323,13.816,21.915,0.0001,0.2864999999999999,,0.0,,-0.0019,-9.2986,,0.0,,22.188,,7.6597,,-26.97,,10.855,,,,,,-2.1736,51
2013-05-18 22:45:00,,0.0,,-8.020699999999998,,121.02,,13.005,13.819,21.812,0.0002999999999999,0.2379999999999999,,0.0,,-0.0008999999999999,-8.020699999999998,,0.0001,,22.012,,6.7129,,-26.97,,10.167,,,,,,-2.1546,51
2013-05-18 23:00:00,,0.0,,-5.573,,121.12,,12.364,13.821,21.683,0.0002999999999999,0.2308,,0.0,,-0.0012999999999999,-5.573,,0.0001,,21.996,,6.235,,-26.97,,8.981199999999998,,,,,,-3.5586,51
2013-05-18 23:15:00,,0.0,,-12.279,,121.12,,12.531,13.825,21.515,0.0001,0.1736999999999999,,0.0,,-0.0008999999999999,-12.279,,0.0,,21.966,,11.774,,-26.97,,9.103700000000002,,,,,,-3.0785,51
2013-05-18 23:30:00,,0.0,,-4.003,,120.93,,12.552,13.829,21.336,0.0001,0.137,,-0.0001,,0.0004,-4.003,,0.0,,21.61,,12.257,,-26.97,,8.4152,,,,,,-3.5005,51
2013-05-18 23:45:00,,0.0,,-5.9009,,120.97,,13.057,13.834,21.159,0.0001,0.137,,0.0,,-0.0006999999999999,-5.9009,,0.0,,21.521,,12.847,,-26.97,,9.3536,,,,,,-2.8956,51
