measured_on,ac_current__588,ac_current__779,ac_power__584,ac_power__773,ac_voltage__587,ac_volts__778,ambient_temp__1333,ambient_temp__589,ambient_temp__780,biased_mod2_leakage_na__1343,biased_mod2_mvshunt__1342,biased_mod2_voltage__1341,biased_mod3_leakage_na__1346,biased_mod3_mvshunt__1345,biased_mod3_voltage__1344,biased_mod4_leakage_na__1349,biased_mod4_mvshunt__1348,biased_mod4_voltage__1347,biased_mod5_leakage_na__1352,biased_mod5_mvshunt__1351,biased_mod5_voltage__1350,biased_mod6_mvshunt__1354,biased_mod6_voltage__1353,control_module_temp__1329,das_battery_voltage__595,das_battery_voltage__790,das_temp__594,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__586,dc_pos_current__775,dc_pos_voltage__585,dc_pos_voltage__774,dc_power_1__786,dc_power__583,dc_power__772,gh_irradiance__1328,inverter_temp__593,inveter_temp__784,mod1_coulombs__1356,mod2_coulombs__1357,mod3_coulombs__1358,mod4_coulombs__1359,mod5_coulombs__1360,module_temp_1__590,module_temp_1__781,module_temp_2__591,module_temp_2__782,module_temp_3__592,module_temp_3__783,poa_irradiance__582,poa_irradiance__771,power_factor__596,precipitation__4818,relative_humidity__1334,unbiased_leakage_na__1340,unbiased_mppt_current__1336,unbiased_mppt_power__1337,unbiased_mppt_voltage__1335,unbiased_mvshunt__1339,unbiased_temp__1338,wetness_kohms__1330,wind_direction__1332,wind_speed__1331,system_id
2011-12-07 20:30:00,,0.0,,-8.9899,,119.77,,,-1.9694,,,,,,,,,,,,,,,,,14.254,,8.2042,0.0002,0.9774,,0.0,,-0.0016,-8.9899,,0.0002,,,9.367,,,,,,,-3.8497,,-26.97,,-5.0474,,-2.2773,,,,,,,,,,,,,51
2011-12-07 20:45:00,,0.0,,-9.333900000000002,,119.74,,,-3.0673,,,,,,,,,,,,,,,,,14.26,,7.987,0.0002,0.9732,,0.0001,,-0.0032,-9.333900000000002,,0.0002,,,9.0139,,,,,,,-3.8497,,-26.97,,-5.593,,-2.5454,,,,,,,,,,,,,51
2011-12-07 21:00:00,,0.0,,-8.8231,,119.31,,,-3.0838,,,,,,,,,,,,,,,,,14.268,,7.7554,0.0001,0.9403,,-0.0001,,-0.0006999999999999,-8.8231,,0.0001,,,8.7118,,,,,,,-3.8753,,-26.97,,-6.2191,,-2.703,,,,,,,,,,,,,51
2011-12-07 21:15:00,,0.0,,-4.4494,,119.58,,,-1.7323,,,,,,,,,,,,,,,,,14.274,,7.559,0.0001,0.9601,,-0.0001,,-0.0006999999999999,-4.4494,,0.0001,,,8.6645,,,,,,,-3.8479,,-26.97,,-5.6551,,-2.1368,,,,,,,,,,,,,51
2011-12-07 21:30:00,,0.0,,-7.9969,,119.8,,,-2.7795,,,,,,,,,,,,,,,,,14.279,,7.3944,0.0002,0.9073,,0.0,,-0.0032,-7.9969,,0.0002,,,8.327899999999998,,,,,,,-3.8466,,-26.97,,-5.9088,,-2.4308,,,,,,,,,,,,,51
2011-12-07 21:45:00,,0.0,,-6.5524,,119.84,,,-1.8195,,,,,,,,,,,,,,,,,14.284,,7.21,0.0002,0.8670999999999999,,0.0,,-0.0016,-6.5524,,0.0002,,,8.3083,,,,,,,-3.8383,,-26.97,,-4.9471,,-1.7216,,,,,,,,,,,,,51
2011-12-07 22:00:00,,0.0,,-2.5811,,119.72,,,-2.6337,,,,,,,,,,,,,,,,,14.288,,7.0468,0.0001,0.8514,,0.0,,-0.0035,-2.5811,,0.0001,,,8.0433,,,,,,,-3.846,,-26.97,,-5.4333,,-2.1067,,,,,,,,,,,,,51
2011-12-07 22:15:00,,0.0,,-14.203,,119.22,,,-2.7166,,,,,,,,,,,,,,,,,14.295,,6.8798,0.0001,0.8721999999999999,,0.0,,-0.0011999999999999,-14.203,,0.0001,,,7.415899999999999,,,,,,,-3.844,,-26.97,,-5.4572,,-2.0539,,,,,,,,,,,,,51
2011-12-07 22:30:00,,0.0,,-6.9282,,119.36,,,-3.2052,,,,,,,,,,,,,,,,,14.299,,6.7073,0.0001,0.896,,0.0001,,-0.0025,-6.9282,,0.0001,,,7.7232,,,,,,,-3.8434,,-26.97,,-5.7243,,-2.0742,,,,,,,,,,,,,51
2011-12-07 22:45:00,,0.0,,-5.8303,,119.65,,,-3.2061,,,,,,,,,,,,,,,,,14.304,,6.568,0.0001,0.8374,,-0.0001,,-0.0032,-5.8303,,0.0001,,,7.636,,,,,,,-3.8691,,-26.97,,-6.0795,,-1.8873,,,,,,,,,,,,,51
2011-12-07 23:00:00,,0.0,,-2.5597,,119.6,,,-3.2914,,,,,,,,,,,,,,,,,14.308,,6.4434,0.0001,0.8518,,0.0,,-0.0008999999999999,-2.5597,,0.0001,,,7.6045,,,,,,,-4.1771,,-26.97,,-6.1702,,-1.8265,,,,,,,,,,,,,51
2011-12-07 23:15:00,,0.0,,-6.0467,,119.76,,,-1.6026,,,,,,,,,,,,,,,,,14.311,,6.3245,0.0002,0.8541999999999998,,0.0,,-0.0011999999999999,-6.0467,,0.0001,,,7.255099999999999,,,,,,,-2.8957,,-26.97,,-4.6738,,-1.0192,,,,,,,,,,,,,51
2011-12-07 23:30:00,,0.0,,-3.9573,,119.77,,,-1.5963,,,,,,,,,,,,,,,,,14.314,,6.2045,0.0,0.8917,,-0.0002,,-0.0015,-3.9573,,0.0,,,7.285999999999999,,,,,,,-2.4456,,-26.97,,-3.6099,,-1.258,,,,,,,,,,,,,51
2011-12-07 23:45:00,,0.0,,-6.9478,,119.99,,,-1.6005,,,,,,,,,,,,,,,,,14.316,,6.0827,0.0001,0.9012,,-0.0001,,-0.002,-6.9478,,0.0001,,,7.0827,,,,,,,-2.1444,,-26.97,,-3.3154,,-1.3683,,,,,,,,,,,,,51
