measured_on,ac_current__251,ac_current__669,ac_current__779,ac_power_1__788,ac_power_2__789,ac_power__247,ac_power__665,ac_power__773,ac_voltage__250,ac_voltage__668,ac_volts__778,ambient_temp__252,ambient_temp__670,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__4685,dc_neg_current__777,dc_neg_voltage__4684,dc_neg_voltage__776,dc_pos_current__249,dc_pos_current__667,dc_pos_current__775,dc_pos_voltage__248,dc_pos_voltage__666,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__246,dc_power__664,dc_power__772,dc_power_neg__4686,inverter_temp_2__791,inverter_temp__256,inverter_temp__673,inveter_temp__784,module_temp_1__253,module_temp_1__671,module_temp_1__781,module_temp_2__254,module_temp_2__672,module_temp_2__782,module_temp_3__255,module_temp_3__4687,module_temp_3__783,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__663,poa_irradiance__771,system_id
2011-09-23 04:13:00,,,0.0,-6.131,-3.9873,,,-10.118,,,119.83,,,17.911,13.867,21.664,,0.0002999999999999,,0.065,,,-0.0002999999999999,,,-0.0022,0.0,0.0,,,0.0,,12.994,,,21.738,,,16.501,,,-26.97,,,14.594,,,,,,,-99999.0,51
2011-09-23 04:14:00,,,0.0,4.0103,8.020699999999998,,,12.031,,,119.33,,,17.9,13.867,21.664,,0.0004,,0.0737,,,-0.0001,,,0.0,0.0,0.0,,,0.0,,14.333,,,22.106,,,16.502,,,-26.97,,,14.596,,,,,,,-99999.0,51
2011-09-23 04:15:00,,,0.0,4.2408,-8.5281,,,-4.2871,,,119.89,,,17.947,13.867,21.664,,0.0001,,0.1711999999999999,,,0.0001,,,-0.0064999999999999,0.0,0.0,,,0.0,,13.837,,,22.57,,,16.502,,,-26.97,,,14.604,,,,,,,-99999.0,51
2011-09-23 04:16:00,,,0.0,5.9233,1.5673,,,7.490599999999999,,,119.45,,,17.995,13.868,21.664,,0.0004,,0.1343999999999999,,,0.0,,,-0.0022,0.0,0.0,,,0.0,,14.505,,,22.471,,,16.503,,,-26.97,,,14.662,,,,,,,-99999.0,51
2011-09-23 04:17:00,,,0.0,0.5532,-2.2588,,,-1.7056,,,119.62,,,18.093,13.868,21.664,,0.0005999999999999,,0.0866999999999999,,,-0.0002999999999999,,,-0.0022,0.0,0.0001,,,0.0001,,13.513,,,22.166,,,16.502,,,-26.97,,,14.73,,,,,,,-99999.0,51
2011-09-23 04:18:00,,,0.0,-13.207,-10.21,,,-23.417,,,120.02,,,18.191,13.868,21.664,,0.0001,,0.0909999999999999,,,-0.0001,,,-0.0022,0.0,0.0,,,0.0,,12.27,,,21.852,,,16.502,,,-26.97,,,14.82,,,,,,,-99999.0,51
2011-09-23 04:19:00,,,0.0,7.2832,7.1219,,,14.405,,,119.28,,,18.243,13.869,21.664,,0.0001,,0.078,,,-0.0002999999999999,,,0.0,0.0,0.0,,,0.0,,14.224,,,22.749,,,16.502,,,-26.97,,,14.882,,,,,,,-99999.0,51
2011-09-23 04:20:00,,,0.0,-8.850799999999998,-12.262,,,-21.113,,,120.04,,,18.225,13.869,21.664,,0.0,,0.0694,,,0.0,,,0.0,0.0,0.0,,,0.0,,13.13,,,21.974,,,16.503,,,-26.97,,,14.85,,,,,,,-99999.0,51
2011-09-23 04:21:00,,,0.0,-18.3,-6.2461,,,-24.547,,,119.8,,,18.136,13.869,21.664,,0.0,,0.0714999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,,12.375,,,21.413,,,16.502,,,-26.97,,,14.761,,,,,,,-99999.0,51
2011-09-23 04:22:00,,,0.0,-15.166,-5.1627,,,-20.329,,,119.92,,,18.04,13.868,21.664,,0.0,,0.0953999999999999,,,-0.0001,,,-0.0022,0.0,0.0,,,0.0,,12.442,,,21.622,,,16.502,,,-26.97,,,14.692,,,,,,,-99999.0,51
2011-09-23 04:23:00,,,0.0,4.7248,7.0989,,,11.824,,,119.96,,,17.986,13.869,21.664,,0.0005999999999999,,0.1019,,,0.0,,,0.0,0.0,0.0001,,,0.0001,,14.574,,,21.853,,,16.502,,,-26.97,,,14.642,,,,,,,-99999.0,51
2011-09-23 04:24:00,,,0.0,-6.9837,-6.1771,,,-13.161,,,120.53,,,17.922,13.868,21.664,,0.0,,0.0909999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,,13.273,,,21.835,,,16.502,,,-26.97,,,14.6,,,,,,,-99999.0,51
2011-09-23 04:25:00,,,0.0,-8.643,-1.0602,,,-9.7032,,,120.33,,,17.845,13.868,21.664,,0.0001,,0.0801999999999999,,,-0.0002999999999999,,,0.0022,0.0,0.0,,,0.0,,13.224,,,21.57,,,16.503,,,-26.97,,,14.512,,,,,,,-99999.0,51
2011-09-23 04:26:00,,,0.0,-1.5903,-2.1436,,,-3.7338,,,120.44,,,17.811,13.868,21.663,,0.0001,,0.0737,,,-0.0001,,,0.0,0.0,0.0,,,0.0,,13.817,,,21.577,,,16.502,,,-26.97,,,14.474,,,,,,,-99999.0,51
2011-09-23 04:27:00,,,0.0,-8.9427,-12.285,,,-21.227,,,120.92,,,17.808,13.867,21.659,,0.0001,,0.0671999999999999,,,0.0,,,-0.0022,0.0,0.0,,,0.0,,12.881,,,21.824,,,16.503,,,-26.97,,,14.482,,,,,,,-99999.0,51
2011-09-23 04:28:00,,,0.0,1.8209,-7.0529,,,-5.2319,,,120.7,,,17.917,13.867,21.656,,0.0001,,0.0671999999999999,,,0.0001,,,-0.0064999999999999,0.0,0.0,,,0.0,,13.901,,,21.542,,,16.503,,,-26.97,,,14.555,,,,,,,-99999.0,51
2011-09-23 04:29:00,,,0.0,-9.588,-4.0566,,,-13.645,,,120.54,,,17.954,13.866,21.659,,0.0001,,0.0758999999999999,,,0.0,,,-0.0022,0.0,0.0,,,0.0,,12.753,,,22.077,,,16.503,,,-26.97,,,14.582,,,,,,,-99999.0,51
2011-09-23 04:30:00,,,0.0,-12.423,-16.042,,,-28.465,,,120.91,,,17.905,13.866,21.653,,-0.0001,,0.0909999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,,12.852,,,21.824,,,16.501,,,-26.97,,,14.513,,,,,,,-99999.0,51
2011-09-23 04:31:00,,,0.0,-3.3881,-5.2089,,,-8.596999999999998,,,120.38,,,17.833,13.867,21.651,,0.0001,,0.0866999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,,13.24,,,21.717,,,16.502,,,-26.97,,,14.501,,,,,,,-99999.0,51
2011-09-23 04:32:00,,,0.0,-2.6505,-0.1384,,,-2.7888,,,120.12,,,17.846,13.866,21.651,,0.0,,0.078,,,0.0001,,,-0.0022,0.0,0.0,,,0.0,,13.812,,,21.911,,,16.502,,,-26.97,,,14.466,,,,,,,-99999.0,51
2011-09-23 04:33:00,,,0.0,0.7835999999999999,-3.0885,,,-2.3049,,,120.16,,,17.885,13.867,21.651,,0.0,,0.0801999999999999,,,-0.0002999999999999,,,0.0,0.0,0.0,,,0.0,,14.104,,,21.914,,,16.502,,,-26.97,,,14.466,,,,,,,-99999.0,51
2011-09-23 04:34:00,,,0.0,-3.7569,-7.1219,,,-10.879,,,120.28,,,17.854,13.866,21.651,,0.0,,0.0845,,,0.0,,,0.0,0.0,0.0,,,0.0,,13.556,,,21.725,,,16.503,,,-26.97,,,14.422,,,,,,,-99999.0,51
2011-09-23 04:35:00,,,0.0,10.187,7.6519,,,17.839,,,119.79,,,17.746,13.866,21.651,,0.0002999999999999,,0.0975,,,0.0,,,0.0,0.0,0.0,,,0.0,,14.793,,,22.39,,,16.503,,,-26.97,,,14.329,,,,,,,-99999.0,51
2011-09-23 04:36:00,,,0.0,-11.985,-7.7213,,,-19.707,,,120.34,,,17.592,13.866,21.651,,0.0,,0.0975,,,0.0,,,0.0022,0.0,0.0,,,0.0,,12.323,,,21.67,,,16.503,,,-26.97,,,14.233,,,,,,,-99999.0,51
2011-09-23 04:37:00,,,0.0,-0.2994999999999999,0.6684999999999999,,,0.3689999999999999,,,119.99,,,17.54,13.867,21.651,,0.0004,,0.0953999999999999,,,-0.0001,,,0.0,0.0,0.0,,,0.0,,13.664,,,22.278,,,16.503,,,-26.97,,,14.189,,,,,,,-99999.0,51
2011-09-23 04:38:00,,,0.0,1.1292,-5.6236,,,-4.4945,,,120.19,,,17.505,13.867,21.651,,0.0,,0.0932,,,0.0002999999999999,,,-0.0022,0.0,0.0,,,0.0,,13.432,,,21.571,,,16.503,,,-26.97,,,14.17,,,,,,,-99999.0,51
2011-09-23 04:39:00,,,0.0,-4.287,-2.5815,,,-6.8685,,,119.98,,,17.474,13.866,21.651,,0.0002999999999999,,0.0996999999999999,,,0.0,,,0.0,0.0,0.0,,,0.0,,13.58,,,21.659,,,16.503,,,-26.97,,,14.182,,,,,,,-99999.0,51
2011-09-23 04:40:00,,,0.0,2.0975,4.6786,,,6.7761,,,119.73,,,17.52,13.867,21.65,,0.0002999999999999,,0.0932,,,0.0,,,0.0,0.0,0.0,,,0.0,,14.033,,,22.266,,,16.502,,,-26.97,,,14.214,,,,,,,-99999.0,51
2011-09-23 04:41:00,,,0.0,-8.597099999999998,-12.907,,,-21.504,,,120.44,,,17.53,13.868,21.644,,0.0002999999999999,,0.401,,,0.0,,,0.0,0.0,0.0002,,,0.0002,,13.643,,,21.98,,,16.503,,,-26.97,,,14.201,,,,,,,-99999.0,51
2011-09-23 04:42:00,,,0.0,-7.0757,-1.8209,,,-8.8967,,,119.94,,,17.457,13.868,21.642,,0.0,,0.7586,,,0.0,,,0.0,0.0,0.0,,,0.0,,13.413,,,21.661,,,16.502,,,-26.97,,,14.11,,,,,,,-99999.0,51
2011-09-23 04:43:00,,,0.0,-0.2767999999999999,-8.9196,,,-9.1964,,,120.2,,,17.518,13.868,21.638,,0.0,,0.9493,,,0.0,,,-0.0022,0.0,0.0,,,0.0,,13.641,,,22.363,,,16.504,,,-26.97,,,14.161,,,,,,,-99999.0,51
2011-09-23 04:44:00,,,0.0,-9.1963,-5.1629,,,-14.359,,,120.1,,,17.562,13.869,21.638,,0.0001,,0.8063,,,0.0,,,0.0,0.0,0.0002,,,0.0002,,13.003,,,22.538,,,16.504,,,-26.97,,,14.151,,,,,,,-99999.0,51
2011-09-23 04:45:00,,,0.0,-11.962,-15.051,,,-27.013,,,120.5,,,17.509,13.868,21.638,,-0.0001,,0.3143,,,0.0,,,0.0,0.0,0.0,,,0.0,,12.299,,,20.894,,,16.503,,,-26.97,,,14.174,,,,,,,-99999.0,51
2011-09-23 04:46:00,,,0.0,-16.825,-8.781399999999998,,,-25.607,,,120.2,,,17.501,13.869,21.638,,0.0,,0.1582,,,0.0,,,0.0,0.0,0.0,,,0.0,,12.36,,,22.635,,,16.503,,,-26.97,,,14.272,,,,,,,-99999.0,51
2011-09-23 04:47:00,,,0.0,-6.269,4.817,,,-1.452,,,119.7,,,17.522,13.868,21.635,,0.0001,,0.1279,,,-0.0004,,,0.0022,0.0,0.0,,,0.0,,14.523,,,22.268,,,16.504,,,-26.97,,,14.299,,,,,,,-99999.0,51
2011-09-23 04:48:00,,,0.0,5.3011,-1.0602,,,4.241,,,119.88,,,17.406,13.868,21.625,,0.0,,0.1062,,,0.0,,,-0.0064999999999999,0.0,0.0,,,0.0,,14.164,,,20.967,,,16.503,,,-26.97,,,14.271,,,,,,,-99999.0,51
2011-09-23 04:49:00,,,0.0,-1.521,0.3688,,,-1.1522,,,119.73,,,17.204,13.869,21.625,,0.0001,,0.1062,,,0.0,,,-0.0043,0.0,0.0,,,0.0,,12.613,,,21.382,,,16.502,,,-26.97,,,14.202,,,,,,,-99999.0,51
2011-09-23 04:50:00,,,0.0,-0.8987,1.475,,,0.5763,,,119.68,,,17.079,13.869,21.625,,0.0,,0.1257,,,0.0,,,0.0022,0.0,0.0,,,0.0,,13.862,,,23.355,,,16.504,,,-26.97,,,14.137,,,,,,,-99999.0,51
2011-09-23 04:51:00,,,0.0,-9.3117,3.849,,,-5.4626,,,119.44,,,17.106,13.869,21.625,,0.0,,0.13,,,-0.0011999999999999,,,-0.0022,0.0,0.0,,,0.0,,12.295,,,21.961,,,16.503,,,-26.97,,,14.127,,,,,,,-99999.0,51
2011-09-23 04:52:00,,,0.0,0.7609,-0.1613,,,0.5996,,,119.49,,,17.02,13.87,21.615,,0.0001,,0.1799,,,-0.0001,,,0.0022,0.0,0.0,,,0.0,,12.868,,,21.511,,,16.504,,,-26.97,,,14.043,,,,,,,-99999.0,51
2011-09-23 04:53:00,,,0.0,-2.7427,-5.5084,,,-8.250999999999998,,,119.64,,,17.04,13.868,21.612,,0.0,,0.1734,,,0.0,,,0.0,0.0,0.0,,,0.0,,14.205,,,21.434,,,16.503,,,-26.97,,,14.036,,,,,,,-99999.0,51
2011-09-23 04:54:00,,,0.0,-5.0477,-2.4431,,,-7.4908,,,119.42,,,17.049,13.87,21.611,,0.0001,,0.2189,,,-0.0001,,,0.0022,0.0,0.0,,,0.0,,13.37,,,22.167,,,16.502,,,-26.97,,,14.049,,,,,,,-99999.0,51
2011-09-23 04:55:00,,,0.0,2.2587,-4.1256,,,-1.8669,,,119.48,,,17.199,13.87,21.612,,0.0,,0.1864,,,0.0,,,0.0,0.0,0.0,,,0.0,,14.66,,,21.855,,,16.504,,,-26.97,,,14.108,,,,,,,-99999.0,51
2011-09-23 04:56:00,,,0.0,-5.4624,5.7622,,,0.2998,,,119.08,,,17.348,13.871,21.605,,0.0002999999999999,,0.2622999999999999,,,-0.0006999999999999,,,0.0,0.0,0.0001,,,0.0001,,13.135,,,22.073,,,16.504,,,-26.97,,,14.186,,,,,,,-99999.0,51
2011-09-23 04:57:00,,,0.0,-12.193,1.1523,,,-11.041,,,119.19,,,17.316,13.872,21.598,,0.0,,0.2427999999999999,,,-0.001,,,0.0043,0.0,0.0,,,0.0,,12.656,,,21.804,,,16.503,,,-26.97,,,14.178,,,,,,,-99999.0,51
2011-09-23 04:58:00,,,0.0,-16.595,-4.4714,,,-21.067,,,119.4,,,17.246,13.871,21.598,,0.0,,0.2427999999999999,,,-0.0006999999999999,,,0.0,0.0,0.0,,,0.0,,12.728,,,21.165,,,16.502,,,-26.97,,,14.147,,,,,,,-99999.0,51
2011-09-23 04:59:00,,,0.0,-5.2779,-8.804399999999998,,,-14.082,,,119.61,,,17.212,13.872,21.596,,0.0,,0.2666,,,-0.0001,,,0.0,0.0,0.0,,,0.0,,13.471,,,21.947,,,16.502,,,-26.97,,,14.073,,,,,,,-99999.0,51
2011-09-23 05:00:00,,,0.0,-8.112999999999998,-5.9697,,,-14.083,,,119.5,,,17.257,13.872,21.587,,0.0,,0.3078,,,0.0,,,0.0,0.0,0.0,,,0.0,,13.156,,,22.312,,,16.503,,,-26.97,,,14.061,,,,,,,-99999.0,51
2011-09-23 05:01:00,,,0.0,0.3226999999999999,-0.922,,,-0.5993,,,119.32,,,17.391,13.872,21.585,,0.0,,0.3272999999999999,,,-0.0002999999999999,,,0.0,0.0,0.0,,,0.0,,13.808,,,22.516,,,16.503,,,-26.97,,,14.072,,,,,,,-99999.0,51
2011-09-23 05:02:00,,,0.0,-11.962,-13.254,,,-25.216,,,119.69,,,17.402,13.871,21.585,,0.0,,0.375,,,0.0,,,0.0,0.0,0.0,,,0.0,,12.648,,,21.164,,,16.503,,,-26.97,,,14.1,,,,,,,-99999.0,51
2011-09-23 05:03:00,,,0.0,-4.3101,-2.2819,,,-6.592,,,119.08,,,17.499,13.871,21.582,,0.0,,0.4378,,,-0.0001,,,-0.0022,0.0,0.0,,,0.0,,13.432,,,22.058,,,16.503,,,-26.97,,,14.179,,,,,,,-99999.0,51
2011-09-23 05:04:00,,,0.0,0.0459999999999999,-2.7657,,,-2.7198,,,119.52,,,17.447,13.872,21.572,,0.0001,,0.4964,,,-0.0001,,,-0.0022,0.0,0.0001,,,0.0001,,13.92,,,21.917,,,16.503,,,-26.97,,,14.14,,,,,,,-99999.0,51
2011-09-23 05:05:00,,,0.0,-6.3154,-2.2126,,,-8.5281,,,119.57,,,17.316,13.872,21.572,,0.0002999999999999,,0.5635,,,0.0,,,-0.0022,0.0,0.0002,,,0.0002,,13.708,,,21.728,,,16.503,,,-26.97,,,14.068,,,,,,,-99999.0,51
2011-09-23 05:06:00,,,0.0,0.5993,-3.5727,,,-2.9734,,,119.82,,,17.159,13.872,21.568,,0.0001,,0.6481,,,-0.0001,,,-0.0022,0.0,0.0001,,,0.0001,,13.506,,,22.072,,,16.504,,,-26.97,,,13.934,,,,,,,-99999.0,51
2011-09-23 05:07:00,,,0.0,3.1116,3.7339,,,6.8454,,,119.46,,,16.938,13.871,21.559,,0.0001,,0.7738,,,0.0,,,-0.0022,0.0,0.0001,,,0.0001,,14.433,,,22.322,,,16.283,,,-26.97,,,13.8,,,,,,,-99999.0,51
2011-09-23 05:08:00,,,0.0,-0.8527,-2.2588,,,-3.1114,,,119.65,,,16.621,13.872,21.559,,0.0,,0.9168,,,-0.0006999999999999,,,0.0,0.0,0.0,,,0.0,,13.575,,,21.959,,,14.95,,,-26.97,,,13.66,,,,,,,-99999.0,51
2011-09-23 05:09:00,,,0.0,-2.1666,-8.9433,,,-11.11,,,120.06,,,16.49,13.872,21.559,,0.0001,,1.0773,,,0.0,,,0.0,0.0,0.0002,,,0.0002,,13.675,,,21.766,,,14.725,,,-26.97,,,13.583,,,,,,,-99999.0,51
2011-09-23 05:10:00,,,0.0,12.101,6.6382,,,18.739,,,119.41,,,16.424,13.873,21.554,,0.0002999999999999,,1.281,,,0.0,,,-0.0043,0.0,0.0004,,,0.0004,,14.741,,,22.865,,,14.725,,,-26.97,,,13.463,,,,,,,-99999.0,51
2011-09-23 05:11:00,,,0.0,-6.1772,1.7058,,,-4.4714,,,119.59,,,16.488,13.872,21.546,,0.0,,1.5476,,,0.0,,,0.0,0.0,0.0,,,0.0,,13.786,,,21.244,,,14.725,,,-26.97,,,13.42,,,,,,,-99999.0,51
2011-09-23 05:12:00,,,0.0,-0.3225,-0.6685999999999999,,,-0.9911,,,119.59,,,16.518,13.872,21.546,,0.0002999999999999,,1.8641,,,0.0,,,0.1277,0.0,0.0005,,,0.0005,,13.481,,,21.938,,,14.725,,,-26.97,,,13.307,,,,,,,-99999.0,51
2011-09-23 05:13:00,,,0.0,-5.117,-3.4115,,,-8.5287,,,119.45,,,16.273,13.872,21.536,,0.0,,2.2456,,,-0.0001,,,0.5194999999999999,-0.0001,0.0,,,-0.0001,,13.164,,,21.784,,,14.725,,,-26.97,,,13.161,,,,,,,-99999.0,51
2011-09-23 05:14:00,,,0.0,3.4113,-3.2501,,,0.1612,,,119.46,,,16.078,13.872,21.533,,-0.0001,,2.7289,,,0.0001,,,1.0259,0.0002,-0.0004,,,-0.0002,,14.205,,,22.307,,,14.725,,,-26.97,,,13.07,,,,,,,-99999.0,51
2011-09-23 05:15:00,,,0.0,-1.6135,-1.7979,,,-3.4113,,,119.41,,,15.882,13.872,21.533,,0.0001,,3.2793,,,0.0,,,1.6169,0.0,0.0004,,,0.0004,,13.737,,,21.606,,,14.725,,,-26.97,,,12.997,,,,,,,-99999.0,51
2011-09-23 05:16:00,,,0.0,-3.319,-0.4148999999999999,,,-3.734,,,119.27,,,15.945,13.872,21.524,,0.0,,3.9947,,,-0.0001,,,2.3876,-0.0004,0.0,,,-0.0004,,13.263,,,22.051,,,14.725,,,-26.97,,,12.996,,,,,,,-99999.0,51
2011-09-23 05:17:00,,,0.0,-0.8296999999999999,-1.2677,,,-2.0973,,,119.15,,,16.073,13.872,21.52,,0.0001,,4.8812,,,-0.0001,,,3.3507,-0.0005,0.0006999999999999,,,0.0002,,13.872,,,22.157,,,14.725,,,-26.97,,,12.995,,,,,,,-99999.0,51
2011-09-23 05:18:00,,,0.0,-8.1827,-12.355,,,-20.537,,,119.67,,,16.053,13.872,21.512,,0.0,,6.0669,,,0.0,,,4.5564,0.0,0.0,,,0.0,,13.193,,,21.806,,,14.725,,,-26.97,,,12.913,,,,,,,-99999.0,51
2011-09-23 05:19:00,,,0.0,-1.3139,-2.4432,,,-3.757,,,119.3,,,16.089,13.872,21.507,,0.0,,7.517,,,0.0,,,6.076,0.0001,0.0,,,0.0001,,13.67,,,21.761,,,14.725,,,-26.97,,,12.916,,,,,,,-99999.0,51
2011-09-23 05:20:00,,,0.0,11.041,1.429,,,12.47,,,119.27,,,16.117,13.872,21.505,,0.0,,9.2942,,,0.0,,,7.9237,0.0,0.0,,,0.0,,14.445,,,22.271,,,14.725,,,-26.97,,,12.894,,,,,,,-99999.0,51
2011-09-23 05:21:00,,,0.0,-2.4434,-0.8758,,,-3.3192,,,119.19,,,16.006,13.873,21.494,,0.0,,11.538,,,-0.0002999999999999,,,10.28,-0.0032,0.0,,,-0.0032,,13.554,,,21.995,,,14.725,,,-26.97,,,12.879,,,,,,,-99999.0,51
2011-09-23 05:22:00,,,0.0,-7.0994,-4.5177,,,-11.617,,,119.26,,,15.862,13.872,21.494,,0.0001,,14.369,,,0.0001,,,13.224,0.0018,0.0019,,,0.0037,,13.075,,,21.457,,,14.725,,,-26.97,,,12.867,,,,,,,-99999.0,51
2011-09-23 05:23:00,,,0.0,2.2588,-1.3139,,,0.9449,,,119.14,,,15.775,13.874,21.482,,0.0001,,17.822,,,0.0,,,16.818,0.0,0.0025999999999999,,,0.0025999999999999,,13.702,,,21.894,,,14.725,,,-26.97,,,12.802,,,,,,,-99999.0,51
2011-09-23 05:24:00,,,0.0,-5.2323,-3.4575,,,-8.6898,,,119.27,,,15.702,13.873,21.481,,0.0001,,22.087,,,0.0,,,21.272,0.0,0.0033,,,0.0033,,13.469,,,21.898,,,14.725,,,-26.97,,,12.701,,,,,,,-99999.0,51
2011-09-23 05:25:00,,,0.0,-0.5994,-1.6825,,,-2.2819,,,119.2,,,15.636,13.874,21.472,,-0.0001,,27.326,,,-0.0002999999999999,,,26.683,-0.0071,-0.0038,,,-0.0109,,13.857,,,21.823,,,14.725,,,-26.97,,,12.59,,,,,,,-99999.0,51
2011-09-23 05:26:00,,,0.0,-1.8902,1.4752,,,-0.4149999999999999,,,119.1,,,15.632,13.874,21.466,,0.0001,,33.731,,,0.0001,,,33.255,0.0041,0.0045999999999999,,,0.0086999999999999,,13.528,,,21.566,,,14.725,,,-26.97,,,12.526,,,,,,,-99999.0,51
2011-09-23 05:27:00,,,0.0,-5.2554,-6.0852,,,-11.341,,,119.37,,,15.61,13.875,21.457,,0.0,,41.469,,,-0.0004,,,41.216,-0.0179999999999999,0.0,,,-0.0179999999999999,,13.263,,,21.957,,,14.725,,,-26.97,,,12.496,,,,,,,-99999.0,51
2011-09-23 05:28:00,,,0.0,3.0196,0.2995999999999999,,,3.3191,,,119.07,,,15.555,13.875,21.455,,-0.0001,,50.632,,,-0.0006999999999999,,,50.54,-0.0367,-0.007,,,-0.0437,,14.146,,,22.234,,,14.725,,,-26.97,,,12.462,,,,,,,-99999.0,51
2011-09-23 05:29:00,,,0.0,-3.0196,1.6596,,,-1.36,,,119.03,,,15.583,13.875,21.442,,-0.0002999999999999,,61.215,,,-0.0004,,,61.39,-0.0277999999999999,-0.0172,,,-0.0451,,13.827,,,21.979,,,14.648,,,-26.97,,,12.458,,,,,,,-99999.0,51
2011-09-23 05:30:00,,,0.0,-3.319,-3.2501,,,-6.569,,,119.9,,,15.646,13.875,21.433,,0.0,,72.974,,,-0.0005999999999999,,,73.26399999999998,-0.0422,0.0,,,-0.0422,,13.301,,,21.791,,,14.725,,,-26.97,,,12.434,,,,,,,-99999.0,51
2011-09-23 05:31:00,,,0.0,-5.7625,-4.1721,,,-9.9347,,,119.89,,,15.797,13.875,21.428,,-0.0002999999999999,,85.355,,,-0.0001,,,85.74899999999998,-0.0126999999999999,-0.0242999999999999,,,-0.0369999999999999,,13.459,,,21.969,,,14.725,,,-26.97,,,12.467,,,,,,,-99999.0,51
2011-09-23 05:32:00,0.1654466,,0.0,-2.2359,-0.7835999999999999,8.059979999999998,,-3.0195,244.8314,,119.81,-2.198888,,15.896,13.875,21.416,,0.0001,,97.858,-0.003068181,,-0.001,-0.926115,,98.283,-0.0990999999999999,0.0143,0.002723867,,-0.0848,,13.726,-1.658027,,21.817,-1.722422,,14.725,-1.778955,,-26.97,-2.04239,,12.436,-1.927118,-1.983676,-1.814739,-1.795415,0.0,,-99999.0,51
2011-09-23 05:33:00,,,0.0,-4.4025,-4.4947,,,-8.8972,,,120.02,,,15.983,13.875,21.415,,-0.0002999999999999,,109.94,,,-0.0006999999999999,,,110.26,-0.0792,-0.0321999999999999,,,-0.1114,,13.251,,,22.473,,,14.725,,,-26.97,,,12.448,,,,,,,-99999.0,51
2011-09-23 05:34:00,,,0.0,0.7606,-0.9681,,,-0.2074999999999999,,,119.9,,,15.949,13.875,21.402,,0.0,,121.33,,,-0.0005999999999999,,,121.37,-0.0698,0.0,,,-0.0698,,13.373,,,21.309,,,14.725,,,-26.97,,,12.397,,,,,,,-99999.0,51
2011-09-23 05:35:00,,,0.0,-3.4114,0.2535999999999999,,,-3.1579,,,119.79,,,15.953,13.875,21.399,,0.0,,131.84,,,-0.0006999999999999,,,131.61,-0.0957999999999999,0.0,,,-0.0957999999999999,,12.53,,,21.342,,,14.725,,,-26.97,,,12.401,,,,,,,-99999.0,51
2011-09-23 05:36:00,,,0.0,-4.4949,-3.7341,,,-8.229,,,119.84,,,15.933,13.875,21.389,,-0.0001,,141.41,,,-0.0006999999999999,,,140.75,-0.1008,-0.0204,,,-0.1212,,13.8,,,21.59,,,14.725,,,-26.97,,,12.333,,,,,,,-99999.0,51
2011-09-23 05:37:00,,,0.0,-2.3972,-3.711,,,-6.1082,,,119.78,,,15.91,13.875,21.38,,-0.0002999999999999,,145.46,,,-0.0008999999999999,,,143.19,-0.1191,-0.0432999999999999,,,-0.1623999999999999,,13.38,,,21.437,,,14.725,,,-26.97,,,12.221,,,,,,,-99999.0,51
2011-09-23 05:38:00,,,0.0,-3.6188,-0.7606,,,-4.3795,,,119.75,,,15.918,13.875,21.376,,-0.0002999999999999,,130.58,,,-0.0008999999999999,,,131.77,-0.1203999999999999,-0.0419,,,-0.1622,,13.172,,,21.809,,,14.725,,,-26.97,,,12.141,,,,,,,-99999.0,51
2011-09-23 05:39:00,,,0.0,-2.4664,-3.8263,,,-6.2926,,,119.9,,,15.904,13.875,21.367,,-0.0001,,128.92,,,-0.0002999999999999,,,124.54,-0.0413,-0.0138,,,-0.0551999999999999,,13.499,,,21.713,,,14.725,,,-26.97,,,11.942,,,,,,,-99999.0,51
2011-09-23 05:40:00,,,0.0,-4.7944,-2.0284,,,-6.8229,,,120.15,,,15.806,13.875,21.363,,-0.0004,,124.45,,,0.0008999999999999,,,126.39,0.0801999999999999,-0.0519999999999999,,,0.0281999999999999,,13.48,,,22.263,,,14.494,,,-26.97,,,11.76,,,,,,,-99999.0,51
2011-09-23 05:41:00,,,0.0,-4.4025,-4.1721,,,-8.5746,,,120.36,,,15.688,13.875,21.352,,-0.0004,,129.47,,,0.004,,,126.64,0.4426999999999999,-0.058,,,0.3846,,13.132,,,21.599,,,13.092,,,-26.97,,,11.525,,,,,,,-99999.0,51
2011-09-23 05:42:00,,,0.0,-3.7801,-5.1632,,,-8.9433,,,120.41,,,15.556,13.875,21.35,,-0.0001,,125.77,,,0.0112,,,125.38,1.2813,-0.0212,,,1.2601,,13.957,,,21.626,,,12.858,,,-26.97,,,11.297,,,,,,,-99999.0,51
2011-09-23 05:43:00,,,0.0,-4.5178,-3.9184,,,-8.4363,,,120.39,,,15.403,13.875,21.34,,0.0067999999999999,,125.35,,,0.0172999999999999,,,127.66,2.0674,0.7922,,,2.8596,,13.253,,,22.318,,,12.858,,,-26.97,,,11.038,,,,,,,-99999.0,51
