measured_on,ac_current__411,ac_current__779,ac_power__407,ac_power__773,ac_voltage__410,ac_volts__778,ambient_temp__412,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__409,dc_pos_current__775,dc_pos_voltage__408,dc_pos_voltage__774,dc_power_1__786,dc_power__406,dc_power__772,inverter_temp__416,inveter_temp__784,module_temp_1__413,module_temp_1__781,module_temp_2__414,module_temp_2__782,module_temp_3__415,module_temp_3__783,module_temp_4__417,module_temp_5__418,module_temp_6__419,module_temp_7__420,poa_irradiance__405,poa_irradiance__771,system_id
2013-02-05 04:30:00,,0.0,,-5.3929,,119.7,,7.1025,14.085,13.106,0.0001,0.2907,,-0.0002,,-0.0015,-5.3929,,0.0,,14.03,,6.6381,,-26.97,,4.7515,,,,,,-2.5957,51
2013-02-05 04:45:00,,0.0,,-5.4637,,119.62,,6.6225,14.086,13.094,-0.0001,0.3150999999999999,,-0.0002999999999999,,-0.0016,-5.4637,,0.0,,14.053,,6.5348,,-26.97,,4.2093,,,,,,-2.5777,51
2013-02-05 05:00:00,,0.0,,-8.054299999999998,,119.64,,6.5428,14.087,13.039,0.0001,0.3231999999999999,,0.0,,-0.0012999999999999,-8.054299999999998,,0.0,,13.955,,6.4575,,-26.97,,3.6401,,,,,,-2.8363,51
2013-02-05 05:15:00,,0.0,,-7.8589,,119.34,,6.1419,14.09,12.987,0.0001,0.337,,0.0,,-0.0015,-7.8589,,0.0,,14.079,,5.4194,,-26.97,,2.5638,,,,,,-3.8901,51
2013-02-05 05:30:00,,0.0,,-6.3976,,119.43,,6.4763,14.09,12.94,0.0,0.3483,,-0.0001,,-0.001,-6.3976,,0.0,,13.912,,6.1158,,-26.97,,3.2048,,,,,,-2.7734,51
2013-02-05 05:45:00,,0.0,,-2.3302,,119.21,,6.949,14.088,12.906,0.0001,0.3841999999999999,,-0.0001,,-0.0012999999999999,-2.3302,,0.0,,13.988,,6.6383,,-26.97,,4.3797,,,,,,-2.21,51
2013-02-05 06:00:00,,0.0,,-3.128,,118.7,,6.8996,14.092,12.882,0.0001,0.4073999999999999,,0.0,,-0.002,-3.128,,0.0,,13.933,,6.6385,,-26.97,,4.4176,,,,,,-2.5451,51
2013-02-05 06:15:00,,0.0,,-1.4108,,119.21,,6.312,14.093,12.861,0.0001,0.5847999999999999,,-0.0001,,-0.0008999999999999,-1.4108,,0.0001,,13.944,,5.8314,,-26.97,,3.166,,,,,,-3.4313,51
2013-02-05 06:30:00,,0.0,,-4.5695,,120.02,,5.1948,14.092,12.834,0.0001,3.5057,,-0.0002999999999999,,1.8784,-4.5695,,-0.0004,,13.867,,4.2788,,-26.97,,1.4122,,,,,,-4.5843,51
2013-02-05 06:45:00,,0.0,,-4.6943,,119.59,,5.3464,14.092,12.81,0.0001,44.81,,-0.0002999999999999,,44.194,-4.6943,,-0.008,,13.775,,4.2794,,-26.97,,1.6053,,,,,,-3.4,51
2013-02-05 07:00:00,,0.0,,-8.5046,,119.28,,5.3429,14.094,12.773,0.0294999999999999,129.91,,0.0117,,130.06,-8.5046,,5.343,,13.892,,4.28,,-26.97,,1.3394,,,,,,-0.5916,51
2013-02-05 07:15:00,,0.0,,23.931,,119.25,,4.4747,14.096,12.749,0.1762,217.49,,0.1368,,211.34,23.931,,61.58,,13.634,,3.8877,,-26.97,,0.8246999999999999,,,,,,19.618,51
2013-02-05 07:30:00,,0.0,,1132.8,,119.33,,3.8731,14.096,12.722,2.7309,232.69,,2.7218,,219.39,1132.8,,1265.3,,13.701,,3.819,,-26.97,,4.1595,,,,,,199.96,51
2013-02-05 07:45:00,,0.0,,2016.5,,119.46,,5.1219,14.097,12.689,4.4752,249.67,,4.5115,,242.85,2016.5,,2212.2,,13.785,,5.7483,,-26.97,,9.8663,,,,,,323.52,51
2013-02-05 08:00:00,,0.0,,2655.2,,119.53,,6.428,14.097,12.688,5.9779,244.24,,6.0139,,238.18,2655.2,,2890.7,,13.699,,7.662899999999999,,-26.97,,15.908,,,,,,429.77,51
2013-02-05 08:15:00,,0.0,,3183.9,,119.6,,8.3575,14.097,12.738,7.3686,238.08,,7.3822,,232.4,3183.9,,3468.4,,13.798,,10.177,,-26.97,,21.198,,,,,,534.5,51
2013-02-05 08:30:00,,0.0,,3875.5,,119.71,,8.407299999999998,14.095,12.826,9.1915,231.69,,9.1839,,226.99,3875.5,,4211.7,,13.999,,10.94,,-26.984,,25.498,,,,,,663.6,51
2013-02-05 08:45:00,,0.0,,4431.8,,119.8,,8.2003,14.092,12.972,10.826,224.3,,10.756,,221.41,4431.8,,4805.7,,14.021,,11.994,,-26.97,,29.565,,,,,,771.6799999999998,51
2013-02-05 09:00:00,,0.0,,3608.3,,119.73,,7.7983,14.087,13.183,8.5113,232.98,,8.8306,,220.73,3608.3,,3925.1,,14.105,,11.928,,-26.97,,29.685,,,,,,623.19,51
2013-02-05 09:15:00,,0.0,,2445.6,,119.62,,8.2895,14.08,13.432,5.7626,235.18,,6.0108,,219.31,2445.6,,2674.9,,14.22,,11.717,,-26.97,,25.105,,,,,,413.47,51
2013-02-05 09:30:00,,0.0,,2263.8,,119.63,,7.4092,14.074,13.674,5.3153,236.87,,5.3107,,229.89,2263.8,,2470.2,,14.517,,9.6369,,-26.97,,19.949,,,,,,371.54,51
2013-02-05 09:45:00,,0.0,,2476.4,,119.64,,7.5214,14.068,13.879,5.7065,240.73,,5.6824,,235.06,2476.4,,2704.4,,14.692,,9.6969,,-26.97,,18.676,,,,,,403.93,51
2013-02-05 10:00:00,,0.0,,2961.1,,119.7,,8.6418,14.062,14.064,7.0307,232.74,,6.9497,,230.07,2961.1,,3236.8,,14.869,,10.988,,-26.97,,23.571,,,,,,494.58,51
2013-02-05 10:15:00,,0.0,,3340.2,,119.73,,9.2754,14.056,14.266,7.7687,235.73,,7.827,,229.48,3340.2,,3630.1,,15.185,,11.693,,-26.97,,23.953,,,,,,557.11,51
2013-02-05 10:30:00,,0.0,,3978.1,,119.69,,9.8793,14.05,14.495,9.7826,223.55,,9.824,,217.52,3978.1,,4320.3,,15.321,,14.251,,-26.97,,31.871,,,,,,695.5,51
2013-02-05 10:45:00,,0.0,,3710.9,,119.77,,9.6141,14.046,14.751,9.0604,224.35,,8.9794,,222.85,3710.9,,4029.4,,15.543,,13.495,,-26.97,,29.002,,,,,,631.11,51
2013-02-05 11:00:00,,0.0,,5543.9,,119.82,,9.9987,14.041,14.996,13.378,225.57,,13.908,,217.11,5543.9,,6019.6,,15.744,,14.272,,-26.97,,37.359,,,,,,1039.8,51
2013-02-05 11:15:00,,0.0,,4722.4,,119.95,,11.045,14.034,15.249,12.131,213.93,,11.753,,217.57,4722.4,,5133.9,,15.957,,15.292,,-26.97,,37.093,,,,,,860.6699999999998,51
2013-02-05 11:30:00,,0.0,,5489.6,,119.9,,11.848,14.028,15.501,14.224,210.55,,14.201,,208.51,5489.6,,5946.6,,16.141,,14.28,,-26.97,,44.314,,,,,,1051.2,51
2013-02-05 11:45:00,,0.0,,5470.0,,119.89,,11.716,14.021,15.782,14.273,211.11,,14.202,,209.6,5470.0,,5977.9,,16.443,,17.101,,-26.97,,46.435,,,,,,1064.8,51
2013-02-05 12:00:00,,0.0,,4873.9,,119.79,,13.047,14.012,16.073,12.637,210.77,,12.487,,210.14,4873.9,,5280.2,,16.786,,12.071,,-26.97,,46.644,,,,,,936.86,51
2013-02-05 12:15:00,,0.0,,3622.5,,119.82,,12.546,14.004,16.361,9.3527,214.34,,9.2295,,212.67,3622.5,,3948.2,,16.989,,15.013,,-26.97,,38.853,,,,,,657.72,51
2013-02-05 12:30:00,,0.0,,3429.7,,119.78,,12.985,13.997,16.626,8.6469,219.97,,8.7185,,211.96,3429.7,,3730.2,,17.454,,15.071,,-26.97,,31.866,,,,,,594.71,51
2013-02-05 12:45:00,,0.0,,5701.4,,120.03,,13.592,13.989,16.86,14.82,212.03,,15.033,,207.29,5701.4,,6247.1,,17.742,,18.209,,-26.97,,44.497,,,,,,1112.1,51
2013-02-05 13:00:00,,0.0,,4801.2,,119.95,,13.868,13.982,17.087,12.646,209.26,,12.527,,209.0,4801.2,,5238.5,,17.747,,18.778,,-26.97,,45.209,,,,,,925.67,51
2013-02-05 13:15:00,,0.0,,4631.8,,119.99,,13.867,13.976,17.308,11.585,220.45,,11.785,,213.2,4631.8,,5039.6,,17.964,,17.284,,-26.97,,37.055,,,,,,837.62,51
2013-02-05 13:30:00,,0.0,,5341.7,,120.04,,14.757,13.969,17.514,14.159,206.45,,13.899,,206.17,5341.7,,5785.0,,18.154,,16.679,,-26.97,,43.776,,,,,,1003.8,51
2013-02-05 13:45:00,,0.0,,4532.0,,119.92,,14.742,13.962,17.729,11.922,208.8,,11.746,,207.58,4532.0,,4921.4,,18.337,,13.564,,-26.97,,43.726,,,,,,833.02,51
2013-02-05 14:00:00,,0.0,,4582.6,,119.89,,14.956,13.956,17.937,11.745,212.1,,11.611,,210.7,4582.6,,4935.4,,18.495,,17.224,,-26.97,,38.656,,,,,,817.02,51
2013-02-05 14:15:00,,0.0,,4343.2,,119.91,,15.148,13.949,18.139,11.084,214.56,,11.14,,210.18,4343.2,,4717.0,,18.67,,18.903,,-26.97,,38.135,,,,,,775.2,51
2013-02-05 14:30:00,,0.0,,3974.0,,119.89,,14.929,13.941,18.337,10.094,216.92,,10.071,,213.17,3974.0,,4334.7,,18.872,,19.519,,-26.97,,37.773,,,,,,705.59,51
2013-02-05 14:45:00,,0.0,,3855.5,,119.72,,15.239,13.934,18.523,9.7183,217.77,,9.5458,,216.98,3855.5,,4186.0,,19.003,,18.846,,-26.97,,35.817,,,,,,675.58,51
2013-02-05 15:00:00,,0.0,,3760.5,,119.74,,15.211,13.929,18.709,9.5199,216.69,,9.4199,,214.79,3760.5,,4085.8,,19.259,,19.124,,-26.97,,36.033,,,,,,662.21,51
2013-02-05 15:15:00,,0.0,,3621.5,,119.6,,15.738,13.924,18.883,9.1145,218.12,,9.1255,,213.13,3621.5,,3932.5,,19.609,,7.2186,,-26.97,,36.899,,,,,,643.83,51
2013-02-05 15:30:00,,0.0,,3175.4,,119.77,,15.367,13.918,19.052,7.9577,219.8,,7.8917,,217.06,3175.4,,3459.0,,19.495,,19.754,,-26.97,,35.711,,,,,,564.45,51
2013-02-05 15:45:00,,0.0,,2768.2,,119.71,,15.396,13.914,19.208,6.8111,224.44,,6.7816,,220.23,2768.2,,3021.6,,19.896,,15.948,,-26.97,,31.375,,,,,,484.78,51
2013-02-05 16:00:00,,0.0,,2295.4,,120.04,,15.62,13.91,19.351,5.6107,228.74,,5.5886,,223.49,2295.4,,2531.8,,19.833,,7.3468,,-26.97,,26.865,,,,,,406.49,51
2013-02-05 16:15:00,,0.0,,1369.2,,119.79,,14.851,13.907,19.475,3.3653,229.13,,3.2804,,227.88,1369.2,,1523.7,,20.001,,14.389,,-26.97,,21.459,,,,,,248.36,51
2013-02-05 16:30:00,,0.0,,1291.3,,119.7,,14.285,13.906,19.55,3.1503,230.24,,3.0594,,229.93,1291.3,,1427.9,,20.273,,10.234,,-26.97,,18.141,,,,,,241.91,51
2013-02-05 16:45:00,,0.0,,858.2999999999998,,119.88,,14.101,13.906,19.58,2.1272,233.87,,2.0895,,227.7,858.2999999999998,,974.69,,20.098,,11.415,,-26.97,,16.669,,,,,,178.13,51
2013-02-05 17:00:00,,0.0,,277.82,,119.94,,13.716,13.907,19.581,0.8318999999999999,218.5,,0.8034,,213.84,277.82,,354.33,,20.164,,8.6765,,-26.97,,13.242,,,,,,69.776,51
2013-02-05 17:15:00,,0.0,,45.514,,119.9,,12.896,13.907,19.552,0.2595,196.05,,0.2339,,194.75,45.514,,96.521,,20.705,,10.506,,-26.97,,9.8211,,,,,,16.24,51
2013-02-05 17:30:00,,0.0,,-12.32,,120.03,,11.685,13.908,19.49,0.0710999999999999,187.61,,0.0558999999999999,,180.41,-12.32,,23.427,,20.494,,10.848,,-26.97,,8.5049,,,,,,5.2055,51
2013-02-05 17:45:00,,0.0,,-2.1421,,119.6,,10.656,13.91,19.378,0.0091999999999999,121.59,,0.0058999999999999,,120.09,-2.1421,,1.8564,,20.693,,9.387,,-26.97,,7.2935,,,,,,-1.0029,51
2013-02-05 18:00:00,,0.0,,-11.01,,119.51,,9.8047,13.914,19.228,0.0,26.132,,-0.0002999999999999,,25.588,-11.01,,-0.0114,,20.01,,8.5808,,-26.97,,5.8279,,,,,,-3.6253,51
2013-02-05 18:15:00,,0.0,,-4.9477,,119.79,,9.7088,13.917,19.055,0.0002,1.7299,,-0.0001,,0.4329,-4.9477,,0.0002999999999999,,19.992,,8.823299999999998,,-26.97,,5.8292,,,,,,-2.1891,51
2013-02-05 18:30:00,,0.0,,-4.8508,,119.95,,9.2597,13.921,18.852,0.0001,0.6374999999999998,,-0.0002,,-0.0004,-4.8508,,0.0001,,19.869,,8.5511,,-26.97,,5.7887,,,,,,-2.4721,51
2013-02-05 18:45:00,,0.0,,-4.1602,,119.9,,8.7475,13.926,18.643,0.0,0.5948999999999999,,-0.0002999999999999,,0.0002999999999999,-4.1602,,0.0,,19.727,,8.6924,,-26.97,,5.5354,,,,,,-2.8125,51
2013-02-05 19:00:00,,0.0,,-9.5158,,120.09,,9.1347,13.933,18.418,0.0002,0.5946,,0.0,,-0.0025999999999999,-9.5158,,0.0001,,19.291,,8.8275,,-26.97,,6.0256,,,,,,-2.1546,51
2013-02-05 19:15:00,,0.0,,-5.6668,,120.19,,9.1305,13.939,18.193,0.0002,0.5029,,0.0001,,-0.0022,-5.6668,,0.0001,,19.292,,8.8275,,-26.97,,5.946,,,,,,-2.6208,51
2013-02-05 19:30:00,,0.0,,-6.7252,,120.2,,8.8583,13.943,17.976,0.0002,0.4364,,0.0,,-0.0025999999999999,-6.7252,,0.0001,,19.035,,8.8277,,-26.97,,5.3019,,,,,,-3.4174,51
2013-02-05 19:45:00,,0.0,,-6.6052,,120.31,,8.2634,13.949,17.76,0.0002,0.4092,,0.0,,-0.0025999999999999,-6.6052,,0.0001,,18.976,,7.9261,,-26.97,,4.7216,,,,,,-3.6524,51
2013-02-05 20:00:00,,0.0,,-3.492,,120.26,,7.4014,13.955,17.534,0.0001,0.404,,-0.0002,,-0.0004,-3.492,,0.0001,,18.732,,6.6891,,-26.97,,3.7516,,,,,,-3.794,51
2013-02-05 20:15:00,,0.0,,-4.2447,,120.57,,7.2064,13.961,17.312,0.0001,0.4,,-0.0004,,-0.0006999999999999,-4.2447,,0.0001,,18.438,,6.6459,,-26.97,,2.7965,,,,,,-3.9853,51
2013-02-05 20:30:00,,0.0,,-13.461,,120.72,,8.038999999999998,13.967,17.09,0.0,0.3997999999999999,,-0.0001,,-0.0002999999999999,-13.461,,0.0,,18.178,,7.287099999999999,,-26.97,,4.1915,,,,,,-2.7159,51
2013-02-05 20:45:00,,0.0,,-14.364,,120.64,,7.8991,13.974,16.871,0.0002,0.396,,0.0,,-0.002,-14.364,,0.0001,,17.726,,6.9766,,-26.97,,4.1917,,,,,,-3.1519,51
2013-02-05 21:00:00,,0.0,,-5.2595,,120.45,,7.0857,13.982,16.661,0.0002,0.3856,,0.0,,-0.0019,-5.2595,,0.0001,,17.775,,6.5061,,-26.97,,2.9705,,,,,,-3.8511,51
2013-02-05 21:15:00,,0.0,,-2.9453,,120.52,,6.1826,13.988,16.453,0.0002,0.3745,,-0.0002,,-0.0004,-2.9453,,0.0001,,17.701,,5.2069,,-26.97,,1.9581,,,,,,-3.5792,51
2013-02-05 21:30:00,,0.0,,-8.092499999999998,,120.54,,7.1533,13.994,16.203,0.0002,0.3635999999999999,,-0.0001,,0.0,-8.092499999999998,,0.0001,,17.159,,6.597,,-26.97,,3.3502,,,,,,-2.4747,51
2013-02-05 21:45:00,,0.0,,-6.4605,,120.69,,7.2371,14.002,15.946,0.0004,0.3575999999999999,,0.0001,,-0.0033,-6.4605,,0.0002,,17.14,,6.4323,,-26.97,,3.5292,,,,,,-3.1549,51
2013-02-05 22:00:00,,0.0,,-7.0381,,120.58,,6.9363,14.008,15.723,0.0002999999999999,0.3618,,0.0,,-0.0028,-7.0381,,0.0001,,16.995,,5.9356,,-26.97,,3.1274,,,,,,-3.1584,51
2013-02-05 22:15:00,,0.0,,-5.6099,,120.63,,6.614,14.015,15.492,0.0002,0.3554999999999999,,-0.0002,,-0.0019,-5.6099,,0.0001,,16.617,,6.581,,-26.97,,4.1415,,,,,,-2.2503,51
2013-02-05 22:30:00,,0.0,,-6.361,,120.87,,7.765399999999999,14.022,15.238,0.0002,0.3562,,0.0001,,-0.0045999999999999,-6.361,,0.0001,,16.448,,7.2355,,-26.97,,4.651,,,,,,-2.3313,51
2013-02-05 22:45:00,,0.0,,-7.850399999999999,,120.39,,7.8212,14.03,15.039,0.0002,0.3578,,0.0,,-0.0011999999999999,-7.850399999999999,,0.0001,,16.212,,7.1535,,-26.97,,5.0836,,,,,,-2.4,51
2013-02-05 23:00:00,,0.0,,-11.123,,119.98,,8.0073,14.036,14.863,0.0001,0.3544999999999999,,-0.0002,,0.0001,-11.123,,0.0001,,16.013,,7.4538,,-26.97,,5.2928,,,,,,-2.236,51
2013-02-05 23:15:00,0.1651582,0.0,8.160393,-8.2755,245.7336,119.68,7.334793,8.811,14.042,14.717,0.0002,0.312,0.005676546,0.0,-1.000093,-0.0028999999999999,-8.2755,-0.005539586,0.0001,3.839715,15.862,3.919658,8.426199999999998,3.738531,-26.97,4.133254,5.8121,3.790188,4.498717,3.953613,6.715873,-3.994675,-2.4329,51
2013-02-05 23:30:00,,0.0,,-10.154,,119.81,,8.1613,14.047,14.6,0.0002,0.2923,,0.0,,-0.0033,-10.154,,0.0001,,15.653,,7.5355,,-26.97,,5.1503,,,,,,-3.2603,51
2013-02-05 23:45:00,,0.0,,-7.2679,,119.75,,7.0795,14.05,14.518,0.0002,0.2974,,-0.0001,,-0.0028999999999999,-7.2679,,0.0001,,15.626,,6.2443,,-26.97,,3.7191,,,,,,-3.6663,51
