measured_on,ac_current__251,ac_current__633,ac_current__779,ac_power_1__788,ac_power_2__789,ac_power__247,ac_power__629,ac_power__773,ac_voltage__250,ac_voltage__632,ac_volts__778,ambient_temp__252,ambient_temp__634,ambient_temp__780,das_battery_voltage__790,das_temp__662,das_temperature__785,dc_current__631,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__249,dc_pos_current__775,dc_pos_voltage__248,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__246,dc_power__628,dc_power__772,dc_voltage__630,inv_temp__661,inverter_temp_2__791,inverter_temp__256,inveter_temp__784,module10nw_temp__640,module1sw_temp__659,module3_temp__639,module5se_temp__660,module6ne_temp__641,module8_temp_bot__637,module8_temp_mid__636,module8_temp_top__635,module_current_10__651,module_current_1__642,module_current_2__643,module_current_3__644,module_current_4__645,module_current_5__646,module_current_6__647,module_current_7__648,module_current_8__649,module_current_9__650,module_temp_1__253,module_temp_1__781,module_temp_2__254,module_temp_2__782,module_temp_3__255,module_temp_3__783,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,photodiode_1__652,photodiode_2__653,photodiode_3__654,photodiode_4__655,photodiode_5__656,photodiode_6__657,poa_irradiance_1__627,poa_irradiance_2__658,poa_irradiance__245,poa_irradiance__771,reflector_temp_1__638,system_id
2011-05-11 00:10:00,,,0.0,-7.7705,-15.426,,,-23.196,,,120.98,,,6.3346,13.928,,19.24,,0.0,0.6288,,0.0,,0.0022,0.0,0.0,,,0.0,,,11.347,,20.597,,,,,,,,,,,,,,,,,,,,6.6022,,-26.97,,5.9917,,,,,,,,,,,,,,-0.1356,,51
2011-05-11 00:11:00,,,0.0,-3.6431,-1.9367,,,-5.5798,,,120.44,,,6.3117,13.928,,19.21,,0.0002999999999999,0.6267,,0.0001,,-0.0043,0.0,0.0002,,,0.0002,,,12.68,,21.093,,,,,,,,,,,,,,,,,,,,6.6022,,-26.97,,5.9935,,,,,,,,,,,,,,-0.0848,,51
2011-05-11 00:12:00,,,0.0,-2.5135,0.1615999999999999,,,-2.3519,,,120.38,,,6.309,13.929,,19.179,,0.0001,0.6071999999999999,,0.0,,0.0064999999999999,0.0,0.0001,,,0.0001,,,12.976,,19.711,,,,,,,,,,,,,,,,,,,,6.6022,,-26.97,,5.9836,,,,,,,,,,,,,,-0.1187,,51
2011-05-11 00:13:00,,,0.0,-1.5451,-2.3518,,,-3.8969,,,120.5,,,6.321,13.93,,19.147,,0.0001,0.5963,,-0.0004,,0.0064999999999999,0.0,0.0001,,,0.0001,,,12.626,,21.081,,,,,,,,,,,,,,,,,,,,6.6022,,-26.97,,5.9776,,,,,,,,,,,,,,-0.1526,,51
2011-05-11 00:14:00,,,0.0,-2.3751,-2.8134,,,-5.1885,,,120.55,,,6.3095,13.931,,19.115,,0.0,0.6115,,-0.0004,,0.0,0.0,0.0,,,0.0,,,12.239,,20.427,,,,,,,,,,,,,,,,,,,,6.6022,,-26.97,,5.966,,,,,,,,,,,,,,-0.1526,,51
2011-05-11 00:15:00,,,0.0,0.0690999999999999,-4.4737,,,-4.4046,,,120.61,,,6.3185,13.931,,19.084,,0.0001,0.6267,,0.0,,-0.0064999999999999,0.0,0.0001,,,0.0001,,,12.476,,20.732,,,,,,,,,,,,,,,,,,,,6.6022,,-26.97,,5.9611,,,,,,,,,,,,,,-0.1017,,51
2011-05-11 00:16:00,,,0.0,0.5995,-1.7064,,,-1.1069,,,120.46,,,6.2837,13.933,,19.054,,0.0001,0.6137,,-0.0002999999999999,,-0.0064999999999999,0.0,0.0001,,,0.0001,,,12.316,,20.355,,,,,,,,,,,,,,,,,,,,6.6022,,-26.97,,5.9464,,,,,,,,,,,,,,-0.1356,,51
2011-05-11 00:17:00,,,0.0,-7.4488,-4.497,,,-11.946,,,120.59,,,6.2712,13.934,,19.021,,-0.0002999999999999,0.6071999999999999,,-0.0005999999999999,,-0.0022,0.0,-0.0002,,,-0.0002,,,11.707,,20.205,,,,,,,,,,,,,,,,,,,,6.6022,,-26.97,,5.9387,,,,,,,,,,,,,,-0.1526,,51
2011-05-11 00:18:00,,,0.0,-0.2998,-1.7297,,,-2.0295,,,120.52,,,6.2774,13.934,,18.994,,0.0,0.6116,,-0.0002999999999999,,0.0022,0.0,0.0,,,0.0,,,12.173,,20.674,,,,,,,,,,,,,,,,,,,,6.5056,,-26.97,,5.9272,,,,,,,,,,,,,,-0.1356999999999999,,51
2011-05-11 00:19:00,,,0.0,1.476,-2.0064,,,-0.5303999999999999,,,120.5,,,6.2949,13.934,,18.962,,0.0001,0.6159,,0.0,,-0.0022,0.0,0.0001,,,0.0001,,,12.334,,20.568,,,,,,,,,,,,,,,,,,,,6.6022,,-26.97,,5.9157,,,,,,,,,,,,,,-0.1696,,51
2011-05-11 00:20:00,,,0.0,3.9436,1.5682,,,5.5118,,,120.38,,,6.3042,13.936,,18.932,,-0.0001,0.6159,,-0.0001,,0.0,0.0,-0.0001,,,-0.0001,,,13.092,,20.061,,,,,,,,,,,,,,,,,,,,6.6029,,-26.97,,5.9005,,,,,,,,,,,,,,-0.1865,,51
2011-05-11 00:21:00,,,0.0,-14.46,-12.061,,,-26.521,,,120.93,,,6.2916,13.936,,18.903,,0.0,0.6007,,-0.0001,,0.0,0.0,0.0,,,0.0,,,10.747,,19.596,,,,,,,,,,,,,,,,,,,,6.6027,,-26.97,,5.8784,,,,,,,,,,,,,,-0.1696,,51
2011-05-11 00:22:00,,,0.0,5.8347,3.367,,,9.2017,,,120.31,,,6.2847,13.937,,18.875,,0.0001,0.6289,,-0.0002999999999999,,0.0,0.0,0.0001,,,0.0001,,,12.63,,20.54,,,,,,,,,,,,,,,,,,,,6.6037,,-26.97,,5.845,,,,,,,,,,,,,,-0.1865,,51
2011-05-11 00:23:00,,,0.0,-6.8032,-9.5246,,,-16.328,,,120.85,,,6.3017,13.938,,18.847,,0.0,0.6159,,-0.0001,,-0.0022,0.0,0.0,,,0.0,,,11.216,,20.236,,,,,,,,,,,,,,,,,,,,6.6046,,-26.97,,5.8304,,,,,,,,,,,,,,-0.2544,,51
2011-05-11 00:24:00,,,0.0,1.13,4.4971,,,5.6271,,,120.32,,,6.2696,13.939,,18.817,,0.0004,0.6137,,-0.0001,,-0.0022,0.0,0.0002999999999999,,,0.0002999999999999,,,12.021,,20.479,,,,,,,,,,,,,,,,,,,,6.4116,,-26.97,,5.7639,,,,,,,,,,,,,,-0.2883,,51
2011-05-11 00:25:00,,,0.0,-13.168,-3.3901,,,-16.559,,,120.58,,,6.1727,13.94,,18.79,,0.0,0.6159,,0.0,,0.0022,0.0,0.0,,,0.0,,,10.901,,19.752,,,,,,,,,,,,,,,,,,,,6.5082,,-26.97,,5.6929,,,,,,,,,,,,,,-0.3730999999999999,,51
2011-05-11 00:26:00,,,0.0,-10.885,-6.5496,,,-17.435,,,120.72,,,6.1709,13.939,,18.761,,0.0,0.6050999999999999,,0.0,,0.0022,0.0,0.0,,,0.0,,,10.713,,19.456,,,,,,,,,,,,,,,,,,,,6.2195,,-26.97,,5.6435,,,,,,,,,,,,,,-0.39,,51
2011-05-11 00:27:00,,,0.0,2.4446,0.0230999999999999,,,2.4676,,,120.51,,,6.2107,13.94,,18.734,,0.0002999999999999,0.5986,,-0.0002999999999999,,0.0,0.0,0.0002,,,0.0002,,,12.42,,20.194,,,,,,,,,,,,,,,,,,,,6.0261,,-26.97,,5.6195,,,,,,,,,,,,,,-0.4239,,51
2011-05-11 00:28:00,,,0.0,-18.15,-9.2017,,,-27.352,,,120.81,,,6.1893,13.942,,18.707,,0.0,0.5812,,0.0,,0.0,0.0,0.0,,,0.0,,,10.38,,19.224,,,,,,,,,,,,,,,,,,,,5.8328,,-26.772,,5.5763,,,,,,,,,,,,,,-0.4069999999999999,,51
2011-05-11 00:29:00,,,0.0,-10.609,-14.944,,,-25.553,,,121.07,,,6.1976,13.943,,18.682,,0.0,0.5789999999999998,,0.0,,0.0,0.0,0.0,,,0.0,,,10.952,,19.598,,,,,,,,,,,,,,,,,,,,5.7361,,-26.97,,5.5459,,,,,,,,,,,,,,-0.5257,,51
2011-05-11 00:30:00,,,0.0,0.9917,-11.739,,,-10.747,,,120.95,,,6.2028,13.943,,18.653,,0.0002999999999999,0.5942,,0.0,,-0.0022,0.0,0.0002,,,0.0002,,,12.418,,20.016,,,,,,,,,,,,,,,,,,,,5.5427,,-26.97,,5.5134,,,,,,,,,,,,,,-0.6273999999999998,,51
2011-05-11 00:31:00,,,0.0,13.007,1.6374,,,14.644,,,120.45,,,6.1792,13.944,,18.627,,0.0001,0.6007,,0.0,,0.0,0.0,0.0001,,,0.0001,,,12.756,,20.36,,,,,,,,,,,,,,,,,,,,5.446,,-26.97,,5.4811,,,,,,,,,,,,,,-0.7460999999999999,,51
2011-05-11 00:32:00,,,0.0,3.1595,9.2479,,,12.407,,,120.13,,,6.1399,13.947,,18.605,,0.0,0.5855,,-0.0001,,0.0022,0.0,0.0,,,0.0,,,12.351,,20.339,,,,,,,,,,,,,,,,,,,,5.446,,-26.97,,5.4368,,,,,,,,,,,,,,-0.6953,,51
2011-05-11 00:33:00,,,0.0,-8.4406,4.2896,,,-4.1511,,,120.3,,,6.096,13.947,,18.577,,0.0,0.5768999999999999,,-0.0002999999999999,,0.0,0.0,0.0,,,0.0,,,11.055,,19.598,,,,,,,,,,,,,,,,,,,,5.446,,-26.97,,5.3999,,,,,,,,,,,,,,-0.78,,51
2011-05-11 00:34:00,,,0.0,10.263,4.8199,,,15.083,,,120.38,,,6.0503,13.947,,18.552,,-0.0001,0.5768999999999999,,-0.0001,,-0.0022,0.0,-0.0001,,,-0.0001,,,12.68,,20.517,,,,,,,,,,,,,,,,,,,,5.446,,-26.97,,5.3241,,,,,,,,,,,,,,-0.7291999999999998,,51
2011-05-11 00:35:00,,,0.0,3.6438,-9.1556,,,-5.5118,,,120.84,,,5.8964,13.947,,18.526,,-0.0001,0.5834,,0.0,,-0.0064999999999999,0.0,-0.0001,,,-0.0001,,,11.896,,19.741,,,,,,,,,,,,,,,,,,,,5.446,,-26.97,,5.2078,,,,,,,,,,,,,,-0.814,,51
2011-05-11 00:36:00,,,0.0,4.9815,-6.8725,,,-1.891,,,120.78,,,5.7981,13.949,,18.499,,0.0006999999999999,0.5768999999999999,,-0.0001,,-0.0064999999999999,0.0,0.0004,,,0.0004,,,11.791,,20.435,,,,,,,,,,,,,,,,,,,,5.2462,,-26.97,,5.1271,,,,,,,,,,,,,,-0.9158,,51
2011-05-11 00:37:00,,,0.0,-16.167,-4.9124,,,-21.079,,,120.71,,,5.7108,13.95,,18.474,,0.0,0.54,,0.0,,0.0,0.0,0.0,,,0.0,,,10.429,,19.207,,,,,,,,,,,,,,,,,,,,4.6468,,-26.97,,5.0766,,,,,,,,,,,,,,-0.8649,,51
2011-05-11 00:38:00,,,0.0,4.6586,4.7049,,,9.3634,,,120.31,,,5.6265,13.95,,18.448,,0.0008999999999999,0.5379,,-0.0001,,-0.0022,0.0,0.0005,,,0.0005,,,11.88,,20.36,,,,,,,,,,,,,,,,,,,,4.6468,,-26.97,,4.9997,,,,,,,,,,,,,,-0.814,,51
2011-05-11 00:39:00,,,0.0,9.7097,-1.6145,,,8.0951,,,120.57,,,5.5578,13.95,,18.423,,0.0001,0.553,,-0.0001,,-0.0086999999999999,0.0,0.0001,,,0.0001,,,12.552,,20.391,,,,,,,,,,,,,,,,,,,,4.3471,,-26.97,,4.9388,,,,,,,,,,,,,,-0.7971,,51
2011-05-11 00:40:00,,,0.0,7.4265,3.1598,,,10.586,,,120.48,,,5.4872,13.952,,18.397,,0.0005999999999999,0.5509,,0.0,,-0.0152,0.0,0.0002999999999999,,,0.0002999999999999,,,12.483,,20.421,,,,,,,,,,,,,,,,,,,,4.3471,,-26.97,,4.8876,,,,,,,,,,,,,,-0.7971,,51
2011-05-11 00:41:00,,,0.0,9.2484,-0.2535999999999999,,,8.994899999999998,,,120.58,,,5.4434,13.952,,18.371,,0.0006999999999999,0.5465999999999999,,0.0001,,-0.0064999999999999,0.0,0.0004,,,0.0004,,,12.643,,20.364,,,,,,,,,,,,,,,,,,,,4.2472,,-26.97,,4.8465,,,,,,,,,,,,,,-0.7631999999999999,,51
2011-05-11 00:42:00,,,0.0,6.8501,-6.5734,,,0.2767999999999999,,,120.81,,,5.3395,13.953,,18.345,,0.0001,0.5053999999999998,,-0.0002999999999999,,-0.0086999999999999,0.0,0.0001,,,0.0001,,,12.4,,20.254,,,,,,,,,,,,,,,,,,,,4.2472,,-26.97,,4.7812,,,,,,,,,,,,,,-0.6443999999999999,,51
2011-05-11 00:43:00,,,0.0,8.4184,0.0922999999999999,,,8.510799999999998,,,120.6,,,5.2523,13.953,,18.321,,0.0005999999999999,0.4945,,0.0,,-0.0043,0.0,0.0002999999999999,,,0.0002999999999999,,,12.766,,19.989,,,,,,,,,,,,,,,,,,,,4.2472,,-26.377,,4.6992,,,,,,,,,,,,,,-0.6953,,51
2011-05-11 00:44:00,,,0.0,8.6727,9.7334,,,18.406,,,120.19,,,5.1981,13.954,,18.293,,-0.0002999999999999,0.4924,,0.0,,-0.0022,0.0,-0.0001,,,-0.0001,,,12.902,,20.114,,,,,,,,,,,,,,,,,,,,4.2472,,-24.795,,4.6439,,,,,,,,,,,,,,-0.6275,,51
2011-05-11 00:45:00,,,0.0,7.634699999999999,8.2112,,,15.846,,,120.27,,,5.1755,13.956,,18.265,,0.0011999999999999,0.5031999999999999,,0.0,,-0.0043,0.0,0.0005999999999999,,,0.0005999999999999,,,12.278,,20.371,,,,,,,,,,,,,,,,,,,,4.2472,,-24.597,,4.6105,,,,,,,,,,,,,,-0.5595999999999999,,51
2011-05-11 00:46:00,,,0.0,9.2033,6.1817,,,15.385,,,120.37,,,5.1537,13.955,,18.238,,0.0004,0.4879999999999999,,0.0,,0.0022,0.0,0.0002,,,0.0002,,,12.44,,20.412,,,,,,,,,,,,,,,,,,,,4.2472,,-24.597,,4.5713,,,,,,,,,,,,,,-0.4409,,51
2011-05-11 00:47:00,,,0.0,-9.157,3.8288,,,-5.3282,,,120.43,,,5.1156,13.957,,18.209,,0.0,0.5031999999999999,,-0.0001,,0.0,0.0,0.0,,,0.0,,,11.166,,19.443,,,,,,,,,,,,,,,,,,,,4.2475,,-24.597,,4.5411,,,,,,,,,,,,,,-0.4239999999999999,,51
2011-05-11 00:48:00,,,0.0,-6.8737,3.7136,,,-3.16,,,120.47,,,5.115,13.957,,18.181,,0.0001,0.5119,,-0.0002999999999999,,-0.0022,0.0,0.0001,,,0.0001,,,11.071,,19.883,,,,,,,,,,,,,,,,,,,,4.2481,,-24.993,,4.5003,,,,,,,,,,,,,,-0.4578999999999999,,51
2011-05-11 00:49:00,,,0.0,-17.876,-8.6958,,,-26.572,,,120.99,,,5.1015,13.958,,18.154,,0.0,0.5141,,0.0,,0.0,0.0,0.0,,,0.0,,,8.7832,,20.354,,,,,,,,,,,,,,,,,,,,4.2487,,-25.19,,4.4875,,,,,,,,,,,,,,-0.4069999999999999,,51
2011-05-11 00:50:00,,,0.0,-9.8031,-16.146,,,-25.949,,,121.39,,,5.1067,13.958,,18.126,,0.0,0.5206,,0.0,,0.0,0.0,0.0,,,0.0,,,10.418,,19.127,,,,,,,,,,,,,,,,,,,,4.2491,,-25.19,,4.4729,,,,,,,,,,,,,,-0.3730999999999999,,51
2011-05-11 00:51:00,,,0.0,0.6228,-4.4286,,,-3.8058,,,120.85,,,5.0621,13.957,,18.098,,0.0002999999999999,0.5161999999999999,,-0.0002999999999999,,-0.0043,0.0,0.0002,,,0.0002,,,11.206,,20.287,,,,,,,,,,,,,,,,,,,,4.2491,,-24.795,,4.4436,,,,,,,,,,,,,,-0.4239999999999999,,51
2011-05-11 00:52:00,,,0.0,-2.8371,-5.8818,,,-8.718899999999998,,,120.88,,,5.0238,13.96,,18.07,,0.0,0.5227,,-0.0002999999999999,,-0.0022,0.0,0.0,,,0.0,,,11.503,,19.399,,,,,,,,,,,,,,,,,,,,4.2506,,-25.388,,4.4176,,,,,,,,,,,,,,-0.4239999999999999,,51
2011-05-11 00:53:00,,,0.0,-1.6146,-3.9673,,,-5.5819,,,120.83,,,4.9863,13.961,,18.041,,-0.0001,0.5358,,-0.0004,,0.0,0.0,-0.0001,,,-0.0001,,,11.371,,19.272,,,,,,,,,,,,,,,,,,,,4.2503,,-25.783,,4.3953,,,,,,,,,,,,,,-0.4069999999999999,,51
2011-05-11 00:54:00,,,0.0,-0.2999,-10.956,,,-11.256,,,121.05,,,4.9663,13.961,,18.013,,0.0004,0.5705,,-0.0001,,0.0,0.0,0.0002999999999999,,,0.0002999999999999,,,11.133,,19.637,,,,,,,,,,,,,,,,,,,,4.2506,,-26.772,,4.3742,,,,,,,,,,,,,,-0.3901,,51
2011-05-11 00:55:00,,,0.0,-1.8684,-5.0053,,,-6.8737,,,120.85,,,4.9708,13.963,,17.985,,-0.0005999999999999,0.5683,,-0.0002999999999999,,-0.0043,0.0,-0.0002999999999999,,,-0.0002999999999999,,,11.326,,19.255,,,,,,,,,,,,,,,,,,,,4.2506,,-26.179,,4.3785,,,,,,,,,,,,,,-0.4578999999999999,,51
2011-05-11 00:56:00,,,0.0,1.2456,-1.0841,,,0.1615,,,120.71,,,4.9783,13.963,,17.958,,0.0001,0.5683,,0.0,,-0.0022,0.0,0.0001,,,0.0001,,,11.239,,19.651,,,,,,,,,,,,,,,,,,,,4.251,,-25.388,,4.3882,,,,,,,,,,,,,,-0.3901,,51
2011-05-11 00:57:00,,,0.0,-2.1221,-11.971,,,-14.093,,,121.18,,,4.9868,13.965,,17.928,,0.0006999999999999,0.5769999999999998,,0.0,,-0.0022,0.0,0.0004,,,0.0004,,,10.79,,19.529,,,,,,,,,,,,,,,,,,,,4.2506,,-25.388,,4.3936,,,,,,,,,,,,,,-0.3392,,51
2011-05-11 00:58:00,,,0.0,7.6578,4.4517,,,12.11,,,120.52,,,4.9511,13.965,,17.903,,0.0006999999999999,0.5661,,0.0002999999999999,,0.0022,0.0,0.0004,,,0.0004,,,12.221,,19.474,,,,,,,,,,,,,,,,,,,,4.251,,-25.783,,4.3719,,,,,,,,,,,,,,-0.3392,,51
2011-05-11 00:59:00,,,0.0,-5.9741,5.2359,,,-0.7380999999999999,,,120.42,,,4.8823,13.965,,17.877,,0.0001,0.5813,,-0.0004,,0.0022,0.0,0.0001,,,0.0001,,,10.688,,19.548,,,,,,,,,,,,,,,,,,,,4.251,,-26.772,,4.3089,,,,,,,,,,,,,,-0.3730999999999999,,51
2011-05-11 01:00:00,,,0.0,-1.6608,7.6809,,,6.0202,,,120.32,,,4.8522,13.965,,17.852,,0.0004,0.5705,,-0.0004,,0.0064999999999999,0.0,0.0002,,,0.0002,,,10.879,,19.444,,,,,,,,,,,,,,,,,,,,4.251,,-26.772,,4.2899,,,,,,,,,,,,,,-0.4069999999999999,,51
2011-05-11 01:01:00,,,0.0,-7.3581,1.7992,,,-5.5589,,,120.56,,,4.8559,13.968,,17.827,,-0.0002999999999999,0.5791,,-0.0001,,-0.0022,0.0,-0.0002,,,-0.0002,,,10.294,,19.159,,,,,,,,,,,,,,,,,,,,4.251,,-26.772,,4.2738,,,,,,,,,,,,,,-0.4239999999999999,,51
2011-05-11 01:02:00,,,0.0,-15.339,-15.5,,,-30.839,,,121.29,,,4.8355,13.969,,17.8,,0.0,0.5835,,0.0,,0.0,0.0,0.0,,,0.0,,,9.0261,,18.775,,,,,,,,,,,,,,,,,,,,4.251,,-26.97,,4.2505,,,,,,,,,,,,,,-0.4071,,51
2011-05-11 01:03:00,,,0.0,-10.08,-15.501,,,-25.581,,,121.32,,,4.8431,13.97,,17.776,,0.0,0.5965,,0.0,,0.0,0.0,0.0,,,0.0,,,9.9969,,19.02,,,,,,,,,,,,,,,,,,,,4.251,,-26.97,,4.2366,,,,,,,,,,,,,,-0.4071,,51
2011-05-11 01:04:00,,,0.0,1.4072,-9.9877,,,-8.5804,,,121.04,,,4.8183,13.971,,17.749,,0.0001,0.6029999999999999,,0.0,,-0.0022,0.0,0.0001,,,0.0001,,,11.285,,19.348,,,,,,,,,,,,,,,,,,,,4.251,,-26.97,,4.2199,,,,,,,,,,,,,,-0.4071,,51
2011-05-11 01:05:00,,,0.0,-5.5588,2.491,,,-3.0678,,,120.52,,,4.7649,13.971,,17.724,,0.0004,0.6204,,-0.0005999999999999,,0.0043,0.0,0.0002999999999999,,,0.0002999999999999,,,10.515,,19.463,,,,,,,,,,,,,,,,,,,,4.251,,-26.97,,4.1938,,,,,,,,,,,,,,-0.3562,,51
2011-05-11 01:06:00,,,0.0,8.4193,1.8917,,,10.311,,,120.54,,,4.7554,13.971,,17.696,,0.0005999999999999,0.6029999999999999,,-0.0001,,0.0,0.0,0.0004,,,0.0004,,,11.873,,19.62,,,,,,,,,,,,,,,,,,,,4.251,,-26.97,,4.1854,,,,,,,,,,,,,,-0.4071,,51
2011-05-11 01:07:00,,,0.0,1.7993,2.2372,,,4.0365,,,120.59,,,4.7452,13.971,,17.67,,0.0002999999999999,0.5835,,-0.0001,,0.0,0.0,0.0002,,,0.0002,,,10.701,,19.545,,,,,,,,,,,,,,,,,,,,4.251,,-26.97,,4.1711,,,,,,,,,,,,,,-0.4071,,51
2011-05-11 01:08:00,,,0.0,-11.742,-6.3898,,,-18.132,,,120.9,,,4.7009,13.974,,17.642,,0.0,0.5769999999999998,,-0.0002999999999999,,0.0,0.0,0.0,,,0.0,,,10.127,,18.157,,,,,,,,,,,,,,,,,,,,4.251,,-26.97,,4.1406,,,,,,,,,,,,,,-0.3392,,51
2011-05-11 01:09:00,,,0.0,12.041,2.9989,,,15.04,,,120.54,,,4.6779,13.973,,17.617,,-0.0001,0.5617999999999999,,-0.0001,,-0.0064999999999999,0.0,-0.0001,,,-0.0001,,,11.873,,20.015,,,,,,,,,,,,,,,,,,,,4.251,,-26.97,,4.1173,,,,,,,,,,,,,,-0.3392,,51
2011-05-11 01:10:00,,,0.0,-4.3832,4.4752,,,0.0919999999999999,,,120.47,,,4.638,13.974,,17.589,,0.0,0.5619,,-0.0006999999999999,,0.0,0.0,0.0,,,0.0,,,10.901,,19.007,,,,,,,,,,,,,,,,,,,,4.251,,-26.97,,4.0846,,,,,,,,,,,,,,-0.4071,,51
2011-05-11 01:11:00,,,0.0,-1.1534,-2.2375,,,-3.3908,,,120.76,,,4.6235,13.974,,17.564,,-0.0005999999999999,0.5575,,-0.0002999999999999,,-0.0022,0.0,-0.0002999999999999,,,-0.0002999999999999,,,11.004,,19.045,,,,,,,,,,,,,,,,,,,,4.251,,-26.97,,4.0584,,,,,,,,,,,,,,-0.4071,,51
2011-05-11 01:12:00,,,0.0,-17.048,-12.527,,,-29.575,,,121.19,,,4.6175,13.975,,17.537,,0.0,0.5575,,0.0,,0.0,0.0,0.0,,,0.0,,,9.6568,,18.321,,,,,,,,,,,,,,,,,,,,4.251,,-26.97,,4.0417,,,,,,,,,,,,,,-0.3901,,51
