measured_on,ac_current__251,ac_current__779,ac_power__247,ac_power__773,ac_voltage__250,ac_volts__778,ambient_temp__252,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__249,dc_pos_current__775,dc_pos_voltage__248,dc_pos_voltage__774,dc_power_1__786,dc_power__246,dc_power__772,inverter_temp__256,inveter_temp__784,module_temp_1__253,module_temp_1__781,module_temp_2__254,module_temp_2__782,module_temp_3__255,module_temp_3__783,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__771,system_id
2012-03-01 09:45:00,,0.0,,739.58,,118.6,,1.134,14.231,9.2675,1.7741,242.11,,1.7226,,238.74,739.58,,841.9,,10.016,,1.768,,-26.97,,5.2564,,,,,,115.69,51
2012-03-01 10:00:00,,0.0,,2553.7,,118.72,,1.3219,14.231,9.2639,5.6599,246.21,,5.5726,,246.91,2553.7,,2790.6,,10.122,,2.6733,,-26.97,,9.9483,,,,,,402.34,51
2012-03-01 10:15:00,,0.0,,4542.1,,118.72,,2.8062,14.23,9.2942,10.637,233.79,,10.78,,227.46,4542.1,,4918.4,,10.132,,6.4771,,-26.97,,24.984,,,,,,775.75,51
2012-03-01 10:30:00,,0.0,,3477.5,,118.72,,3.6323,14.228,9.4314,8.1598,233.96,,7.9005,,233.55,3477.5,,3783.4,,10.157,,8.675599999999998,,-26.97,,29.612,,,,,,618.3,51
2012-03-01 10:45:00,,0.0,,1577.7,,118.5,,3.6121,14.223,9.6345,3.6717,240.04,,3.6136,,237.7,1577.7,,1742.5,,10.259,,6.7659,,-26.97,,19.292,,,,,,253.71,51
2012-03-01 11:00:00,,0.0,,505.57,,119.64,,1.9139,14.215,9.8151,1.3061,231.51,,1.2536,,229.17,505.57,,590.13,,10.617,,3.0377,,-26.97,,9.756,,,,,,83.58499999999998,51
2012-03-01 11:15:00,,0.0,,140.62,,119.62,,1.304,14.21,9.9164,0.4747,218.33,,0.4316999999999999,,216.04,140.62,,196.57,,10.652,,1.7679,,-26.97,,3.4641,,,,,,29.309,51
2012-03-01 11:30:00,,0.0,,897.88,,119.9,,0.2639,14.207,9.9723,2.0551,250.31,,2.0986,,239.75,897.88,,1021.1,,10.665,,0.1087999999999999,,-26.97,,1.6707,,,,,,139.72,51
2012-03-01 11:45:00,,0.0,,3117.9,,119.98,,-0.8369999999999999,14.205,9.9617,6.7621,255.4,,6.753,,250.42,3117.9,,3404.4,,10.747,,-0.3262999999999999,,-26.97,,6.2166,,,,,,470.54,51
2012-03-01 12:00:00,,0.0,,3592.6,,119.64,,0.5505999999999999,14.207,9.9418,8.1807,241.69,,7.920899999999999,,244.04,3592.6,,3910.3,,10.617,,3.0786,,-26.97,,17.615,,,,,,574.09,51
2012-03-01 12:15:00,,0.0,,632.84,,119.09,,1.4094,14.207,9.979,1.5416,239.97,,1.4921,,235.88,632.84,,725.72,,10.781,,2.323,,-26.97,,9.3765,,,,,,103.19,51
2012-03-01 12:30:00,,0.0,,353.48,,118.9,,1.0835,14.207,10.001,0.9542,230.99,,0.9141,,225.75,353.48,,426.8,,10.886,,1.7673,,-26.97,,3.5133,,,,,,59.287,51
2012-03-01 12:45:00,,0.0,,1867.0,,119.01,,0.6937999999999999,14.208,9.9744,4.0436,247.1,,4.1829,,241.32,1867.0,,2044.5,,10.703,,1.6862,,-26.97,,4.7695,,,,,,287.29,51
2012-03-01 13:00:00,,0.0,,5983.8,,119.61,,1.2927,14.207,9.8995,14.071,232.66,,14.042,,230.76,5983.8,,6480.7,,10.937,,3.5498,,-26.97,,19.907,,,,,,997.85,51
2012-03-01 13:15:00,,0.0,,3913.9,,119.48,,1.0441,14.21,9.8076,8.861399999999998,242.17,,9.033600000000002,,231.96,3913.9,,4255.1,,10.773,,2.7635,,-26.97,,17.237,,,,,,643.08,51
2012-03-01 13:30:00,,0.0,,3988.4,,119.49,,1.258,14.214,9.6949,8.8482,247.03,,8.9828,,240.02,3988.4,,4341.0,,10.538,,3.8216,,-26.97,,18.201,,,,,,649.37,51
2012-03-01 13:45:00,,0.0,,3075.7,,119.39,,1.5459,14.217,9.5825,6.8047,249.21,,6.7721,,242.69,3075.7,,3358.1,,10.622,,3.7452,,-26.97,,17.039,,,,,,505.22,51
2012-03-01 14:00:00,,0.0,,1527.1,,119.42,,1.0907,14.22,9.5066,3.5011,246.59,,3.3657,,250.97,1527.1,,1689.9,,10.371,,2.2293,,-26.97,,10.205,,,,,,250.96,51
2012-03-01 14:15:00,,0.0,,750.69,,119.17,,0.6674999999999999,14.222,9.4225,1.7891,245.35,,1.7486,,239.45,750.69,,856.61,,10.178,,1.7679,,-26.97,,5.9488,,,,,,125.58,51
2012-03-01 14:30:00,,0.0,,452.25,,119.19,,0.1671999999999999,14.226,9.317100000000002,1.1987,228.79,,1.1029,,236.2,452.25,,533.87,,10.141,,0.939,,-26.97,,3.3313,,,,,,77.753,51
2012-03-01 14:45:00,,0.0,,371.64,,119.37,,-0.3718,14.23,9.1675,0.9825,237.53,,0.9348,,233.68,371.64,,452.12,,9.924600000000002,,-0.5115,,-26.97,,2.1046,,,,,,65.501,51
2012-03-01 15:00:00,,0.0,,773.2899999999998,,119.51,,-0.8409999999999999,14.234,9.0131,1.7911,252.28,,1.8081,,234.64,773.2899999999998,,877.46,,9.739,,-0.9387,,-26.97,,0.6653,,,,,,124.72,51
2012-03-01 15:15:00,,0.0,,892.64,,119.38,,-0.936,14.238,8.862,2.0431,251.43,,1.9841,,248.5,892.64,,1006.6,,9.680700000000002,,-0.9374,,-26.97,,1.0402,,,,,,129.24,51
2012-03-01 15:30:00,0.1653115,0.0,8.001077,1076.6,245.2383,119.38,-2.111115,-1.0294,14.242,8.6936,2.429,253.33,-0.007727271,2.3948,-0.9170354,247.17,1076.6,0.006921099,1207.1,-4.764141,9.3127,-4.863606,-0.9371,-4.97391,-26.97,-4.678389,1.5395,-4.823241,-4.263561,-4.79369,-3.310824,-3.998095,149.97,51
2012-03-01 15:45:00,,0.0,,685.44,,119.41,,-1.0454,14.246,8.5288,1.619,247.59,,1.5765,,241.97,685.44,,784.22,,9.2593,,-0.9371,,-26.97,,1.836,,,,,,100.28,51
2012-03-01 16:00:00,,0.0,,506.37,,119.56,,-1.1291,14.251,8.384,1.2677,240.86,,1.2205,,236.12,506.37,,594.46,,9.2367,,-0.9371,,-26.97,,1.2022,,,,,,79.274,51
2012-03-01 16:15:00,,0.0,,491.56,,119.67,,-1.3741,14.254,8.2549,1.2377,241.09,,1.1962,,235.0,491.56,,579.8,,9.0547,,-0.9371,,-26.97,,0.4671,,,,,,77.804,51
2012-03-01 16:30:00,,0.0,,302.79,,119.73,,-1.5479,14.258,8.1407,0.8253,238.45,,0.777,,233.33,302.79,,378.71,,8.9076,,-0.9371,,-26.97,,-0.4824,,,,,,60.5,51
2012-03-01 16:45:00,,0.0,,264.53,,119.87,,-1.5436,14.261,8.0349,0.7305,241.24,,0.6791,,236.34,264.53,,337.65,,8.867599999999998,,-0.9371,,-26.97,,-0.9,,,,,,59.916,51
2012-03-01 17:00:00,,0.0,,294.43,,119.94,,-1.4483,14.263,7.944899999999999,0.791,243.93,,0.7249999999999999,,242.26,294.43,,369.93,,8.6586,,-0.9369,,-26.97,,-0.5993,,,,,,69.821,51
2012-03-01 17:15:00,,0.0,,170.25,,119.94,,-1.4933,14.265,7.8829,0.5454999999999999,231.94,,0.4875999999999999,,231.41,170.25,,241.54,,8.4673,,-0.936,,-26.97,,-1.2164,,,,,,46.649,51
2012-03-01 17:30:00,,0.0,,52.645,,119.58,,-1.6416,14.267,7.8269,0.2586999999999999,209.1,,0.2137999999999999,,206.24,52.645,,98.185,,8.473599999999998,,-1.213,,-26.97,,-2.9073,,,,,,20.888,51
2012-03-01 17:45:00,,0.0,,2.2664,,119.69,,-1.9037,14.269,7.7674,0.1128,216.87,,0.0713,,213.5,2.2664,,38.927,,8.433899999999998,,-2.8667,,-26.97,,-4.7292,,,,,,9.3144,51
2012-03-01 18:00:00,,0.0,,-6.9778,,119.57,,-2.1003,14.272,7.6811,0.0388999999999999,130.57,,0.0095999999999999,,129.4,-6.9778,,6.2183,,8.3709,,-2.4457,,-26.97,,-4.5732,,,,,,1.2351,51
2012-03-01 18:15:00,,0.0,,-9.1779,,119.62,,-2.1886,14.275,7.5786,0.0001,51.984,,-0.0001,,52.199,-9.1779,,0.0005999999999999,,7.8803,,-2.5116,,-26.97,,-4.3094,,,,,,-0.9244,51
2012-03-01 18:30:00,,0.0,,-4.2783,,119.62,,-2.2306,14.278,7.4732,0.0001,3.6706,,-0.0002,,2.0024,-4.2783,,0.0002,,8.090999999999998,,-2.3633,,-26.97,,-3.9225,,,,,,-0.9683,51
2012-03-01 18:45:00,,0.0,,-5.1711,,119.85,,-2.2054,14.28,7.367,0.0,1.0173,,-0.0002999999999999,,0.0,-5.1711,,0.0,,7.9294,,-2.3962,,-26.97,,-4.0796,,,,,,-1.0595,51
2012-03-01 19:00:00,,0.0,,-9.6507,,119.96,,-2.1784,14.283,7.2769,0.0002999999999999,0.9641,,0.0,,-0.0028999999999999,-9.6507,,0.0002999999999999,,7.7957,,-2.4537,,-26.97,,-4.0982,,,,,,-1.1034,51
2012-03-01 19:15:00,,0.0,,-5.5218,,120.02,,-2.1224,14.285,7.1958,0.0001,0.9624,,-0.0001,,-0.0016,-5.5218,,0.0001,,7.8372,,-2.3539,,-26.97,,-3.8148,,,,,,-0.7882,51
2012-03-01 19:30:00,,0.0,,-4.1634,,120.05,,-2.0623,14.287,7.1229,0.0001,1.0852,,-0.0001,,0.0,-4.1634,,0.0001,,7.8497,,-2.3447,,-26.97,,-3.5963,,,,,,-0.5675,51
2012-03-01 19:45:00,,0.0,,-5.1842,,120.03,,-1.9547,14.288,7.0588,0.0002,1.0559,,-0.0001,,0.0002999999999999,-5.1842,,0.0002,,7.6321,,-2.0822,,-26.97,,-3.4191,,,,,,-0.5213999999999999,51
2012-03-01 20:00:00,,0.0,,-6.0199,,120.07,,-2.0228,14.29,6.998,0.0002,0.8335,,0.0,,-0.0022,-6.0199,,0.0001,,7.4908,,-2.4098,,-26.97,,-3.8467,,,,,,-1.3085,51
2012-03-01 20:15:00,,0.0,,-6.3792,,120.15,,-2.2411,14.291,6.9284,0.0001,0.7442999999999999,,0.0,,-0.0019,-6.3792,,0.0001,,7.388499999999999,,-2.4671,,-26.97,,-4.7207,,,,,,-2.1531,51
2012-03-01 20:30:00,,0.0,,-6.609,,120.03,,-2.2705,14.294,6.8605,0.0002,0.7260999999999999,,0.0,,-0.002,-6.609,,0.0001,,7.5056,,-3.1759,,-26.97,,-4.9624,,,,,,-1.8727,51
2012-03-01 20:45:00,,0.0,,-7.1719,,120.0,,-2.5118,14.297,6.7928,0.0001,0.7054,,-0.0002,,-0.0006999999999999,-7.1719,,0.0,,7.3486,,-3.8269,,-26.97,,-5.4758,,,,,,-1.9639,51
2012-03-01 21:00:00,,0.0,,-3.2613,,119.98,,-2.7082,14.299,6.7197,0.0001,0.6855999999999999,,-0.0001,,-0.0002999999999999,-3.2613,,0.0001,,7.3342,,-3.8022,,-26.97,,-5.382,,,,,,-2.3468,51
2012-03-01 21:15:00,,0.0,,-14.941,,120.36,,-2.6471,14.301,6.6018,0.0001,0.6936999999999999,,0.0,,-0.001,-14.941,,0.0001,,7.08,,-3.2171,,-26.97,,-4.5682,,,,,,-1.5484,51
2012-03-01 21:30:00,,0.0,,-10.451,,120.33,,-2.5506,14.304,6.4748,0.0001,0.681,,-0.0001,,-0.002,-10.451,,0.0001,,6.9911,,-3.1759,,-26.97,,-4.6582,,,,,,-1.8603,51
2012-03-01 21:45:00,,0.0,,-8.830899999999998,,120.09,,-2.7551,14.308,6.3412,0.0,0.6451,,0.0,,-0.0022,-8.830899999999998,,0.0,,6.8754,,-3.7692,,-26.97,,-4.6518,,,,,,-1.9167,51
2012-03-01 22:00:00,,0.0,,-10.285,,120.23,,-2.755,14.312,6.1992,0.0,0.8112,,-0.0001,,-0.0016999999999999,-10.285,,0.0,,6.6189,,-3.8339,,-26.97,,-4.6161,,,,,,-1.7253,51
2012-03-01 22:15:00,,0.0,,-6.6888,,119.48,,-2.8174,14.316,6.075,0.0001,0.6439,,-0.0001,,0.0004,-6.6888,,0.0001,,6.4666,,-3.8324,,-26.97,,-4.4728,,,,,,-1.3966,51
2012-03-01 22:30:00,,0.0,,-7.9612,,119.35,,-2.8219,14.323,5.9497,0.0001,0.7356,,0.0,,-0.0025999999999999,-7.9612,,0.0001,,6.4248,,-3.7743,,-26.97,,-4.1465,,,,,,-0.9573,51
2012-03-01 22:45:00,,0.0,,-6.5454,,120.13,,-2.7758,14.325,5.8417,0.0001,0.6381,,0.0,,-0.0023,-6.5454,,0.0001,,6.2807,,-3.7414,,-26.97,,-4.03,,,,,,-0.8458,51
2012-03-01 23:00:00,,0.0,,-5.492,,120.39,,-2.9781,14.325,5.7834,0.0,0.554,,-0.0002,,-0.0005999999999999,-5.492,,0.0,,6.3358,,-3.8403,,-26.97,,-4.6969,,,,,,-1.5915,51
2012-03-01 23:15:00,,0.0,,-1.6518,,120.34,,-3.1504,14.326,5.7345,0.0001,0.4904,,-0.0002,,0.0001,-1.6518,,0.0,,6.5217,,-3.8403,,-26.97,,-5.3834,,,,,,-2.1198,51
2012-03-01 23:30:00,,0.0,,-6.8265,,120.42,,-3.3375,14.328,5.6959,0.0001,0.4601,,-0.0001,,-0.0016999999999999,-6.8265,,0.0001,,6.2319,,-3.8403,,-26.97,,-6.1451,,,,,,-1.6986,51
2012-03-01 23:45:00,,0.0,,-5.9447,,120.03,,-3.4046,14.33,5.6627,0.0,0.523,,0.0,,-0.0016,-5.9447,,0.0,,6.3232,,-3.8403,,-26.97,,-6.0613,,,,,,-1.1669,51
