measured_on,ac_current__779,ac_meter_1_power_kw__1017,ac_meter_1_power_kw__1041,ac_meter_2_power_kw__1018,ac_meter_2_power_kw__1042,ac_power_1__788,ac_power_2__789,ac_power__1137,ac_power__773,ac_power_metered_1_2__1133,ac_power_metered_kw__1016,ac_power_metered_kw__1040,ac_volts__778,ambient_temp__1053,ambient_temp__780,das_battery_voltage__790,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__1132,dc_power__1136,dc_power__772,inv1_ac_power_kw__1019,inv1_ac_power_kw__1043,inv1_dc_current__1021,inv1_dc_current__1045,inv1_dc_power__1130,inv1_dc_power__1134,inv1_dc_voltage__1020,inv1_dc_voltage__1044,inv1_temp__1022,inv1_temp__1046,inv2_ac_power_kw__1023,inv2_ac_power_kw__1047,inv2_dc_current__1025,inv2_dc_current__1049,inv2_dc_power__1131,inv2_dc_power__1135,inv2_dc_voltage__1024,inv2_dc_voltage__1048,inv2_temp__1026,inv2_temp__1050,inverter_temp_2__791,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,module_temp__1056,poa_irradiance__1055,poa_irradiance__771,poa_irradiance_refcell__1054,refcell_temp__1052,wind_speed__1051,system_id
2011-07-09 00:53:00,0.0,,,,,-5.9202,-6.5422,,-12.463,,,,120.29,,19.978,13.812,23.694,0.0001,0.2015,-0.0005999999999999,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,13.654,22.437,18.256,-26.97,17.685,,,-99999.0,,,,51
2011-07-09 00:54:00,0.0,,,,,0.645,-0.3916,,0.2534,,,,120.03,,19.829,13.812,23.693,0.0004,0.1885,0.0,0.0,0.0,0.0001,,,0.0001,,,,,,,,,,,,,,,,,,,,,14.382,23.091,18.187,-26.97,17.612,,,-99999.0,,,,51
2011-07-09 00:55:00,0.0,,,,,3.6627,3.9852,,7.647999999999999,,,,119.87,,19.723,13.812,23.698,0.0004,0.182,-0.0001,-0.0022,0.0,0.0001,,,0.0001,,,,,,,,,,,,,,,,,,,,,14.42,22.726,18.187,-26.97,17.543,,,-99999.0,,,,51
2011-07-09 00:56:00,0.0,,,,,-8.8459,-10.067,,-18.913,,,,120.47,,19.633,13.812,23.695,0.0001,0.1862999999999999,-0.0002999999999999,-0.0022,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,13.096,22.094,18.187,-26.97,17.445,,,-99999.0,,,,51
2011-07-09 00:57:00,0.0,,,,,5.0219,6.6344,,11.656,,,,119.8,,19.558,13.814,23.697,0.0001,0.1971,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,14.606,22.792,18.187,-26.97,17.366,,,-99999.0,,,,51
2011-07-09 00:58:00,0.0,,,,,-17.231,-3.5014,,-20.733,,,,120.21,,19.45,13.812,23.689,0.0,0.182,-0.0008999999999999,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,13.003,22.136,18.187,-26.97,17.276,,,-99999.0,,,,51
2011-07-09 00:59:00,0.0,,,,,-0.0461,7.9244,,7.8783,,,,119.77,,19.354,13.812,23.682,0.0004,0.1841,-0.0002999999999999,0.0022,0.0,0.0001,,,0.0001,,,,,,,,,,,,,,,,,,,,,14.597,22.841,18.188,-26.97,17.175,,,-99999.0,,,,51
2011-07-09 01:00:00,0.0,,,,,-4.9758,-3.8009,,-8.7767,,,,120.06,,19.29,13.813,23.681,0.0001,0.1841,0.0,-0.0022,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,13.704,22.391,18.187,-26.97,17.099,,,-99999.0,,,,51
2011-07-09 01:01:00,0.0,,,,,-3.3863,-0.3916,,-3.7779,,,,119.88,,19.253,13.813,23.682,0.0002999999999999,0.1862999999999999,-0.0001,0.0,0.0,0.0001,,,0.0001,,,,,,,,,,,,,,,,,,,,,14.481,23.003,18.187,-26.97,17.073,,,-99999.0,,,,51
2011-07-09 01:02:00,0.0,,,,,-3.8931,-2.6722,,-6.5652,,,,119.94,,19.206,13.812,23.681,-0.0001,0.1993,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,14.14,22.785,18.187,-26.97,17.044,,,-99999.0,,,,51
2011-07-09 01:03:00,0.0,,,,,-5.7129,-12.324,,-18.037,,,,120.31,,19.166,13.813,23.683,0.0001,0.2079999999999999,0.0,-0.0022,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,13.478,22.503,18.187,-26.97,17.01,,,-99999.0,,,,51
2011-07-09 01:04:00,0.0,,,,,-1.0597,-1.6816,,-2.7413,,,,119.91,,19.136,13.813,23.68,0.0005999999999999,0.2122999999999999,0.0001,0.0,0.0,0.0001,,,0.0001,,,,,,,,,,,,,,,,,,,,,14.223,22.696,18.188,-26.97,16.994,,,-99999.0,,,,51
2011-07-09 01:05:00,0.0,,,,,5.0218,1.4282,,6.4501,,,,119.78,,19.148,13.812,23.683,0.0002999999999999,0.2122999999999999,-0.0001,-0.0022,0.0,0.0001,,,0.0001,,,,,,,,,,,,,,,,,,,,,14.696,22.847,18.187,-26.97,17.044,,,-99999.0,,,,51
2011-07-09 01:06:00,0.0,,,,,-15.78,-4.1925,,-19.972,,,,120.01,,19.152,13.812,23.683,0.0,0.195,-0.0005999999999999,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,12.966,21.962,18.187,-26.97,17.033,,,-99999.0,,,,51
2011-07-09 01:07:00,0.0,,,,,5.1831,0.3916,,5.5747,,,,119.84,,19.199,13.813,23.685,0.0001,0.195,0.0,-0.0022,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,14.919,23.092,18.188,-26.97,16.991,,,-99999.0,,,,51
2011-07-09 01:08:00,0.0,,,,,-0.5988999999999999,8.938,,8.3391,,,,119.51,,19.175,13.813,23.676,0.0001,0.182,-0.0008999999999999,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,14.828,22.968,18.187,-26.97,16.908,,,-99999.0,,,,51
2011-07-09 01:09:00,0.0,,,,,10.067,5.5056,,15.572,,,,119.69,,19.163,13.813,23.672,0.0011999999999999,0.156,0.0,-0.0043,0.0,0.0002,,,0.0002,,,,,,,,,,,,,,,,,,,,,14.875,22.803,18.187,-26.97,16.797,,,-99999.0,,,,51
2011-07-09 01:10:00,0.0,,,,,8.938,1.3591,,10.297,,,,119.86,,19.131,13.813,23.67,0.0004,0.1429999999999999,0.0,-0.0022,0.0,0.0001,,,0.0001,,,,,,,,,,,,,,,,,,,,,15.01,23.169,18.187,-26.97,16.691,,,-99999.0,,,,51
2011-07-09 01:11:00,0.0,,,,,-2.4649,6.1736,,3.7088,,,,119.7,,19.076,13.813,23.669,0.0002999999999999,0.1472999999999999,-0.0002999999999999,-0.0022,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,14.109,22.563,18.187,-26.97,16.599,,,-99999.0,,,,51
2011-07-09 01:12:00,0.0,,,,,0.023,-1.6816,,-1.6586,,,,120.01,,19.026,13.813,23.672,0.0,0.1429999999999999,-0.0001,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,14.223,22.672,18.187,-26.97,16.558,,,-99999.0,,,,51
2011-07-09 01:13:00,0.0,,,,,-6.2888,-6.1736,,-12.463,,,,120.15,,18.942,13.814,23.67,0.0005999999999999,0.1386,0.0,0.0,0.0,0.0001,,,0.0001,,,,,,,,,,,,,,,,,,,,,13.909,22.442,18.187,-26.97,16.531,,,-99999.0,,,,51
2011-07-09 01:14:00,0.0,,,,,10.965,8.062699999999998,,19.028,,,,119.61,,18.906,13.813,23.671,0.0006999999999999,0.1516,-0.0001,0.0,0.0,0.0001,,,0.0001,,,,,,,,,,,,,,,,,,,,,15.295,23.103,18.187,-26.97,16.546,,,-99999.0,,,,51
2011-07-09 01:15:00,0.0,,,,,-3.8009,3.179,,-0.622,,,,119.79,,18.874,13.813,23.672,0.0,0.1365,-0.0004,0.0022,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,13.758,22.247,18.187,-26.97,16.584,,,-99999.0,,,,51
2011-07-09 01:16:00,0.0,,,,,-4.9988,-2.9717,,-7.970399999999999,,,,120.03,,18.931,13.813,23.671,0.0002999999999999,0.1386,-0.0001,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,13.642,22.32,18.187,-26.97,16.686,,,-99999.0,,,,51
2011-07-09 01:17:00,0.0,,,,,2.2806,0.8293,,3.1099,,,,119.89,,19.006,13.813,23.673,0.0002999999999999,0.1408,-0.0001,-0.0022,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,14.146,22.393,18.187,-26.97,16.708,,,-99999.0,,,,51
2011-07-09 01:18:00,0.0,,,,,-11.91,-11.818,,-23.727,,,,120.4,,19.008,13.813,23.67,0.0,0.1386,-0.0002999999999999,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,13.343,22.455,18.188,-26.97,16.692,,,-99999.0,,,,51
2011-07-09 01:19:00,0.0,,,,,12.094,1.4974,,13.591,,,,119.87,,19.029,13.813,23.669,0.0004,0.1365,0.0,0.0,0.0,0.0001,,,0.0001,,,,,,,,,,,,,,,,,,,,,15.516,23.42,18.189,-26.97,16.732,,,-99999.0,,,,51
2011-07-09 01:20:00,0.0,,,,,13.108,4.5381,,17.646,,,,119.82,,19.032,13.814,23.665,0.001,0.1472999999999999,0.0,0.0,0.0,0.0002,,,0.0002,,,,,,,,,,,,,,,,,,,,,15.184,23.25,18.187,-26.97,16.708,,,-99999.0,,,,51
2011-07-09 01:21:00,0.0,,,,,2.8795,6.6805,,9.56,,,,119.75,,18.995,13.814,23.666,0.0002999999999999,0.1537999999999999,-0.0001,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,15.186,23.127,18.188,-26.97,16.666,,,-99999.0,,,,51
2011-07-09 01:22:00,0.0,,,,,-3.0408,2.0963,,-0.9445,,,,119.94,,18.955,13.814,23.663,0.0002999999999999,0.1603,-0.0005999999999999,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,14.232,22.751,18.188,-26.97,16.587,,,-99999.0,,,,51
2011-07-09 01:23:00,0.0,,,,,-16.356,-3.6166,,-19.972,,,,120.15,,18.877,13.813,23.661,0.0,0.169,-0.0004,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,12.637,21.809,18.187,-26.97,16.525,,,-99999.0,,,,51
2011-07-09 01:24:00,0.0,,,,,-7.0491,4.2847,,-2.7643,,,,119.83,,18.788,13.814,23.659,-0.0001,0.1841,-0.001,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,14.111,22.689,18.118,-26.97,16.485,,,-99999.0,,,,51
