measured_on,ac_current__1089,ac_current__779,ac_power__1085,ac_power__773,ac_voltage__1088,ac_volts__778,ambient_temp__1090,ambient_temp__780,das_battery_voltage__1096,das_battery_voltage__790,das_temp__1095,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__1087,dc_pos_current__775,dc_pos_voltage__1086,dc_pos_voltage__774,dc_power_1__786,dc_power__1084,dc_power__772,inverter_temp__1094,inveter_temp__784,module_temp_1__1091,module_temp_1__781,module_temp_2__1092,module_temp_2__782,module_temp_3__1093,module_temp_3__783,poa_irradiance__1083,poa_irradiance__771,power_factor__1097,system_id
2012-03-28 04:15:00,,0.0,,-1.767,,119.94,,7.4725,,14.054,,14.913,0.0002,0.2069999999999999,,-0.0001,,0.0,-1.767,,0.0001,,16.369,,6.6449,,-26.97,,4.9832,,-2.7169,,51
2012-03-28 04:30:00,,0.0,,-4.5899,,120.01,,6.4075,,14.06,,14.745,0.0002,0.2121,,-0.0001,,-0.0004,-4.5899,,0.0,,15.996,,6.3814,,-26.97,,3.24,,-3.724,,51
2012-03-28 04:45:00,,0.0,,-4.7103,,119.86,,7.3066,,14.065,,14.599,0.0001,0.2839999999999999,,-0.0002,,-0.0011999999999999,-4.7103,,0.0,,15.895,,6.4865,,-26.97,,3.0101,,-3.4331,,51
2012-03-28 05:00:00,,0.0,,-5.7971,,119.32,,6.6703,,14.071,,14.481,0.0001,0.3201,,-0.0001,,-0.0005999999999999,-5.7971,,0.0,,15.667,,6.2986,,-26.97,,3.0931,,-3.0859,,51
2012-03-28 05:15:00,,0.0,,-4.7842,,118.95,,7.4664,,14.077,,14.32,0.0002,0.7045,,-0.0001,,-0.0016999999999999,-4.7842,,0.0002,,15.663,,6.63,,-26.97,,3.5594,,-3.1489,,51
2012-03-28 05:30:00,,0.0,,-8.952899999999998,,119.58,,6.9285,,14.079,,14.211,0.0001,9.7112,,-0.0002,,8.2811,-8.952899999999998,,-0.0016999999999999,,15.41,,6.5527,,-26.97,,2.2506,,-3.5402,,51
2012-03-28 05:45:00,,0.0,,-4.7508,,119.57,,6.2324,,14.081,,14.135,0.0,99.209,,-0.0005999999999999,,98.85700000000001,-4.7508,,-0.0669,,15.66,,5.1922,,-26.97,,1.3688,,-2.8613,,51
2012-03-28 06:00:00,,0.0,,-7.553099999999999,,119.82,,6.7711,,14.083,,14.03,0.0546999999999999,191.8,,0.0265999999999999,,189.01,-7.553099999999999,,15.55,,15.369,,6.264,,-26.97,,2.1901,,6.1973,,51
2012-03-28 06:15:00,,0.0,,184.77,,119.94,,6.5102,,14.086,,13.921,0.5755,225.07,,0.5394999999999999,,223.75,184.77,,248.36,,15.202,,5.8633,,-26.97,,3.2929,,54.804,,51
2012-03-28 06:30:00,,0.0,,602.22,,119.73,,6.8028,,14.09,,13.844,1.4853,240.51,,1.4597,,235.33,602.22,,701.81,,15.18,,6.5694,,-26.97,,5.4803,,130.78,,51
2012-03-28 06:45:00,,0.0,,1120.6,,119.67,,8.2732,,14.093,,13.791,2.5893,245.34,,2.5693,,241.09,1120.6,,1254.3,,15.171,,8.5356,,-26.97,,9.6778,,216.16,,51
2012-03-28 07:00:00,,0.0,,1674.8,,119.66,,9.2373,,14.093,,13.845,3.8192,243.58,,3.8041,,239.7,1674.8,,1841.7,,15.235,,10.799,,-26.97,,14.233,,301.65,,51
2012-03-28 07:15:00,,0.0,,2191.2,,119.63,,10.19,,14.09,,14.002,5.0366,239.99,,5.0314,,236.02,2191.2,,2395.4,,15.275,,11.87,,-26.97,,18.782,,385.24,,51
2012-03-28 07:30:00,,0.0,,2408.7,,119.42,,11.32,,14.085,,14.253,5.6653,233.81,,5.6137,,232.12,2408.7,,2627.0,,15.45,,14.746,,-26.97,,23.338,,420.97,,51
2012-03-28 07:45:00,,0.0,,2575.4,,120.19,,12.357,,14.075,,14.571,5.9951,234.77,,6.0447,,229.18,2575.4,,2790.8,,15.554,,15.888,,-26.97,,25.219,,444.0,,51
2012-03-28 08:00:00,,0.0,,3211.6,,120.11,,13.023,,14.066,,14.927,7.6443,228.94,,7.6643,,224.88,3211.6,,3469.7,,16.099,,16.715,,-26.97,,29.074,,558.52,,51
2012-03-28 08:15:00,,0.0,,3495.5,,120.05,,13.839,,14.055,,15.32,8.6129,222.76,,8.6251,,218.9,3495.5,,3803.7,,16.196,,18.681,,-26.97,,33.864,,623.25,,51
2012-03-28 08:30:00,,0.0,,3832.3,,119.67,,14.525,,14.045,,15.756,9.5475,220.39,,9.5181,,218.29,3832.3,,4179.8,,16.562,,19.852,,-26.97,,36.783,,691.89,,51
2012-03-28 08:45:00,,0.0,,4114.2,,119.53,,14.704,,14.033,,16.221,10.312,217.12,,10.417,,213.27,4114.2,,4458.4,,16.911,,20.753,,-26.97,,39.202,,743.74,,51
2012-03-28 09:00:00,,0.0,,4564.8,,119.32,,15.575,,14.02,,16.71,11.761,210.44,,11.779,,208.62,4564.8,,4931.2,,17.286,,22.075,,-26.97,,42.901,,839.9099999999999,,51
2012-03-28 09:15:00,,0.0,,4727.1,,118.99,,16.024,,14.006,,17.256,12.339,208.37,,12.407,,206.2,4727.1,,5128.8,,17.644,,22.077,,-26.97,,44.772,,882.4099999999999,,51
2012-03-28 09:30:00,,0.0,,4912.3,,119.1,,16.541,,13.991,,17.858,12.979,206.18,,13.05,,204.27,4912.3,,5339.6,,17.782,,22.903,,-26.97,,47.058,,932.54,,51
2012-03-28 09:45:00,,0.0,,5060.7,,118.96,,17.745,,13.973,,18.547,13.327,206.3,,13.2,,207.24,5060.7,,5478.1,,17.909,,24.538,,-26.97,,50.812,,990.31,,51
2012-03-28 10:00:00,,0.0,,5076.6,,119.15,,18.593,,13.951,,19.365,13.347,207.33,,13.257,,207.41,5076.6,,5507.1,,18.257,,25.357,,-26.97,,52.607,,1021.7,,51
2012-03-28 10:15:00,,0.0,,5013.7,,119.01,,18.865,,13.928,,20.203,13.123,207.38,,13.091,,207.27,5013.7,,5428.6,,19.024,,24.63,,-26.97,,49.082,,981.1,,51
2012-03-28 10:30:00,,0.0,,5224.1,,119.22,,19.599,,13.905,,20.927,13.835,206.83,,13.641,,207.6,5224.1,,5677.4,,19.613,,25.765,,-26.97,,51.749,,1057.9,,51
2012-03-28 10:45:00,,0.0,,5084.1,,119.26,,19.904,,13.887,,21.565,13.347,207.44,,13.357,,206.83,5084.1,,5519.6,,20.213,,25.823,,-26.97,,51.025,,1017.5,,51
2012-03-28 11:00:00,,0.0,,5141.3,,119.2,,20.549,,13.87,,22.137,13.607,207.51,,13.354,,209.05,5141.3,,5597.9,,20.416,,25.571,,-26.97,,50.378,,1034.6,,51
2012-03-28 11:15:00,,0.0,,5408.4,,119.22,,21.408,,13.854,,22.652,14.333,207.58,,14.219,,207.53,5408.4,,5908.9,,20.883,,17.618,,-26.97,,54.177,,1145.0,,51
2012-03-28 11:30:00,,0.0,,4318.5,,119.18,,21.68,,13.841,,23.131,11.385,208.81,,11.331,,208.47,4318.5,,4726.6,,21.086,,22.931,,-26.97,,49.991,,856.97,,51
2012-03-28 11:45:00,,0.0,,3830.4,,119.23,,21.349,,13.829,,23.529,9.9076,211.35,,9.7594,,213.81,3830.4,,4176.8,,21.596,,24.514,,-26.97,,41.842,,703.01,,51
2012-03-28 12:00:00,,0.0,,4231.2,,119.41,,20.921,,13.818,,23.842,10.673,216.0,,10.933,,211.16,4231.2,,4612.4,,21.786,,24.287,,-26.97,,41.909,,786.07,,51
2012-03-28 12:15:00,,0.0,,4752.1,,119.35,,22.219,,13.81,,24.096,12.401,209.85,,12.339,,210.35,4752.1,,5189.7,,22.006,,25.163,,-26.97,,47.488,,928.28,,51
2012-03-28 12:30:00,,0.0,,4985.4,,119.32,,22.101,,13.803,,24.346,13.12,209.07,,12.94,,209.66,4985.4,,5444.1,,22.308,,-8.9039,,-26.97,,51.216,,1008.5,,51
2012-03-28 12:45:00,,0.0,,4816.0,,119.16,,22.945,,13.796,,24.584,12.7,208.25,,12.603,,207.88,4816.0,,5260.1,,22.582,,-19.957,,-26.97,,50.872,,963.7,,51
2012-03-28 13:00:00,,0.0,,5055.5,,119.33,,23.278,,13.79,,24.806,13.588,206.95,,13.187,,207.95,5055.5,,5540.7,,22.903,,-18.065,,-26.97,,53.213,,1052.0,,51
2012-03-28 13:15:00,,0.0,,4785.8,,119.26,,23.623,,13.785,,25.02,12.785,207.42,,12.662,,206.86,4785.8,,5264.6,,22.619,,-13.897,,-26.97,,56.806,,1021.5,,51
2012-03-28 13:30:00,,0.0,,4434.2,,118.98,,23.465,,13.779,,25.221,11.718,207.58,,11.723,,207.34,4434.2,,4857.6,,22.941,,-4.0891,,-26.97,,53.749,,894.1599999999999,,51
2012-03-28 13:45:00,,0.0,,4392.7,,119.09,,23.095,,13.774,,25.394,12.236,198.94,,11.56,,208.24,4392.7,,4823.3,,22.771,,-26.97,,-26.97,,48.909,,862.64,,51
2012-03-28 14:00:00,,0.0,,2694.4,,119.36,,23.928,,13.77,,25.521,7.0904,233.67,,7.0622,,233.58,2694.4,,2969.1,,23.156,,-26.97,,-26.97,,51.358,,889.51,,51
2012-03-28 14:15:00,,0.0,,4259.2,,119.33,,24.513,,13.767,,25.616,11.504,205.44,,11.239,,206.09,4259.2,,4671.1,,23.333,,-26.97,,-26.97,,49.962,,834.0399999999998,,51
2012-03-28 14:30:00,,0.0,,4034.1,,119.34,,24.2,,13.764,,25.701,10.69,206.8,,10.632,,205.54,4034.1,,4393.9,,23.229,,-26.97,,-26.97,,48.583,,767.15,,51
2012-03-28 14:45:00,,0.0,,3996.0,,119.3,,24.411,,13.761,,25.796,10.597,207.23,,10.418,,208.46,3996.0,,4365.6,,23.233,,-26.97,,-26.97,,48.582,,765.84,,51
2012-03-28 15:00:00,,0.0,,2591.2,,119.15,,24.632,,13.758,,25.897,6.6254,215.91,,6.6985,,209.89,2591.2,,2823.9,,23.221,,-26.97,,-26.97,,42.054,,479.5,,51
2012-03-28 15:15:00,,0.0,,2563.0,,119.38,,24.257,,13.756,,26.001,6.5075,217.28,,6.4178,,217.58,2563.0,,2810.9,,23.343,,-26.97,,-26.97,,38.517,,463.65,,51
2012-03-28 15:30:00,,0.0,,2021.6,,119.38,,22.988,,13.753,,26.085,5.0901,219.68,,4.9761,,221.61,2021.6,,2221.4,,23.515,,12.541,,-26.97,,33.659,,359.12,,51
2012-03-28 15:45:00,,0.0,,1285.1,,119.39,,21.937,,13.752,,26.131,3.2132,223.98,,3.1927,,221.83,1285.1,,1427.4,,23.752,,22.886,,-26.97,,27.77,,228.51,,51
2012-03-28 16:00:00,,0.0,,1469.2,,119.72,,21.516,,13.751,,26.126,3.6378,226.24,,3.5713,,225.62,1469.2,,1625.8,,23.848,,21.804,,-26.97,,25.964,,263.73,,51
2012-03-28 16:15:00,,0.0,,862.64,,119.33,,21.587,,13.751,,26.092,2.1836,222.43,,2.1951,,218.34,862.64,,971.75,,24.035,,22.224,,-26.97,,24.829,,167.91,,51
2012-03-28 16:30:00,,0.0,,1196.1,,119.47,,21.443,,13.752,,26.032,3.0294,218.16,,3.0064,,219.86,1196.1,,1321.9,,24.117,,21.851,,-26.97,,23.845,,253.36,,51
2012-03-28 16:45:00,,0.0,,728.47,,119.98,,21.647,,13.752,,25.964,1.87,222.83,,1.9213,,215.89,728.47,,832.6,,23.85,,21.765,,-26.97,,23.374,,188.92,,51
2012-03-28 17:00:00,,0.0,,487.9,,119.91,,21.542,,13.754,,25.887,1.2794,223.13,,1.2889,,221.59,487.9,,572.27,,24.236,,21.425,,-26.97,,21.695,,145.91,,51
2012-03-28 17:15:00,,0.0,,208.54,,120.37,,20.822,,13.755,,25.792,0.6585999999999999,210.42,,0.6601,,203.28,208.54,,273.48,,24.2,,20.826,,-26.97,,19.407,,62.386,,51
2012-03-28 17:30:00,,0.0,,140.49,,120.5,,19.735,,13.757,,25.663,0.5172999999999999,197.76,,0.5139,,191.29,140.49,,200.85,,24.564,,19.554,,-26.97,,17.487,,38.034,,51
2012-03-28 17:45:00,,0.0,,75.863,,120.53,,18.933,,13.76,,25.504,0.3546,189.31,,0.3363999999999999,,190.81,75.863,,130.56,,24.374,,18.184,,-26.97,,15.995,,24.051,,51
2012-03-28 18:00:00,,0.0,,37.045,,120.5,,18.411,,13.765,,25.328,0.2245,204.71,,0.2076,,204.08,37.045,,88.312,,24.204,,18.187,,-26.97,,15.158,,16.54,,51
2012-03-28 18:15:00,,0.0,,-5.0762,,119.85,,17.601,,13.771,,25.115,0.0812999999999999,204.07,,0.0594,,203.67,-5.0762,,28.563,,24.434,,17.318,,-26.97,,14.612,,7.5742,,51
2012-03-28 18:30:00,,0.0,,-9.3116,,119.43,,17.116,,13.779,,24.836,0.0168999999999999,129.51,,0.0184999999999999,,128.5,-9.3116,,4.3913,,24.273,,16.486,,-26.97,,13.754,,-0.5372,,51
2012-03-28 18:45:00,,0.0,,-4.108,,119.32,,17.297,,13.787,,24.518,0.0004,51.03,,-0.0002999999999999,,51.243,-4.108,,0.0038999999999999,,24.179,,16.487,,-26.97,,13.61,,-3.5678,,51
2012-03-28 19:00:00,,0.0,,-11.483,,119.57,,16.079,,13.795,,24.208,0.0001,3.116,,0.0,,1.87,-11.483,,0.0001,,23.962,,15.275,,-26.97,,12.875,,-3.6195,,51
2012-03-28 19:15:00,,0.0,,-2.3715,,119.76,,16.121,,13.802,,23.863,0.0002,0.4375999999999999,,0.0,,-0.0004,-2.3715,,0.0001,,23.947,,15.479,,-26.97,,12.54,,-3.2822,,51
2012-03-28 19:30:00,0.0,0.0,0.0,-5.843,245.9545,119.92,-2.210747,15.643,13.80332,13.811,-2.744461,23.529,0.0001,0.309,-0.03128161,-0.0002,-0.1255678,-0.0016,-5.843,0.0043782029999999,0.0,-7999.0,23.791,-5.38649,15.155,-5.406934,-26.97,-5.279932,12.382,-2.465186,-3.3374,1.0,51
2012-03-28 19:45:00,,0.0,,-6.1798,,120.02,,15.702,,13.819,,23.196,0.0001,0.2922,,-0.0002,,-0.0004,-6.1798,,0.0,,23.61,,15.23,,-26.97,,12.316,,-3.1144,,51
2012-03-28 20:00:00,,0.0,,-2.0955,,119.94,,16.175,,13.827,,22.891,0.0001,0.2787,,-0.0001,,-0.001,-2.0955,,0.0,,23.084,,16.206,,-26.97,,12.878,,-2.878,,51
2012-03-28 20:15:00,,0.0,,-9.6593,,119.85,,15.734,,13.835,,22.614,0.0002,0.2611,,0.0,,-0.0011999999999999,-9.6593,,0.0,,22.869,,14.908,,-26.97,,12.508,,-3.1238,,51
2012-03-28 20:30:00,,0.0,,-7.937299999999999,,120.01,,15.653,,13.842,,22.347,0.0002,0.266,,0.0,,-0.0022,-7.937299999999999,,0.0,,22.675,,14.874,,-26.97,,12.585,,-2.9345,,51
2012-03-28 20:45:00,,0.0,,-7.4352,,119.83,,15.071,,13.849,,22.101,0.0002999999999999,0.2611,,0.0,,-0.001,-7.4352,,0.0001,,22.57,,14.723,,-26.97,,12.248,,-3.0053,,51
2012-03-28 21:00:00,,0.0,,-5.5149,,119.84,,15.078,,13.856,,21.86,0.0002999999999999,0.2505999999999999,,0.0,,-0.0005999999999999,-5.5149,,0.0001,,22.312,,14.725,,-26.97,,12.041,,-3.0267,,51
2012-03-28 21:15:00,,0.0,,-4.2737,,120.0,,14.655,,13.862,,21.631,0.0001,0.2016999999999999,,-0.0001,,-0.0002999999999999,-4.2737,,0.0,,22.59,,14.725,,-26.97,,11.645,,-3.1482,,51
2012-03-28 21:30:00,,0.0,,-8.7752,,120.35,,14.47,,13.867,,21.416,0.0002,0.1855999999999999,,0.0,,0.0,-8.7752,,0.0,,22.144,,14.715,,-26.97,,11.512,,-3.0619,,51
2012-03-28 21:45:00,,0.0,,-9.8271,,120.0,,14.805,,13.873,,21.21,0.0002,0.1758,,0.0,,-0.001,-9.8271,,0.0,,21.75,,14.727,,-26.97,,11.571,,-3.1428,,51
2012-03-28 22:00:00,,0.0,,-4.036,,119.7,,14.435,,13.88,,21.022,0.0002999999999999,0.1743,,0.0,,-0.0005999999999999,-4.036,,0.0001,,21.674,,14.678,,-26.97,,11.111,,-3.5303,,51
2012-03-28 22:15:00,,0.0,,-6.2234,,119.87,,14.36,,13.884,,20.843,0.0002,0.1434999999999999,,-0.0001,,-0.0011999999999999,-6.2234,,0.0,,21.608,,14.617,,-26.97,,11.124,,-3.1724,,51
2012-03-28 22:30:00,,0.0,,-5.9286,,119.99,,14.7,,13.889,,20.666,0.0001,0.155,,0.0,,-0.0012999999999999,-5.9286,,0.0,,21.482,,14.73,,-26.97,,11.655,,-2.8335,,51
2012-03-28 22:45:00,,0.0,,-4.0612,,119.88,,14.695,,13.894,,20.498,0.0002,0.1774,,0.0,,-0.0006999999999999,-4.0612,,0.0,,21.234,,14.733,,-26.97,,11.981,,-2.599,,51
2012-03-28 23:00:00,,0.0,,-0.1676,,119.77,,15.043,,13.899,,20.353,0.0002,0.1436999999999999,,-0.0001,,-0.0004,-0.1676,,0.0,,21.314,,14.734,,-26.97,,12.248,,-2.5384,,51
2012-03-28 23:15:00,,0.0,,-5.8525,,120.11,,14.52,,13.902,,20.223,0.0002,0.1431,,0.0,,-0.0006999999999999,-5.8525,,0.0,,21.225,,14.314,,-26.97,,11.445,,-3.5478,,51
2012-03-28 23:30:00,,0.0,,-13.484,,120.35,,14.669,,13.905,,20.113,0.0002,0.1300999999999999,,0.0,,-0.001,-13.484,,0.0,,20.95,,14.252,,-26.97,,10.793,,-3.8971,,51
2012-03-28 23:45:00,,0.0,,-6.494,,120.36,,13.419,,13.908,,20.011,0.0002,0.1239,,0.0001,,-0.0011999999999999,-6.494,,0.0,,21.034,,12.839,,-26.97,,9.272,,-4.819,,51
