measured_on,ac_current__779,ac_meter_1_power_kw__1017,ac_meter_2_power_kw__1018,ac_power_1__788,ac_power_2__789,ac_power__773,ac_power_metered_1_2__1133,ac_power_metered_kw__1016,ac_volts__778,ambient_temp__780,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__790,das_temp__1368,das_temperature__785,dc_neg_current__777,dc_neg_voltage__776,dc_pos_current__775,dc_pos_voltage__774,dc_power_1__786,dc_power_2__787,dc_power__1132,dc_power__772,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inv1_ac_power_kw__1019,inv1_dc_current__1021,inv1_dc_power__1130,inv1_dc_voltage__1020,inv1_temp__1022,inv2_ac_power_kw__1023,inv2_dc_current__1025,inv2_dc_power__1131,inv2_dc_voltage__1024,inv2_temp__1026,inverter_temp_2__791,inveter_temp__784,module_temp_1__781,module_temp_2__782,module_temp_3__783,poa_irradiance__771,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2011-10-22 11:29:00,0.0,,,2387.7,-5.1632,2382.5,,,120.54,18.56,,,,13.856,,22.237,11.72,221.23,0.0254999999999999,286.53,7.306199999999999,2592.6,,2599.9,,,,,,,,,,,,,,,14.272,22.238,24.439,-26.97,35.462,-99999.0,,,,51
2011-10-22 11:30:00,0.0,,,2230.9,1.0143,2231.9,,,120.26,18.655,,,,13.856,,22.248,10.942,220.59,0.0258,286.28,7.381999999999999,2413.9,,2421.3,,,,,,,,,,,,,,,14.678,21.462,23.322,-26.97,34.737,-99999.0,,,,51
2011-10-22 11:31:00,0.0,,,1913.9,-14.475,1899.4,,,120.77,18.774,,,,13.855,,22.263,9.4241,221.91,0.0258,285.06,7.3502,2091.1,,2098.4,,,,,,,,,,,,,,,13.252,21.142,24.439,-26.97,34.168,-99999.0,,,,51
2011-10-22 11:32:00,0.0,,,1985.9,-1.3599,1984.6,,,120.28,18.577,,,,13.856,,22.276,9.7822,223.01,0.0253999999999999,286.43,7.2618,2180.8,,2188.0,,,,,,,,,,,,,,,12.921,21.82,23.384,-26.97,33.466,-99999.0,,,,51
2011-10-22 11:33:00,0.0,,,2197.8,5.5777,2203.4,,,119.97,18.296,,,,13.856,,22.292,10.642,225.05,0.0241999999999999,288.21,6.9747,2395.2,,2402.1,,,,,,,,,,,,,,,13.661,21.725,22.949,-26.97,33.206,-99999.0,,,,51
2011-10-22 11:34:00,0.0,,,2290.5,-2.7427,2287.8,,,120.24,18.276,,,,13.854,,22.301,11.144,223.87,0.0252,288.57,7.2747,2494.7,,2502.0,,,,,,,,,,,,,,,13.483,21.827,22.949,-26.97,33.542,-99999.0,,,,51
2011-10-22 11:35:00,0.0,,,2111.3,-1.913,2109.4,,,120.21,18.498,,,,13.853,,22.315,10.185,224.95,0.0258999999999999,287.45,7.4534,2290.7,,2298.1,,,,,,,,,,,,,,,14.719,22.7,22.949,-26.97,32.932,-99999.0,,,,51
2011-10-22 11:36:00,0.0,,,1855.1,-5.9003,1849.2,,,120.4,18.596,,,,13.853,,22.327,9.0085,223.59,0.0254999999999999,286.5,7.3046,2014.7,,2022.0,,,,,,,,,,,,,,,14.435,22.341,22.949,-26.97,32.503,-99999.0,,,,51
2011-10-22 11:37:00,0.0,,,1817.7,-15.258,1802.5,,,120.82,18.538,,,,13.853,,22.339,8.7558,227.46,0.0253999999999999,287.07,7.2779,1991.6,,1998.8,,,,,,,,,,,,,,,13.411,22.054,22.948,-26.97,32.031,-99999.0,,,,51
2011-10-22 11:38:00,0.0,,,1670.6,-0.1844,1670.4,,,120.17,18.422,,,,13.852,,22.352,7.940699999999999,231.88,0.0247999999999999,286.49,7.0982,1841.1,,1848.2,,,,,,,,,,,,,,,13.653,21.489,22.949,-26.97,31.217,-99999.0,,,,51
2011-10-22 11:39:00,0.0,,,1909.6,-3.8951,1905.7,,,120.32,18.148,,,,13.852,,22.366,8.788399999999998,236.65,0.0245,288.49,7.0635,2081.0,,2088.1,,,,,,,,,,,,,,,14.96,22.792,21.929,-26.97,30.719,-99999.0,,,,51
2011-10-22 11:40:00,0.0,,,1546.7,-14.889,1531.8,,,120.76,18.018,,,,13.853,,22.376,7.1416,239.52,0.0247999999999999,286.69,7.1035,1709.8,,1716.9,,,,,,,,,,,,,,,13.014,21.658,21.417,-26.97,30.211,-99999.0,,,,51
2011-10-22 11:41:00,0.0,,,1411.4,0.2074,1411.6,,,120.09,17.929,,,,13.852,,22.39,6.4271,242.8,0.0246,286.51,7.0574,1560.0,,1567.1,,,,,,,,,,,,,,,13.144,21.302,21.418,-26.97,29.333,-99999.0,,,,51
2011-10-22 11:42:00,0.0,,,2388.5,-10.948,2377.6,,,120.73,17.969,,,,13.85,,22.401,11.09,236.33,0.0251,292.38,7.3258,2621.9,,2629.2,,,,,,,,,,,,,,,12.526,21.376,21.416,-26.97,30.197,-99999.0,,,,51
2011-10-22 11:43:00,0.0,,,2311.1,-0.6914,2310.5,,,120.39,18.227,,,,13.849,,22.41,10.65,238.0,0.0246,290.87,7.1653,2534.2,,2541.4,,,,,,,,,,,,,,,12.3,20.865,21.415,-26.97,31.186,-99999.0,,,,51
2011-10-22 11:44:00,0.0,,,2213.0,-4.4252,2208.5,,,120.53,18.281,,,,13.85,,22.422,10.25,236.54,0.0247999999999999,290.1,7.1876,2424.3,,2431.5,,,,,,,,,,,,,,,13.919,22.448,21.417,-26.97,31.395,-99999.0,,,,51
2011-10-22 11:45:00,0.0,,,2216.5,6.7531,2223.3,,,120.12,18.278,,,,13.849,,22.433,10.206,236.97,0.0246,289.75,7.1371,2416.4,,2423.5,,,,,,,,,,,,,,,14.625,22.101,22.436,-26.97,31.785,-99999.0,,,,51
2011-10-22 11:46:00,0.0,,,2925.0,7.6981,2932.7,,,120.17,18.26,,,,13.849,,22.446,13.794,230.6,0.0241,292.08,7.0257,3181.9,,3188.9,,,,,,,,,,,,,,,15.033,22.777,22.945,-26.97,33.001,-99999.0,,,,51
2011-10-22 11:47:00,0.0,,,2399.7,-4.9322,2394.8,,,120.5,18.257,,,,13.849,,22.454,11.122,236.17,0.0241999999999999,287.82,6.9628,2625.0,,2631.9,,,,,,,,,,,,,,,14.583,22.493,22.944,-26.97,34.571,-99999.0,,,,51
2011-10-22 11:48:00,0.0,,,1880.1,-14.128,1865.9,,,120.79,18.448,,,,13.848,,22.464,8.7112,237.85,0.0251,285.61,7.1585,2072.9,,2080.0,,,,,,,,,,,,,,,13.158,22.13,22.944,-26.97,33.58,-99999.0,,,,51
2011-10-22 11:49:00,0.0,,,1859.1,1.6825,1860.7,,,120.23,18.623,,,,13.848,,22.473,8.4052,241.36,0.0248999999999999,285.4,7.1104,2029.9,,2037.0,,,,,,,,,,,,,,,14.927,22.713,22.946,-26.97,32.987,-99999.0,,,,51
2011-10-22 11:50:00,0.0,,,1360.2,-11.501,1348.7,,,120.71,18.666,,,,13.847,,22.487,6.1754,244.7,0.0253999999999999,283.31,7.1817,1511.1,,1518.3,,,,,,,,,,,,,,,13.016,21.953,22.944,-26.97,31.914,-99999.0,,,,51
2011-10-22 11:51:00,0.0,0.0,0.0,1305.1,-10.925,1294.2,0.0,-0.2,120.65,18.62,,,,13.847,,22.495,6.0273,238.82,0.0256,283.45,7.268,1439.4,0.0,1446.6,,,,,0.0,0.0,0.0,2.700195,14.80005,0.0,0.0,0.0,4.300049,15.40015,13.552,21.876,22.944,-26.97,30.706,-99999.0,,,,51
2011-10-22 11:52:00,0.0,,,2270.9,-4.9322,2265.9,,,120.61,18.486,,,,13.847,,22.504,10.487,236.45,0.0251,290.16,7.2723,2478.5,,2485.8,,,,,,,,,,,,,,,13.566,22.2,22.944,-26.97,30.822,-99999.0,,,,51
2011-10-22 11:53:00,0.0,,,3179.8,-4.7709,3175.1,,,120.71,18.304,,,,13.846,,22.511,14.816,235.58,0.0251,293.15,7.348099999999999,3490.6,,3497.9,,,,,,,,,,,,,,,14.2,22.308,22.944,-26.97,33.55,-99999.0,,,,51
2011-10-22 11:54:00,0.0,,,2361.8,6.5917,2368.4,,,120.11,18.29,,,,13.846,,22.524,10.918,235.55,0.0253999999999999,287.42,7.2865,2574.0,,2581.3,,,,,,,,,,,,,,,14.898,22.794,22.944,-26.97,34.898,-99999.0,,,,51
2011-10-22 11:55:00,0.0,,,2251.7,-2.6275,2249.1,,,120.41,18.523,,,,13.846,,22.532,10.263,239.57,0.0254999999999999,286.61,7.307,2458.6,,2465.9,,,,,,,,,,,,,,,15.065,22.729,23.317,-26.97,35.296,-99999.0,,,,51
2011-10-22 11:56:00,0.0,,,2194.9,5.6698,2200.5,,,120.17,18.812,,,,13.846,,22.534,9.8518,241.75,0.0258999999999999,287.04,7.4427,2383.9,,2391.4,,,,,,,,,,,,,,,14.818,22.584,23.567,-26.97,34.566,-99999.0,,,,51
2011-10-22 11:57:00,0.0,,,2568.4,-9.173,2559.3,,,120.83,18.387,,,,13.845,,22.547,11.532,244.76,0.0256,290.34,7.4446,2822.5,,2829.9,,,,,,,,,,,,,,,14.533,22.963,22.944,-26.97,34.383,-99999.0,,,,51
2011-10-22 11:58:00,0.0,,,2663.1,-7.1216,2655.9,,,120.68,18.152,,,,13.845,,22.556,12.231,238.63,0.0252,289.25,7.2915,2918.5,,2925.8,,,,,,,,,,,,,,,15.075,23.676,22.944,-26.97,35.722,-99999.0,,,,51
2011-10-22 11:59:00,0.0,,,2492.4,1.1755,2493.6,,,120.32,18.297,,,,13.843,,22.565,11.317,240.23,0.0258,287.74,7.4192,2718.5,,2725.9,,,,,,,,,,,,,,,15.389,22.559,22.944,-26.97,36.307,-99999.0,,,,51
2011-10-22 12:00:00,0.0,,,2343.3,5.0705,2348.4,,,120.17,18.237,,,,13.844,,22.572,10.707,239.99,0.0253999999999999,287.19,7.2811,2569.0,,2576.2,,,,,,,,,,,,,,,13.197,21.96,23.069,-26.97,36.381,-99999.0,,,,51
2011-10-22 12:01:00,0.0,,,1934.2,0.0230999999999999,1934.3,,,120.31,18.398,,,,13.842,,22.585,8.9241,237.78,0.0258,284.67,7.3402,2121.4,,2128.8,,,,,,,,,,,,,,,14.102,22.945,23.938,-26.97,35.926,-99999.0,,,,51
2011-10-22 12:02:00,0.0,,,2310.8,-13.391,2297.4,,,120.86,18.486,,,,13.844,,22.59,10.967,231.71,0.0252,287.32,7.2428,2541.1,,2548.3,,,,,,,,,,,,,,,12.217,21.412,24.372,-26.97,35.276,-99999.0,,,,51
2011-10-22 12:03:00,0.0,,,2212.6,-15.35,2197.3,,,120.99,18.502,,,,13.844,,22.602,10.608,229.05,0.0252,286.74,7.227699999999999,2431.0,,2438.2,,,,,,,,,,,,,,,13.15,21.761,24.433,-26.97,35.031,-99999.0,,,,51
2011-10-22 12:04:00,0.0,,,2890.1,-1.2216,2888.8,,,120.59,18.606,,,,13.843,,22.61,13.499,233.72,0.0252,289.9,7.3076,3154.6,,3161.9,,,,,,,,,,,,,,,15.057,22.851,24.124,-26.97,35.382,-99999.0,,,,51
2011-10-22 12:05:00,0.0,,,2817.3,-9.8414,2807.4,,,120.94,18.567,,,,13.843,,22.621,13.443,229.1,0.0258,288.37,7.4352,3079.3,,3086.7,,,,,,,,,,,,,,,14.563,23.058,24.0,-26.97,36.903,-99999.0,,,,51
2011-10-22 12:06:00,0.0,,,2942.7,-3.2265,2939.5,,,120.76,18.737,,,,13.843,,22.629,13.905,232.27,0.0252,288.57,7.2741,3229.6,,3236.8,,,,,,,,,,,,,,,14.031,22.275,24.433,-26.97,37.604,-99999.0,,,,51
2011-10-22 12:07:00,0.0,,,3022.4,-15.073,3007.3,,,121.21,18.892,,,,13.842,,22.638,14.455,230.09,0.0253999999999999,288.15,7.3051,3323.9,,3331.2,,,,,,,,,,,,,,,12.887,22.243,24.433,-26.97,38.704,-99999.0,,,,51
2011-10-22 12:08:00,0.0,,,2521.5,-16.94,2504.5,,,121.21,18.732,,,,13.842,,22.649,12.085,229.37,0.0258,285.61,7.3639,2771.0,,2778.4,,,,,,,,,,,,,,,13.24,21.65,24.062,-26.97,37.903,-99999.0,,,,51
2011-10-22 12:09:00,0.0,,,2171.1,-5.9,2165.2,,,120.67,18.63,,,,13.841,,22.658,10.11,237.01,0.0253999999999999,285.31,7.2328,2394.8,,2402.0,,,,,,,,,,,,,,,12.785,21.919,23.132,-26.97,36.9,-99999.0,,,,51
2011-10-22 12:10:00,0.0,,,2457.5,5.5772,2463.1,,,120.26,18.573,,,,13.84,,22.665,11.312,238.02,0.0252,287.71,7.2525,2689.9,,2697.2,,,,,,,,,,,,,,,14.224,22.15,23.193,-26.97,36.031,-99999.0,,,,51
2011-10-22 12:11:00,0.0,,,2122.3,5.6003,2127.9,,,120.14,18.525,,,,13.841,,22.677,9.9001,232.69,0.0258,285.15,7.351899999999999,2303.4,,2310.8,,,,,,,,,,,,,,,15.114,22.975,24.001,-26.97,35.714,-99999.0,,,,51
2011-10-22 12:12:00,0.0,,,2123.8,-4.0103,2119.8,,,120.62,18.224,,,,13.84,,22.687,10.069,230.63,0.0254999999999999,285.71,7.2835,2322.0,,2329.2,,,,,,,,,,,,,,,14.222,21.959,24.433,-26.97,35.549,-99999.0,,,,51
2011-10-22 12:13:00,0.0,,,1419.2,-9.9098,1409.3,,,120.64,18.278,,,,13.84,,22.692,6.8089,231.94,0.0258,281.54,7.258899999999999,1579.5,,1586.8,,,,,,,,,,,,,,,13.535,22.855,24.372,-26.97,34.137,-99999.0,,,,51
2011-10-22 12:14:00,0.0,,,1082.4,-2.0281,1080.3,,,120.22,18.463,,,,13.84,,22.704,5.1754,230.1,0.0258999999999999,279.63,7.249799999999999,1190.9,,1198.1,,,,,,,,,,,,,,,14.253,22.597,23.131,-26.97,32.003,-99999.0,,,,51
2011-10-22 12:15:00,0.0,,,1340.9,1.4059,1342.3,,,120.17,18.286,,,,13.84,,22.717,6.5281,224.92,0.0258999999999999,284.39,7.3732,1468.3,,1475.7,,,,,,,,,,,,,,,14.537,22.762,22.371,-26.97,30.058,-99999.0,,,,51
2011-10-22 12:16:00,0.0,,,1538.2,-3.6413,1534.6,,,120.45,18.083,,,,13.84,,22.719,7.5243,223.61,0.0258,287.11,7.402599999999999,1682.5,,1689.9,,,,,,,,,,,,,,,14.404,22.508,21.415,-26.97,29.21,-99999.0,,,,51
2011-10-22 12:17:00,0.0,,,1372.3,-1.475,1370.8,,,120.35,18.157,,,,13.84,,22.73,6.6886,224.11,0.0254999999999999,286.02,7.2919,1499.2,,1506.5,,,,,,,,,,,,,,,14.529,22.649,21.415,-26.97,28.611,-99999.0,,,,51
2011-10-22 12:18:00,0.0,,,1816.0,-1.1984,1814.8,,,120.42,18.17,,,,13.84,,22.738,8.6243,229.85,0.0253999999999999,289.73,7.3448,1984.0,,1991.4,,,,,,,,,,,,,,,14.681,22.394,21.415,-26.97,28.578,-99999.0,,,,51
2011-10-22 12:19:00,0.0,,,1219.9,-6.7524,1213.2,,,120.53,18.179,,,,13.84,,22.744,5.8865,229.43,0.0258999999999999,285.05,7.3905,1350.4,,1357.8,,,,,,,,,,,,,,,13.497,21.989,21.415,-26.97,28.187,-99999.0,,,,51
2011-10-22 12:20:00,0.0,,,1343.5,-4.5631,1338.9,,,120.46,18.142,,,,13.84,,22.753,6.3752,229.03,0.0258,286.49,7.3864,1461.0,,1468.4,,,,,,,,,,,,,,,15.49,23.107,21.415,-26.97,27.675,-99999.0,,,,51
2011-10-22 12:21:00,0.0,,,1315.6,-8.6423,1307.0,,,120.62,18.164,,,,13.84,,22.757,6.0965,235.46,0.0258999999999999,286.47,7.4271,1435.9,,1443.4,,,,,,,,,,,,,,,14.83,22.743,21.415,-26.97,27.446,-99999.0,,,,51
2011-10-22 12:22:00,0.0,,,1316.9,-14.127,1302.8,,,120.85,18.181,,,,13.839,,22.764,6.1815,234.14,0.0256,287.04,7.3592,1446.9,,1454.3,,,,,,,,,,,,,,,13.96,22.65,21.415,-26.97,27.171,-99999.0,,,,51
2011-10-22 12:23:00,0.0,,,1293.8,-17.423,1276.4,,,121.05,17.947,,,,13.839,,22.771,6.2375,229.44,0.0252,287.5,7.247,1430.5,,1437.8,,,,,,,,,,,,,,,12.86,22.025,20.035,-26.97,26.789,-99999.0,,,,51
2011-10-22 12:24:00,0.0,,,1232.9,-4.3326,1228.5,,,120.5,17.979,,,,13.838,,22.776,6.1017,223.67,0.0258,287.22,7.4055,1364.5,,1371.9,,,,,,,,,,,,,,,13.277,22.048,20.233,-26.97,26.563,-99999.0,,,,51
2011-10-22 12:25:00,0.0,,,1220.6,-0.9679,1219.6,,,120.29,18.019,,,,13.837,,22.784,6.0581,219.07,0.0256,287.06,7.359499999999999,1324.7,,1332.1,,,,,,,,,,,,,,,14.962,22.724,21.087,-26.97,26.097,-99999.0,,,,51
2011-10-22 12:26:00,0.0,,,1088.0,-9.4026,1078.6,,,120.64,17.977,,,,13.838,,22.784,5.5817,214.16,0.0256,286.48,7.3448,1195.2,,1202.6,,,,,,,,,,,,,,,13.753,22.811,19.836,-26.97,25.788,-99999.0,,,,51
2011-10-22 12:27:00,0.0,,,1307.5,3.2725,1310.8,,,120.24,17.95,,,,13.837,,22.796,6.7224,210.68,0.0253999999999999,288.64,7.316,1413.4,,1420.7,,,,,,,,,,,,,,,14.918,22.557,19.836,-26.97,25.555,-99999.0,,,,51
2011-10-22 12:28:00,0.0,,,2455.0,-6.1533,2448.8,,,120.81,17.899,,,,13.837,,22.798,12.535,213.03,0.0247999999999999,295.85,7.3289,2674.3,,2681.6,,,,,,,,,,,,,,,13.642,22.554,20.035,-26.97,27.04,-99999.0,,,,51
2011-10-22 12:29:00,0.0,,,2756.6,-0.2766,2756.3,,,120.53,17.826,,,,13.837,,22.798,13.865,215.46,0.0251,294.54,7.381599999999999,2987.1,,2994.5,,,,,,,,,,,,,,,15.495,23.255,21.219,-26.97,29.35,-99999.0,,,,51
2011-10-22 12:30:00,0.0,,,3081.3,-16.386,3064.9,,,121.37,17.924,,,,13.837,,22.807,15.93,211.07,0.0247999999999999,294.19,7.288299999999999,3362.3,,3369.6,,,,,,,,,,,,,,,13.747,22.543,21.479,-26.97,31.618,-99999.0,,,,51
2011-10-22 12:31:00,0.0,,,3039.9,-15.395,3024.5,,,121.29,18.238,,,,13.837,,22.812,15.747,211.16,0.0251,292.03,7.3188,3325.0,,3332.3,,,,,,,,,,,,,,,13.182,22.022,22.944,-26.97,33.65,-99999.0,,,,51
2011-10-22 12:32:00,0.0,,,2886.6,-15.694,2870.9,,,121.23,18.427,,,,13.837,,22.811,14.957,210.83,0.0251,289.95,7.266499999999998,3153.8,,3161.1,,,,,,,,,,,,,,,13.522,22.714,23.441,-26.97,34.862,-99999.0,,,,51
2011-10-22 12:33:00,0.0,,,2797.4,-9.3336,2788.1,,,120.92,18.549,,,,13.837,,22.818,14.315,212.43,0.0258999999999999,288.38,7.4767,3041.0,,3048.4,,,,,,,,,,,,,,,15.341,22.887,24.433,-26.97,35.747,-99999.0,,,,51
2011-10-22 12:34:00,0.0,,,2833.2,-13.666,2819.5,,,121.15,18.6,,,,13.837,,22.825,14.303,216.32,0.0258999999999999,288.26,7.4737,3093.6,,3101.0,,,,,,,,,,,,,,,13.73,22.399,24.124,-26.97,35.912,-99999.0,,,,51
2011-10-22 12:35:00,0.0,,,2857.6,2.6503,2860.3,,,120.51,18.59,,,,13.837,,22.825,14.505,214.45,0.0258999999999999,287.9,7.4642,3110.3,,3117.8,,,,,,,,,,,,,,,15.014,23.178,24.31,-26.97,36.509,-99999.0,,,,51
2011-10-22 12:36:00,0.0,,,2884.5,-4.7705,2879.7,,,120.8,18.728,,,,13.836,,22.826,14.51,217.29,0.0256,287.68,7.3756,3152.5,,3159.8,,,,,,,,,,,,,,,14.005,22.523,24.433,-26.97,36.859,-99999.0,,,,51
2011-10-22 12:37:00,0.0,,,2923.6,-11.892,2911.7,,,121.14,18.79,,,,13.835,,22.832,14.778,215.9,0.0258999999999999,287.3,7.4486,3190.5,,3198.0,,,,,,,,,,,,,,,13.442,22.439,24.433,-26.97,37.459,-99999.0,,,,51
2011-10-22 12:38:00,0.0,,,2861.2,-0.6913,2860.6,,,120.64,18.783,,,,13.835,,22.839,14.613,214.53,0.0258,286.76,7.393399999999998,3135.1,,3142.5,,,,,,,,,,,,,,,14.248,21.856,24.677,-26.97,37.828,-99999.0,,,,51
2011-10-22 12:39:00,0.0,,,2758.8,-13.09,2745.7,,,121.1,18.386,,,,13.835,,22.839,14.091,214.09,0.0258999999999999,286.34,7.4236,3016.4,,3023.8,,,,,,,,,,,,,,,15.085,23.126,24.433,-26.97,38.314,-99999.0,,,,51
2011-10-22 12:40:00,0.0,,,2715.8,-9.3334,2706.5,,,120.96,18.557,,,,13.835,,22.839,13.558,219.29,0.0258999999999999,286.03,7.4157,2973.1,,2980.5,,,,,,,,,,,,,,,13.346,21.499,24.433,-26.97,38.232,-99999.0,,,,51
2011-10-22 12:41:00,0.0,,,2825.6,4.2173,2829.8,,,120.44,18.622,,,,13.835,,22.848,14.124,218.45,0.0258999999999999,286.61,7.430799999999999,3084.3,,3091.7,,,,,,,,,,,,,,,13.909,22.567,25.222,-26.97,38.125,-99999.0,,,,51
2011-10-22 12:42:00,0.0,,,2937.3,6.0149,2943.3,,,120.44,18.607,,,,13.835,,22.852,15.195,209.42,0.0258999999999999,285.92,7.4127,3182.0,,3189.4,,,,,,,,,,,,,,,15.529,23.256,25.888,-26.97,39.082,-99999.0,,,,51
2011-10-22 12:43:00,0.0,,,2811.0,-5.2083,2805.8,,,120.82,18.755,,,,13.835,,22.852,14.571,210.48,0.0258999999999999,284.79,7.383499999999999,3066.2,,3073.6,,,,,,,,,,,,,,,14.068,22.147,26.543,-26.97,39.643,-99999.0,,,,51
2011-10-22 12:44:00,0.0,,,2673.9,-4.2631,2669.7,,,120.78,18.988,,,,13.835,,22.856,13.29,217.72,0.0258999999999999,283.56,7.3517,2894.1,,2901.4,,,,,,,,,,,,,,,14.725,22.613,27.197,-26.97,39.938,-99999.0,,,,51
2011-10-22 12:45:00,0.0,,,2431.4,-6.5447,2424.9,,,120.89,18.869,,,,13.835,,22.863,11.829,221.0,0.0258999999999999,282.82,7.3326,2614.2,,2621.5,,,,,,,,,,,,,,,13.844,22.521,25.888,-26.97,39.029,-99999.0,,,,51
2011-10-22 12:46:00,0.0,,,2474.5,2.7655,2477.3,,,120.52,18.693,,,,13.835,,22.866,12.036,223.26,0.0258999999999999,284.15,7.3666,2686.5,,2693.9,,,,,,,,,,,,,,,14.878,22.909,24.677,-26.97,38.335,-99999.0,,,,51
2011-10-22 12:47:00,0.0,,,2201.2,-14.173,2187.1,,,121.09,18.575,,,,13.834,,22.866,10.498,230.55,0.0258999999999999,283.77,7.357,2419.0,,2426.4,,,,,,,,,,,,,,,13.954,22.39,24.433,-26.97,37.442,-99999.0,,,,51
2011-10-22 12:48:00,0.0,,,1976.7,-6.8675,1969.9,,,120.78,18.562,,,,13.835,,22.874,9.6156,226.35,0.0258999999999999,283.73,7.3558,2175.9,,2183.3,,,,,,,,,,,,,,,13.602,22.477,24.616,-26.97,35.975,-99999.0,,,,51
2011-10-22 12:49:00,0.0,,,2168.0,1.7054,2169.8,,,120.46,18.518,,,,13.835,,22.879,10.405,224.69,0.0258999999999999,284.94,7.3871,2337.7,,2345.1,,,,,,,,,,,,,,,15.168,22.32,24.433,-26.97,35.666,-99999.0,,,,51
2011-10-22 12:50:00,0.0,,,2287.1,-5.5999,2281.5,,,120.71,18.616,,,,13.835,,22.879,11.103,221.87,0.0258,285.46,7.359499999999999,2463.5,,2470.8,,,,,,,,,,,,,,,13.819,22.576,24.615,-26.97,35.796,-99999.0,,,,51
2011-10-22 12:51:00,0.0,,,2197.5,-3.6179,2193.9,,,120.6,18.766,,,,13.835,,22.879,10.689,220.16,0.0258,284.33,7.3303,2353.1,,2360.5,,,,,,,,,,,,,,,14.605,23.071,25.888,-26.97,36.523,-99999.0,,,,51
2011-10-22 12:52:00,0.0,,,2127.2,-7.4897,2119.7,,,120.76,18.877,,,,13.834,,22.886,10.533,216.71,0.0258999999999999,283.75,7.3562,2282.3,,2289.7,,,,,,,,,,,,,,,14.571,23.419,25.768,-26.97,36.364,-99999.0,,,,51
2011-10-22 12:53:00,0.0,,,2081.9,-2.5351,2079.3,,,120.56,18.901,,,,13.835,,22.893,10.087,223.28,0.0258999999999999,284.31,7.3709,2251.8,,2259.2,,,,,,,,,,,,,,,14.656,22.479,24.433,-26.97,35.509,-99999.0,,,,51
2011-10-22 12:54:00,0.0,,,2051.5,-4.7009,2046.8,,,120.64,18.813,,,,13.834,,22.892,10.053,222.99,0.0258999999999999,285.17,7.393,2241.8,,2249.2,,,,,,,,,,,,,,,13.877,22.66,24.433,-26.97,34.687,-99999.0,,,,51
2011-10-22 12:55:00,0.0,,,2035.9,-0.6913,2035.2,,,120.5,18.63,,,,13.834,,22.898,10.15,217.7,0.0258999999999999,285.48,7.4009,2209.5,,2216.9,,,,,,,,,,,,,,,15.149,22.942,24.184,-26.97,34.131,-99999.0,,,,51
2011-10-22 12:56:00,0.0,,,2007.9,-15.371,1992.5,,,121.05,18.591,,,,13.834,,22.906,10.107,214.09,0.0258999999999999,285.75,7.4082,2163.8,,2171.2,,,,,,,,,,,,,,,13.826,22.776,23.566,-26.97,33.924,-99999.0,,,,51
2011-10-22 12:57:00,0.0,,,1959.5,1.4056,1960.9,,,120.33,18.753,,,,13.834,,22.906,9.5832,218.92,0.0258999999999999,285.54,7.4029,2097.7,,2105.1,,,,,,,,,,,,,,,14.895,23.353,24.433,-26.97,33.484,-99999.0,,,,51
2011-10-22 12:58:00,0.0,,,1805.7,-6.1759,1799.5,,,120.64,18.725,,,,13.834,,22.906,8.7417,225.14,0.0258999999999999,285.26,7.3953,1967.9,,1975.3,,,,,,,,,,,,,,,14.139,22.544,23.751,-26.97,32.746,-99999.0,,,,51
2011-10-22 12:59:00,0.0,,,1848.5,-2.5119,1846.0,,,120.55,18.705,,,,13.834,,22.918,8.7763,230.73,0.0258999999999999,285.95,7.413,2024.7,,2032.1,,,,,,,,,,,,,,,14.656,22.668,24.372,-26.97,32.575,-99999.0,,,,51
2011-10-22 13:00:00,0.0,,,1782.0,-9.7939,1772.2,,,120.76,18.83,,,,13.834,,22.92,8.4978,230.56,0.0258999999999999,285.76,7.408299999999999,1959.3,,1966.7,,,,,,,,,,,,,,,14.203,22.615,23.935,-26.97,32.214,-99999.0,,,,51
2011-10-22 13:01:00,0.0,,,1717.4,-4.2402,1713.2,,,120.51,18.775,,,,13.833,,22.92,8.2386,228.92,0.0258999999999999,285.65,7.4055,1886.0,,1893.4,,,,,,,,,,,,,,,14.446,22.871,22.944,-26.97,31.809,-99999.0,,,,51
2011-10-22 13:02:00,0.0,,,1776.0,-7.0744,1768.9,,,120.61,18.745,,,,13.833,,22.924,8.6068,226.79,0.0258999999999999,286.13,7.418,1951.6,,1959.0,,,,,,,,,,,,,,,14.445,22.507,22.944,-26.97,31.879,-99999.0,,,,51
2011-10-22 13:03:00,0.0,,,1859.0,-0.0001,1859.0,,,120.29,18.746,,,,13.833,,22.932,8.857699999999998,230.25,0.0258999999999999,286.65,7.4314,2039.7,,2047.2,,,,,,,,,,,,,,,14.606,22.872,22.943,-26.97,31.865,-99999.0,,,,51
2011-10-22 13:04:00,0.0,,,1896.3,-8.2498,1888.0,,,120.69,18.71,,,,13.833,,22.933,8.9969,231.2,0.0258999999999999,286.91,7.437999999999999,2079.6,,2087.1,,,,,,,,,,,,,,,14.239,22.518,22.943,-26.97,31.922,-99999.0,,,,51
