,ac_power_inv_17361_daily_max,ac_power_inv_17361_daily_mean
2020-04-06,1.3159999999999998,0.32378571428571423
2020-04-07,1.912,0.9524935897435898
2020-04-08,2.072,0.8698461538461538
2020-04-09,2.072,0.6408607594936709
2020-04-10,2.225,1.0783205128205127
2020-04-11,2.026,0.5986538461538462
2020-04-12,1.72,0.5666538461538462
2020-04-13,2.21,1.0711464968152866
2020-04-14,2.192,0.7316625
2020-04-15,2.0980000000000003,0.7443464052287582
2020-04-16,2.249,0.9334875
2020-04-17,2.061,0.7936535947712419
2020-04-18,2.253,1.1778703703703703
2020-04-19,2.195,1.1286503067484663
2020-04-20,2.188,0.8404099378881986
2020-04-21,2.228,1.142321212121212
2020-04-22,1.581,0.46634161490683224
2020-04-23,1.11,0.31316049382716044
2020-04-24,1.295,0.4210802469135802
2020-04-25,0.421,0.2049
2020-04-26,2.093,1.0315939393939393
2020-04-27,1.661,0.4727151515151515
2020-04-28,2.055,0.5438520710059171
2020-04-29,0.273,0.08548427672955972
2020-04-30,2.2030000000000003,1.1355892857142857
2020-05-01,2.124,0.7870120481927712
2020-05-02,1.905,0.6767543859649122
2020-05-03,1.886,0.8098035714285714
2020-05-04,1.976,0.7045269461077844
2020-05-05,0.913,0.29919375
2020-05-06,2.135,0.9659823529411764
2020-05-07,2.004,0.8712514619883042
2020-05-08,2.251,1.1057777777777777
2020-05-09,2.185,1.118389534883721
2020-05-10,1.104,0.3543963414634146
2020-05-11,2.234,0.8407660818713449
2020-05-12,2.151,1.0651494252873561
2020-05-13,2.174,0.733485549132948
2020-05-14,1.416,0.4039090909090909
2020-05-15,1.959,0.9384588235294118
2020-05-18,1.3159999999999998,0.27736842105263154
2020-05-19,0.947,0.250953216374269
2020-05-20,0.931,0.34528323699421964
2020-05-21,0.977,0.246766081871345
2020-05-22,2.221,0.7160338983050848
2020-05-23,2.06,0.7276363636363636
2020-05-24,1.597,0.7503409090909091
2020-05-25,2.0420000000000003,0.6832203389830508
2020-05-26,1.95,0.8797909604519774
2020-05-27,1.949,0.7844941176470589
2020-05-28,1.761,0.44883999999999996
2020-05-29,2.074,0.7609661016949153
2020-05-30,1.98,0.8983351955307262
2020-05-31,1.994,1.017672222222222
2020-06-01,1.946,0.6457403314917126
2020-06-02,1.921,0.9778305084745762
2020-06-03,1.6840000000000002,0.4766294117647059
2020-06-04,1.925,0.87368156424581
2020-06-05,1.664,0.7820335195530727
2020-06-06,1.882,0.9739722222222222
2020-06-07,1.864,0.955756906077348
2020-06-08,1.939,0.9783551912568306
2020-06-09,1.234,0.3052068965517241
2020-06-10,1.961,0.6692417582417582
2020-06-11,2.028,0.9472841530054645
2020-06-12,1.917,0.9803661202185793
2020-06-13,1.987,0.832217877094972
2020-06-14,1.999,1.0353166666666667
2020-06-15,1.976,1.0042872928176796
2020-06-16,1.958,0.994475138121547
2020-06-17,2.092,0.867448087431694
2020-06-18,2.037,0.9363626373626374
2020-06-19,2.102,0.804401098901099
2020-06-20,1.668,0.5639595375722544
2020-06-21,1.935,0.7830166666666666
2020-06-22,1.5,0.39746961325966845
2020-06-23,1.929,0.7944262295081967
2020-06-24,2.017,0.9246043956043956
2020-06-25,1.97,0.951103825136612
2020-06-26,1.917,0.38803910614525133
2020-06-27,1.801,0.7935142857142857
2020-06-28,1.894,0.8423055555555556
2020-06-29,1.952,0.8304722222222222
2020-06-30,1.7919999999999998,0.7211055555555556
2020-07-01,1.903,0.7310617977528089
2020-07-02,1.85,0.8929234972677595
2020-07-03,1.887,0.9063999999999999
2020-07-04,1.83,0.9336055555555556
2020-07-05,1.811,0.9276022099447513
2020-07-06,1.885,0.8773922651933701
2020-07-07,1.864,0.7159111111111112
2020-07-08,1.848,0.8278287292817679
2020-07-09,1.889,0.8811333333333333
2020-07-10,1.949,0.9698333333333333
2020-07-11,1.837,0.7849190751445086
2020-07-12,1.988,0.9463854748603352
2020-07-13,2.0540000000000003,0.958
2020-07-14,1.896,0.8685706214689265
2020-07-15,0.5789999999999998,0.18341011235955051
2020-07-16,1.963,0.8114555555555555
2020-07-17,2.066,0.8772191011235954
2020-07-18,1.516,0.6855337078651685
2020-07-19,1.544,0.445623595505618
2020-07-20,1.499,0.5886193181818181
2020-07-21,1.379,0.40665714285714283
2020-07-22,1.862,0.8562670454545455
2020-07-23,2.087,0.8825568181818181
2020-07-24,1.857,0.9449604519774012
2020-07-25,1.754,0.8577758620689654
2020-07-26,1.899,0.9155672514619884
2020-07-27,2.085,0.6950877192982456
2020-07-28,1.96,0.9888914285714284
2020-07-29,1.908,0.8138265895953757
2020-07-30,1.5619999999999998,0.5592222222222222
2020-07-31,1.992,0.7496342857142858
2020-08-01,1.635,0.6412558139534883
2020-08-02,1.909,0.5742823529411765
2020-08-03,1.024,0.3745813953488372
2020-08-04,1.957,0.7951754385964912
2020-08-05,1.692,0.6468538011695906
2020-08-06,1.968,0.8796190476190476
2020-08-07,1.949,0.9836390532544378
2020-08-08,1.905,0.9441479289940828
2020-08-09,1.4480000000000002,0.5027810650887574
2020-08-10,1.709,0.4295467625899281
2020-08-11,0.1169999999999999,0.01538157894736841
2020-08-12,0.0279999999999999,0.00899999999999998
2020-08-13,0.033,0.008666666666666652
2020-08-15,0.001,0.001
2020-08-16,0.357,0.06963473053892215
2020-08-17,1.859,0.7835975609756097
2020-08-18,2.0460000000000003,0.9130548780487804
2020-08-19,1.888,0.9834848484848485
2020-08-20,1.947,0.998230303030303
2020-08-21,1.914,0.9993271604938271
2020-08-22,2.027,0.8357530864197531
2020-08-23,1.888,0.7590925925925925
2020-08-24,1.665,0.8663899371069183
2020-08-25,1.729,0.8956415094339624
2020-08-26,1.781,0.8627812499999999
2020-08-27,1.952,0.9317577639751553
2020-08-28,1.864,0.8680749999999999
2020-08-29,1.974,0.9314088050314465
2020-08-30,2.104,0.872440251572327
2020-08-31,1.666,0.5755597484276729
2020-09-01,0.89,0.24764968152866237
2020-09-02,1.963,1.0440769230769231
2020-09-03,2.017,0.9100897435897435
2020-09-04,1.988,1.0221602564102563
2020-09-05,1.926,0.9899480519480519
2020-09-06,1.885,0.6351818181818182
2020-09-07,1.905,0.9570748299319728
2020-09-08,0.262,0.05834532374100716
2020-09-09,0.2189999999999999,0.09931506849315065
2020-09-10,0.3929999999999999,0.11247945205479448
2020-09-11,0.228,0.09531034482758619
2020-09-12,0.8449999999999999,0.20477697841726616
2020-09-13,1.922,1.0055733333333332
2020-09-14,1.826,0.8135503355704697
2020-09-15,1.867,0.9560533333333332
2020-09-16,1.844,0.9486802721088434
2020-09-17,1.808,0.8888027210884354
2020-09-18,1.993,0.7717094594594595
2020-09-19,2.005,1.059337837837838
2020-09-20,1.907,0.9294353741496599
2020-09-21,1.786,0.9392551724137932
2020-09-22,1.737,0.9212602739726027
2020-09-23,1.713,0.803360544217687
2020-09-24,1.635,0.6070612244897959
2020-09-25,1.858,0.9822569444444444
2020-09-26,1.075,0.43770921985815603
2020-09-27,1.012,0.362875
2020-09-28,1.791,0.583985294117647
2020-09-29,1.3769999999999998,0.34802127659574467
2020-09-30,1.919,0.7550928571428571
2020-10-01,1.913,0.5832028985507246
2020-10-02,2.051,0.6228992805755396
2020-10-03,0.691,0.20661029411764703
2020-10-04,2.0380000000000003,1.095
2020-10-05,2.023,1.081875912408759
2020-10-06,1.909,0.9061532846715329
2020-10-07,1.847,0.9935652173913043
2020-10-08,1.845,0.9826086956521739
2020-10-09,1.994,0.9439333333333333
2020-10-10,1.598,0.8313111111111111
2020-10-11,1.615,0.6992962962962963
2020-10-12,1.472,0.4324926470588235
2020-10-13,1.913,0.9634926470588235
2020-10-14,1.966,0.8320534351145038
2020-10-15,2.002,1.0892519083969465
2020-10-16,2.196,0.8516268656716418
2020-10-17,0.816,0.2113798449612403
2020-10-18,0.4749999999999999,0.17433333333333328
2020-10-19,1.289,0.28384374999999995
2020-10-20,1.025,0.2822903225806451
2020-10-21,1.824,0.7541300813008129
2020-10-22,1.4469999999999998,0.40047619047619043
2020-10-23,0.2999999999999999,0.12575609756097558
2020-10-24,1.976,0.6555156249999999
2020-10-25,0.4749999999999999,0.20408064516129026
2020-10-26,0.386,0.18131999999999995
2020-10-27,0.65,0.1338196721311475
2020-10-28,1.741,0.633864
2020-10-29,1.545,0.30258399999999996
2020-10-30,1.891,1.0441040000000001
2020-10-31,1.892,0.9885079365079364
2020-11-01,1.931,1.027968253968254
2020-11-02,1.769,0.8236825396825396
2020-11-03,1.848,0.9987822580645161
2020-11-04,1.814,0.8899274193548387
2020-11-05,1.725,0.9088130081300814
2020-11-06,1.7180000000000002,0.872736
2020-11-07,1.761,0.9598595041322314
2020-11-08,1.693,0.7315867768595041
2020-11-09,1.732,0.6549583333333333
2020-11-10,0.758,0.23813131313131308
2020-11-11,1.852,0.9512231404958678
2020-11-12,1.828,0.87535
2020-11-13,1.872,1.0159083333333332
2020-11-14,0.439,0.16009482758620688
2020-11-15,0.389,0.10800877192982454
2020-11-16,1.808,0.9231016949152543
2020-11-17,1.835,0.8352393162393162
2020-11-18,1.787,0.8816115702479339
2020-11-19,1.38,0.7215299145299146
2020-11-20,1.709,0.6869051724137931
2020-11-21,1.192,0.5012434782608695
2020-11-22,1.541,0.403295652173913
2020-11-23,1.744,0.7308053097345133
2020-11-24,0.285,0.08953921568627449
2020-11-25,0.12,0.04056190476190473
2020-11-26,1.403,0.47273873873873873
2020-11-27,1.64,0.6653716814159292
2020-11-28,1.785,0.9644298245614035
2020-11-29,1.785,0.5148859649122807
2020-11-30,0.319,0.17020370370370366
2020-12-01,1.819,0.9749565217391305
2020-12-02,1.783,0.9378706896551724
2020-12-03,1.731,0.9355
2020-12-04,1.689,0.6860892857142857
